id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,highlight,speaker,characters/0/hide_char_id,characters/1/hide_char_id,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,play_sound,characters/2/hide_char_id,jump_target,set_filter_01
snowfall_episode_noirblanc_02_354,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_357,True,,3,idle,,1,think,,3,L_30,0.6,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_355,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_358,True,,3,idle,,1,think,,L_30,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_356,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_359,True,,3,idle,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_357,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_360,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_358,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_361,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_359,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_362,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_360,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_363,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_361,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_364,False,,3,idle,,1,idle,,2,L_10,1.0,,,,,,,,,13,idle,sfx_scn_waterdive,,,
snowfall_episode_noirblanc_02_362,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_365,True,,3,idle,,1,idle,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_363,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_366,True,,3,idle,,1,idle,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_364,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_367,False,,3,idle,,1,idle,,L_10,L_10,1.0,,,,,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_365,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_368,False,,3,idle,,1,idle,,L_10,L_10,1.0,,,,,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_366,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_369,True,,3,idle,,1,think,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_367,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_370,True,,3,idle,,1,think,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_368,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_371,True,,3,surprise,,1,think,,L_10,2,1.0,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_369,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_372,True,,3,surprise,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_370,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_373,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_371,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_374,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_372,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_375,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_373,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_376,True,,3,surprise,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_374,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_377,True,,3,surprise,,1,think,,130,130,1.0,,,lumi_01,lumi_01,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_375,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_378,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_376,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_379,True,,3,idle,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_377,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_380,True,,3,idle,,1,idle,,130,130,1.0,,,lumi_01,lumi_01,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_378,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_381,True,,3,idle,,1,idle,,130,12,1.0,,,lumi_01,lumi_01,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_379,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_382,True,,3,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_380,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_383,True,,3,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_381,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_384,True,,3,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_382,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_385,True,,3,idle,,1,idle,,L_30,L_30,1.0,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_383,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_386,True,,3,idle,,1,idle,,130,130,1.0,,,lumi_01,lumi_01,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_384,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_387,True,,3,delight,,1,idle,,L_30,L_30,1.0,,,noir_c,noir_c,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_385,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_388,True,,3,delight,,1,idle,,130,13,1.0,,none,lumi_01,lumi_01,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_386,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_389,True,,3,delight,,1,idle,,13,13,1.0,,,lumi_01,lumi_01,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_387,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_390,False,,3,delight,,1,idle,,13,13,1.0,,bgm_story_trauma,,,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_388,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_391,False,,3,delight,,1,idle,,13,13,1.0,,,,,,,,,13,idle,,,,
snowfall_episode_noirblanc_02_389,80903,snowfall_episode_noirblanc_02,Narration,Locale_SubScenario:snowfall_episode_noirblanc_02_392,False,,3,delight,,13,idle,,13,14,1.0,,,,,,,,,15,idle,sfx_scn_walkinwater,,,
snowfall_episode_noirblanc_02_390,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_393,True,,3,surprise,,13,think,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_391,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_394,True,,3,surprise,,13,think,,14,14,1.0,,,blanc_c,blanc_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_392,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_395,True,,3,surprise,,13,think,,14,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_393,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_396,True,,3,surprise,,13,think,,14,14,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_394,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_397,True,,3,surprise,,13,think,,L_30,L_30,1.0,,,noir_c,noir_c,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_395,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_398,True,,3,surprise,,13,think,,L_30,L_30,1.0,,,lumi_01,lumi_01,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_396,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_399,False,,1,surprise,,13,think,,L_30,12,1.0,,,,,,,,,15,idle,,,,
snowfall_episode_noirblanc_02_397,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_400,False,,1,surprise,,13,think,,12,14,1.0,,,,,,,,,15,idle,,lumi_01,,
snowfall_episode_noirblanc_02_398,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_401,False,,1,surprise,,13,think,,14,14,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_399,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_402,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_400,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_403,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_401,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_404,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_402,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_405,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_403,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_406,True,,1,surprise,,13,think,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_404,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_407,True,,1,surprise,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_405,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_408,True,,1,surprise,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_406,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_409,True,,1,surprise,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_407,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_410,True,,1,surprise,,13,think,,L_130,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_408,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_411,False,,1,surprise,,13,think,,black,black,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_409,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_412,False,,1,surprise,,13,think,,black,black,1.0,,,,,,,,,,,,,,
