stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/3/private_monster_count,wave_data/5/private_monster_count,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/1/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
7008005,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,2320050141,path_grd_far_small_003,3220060141,Drop,3220060141,Drop,3220060141,Dash,3220060141,Dash,path_grd_mid_small_008,2220030141,Drop,2220030141,Drop,3220020141,Drop,2320050241,Drop,path_fly_mid_special_016,3110010141,Drop,3110010141,Drop,3110010141,Drop,3110010141,Drop,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,3220060141,Drop,2320050141,Drop,path_grd_far_special_066,9,3220060141,Dash,3220060141,Dash,2220030141,Dash,2220040141,Dash,,,,,,,,,,0,30,21,6,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008006,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320030141,path_grd_close_small_001,3220050141,Dash,3220050141,Dash,3220050141,Drop,3220020141,Drop,path_grd_mid_special_065,1220020141,Dash,1220020141,Dash,3220050141,Drop,3320040241,Drop,path_grd_close_small_042,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,path_grd_mid_special_025,3220050141,Jump,3220050141,Jump,2220010141,Drop,3220020141,Drop,path_grd_close_elite2_807,0,2220010141,Jump,2220010141,Jump,2320020241,Drop,1320030141,Drop,path_grd_mid_special_065,1220020141,Dash,1220020141,Dash,2220010141,Drop,3220020141,Drop,27,60,0,,path_grd_close_small_048,3220050141,Drop,3220050141,Drop,3220050141,Drop,3220050141,Drop,path_grd_mid_special_065,1220020141,Jump,1220020141,Jump,2220010141,Drop,3220020141,Drop,12,9,9,10,,,,,,,,,,,,,,,,,,,,,,
7008007,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,1310010141,path_grd_close_special_024,2120010141,Jump,2120010141,Jump,2120010141,Drop,2220050141,Drop,path_fly_mid_elite1_802,1210020141,Drop,1210020141,Drop,3210040141,Drop,3310020241,Drop,path_fly_close_special_046,2110010141,Dash,2110010141,Dash,2110010141,Dash,2110010141,Dash,path_fly_mid_special_016,3110010141,Drop,3110010141,Drop,3210030141,Drop,1310010141,Drop,path_grd_close_special_024,13,3120010141,Jump,3120010141,Jump,2220020141,Jump,2220050141,Dash,path_grd_mid_special_065,2120010141,Dash,2120010141,Dash,2120010141,Dash,2120010141,Dash,45,39,0,,,,,,,,,,,,,,,,,,,,0,6,,,,12,,,,,,,,,,,,,,,,,,,,
7008008,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,1310020141,path_fly_mid_small_036,3210020141,Dash,3210020141,Dash,3210020141,Dash,3210020141,Dash,path_grd_close_elite1_801,2220010141,Dash,2220010141,Dash,2220040141,Dash,3320010241,Dash,path_grd_mid_small_058,3220040141,Dash,3220040141,Dash,3220040141,Dash,3220040141,Dash,path_fly_close_elite1_801,1210030141,Dash,1210030141,Dash,1210040141,Drop,1310020141,Drop,path_grd_close_special_064,,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,,,,,,,,,,33,12,0,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008009,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,3320020141,path_grd_close_small_054,3220030141,Drop,3220030141,Drop,2220040141,Drop,2320030241,Drop,path_grd_mid_elite1_802,3220030141,Dash,3220030141,Dash,3220070141,Drop,1320010241,Drop,path_fly_mid_special_047,2110010141,Dash,2110010141,Dash,2210010141,Drop,3210030141,Drop,path_grd_far_small_044,3220030141,Dash,3220030141,Dash,3220070141,Dash,3220070141,Dash,path_grd_mid_elite2_808,0,3220030141,Dash,3220030141,Dash,2320020241,Drop,3320020141,Drop,path_grd_mid_small_070,3220070141,Dash,3220070141,Dash,3220070141,Dash,2220040141,Dash,6,39,18,8,path_grd_far_small_038,3220030141,Dash,3220030141,Dash,3220030141,Dash,2220040141,Dash,path_grd_far_small_044,3220070141,Dash,3220070141,Dash,3220070141,Dash,3220070141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,
7008010,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,1310010141,path_grd_mid_special_025,1120010141,Jump,1120010141,Jump,1120010141,Drop,2220040141,Drop,path_fly_far_elite1_803,1210030141,Dash,1210030141,Dash,1210010141,Drop,2310020241,Drop,path_fly_mid_special_016,3110010141,Drop,3110010141,Drop,3110010141,Drop,3110010141,Drop,path_fly_far_special_045,1110010141,Drop,1110010141,Drop,3210030141,Drop,1310010141,Drop,path_grd_mid_special_065,13,1120010141,Dash,1120010141,Dash,1220010141,Dash,2220040141,Dash,path_fly_mid_special_016,3110010141,Drop,3110010141,Drop,3110010141,Drop,3110010141,Drop,0,60,24,,,,,,,,,,,,,,,,,,,,0,8,,,,12,,,,,,,,,,,,,,,,,,,,
7008011,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,1310020141,path_fly_mid_small_036,3210020141,Dash,3210020141,Dash,3210020141,Dash,3210020141,Dash,path_grd_close_elite1_801,2220010141,Dash,2220010141,Dash,2220040141,Dash,3320010241,Dash,path_grd_mid_small_058,3220040141,Dash,3220040141,Dash,3220040141,Dash,3220040141,Dash,path_fly_close_elite1_801,1210030141,Dash,1210030141,Dash,1210040141,Drop,1310020141,Drop,path_grd_close_special_064,,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,,,,,,,,,,33,12,0,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008012,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,3320070141,path_fly_mid_small_021,1210010141,Drop,1210010141,Drop,1210010141,Drop,1210010141,Drop,path_grd_close_elite2_804,2220030141,Dash,2220030141,Dash,2320050241,Jump,2320050241,Jump,path_grd_far_small_044,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_fly_mid_small_039,1210010141,Drop,1210010141,Drop,1210010141,Drop,1210010141,Drop,path_grd_mid_special_065,0,2220030141,Dash,2220030141,Dash,2220030141,Drop,3320070141,Drop,path_fly_mid_elite1_802,1210010141,Dash,1210010141,Dash,3210030141,Drop,1310030241,Drop,9,36,12,,path_grd_far_small_044,3220060141,Dash,3220060141,Dash,3220060141,Dash,3220060141,Dash,,,,,,,,,,10,10,5,,,,,,,,,,,,,,,,,,,,,,,
7008013,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320060141,path_grd_close_small_054,2220010141,Drop,2220010141,Drop,2220010141,Drop,3320010241,Drop,path_grd_mid_small_070,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220040141,Dash,path_grd_close_small_010,2220010141,Dash,2220040141,Dash,2220010141,Dash,2220010141,Dash,path_grd_close_elite1_801,2220010141,Dash,2220010141,Dash,2220040141,Drop,1320060141,Drop,path_grd_mid_small_073,,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220040141,Dash,,,,,,,,,,21,12,0,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008014,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,2320020141,path_grd_far_small_033,3220070141,Dash,3220070141,Dash,3220070141,Dash,3220070141,Dash,path_grd_close_small_054,3220050141,Drop,3220050141,Drop,3220050141,Drop,3320050241,Drop,path_grd_mid_small_070,3220070141,Dash,3220070141,Dash,3220070141,Dash,3220020141,Dash,path_grd_mid_elite1_802,3220050141,Dash,3220050141,Dash,3220070141,Drop,2320020141,Drop,path_grd_mid_small_008,,3220070141,Drop,3220070141,Drop,3220070141,Drop,3220070141,Dash,,,,,,,,,,6,21,6,,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008015,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,1320010141,path_grd_mid_small_073,3220070141,Drop,3220070141,Drop,3220070141,Drop,2220040141,Dash,path_grd_far_elite1_803,3220010141,Jump,3220010141,Jump,3220070141,Drop,3320020241,Drop,path_grd_mid_small_070,3220010141,Dash,3220010141,Dash,3220010141,Dash,1320010241,Drop,path_grd_far_small_044,3220070141,Jump,2220040141,Jump,3220070141,Jump,2220040141,Jump,path_grd_far_elite1_803,0,3220070141,Dash,3220070141,Dash,2220040141,Drop,3320020241,Drop,path_fly_mid_small_030,3210010141,Drop,3210010141,Drop,3210010141,Drop,2310010241,Drop,0,27,30,6,path_grd_mid_elite1_802,3220010141,Dash,3220010141,Dash,3220070141,Drop,1320010141,Drop,path_grd_far_small_044,3220070141,Dash,2220040141,Dash,3220070141,Dash,2220040141,Dash,5,10,3,9,,3,,,,,,,,,,,,,,,,,,,,
7008016,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,1320040141,path_grd_mid_small_049,3220050141,Drop,3220050141,Drop,3220050141,Drop,1320040241,Drop,path_grd_far_small_071,3220060141,Dash,3220060141,Dash,3220060141,Dash,3220020141,Dash,path_grd_mid_small_012,3220060141,Jump,3220060141,Jump,3220060141,Jump,3220060141,Jump,path_grd_mid_small_055,3220050141,Drop,3220050141,Drop,3220050141,Drop,1320040141,Drop,path_grd_far_special_066,,3220060141,Dash,3220060141,Dash,3220060141,Dash,2220040141,Dash,,,,,,,,,,0,18,21,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008017,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,2320030141,path_grd_close_elite1_801,1220040141,Jump,1220040141,Jump,1220050141,Drop,2320030241,Drop,path_grd_close_small_013,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,path_grd_mid_small_049,1220040141,Drop,1220040141,Drop,1220040141,Drop,2220040141,Drop,path_fly_close_small_041,3210040141,Drop,3210040141,Drop,3210040141,Drop,3210040141,Drop,path_grd_mid_small_055,0,1220040141,Drop,1220040141,Drop,3220020141,Drop,2320030141,Dash,path_grd_close_small_042,1220040141,Dash,1220040141,Dash,1220040141,Dash,1220040141,Dash,27,18,0,4,path_fly_mid_small_030,3210040141,Drop,3210040141,Drop,3210040141,Drop,3210040141,Drop,,,,,,,,,,7,3,10,,,7,,,,,,,,,,,,,,,,,,,,
7008018,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,3320020141,path_fly_mid_small_030,1210010141,Drop,1210010141,Drop,1210010141,Drop,3210030141,Drop,path_grd_mid_elite2_805,2220020141,Dash,2220020141,Dash,3320020241,Drop,3320020241,Drop,path_grd_far_special_066,2220020141,Dash,3220070141,Dash,3220060141,Drop,3220060141,Drop,path_fly_mid_small_039,1210010141,Drop,1210010141,Drop,1210010141,Drop,1210010141,Drop,path_grd_mid_elite2_808,0,3220070141,Dash,3220070141,Dash,2320020241,Drop,3320020141,Drop,path_fly_mid_small_050,1210010141,Dash,1210010141,Dash,1210010141,Dash,3210030141,Dash,0,36,21,4,path_grd_far_small_044,3220060141,Dash,3220060141,Dash,3220070141,Dash,3220070141,Dash,,,,,,,,,,10,,,,,5,,,,,,,,,,,,,,,,,,,,
7008019,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,2320030141,path_grd_close_elite1_801,1220040141,Jump,1220040141,Jump,1220050141,Drop,2320030241,Drop,path_grd_close_small_013,1220050141,Dash,1220050141,Dash,1220050141,Dash,1220050141,Dash,path_grd_mid_small_049,1220040141,Drop,1220040141,Drop,1220040141,Drop,2220040141,Drop,path_fly_close_small_041,3210040141,Drop,3210040141,Drop,3210040141,Drop,3210040141,Drop,path_grd_mid_small_055,0,1220040141,Drop,1220040141,Drop,3220020141,Drop,2320030141,Dash,path_grd_close_small_042,1220040141,Dash,1220040141,Dash,1220040141,Dash,1220040141,Dash,27,18,0,4,path_fly_mid_small_030,3210040141,Drop,3210040141,Drop,3210040141,Drop,3210040141,Drop,,,,,,,,,,7,3,10,,,7,,,,,,,,,,,,,,,,,,,,
7008020,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,1320030141,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,2220040141,Drop,1320030241,Jump,path_grd_far_small_044,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_fly_mid_small_053,2210010141,Jump,2210010141,Jump,2210010141,Jump,1210040141,Jump,path_grd_far_elite1_803,2220030141,Jump,2220030141,Jump,2220040141,Drop,1320030141,Drop,path_grd_mid_small_011,,3220030141,Jump,3220030141,Jump,3220030141,Jump,3220030141,Dash,,,,,,,,,,0,21,15,4,,,,,,,,,,,,,,,,,,,0,,,,,7,,,,,,,,,,,,,,,,,,,,
7008021,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,3320040141,path_grd_far_small_044,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_grd_mid_elite2_805,3220060141,Dash,3220060141,Dash,3320060241,Dash,3320060241,Dash,path_grd_mid_special_065,3120010141,Dash,3120010141,Dash,2220030141,Drop,2220030141,Drop,path_grd_far_small_044,2220030141,Dash,3220060141,Dash,2220030141,Dash,3220060141,Dash,path_grd_close_elite2_804,0,2220030141,Dash,2220030141,Dash,3320060241,Dash,3320060241,Dash,path_grd_mid_elite1_802,3220060141,Jump,3220060141,Jump,2220040141,Drop,3320040141,Drop,9,48,12,8,path_grd_mid_special_065,2220030141,Dash,2220030141,Dash,3220060141,Drop,3220060141,Drop,,,,,,,,,,12,10,6,,,,,,,,,,,,,,,,,,,,,,,
7008022,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,3310020141,path_grd_far_small_062,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,2220040141,Drop,3320060241,Drop,path_fly_mid_small_030,2210010141,Drop,2210010141,Drop,2210010141,Drop,2210010141,Drop,path_fly_mid_elite1_802,2210010141,Drop,2210010141,Drop,3210030141,Drop,3310020141,Drop,path_grd_far_special_063,,2220030141,Jump,2220030141,Jump,2220030141,Jump,2220040141,Dash,,,,,,,,,,0,24,21,,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008023,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,3320070141,path_grd_close_elite1_801,3220030141,Dash,3220030141,Dash,2220040141,Jump,2320050241,Jump,path_grd_mid_small_012,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_grd_far_small_059,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220040141,Dash,path_grd_mid_elite1_802,2220030141,Jump,2220030141,Jump,2220040141,Drop,3320070141,Drop,path_grd_far_small_044,,2220030141,Jump,2220030141,Jump,2220030141,Jump,2220030141,Dash,,,,,,,,,,9,15,12,4,,,,,,,,,,,,,,,,,,,0,,,,,7,,,,,,,,,,,,,,,,,,,,
7008024,wave_campaign_hard_002,Campaign,90,7,true,false,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,3320030141,path_grd_far_small_044,3220060141,Dash,3220060141,Dash,3220060141,Dash,3220060141,Dash,path_fly_close_elite2_807,2210010141,Dash,2210010141,Dash,2310020241,Dash,2310020241,Dash,path_grd_mid_small_070,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220040141,Dash,path_fly_mid_small_039,1210010141,Dash,1210010141,Dash,1210010141,Dash,1210010141,Dash,path_fly_mid_elite2_808,0,2210010141,Dash,2210010141,Dash,2310020241,Dash,2310020241,Dash,path_grd_mid_small_055,3220060141,Dash,3220060141,Dash,3220060141,Drop,3320030141,Drop,9,33,6,,path_grd_mid_small_070,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220040141,Dash,,,,,,,,,,11,10,8,,,,,,,,,,,,,,,,,,,,,,,
7008025,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320030141,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,2220040141,Drop,1320030241,Jump,path_grd_far_small_044,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220030141,Dash,path_fly_mid_small_053,2210010141,Jump,2210010141,Jump,2210010141,Jump,1210040141,Jump,path_grd_far_elite1_803,2220030141,Jump,2220030141,Jump,2220040141,Drop,1320030141,Drop,path_grd_mid_small_011,,3220030141,Jump,3220030141,Jump,3220030141,Jump,3220030141,Dash,,,,,,,,,,0,21,15,4,,,,,,,,,,,,,,,,,,,0,,,,,7,,,,,,,,,,,,,,,,,,,,
7008026,wave_campaign_hard_002,Campaign,90,5,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320040141,path_grd_mid_small_049,3220050141,Drop,3220050141,Drop,3220050141,Drop,1320040241,Drop,path_grd_far_small_071,3220060141,Dash,3220060141,Dash,3220060141,Dash,3220020141,Dash,path_grd_mid_small_012,3220060141,Jump,3220060141,Jump,3220060141,Jump,3220060141,Jump,path_grd_mid_small_055,3220050141,Drop,3220050141,Drop,3220050141,Drop,1320040141,Drop,path_grd_far_special_066,,3220060141,Dash,3220060141,Dash,3220060141,Dash,2220040141,Dash,,,,,,,,,,0,18,21,4,,,,,,,,,,,,,,,,,,,0,,,,,6,,,,,,,,,,,,,,,,,,,,
7008027,wave_campaign_hard_002,Campaign,180,6,false,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,3410020231,path_fly_mid_centurion_902,3410020231,Normal,,,,,,,path_grd_mid_small_052,1220040131,Drop,1220040131,Drop,1220040131,Drop,2220020131,Drop,path_fly_mid_special_047,1110010131,Dash,1110010131,Dash,2110010131,Dash,2110010131,Dash,path_fly_mid_small_024,1210020131,Drop,1210020131,Drop,1210020131,Drop,3310020231,Drop,path_grd_mid_small_076,,2220020131,Drop,2220020131,Drop,2220020131,Drop,2220020131,Drop,path_grd_mid_small_046,3220050131,Drop,3220050131,Drop,3220050131,Drop,2220040131,Drop,0,45,1,3,path_fly_mid_small_024,2210020131,Jump,2210020131,Jump,2210020131,Jump,2310020231,Jump,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
7008028,wave_campaign_hard_002,Campaign,90,2,true,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,3320020541,path_grd_mid_elite1_802,3120010541,Dash,3120010541,Dash,3220020141,Drop,3320020541,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008029,wave_campaign_hard_002,Campaign,180,6,false,false,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1420030241,path_grd_mid_centurion_901,1420030241,Normal,,,,,,,path_grd_close_small_007,1220010141,Drop,1220010141,Drop,1220010141,Dash,1220010141,Dash,path_grd_mid_small_055,2120010141,Drop,2120010141,Drop,3220060141,Drop,3220060141,Drop,path_grd_mid_elite1_802,2120010141,Dash,3220060141,Dash,2120010141,Dash,2320030241,Dash,path_grd_mid_small_040,,2220020141,Jump,2220020141,Jump,2220020141,Jump,3220020141,Jump,path_fly_mid_special_047,1110010141,Normal,1110010141,Normal,1110010141,Normal,3210030141,Normal,7,42,0,,path_fly_mid_small_033,2210020141,Drop,2210020141,Drop,2210020141,Drop,1310040241,Drop,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,
