stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/1/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7039041,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310050111,path_fly_mid_small_018,1210010111,Drop,1210050111,Drop,1210010111,Drop,1210050111,Drop,path_fly_mid_elite2_805,1210050111,Dash,1210020111,Dash,3310030211,Drop,2310040211,Drop,path_grd_mid_small_058,10,3220060111,Dash,3220020111,Dash,3220060111,Dash,3220020111,Dash,path_grd_mid_small_052,,3220050111,Drop,3220050111,Drop,2220050111,Drop,3220020111,Drop,path_fly_mid_small_030,0,1210010111,Dash,1210010111,Dash,1210050111,Dash,1210050111,Dash,path_fly_mid_elite2_805,1210050111,Dash,1210020111,Dash,3310030211,Drop,2310050111,Drop,0,60,0,5,path_grd_mid_small_073,8,3220060111,Dash,3220020111,Dash,3220060111,Dash,3220020111,Dash,,,path_grd_mid_small_037,10,2220010111,Dash,2220010111,Dash,2220040111,Dash,3220020111,Dash,path_fly_mid_small_002,,1210010111,Drop,1210050111,Drop,1210010111,Drop,1210050111,Drop,,,,,,,,,,
7039042,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2310020111,path_fly_mid_small_021,2210010111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_grd_mid_small_043,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_fly_mid_elite2_808,5,2210010111,Dash,2210010111,Dash,3310020211,Drop,3310020211,Drop,path_fly_mid_small_036,10,2210010111,Dash,2210010111,Dash,2210040111,Dash,2210040111,Dash,path_fly_mid_elite2_805,0,2210010111,Dash,2210010111,Dash,3310020211,Drop,2310020111,Drop,path_fly_mid_small_005,2210040111,Dash,2210010111,Dash,2210010111,Dash,2210040111,Dash,0,48,0,,path_grd_mid_small_040,6,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039043,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,1320010111,path_grd_mid_small_052,1220040111,Drop,3220090111,Drop,1220040111,Drop,3220090111,Drop,path_fly_mid_elite2_805,2210020111,Dash,1210030111,Dash,2310010211,Drop,3310040211,Drop,path_grd_far_small_050,10,3220070111,Drop,3220070111,Drop,3220070111,Drop,2220040111,Drop,path_grd_mid_small_012,,2220030111,Drop,,Drop,2220030111,Drop,,Drop,path_fly_far_elite1_803,0,3210010111,Dash,3210010111,Dash,1210040111,Dash,3310040211,Dash,path_grd_far_small_056,2220040111,Dash,3220070111,Dash,1320030211,Drop,1320010111,Drop,0,30,30,5,path_fly_mid_small_018,8,1210030111,Dash,1210030111,Dash,1210030111,Dash,3310040211,Dash,,,path_grd_mid_small_034,,2220030111,Dash,3220090111,Dash,2220030111,Dash,3220090111,Dash,path_grd_far_small_044,,3220070111,Drop,3220070111,Drop,3220070111,Drop,3220070111,Drop,,,,,,,,,,
7039044,wave_campaign_hard_016,Campaign,180,6,false,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Day,ibg_motherwhalefield_001,2411010131,path_fly_far_centurion_903,2411010131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039045,wave_campaign_hard_016,Campaign,180,6,false,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Day,ibg_motherwhalefield_001,3410010132,path_fly_mid_centurion_902,3410010132,Normal,,,,,,,path_fly_mid_small_033,2210020131,Normal,2210020131,Normal,2210020131,Normal,2210020131,Normal,path_fly_mid_small_002,,3210010131,Dash,3210010131,Dash,3210010131,Dash,3210010131,Dash,path_fly_mid_small_033,4,1110010131,Drop,1110010131,Drop,2210020131,Drop,2310010231,Drop,path_fly_mid_small_042,,3210040131,Normal,3210040131,Normal,2110010131,Normal,2110010131,Normal,path_fly_close_elite2_804,1210010131,Jump,3110010131,Jump,3110010131,Jump,3210030131,Jump,9,30,1,,path_fly_mid_small_005,4,2210010131,Normal,2210010131,Normal,2210010131,Normal,1310020231,Normal,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039046,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Day,ibg_motherwhalefield_001,2310040131,path_fly_mid_small_027,1210050131,Drop,1210030131,Dash,1210030131,Dash,1210060131,Dash,path_fly_mid_elite3_814,1210030131,Dash,1210060131,Dash,1210050131,Dash,2310040231,Drop,path_fly_mid_elite3_814,10,1210030131,Dash,1210050131,Dash,2310040231,Drop,1210060131,Dash,path_fly_mid_small_053,0,1210030131,Dash,1210030131,Dash,1210050131,Dash,1210050131,Dash,path_fly_mid_elite3_811,,1210030131,Dash,1210060131,Dash,2310040231,Drop,2310040131,Drop,path_fly_mid_small_027,1210050131,Drop,1210030131,Dash,1210030131,Dash,1210060131,Dash,0,51,0,,path_fly_mid_small_050,,1210050131,Drop,1210030131,Dash,1210030131,Dash,1210060131,Dash,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040001,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320020111,path_grd_mid_small_049,3220050111,Drop,3220050111,Drop,3220050111,Drop,2220040111,Drop,path_grd_mid_special_065,1120010111,Dash,1120010111,Dash,2220030111,Dash,2320020211,Dash,path_grd_far_small_044,,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_fly_far_special_045,0,1110010111,Drop,1110010111,Drop,1110010111,Drop,1210040111,Drop,path_grd_mid_special_065,10,1120010111,Drop,1120010111,Drop,2220030111,Drop,2320020111,Drop,path_grd_far_small_006,2220030111,Jump,2220030111,Jump,2220030111,Jump,2220040111,Jump,0,48,15,7,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040002,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2310060111,path_grd_mid_small_005,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220040111,Dash,path_fly_mid_special_016,1110010111,Drop,1110010111,Drop,2210010111,Drop,2310060211,Drop,path_fly_far_small_031,,1210010111,Drop,1210010111,Drop,1210010111,Drop,1210040111,Drop,path_fly_mid_elite2_805,0,1210010111,Jump,1210010111,Jump,1210010111,Drop,2310060111,Drop,path_grd_far_small_044,,3220060111,Dash,2220040111,Dash,3220060111,Dash,2220040111,Dash,path_fly_far_special_048,3110010111,Jump,3110010111,Jump,3110010111,Jump,1210010111,Jump,0,36,21,7,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040003,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310010111,path_grd_mid_small_043,3220050111,Dash,3220050111,Dash,3220060111,Dash,3220060111,Dash,path_fly_mid_small_033,2210020111,Dash,2210020111,Dash,2210020111,Dash,2310060211,Drop,path_fly_mid_elite1_802,10,2210020111,Dash,2210020111,Dash,2210020111,Dash,2310010211,Drop,path_grd_mid_elite1_802,0,3220050111,Dash,3220050111,Dash,3220060111,Drop,2320070211,Drop,path_fly_mid_elite2_805,10,2210020111,Drop,2210020111,Drop,2310060211,Drop,2310010111,Drop,path_fly_mid_small_024,2210020111,Drop,2210020111,Dash,1210010111,Dash,1210010111,Dash,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040004,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320010111,path_grd_mid_small_002,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,path_grd_far_elite2_809,1220010111,Dash,1120010111,Dash,2220080111,Drop,2320010211,Drop,path_grd_mid_small_043,7,1220010111,Dash,3220070111,Dash,1220010111,Dash,3220070111,Dash,path_grd_far_small_056,0,1220010111,Dash,1220010111,Dash,1220010111,Dash,2220080111,Drop,path_grd_mid_elite1_802,7,1220010111,Dash,1220010111,Dash,3220070111,Drop,2320010111,Drop,path_grd_mid_small_011,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040005,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2320050111,path_grd_mid_small_002,3220050111,Drop,3220050111,Drop,3220050111,Dash,2220040111,Dash,path_grd_mid_special_065,3120010111,Drop,3120010111,Drop,3220050111,Drop,2320050211,Drop,path_grd_far_small_009,8,3220070111,Jump,3220070111,Jump,1220030111,Jump,2220040111,Jump,path_grd_mid_elite1_802,0,3220040111,Jump,3220040111,Jump,2220040111,Drop,2320050111,Drop,path_grd_far_small_050,,3220070111,Drop,1220030111,Drop,3220070111,Drop,1220030111,Drop,,,,,,,,,,0,26,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040006,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1320060111,path_grd_mid_small_005,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,path_grd_mid_small_068,1220010111,Drop,1220010111,Drop,1220010111,Drop,2320020211,Drop,path_grd_mid_elite1_802,10,1220010111,Drop,1220010111,Drop,1220010111,Drop,1320060211,Drop,path_grd_mid_small_043,,1220010111,Drop,1220010111,Drop,1220010111,Drop,1220010111,Drop,path_grd_mid_elite2_805,0,1220010111,Dash,1220010111,Dash,2320020211,Drop,1320060111,Drop,path_grd_mid_small_043,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,6,42,0,5,path_grd_close_small_067,6,1220010111,Dash,1220010111,Dash,1220010111,Dash,2320020211,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040007,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2320060111,path_grd_mid_small_049,3220050111,Drop,3220050111,Drop,3220050111,Drop,3220050111,Drop,path_fly_mid_special_016,2210020111,Jump,2110010111,Jump,2110010111,Jump,1310010211,Jump,path_grd_close_small_051,6,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220040111,Dash,path_fly_mid_small_050,0,1210020111,Jump,1210040111,Jump,1210020111,Dash,1210040111,Drop,path_grd_close_elite1_801,7,3220030111,Jump,3220030111,Jump,3220030111,Dash,2320060111,Drop,path_grd_close_small_001,3220040111,Jump,3220040111,Jump,3220040111,Jump,3220040111,Jump,21,27,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040008,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,3320070111,path_grd_mid_small_055,3220050111,Drop,3220050111,Drop,3220050111,Drop,3220050111,Drop,path_grd_mid_elite2_805,3220050111,Drop,3220050111,Drop,3320070211,Dash,3320070211,Dash,path_fly_mid_small_027,10,2210030111,Drop,1210020111,Dash,1210020111,Dash,1210020111,Dash,path_grd_mid_elite3_814,0,3220050111,Drop,3320070211,Jump,3320070211,Jump,3320070111,Jump,path_fly_mid_small_027,8,2210030111,Drop,1210020111,Dash,1210020111,Dash,1210020111,Dash,path_grd_mid_small_061,3220050111,Dash,3220050111,Dash,3220050111,Dash,3220050111,Dash,0,38,4,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040009,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,1320040111,path_grd_mid_small_070,1220040111,Drop,1220040111,Drop,1220040111,Drop,2220040111,Dash,path_grd_mid_elite2_805,1220040111,Dash,1220040111,Dash,2320020211,Dash,1320040211,Dash,path_grd_close_small_069,10,1220040111,Drop,1220040111,Drop,1220040111,Drop,2220040111,Dash,path_grd_mid_small_043,,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220040111,Dash,path_grd_mid_elite2_805,0,1220040111,Dash,1220040111,Dash,2320020211,Drop,1320040111,Drop,path_grd_mid_small_070,1220040111,Drop,1220040111,Drop,1220040111,Drop,2220040111,Dash,6,42,0,,path_grd_mid_small_068,6,1220040111,Dash,1220040111,Dash,1220040111,Dash,2320020211,Drop,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040010,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,1320010111,path_grd_mid_small_055,1220060111,Drop,1220060111,Drop,1220060111,Drop,2220040111,Drop,path_grd_far_elite1_803,1220030111,Dash,1220030111,Dash,3220070111,Drop,3320020211,Drop,path_grd_mid_small_011,,3220010111,Dash,3220010111,Dash,3220070111,Dash,2220040111,Dash,path_grd_close_elite1_801,0,1220060111,Dash,1220060111,Dash,2220040111,Drop,1320010111,Drop,path_grd_far_small_074,6,3220070111,Dash,3220070111,Dash,3220070111,Dash,2220040111,Dash,,,,,,,,,,9,27,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040011,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,2320020111,path_grd_mid_small_002,1220040111,Jump,1220040111,Jump,1220040111,Jump,1220040111,Jump,path_grd_mid_elite1_802,1220040111,Dash,1220040111,Dash,3220060111,Drop,2320070211,Drop,path_grd_mid_small_049,10,1220040111,Drop,3220060111,Drop,3220060111,Drop,3220060111,Drop,path_grd_mid_elite2_805,0,1220040111,Drop,3220060111,Drop,2320070211,Drop,2320020111,Drop,path_grd_close_small_004,8,1220040111,Dash,3220060111,Dash,1220040111,Dash,3220060111,Dash,path_grd_mid_small_005,1220040111,Dash,3220060111,Dash,1220040111,Dash,3220060111,Dash,6,36,0,5,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040012,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,2310060111,path_fly_mid_small_018,2210020111,Dash,1210010111,Dash,2210020111,Dash,1210010111,Dash,path_fly_mid_elite2_808,2210020111,Dash,1210010111,Dash,1210060111,Dash,2310060211,Drop,path_fly_mid_small_050,8,2210020111,Dash,2210020111,Dash,2210020111,Dash,1210060111,Dash,path_fly_mid_small_050,0,2210020111,Dash,2210020111,Dash,2210020111,Dash,1210060111,Dash,path_fly_mid_elite2_808,,2210020111,Dash,1210010111,Dash,2310060111,Dash,1210060111,Drop,path_fly_mid_small_002,2210020111,Dash,1210010111,Dash,2210020111,Dash,1210010111,Dash,0,42,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040013,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,1310040111,path_fly_mid_small_030,2210010111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,path_fly_mid_elite1_802,1210010111,Dash,2210010111,Dash,2210010111,Dash,2310070211,Drop,path_fly_mid_small_036,,2210010111,Drop,2210010111,Drop,1210010111,Drop,1210010111,Drop,path_fly_mid_elite2_808,0,2210010111,Dash,1210010111,Dash,2310070211,Drop,1310040111,Drop,path_fly_mid_special_016,7,2210010111,Dash,1210010111,Dash,2110010111,Dash,3210030111,Dash,,,,,,,,,,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040014,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,3320020111,path_grd_mid_small_002,1220040111,Jump,3220060111,Jump,1220040111,Jump,3220060111,Jump,path_grd_mid_elite2_808,1220040111,Dash,3220060111,Dash,2320020211,Drop,3320020211,Drop,path_grd_mid_small_037,9,1220040111,Dash,2220080111,Dash,1220040111,Dash,2220080111,Dash,path_grd_mid_small_040,,1220040111,Dash,2220080111,Dash,1220040111,Dash,2220080111,Dash,path_grd_mid_elite1_802,0,1220040111,Dash,3220060111,Dash,2220080111,Drop,2320020211,Drop,path_grd_far_elite2_806,1220040111,Dash,3220060111,Dash,3320020211,Drop,3320020111,Drop,0,57,0,5,path_grd_mid_small_005,,1220040111,Dash,2220080111,Dash,1220040111,Dash,2220080111,Dash,10,,path_grd_mid_small_043,,1220040111,Drop,3220060111,Drop,1220040111,Drop,3220060111,Drop,,,,,,,,,,,,,,,,,,,,
7040015,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,1310010111,path_grd_mid_small_055,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220030111,Drop,path_fly_mid_elite1_802,1210030111,Dash,1210030111,Dash,1210030111,Dash,1310010211,Dash,path_grd_mid_small_043,8,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220080111,Drop,path_fly_mid_elite1_802,0,1210030111,Dash,1210030111,Dash,1210030111,Dash,1310010111,Dash,path_grd_mid_small_034,10,3220080111,Drop,3220030111,Drop,3220030111,Drop,3220030111,Drop,path_grd_mid_small_046,3220030111,Drop,3220030111,Drop,3220030111,Drop,3220080111,Drop,0,42,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040016,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,2310020111,path_grd_mid_small_002,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,path_fly_mid_elite1_802,2210020111,Dash,2210020111,Dash,1210050111,Drop,2310020211,Drop,path_fly_mid_small_039,7,2210020111,Drop,2210020111,Drop,2210020111,Drop,2210020111,Drop,path_fly_mid_small_039,0,2210020111,Drop,2210020111,Drop,1210050111,Drop,1210050111,Drop,path_fly_mid_elite1_802,8,2210020111,Dash,2210020111,Dash,1210050111,Drop,2310020111,Drop,path_grd_mid_small_043,1220060111,Dash,1220060111,Dash,1220060111,Dash,1220060111,Dash,0,42,0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040017,wave_campaign_hard_016,Campaign,90,5,true,false,point_grd_motherwhalefield_003,point_fly_motherwhalefield_003,sbg_motherwhalefield_003,MotherwhaleField,Night,ibg_motherwhalefield_001,3320040111,path_grd_far_small_053,1220060111,Dash,1220060111,Dash,1220060111,Dash,3220020111,Dash,path_grd_mid_elite1_802,3220050111,Jump,3220050111,Jump,2220050111,Drop,3320040211,Drop,path_fly_mid_small_050,,2210010111,Drop,2210010111,Drop,2210010111,Drop,1210040111,Drop,path_grd_mid_elite2_808,0,3220050111,Jump,3220050111,Jump,3320040211,Drop,3320040111,Drop,path_fly_mid_special_016,6,2210010111,Drop,2110010111,Drop,2210010111,Drop,1210040111,Drop,,,,,,,,,,0,45,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040018,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_002,point_fly_motherwhalefield_002,sbg_motherwhalefield_002,MotherwhaleField,Night,ibg_motherwhalefield_001,1310020111,path_fly_mid_small_018,2210010111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite1_802,2210010111,Dash,2210010111,Dash,3210040111,Dash,1310020211,Dash,path_fly_mid_small_027,8,3210050111,Dash,2210010111,Dash,2210010111,Dash,2210010111,Dash,path_fly_mid_small_036,0,2210010111,Drop,3210040111,Drop,3210050111,Drop,2210010111,Drop,path_fly_mid_elite1_802,7,2210010111,Dash,2210010111,Dash,3210040111,Drop,1310020111,Drop,path_fly_mid_small_024,3210040111,Drop,2210010111,Drop,3210050111,Drop,2210010111,Drop,0,42,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040019,wave_campaign_hard_016,Campaign,90,7,true,false,point_grd_motherwhalefield_001,point_fly_motherwhalefield_001,sbg_motherwhalefield_001,MotherwhaleField,Night,ibg_motherwhalefield_001,3310040111,path_grd_mid_small_008,2220030111,Jump,2220030111,Jump,2220030111,Jump,2220030111,Jump,path_fly_mid_elite3_814,2210020111,Dash,2310060211,Dash,3310040211,Dash,1210060111,Dash,path_fly_mid_small_050,8,2210020111,Drop,1210060111,Drop,2210020111,Drop,3210030111,Dash,path_grd_mid_small_043,8,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_fly_mid_elite1_802,0,2210020111,Dash,2210020111,Dash,3210030111,Drop,2310060211,Drop,path_fly_far_small_028,3310040111,Drop,2210020111,Drop,2210020111,Drop,1210060111,Drop,0,48,6,,path_fly_mid_small_050,,2210020111,Drop,2210020111,Drop,2210020111,Drop,1210060111,Dash,10,,path_fly_mid_small_027,,2310060211,Drop,2210020111,Drop,2210020111,Drop,1210060111,Drop,,,,,,,,,,,,,,,,,,,,
