stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6502406,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,3320010111,path_grd_mid_small_052,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_fly_close_elite1_801,6.0,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Drop,1310020211.0,Drop,path_grd_mid_small_058,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_grd_close_elite1_801,0.0,1220060111.0,Dash,1220060111.0,Dash,2220040111.0,Drop,3320010111.0,Drop,path_fly_close_special_046,6.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Drop,1210040111.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502407,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,3310050111,path_grd_far_small_053,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_fly_mid_elite1_802,6.0,1210030111.0,Jump,1210030111.0,Jump,1210030111.0,Jump,3310050211.0,Jump,path_fly_mid_small_050,,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,path_fly_far_elite1_803,0.0,1210030111.0,Jump,1210030111.0,Jump,1210040111.0,Drop,3310050111.0,Drop,path_grd_mid_special_065,6.0,1220060111.0,Dash,1220060111.0,Dash,3220040111.0,Drop,3220040111.0,Drop,0,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502408,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320030111,path_grd_mid_small_040,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_fly_mid_small_005,7.0,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,1210040111.0,Dash,path_fly_mid_small_050,7.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210040111.0,Dash,path_fly_mid_elite1_802,0.0,3210010111.0,Dash,3210010111.0,Dash,1210010111.0,Drop,1310010211.0,Drop,path_grd_mid_small_043,7.0,2220030111.0,Jump,3220020111.0,Jump,2220030111.0,Jump,3320030111.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502409,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,3310040111,path_fly_mid_small_018,2210010111,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,path_fly_close_small_049,4.0,1210030111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,3310040211.0,Drop,path_fly_mid_elite2_808,9.0,2210010111.0,Drop,2210010111.0,Drop,1310030211.0,Drop,1310030211.0,Drop,path_fly_close_small_035,,2210010111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,path_fly_mid_elite2_805,0.0,2210010111.0,Dash,1210030111.0,Dash,1310030211.0,Drop,3310040111.0,Drop,18,33,0,path_fly_mid_elite1_802,8.0,3210030111.0,Normal,2210010111.0,Drop,2210010111.0,Drop,1310030211.0,Drop,path_fly_close_small_049,,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,3210030111.0,Normal,,,,,,,,,,,,,,,,,,,,
6502410,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,2310020111,path_fly_mid_small_039,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_special_025,7.0,3120010111.0,Jump,3120010111.0,Jump,1220030111.0,Drop,1320010211.0,Drop,path_grd_far_small_044,7.0,1220030111.0,Dash,1220030111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,path_fly_mid_elite1_802,0.0,1210020111.0,Dash,1210020111.0,Dash,3210030111.0,Drop,2310020111.0,Drop,path_grd_far_small_071,7.0,1220030111.0,Jump,1220030111.0,Jump,1220030111.0,Jump,2220040111.0,Jump,0,29,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502411,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1310030111,path_grd_mid_small_002,1220010111,Dash,1220010111.0,Dash,1120010111.0,Drop,1120010111.0,Drop,path_fly_mid_small_024,6.0,3210010111.0,Drop,3210010111.0,Drop,3210010111.0,Drop,2310060211.0,Drop,path_fly_mid_small_024,8.0,3210010111.0,Drop,3210010111.0,Drop,3210010111.0,Drop,2310060211.0,Drop,path_fly_mid_elite1_802,0.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Drop,1310030111.0,Drop,path_grd_close_small_072,8.0,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,3220020111.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502412,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,2420040111,path_grd_mid_centurion_902,2420040111,Normal,,,,,,,path_grd_mid_small_002,,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,path_fly_mid_elite2_808,4.0,3110010111.0,Drop,3110010111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,path_grd_close_elite1_801,4.0,1220040111.0,Dash,2120010111.0,Dash,2120010111.0,Jump,2320070211.0,Jump,path_grd_close_small_036,3.0,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,16,27,0,path_fly_mid_small_008,,1210010111.0,Jump,1210010111.0,Jump,1110010111.0,Jump,1110010111.0,Jump,path_grd_mid_small_011,3.0,2120010111.0,Drop,2120010111.0,Drop,1120010111.0,Drop,1320030211.0,Drop,,,,,,,,,,,,,,,,,,,,
6502413,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,2320010111,path_fly_mid_small_036,2210010111,Dash,2210010111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_mid_elite1_802,,1220010111.0,Dash,1220010111.0,Dash,3220040111.0,Dash,3320010211.0,Drop,path_fly_mid_small_050,10.0,2210010111.0,Dash,1310020211.0,Drop,2210010111.0,Dash,3210030111.0,Normal,path_grd_far_elite2_809,0.0,1220010111.0,Dash,1220010111.0,Dash,1320030211.0,Drop,2320010111.0,Drop,path_fly_mid_small_050,,3210020111.0,Dash,1310020211.0,Drop,3210020111.0,Dash,3210030111.0,Dash,6,33,9,path_grd_mid_small_043,10.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_grd_close_small_042,,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,,,,,,,,,,,,,,,,,,,,
6502414,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320070111,path_fly_far_elite1_803,1210010111,Dash,1210010111.0,Dash,3210030111.0,Drop,3310030211.0,Drop,path_grd_mid_elite1_802,5.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Drop,3320070211.0,Drop,path_fly_mid_small_039,11.0,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,path_fly_mid_special_016,,2110010111.0,Drop,2110010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,path_fly_mid_elite1_802,0.0,1210010111.0,Jump,1210010111.0,Jump,3310030211.0,Drop,3210030111.0,Drop,0,45,18,path_grd_far_elite1_803,10.0,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,3320070111.0,Drop,path_fly_mid_small_039,8.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,,,,,,,,,,,,,,,,,,,
6502415,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,1320060111,path_grd_close_small_067,1220010111,Dash,1220010111.0,Dash,2220040111.0,Drop,2320020211.0,Drop,path_grd_mid_elite2_805,,2220010111.0,Dash,2220010111.0,Dash,2320050211.0,Dash,2320050211.0,Dash,path_fly_close_small_049,,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,3210030111.0,Dash,path_grd_mid_small_043,12.0,1220010111.0,Dash,1220010111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,path_grd_mid_small_049,0.0,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,21,36,0,path_grd_close_elite2_807,5.0,2220010111.0,Dash,2220010111.0,Dash,1320030211.0,Drop,1320060111.0,Drop,path_grd_mid_special_025,,1220010111.0,Dash,1220010111.0,Dash,1220050111.0,Drop,2220040111.0,Drop,,,,,,,,,,,,,,,,,,,,
6502416,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3320080111,path_grd_mid_small_043,2220020111,Dash,3220040111.0,Dash,2220020111.0,Dash,3220040111.0,Dash,path_grd_close_elite2_804,5.0,3220040111.0,Dash,3220040111.0,Dash,2320010211.0,Jump,2320010211.0,Jump,path_grd_mid_small_049,12.0,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,3320080211.0,Drop,path_grd_mid_small_070,8.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220080111.0,Drop,path_grd_close_elite2_804,0.0,3220040111.0,Jump,3220040111.0,Jump,3320010211.0,Dash,3320010211.0,Dash,0,45,3,path_grd_mid_small_012,10.0,2220020111.0,Drop,2220020111.0,Drop,2220020111.0,Drop,3320080111.0,Drop,path_grd_mid_small_068,8.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2320010211.0,Dash,,,,,,,,,,,,,,,,,,,,
6502417,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,2320030111,path_grd_close_elite1_801,1220040111,Jump,1220040111.0,Jump,1220050111.0,Drop,2320030211.0,Drop,path_grd_close_small_013,7.0,1220040111.0,Dash,1220050111.0,Dash,1220040111.0,Dash,1220050111.0,Dash,path_grd_mid_small_049,6.0,1220040111.0,Drop,1220050111.0,Drop,1220040111.0,Drop,2220040111.0,Drop,path_fly_close_small_041,7.0,1110010111.0,Drop,1110010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,path_grd_mid_small_055,0.0,1220040111.0,Drop,1220040111.0,Drop,3220020111.0,Drop,2320030111.0,Drop,27,18,0,path_grd_close_small_042,4.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,path_fly_mid_small_030,,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,
6502418,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,2320050111,path_grd_close_small_048,1220040111,Drop,1220040111.0,Drop,1220040111.0,Drop,2320050211.0,Drop,path_grd_close_small_069,,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,1220050111.0,Drop,path_fly_mid_small_039,4.0,3210040111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,path_grd_close_elite1_801,0.0,3120010111.0,Dash,3120010111.0,Dash,1220050111.0,Drop,2320010211.0,Drop,path_grd_close_special_064,6.0,2120010111.0,Dash,2120010111.0,Dash,1220050111.0,Drop,2320050111.0,Drop,42,6,0,path_grd_close_small_042,3.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502419,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,3320050111,path_grd_close_small_051,3220050111,Dash,3220050111.0,Dash,3220050111.0,Jump,2220040111.0,Jump,path_grd_mid_small_068,7.0,2220010111.0,Dash,2220020111.0,Dash,3220020111.0,Dash,2320020211.0,Drop,path_fly_far_small_003,7.0,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210040111.0,Dash,path_fly_close_elite1_801,0.0,2210020111.0,Jump,2210020111.0,Jump,2210020111.0,Drop,2310050211.0,Drop,path_grd_close_small_067,10.0,3220050111.0,Jump,3220050111.0,Jump,3220050111.0,Jump,3320050111.0,Dash,21,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502420,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,1320030111,path_fly_mid_small_024,1210030111,Drop,1210030111.0,Drop,1210030111.0,Drop,3210030111.0,Drop,path_grd_mid_elite2_805,,3220040111.0,Jump,3220040111.0,Jump,2320050211.0,Jump,2320050211.0,Jump,path_grd_far_small_071,,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220070111.0,Dash,path_grd_mid_small_043,11.0,3220040111.0,Dash,2220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_grd_mid_elite3_814,0.0,3220040111.0,Dash,2320010211.0,Dash,2320010211.0,Dash,1320030111.0,Drop,0,42,6,path_fly_mid_small_053,10.0,1210030111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,3210030111.0,Dash,path_grd_mid_small_049,,3220040111.0,Drop,3220040111.0,Drop,3220040111.0,Drop,3220070111.0,Drop,,,,,,,,,,,,,,,,,,,,
6502421,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,2320060111,path_grd_mid_small_052,1220020111,Dash,1220020111.0,Dash,1220020111.0,Dash,1220020111.0,Dash,path_grd_close_elite2_807,,1220020111.0,Dash,3220020111.0,Dash,2320060211.0,Drop,2320060211.0,Drop,path_grd_mid_small_049,8.0,1220020111.0,Drop,1220020111.0,Drop,1220020111.0,Drop,2220050111.0,Drop,path_fly_mid_small_030,,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210040111.0,Drop,path_grd_mid_elite1_802,0.0,1220020111.0,Dash,3220020111.0,Dash,3320040211.0,Drop,2320060111.0,Drop,9,39,0,path_fly_mid_small_053,5.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,1210040111.0,Drop,path_grd_mid_small_052,10.0,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,3220020111.0,Dash,,,,,,,,,,,,,,,,,,,,
6502422,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,2310040111,path_grd_mid_small_002,3220050111,Drop,3220050111.0,Drop,3220050111.0,Drop,3220020111.0,Drop,path_grd_mid_small_070,,3220050111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3320040211.0,Dash,path_fly_mid_small_042,,1210030111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,2310040211.0,Drop,path_grd_mid_small_043,,3220050111.0,Dash,3220020111.0,Dash,3220050111.0,Dash,3220020111.0,Dash,path_fly_mid_elite1_802,0.0,1210030111.0,Drop,1210030111.0,Drop,1210040111.0,Drop,2310040111.0,Drop,0,43,2,path_grd_mid_small_061,,3220020111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3320040211.0,Dash,path_grd_mid_small_043,,3220020111.0,Dash,3220050111.0,Dash,3220050111.0,Dash,3320040211.0,Dash,,,,,,,,,,,,,,,,,,,,
6502423,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,2310050111,path_grd_close_small_042,3220030111,Dash,1220050111.0,Dash,3220030111.0,Dash,1220050111.0,Dash,path_grd_mid_elite2_805,,3220030111.0,Drop,2220040111.0,Drop,1320040211.0,Dash,1320040211.0,Dash,path_grd_close_small_048,7.0,1220040111.0,Drop,1220040111.0,Drop,1220040111.0,Drop,1220050111.0,Drop,path_fly_close_small_038,10.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,3210030111.0,Dash,path_fly_close_elite2_807,0.0,2110010111.0,Dash,2110010111.0,Dash,3310050211.0,Dash,3310050211.0,Dash,33,24,0,path_fly_mid_elite1_802,10.0,2110010111.0,Jump,2110010111.0,Jump,3210030111.0,Dash,2310050111.0,Drop,path_grd_close_small_048,6.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,1220050111.0,Drop,path_grd_mid_small_043,12.0,1220040111.0,Dash,1220050111.0,Dash,1220040111.0,Dash,1220050111.0,Dash,,,,,,,,,,
6502424,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,1420010111,path_grd_mid_centurion_901,1420010111,Normal,,,,,,,path_grd_close_small_060,,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,path_grd_mid_special_065,4.0,3120010111.0,Jump,3120010111.0,Jump,3120010111.0,Jump,2220030111.0,Jump,path_fly_mid_elite3_814,3.0,1110010111.0,Drop,1110010111.0,Dash,1110010111.0,Dash,1310010211.0,Drop,path_grd_mid_small_075,,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,13,36,0,path_grd_mid_small_002,,3220030111.0,Normal,3220030111.0,Normal,3220030111.0,Normal,3220030111.0,Normal,path_fly_close_small_023,4.0,2210020111.0,Dash,2210020111.0,Dash,2210020111.0,Dash,1310040211.0,Dash,,,,,,,,,,,,,,,,,,,,
6502425,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,1320010141,path_grd_mid_small_073,3220070141,Drop,3220070141.0,Drop,3220070141.0,Drop,2220040141.0,Dash,path_grd_far_elite1_803,3.0,3220010141.0,Jump,3220010141.0,Jump,3220070141.0,Drop,3320020241.0,Drop,path_grd_mid_small_070,6.0,3220010141.0,Dash,3220010141.0,Dash,3220010141.0,Dash,1320010241.0,Drop,path_fly_far_small_031,10.0,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3310050241.0,Drop,path_grd_far_elite1_803,0.0,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Drop,3320020241.0,Drop,0,27,30,path_fly_mid_small_030,10.0,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3310050241.0,Drop,path_grd_mid_elite1_802,5.0,3220010141.0,Dash,3220010141.0,Dash,3220070141.0,Drop,1320010141.0,Drop,path_grd_far_small_044,9.0,3220070141.0,Dash,2220040141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,,,,,,,,,,
6502426,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Day,ibg_iceland_001,3320040141,path_grd_mid_small_052,2220010141,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_grd_mid_elite2_808,,1220010141.0,Jump,1220010141.0,Jump,2320020241.0,Drop,3320040241.0,Drop,path_grd_mid_small_043,12.0,1220010141.0,Jump,2220050141.0,Jump,1220010141.0,Jump,2220050141.0,Jump,path_grd_close_small_013,,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,path_grd_close_elite1_801,0.0,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Drop,3320050241.0,Drop,15,36,0,path_grd_mid_elite2_808,10.0,1220010141.0,Dash,1220010141.0,Dash,2320020241.0,Drop,3320040141.0,Drop,path_grd_mid_small_008,8.0,3220020141.0,Jump,3220020141.0,Jump,3220020141.0,Jump,3220020141.0,Jump,,,,,,,,,,,,,,,,,,,,
6502427,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Day,ibg_iceland_001,2310050141,path_grd_close_small_042,3220030141,Dash,1220050141.0,Dash,3220030141.0,Dash,1220050141.0,Dash,path_grd_mid_elite2_805,,3220030141.0,Drop,2220040141.0,Drop,1320040241.0,Dash,1320040241.0,Dash,path_grd_close_small_048,7.0,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,1220050141.0,Drop,path_fly_close_small_038,10.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,3210030141.0,Dash,path_fly_close_elite2_807,0.0,2110010141.0,Dash,2110010141.0,Dash,3310010241.0,Dash,3310010241.0,Dash,33,24,0,path_fly_mid_elite1_802,10.0,2110010141.0,Jump,2110010141.0,Jump,3210030141.0,Dash,2310050141.0,Drop,path_grd_close_small_048,6.0,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,1220050141.0,Drop,path_grd_mid_small_043,12.0,1220040141.0,Dash,1220050141.0,Dash,1220040141.0,Dash,1220050141.0,Dash,,,,,,,,,,
6502428,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,3310040141,path_grd_close_small_004,2220010141,Jump,1120010141.0,Jump,2220010141.0,Jump,1120010141.0,Jump,path_fly_mid_special_016,,3110010141.0,Drop,3210020141.0,Drop,3210030141.0,Drop,3310040241.0,Drop,path_grd_mid_special_025,10.0,2220010141.0,Jump,1120010141.0,Jump,2220030141.0,Jump,2220040141.0,Jump,path_fly_far_special_045,0.0,3110010141.0,Drop,3210020141.0,Drop,3210030141.0,Drop,3310040141.0,Drop,path_grd_close_small_048,9.0,3220020141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,0,53,19,path_grd_mid_special_065,8.0,2220010141.0,Drop,2220030141.0,Drop,1120010141.0,Drop,3220020141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502429,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,2310060141,path_grd_mid_special_025,1120010141,Jump,1120010141.0,Jump,3220020141.0,Drop,3320050241.0,Drop,path_fly_mid_small_036,7.0,3210030141.0,Dash,2210040141.0,Dash,3210010141.0,Dash,2210040141.0,Dash,path_grd_mid_small_058,7.0,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,2220040141.0,Dash,path_fly_mid_small_042,,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310060241.0,Drop,path_fly_mid_small_030,0.0,1210010141.0,Drop,1210010141.0,Drop,2210040141.0,Drop,2310050241.0,Drop,0,54,0,path_fly_mid_elite1_802,,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310060141.0,Jump,path_grd_mid_small_043,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,
