stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6240383,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,1320010131.0,path_grd_mid_small_046,1220040131,Drop,1220040131.0,Drop,1220040131.0,Drop,3220080131.0,Drop,path_grd_mid_elite1_802,,1220040131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,1320010231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Jump,1220040131.0,Jump,3220070131.0,Jump,1220040131.0,Jump,path_grd_far_elite2_809,0.0,1220040131.0,Drop,1220040131.0,Drop,3220080131.0,Drop,1320010131.0,Drop,path_grd_far_small_044,,3220070131.0,Jump,1220040131.0,Jump,3220070131.0,Jump,1220040131.0,Jump,0,21,21,path_grd_mid_small_070,8.0,1220040131.0,Drop,1220040131.0,Drop,3220080131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240384,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2310050131.0,path_grd_close_elite1_801,3220030131,Dash,3220030131.0,Dash,2220040131.0,Jump,2320030231.0,Jump,path_grd_mid_small_012,7.0,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,1220060131.0,Dash,path_fly_mid_small_027,7.0,1210020131.0,Dash,2210040131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_grd_mid_small_012,0.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2320030231.0,Dash,path_fly_mid_elite1_802,7.0,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Drop,2310050131.0,Drop,9,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240385,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,1310040131.0,path_grd_close_small_042,3220030131,Dash,2220050131.0,Dash,3220030131.0,Dash,2220050131.0,Dash,path_fly_close_elite2_804,,2210040131.0,Dash,3210010131.0,Dash,1310040231.0,Drop,1310030231.0,Drop,path_fly_mid_special_016,5.0,3210010131.0,Dash,2210040131.0,Dash,3210010131.0,Drop,1210040131.0,Drop,path_fly_mid_small_039,0.0,2210040131.0,Dash,2210040131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,path_fly_far_elite1_803,7.0,3210010131.0,Dash,3210010131.0,Dash,2210040131.0,Drop,1310040131.0,Drop,21,27,9,path_grd_close_small_042,5.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_fly_mid_small_030,8.0,3210010131.0,Drop,2210040131.0,Drop,3210010131.0,Drop,2210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240386,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3310050131.0,path_grd_far_small_053,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,6.0,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,3310050231.0,Jump,path_fly_mid_small_050,,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,3210030131.0,Drop,path_fly_far_elite1_803,0.0,1210030131.0,Jump,1210030131.0,Jump,1210040131.0,Drop,3310050131.0,Drop,path_grd_mid_special_065,6.0,1220060131.0,Dash,1220060131.0,Dash,3220040131.0,Drop,3220040131.0,Drop,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240387,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,1320060131.0,path_grd_far_small_059,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,7.0,3220040131.0,Drop,3220040131.0,Drop,1220050131.0,Dash,1320060231.0,Dash,path_fly_mid_small_005,,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Dash,3310050231.0,Dash,path_grd_mid_elite1_802,0.0,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Drop,2320030231.0,Drop,path_grd_far_small_074,10.0,3220040131.0,Dash,2220040131.0,Dash,3220040131.0,Dash,1320060131.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240388,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2310060131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,3220020131.0,Drop,3320050231.0,Drop,path_fly_mid_small_036,7.0,3210030131.0,Dash,2210040131.0,Dash,3210010131.0,Dash,2210040131.0,Dash,path_grd_mid_small_058,7.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,2220040131.0,Dash,path_fly_mid_small_042,,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,2310060231.0,Drop,path_fly_mid_small_030,0.0,1210010131.0,Drop,1210010131.0,Drop,2210040131.0,Drop,2310050231.0,Drop,0,54,0,path_fly_mid_elite1_802,,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,2310060131.0,Jump,path_grd_mid_small_043,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240389,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,3320080131.0,path_fly_mid_small_030,1210020131,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,path_fly_mid_elite1_802,8.0,1210020131.0,Dash,1210020131.0,Dash,3210050131.0,Drop,2310040231.0,Drop,path_grd_mid_small_070,6.0,3220030131.0,Jump,2220040131.0,Drop,3220030131.0,Jump,3320080231.0,Drop,path_fly_far_elite2_809,7.0,1210020131.0,Dash,1210020131.0,Dash,2310040231.0,Dash,2310060231.0,Dash,path_fly_mid_elite2_808,0.0,1210020131.0,Dash,1210020131.0,Dash,2310040231.0,Dash,2310040231.0,Dash,6,45,9,path_grd_mid_elite1_802,,3220030131.0,Jump,3220020131.0,Jump,1220050131.0,Drop,3320080131.0,Drop,path_grd_close_small_042,9.0,1220050131.0,Dash,3220020131.0,Dash,1220050131.0,Dash,3220020131.0,Dash,,path_fly_mid_small_030,8.0,3210040131.0,Drop,3210050131.0,Drop,3210050131.0,Drop,2310060231.0,Drop,,,,,,,,,,,,,,,,,,,,
6240390,wave_tower_tetra_005,Campaign,180,5,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_001,3410030141.0,path_fly_mid_centurion_901,3410030141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240391,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1310030151.0,path_grd_mid_small_002,1220010151,Dash,1220010151.0,Dash,1120010151.0,Drop,1120010151.0,Drop,path_fly_mid_small_024,6.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,2310060251.0,Drop,path_fly_mid_small_024,8.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,2310060251.0,Drop,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Drop,1310030151.0,Drop,path_grd_close_small_072,8.0,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240392,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320010151.0,path_grd_mid_special_025,1120010151,Jump,1120010151.0,Jump,3220050151.0,Drop,2320050251.0,Drop,path_fly_close_small_029,7.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,path_grd_mid_small_058,7.0,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,path_grd_mid_elite1_802,0.0,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Drop,2320050251.0,Drop,path_grd_close_small_045,6.0,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,3320010151.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240393,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2310060151.0,path_grd_mid_special_025,1120010151,Jump,1120010151.0,Jump,3220020151.0,Drop,3320050251.0,Drop,path_fly_mid_small_036,7.0,3210030151.0,Dash,2210040151.0,Dash,3210010151.0,Dash,2210040151.0,Dash,path_grd_mid_small_058,7.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_small_042,,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310060251.0,Drop,path_fly_mid_small_030,0.0,1210010151.0,Drop,1210010151.0,Drop,2210040151.0,Drop,2310050251.0,Drop,0,54,0,path_fly_mid_elite1_802,,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310060151.0,Jump,path_grd_mid_small_043,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240394,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,3320020151.0,path_grd_mid_small_043,1220040151,Dash,3220070151.0,Dash,1220040151.0,Dash,3220070151.0,Dash,path_grd_mid_elite1_802,5.0,3120010151.0,Dash,3120010151.0,Dash,3220070151.0,Drop,3320020251.0,Drop,path_grd_far_small_071,10.0,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,3220070151.0,Jump,path_grd_mid_small_049,0.0,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,3320080251.0,Drop,path_grd_far_elite1_803,7.0,1220040151.0,Dash,1220040151.0,Dash,3220070151.0,Drop,3320020151.0,Drop,0,21,21,path_grd_far_small_044,9.0,1220040151.0,Dash,3220070151.0,Dash,1220040151.0,Dash,3220070151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240395,wave_tower_tetra_005,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_fly_mid_elite2_805,1220060151,Drop,1220060151.0,Drop,2310050251.0,Drop,2320060251.0,Drop,path_grd_mid_small_043,6.0,2220020151.0,Jump,2220050151.0,Jump,2220020151.0,Jump,2220050151.0,Jump,path_grd_mid_small_070,6.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,3.0,2220020151.0,Jump,2220020151.0,Jump,2220050151.0,Drop,2320060251.0,Drop,path_fly_mid_elite2_805,8.0,1220060151.0,Drop,1220060151.0,Drop,2210030151.0,Drop,2310050251.0,Drop,0,60,0,path_grd_mid_small_037,5.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_grd_mid_small_076,9.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,normal,path_grd_mid_elite1_802,12.0,1220060151.0,Jump,1220060151.0,Jump,3220020151.0,Dash,2320060251.0,Drop,,,,,,,,,,,,,,,,,,,,
6240396,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2310050151.0,path_grd_mid_small_070,1220010151,Dash,1220010151.0,Dash,1220010151.0,Jump,2220050151.0,Jump,path_fly_mid_elite2_808,7.0,1210010151.0,Dash,2210040151.0,Dash,1210010151.0,Dash,3210030151.0,Dash,path_grd_mid_small_058,7.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,2210020151.0,Dash,2210020151.0,Dash,1210010151.0,Drop,2310050151.0,Drop,path_grd_mid_small_040,6.0,2220020151.0,Dash,3220060151.0,Jump,2220020151.0,Dash,3220060151.0,Jump,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240397,wave_tower_tetra_005,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2310010151.0,path_grd_mid_small_070,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Jump,path_fly_mid_small_008,7.0,3210010151.0,Dash,3210030151.0,Dash,3210010151.0,Dash,2310010251.0,Dash,path_grd_close_small_036,7.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Drop,1320020251.0,Drop,path_fly_mid_small_030,7.0,3210010151.0,Drop,3210030151.0,Drop,3210010151.0,Drop,2310010151.0,Dash,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240398,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,1310020151.0,path_fly_close_special_044,2110010151,Drop,2110010151.0,Drop,2210020151.0,Drop,2210030151.0,Drop,path_grd_mid_elite2_805,10.0,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Dash,path_fly_close_small_029,,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,3310050251.0,Jump,path_grd_close_elite1_801,0.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320040251.0,Drop,36,24,0,path_fly_mid_elite1_802,10.0,2210020151.0,Jump,3210030151.0,Jump,3310050251.0,Drop,1310020151.0,Drop,path_fly_close_small_029,4.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,3310050251.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240399,wave_tower_tetra_005,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2320070151.0,path_grd_mid_elite1_802,3220030151,Dash,3220030151.0,Dash,3220070151.0,Drop,1320020251.0,Drop,path_fly_mid_special_047,,2110010151.0,Dash,2110010151.0,Dash,2210010151.0,Drop,2310010251.0,Drop,path_grd_far_small_044,6.0,3220070151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,path_grd_mid_small_040,9.0,3220030151.0,Dash,3220030151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,path_fly_mid_elite2_808,0.0,2210010151.0,Dash,2210010151.0,Dash,2310010251.0,Dash,2310010251.0,Dash,0,60,6,path_grd_mid_small_043,10.0,3220070151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,path_grd_mid_elite2_808,4.0,3220030151.0,Dash,3220030151.0,Dash,1320030251.0,Drop,2320070151.0,Drop,,path_grd_mid_small_049,8.0,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,,,,,,,,,,,,,,,,,,,,
6240400,wave_tower_tetra_005,Campaign,180,6,False,False,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460141.0,b_g_ultra_01,1520460141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
