stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/1/private_monster_count,wave_data/2/private_monster_count,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count
6211118,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,3310040141.0,path_grd_mid_small_049,1220020141,Dash,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,path_fly_mid_elite1_802,1210020141.0,Drop,1210020141.0,Drop,3210030141.0,Drop,3310040241.0,Drop,path_grd_mid_small_046,1220020141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,1220020141.0,Drop,path_grd_mid_small_034,0.0,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,1320030241.0,Drop,path_fly_far_elite1_803,7.0,1210020141.0,Drop,1210020141.0,Drop,1210010141.0,Drop,3310040141.0,Drop,path_grd_mid_small_008,,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,0,33,9,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211119,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,3320020141.0,path_grd_mid_small_070,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,2220040141.0,Dash,path_grd_mid_elite2_808,1220060141.0,Dash,3220070141.0,Dash,2320020241.0,Drop,3320020241.0,Drop,path_grd_mid_small_070,1220060141.0,Dash,1220060141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,path_grd_far_small_044,8.0,1220060141.0,Drop,3220070141.0,Drop,1220060141.0,Drop,3220070141.0,Drop,path_grd_far_elite2_809,0.0,1220060141.0,Dash,1220060141.0,Dash,2320020241.0,Drop,3320020241.0,Drop,path_grd_far_small_056,10.0,1220060141.0,Dash,3220070141.0,Dash,2220040141.0,Drop,3320020141.0,Drop,0,33,21,,10.0,,path_grd_mid_small_070,6.0,3220070141.0,Dash,1220060141.0,Dash,1220060141.0,Dash,2220040141.0,Dash,path_grd_mid_small_068,1220060141.0,Dash,3220070141.0,Dash,1220060141.0,Dash,2320020241.0,Drop,,,,,,,,,,,9.0
6211120,wave_tower_default_012,Campaign,180,7,False,False,point_grd_indivilia_01,point_fly_indivilia_01,sbg_desertebg003_custom,Desertmbg001,Day,ibg_desert_001,2520030141.0,b_g_indivilia_01,2520030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211121,wave_tower_default_012,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,2310040121.0,path_fly_mid_small_018,3210020121,Jump,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,path_grd_mid_elite2_808,3220050121.0,Drop,2120010121.0,Drop,3220090121.0,Drop,2320030221.0,Drop,path_grd_mid_small_070,2220010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220050121.0,Drop,path_fly_mid_small_033,7.0,3210020121.0,Drop,1110010121.0,Drop,3210020121.0,Drop,3210040121.0,Drop,path_grd_mid_elite2_808,0.0,2120010121.0,Drop,2220010121.0,Drop,3220090121.0,Drop,2220050121.0,Drop,path_fly_mid_elite1_802,8.0,2210010121.0,Dash,1110010121.0,Dash,1210040121.0,Drop,2310040121.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211122,wave_tower_default_012,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,3320010121.0,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,3220050121.0,Drop,3220050121.0,Drop,path_grd_mid_special_025,3220040121.0,Drop,2120010121.0,Drop,2120010121.0,Drop,3320010221.0,Drop,path_fly_mid_small_024,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Drop,3320010121.0,Drop,path_grd_close_small_072,8.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,,,,,,,,,,,6,36,0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211123,wave_tower_default_012,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,1320040121.0,path_grd_mid_small_008,3220050121,Drop,3220050121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,path_grd_mid_special_025,2120010121.0,Jump,2120010121.0,Jump,2220010121.0,Drop,1320030221.0,Drop,path_fly_mid_elite1_802,1210030121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,1210040121.0,Drop,path_grd_mid_elite1_802,0.0,2220010121.0,Dash,2220010121.0,Dash,3220060121.0,Drop,1320040121.0,Drop,path_fly_mid_small_021,10.0,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,3210030121.0,Drop,path_grd_mid_special_025,,3120010121.0,Jump,3120010121.0,Jump,3120010121.0,Drop,3120010121.0,Drop,0,60,0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211124,wave_tower_default_012,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_grd_close_special_064,1120010121,Dash,1120010121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_fly_mid_special_016,1110010121.0,Drop,1110010121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,path_grd_mid_special_025,3120010121.0,Drop,3120010121.0,Drop,3220040121.0,Jump,3220040121.0,Jump,path_fly_mid_elite1_802,4.0,2120010121.0,Drop,3220040121.0,Drop,3210030121.0,Normal,1320060221.0,Normal,path_grd_close_special_024,16.0,3120010121.0,Dash,3120010121.0,Dash,3220040121.0,Drop,3220040121.0,Drop,path_fly_mid_special_016,10.0,1110010121.0,Drop,2210020121.0,Normal,1110010121.0,Drop,3210030121.0,Dash,30,75,0,12.0,,20,path_grd_mid_small_075,10.0,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_fly_mid_elite1_802,2120010121.0,Drop,2120010121.0,Drop,3210030121.0,Dash,1320060221.0,Normal,path_grd_mid_small_012,20.0,2120010121.0,Jump,2120010121.0,Jump,2120010121.0,Jump,1320060221.0,Normal,
6211125,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,2320050121.0,path_grd_mid_small_073,1220010121,Drop,1220010121.0,Drop,1220010121.0,Drop,1220050121.0,Drop,path_grd_mid_elite2_808,1220010121.0,Dash,1220010121.0,Dash,2320020221.0,Drop,2320050221.0,Drop,path_fly_mid_small_027,3210050121.0,Dash,1210020121.0,Dash,3210040121.0,Dash,1210020121.0,Dash,path_grd_mid_small_043,,1220010121.0,Drop,1220050121.0,Drop,1220010121.0,Drop,1220050121.0,Drop,path_grd_mid_elite2_805,0.0,1220010121.0,Dash,1220010121.0,Dash,2320050221.0,Drop,2320050121.0,Drop,path_grd_close_small_067,10.0,1220050121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,2320020221.0,Drop,6,48,0,5.0,8.0,,path_fly_mid_small_005,,3210040121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210050121.0,Dash,path_fly_mid_small_008,3210040121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210050121.0,Dash,,,,,,,,,,,
6211126,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,2320010121.0,path_grd_mid_small_002,3220040121,Jump,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,path_grd_mid_small_012,3220040121.0,Dash,2220010121.0,Dash,3220040121.0,Dash,2320010221.0,Dash,path_grd_mid_small_034,3320080221.0,Drop,2220010121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,path_grd_mid_elite2_805,0.0,3220040121.0,Drop,2220010121.0,Drop,3320080221.0,Drop,2320010121.0,Drop,path_fly_mid_small_008,8.0,3220040121.0,Jump,3220040121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_grd_mid_small_037,,3220040121.0,Jump,2220010121.0,Jump,3220040121.0,Jump,2220010121.0,Jump,0,39,0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211127,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,3310040121.0,path_grd_mid_small_043,2220020121,Jump,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,path_fly_far_elite1_803,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,3310040221.0,Drop,path_grd_mid_small_034,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2320030221.0,Dash,path_fly_far_elite1_803,0.0,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,3310040121.0,Drop,path_grd_mid_small_034,10.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2320030221.0,Dash,path_fly_mid_small_024,,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,0,24,18,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211128,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2310040121.0,path_grd_mid_small_002,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_fly_mid_elite1_802,3210010121.0,Dash,3210010121.0,Dash,1210040121.0,Drop,2310040221.0,Drop,path_fly_mid_small_005,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,path_fly_mid_elite2_805,0.0,3210010121.0,Dash,3210010121.0,Dash,2310060221.0,Drop,2310040121.0,Drop,path_grd_mid_small_043,10.0,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_fly_mid_small_024,,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,0,42,0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211129,wave_tower_default_012,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_far_elite1_803,1220060121,Drop,1220030121.0,Drop,2220040121.0,Drop,3320020221.0,Drop,path_grd_mid_elite1_802,1220030121.0,Drop,1220030121.0,Drop,3220090121.0,Drop,3320020221.0,Drop,path_grd_close_small_069,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,2220040121.0,Dash,path_grd_far_elite2_806,2.0,1220060121.0,Dash,3220070121.0,Dash,3320020221.0,Drop,3320020221.0,Drop,path_grd_mid_small_011,,1220030121.0,Drop,1220030121.0,Drop,3220090121.0,Drop,3220090121.0,Drop,path_grd_mid_small_070,5.0,1220030121.0,Dash,3220090121.0,Dash,1220030121.0,Dash,2220040121.0,Normal,6,27,27,3.0,5.0,normal,path_grd_mid_small_075,6.0,1220050121.0,Jump,2220040121.0,Jump,1220050121.0,Jump,2220040121.0,Jump,path_grd_far_elite1_803,3220070121.0,Drop,1220030121.0,Drop,3220090121.0,Drop,3320020121.0,Drop,,,,,,,,,,,
6211130,wave_tower_default_012,Campaign,180,7,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_001,4420020121.0,path_grd_mid_centurion_902,4420020121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211131,wave_tower_default_012,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,2320020131.0,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,path_grd_mid_special_065,1120010131.0,Dash,1120010131.0,Dash,2220030131.0,Dash,2320020231.0,Dash,path_grd_far_small_044,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,path_fly_far_special_045,0.0,1110010131.0,Drop,1110010131.0,Drop,1110010131.0,Drop,1210040131.0,Drop,path_grd_mid_special_065,10.0,1120010131.0,Drop,1120010131.0,Drop,2220030131.0,Drop,2320020131.0,Drop,path_grd_far_small_006,8.0,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Jump,0,36,27,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211132,wave_tower_default_012,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_grd_mid_small_037,3220050131,Normal,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,path_grd_close_small_042,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_grd_mid_small_070,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,2220050131.0,Dash,path_grd_mid_elite1_802,2.0,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Normal,3320010231.0,Normal,path_grd_close_small_039,12.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_grd_mid_small_070,10.0,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,2220050131.0,Normal,21,39,0,8.0,10.0,20,path_grd_mid_small_075,10.0,3220050131.0,Jump,2220050131.0,Jump,3220050131.0,Jump,2220050131.0,Jump,path_grd_close_elite1_801,2220010131.0,Dash,2220010131.0,Dash,2220050131.0,Dash,3320010231.0,Normal,path_grd_mid_small_037,15.0,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,3320010231.0,Dash,
6211133,wave_tower_default_012,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2320010131.0,path_grd_mid_small_002,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_mid_small_050,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_mid_elite1_802,3220040131.0,Drop,3220040131.0,Drop,3220060131.0,Drop,2320010231.0,Drop,path_grd_mid_elite2_808,0.0,3220040131.0,Dash,3220060131.0,Dash,1320030231.0,Drop,2320010131.0,Drop,path_fly_mid_small_050,10.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_mid_small_043,7.0,3220040131.0,Drop,3220060131.0,Drop,3220040131.0,Drop,3220060131.0,Drop,0,42,0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211134,wave_tower_default_012,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,1320060131.0,path_grd_mid_small_055,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,path_grd_mid_small_011,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,0.0,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_043,8.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,,,,,,,,,,,0,36,0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211135,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,2310060131.0,path_fly_mid_small_042,1210020131,Dash,1210020131.0,Dash,3210030131.0,Dash,1210020131.0,Dash,path_grd_mid_small_049,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_fly_mid_small_027,1210050131.0,Jump,3210030131.0,Jump,1210050131.0,Jump,2310060231.0,Drop,path_grd_close_elite2_804,,3220050131.0,Jump,3220050131.0,Jump,3220040131.0,Drop,1220050131.0,Drop,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,1220050131.0,Drop,2320020231.0,Drop,path_fly_mid_elite1_802,,1210050131.0,Drop,3210040131.0,Drop,3210030131.0,Drop,2310060131.0,Drop,21,42,0,4.0,10.0,,path_grd_close_small_014,8.0,1220050131.0,Drop,3220050131.0,Drop,1220050131.0,Drop,2320020231.0,Drop,path_fly_mid_small_027,1210020131.0,Dash,1210050131.0,Drop,1210020131.0,Dash,1210050131.0,Drop,path_fly_close_small_038,,3210040131.0,Drop,3210030131.0,Dash,3210040131.0,Drop,3210030131.0,Dash,10.0
6211136,wave_tower_default_012,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_small_043,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,3220070131.0,Dash,path_fly_mid_small_050,1220010131.0,Drop,3220070131.0,Drop,1220010131.0,Drop,3210030131.0,Dash,path_grd_mid_small_046,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Jump,path_grd_mid_elite1_802,3.0,1220010131.0,Jump,3220070131.0,Jump,3220070131.0,Drop,3320050231.0,Drop,path_fly_far_small_051,10.0,3220070131.0,Drop,1220010131.0,Drop,3220070131.0,Drop,3210030131.0,Dash,path_grd_mid_elite2_805,6.0,1120010131.0,Jump,1220010131.0,Jump,3220070131.0,Drop,3220070131.0,Drop,0,42,15,7.0,5.0,normal,path_grd_mid_small_076,8.0,3220070131.0,Drop,3220070131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,path_grd_far_elite2_809,1220010131.0,Jump,3220070131.0,Jump,3320050231.0,Drop,1320030231.0,Drop,,,,,,,,,,,7.0
6211137,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,8.0,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,0,21,21,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211138,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,2310070131.0,path_grd_mid_small_070,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Dash,path_fly_mid_small_050,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,2310070231.0,Dash,path_fly_mid_elite1_802,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Drop,2310070231.0,Drop,path_grd_mid_small_070,0.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Dash,path_fly_mid_elite2_808,,2210020131.0,Dash,1210010131.0,Drop,2310070231.0,Drop,2310070131.0,Drop,path_grd_mid_small_043,9.0,3220050131.0,Dash,2220040131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,0,48,0,5.0,8.0,,path_fly_mid_small_036,,2210020131.0,Drop,2210020131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,
6211139,wave_tower_default_012,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,2310050131.0,path_fly_mid_small_018,1210010131,Drop,1210050131.0,Drop,1210010131.0,Drop,1210050131.0,Drop,path_fly_mid_elite2_805,1210050131.0,Dash,1210020131.0,Dash,3310030231.0,Drop,2310040231.0,Drop,path_grd_mid_small_058,3220060131.0,Dash,3220020131.0,Dash,3220060131.0,Dash,3220020131.0,Dash,path_grd_mid_small_052,,3220050131.0,Drop,3220050131.0,Drop,2220050131.0,Drop,3220020131.0,Drop,path_fly_mid_small_030,0.0,1210010131.0,Dash,1210010131.0,Dash,1210050131.0,Dash,1210050131.0,Dash,path_fly_mid_elite2_805,,1210050131.0,Dash,1210020131.0,Dash,3310030231.0,Drop,2310050131.0,Drop,0,60,0,5.0,10.0,,path_grd_mid_small_073,8.0,3220060131.0,Dash,3220020131.0,Dash,3220060131.0,Dash,3220020131.0,Dash,path_grd_mid_small_037,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,3220020131.0,Dash,path_fly_mid_small_002,,1210010131.0,Drop,1210050131.0,Drop,1210010131.0,Drop,1210050131.0,Drop,10.0
6211140,wave_tower_default_012,Campaign,180,6,False,False,point_grd_laviathan_01,point_fly_laviathan_01,sbg_swamplandjunglebbg008,SwamplandJungle,Night,ibg_swamplandjungle_001,1420060131.0,path_grd_mid_laviathan,1420060131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211141,wave_tower_default_012,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_small_002,1220010151,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_grd_mid_small_049,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,path_grd_mid_small_070,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,3.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,1320040251.0,Drop,path_grd_mid_small_049,8.0,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,path_grd_mid_special_025,6.0,1220010151.0,Jump,2220030151.0,Jump,2120010151.0,Jump,2220040151.0,Dash,0,63,0,,,normal,path_grd_mid_small_075,5.0,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_grd_mid_elite1_802,2220030151.0,Dash,2220030151.0,Drop,2220040151.0,Drop,1320040251.0,Drop,,,,,,,,,,,7.0
