stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6210928,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,1320030121.0,path_grd_mid_small_049,1220010121,Drop,1220010121.0,Drop,1220010121.0,Drop,1220050121.0,Drop,path_grd_close_elite2_804,0.0,1220050121.0,Jump,1220050121.0,Jump,1320030221.0,Drop,1320030221.0,Drop,path_fly_close_special_046,4.0,1110010121.0,Dash,1110010121.0,Dash,3210040121.0,Drop,3210040121.0,Drop,path_grd_mid_small_043,5.0,1220010121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,path_grd_close_small_042,1220050121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,45,27,0,,path_grd_mid_elite1_802,0.0,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Drop,1320030121.0,Drop,path_grd_close_elite2_804,1220050121.0,Jump,1220010121.0,Jump,3320060221.0,Drop,3320060221.0,Drop,path_grd_mid_small_043,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,,5.0,,path_grd_close_small_010,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,,,,,,,,,,,4.0
6210929,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,2310020121.0,path_grd_mid_small_002,2220020121,Drop,2220020121.0,Drop,2220020121.0,Drop,1220050121.0,Drop,path_fly_mid_elite2_805,,2210040121.0,Drop,2210020121.0,Drop,2310060221.0,Drop,2310020221.0,Drop,path_fly_mid_small_036,,2210020121.0,Dash,3210040121.0,Dash,3210050121.0,Dash,2210020121.0,Dash,path_fly_mid_small_050,,2210040121.0,Drop,3210050121.0,Drop,2210040121.0,Drop,3210030121.0,Drop,path_fly_mid_elite2_808,2210020121.0,Drop,2210040121.0,Drop,2310020221.0,Drop,2310020121.0,Drop,6,48,0,0.0,path_fly_mid_small_027,,2210040121.0,Drop,2210040121.0,Drop,3210050121.0,Drop,2310060221.0,Drop,path_fly_close_small_049,2210020121.0,Dash,3210050121.0,Dash,2210020121.0,Dash,3210030121.0,Dash,path_fly_mid_small_027,2210040121.0,Drop,2210040121.0,Drop,3210050121.0,Drop,2310060221.0,Drop,,,,,,,,,,,,,,,,,,,,,,,
6210930,wave_tower_default_010,Campaign,180,2,False,False,point_grd_behemoth_01,point_fly_behemoth_01,sbg_desertmbg003_custom,Desertmbg001,Day,ibg_desert_001,3510030121.0,b_g_behemoth_01,3510030121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210931,wave_tower_default_010,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2320020131.0,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,path_grd_mid_special_065,7.0,1120010131.0,Dash,1120010131.0,Dash,2220030131.0,Dash,2320020231.0,Dash,path_grd_far_small_044,,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,path_fly_far_special_045,0.0,1110010131.0,Drop,1110010131.0,Drop,1110010131.0,Drop,1210040131.0,Drop,path_grd_mid_special_065,1120010131.0,Drop,1120010131.0,Drop,2220030131.0,Drop,2320020131.0,Drop,0,36,27,10.0,path_grd_far_small_006,8.0,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210932,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,3320030131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_close_small_017,5.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_fly_mid_small_027,10.0,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310030231.0,Drop,path_grd_close_elite3_813,,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_elite1_802,1220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3320030131.0,Drop,21,27,0,0.0,path_fly_mid_small_036,10.0,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,path_grd_close_small_042,3220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210933,wave_tower_default_010,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,3320030131.0,path_grd_mid_small_040,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_small_005,7.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,path_fly_mid_small_050,7.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,0.0,3210010131.0,Dash,3210010131.0,Dash,1210010131.0,Drop,1310010231.0,Drop,path_grd_mid_small_043,2220030131.0,Jump,3220020131.0,Jump,2220030131.0,Jump,3320030131.0,Dash,0,33,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210934,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,1320060131.0,path_fly_mid_small_036,2210010131,Dash,2210010131.0,Dash,2210010131.0,Jump,3210030131.0,Jump,path_grd_mid_elite1_802,7.0,2220030131.0,Dash,2220030131.0,Dash,3220020131.0,Dash,2320050231.0,Jump,path_grd_mid_small_058,7.0,2220010131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_fly_mid_small_030,8.0,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Drop,1210010131.0,Dash,path_fly_mid_small_050,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,2310050231.0,Jump,0,48,0,0.0,path_grd_mid_elite1_802,,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_012,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
6210935,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,1310010131.0,path_fly_mid_small_018,1210030131,Drop,1210030131.0,Drop,1210010131.0,Dash,1210010131.0,Dash,path_fly_close_special_044,,3210010131.0,Drop,3210010131.0,Drop,3210040131.0,Drop,1310010231.0,Drop,path_fly_mid_small_030,,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,3210030131.0,Drop,path_fly_close_special_046,10.0,2210020131.0,Dash,2210020131.0,Dash,3210040131.0,Drop,3210040131.0,Drop,path_fly_mid_elite2_808,1210030131.0,Dash,1210030131.0,Dash,3310030231.0,Dash,3310030231.0,Dash,51,36,0,0.0,path_fly_close_special_046,6.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Drop,1310010131.0,Drop,path_fly_close_small_041,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_fly_mid_special_016,2210020131.0,Drop,2210020131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,9.0,10.0,,,,,,,,,,,,,,,,,,,,,
6210936,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,3320020131.0,path_grd_mid_small_043,1220040131,Dash,3220070131.0,Dash,1220040131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,5.0,3120010131.0,Dash,3120010131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,path_grd_far_small_071,10.0,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,3220070131.0,Jump,path_grd_mid_small_049,0.0,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,3320080231.0,Drop,path_grd_far_elite1_803,1220040131.0,Dash,1220040131.0,Dash,3220070131.0,Drop,3320020131.0,Drop,0,21,21,7.0,path_grd_far_small_044,9.0,1220040131.0,Dash,3220070131.0,Dash,1220040131.0,Dash,3220070131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210937,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,1320030131.0,path_grd_mid_small_052,3220030131,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_fly_mid_elite2_808,3.0,3210010131.0,Dash,3210010131.0,Dash,2310010231.0,Dash,2310010231.0,Dash,path_fly_far_small_051,10.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_close_special_024,,3120010131.0,Jump,3120010131.0,Jump,3220030131.0,Drop,2220040131.0,Drop,path_grd_far_elite2_806,3220030131.0,Dash,3220030131.0,Dash,2320070231.0,Dash,2320070231.0,Dash,30,21,15,0.0,path_grd_mid_small_049,10.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,1320030131.0,Drop,path_fly_close_special_046,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Drop,3210030131.0,Drop,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
6210938,wave_tower_default_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220010131,Jump,1220010131.0,Jump,3220060131.0,Drop,1320060231.0,Drop,path_fly_close_small_049,,1220010131.0,Jump,1320060231.0,Jump,1220010131.0,Jump,3210030131.0,Dash,path_fly_mid_elite1_802,6.0,1220010131.0,Drop,3220060131.0,Drop,1220010131.0,Drop,3210030131.0,Normal,path_grd_mid_elite2_805,3.0,1220010131.0,Dash,3220060131.0,Dash,1320060231.0,Drop,1320060231.0,Drop,path_fly_mid_small_050,1220010131.0,Jump,1320060231.0,Jump,1220010131.0,Jump,3210030131.0,Dash,6,57,0,10.0,path_grd_mid_elite3_814,,1220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_small_075,1220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,1220010131.0,Dash,path_grd_mid_elite1_802,1220010131.0,Dash,3220060131.0,Dash,1220010131.0,Dash,1320060131.0,Drop,8.0,,normal,,,,,,,,,,,,,,,,,,,,
6210939,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,3320030131.0,path_grd_close_small_069,2220010131,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Normal,path_fly_far_elite1_803,,1210010131.0,Drop,1210010131.0,Drop,2210040131.0,Drop,2310060231.0,Drop,path_fly_mid_elite1_802,10.0,3220060131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,2320020231.0,Drop,path_fly_close_special_044,,1210010131.0,Drop,1210010131.0,Drop,2210040131.0,Drop,3210030131.0,Drop,path_grd_far_elite2_809,2220010131.0,Drop,2220010131.0,Drop,3320030231.0,Drop,3320030131.0,Drop,36,30,18,0.0,path_fly_close_special_044,8.0,1210010131.0,Drop,1210010131.0,Drop,2210040131.0,Drop,2310060231.0,Drop,path_fly_mid_small_050,1210010131.0,Drop,1210010131.0,Drop,2210040131.0,Drop,3210030131.0,Drop,path_grd_mid_special_065,2220010131.0,Drop,3220060131.0,Drop,3220020131.0,Drop,2320020231.0,Drop,10.0,6.0,,,,,,,,,,,,,,,,,,,,,
6210940,wave_tower_default_010,Campaign,180,6,False,True,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_001,1410010231.0,path_fly_mid_centurion_901,1410010231,Normal,,,,,,,path_grd_mid_small_002,,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_grd_mid_small_005,4.0,2220010131.0,Dash,2220010131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,path_grd_mid_small_075,,2120010131.0,Dash,2120010131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_fly_mid_small_042,1210010131.0,Jump,1210030131.0,Jump,1110010131.0,Jump,1110010131.0,Jump,12,45,1,3.0,path_grd_mid_small_075,4.0,3220050131.0,Drop,2120010131.0,Drop,2120010131.0,Drop,2120010131.0,Drop,path_fly_close_small_038,1210010131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,path_grd_mid_elite3_814,1120010131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,2220040131.0,Drop,4.0,4.0,,path_grd_mid_small_075,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,3220060131.0,Drop,path_fly_close_small_038,4.0,1210020131.0,Dash,3210020131.0,Dash,1210020131.0,Dash,1310030231.0,Dash,
6210941,wave_tower_default_010,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,2310040151.0,path_grd_mid_small_052,2220010151,Dash,2220010151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,path_fly_mid_elite1_802,6.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310010251.0,Drop,path_fly_mid_small_050,,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,1210040151.0,Dash,path_fly_mid_elite1_802,0.0,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Drop,2310040151.0,Drop,path_grd_mid_special_025,3120010151.0,Dash,3120010151.0,Dash,3220060151.0,Drop,3220020151.0,Drop,0,45,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210942,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2310040151.0,path_grd_mid_small_002,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite1_802,6.0,1210030151.0,Drop,3210040151.0,Drop,3210030151.0,Drop,2310040251.0,Drop,path_grd_close_small_060,,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_fly_mid_small_021,6.0,3210040151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210040151.0,Drop,path_fly_mid_elite2_805,1210030151.0,Drop,3210040151.0,Drop,1310010251.0,Drop,2310040151.0,Drop,12,42,0,0.0,path_fly_close_small_049,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Normal,path_grd_mid_small_043,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_grd_mid_small_005,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,,8.0,,,,,,,,,,,,,,,,,,,,,
6210943,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,3310040151.0,path_grd_close_small_004,2220010151,Jump,1120010151.0,Jump,2220010151.0,Jump,1120010151.0,Jump,path_fly_mid_special_016,,3110010151.0,Drop,3210020151.0,Drop,3210030151.0,Drop,3310040251.0,Drop,path_grd_mid_special_025,10.0,2220010151.0,Jump,1120010151.0,Jump,2220030151.0,Jump,2220040151.0,Jump,path_fly_far_special_045,0.0,3110010151.0,Drop,3210020151.0,Drop,3210030151.0,Drop,3310040151.0,Drop,path_grd_close_small_048,3220020151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,12,45,15,9.0,path_grd_mid_special_065,8.0,2220010151.0,Drop,2220030151.0,Drop,1120010151.0,Drop,3220020151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210944,wave_tower_default_010,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Day,ibg_tower_defense_001,,path_fly_mid_small_005,1210020151,Normal,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,path_grd_mid_small_043,8.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,path_fly_mid_small_024,10.0,2210010151.0,Drop,2210010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_elite1_802,2.0,3220030151.0,Dash,3220030151.0,Dash,1220060151.0,Normal,2320030251.0,Drop,path_fly_mid_small_027,2210010151.0,Drop,2210010151.0,Drop,3210040151.0,Drop,3210050151.0,Drop,0,63,0,12.0,path_grd_mid_small_040,10.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_mid_small_076,1220060151.0,Normal,1220060151.0,Normal,1220050151.0,Dash,1220050151.0,Dash,path_fly_mid_elite2_805,1210020151.0,Normal,1210020151.0,Normal,3210050151.0,Drop,2320030251.0,Drop,10.0,,20,path_fly_mid_elite1_802,2210010151.0,Dash,2210010151.0,Dash,3210040151.0,Drop,1310020251.0,Normal,,,,,,,,,,,15.0
6210945,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,1320030151.0,path_grd_close_elite2_804,1220060151,Dash,1220060151.0,Dash,3320060251.0,Jump,3320060251.0,Jump,path_fly_mid_special_047,,2110010151.0,Dash,2110010151.0,Dash,2210040151.0,Drop,2210040151.0,Drop,path_fly_mid_small_030,10.0,2210040151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,path_fly_mid_elite2_808,0.0,2210040151.0,Dash,2210040151.0,Dash,2310020251.0,Dash,2310020251.0,Dash,path_grd_close_elite1_801,1220060151.0,Dash,1220060151.0,Dash,3220060151.0,Drop,1320030151.0,Drop,18,36,0,10.0,path_fly_mid_small_039,5.0,2210040151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210946,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,2310040151.0,path_grd_mid_small_043,1220010151,Drop,3220020151.0,Drop,1220010151.0,Drop,3220020151.0,Drop,path_fly_mid_elite1_802,,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,2310040251.0,Drop,path_grd_mid_small_058,8.0,1220010151.0,Drop,3220020151.0,Drop,1220010151.0,Drop,3320040251.0,Drop,path_fly_mid_elite2_808,0.0,2210020151.0,Dash,2210020151.0,Dash,2310040251.0,Dash,2310040151.0,Dash,path_grd_mid_small_070,3220020151.0,Drop,3220020151.0,Drop,3220020151.0,Drop,2220050151.0,Normal,0,45,0,,path_grd_mid_elite1_802,,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,3320040251.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210947,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,2310050151.0,path_grd_mid_small_043,3220060151,Dash,2220050151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_fly_close_elite2_804,,2210010151.0,Dash,2210010151.0,Dash,2310050251.0,Drop,2310050251.0,Drop,path_grd_mid_small_052,,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,path_grd_close_elite2_804,0.0,2220020151.0,Jump,2220020151.0,Jump,3320030251.0,Drop,3320030251.0,Drop,path_fly_close_small_029,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2310050151.0,Drop,24,18,6,10.0,path_grd_mid_small_043,5.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,path_grd_far_small_044,2220020151.0,Dash,2220050151.0,Dash,2220020151.0,Dash,2220050151.0,Dash,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
6210948,wave_tower_default_010,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,1320040151.0,path_grd_mid_small_005,3220010151,Dash,3220010151.0,Dash,3220010151.0,Dash,2220040151.0,Dash,path_grd_mid_small_070,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,1320060251.0,Drop,path_fly_close_elite1_801,,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,1310040251.0,Drop,path_fly_close_small_029,0.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,1310040251.0,Drop,path_grd_close_elite2_807,3220010151.0,Jump,3220010151.0,Jump,1320060251.0,Drop,1320040151.0,Drop,24,24,0,,path_grd_mid_small_040,5.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_fly_mid_small_039,2210020151.0,Dash,2210040151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
6210949,wave_tower_default_010,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,,path_grd_far_elite1_803,2220030151,Drop,2220030151.0,Drop,2220040151.0,Drop,3320020251.0,Drop,path_grd_close_small_069,10.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Normal,path_grd_mid_small_043,8.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,path_fly_close_small_049,4.0,1220060151.0,Drop,1220060151.0,Drop,1220060151.0,Drop,3310040251.0,Drop,path_grd_mid_elite2_808,2220030151.0,Drop,2220030151.0,Drop,3320050251.0,Drop,3320020251.0,Drop,12,33,18,10.0,path_grd_mid_small_070,6.0,1220060151.0,Dash,1220060151.0,Dash,3220070151.0,Dash,2220040151.0,Normal,path_grd_mid_small_076,3220070151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,path_fly_mid_small_050,1220060151.0,Drop,1220060151.0,Drop,2220040151.0,Drop,3310040251.0,Drop,5.0,6.0,normal,path_grd_far_elite2_809,2220030151.0,Drop,2220030151.0,Drop,3320050251.0,Drop,3320020151.0,Drop,,,,,,,,,,,
