stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6500327,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,0,50,10,1310030151,path_fly_far_elite1_803,path_grd_mid_elite1_802,5.0,path_fly_mid_small_039,11.0,path_fly_mid_special_016,,path_fly_mid_elite2_805,0.0,path_grd_far_small_071,10.0,path_fly_mid_small_039,8.0,,,,,1210010151,Dash,1210010151.0,Dash,3210030151.0,Drop,3310030251.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070251.0,Drop,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,2110010151.0,Drop,2110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,3310020251.0,Drop,1310030151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,,,,,,
6500328,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,0,42,15,3320070151,path_fly_mid_small_021,path_grd_close_elite2_804,,path_grd_far_small_044,,path_fly_mid_small_039,10.0,path_grd_mid_special_065,0.0,path_fly_mid_elite1_802,10.0,path_grd_far_small_044,5.0,,,,,1210010151,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Jump,2320050251.0,Jump,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Drop,3320070151.0,Drop,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,1310030251.0,Drop,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,,,,,,,,,,,,,,,,
6500329,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,0,47,1,1320030151,path_fly_mid_small_024,path_grd_mid_elite2_805,,path_grd_far_small_071,,path_grd_mid_small_043,11.0,path_grd_mid_elite3_814,0.0,path_fly_mid_small_053,10.0,path_grd_mid_small_049,,,,,,3210010151,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,3220040151.0,Jump,3220040151.0,Jump,2320050251.0,Jump,2320050251.0,Jump,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,1320030151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Dash,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,3220070151.0,Drop,,,,,,,,,,,,,,,,
6500330,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Day,ibg_iceland_001,21,36,0,1320060151,path_grd_close_small_067,path_grd_mid_elite2_805,,path_fly_close_small_049,,path_grd_mid_small_043,12.0,path_grd_mid_small_049,0.0,path_grd_close_elite2_807,5.0,path_grd_mid_special_025,,,,,,1220010151,Dash,1220010151.0,Dash,2220040151.0,Drop,2320020251.0,Drop,2220010151.0,Dash,2220010151.0,Dash,2320050251.0,Dash,2320050251.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,2220010151.0,Dash,2220010151.0,Dash,1320030251.0,Drop,1320060151.0,Drop,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,
6500331,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,0,40,8,2320060151,path_grd_mid_small_052,path_grd_close_elite2_807,,path_grd_mid_small_049,8.0,path_fly_mid_small_030,,path_grd_mid_elite2_808,0.0,path_fly_mid_small_053,5.0,path_grd_mid_small_052,10.0,,,,,1220020151,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,3220020151.0,Dash,2320060251.0,Drop,2320060251.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,2220050151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,1220020151.0,Dash,3220020151.0,Drop,3320040251.0,Drop,2320060151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,3220020151.0,Dash,,,,,,,,,,,,,,,,
6500332,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Day,ibg_iceland_001,45,27,0,1320030151,path_grd_mid_small_049,path_grd_close_elite2_804,0.0,path_fly_close_special_046,4.0,path_grd_mid_small_043,5.0,path_grd_close_small_042,,path_grd_mid_elite1_802,0.0,path_grd_close_elite2_804,,path_grd_mid_small_043,5.0,path_grd_close_small_010,4.0,1220010151,Drop,1220010151.0,Drop,1220010151.0,Drop,1220050151.0,Drop,1220050151.0,Jump,1220050151.0,Jump,1320030251.0,Drop,1320030251.0,Drop,1110010151.0,Dash,1110010151.0,Dash,3210040151.0,Drop,3210040151.0,Drop,1220010151.0,Dash,1220050151.0,Dash,1220010151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220010151.0,Dash,1220050151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Drop,1320030151.0,Drop,1220050151.0,Jump,1220010151.0,Jump,3320060251.0,Drop,3320060251.0,Drop,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump
6500333,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Day,ibg_iceland_001,0,48,21,3320020151,path_grd_mid_elite1_802,path_grd_far_small_059,6.0,path_fly_mid_special_047,9.0,path_grd_far_small_044,12.0,path_fly_mid_elite2_808,0.0,path_grd_far_elite1_803,,path_grd_mid_special_065,,,,,,3220060151,Dash,3220060151.0,Dash,3220070151.0,Drop,3320030251.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,1320010251.0,Dash,2110010151.0,Dash,2110010151.0,Dash,1210010151.0,Drop,1210010151.0,Drop,3220070151.0,Dash,3220060151.0,Dash,3220070151.0,Dash,3220060151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,3310030251.0,Dash,3310030251.0,Dash,3220060151.0,Jump,3220060151.0,Jump,3220070151.0,Drop,3320020151.0,Drop,3220060151.0,Dash,3220060151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,,,,,,,,,,,,,,,,
6500334,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Day,ibg_iceland_001,0,48,21,3320040151,path_grd_far_small_044,path_grd_mid_elite2_805,,path_grd_mid_special_065,8.0,path_grd_far_small_044,12.0,path_grd_close_elite2_804,0.0,path_grd_mid_elite1_802,10.0,path_grd_mid_special_065,6.0,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3320060251.0,Dash,3320060251.0,Dash,3120010151.0,Dash,3120010151.0,Dash,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Dash,3220060151.0,Dash,2220030151.0,Dash,3220060151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3320060251.0,Dash,3320060251.0,Dash,3220060151.0,Jump,3220060151.0,Jump,2220040151.0,Drop,3320040151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,3220060151.0,Drop,3220060151.0,Drop,,,,,,,,,,,,,,,,
6500335,wave_eventdungeon_001,Campaign,90,7,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Day,ibg_iceland_001,51,36,0,1310010151,path_fly_mid_small_018,path_fly_close_special_044,,path_fly_mid_small_030,,path_fly_close_special_046,10.0,path_fly_mid_elite2_805,0.0,path_fly_close_special_046,6.0,path_fly_close_small_041,9.0,path_fly_mid_special_016,10.0,,,1210020151,Drop,1210020151.0,Drop,1210010151.0,Dash,1210010151.0,Dash,3210010151.0,Drop,3210010151.0,Drop,3210040151.0,Drop,1310010251.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210030151.0,Drop,2210020151.0,Dash,2210020151.0,Dash,3210040151.0,Drop,3210040151.0,Drop,1210020151.0,Dash,1210020151.0,Dash,3310030251.0,Dash,3310030251.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Drop,1310010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,,,,,,,,
6500336,wave_eventdungeon_001,Campaign,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,1,0,0,2520010121,b_g_landeater_01,,,,,,,,,,,,,,,,,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
