stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6240582,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,1310030131.0,path_fly_mid_small_018,2210020131,Dash,2210020131.0,Dash,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_special_047,6.0,3210010131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,1310020231.0,Dash,path_grd_close_small_004,6.0,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_fly_mid_elite1_802,0.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1310030131.0,Drop,path_fly_mid_small_024,7.0,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,1210040131.0,Jump,6,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240583,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,3320030131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_close_small_017,5.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_fly_mid_small_027,10.0,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310030231.0,Drop,path_grd_close_elite3_813,,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_elite1_802,0.0,1220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3320030131.0,Drop,21,27,0,path_fly_mid_small_036,10.0,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,,path_grd_close_small_042,3220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240584,wave_tower_tetra_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_mid_small_043,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_far_small_040,8.0,2210020131.0,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,path_grd_close_small_013,10.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_fly_mid_elite1_802,3.0,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Jump,2310020231.0,Jump,path_grd_mid_small_043,12.0,2220010131.0,Dash,2220010131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,6,48,6,path_fly_mid_small_030,10.0,2210020131.0,Drop,2210040131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,20,path_grd_mid_small_075,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,,2210020131.0,Jump,2210020131.0,Jump,2210040131.0,Drop,1310020231.0,Drop,path_grd_mid_small_012,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2320010231.0,Normal,10.0,15.0,,,,,,,,,
6240585,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,3310050131.0,path_fly_mid_small_018,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_fly_mid_small_050,,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_fly_mid_elite2_808,10.0,1210020131.0,Dash,1210020131.0,Dash,3310050231.0,Jump,3310050231.0,Drop,path_fly_mid_small_036,,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,path_fly_mid_elite1_802,0.0,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,2310060231.0,Drop,0,57,0,path_fly_mid_elite2_808,10.0,1210020131.0,Dash,1210020131.0,Dash,3310050231.0,Drop,3310050131.0,Drop,,path_fly_mid_small_050,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_fly_mid_small_036,8.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,,,,,,,,,,,,,,,,,,,,
6240586,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,3320010131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,3220050131.0,Drop,2320050231.0,Drop,path_fly_close_small_029,7.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_mid_small_058,7.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Drop,2320050231.0,Drop,path_grd_close_small_045,6.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,3320010131.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240587,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2310010131.0,path_grd_mid_small_043,3220050131,Dash,3220050131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_mid_small_033,,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310060231.0,Drop,path_fly_mid_elite1_802,10.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310010231.0,Drop,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_fly_mid_elite2_805,10.0,2210020131.0,Drop,2210020131.0,Drop,2310060231.0,Drop,2310010131.0,Drop,0,45,0,path_fly_mid_small_024,,2210020131.0,Drop,2210020131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240588,wave_tower_tetra_007,Defense,90,4,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_close_elite1_801,3220050131,Jump,3220050131.0,Jump,1220060131.0,Drop,2320010231.0,Normal,path_fly_mid_small_005,9.0,3110010131.0,Dash,3110010131.0,Dash,3110010131.0,Dash,1310020231.0,Dash,path_grd_close_small_048,,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3320010231.0,Dash,path_grd_mid_small_043,,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,2320010231.0,Normal,path_grd_mid_elite1_802,2.0,3220050131.0,Jump,3220050131.0,Jump,1220060131.0,Normal,3320010231.0,Drop,15,48,0,path_fly_mid_small_030,12.0,3110010131.0,Drop,3110010131.0,Drop,3110010131.0,Drop,1310020231.0,Drop,20,path_grd_mid_small_061,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2320010231.0,Dash,path_grd_mid_small_075,8.0,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,path_grd_mid_elite1_802,3220050131.0,Jump,3220050131.0,Jump,1220060131.0,Normal,2320010231.0,Jump,,,,,,,,,,,
6240589,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320080131.0,path_grd_mid_small_043,3220030131,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_grd_mid_small_070,,3220030131.0,Drop,3220080131.0,Drop,3220030131.0,Drop,2220050131.0,Normal,path_grd_mid_elite2_805,,3220030131.0,Dash,2220010131.0,Dash,1320040231.0,Drop,3320080231.0,Drop,path_grd_mid_small_034,10.0,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_grd_close_small_069,0.0,2220010131.0,Drop,3220080131.0,Drop,3220030131.0,Drop,2220050131.0,Normal,6,48,0,path_grd_mid_elite2_808,8.0,3220030131.0,Dash,2220010131.0,Dash,1320040231.0,Drop,3320080131.0,Drop,,path_grd_mid_small_043,2220010131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_grd_mid_small_052,10.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,,,,,,,,,,,,,,,,,,,,
6240590,wave_tower_tetra_007,Campaign,180,5,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,3520010131.0,b_g_alteisen_01,3520010131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240591,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2320050151.0,path_grd_far_small_003,2220010151,Drop,2220010151.0,Drop,3220060151.0,Dash,3220060151.0,Dash,path_grd_mid_elite1_802,7.0,2220010151.0,Jump,2220010151.0,Jump,3220060151.0,Drop,2320050251.0,Drop,path_fly_mid_special_016,4.0,3110010151.0,Drop,3110010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_grd_mid_elite1_802,0.0,2220010151.0,Dash,2220010151.0,Dash,3220060151.0,Drop,2320050151.0,Drop,path_grd_far_small_044,10.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,0,48,12,path_grd_mid_special_025,,3120010151.0,Jump,3120010151.0,Jump,3120010151.0,Drop,3120010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240592,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320070151.0,path_grd_mid_small_002,2220030151,Jump,2220030151.0,Jump,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3320070251.0,Dash,path_grd_far_small_053,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_mid_elite1_802,0.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070151.0,Drop,path_grd_far_small_044,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240593,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,3320030151.0,path_grd_mid_small_002,3220050151,Dash,3220050151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,path_fly_close_small_017,5.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_fly_mid_small_027,10.0,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,3310030251.0,Drop,path_grd_close_elite3_813,,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_elite1_802,0.0,1220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,3320030151.0,Drop,21,27,0,path_fly_mid_small_036,10.0,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,,path_grd_close_small_042,3220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240594,wave_tower_tetra_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_grd_mid_special_025,3120010151,Jump,3120010151.0,Jump,3220050151.0,Dash,2220040151.0,Dash,path_grd_close_small_048,12.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_small_037,10.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,path_fly_mid_elite1_802,2.0,2210020151.0,Drop,2210020151.0,Drop,3210030151.0,Drop,1310040251.0,Drop,path_grd_close_small_036,12.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,2220040151.0,Dash,18,51,0,path_grd_mid_small_043,10.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,20,path_fly_close_small_032,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_040,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_fly_mid_elite2_805,2210020151.0,Dash,2210020151.0,Dash,2310020251.0,Dash,2310020251.0,Normal,5.0,15.0,,,,,,,,,
6240595,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,1320060151.0,path_grd_mid_small_070,3220050151,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_grd_mid_small_058,5.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,1320060251.0,Dash,path_grd_mid_elite1_802,,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Drop,1320060251.0,Drop,path_grd_mid_small_043,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_grd_mid_elite2_805,0.0,3220050151.0,Dash,3220050151.0,Dash,1320060251.0,Drop,1320060151.0,Drop,0,48,0,path_grd_mid_small_070,10.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Drop,,path_grd_mid_small_008,2220040151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240596,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2320050151.0,path_grd_mid_special_025,1120010151,Jump,1120010151.0,Jump,3220050151.0,Drop,2320050251.0,Drop,path_fly_mid_small_030,10.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210040151.0,Drop,path_grd_close_small_013,4.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_elite1_802,0.0,3220050151.0,Dash,3220050151.0,Dash,1220050151.0,Drop,1320030251.0,Drop,path_grd_mid_special_025,6.0,3120010151.0,Dash,3120010151.0,Dash,1220050151.0,Drop,2320050151.0,Dash,6,51,0,path_grd_mid_small_043,3.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240597,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2310020151.0,path_fly_mid_small_021,2210010151,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_grd_mid_small_043,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_fly_mid_elite2_808,5.0,2210010151.0,Dash,2210010151.0,Dash,3310020251.0,Drop,3310020251.0,Drop,path_fly_mid_small_036,10.0,2210010151.0,Dash,2210010151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,path_fly_mid_elite2_805,0.0,2210010151.0,Dash,2210010151.0,Dash,3310020251.0,Drop,2310020151.0,Drop,0,48,0,path_fly_mid_small_005,8.0,2210040151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210040151.0,Dash,,path_grd_mid_small_040,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
6240598,wave_tower_tetra_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_close_small_001,3220050151,Drop,3220050151.0,Drop,2220040151.0,Dash,1320030251.0,Dash,path_fly_mid_elite1_802,3.0,3220010151.0,Drop,3220010151.0,Drop,2210040151.0,Dash,2320050251.0,Drop,path_fly_mid_small_030,4.0,3220050151.0,Drop,3220050151.0,Drop,2210040151.0,Jump,2210040151.0,Jump,path_grd_mid_elite1_802,2.0,3220010151.0,Jump,3220010151.0,Jump,2320050251.0,Drop,2220040151.0,Drop,path_fly_mid_small_039,,3220050151.0,Drop,3220050151.0,Drop,2210040151.0,Dash,2210040151.0,Dash,6,51,0,path_grd_mid_small_012,5.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,normal,path_grd_mid_small_075,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,2220040151.0,Jump,path_fly_mid_elite1_802,,3220050151.0,Drop,3220050151.0,Drop,2210040151.0,Jump,2320050151.0,Drop,,,,,,,,,,6.0,,,,,,,,,,
6240599,wave_tower_tetra_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,2310040151.0,path_fly_mid_small_050,3210010151,Jump,3210010151.0,Jump,3210010151.0,Jump,3210010151.0,Jump,path_grd_mid_elite1_802,5.0,1220010151.0,Dash,2220010151.0,Drop,2220010151.0,Drop,2320030251.0,Drop,path_fly_mid_small_042,10.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,2310040251.0,Drop,path_grd_mid_small_043,,2220010151.0,Dash,2220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,path_grd_mid_elite2_805,0.0,2220010151.0,Dash,1220010151.0,Dash,2320030251.0,Drop,2320030251.0,Drop,0,54,0,path_fly_mid_small_027,10.0,2310040151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,,path_grd_mid_small_037,2220010151.0,Dash,1220010151.0,Dash,2220010151.0,Dash,1220010151.0,Dash,path_grd_mid_small_040,,2220010151.0,Dash,2220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,,,,,,,,,,,,,,,,,,,,
6240600,wave_tower_tetra_007,Campaign,180,6,False,False,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,3420060151.0,path_grd_mid_centurion_901,3420060151,Normal,,,,,,,path_grd_mid_small_012,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_fly_close_elite1_801,4.0,1110010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310040251.0,Drop,path_grd_mid_small_049,4.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3220080151.0,Drop,path_grd_mid_small_049,10.0,3220030151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,3220030151.0,Jump,25,30,0,path_fly_mid_small_036,3.0,3210020151.0,Dash,3110010151.0,Dash,3210030151.0,Dash,3110010151.0,Dash,,path_grd_mid_small_075,2220020151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,2320020251.0,Jump,path_grd_close_special_024,10.0,3120010151.0,Drop,3120010151.0,Drop,2220040151.0,Drop,2220040151.0,Drop,,,,,,,,,,9.0,,,,,,,,,,
6240601,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,1310020111.0,path_grd_far_small_053,1220060111,Dash,1220060111.0,Dash,1220060111.0,Dash,1220060111.0,Dash,path_grd_mid_elite1_802,6.0,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,2320010211.0,Jump,path_fly_mid_small_050,,2210010111.0,Drop,2210010111.0,Drop,2210010111.0,Drop,3210030111.0,Drop,path_fly_far_elite1_803,0.0,1210030111.0,Jump,1210030111.0,Jump,1210040111.0,Drop,1310020111.0,Drop,path_grd_mid_special_065,6.0,1220060111.0,Dash,1220060111.0,Dash,3220040111.0,Drop,3220040111.0,Drop,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240602,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,1320040111.0,path_grd_mid_small_049,3120010111,Drop,3120010111.0,Drop,3120010111.0,Drop,2220040111.0,Dash,path_grd_close_small_054,7.0,1220040111.0,Drop,1220040111.0,Drop,1220040111.0,Drop,2320050211.0,Drop,path_fly_mid_small_039,4.0,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_close_elite1_801,0.0,1220040111.0,Jump,1220040111.0,Jump,2220040111.0,Dash,1320040111.0,Drop,path_grd_mid_small_070,7.0,1220040111.0,Dash,1220040111.0,Dash,1220040111.0,Dash,3220020111.0,Dash,15,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240603,wave_tower_tetra_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,3320010111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,3220050111.0,Drop,2320050211.0,Drop,path_fly_close_small_029,7.0,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210030111.0,Dash,path_grd_mid_small_058,7.0,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,path_grd_mid_elite1_802,0.0,3220050111.0,Dash,3220050111.0,Dash,2220040111.0,Drop,2320050211.0,Drop,path_grd_close_small_045,6.0,3220040111.0,Jump,3220040111.0,Jump,3220040111.0,Jump,3320010111.0,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
