stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,mod_value,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6018028,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,2310010141.0,path_grd_mid_special_065,3120010141,Dash,3120010141.0,Dash,2220020141.0,Drop,2320070241.0,Drop,path_grd_far_small_074,12.0,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Dash,path_fly_mid_small_005,,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,path_fly_mid_elite1_802,0.0,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Drop,2310010141.0,Drop,path_grd_far_small_071,7.0,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Jump,,,,,,,,,,,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018029,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,1310010141.0,path_grd_close_small_010,3220040141,Jump,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,path_grd_mid_small_052,,3220030141.0,Dash,3220030141.0,Dash,2220050141.0,Dash,2320060241.0,Dash,path_fly_close_small_029,7.0,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,1210040141.0,Drop,path_fly_close_elite1_801,0.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Drop,1310010141.0,Drop,path_grd_mid_small_040,10.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,2220050141.0,Normal,,,,,,,,,,,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018030,wave_campaign_normal_007,Campaign,90,7,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,3320070141.0,path_grd_close_small_054,3220040141,Drop,3220040141.0,Drop,3220040141.0,Drop,1320030241.0,Drop,path_grd_mid_elite1_802,8.0,2220030141.0,Dash,2220030141.0,Dash,3220020141.0,Drop,3320070241.0,Drop,path_grd_mid_small_043,4.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_grd_close_small_069,11.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,3220020141.0,Dash,path_fly_close_elite2_807,0.0,3210010141.0,Dash,3210010141.0,Dash,1310030241.0,Dash,1310030241.0,Dash,path_grd_mid_elite1_802,10.0,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320070141.0,Drop,21,30,0,path_grd_mid_small_043,2220030141.0,Dash,2220040141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018031,wave_campaign_normal_007,BaseDefense,60,6,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_small_036,2220020141,Dash,2220020141.0,Dash,2220020141.0,Dash,2220050141.0,Dash,path_grd_mid_small_040,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Dash,path_grd_mid_small_052,,2220020141.0,Dash,1220040141.0,Jump,2220020141.0,Dash,1220040141.0,Jump,path_grd_mid_elite1_802,3.0,1220040141.0,Jump,1220040141.0,Jump,3220020141.0,Drop,2320060241.0,Drop,path_grd_mid_small_070,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Jump,path_grd_mid_special_065,8.0,2120010141.0,Dash,2120010141.0,Dash,2220020141.0,Drop,3220020141.0,Drop,6,57,0,path_grd_mid_small_075,2220020141.0,Jump,3220020141.0,Jump,2220020141.0,Jump,3220020141.0,Jump,5.0,path_fly_mid_elite2_805,7.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Drop,1310010141.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6018032,wave_campaign_normal_007,BaseDefense,60,7,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_small_067,1220010141,Dash,1220010141.0,Dash,3220020141.0,Drop,3320050241.0,Drop,path_grd_mid_small_037,4.0,3220040141.0,Dash,3220040141.0,Dash,3220020141.0,Dash,2320040241.0,Normal,path_grd_mid_small_037,5.0,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,path_grd_mid_elite1_802,2.0,1220010141.0,Jump,1220010141.0,Jump,2220050141.0,Drop,3320060241.0,Drop,path_grd_close_small_067,9.0,3120010141.0,Jump,3120010141.0,Jump,3220020141.0,Drop,2320020141.0,Drop,path_fly_mid_small_030,10.0,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2310030241.0,Drop,12,39,0,path_grd_mid_small_075,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,2320040241.0,Normal,5.0,path_grd_mid_small_070,,1220010141.0,Jump,1220010141.0,Jump,3220020141.0,Drop,2320020141.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6018033,wave_campaign_normal_007,BaseDefense,60,7,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_mid_elite1_802,2220020141,Jump,2220020141.0,Jump,2220050141.0,Drop,2320060241.0,Drop,path_grd_far_small_041,4.0,2220020141.0,Dash,2220020141.0,Jump,2220020141.0,Dash,3220020141.0,Dash,path_grd_mid_small_037,5.0,2220020141.0,Dash,2220020141.0,Dash,3220020141.0,Dash,2320040241.0,Normal,path_grd_mid_elite2_805,2.0,2220020141.0,Dash,2220020141.0,Dash,2320060241.0,Drop,2320060241.0,Drop,path_fly_mid_elite1_802,,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Drop,2310030241.0,Drop,path_grd_mid_small_037,,2220020141.0,Dash,2220020141.0,Dash,3220020141.0,Dash,2320040241.0,Normal,0,51,6,path_grd_mid_small_076,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,3220020141.0,Dash,5.0,path_fly_mid_small_030,,2220020141.0,Jump,2220020141.0,Jump,3220020141.0,Drop,2320060141.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6018034,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,3320060141.0,path_grd_close_small_007,2220020141,Drop,2220020141.0,Drop,1220050141.0,Drop,1320030241.0,Drop,path_fly_mid_small_036,4.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,path_fly_close_special_044,6.0,3210040141.0,Drop,3210040141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,path_grd_mid_elite1_802,0.0,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,3320060141.0,Drop,path_fly_close_special_046,6.0,2110010141.0,Dash,2110010141.0,Dash,3210040141.0,Drop,3210040141.0,Drop,path_fly_close_small_035,3.0,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,42,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018035,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_004,point_fly_greathole_004,sbg_greathole_004,GreatHole,Day,ibg_greathole_001,2320050141.0,path_grd_close_small_048,1220040141,Drop,1220040141.0,Drop,1220040141.0,Drop,2320050241.0,Drop,path_grd_close_small_069,,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220050141.0,Drop,path_fly_mid_small_039,4.0,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,path_grd_close_elite1_801,0.0,3120010141.0,Dash,3120010141.0,Dash,1220050141.0,Drop,2320050141.0,Drop,path_grd_close_special_064,6.0,2120010141.0,Dash,2120010141.0,Dash,1220050141.0,Drop,1220050141.0,Drop,path_grd_close_small_042,3.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,42,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018036,wave_campaign_normal_007,Campaign,90,7,True,False,point_grd_greathole_002,point_fly_greathole_002,sbg_greathole_002,GreatHole,Day,ibg_greathole_001,3320060141.0,path_grd_mid_small_002,1220040141,Drop,1220040141.0,Drop,1220050141.0,Dash,1220050141.0,Dash,path_grd_close_elite2_804,,1220040141.0,Dash,1220040141.0,Dash,3320060241.0,Jump,3320060241.0,Jump,path_grd_close_small_042,10.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_fly_close_small_029,12.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_small_043,5.0,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_fly_mid_elite2_808,0.0,3210040141.0,Dash,3210040141.0,Dash,3310020241.0,Dash,3310020241.0,Dash,33,36,0,path_grd_mid_special_065,1220040141.0,Jump,1220040141.0,Jump,1220050141.0,Drop,3320060141.0,Drop,5.0,path_grd_close_small_042,6.0,1220040141.0,Dash,1220040141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_close_small_042,4.0,1220050141.0,Dash,1220050141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,,,,,,,,,,,
6018037,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_002,point_fly_greathole_002,sbg_greathole_002,GreatHole,Day,ibg_greathole_001,1320040141.0,path_grd_close_small_001,1220020141,Drop,1220020141.0,Drop,1220030141.0,Dash,1220030141.0,Dash,path_grd_mid_elite1_802,7.0,1120010141.0,Jump,1120010141.0,Jump,1220020141.0,Drop,2320050241.0,Drop,path_fly_mid_small_053,6.0,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,path_grd_mid_special_065,0.0,1120010141.0,Dash,1120010141.0,Dash,1220030141.0,Drop,1320040141.0,Drop,path_grd_far_small_071,11.0,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Dash,,,,,,,,,,,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018038,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,2320020141.0,path_grd_mid_small_068,3220050141,Dash,3220050141.0,Dash,3220070141.0,Drop,3320050241.0,Drop,path_grd_mid_small_043,7.0,3220070141.0,Dash,3220070141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,path_grd_close_small_048,,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_grd_mid_elite1_802,0.0,3220050141.0,Dash,3220050141.0,Dash,3220070141.0,Drop,2320020141.0,Drop,path_grd_mid_small_049,11.0,3220050141.0,Drop,3220070141.0,Drop,3220050141.0,Drop,3220070141.0,Drop,,,,,,,,,,,6,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018039,wave_campaign_normal_007,Campaign,90,7,True,False,point_grd_greathole_001,point_fly_greathole_001,sbg_greathole_001,GreatHole,Day,ibg_greathole_001,2320020141.0,path_grd_close_small_054,1220040141,Drop,1220040141.0,Drop,1220040141.0,Drop,3320040241.0,Drop,path_grd_mid_elite1_802,,1220040141.0,Dash,1220040141.0,Dash,2220050141.0,Drop,2320060241.0,Drop,path_fly_close_small_049,5.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,1210040141.0,Dash,path_grd_mid_small_043,12.0,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,path_grd_mid_elite3_811,0.0,1220040141.0,Dash,3320040241.0,Drop,3320040241.0,Drop,2320020141.0,Drop,path_grd_mid_small_043,10.0,1220040141.0,Dash,1220040141.0,Dash,3220020141.0,Dash,3220020141.0,Dash,12,36,0,path_fly_mid_small_050,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,1210040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018040,wave_campaign_normal_007,BaseDefense,60,6,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_small_042,1220010141,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_grd_close_small_051,,1220010141.0,Jump,1220050141.0,Jump,1220010141.0,Jump,1220050141.0,Jump,path_grd_mid_small_070,,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,1220050141.0,Drop,path_grd_mid_special_025,3.0,3120010141.0,Jump,3120010141.0,Jump,1220040141.0,Drop,1320030241.0,Drop,path_fly_mid_small_030,10.0,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,path_grd_mid_small_070,8.0,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,2220040141.0,Jump,27,39,0,path_grd_close_small_051,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,1220050141.0,Jump,,path_grd_mid_small_075,,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,2220040141.0,Drop,path_grd_close_elite1_801,7.0,1220010141.0,Jump,1220010141.0,Jump,1220050141.0,Drop,1320030141.0,Drop,normal,,,,,,,,,,
6018041,wave_campaign_normal_007,BaseDefense,60,7,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_mid_elite2_805,2220010141,Jump,2220010141.0,Jump,1320060241.0,Drop,1320060241.0,Drop,path_grd_far_small_038,4.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,path_grd_mid_special_025,5.0,2120010141.0,Dash,2120010141.0,Dash,2220030141.0,Drop,2220040141.0,Drop,path_fly_mid_elite1_802,2.0,1210030141.0,Dash,1210030141.0,Dash,3210030141.0,Drop,1310040241.0,Drop,path_grd_mid_elite1_802,,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_far_small_044,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,0,63,12,path_grd_mid_small_075,2220010141.0,Jump,2220040141.0,Jump,2220010141.0,Jump,2220040141.0,Jump,5.0,path_grd_mid_special_025,,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Drop,1320060141.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
6018042,wave_campaign_normal_007,Defense,90,6,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_mid_elite2_808,3220050141,Dash,3220050141.0,Dash,2320060241.0,Normal,2320060241.0,Normal,path_fly_mid_small_008,9.0,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Drop,2310030241.0,Drop,path_grd_mid_small_037,,3220050141.0,Jump,3220050141.0,Jump,3220020141.0,Jump,2320040241.0,Normal,path_fly_mid_elite1_802,,1210030141.0,Dash,1210030141.0,Dash,1210040141.0,Drop,2310030241.0,Drop,path_grd_mid_elite2_808,6.0,3220050141.0,Jump,3220050141.0,Jump,1320040241.0,Drop,2320060141.0,Drop,path_grd_mid_small_040,,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Normal,2320040241.0,Normal,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,
6018043,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_003,point_fly_greathole_003,sbg_greathole_003,GreatHole,Day,ibg_greathole_001,1310020141.0,path_fly_mid_small_036,3210020141,Dash,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,path_grd_close_elite1_801,6.0,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Drop,3320010241.0,Drop,path_grd_mid_small_058,,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,2220040141.0,Dash,path_fly_close_elite1_801,0.0,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Drop,1310020141.0,Drop,path_grd_close_special_064,6.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Drop,2220040141.0,Drop,,,,,,,,,,,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018044,wave_campaign_normal_007,Campaign,90,5,True,False,point_grd_greathole_005,point_fly_greathole_005,sbg_greathole_005,GreatHole,Day,ibg_greathole_001,3320010141.0,path_fly_far_small_040,1210020141,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_grd_mid_elite1_802,6.0,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,2320010241.0,Jump,path_fly_mid_small_050,,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,path_grd_far_elite1_803,0.0,1220020141.0,Jump,1220020141.0,Jump,2220040141.0,Drop,3320010141.0,Drop,path_fly_mid_special_047,6.0,1210020141.0,Dash,1210020141.0,Dash,2210010141.0,Drop,2210010141.0,Drop,,,,,,,,,,,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018045,wave_campaign_normal_007,Campaign,180,5,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,CityForest,Day,ibg_greathole_001,2510010141.0,b_fly_stormbringer_01,2510010141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018046,wave_campaign_normal_007,Defense,90,7,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_mid_small_037,3220050141,Jump,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,path_grd_far_small_044,12.0,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_special_025,,1120010141.0,Drop,1120010141.0,Drop,3220050141.0,Drop,2220040141.0,Drop,path_fly_mid_elite1_802,4.0,2210020141.0,Drop,2210020141.0,Drop,1210040141.0,Dash,3310030241.0,Dash,path_grd_far_small_038,12.0,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,path_grd_close_special_064,,1120010141.0,Jump,1120010141.0,Jump,3220050141.0,Dash,3220050141.0,Dash,15,45,12,path_grd_mid_small_075,3220050141.0,Jump,3220060141.0,Dash,3220050141.0,Jump,3220060141.0,Dash,12.0,path_fly_mid_elite1_802,,2210020141.0,Jump,2210020141.0,Jump,1210040141.0,Normal,3310030141.0,Normal,,,,,,,,,,,20,,,,,,,,,,
6018047,wave_campaign_normal_007,Defense,90,7,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_grd_close_small_039,2220010141,Jump,2220010141.0,Jump,2220010141.0,Jump,2220040141.0,Normal,path_grd_mid_small_075,12.0,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,3220020141.0,Jump,path_grd_close_special_064,,3120010141.0,Jump,3120010141.0,Jump,2220010141.0,Dash,2220010141.0,Dash,path_grd_mid_elite1_802,4.0,2220010141.0,Jump,2220010141.0,Jump,2220040141.0,Drop,1320060241.0,Drop,path_grd_close_small_048,10.0,3220010141.0,Drop,3220010141.0,Drop,3220010141.0,Drop,2220040141.0,Drop,path_fly_mid_special_047,,3110010141.0,Drop,3110010141.0,Drop,3210020141.0,Normal,3210020141.0,Normal,27,45,0,path_grd_mid_small_075,2220010141.0,Dash,2220010141.0,Drop,2220010141.0,Dash,2220040141.0,Drop,9.0,path_grd_mid_elite1_802,,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Normal,1320060141.0,Normal,,,,,,,,,,,20,,,,,,,,,,
6018048,wave_campaign_normal_007,Defense,90,8,True,True,point_grd_greathole_005_rightclear,point_fly_greathole_005_rightclear,sbg_greathole_005_rightclear,GreatHole,Day,ibg_greathole_defense_001,,path_fly_close_elite1_801,1210030141,Dash,1210030141.0,Dash,3210030141.0,Drop,2310010241.0,Drop,path_fly_mid_small_005,12.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,2310030241.0,Dash,path_grd_mid_special_025,,3120010141.0,Jump,3120010141.0,Jump,3220050141.0,Dash,2220040141.0,Dash,path_grd_far_small_044,14.0,3220050141.0,Dash,3220070141.0,Dash,3220050141.0,Dash,3220070141.0,Dash,path_grd_mid_elite2_808,3.0,3220050141.0,Dash,3220070141.0,Drop,1320030241.0,Drop,2320070141.0,Normal,path_fly_mid_elite1_802,,2110010141.0,Jump,2110010141.0,Jump,1210030141.0,Drop,2310030241.0,Drop,9,54,12,path_grd_far_small_041,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,,path_grd_mid_small_076,,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,2320040241.0,Normal,path_fly_mid_elite2_808,12.0,1210030141.0,Dash,1210030141.0,Dash,2310010241.0,Dash,2310010241.0,Dash,20,,,,,,,,,,
6018049,wave_campaign_normal_007,BaseDefense,60,6,True,True,point_grd_greathole_003_midclear,point_fly_greathole_003,sbg_greathole_003_midclear,GreatHole,Day,ibg_greathole_basedefense_001,,path_grd_close_elite1_801,1220010151,Dash,1220010151.0,Dash,3320010551.0,Drop,3320070551.0,Drop,path_grd_far_small_071,3.0,2220030151.0,Dash,3220070551.0,Dash,2220030151.0,Dash,3220070551.0,Dash,path_grd_mid_small_075,4.0,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,3320070551.0,Drop,path_grd_mid_elite1_802,3.0,1220010151.0,Dash,1220010151.0,Dash,3220070551.0,Drop,3320070551.0,Drop,path_grd_far_small_074,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3220070551.0,Drop,path_fly_mid_small_030,6.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,2310030251.0,Drop,18,27,24,path_grd_close_elite3_816,1120010551.0,Jump,3320070551.0,Drop,3320070551.0,Drop,2320030551.0,Drop,6.0,path_grd_far_small_044,8.0,1120010551.0,Jump,3220070551.0,Jump,1120010551.0,Jump,3220070551.0,Jump,path_grd_mid_small_075,4.0,1120010551.0,Dash,3320070551.0,Drop,1120010551.0,Dash,3320070551.0,Drop,normal,path_grd_far_small_044,8.0,2220030151.0,Dash,3220070551.0,Dash,2220030151.0,Dash,3220070551.0,Dash
