stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6220219,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320020141.0,path_grd_mid_elite1_802,3220060141,Dash,3220060141.0,Dash,3220070141.0,Drop,3320030241.0,Dash,path_grd_far_small_059,6.0,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,1320010241.0,Dash,path_fly_mid_special_047,9.0,2110010141.0,Dash,2110010141.0,Dash,1210010141.0,Drop,1210010141.0,Drop,path_grd_far_small_044,12.0,3220070141.0,Dash,3220060141.0,Dash,3220070141.0,Dash,3220060141.0,Dash,path_fly_mid_elite2_808,0.0,1210010141.0,Dash,1210010141.0,Dash,3310030241.0,Dash,3310030241.0,Dash,0,48,21,,path_grd_far_elite1_803,3220060141.0,Jump,3220060141.0,Jump,3220070141.0,Drop,3320020141.0,Drop,path_grd_mid_special_065,,3220060141.0,Dash,3220060141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,,,,,,,,,,,8.0,,,,,,,,,,
6220220,wave_tower_elysion_003,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,3410020231.0,path_fly_mid_centurion_902,3410020231,Normal,,,,,,,path_grd_mid_small_052,,2220030141.0,Drop,2220030141.0,Drop,2220020141.0,Drop,2220020141.0,Drop,path_fly_mid_special_047,5.0,3110010141.0,Dash,3110010141.0,Dash,1110010141.0,Dash,1110010141.0,Dash,path_fly_mid_small_042,,3210020141.0,Drop,3210020141.0,Drop,3210020141.0,Drop,1310020241.0,Drop,path_grd_mid_small_076,,2220020141.0,Drop,2220020141.0,Drop,1120010141.0,Drop,1120010141.0,Drop,0,45,1,,path_grd_mid_small_046,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_fly_mid_small_024,8.0,3110010141.0,Jump,3110010141.0,Jump,2210020141.0,Jump,1310040241.0,Jump,,,,,,,,,,,4.0,,,,,,,,,,
6220221,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,2310020121.0,path_grd_close_small_007,2220020121,Drop,2220020121.0,Drop,1220050121.0,Drop,1320030221.0,Drop,path_fly_mid_small_036,4.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_close_special_044,6.0,3210040121.0,Drop,3210040121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_elite1_802,0.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,3320060221.0,Drop,path_fly_close_special_046,10.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,2310020121.0,Drop,42,15,0,,path_fly_close_small_035,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
6220222,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320030121.0,path_grd_close_small_067,3220030121,Dash,3220030121.0,Dash,3220030121.0,Drop,2320020221.0,Drop,path_grd_mid_small_012,,3220030121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_small_046,4.0,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,path_grd_close_elite1_801,0.0,2120010121.0,Jump,2120010121.0,Jump,2220040121.0,Drop,3320050221.0,Drop,path_grd_mid_small_043,6.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2320030121.0,Dash,30,18,0,,path_grd_close_special_064,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
6220223,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320060121.0,path_fly_mid_small_036,2210010121,Dash,2210010121.0,Dash,2210010121.0,Jump,3210030121.0,Jump,path_grd_mid_elite1_802,7.0,2220030121.0,Dash,2220030121.0,Dash,3220020121.0,Dash,2320050221.0,Jump,path_grd_mid_small_058,7.0,2220010121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_fly_mid_small_030,8.0,1210010121.0,Dash,1210010121.0,Dash,3210030121.0,Drop,1210010121.0,Dash,path_fly_mid_small_050,0.0,1210030121.0,Jump,1210030121.0,Jump,1210030121.0,Jump,2310050221.0,Jump,0,48,0,,path_grd_mid_elite1_802,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_012,5.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6220224,wave_tower_elysion_003,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_fly_mid_small_005,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_mid_special_025,8.0,3120010121.0,Drop,3120010121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,path_grd_close_small_042,12.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_close_elite1_801,2.0,1220060121.0,Jump,1220060121.0,Jump,3220020121.0,Drop,2320030221.0,Drop,path_fly_close_small_004,12.0,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,21,42,6,20,path_grd_far_small_044,1220060121.0,Jump,1220060121.0,Jump,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_075,10.0,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_grd_mid_elite1_802,,1220060121.0,Dash,1220060121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,10.0,path_grd_mid_small_043,15.0,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3320010221.0,Drop
6220225,wave_tower_elysion_003,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_fly_close_elite1_801,1210030121,Dash,1210030121.0,Dash,3210030121.0,Drop,2310010221.0,Drop,path_fly_mid_small_005,12.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_special_025,,3120010121.0,Jump,3120010121.0,Jump,3220050121.0,Dash,2220040121.0,Dash,path_grd_far_small_044,14.0,3220050121.0,Dash,3220070121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,path_grd_mid_elite2_808,3.0,3220050121.0,Dash,3220070121.0,Drop,1320030221.0,Drop,2320070121.0,Normal,9,54,12,20,path_fly_mid_elite1_802,2110010121.0,Jump,2110010121.0,Jump,1210030121.0,Drop,2310030221.0,Drop,path_grd_far_small_041,,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,path_grd_mid_small_076,10.0,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,2320040221.0,Normal,,path_fly_mid_elite2_808,12.0,1210030121.0,Dash,1210030121.0,Dash,2310010221.0,Dash,2310010221.0,Drop
6220226,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,2320050121.0,path_grd_mid_special_025,1120010121,Jump,1120010121.0,Jump,3220050121.0,Drop,2320050221.0,Drop,path_fly_mid_small_030,10.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210040121.0,Drop,path_grd_close_small_013,4.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,1220050121.0,Drop,1320030221.0,Drop,path_grd_mid_special_025,6.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320050121.0,Dash,6,51,0,,path_grd_mid_small_043,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
6220227,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320060121.0,path_grd_mid_small_055,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Drop,path_grd_close_elite1_801,7.0,2220010121.0,Dash,2220010121.0,Dash,1220050121.0,Drop,1320060221.0,Drop,path_grd_close_small_010,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Drop,1320060121.0,Drop,path_grd_mid_small_073,6.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220228,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,3320070121.0,path_grd_close_small_007,3220050121,Drop,3220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,path_grd_mid_elite2_805,,3220050121.0,Dash,3220050121.0,Dash,2320010221.0,Dash,2320010221.0,Dash,path_fly_mid_special_016,8.0,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3210030121.0,Drop,path_grd_close_small_013,12.0,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,path_grd_mid_elite2_808,0.0,2220030121.0,Dash,2220030121.0,Dash,2320020221.0,Drop,3320070121.0,Drop,18,48,0,,path_fly_close_small_029,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,path_grd_mid_special_065,5.0,2220030121.0,Dash,2220030121.0,Dash,3220050121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,
6220229,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,1320030121.0,path_grd_mid_small_052,3220030121,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_fly_mid_elite2_808,3.0,3210010121.0,Dash,3210010121.0,Dash,2310010221.0,Dash,2310010221.0,Dash,path_fly_far_small_051,10.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_grd_close_special_024,,3120010121.0,Jump,3120010121.0,Jump,3220030121.0,Drop,2220040121.0,Drop,path_grd_far_elite2_806,0.0,3220030121.0,Dash,3220030121.0,Dash,2320070221.0,Dash,2320070221.0,Dash,30,21,15,,path_grd_mid_small_049,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,1320030121.0,Drop,path_fly_close_special_046,8.0,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Drop,3210030121.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,
6220230,wave_tower_elysion_003,Campaign,180,5,False,False,point_grd_talkertive_01,point_fly_talkertive_01,sbg_desert_004_midclear,Desert,Day,ibg_desert_001,1520020131.0,b_grd_talkertive_01,1520020131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220231,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320010131.0,path_grd_mid_small_052,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_close_elite1_801,6.0,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,1310020231.0,Drop,path_grd_mid_small_058,,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,path_grd_close_elite1_801,0.0,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,3320010131.0,Drop,path_fly_close_special_046,6.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Drop,1210040131.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220232,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320040131.0,path_grd_mid_small_049,3120010131,Drop,3120010131.0,Drop,3120010131.0,Drop,2220040131.0,Dash,path_grd_close_small_054,7.0,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,2320050231.0,Drop,path_fly_mid_small_039,4.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,path_grd_close_elite1_801,0.0,1220040131.0,Jump,1220040131.0,Jump,2220040131.0,Dash,1320040131.0,Drop,path_grd_mid_small_070,7.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,15,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220233,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2310050131.0,path_grd_close_elite1_801,3220030131,Dash,3220030131.0,Dash,2220040131.0,Jump,2320030231.0,Jump,path_grd_mid_small_012,7.0,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,1220060131.0,Dash,path_fly_mid_small_027,7.0,1210020131.0,Dash,2210040131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_grd_mid_small_012,0.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2320030231.0,Dash,path_fly_mid_elite1_802,7.0,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Drop,2310050131.0,Drop,9,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220234,wave_tower_elysion_003,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_small_002,1220060131,Drop,1220060131.0,Drop,3220070131.0,Dash,3220070131.0,Dash,path_grd_far_small_044,5.0,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_small_012,10.0,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_fly_mid_elite1_802,3.0,1220060131.0,Jump,1220060131.0,Jump,2210040131.0,Drop,3320020231.0,Drop,path_grd_far_small_071,,3220070131.0,Jump,3220070131.0,Jump,3220070131.0,Jump,2220040131.0,Dash,0,42,12,normal,path_grd_mid_small_012,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_grd_mid_small_076,5.0,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_fly_mid_elite1_802,7.0,3220070131.0,Jump,3220070131.0,Jump,2210040131.0,Drop,3320020231.0,Drop,7.0,,,,,,,,,,
6220235,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2320060131.0,path_grd_mid_small_052,1220020131,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_grd_close_elite2_807,,1220020131.0,Dash,3220020131.0,Dash,2320060231.0,Drop,2320060231.0,Drop,path_grd_mid_small_049,8.0,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,2220050131.0,Drop,path_fly_mid_small_030,,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_grd_mid_elite1_802,0.0,1220020131.0,Dash,3220020131.0,Dash,3320040231.0,Drop,2320060131.0,Drop,9,39,0,,path_fly_mid_small_053,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_grd_mid_small_052,10.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,3220020131.0,Dash,,,,,,,,,,,5.0,,,,,,,,,,
6220236,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,2310050131.0,path_fly_mid_small_018,2210020131,Dash,2210020131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite1_802,,1220050131.0,Drop,3220030131.0,Drop,1220050131.0,Drop,1320030231.0,Drop,path_grd_mid_small_055,7.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220010131.0,Dash,path_fly_mid_elite1_802,0.0,3210040131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2310050131.0,Drop,path_grd_mid_small_049,6.0,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,2220040131.0,Dash,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220237,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320030131.0,path_grd_mid_small_040,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_small_005,7.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,path_fly_mid_small_050,7.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,0.0,3210010131.0,Dash,3210010131.0,Dash,1210010131.0,Drop,1310010231.0,Drop,path_grd_mid_small_043,7.0,2220030131.0,Jump,3220020131.0,Jump,2220030131.0,Jump,3320030131.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220238,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,1320060131.0,path_fly_mid_small_036,2210010131,Dash,2210010131.0,Dash,2210010131.0,Jump,3210030131.0,Jump,path_grd_mid_elite1_802,7.0,2220030131.0,Dash,2220030131.0,Dash,3220020131.0,Dash,2320050231.0,Jump,path_grd_mid_small_058,7.0,2220010131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_fly_mid_small_030,8.0,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Drop,1210010131.0,Dash,path_fly_mid_small_050,0.0,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,2310050231.0,Jump,0,48,0,,path_grd_mid_elite1_802,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_012,5.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,
6220239,wave_tower_elysion_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,1320030131.0,path_grd_close_special_064,2120010131,Jump,2120010131.0,Jump,3220040131.0,Drop,3320010231.0,Drop,path_grd_mid_elite2_805,12.0,3220040131.0,Drop,2220040131.0,Drop,2320010231.0,Jump,2320010231.0,Jump,path_fly_mid_small_024,10.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_close_small_038,8.0,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,path_grd_mid_elite3_811,0.0,3220040131.0,Drop,3320010231.0,Drop,3320010231.0,Drop,2320010231.0,Drop,36,30,0,,path_grd_close_elite1_801,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,1320030131.0,Drop,path_fly_mid_small_005,8.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_close_small_007,12.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,10.0,,,,,,,,,,
6220240,wave_tower_elysion_003,Campaign,180,6,False,False,point_grd_tower_003,point_fly_mca001,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,3410010132.0,path_fly_mid_centurion_902,3410010132,Normal,,,,,,,path_fly_mid_small_033,,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,path_fly_mid_small_002,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_small_033,4.0,1110010131.0,Drop,1110010131.0,Drop,2210020131.0,Drop,2310010231.0,Drop,path_fly_mid_small_042,,3210040131.0,Normal,3210040131.0,Normal,2110010131.0,Normal,2110010131.0,Normal,9,30,1,,path_fly_close_elite2_804,1210010131.0,Jump,3110010131.0,Jump,3110010131.0,Jump,3210030131.0,Jump,path_fly_mid_small_005,4.0,2210010131.0,Normal,2210010131.0,Normal,2210010131.0,Normal,1310020231.0,Normal,,,,,,,,,,,4.0,,,,,,,,,,
6220241,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,1320060151.0,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,2320030251.0,Drop,path_grd_far_small_074,10.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,1320060151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220242,wave_tower_elysion_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,3320030151.0,path_grd_mid_small_040,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_small_005,7.0,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,path_fly_mid_small_050,7.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,1210010151.0,Drop,1310010251.0,Drop,path_grd_mid_small_043,7.0,2220030151.0,Jump,3220020151.0,Jump,2220030151.0,Jump,3320030151.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
