stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count
6230717,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3310020141.0,path_grd_mid_small_002,1220010141,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_fly_mid_elite2_808,5.0,2210020141.0,Dash,1210010141.0,Dash,3310020241.0,Drop,3310020241.0,Drop,path_grd_mid_small_043,10.0,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,path_fly_mid_elite3_811,0.0,2210020141.0,Dash,3310020241.0,Drop,3310020241.0,Drop,3310020141.0,Drop,path_grd_mid_small_052,10.0,1220010141.0,Jump,1220010141.0,Jump,1220010141.0,Drop,1220010141.0,Drop,0,42,0,,path_fly_mid_small_002,,2210020141.0,Dash,2210020141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230718,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,1310030141.0,path_fly_mid_small_039,1210020141,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_fly_mid_elite2_808,5.0,1210020141.0,Dash,1210030141.0,Dash,1310030241.0,Drop,1310030241.0,Drop,path_fly_mid_small_039,10.0,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_fly_mid_elite3_811,0.0,1210020141.0,Dash,1310030241.0,Drop,1310030241.0,Drop,1310030141.0,Drop,path_fly_mid_small_008,8.0,1210020141.0,Dash,1210020141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,0,42,0,,path_fly_mid_small_005,10.0,1210020141.0,Dash,1210020141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230719,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3310040141.0,path_grd_mid_small_055,1220030141,Jump,2220040141.0,Jump,1220030141.0,Jump,2220040141.0,Jump,path_fly_far_elite2_806,5.0,3210020141.0,Dash,1210050141.0,Dash,3310040241.0,Drop,3310040241.0,Drop,path_grd_far_small_044,10.0,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,path_fly_mid_small_002,,1210050141.0,Drop,2210010141.0,Jump,1210050141.0,Drop,2210010141.0,Jump,path_grd_far_small_050,0.0,3220070141.0,Drop,3220070141.0,Drop,1220030141.0,Drop,1220030141.0,Drop,0,27,33,,path_fly_mid_elite2_805,,3210020141.0,Dash,1210050141.0,Dash,1310010241.0,Drop,3310040141.0,Drop,path_grd_far_small_056,8.0,3220070141.0,Drop,3220070141.0,Drop,3220070141.0,Drop,3220070141.0,Drop,path_fly_mid_small_021,1210050141.0,Drop,3210030141.0,Dash,1210050141.0,Drop,3310040241.0,Drop,path_grd_far_small_006,,3220070141.0,Jump,3220070141.0,Jump,1220030141.0,Jump,1220030141.0,Jump,
6230720,wave_tower_missilis_008,Campaign,180,5,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,3410030141.0,path_fly_mid_centurion_901,3410030141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230721,wave_tower_missilis_008,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320010121.0,path_grd_mid_small_055,1220060121,Drop,1220060121.0,Drop,1220060121.0,Drop,2220040121.0,Drop,path_grd_far_elite1_803,7.0,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Drop,3320020221.0,Drop,path_grd_mid_small_011,,3220010121.0,Dash,3220010121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,path_grd_close_elite1_801,0.0,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Drop,1320010121.0,Drop,path_grd_far_small_074,6.0,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230722,wave_tower_missilis_008,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220020121.0,Drop,path_grd_mid_small_043,5.0,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_grd_mid_small_040,10.0,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,3.0,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,path_grd_close_small_069,10.0,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,6,48,0,normal,path_fly_mid_small_030,,3220020121.0,Drop,3220020121.0,Drop,3220020121.0,Drop,1210040121.0,Drop,path_grd_mid_small_075,5.0,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_grd_mid_elite1_802,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,,,,,,,,,,,7.0
6230723,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,3310040121.0,path_grd_mid_small_049,1220020121,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,path_fly_mid_elite1_802,,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,3310040221.0,Drop,path_grd_mid_small_046,10.0,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,path_grd_mid_small_034,0.0,1220020121.0,Jump,1220020121.0,Jump,1220020121.0,Jump,1320030221.0,Drop,path_fly_far_elite1_803,7.0,1210020121.0,Drop,1210020121.0,Drop,1210010121.0,Drop,3310040121.0,Drop,0,33,9,,path_grd_mid_small_008,,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230724,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,3310050121.0,path_grd_mid_small_002,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,path_fly_mid_small_033,,2210010121.0,Dash,1210010121.0,Dash,2210010121.0,Dash,2310060221.0,Drop,path_fly_mid_elite1_802,10.0,2210010121.0,Dash,1210010121.0,Dash,2210010121.0,Dash,3310050221.0,Drop,path_fly_mid_elite2_805,0.0,2210010121.0,Drop,2210010121.0,Drop,2310060221.0,Drop,3310050121.0,Drop,path_grd_mid_small_043,10.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,0,42,0,,path_fly_mid_small_033,8.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2310060221.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230725,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,1310020121.0,path_grd_mid_small_034,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220050121.0,Drop,path_grd_mid_elite3_811,3.0,3220040121.0,Dash,2320030221.0,Dash,2320030221.0,Drop,2320030221.0,Drop,path_fly_mid_small_005,12.0,1210050121.0,Drop,1210040121.0,Drop,1210050121.0,Drop,1210040121.0,Drop,path_fly_mid_small_008,10.0,2210010121.0,Dash,1210050121.0,Drop,2210010121.0,Dash,1210050121.0,Drop,path_grd_mid_special_025,0.0,3220040121.0,Dash,2220010121.0,Dash,3220050121.0,Dash,2320030221.0,Dash,0,69,0,,path_fly_mid_elite2_808,10.0,3210010121.0,Dash,1210050121.0,Drop,1310030221.0,Drop,1310020121.0,Drop,path_grd_mid_small_073,8.0,2220010121.0,Dash,2220010121.0,Dash,3220020121.0,Dash,2320030221.0,Dash,path_fly_mid_small_021,3210010121.0,Dash,1210050121.0,Drop,3210010121.0,Dash,1210050121.0,Drop,path_fly_mid_small_002,,3210040121.0,Drop,1210050121.0,Drop,3210040121.0,Drop,1210050121.0,Drop,
6230726,wave_tower_missilis_008,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_grd_mid_small_037,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_grd_mid_small_037,,1220060121.0,Normal,3220080121.0,Dash,1220060121.0,Normal,3220040121.0,Dash,path_fly_mid_small_024,10.0,1210020121.0,Normal,1210020121.0,Normal,2210010121.0,Dash,2210010121.0,Dash,path_grd_mid_elite1_802,3.0,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,2320010221.0,Drop,path_fly_mid_small_050,10.0,2210010121.0,Dash,1210020121.0,Normal,1210020121.0,Normal,1210040121.0,Normal,0,54,0,20,path_grd_mid_small_040,8.0,3220040121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,path_grd_mid_small_075,10.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,path_grd_mid_elite1_802,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,2320010221.0,Drop,,,,,,,,,,,10.0
6230727,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,3320020121.0,path_grd_mid_small_002,3220050121,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,path_grd_mid_elite1_802,5.0,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,3320050221.0,Drop,path_grd_far_small_044,8.0,3220070121.0,Drop,3220070121.0,Drop,3220070121.0,Drop,3220070121.0,Drop,path_grd_far_elite2_809,0.0,1120010121.0,Drop,3220050121.0,Drop,3320050221.0,Drop,3320020121.0,Drop,path_grd_mid_small_043,8.0,3220050121.0,Drop,3220070121.0,Drop,3220050121.0,Drop,3220070121.0,Drop,0,21,21,,path_grd_far_small_044,8.0,3220070121.0,Drop,3220050121.0,Drop,3220070121.0,Drop,3220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230728,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,3310040121.0,path_fly_mid_small_021,2210020121,Drop,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,path_fly_mid_small_050,,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Dash,3310040221.0,Drop,path_fly_mid_elite1_802,10.0,2210020121.0,Dash,2210020121.0,Dash,1210010121.0,Drop,1310020221.0,Drop,path_fly_mid_small_036,,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_far_small_034,0.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3310040121.0,Drop,0,42,6,,path_fly_mid_elite2_808,8.0,2210020121.0,Dash,2210020121.0,Dash,1310020221.0,Drop,1310020221.0,Drop,path_fly_mid_small_036,,1210010121.0,Drop,1210010121.0,Drop,2210020121.0,Dash,2210020121.0,Dash,,,,,,,,,,,,,,,,,,,,
6230729,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2320020121.0,path_grd_close_small_067,3220040121,Dash,3220040121.0,Dash,2220070121.0,Drop,2320020221.0,Drop,path_fly_mid_elite1_802,,1210020121.0,Dash,1210020121.0,Dash,2210050121.0,Drop,2310060221.0,Drop,path_grd_close_special_064,8.0,2120010121.0,Dash,2120010121.0,Dash,2220070121.0,Drop,2320020221.0,Drop,path_grd_mid_small_043,3.0,2220070121.0,Dash,2220040121.0,Dash,2220070121.0,Dash,2220040121.0,Dash,path_grd_close_small_048,4.0,2220070121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,2220070121.0,Drop,33,39,0,,path_grd_mid_elite2_808,0.0,3220040121.0,Dash,3220040121.0,Dash,2320050221.0,Drop,2320050221.0,Drop,path_grd_close_small_067,3.0,2220070121.0,Jump,2220070121.0,Jump,2220040121.0,Drop,2320020121.0,Drop,path_fly_mid_elite1_802,1210020121.0,Dash,1210020121.0,Dash,2210050121.0,Drop,2310060221.0,Drop,path_grd_mid_small_043,3.0,2220070121.0,Dash,2220070121.0,Dash,2220070121.0,Dash,2220070121.0,Dash,
6230730,wave_tower_missilis_008,Campaign,180,7,False,False,point_grd_mirrorcontainer_001,point_fly_mirrorcontainer_001,sbg_cityforestcrystalxba001_001,CityForest,Day,ibg_cityforestundercrystal_001,4510010121.0,b_fly_mirrorcontainer_01,4510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230731,wave_tower_missilis_008,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,1320010131.0,path_fly_mid_small_042,3210020131,Drop,3210020131.0,Drop,3210020131.0,Drop,1210050131.0,Drop,path_grd_far_elite1_803,,1220030131.0,Dash,1220030131.0,Dash,2220040131.0,Drop,3320020231.0,Drop,path_grd_mid_small_008,8.0,3220070131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3220070131.0,Drop,path_grd_far_elite1_803,0.0,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,1320010131.0,Drop,path_fly_mid_small_036,10.0,3210020131.0,Drop,3210020131.0,Drop,1210050131.0,Drop,1210050131.0,Drop,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230732,wave_tower_missilis_008,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1310010131.0,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,10.0,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,0,42,0,,path_grd_mid_small_046,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230733,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,1310020131.0,path_fly_mid_small_018,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,5.0,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Dash,1310020231.0,Dash,path_fly_mid_small_027,8.0,3210050131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_small_036,0.0,2210010131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,7.0,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Drop,1310020131.0,Drop,0,42,0,,path_fly_mid_small_024,,3210040131.0,Drop,2210010131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230734,wave_tower_missilis_008,Defense,90,9,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_grd_mid_elite3_811,3220050131,Dash,3320040131.0,Normal,3320040131.0,Normal,3320040131.0,Normal,path_fly_mid_small_008,12.0,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Dash,2310030231.0,Dash,path_grd_mid_elite1_802,,3220020131.0,Jump,3220020131.0,Jump,2220050131.0,Drop,2320040231.0,Normal,path_fly_close_elite1_801,,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Jump,2310030231.0,Drop,path_grd_close_elite2_804,,3220020131.0,Normal,3220020131.0,Normal,3320040131.0,Jump,3320040131.0,Jump,18,30,0,20,path_grd_mid_small_040,,3220020131.0,Drop,2220050131.0,Drop,3220020131.0,Drop,2320040231.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230735,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3310010131.0,path_fly_mid_small_018,3210020131,Drop,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,path_fly_mid_small_033,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,2310060231.0,Drop,path_fly_mid_elite1_802,10.0,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Drop,3310010231.0,Drop,path_fly_mid_small_039,,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,path_fly_mid_elite1_802,0.0,3210020131.0,Dash,3210020131.0,Dash,3210030131.0,Drop,2310060231.0,Drop,0,57,0,,path_fly_mid_elite2_808,10.0,3210020131.0,Dash,3210020131.0,Dash,3310010231.0,Drop,3310010131.0,Drop,path_fly_mid_small_050,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Dash,path_fly_mid_small_002,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,2310060231.0,Drop,,,,,,,,,,,8.0
6230736,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2310040131.0,path_grd_mid_small_002,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,path_fly_mid_elite1_802,6.0,3210010131.0,Dash,3210010131.0,Dash,1210040131.0,Drop,2310040231.0,Drop,path_fly_mid_small_005,8.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_805,0.0,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,path_grd_mid_small_043,10.0,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,0,42,0,,path_fly_mid_small_024,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230737,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,2320030131.0,path_fly_mid_small_018,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite2_805,5.0,3220010131.0,Dash,3220010131.0,Dash,3320030231.0,Drop,2320030231.0,Drop,path_fly_mid_small_036,10.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite2_805,0.0,3220010131.0,Dash,3220010131.0,Dash,3320030231.0,Drop,3320030231.0,Drop,path_grd_mid_elite1_802,10.0,3220010131.0,Dash,3220010131.0,Dash,3220060131.0,Drop,2320030131.0,Drop,0,45,0,,path_fly_mid_small_005,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230738,wave_tower_missilis_008,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220060131,Jump,1220060131.0,Jump,2320070231.0,Drop,2220040131.0,Drop,path_grd_far_small_044,6.0,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_special_025,4.0,1220060131.0,Jump,1220060131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_fly_mid_elite1_802,2.0,1220060131.0,Drop,1220060131.0,Drop,2320070231.0,Drop,1310040231.0,Drop,path_fly_far_small_031,10.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,2210030131.0,Drop,0,45,21,normal,path_grd_mid_small_012,5.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_grd_mid_small_075,6.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_grd_far_elite1_803,3220070131.0,Jump,3220070131.0,Jump,2220040131.0,Drop,2320070131.0,Drop,,,,,,,,,,,
6230739,wave_tower_missilis_008,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,1320060131.0,path_fly_mid_small_018,1210030131,Jump,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,2220040131.0,Drop,3320080231.0,Drop,path_grd_mid_small_034,10.0,1320060231.0,Drop,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_small_036,,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,path_fly_mid_small_027,0.0,2210030131.0,Dash,1220040131.0,Drop,3320080231.0,Drop,2220040131.0,Drop,0,54,0,,path_grd_mid_elite2_805,4.0,1220040131.0,Dash,1220040131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,path_fly_mid_small_002,8.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_small_008,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,,,,,,,,,,,
6230740,wave_tower_missilis_008,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,1420020137.0,path_grd_mid_centurion_902,1420020137,Normal,,,,,,,path_fly_close_small_035,,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_close_small_042,8.0,2120010131.0,Jump,2120010131.0,Jump,3220050131.0,Dash,3220050131.0,Drop,path_grd_mid_elite2_805,4.0,1120010131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,2320020231.0,Drop,path_fly_close_small_001,,3210020131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,3210020131.0,Dash,18,31,0,,path_grd_mid_small_055,,1120010131.0,Jump,1120010131.0,Jump,2120010131.0,Jump,2120010131.0,Jump,path_grd_mid_special_065,4.0,3120010131.0,Drop,3120010131.0,Dash,3120010131.0,Dash,3320060231.0,Drop,,,,,,,,,,,,,,,,,,,,
