stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6220829,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,3320080121.0,path_fly_mid_small_050,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_fly_mid_small_024,5.0,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_grd_mid_elite2_808,3220040121.0,Dash,3220040121.0,Dash,3320040221.0,Drop,3320080221.0,Drop,path_fly_mid_small_036,8.0,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_fly_mid_elite2_808,0.0,2210020121.0,Dash,2210040121.0,Dash,3310020221.0,Dash,3310020221.0,Dash,0,54,0,10.0,path_grd_mid_small_034,10.0,3320080121.0,Drop,3220040121.0,Dash,2220010121.0,Dash,3220040121.0,Dash,path_fly_mid_small_008,2210020121.0,Dash,2210040121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,path_grd_mid_small_037,3220040121.0,Dash,2220010121.0,Dash,3220040121.0,Dash,2220010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,
6220830,wave_tower_elysion_009,Campaign,180,2,False,False,point_grd_behemoth_01,point_fly_behemoth_01,sbg_desertmbg003_custom,Desertmbg001,Day,ibg_desert_001,3510030121.0,b_g_behemoth_01,3510030121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220831,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320060131.0,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,path_fly_mid_small_039,,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,1310010231.0,Dash,path_grd_mid_small_034,3220060131.0,Drop,3220080131.0,Drop,3220060131.0,Drop,2220050131.0,Dash,path_grd_mid_small_068,0.0,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Drop,2320060131.0,Drop,path_grd_mid_small_043,10.0,3220050131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,3220080131.0,Normal,0,30,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220832,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,3320030131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_close_small_017,5.0,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_fly_mid_small_027,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310030231.0,Drop,path_grd_close_elite3_813,,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_elite1_802,0.0,1220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3320030131.0,Drop,21,27,0,10.0,path_fly_mid_small_036,10.0,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,path_grd_close_small_042,3220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220833,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,3320010131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,3220050131.0,Drop,2320050231.0,Drop,path_fly_close_small_029,7.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_mid_small_058,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_elite1_802,0.0,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Drop,2320050231.0,Drop,path_grd_close_small_045,6.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,3320010131.0,Dash,12,30,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220834,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3320050131.0,path_grd_close_small_051,3220050131,Dash,3220050131.0,Dash,3220050131.0,Jump,2220040131.0,Jump,path_grd_mid_small_068,7.0,2220010131.0,Dash,2220020131.0,Dash,3220020131.0,Dash,2320020231.0,Drop,path_fly_far_small_003,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,path_fly_close_elite1_801,0.0,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Drop,2310050231.0,Drop,path_grd_close_small_067,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3320050131.0,Dash,21,6,6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220835,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320040131.0,path_grd_mid_small_005,3220010131,Dash,3220010131.0,Dash,3220010131.0,Dash,2220040131.0,Dash,path_grd_mid_small_070,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,1320060231.0,Drop,path_fly_close_elite1_801,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,1310040231.0,Drop,path_fly_close_small_029,0.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,1310040231.0,Drop,path_grd_close_elite2_807,,3220010131.0,Jump,3220010131.0,Jump,1320060231.0,Drop,1320040131.0,Drop,24,24,0,,path_grd_mid_small_040,5.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_fly_mid_small_039,2210020131.0,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,
6220836,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,2310040131.0,path_grd_mid_small_043,1220010131,Drop,3220020131.0,Drop,1220010131.0,Drop,3220020131.0,Drop,path_fly_mid_elite1_802,,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,2310040231.0,Drop,path_grd_mid_small_058,1220010131.0,Drop,3220020131.0,Drop,1220010131.0,Drop,3320040231.0,Drop,path_fly_mid_elite2_808,0.0,2210020131.0,Dash,2210020131.0,Dash,2310040231.0,Dash,2310040131.0,Dash,path_grd_mid_small_070,,3220020131.0,Drop,3220020131.0,Drop,3220020131.0,Drop,2220050131.0,Normal,0,45,0,8.0,path_grd_mid_elite1_802,,1220010131.0,Dash,1220010131.0,Dash,3220020131.0,Dash,3320040231.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220837,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,1320030131.0,path_grd_far_small_056,3220070131,Dash,3220070131.0,Dash,3220070131.0,Dash,3320020231.0,Drop,path_grd_mid_elite1_802,,1220060131.0,Dash,1220060131.0,Dash,3220050131.0,Drop,2320010231.0,Drop,path_grd_close_small_048,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220020131.0,Drop,path_fly_close_small_029,10.0,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,path_grd_far_elite1_803,0.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320020231.0,Drop,36,9,21,,path_grd_close_elite2_807,10.0,1220060131.0,Jump,3220050131.0,Dash,1320030131.0,Drop,2320010231.0,Drop,path_grd_far_small_044,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,path_grd_close_special_024,3120010131.0,Jump,3120010131.0,Jump,1220060131.0,Drop,1220060131.0,Drop,6.0,14.0,,,,,,,,,,,,,,,,,,,,,
6220838,wave_tower_elysion_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220010131,Jump,1220010131.0,Jump,3220060131.0,Drop,1320060231.0,Drop,path_fly_close_small_049,,1220010131.0,Jump,1320060231.0,Jump,1220010131.0,Jump,3210030131.0,Dash,path_fly_mid_elite1_802,1220010131.0,Drop,3220060131.0,Drop,1220010131.0,Drop,3210030131.0,Normal,path_grd_mid_elite2_805,3.0,1220010131.0,Dash,3220060131.0,Dash,1320060231.0,Drop,1320060231.0,Drop,path_fly_mid_small_050,10.0,1220010131.0,Jump,1320060231.0,Jump,1220010131.0,Jump,3210030131.0,Dash,6,57,0,6.0,path_grd_mid_elite3_814,,1220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_small_075,1220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,1220010131.0,Dash,path_grd_mid_elite1_802,1220010131.0,Dash,3220060131.0,Dash,1220010131.0,Dash,1320060131.0,Drop,8.0,,normal,,,,,,,,,,,,,,,,,,,,
6220839,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,3310040131.0,path_fly_mid_small_050,3210020131,Drop,3210020131.0,Drop,3210020131.0,Dash,3210030131.0,Normal,path_fly_mid_elite2_805,5.0,3210020131.0,Dash,1210030131.0,Dash,2310060231.0,Drop,3310040231.0,Drop,path_fly_close_small_004,1210030131.0,Drop,3210050131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,path_fly_mid_small_008,,3210020131.0,Drop,3210020131.0,Drop,1210030131.0,Drop,3210040131.0,Drop,path_fly_far_elite2_806,0.0,3210020131.0,Dash,1210030131.0,Dash,2310060231.0,Drop,3310040131.0,Drop,6,39,9,8.0,path_fly_mid_small_050,10.0,3210020131.0,Drop,3210050131.0,Drop,1210030131.0,Drop,3210030131.0,Dash,path_fly_mid_small_005,3210040131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3210050131.0,Dash,path_fly_mid_small_008,1210030131.0,Dash,3210040131.0,Dash,1210030131.0,Dash,2310060231.0,Drop,,10.0,,,,,,,,,,,,,,,,,,,,,
6220840,wave_tower_elysion_009,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,2410010231.0,path_fly_far_centurion_903,2410010231,Normal,,,,,,,path_fly_mid_small_018,,1210010131.0,Dash,1210020131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_grd_mid_elite1_802,1220010131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Drop,path_grd_mid_elite2_805,4.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Dash,3320060231.0,Drop,path_grd_mid_small_049,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,0,42,1,3.0,path_grd_mid_small_052,8.0,2220030131.0,Drop,3227050331.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_fly_mid_small_050,3110010131.0,Dash,3110010131.0,Dash,1210010131.0,Dash,1310010231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220841,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,2320050151.0,path_grd_mid_small_002,3220050151,Drop,3220050151.0,Drop,3220050151.0,Dash,2220040151.0,Dash,path_grd_mid_special_065,6.0,3120010151.0,Drop,3120010151.0,Drop,3220050151.0,Drop,2320050251.0,Drop,path_grd_far_small_009,3220070151.0,Jump,3220070151.0,Jump,1220030151.0,Jump,2220040151.0,Jump,path_grd_mid_elite1_802,0.0,3220040151.0,Jump,3220040151.0,Jump,2220040151.0,Drop,2320050151.0,Drop,path_grd_far_small_050,,3220070151.0,Drop,1220030151.0,Drop,3220070151.0,Drop,1220030151.0,Drop,0,30,12,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220842,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2310040151.0,path_grd_mid_small_002,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite1_802,6.0,1210030151.0,Drop,3210040151.0,Drop,3210030151.0,Drop,2310040251.0,Drop,path_grd_close_small_060,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_fly_mid_small_021,6.0,3210040151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210040151.0,Drop,path_fly_mid_elite2_805,0.0,1210030151.0,Drop,3210040151.0,Drop,1310010251.0,Drop,2310040151.0,Drop,12,42,0,,path_fly_close_small_049,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Normal,path_grd_mid_small_043,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_grd_mid_small_005,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,,8.0,,,,,,,,,,,,,,,,,,,,,
6220843,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,1320060151.0,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,3310050251.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,2320030251.0,Drop,path_grd_far_small_074,10.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,1320060151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220844,wave_tower_elysion_009,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,,path_fly_mid_small_005,1210020151,Normal,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,path_grd_mid_small_043,8.0,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,path_fly_mid_small_024,2210010151.0,Drop,2210010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_elite1_802,2.0,3220030151.0,Dash,3220030151.0,Dash,1220060151.0,Normal,2320030251.0,Drop,path_fly_mid_small_027,12.0,2210010151.0,Drop,2210010151.0,Drop,3210040151.0,Drop,3210050151.0,Drop,0,63,0,10.0,path_grd_mid_small_040,10.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_mid_small_076,1220060151.0,Normal,1220060151.0,Normal,1220050151.0,Dash,1220050151.0,Dash,path_fly_mid_elite2_805,1210020151.0,Normal,1210020151.0,Normal,3210050151.0,Drop,2320030251.0,Drop,10.0,,20,path_fly_mid_elite1_802,2210010151.0,Dash,2210010151.0,Dash,3210040151.0,Drop,1310020251.0,Normal,,,,,,,,,,,15.0
6220845,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,2320050151.0,path_fly_mid_small_036,1210030151,Dash,1210030151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,path_grd_close_elite2_804,,3220040151.0,Dash,3220040151.0,Dash,2320050251.0,Jump,2320050251.0,Jump,path_fly_close_small_049,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,2210040151.0,Dash,path_fly_mid_small_030,10.0,2210040151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,1210040151.0,Drop,path_fly_mid_elite1_802,0.0,1210030151.0,Jump,1210030151.0,Jump,2210040151.0,Drop,1310040251.0,Drop,30,27,0,,path_grd_close_elite2_807,10.0,3220040151.0,Dash,3220040151.0,Dash,1320030251.0,Drop,2320050151.0,Drop,path_fly_mid_small_008,1210030151.0,Dash,2210040151.0,Dash,1210030151.0,Dash,2210040151.0,Dash,path_fly_close_small_004,1210030151.0,Dash,2210040151.0,Dash,1210030151.0,Dash,2210040151.0,Dash,8.0,10.0,,,,,,,,,,,,,,,,,,,,,
6220846,wave_tower_elysion_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,2320070151.0,path_grd_mid_special_065,3120010151,Dash,3120010151.0,Dash,2220020151.0,Drop,2320070251.0,Drop,path_grd_far_small_074,12.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Dash,path_fly_mid_small_005,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310010251.0,Drop,path_grd_far_small_071,7.0,2220020151.0,Dash,2220020151.0,Dash,3220060151.0,Dash,2320070151.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220847,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,1320060151.0,path_fly_mid_special_047,1110010151,Dash,1110010151.0,Dash,1210020151.0,Drop,3210030151.0,Drop,path_grd_close_elite2_804,10.0,1220060151.0,Dash,1220060151.0,Dash,1320060251.0,Jump,1320060251.0,Jump,path_grd_mid_small_070,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220050151.0,Drop,path_fly_close_small_029,10.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_elite2_808,0.0,1220060151.0,Dash,1220060151.0,Dash,1320060251.0,Drop,1320060151.0,Drop,42,30,0,6.0,path_grd_close_special_024,10.0,1120010151.0,Jump,1120010151.0,Jump,2220040151.0,Drop,1320060251.0,Drop,path_grd_close_small_042,1220060151.0,Dash,1220050151.0,Dash,1220060151.0,Dash,1220050151.0,Dash,path_grd_close_small_048,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,6.0,5.0,,,,,,,,,,,,,,,,,,,,,
6220848,wave_tower_elysion_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,1320010151.0,path_grd_mid_small_073,3220070151,Drop,3220070151.0,Drop,3220070151.0,Drop,2220040151.0,Dash,path_grd_far_elite1_803,3.0,3220010151.0,Jump,3220010151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,path_grd_mid_small_070,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,1320010251.0,Drop,path_grd_far_small_044,5.0,3220070151.0,Jump,2220040151.0,Jump,3220070151.0,Jump,2220040151.0,Jump,path_grd_far_elite1_803,0.0,3220070151.0,Dash,3220070151.0,Dash,2220040151.0,Drop,3320020251.0,Drop,0,27,30,6.0,path_fly_mid_small_030,10.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3310030251.0,Drop,path_grd_mid_elite1_802,3220010151.0,Dash,3220010151.0,Dash,3220070151.0,Drop,1320010151.0,Drop,path_grd_far_small_044,3220070151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,5.0,9.0,,,,,,,,,,,,,,,,,,,,,
6220849,wave_tower_elysion_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220040151,Jump,3220020151.0,Jump,2220050151.0,Drop,2320060251.0,Drop,path_grd_mid_small_043,6.0,1220040151.0,Jump,1220040151.0,Jump,3220020151.0,Drop,2320020251.0,Drop,path_fly_mid_small_050,1220040151.0,Drop,2210030151.0,Drop,3220020151.0,Drop,2220050151.0,Drop,path_grd_mid_elite2_808,4.0,1220040151.0,Dash,3220020151.0,Dash,2320060251.0,Drop,2320020251.0,Drop,path_grd_mid_small_070,10.0,1220040151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,2220050151.0,Dash,0,48,9,4.0,path_grd_mid_small_012,5.0,3220020151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_grd_mid_small_075,3220020151.0,Dash,2220050151.0,Dash,3220020151.0,Dash,2220050151.0,Dash,path_grd_far_elite1_803,1220040151.0,Jump,3220020151.0,Jump,2320060151.0,Drop,3320040251.0,Drop,6.0,,normal,,,,,,,,,,,,,,,,,,,,
6220850,wave_tower_elysion_009,Campaign,180,7,False,False,point_grd_crystalchaimber,point_fly_crystalchaimber,sbg_cityforestundercrystalxbg001_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,4520010121.0,b_g_crystalchaimber,4520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
