stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6250579,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,3310040121.0,path_grd_mid_small_011,3220040121,Drop,3220040121.0,Drop,2220070121.0,Drop,2220070121.0,Drop,path_fly_mid_small_050,5.0,2210020121.0,Dash,2210020121.0,Dash,2210050121.0,Drop,3310040221.0,Drop,path_grd_mid_elite1_802,12.0,3220040121.0,Dash,3220040121.0,Dash,2220070121.0,Drop,2320030221.0,Drop,path_fly_mid_small_024,6.0,2210020121.0,Dash,2210020121.0,Dash,2210050121.0,Dash,2210050121.0,Dash,path_grd_mid_small_043,0.0,3220040121.0,Dash,3220040121.0,Dash,2220070121.0,Dash,2320030221.0,Dash,0,54,0,path_fly_mid_small_050,2210020121.0,Dash,2210050121.0,Dash,2210050121.0,Drop,3310040121.0,Drop,,path_grd_mid_elite1_802,,3220040121.0,Dash,3220040121.0,Dash,2220070121.0,Drop,3320070221.0,Drop,,path_fly_mid_small_030,,2210050121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,,,,,,,,,,,,,,,,,,,,
6250580,wave_tower_pilgrim_007,Campaign,180,2,False,False,point_grd_motherwhale_001,point_fly_motherwhale_001,sbg_desertbba001_001,Desertmbg001,Day,ibg_desert_001,1510010121.0,b_fly_motherwhale_01,1510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250581,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,3310040131.0,path_grd_mid_small_052,3220040131,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_fly_mid_special_047,7.0,1110010131.0,Jump,1110010131.0,Jump,2210010131.0,Drop,3310040231.0,Drop,path_grd_close_small_042,7.0,3220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,path_fly_mid_elite1_802,0.0,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,3310040131.0,Drop,path_grd_close_small_069,7.0,3220050131.0,Drop,3220050131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250582,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3320020131.0,path_grd_mid_small_043,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_far_elite1_803,7.0,1120010131.0,Jump,1120010131.0,Jump,3220070131.0,Drop,3320020231.0,Drop,path_grd_far_small_044,4.0,1220030131.0,Dash,3220070131.0,Drop,1220030131.0,Dash,3220070131.0,Drop,path_grd_mid_small_070,,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Jump,path_grd_far_elite1_803,0.0,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,3320020131.0,Drop,0,18,24,path_grd_mid_small_073,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220040131.0,Dash,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250583,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,1310030131.0,path_grd_mid_small_052,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,path_fly_mid_small_050,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,path_fly_mid_elite2_805,0.0,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,path_grd_mid_small_052,8.0,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,0,42,0,path_fly_mid_small_050,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250584,wave_tower_pilgrim_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_mid_small_040,2220010131,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_far_small_044,,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_grd_far_small_050,10.0,3220070131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,4.0,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,path_grd_mid_small_034,10.0,3220070131.0,Drop,3220070131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,0,33,27,path_fly_mid_small_008,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,8.0,path_grd_mid_small_076,10.0,2220010131.0,Drop,2220010131.0,Drop,3220070131.0,Drop,2220040131.0,Normal,20,path_fly_far_elite1_803,8.0,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,path_grd_far_small_035,10.0,3220070131.0,Drop,3220070131.0,Drop,2220010131.0,Drop,3320010231.0,Drop,,,,,,,,,,
6250585,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,1320030131.0,path_fly_close_small_001,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite2_805,,2220020131.0,Dash,2220010131.0,Dash,1320060231.0,Drop,1320030231.0,Drop,path_fly_far_elite2_809,,1210010131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,path_fly_mid_small_005,8.0,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,path_grd_mid_elite2_808,0.0,2220020131.0,Dash,2220010131.0,Dash,1320060231.0,Drop,1320030131.0,Drop,12,45,9,path_fly_mid_small_050,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,3210030131.0,Dash,10.0,path_grd_mid_special_065,,3220060131.0,Dash,2220020131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,,path_fly_close_small_001,5.0,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,,,,,,,,,,,,,,,,,,,,
6250586,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,1320060131.0,path_grd_mid_small_055,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,path_grd_mid_small_011,8.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,0.0,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_043,8.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250587,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,3310040131.0,path_fly_mid_small_021,2210020131,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_small_050,,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,3310040231.0,Drop,path_fly_mid_elite1_802,10.0,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Drop,1310020231.0,Drop,path_fly_mid_small_036,,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,path_fly_far_small_034,0.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,3310040131.0,Drop,0,42,6,path_fly_mid_elite2_808,2210020131.0,Dash,2210020131.0,Dash,1310020231.0,Drop,1310020231.0,Drop,8.0,path_fly_mid_small_036,,1210010131.0,Drop,1210010131.0,Drop,2210020131.0,Dash,2210020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250588,wave_tower_pilgrim_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_mid_elite1_802,3220050131,Normal,3220050131.0,Normal,1220050131.0,Drop,2320020231.0,Drop,path_fly_mid_small_027,12.0,2210020131.0,Normal,3210040131.0,Drop,2210020131.0,Normal,3210050131.0,Drop,path_grd_mid_special_025,,3220050131.0,Normal,1120010131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_fly_mid_small_008,,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,path_grd_mid_elite2_805,2.0,3220050131.0,Dash,1220050131.0,Dash,3320010231.0,Normal,2320020131.0,Drop,6,69,0,path_fly_close_small_026,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,,path_grd_mid_elite1_802,10.0,1220050131.0,Dash,3220050131.0,Normal,3220050131.0,Dash,1220050131.0,Drop,20,path_grd_mid_small_075,10.0,3220050131.0,Dash,3220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,path_fly_mid_elite3_814,,3220050131.0,Drop,3210050131.0,Drop,3320010231.0,Drop,2320020231.0,Drop,,,,,,,,,,
6250589,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2320020131.0,path_grd_close_small_067,1220030131,Dash,2220040131.0,Drop,1220030131.0,Dash,2320020231.0,Drop,path_fly_mid_elite1_802,,1210020131.0,Drop,2210050131.0,Drop,1210020131.0,Drop,1310040231.0,Drop,path_grd_close_special_064,8.0,2120010131.0,Dash,2120010131.0,Dash,2220070131.0,Drop,2320020231.0,Drop,path_grd_mid_small_043,3.0,2220070131.0,Dash,2220040131.0,Dash,2220070131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,4.0,2220070131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,33,36,0,path_grd_mid_elite2_808,1220030131.0,Dash,1220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,0.0,path_grd_close_small_067,3.0,2220070131.0,Jump,2220070131.0,Jump,2220040131.0,Drop,2320020131.0,Drop,,path_grd_mid_small_049,6.0,2220070131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,path_grd_mid_small_043,3.0,2220070131.0,Dash,1220030131.0,Dash,2220070131.0,Dash,1220030131.0,Dash,,,,,,,,,,
6250590,wave_tower_pilgrim_007,Campaign,180,5,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,3520010131.0,b_g_alteisen_01,3520010131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250591,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2320060151.0,path_grd_mid_small_049,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,path_fly_mid_special_016,7.0,2210020151.0,Jump,2110010151.0,Jump,2110010151.0,Jump,1310010251.0,Jump,path_grd_close_small_051,6.0,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,path_fly_mid_small_050,0.0,1210020151.0,Jump,1210040151.0,Jump,1210020151.0,Dash,1210040151.0,Drop,path_grd_close_elite1_801,7.0,3220030151.0,Jump,3220030151.0,Jump,3220030151.0,Dash,2320060151.0,Drop,21,27,0,path_grd_close_small_001,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250592,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3310040151.0,path_grd_mid_small_052,3220040151,Drop,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,path_fly_mid_special_047,7.0,1110010151.0,Jump,1110010151.0,Jump,2210010151.0,Drop,3310040251.0,Drop,path_grd_close_small_042,7.0,3220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,3310040151.0,Drop,path_grd_close_small_069,7.0,3220050151.0,Drop,3220050151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250593,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,1310010151.0,path_grd_mid_small_055,3220030151,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,path_fly_mid_elite1_802,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1310010251.0,Dash,path_grd_mid_small_043,8.0,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220080151.0,Drop,path_fly_mid_elite1_802,0.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1310010151.0,Dash,path_grd_mid_small_034,10.0,3220080151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,0,42,0,path_grd_mid_small_046,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220080151.0,Drop,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250594,wave_tower_pilgrim_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_close_small_007,3220050151,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,path_grd_mid_small_037,8.0,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Jump,1220060151.0,Jump,path_grd_close_small_013,10.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,1220060151.0,Drop,path_grd_mid_elite1_802,3.0,3220050151.0,Drop,3220050151.0,Drop,1220060151.0,Drop,1320060251.0,Drop,path_grd_mid_small_012,12.0,1220060151.0,Jump,1220060151.0,Normal,1220060151.0,Jump,1220060151.0,Normal,24,36,0,path_fly_close_small_029,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1220060151.0,Drop,10.0,path_grd_mid_small_075,10.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,20,path_fly_mid_elite1_802,,1210030151.0,Jump,1210030151.0,Jump,1220060151.0,Drop,1310020251.0,Drop,path_grd_close_small_013,15.0,1220060151.0,Normal,1220060151.0,Jump,1220060151.0,Normal,3320010251.0,Normal,,,,,,,,,,
6250595,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,3320020151.0,path_grd_mid_small_002,1220030151,Jump,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,path_grd_close_elite2_804,5.0,1220030151.0,Dash,1220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_grd_far_small_044,10.0,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,path_grd_mid_small_043,,1220030151.0,Dash,3220070151.0,Dash,1220030151.0,Dash,3220070151.0,Dash,path_grd_close_elite2_804,0.0,1220030151.0,Dash,1220030151.0,Dash,2320050251.0,Dash,2320050251.0,Dash,18,18,12,path_grd_far_small_035,3320020151.0,Drop,1220030151.0,Drop,3220070151.0,Drop,1220030151.0,Drop,10.0,path_grd_mid_small_008,8.0,3220070151.0,Dash,1220030151.0,Dash,1220030151.0,Dash,3220070151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250596,wave_tower_pilgrim_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2310020151.0,path_grd_mid_small_002,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite1_802,,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310020251.0,Drop,path_fly_mid_small_039,7.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,path_fly_mid_small_039,0.0,2210020151.0,Drop,2210020151.0,Drop,2210040151.0,Drop,2210040151.0,Drop,path_fly_mid_elite1_802,8.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310020151.0,Drop,0,42,0,path_grd_mid_small_043,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250597,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,2310010151.0,path_grd_mid_small_043,3220050151,Dash,3220050151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,path_fly_mid_small_033,,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2310060251.0,Drop,path_fly_mid_elite1_802,10.0,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2310010251.0,Drop,path_grd_mid_elite1_802,0.0,3220050151.0,Dash,3220050151.0,Dash,3220060151.0,Drop,2320070251.0,Drop,path_fly_mid_elite2_805,10.0,2210020151.0,Drop,2210020151.0,Drop,2310060251.0,Drop,2310010151.0,Drop,0,45,0,path_fly_mid_small_024,2210020151.0,Drop,2210020151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250598,wave_tower_pilgrim_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220060151,Jump,1220060151.0,Jump,2320070251.0,Drop,2220040151.0,Drop,path_grd_far_small_044,6.0,3220070151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,path_grd_mid_special_025,4.0,1220060151.0,Jump,1220060151.0,Jump,3220070151.0,Drop,2220040151.0,Drop,path_fly_mid_elite1_802,2.0,1220060151.0,Drop,1220060151.0,Drop,2320070251.0,Drop,1310040251.0,Drop,path_fly_far_small_031,10.0,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,2210030151.0,Drop,0,45,21,path_grd_mid_small_012,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,5.0,path_grd_mid_small_075,6.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,normal,path_grd_far_elite1_803,,3220070151.0,Jump,3220070151.0,Jump,2220040151.0,Drop,2320070151.0,Drop,,,,,,,,,,,,,,,,,,,,
6250599,wave_tower_pilgrim_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2320020151.0,path_grd_close_small_067,3220040151,Dash,3220040151.0,Dash,2220070151.0,Drop,2320020251.0,Drop,path_fly_mid_elite1_802,,1210020151.0,Dash,1210020151.0,Dash,2210050151.0,Drop,2310060251.0,Drop,path_grd_close_special_064,8.0,2120010151.0,Dash,2120010151.0,Dash,2220070151.0,Drop,2320020251.0,Drop,path_grd_mid_small_043,3.0,2220070151.0,Dash,2220040151.0,Dash,2220070151.0,Dash,2220040151.0,Dash,path_grd_close_small_048,4.0,2220070151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,2220070151.0,Drop,33,39,0,path_grd_mid_elite2_808,3220040151.0,Dash,3220040151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,0.0,path_grd_close_small_067,3.0,2220070151.0,Jump,2220070151.0,Jump,2220040151.0,Drop,2320020151.0,Drop,,path_fly_mid_elite1_802,,1210020151.0,Dash,1210020151.0,Dash,2210050151.0,Drop,2310060251.0,Drop,path_grd_mid_small_043,3.0,2220070151.0,Dash,2220070151.0,Dash,2220070151.0,Dash,2220070151.0,Dash,,,,,,,,,,
6250600,wave_tower_pilgrim_007,Campaign,180,6,False,False,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,3420060151.0,path_grd_mid_centurion_901,3420060151,Normal,,,,,,,path_grd_mid_small_012,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,path_fly_close_elite1_801,4.0,1110010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2310040251.0,Drop,path_grd_mid_small_049,4.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,3220080151.0,Drop,path_grd_mid_small_049,10.0,3220030151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,3220030151.0,Jump,25,30,0,path_fly_mid_small_036,3210020151.0,Dash,3110010151.0,Dash,3210030151.0,Dash,3110010151.0,Dash,3.0,path_grd_mid_small_075,9.0,2220020151.0,Jump,3220020151.0,Jump,3220020151.0,Jump,2320020251.0,Jump,,path_grd_close_special_024,10.0,3120010151.0,Drop,3120010151.0,Drop,2220040151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,
