stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/3/private_monster_count,wave_data/5/private_monster_count,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/1/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
7008012,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,3320070141.0,path_fly_mid_small_021,1210010141,Drop,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,path_grd_close_elite2_804,2220030141.0,Dash,2220030141.0,Dash,2320050241.0,Jump,2320050241.0,Jump,path_grd_far_small_044,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_fly_mid_small_039,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,path_grd_mid_special_065,0.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Drop,3320070141.0,Drop,path_fly_mid_elite1_802,1210010141.0,Dash,1210010141.0,Dash,3210030141.0,Drop,1310030241.0,Drop,9,36,12,,path_grd_far_small_044,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,,,,,,,,,,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
7008013,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320060141.0,path_grd_close_small_054,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,3320010241.0,Drop,path_grd_mid_small_070,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,path_grd_close_small_010,2220010141.0,Dash,2220040141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_grd_close_elite1_801,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_mid_small_073,,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,,,,,,,,,,21,12,0,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7008014,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,2320020141.0,path_grd_far_small_033,3220070141,Dash,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,path_grd_close_small_054,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3320050241.0,Drop,path_grd_mid_small_070,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,3220020141.0,Dash,path_grd_mid_elite1_802,3220050141.0,Dash,3220050141.0,Dash,3220070141.0,Drop,2320020141.0,Drop,path_grd_mid_small_008,,3220070141.0,Drop,3220070141.0,Drop,3220070141.0,Drop,3220070141.0,Dash,,,,,,,,,,6,21,6,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7008015,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,1320010141.0,path_grd_mid_small_073,3220070141,Drop,3220070141.0,Drop,3220070141.0,Drop,2220040141.0,Dash,path_grd_far_elite1_803,3220010141.0,Jump,3220010141.0,Jump,3220070141.0,Drop,3320020241.0,Drop,path_grd_mid_small_070,3220010141.0,Dash,3220010141.0,Dash,3220010141.0,Dash,1320010241.0,Drop,path_grd_far_small_044,3220070141.0,Jump,2220040141.0,Jump,3220070141.0,Jump,2220040141.0,Jump,path_grd_far_elite1_803,0.0,3220070141.0,Dash,3220070141.0,Dash,2220040141.0,Drop,3320020241.0,Drop,path_fly_mid_small_030,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,2310010241.0,Drop,0,27,30,6.0,path_grd_mid_elite1_802,3220010141.0,Dash,3220010141.0,Dash,3220070141.0,Drop,1320010141.0,Drop,path_grd_far_small_044,3220070141.0,Dash,2220040141.0,Dash,3220070141.0,Dash,2220040141.0,Dash,5.0,10.0,3.0,9.0,,3.0,,,,,,,,,,,,,,,,,,,,
7008016,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,1320040141.0,path_grd_mid_small_049,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,1320040241.0,Drop,path_grd_far_small_071,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220020141.0,Dash,path_grd_mid_small_012,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,path_grd_mid_small_055,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,1320040141.0,Drop,path_grd_far_special_066,,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220040141.0,Dash,,,,,,,,,,0,18,21,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7008017,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,2320030141.0,path_grd_close_elite1_801,1220040141,Jump,1220040141.0,Jump,1220050141.0,Drop,2320030241.0,Drop,path_grd_close_small_013,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_small_049,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,2220040141.0,Drop,path_fly_close_small_041,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,path_grd_mid_small_055,0.0,1220040141.0,Drop,1220040141.0,Drop,3220020141.0,Drop,2320030141.0,Dash,path_grd_close_small_042,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,27,18,0,4.0,path_fly_mid_small_030,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,,,,,,,,,,7.0,3.0,10.0,,,7.0,,,,,,,,,,,,,,,,,,,,
7008018,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,3320020141.0,path_fly_mid_small_030,1210010141,Drop,1210010141.0,Drop,1210010141.0,Drop,3210030141.0,Drop,path_grd_mid_elite2_805,2220020141.0,Dash,2220020141.0,Dash,3320020241.0,Drop,3320020241.0,Drop,path_grd_far_special_066,2220020141.0,Dash,3220070141.0,Dash,3220060141.0,Drop,3220060141.0,Drop,path_fly_mid_small_039,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,path_grd_mid_elite2_808,0.0,3220070141.0,Dash,3220070141.0,Dash,2320020241.0,Drop,3320020141.0,Drop,path_fly_mid_small_050,1210010141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,3210030141.0,Dash,0,36,21,4.0,path_grd_far_small_044,3220060141.0,Dash,3220060141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,,,,,,,,,,10.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,
7008019,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,2320030141.0,path_grd_close_elite1_801,1220040141,Jump,1220040141.0,Jump,1220050141.0,Drop,2320030241.0,Drop,path_grd_close_small_013,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,1220050141.0,Dash,path_grd_mid_small_049,1220040141.0,Drop,1220040141.0,Drop,1220040141.0,Drop,2220040141.0,Drop,path_fly_close_small_041,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,path_grd_mid_small_055,0.0,1220040141.0,Drop,1220040141.0,Drop,3220020141.0,Drop,2320030141.0,Dash,path_grd_close_small_042,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,27,18,0,4.0,path_fly_mid_small_030,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,,,,,,,,,,7.0,3.0,10.0,,,7.0,,,,,,,,,,,,,,,,,,,,
7008020,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,1320030141.0,path_grd_mid_elite1_802,2220030141,Dash,2220030141.0,Dash,2220040141.0,Drop,1320030241.0,Jump,path_grd_far_small_044,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_fly_mid_small_053,2210010141.0,Jump,2210010141.0,Jump,2210010141.0,Jump,1210040141.0,Jump,path_grd_far_elite1_803,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,1320030141.0,Drop,path_grd_mid_small_011,,3220030141.0,Jump,3220030141.0,Jump,3220030141.0,Jump,3220030141.0,Dash,,,,,,,,,,0,21,15,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,
7008021,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,3320040141.0,path_grd_far_small_044,2220030141,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_grd_mid_elite2_805,3220060141.0,Dash,3220060141.0,Dash,3320060241.0,Dash,3320060241.0,Dash,path_grd_mid_special_065,3120010141.0,Dash,3120010141.0,Dash,2220030141.0,Drop,2220030141.0,Drop,path_grd_far_small_044,2220030141.0,Dash,3220060141.0,Dash,2220030141.0,Dash,3220060141.0,Dash,path_grd_close_elite2_804,0.0,2220030141.0,Dash,2220030141.0,Dash,3320060241.0,Dash,3320060241.0,Dash,path_grd_mid_elite1_802,3220060141.0,Jump,3220060141.0,Jump,2220040141.0,Drop,3320040141.0,Drop,9,48,12,8.0,path_grd_mid_special_065,2220030141.0,Dash,2220030141.0,Dash,3220060141.0,Drop,3220060141.0,Drop,,,,,,,,,,12.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
7008022,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,3310020141.0,path_grd_far_small_062,2220030141,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_grd_mid_elite1_802,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Drop,3320060241.0,Drop,path_fly_mid_small_030,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,path_fly_mid_elite1_802,2210010141.0,Drop,2210010141.0,Drop,3210030141.0,Drop,3310020141.0,Drop,path_grd_far_special_063,,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Dash,,,,,,,,,,0,24,21,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7008023,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,3320070141.0,path_grd_close_elite1_801,3220030141,Dash,3220030141.0,Dash,2220040141.0,Jump,2320050241.0,Jump,path_grd_mid_small_012,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_grd_far_small_059,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,path_grd_mid_elite1_802,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,3320070141.0,Drop,path_grd_far_small_044,,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Dash,,,,,,,,,,9,15,12,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,
7008024,wave_campaign_hard_002,Campaign,90,7,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,3320030141.0,path_grd_far_small_044,3220060141,Dash,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,path_fly_close_elite2_807,2210010141.0,Dash,2210010141.0,Dash,2310020241.0,Dash,2310020241.0,Dash,path_grd_mid_small_070,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,path_fly_mid_small_039,1210010141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,path_fly_mid_elite2_808,0.0,2210010141.0,Dash,2210010141.0,Dash,2310020241.0,Dash,2310020241.0,Dash,path_grd_mid_small_055,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Drop,3320030141.0,Drop,9,33,6,,path_grd_mid_small_070,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,,,,,,,,,,11.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
7008025,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320030141.0,path_grd_mid_elite1_802,2220030141,Dash,2220030141.0,Dash,2220040141.0,Drop,1320030241.0,Jump,path_grd_far_small_044,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,path_fly_mid_small_053,2210010141.0,Jump,2210010141.0,Jump,2210010141.0,Jump,1210040141.0,Jump,path_grd_far_elite1_803,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Drop,1320030141.0,Drop,path_grd_mid_small_011,,3220030141.0,Jump,3220030141.0,Jump,3220030141.0,Jump,3220030141.0,Dash,,,,,,,,,,0,21,15,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,
7008026,wave_campaign_hard_002,Campaign,90,5,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1320040141.0,path_grd_mid_small_049,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,1320040241.0,Drop,path_grd_far_small_071,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220020141.0,Dash,path_grd_mid_small_012,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,path_grd_mid_small_055,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,1320040141.0,Drop,path_grd_far_special_066,,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220040141.0,Dash,,,,,,,,,,0,18,21,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,
7008027,wave_campaign_hard_002,Campaign,180,6,False,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,3410020231.0,path_fly_mid_centurion_902,3410020231,Normal,,,,,,,path_grd_mid_small_052,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,2220020131.0,Drop,path_fly_mid_special_047,1110010131.0,Dash,1110010131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_fly_mid_small_024,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,3310020231.0,Drop,path_grd_mid_small_076,,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,path_grd_mid_small_046,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,0,45,1,3.0,path_fly_mid_small_024,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2310020231.0,Jump,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
7008028,wave_campaign_hard_002,Campaign,90,2,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,3320020541.0,path_grd_mid_elite1_802,3120010541,Dash,3120010541.0,Dash,3220020141.0,Drop,3320020541.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008029,wave_campaign_hard_002,Campaign,180,6,False,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,1420030241.0,path_grd_mid_centurion_901,1420030241,Normal,,,,,,,path_grd_close_small_007,1220010141.0,Drop,1220010141.0,Drop,1220010141.0,Dash,1220010141.0,Dash,path_grd_mid_small_055,2120010141.0,Drop,2120010141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_elite1_802,2120010141.0,Dash,3220060141.0,Dash,2120010141.0,Dash,2320030241.0,Dash,path_grd_mid_small_040,,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,3220020141.0,Jump,path_fly_mid_special_047,1110010141.0,Normal,1110010141.0,Normal,1110010141.0,Normal,3210030141.0,Normal,7,42,0,,path_fly_mid_small_033,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,1310040241.0,Drop,,,,,,,,,,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
