stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6230567,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,2310010141.0,path_grd_mid_small_043,3220050141,Dash,3220050141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,path_fly_mid_small_033,,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2310060241.0,Drop,path_fly_mid_elite1_802,10.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2310010241.0,Drop,path_grd_mid_elite1_802,0.0,3220050141.0,Dash,3220050141.0,Dash,3220060141.0,Drop,2320070241.0,Drop,path_fly_mid_elite2_805,10.0,2210020141.0,Drop,2210020141.0,Drop,2310060241.0,Drop,2310010141.0,Drop,0,45,0,path_fly_mid_small_024,,2210020141.0,Drop,2210020141.0,Dash,1210010141.0,Dash,1210010141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230568,wave_tower_missilis_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_close_special_024,3120010141,Jump,3220050141.0,Jump,3220070141.0,Drop,2320030241.0,Drop,path_grd_mid_small_070,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,path_grd_far_small_050,5.0,1220010141.0,Dash,1220010141.0,Dash,3220070141.0,Dash,3220070141.0,Drop,path_grd_far_elite2_809,2.0,2220020141.0,Jump,3220050141.0,Jump,2320030241.0,Drop,3320020241.0,Drop,path_grd_mid_small_070,10.0,1220010141.0,Drop,1220010141.0,Drop,3220070141.0,Drop,2220040141.0,Dash,15,24,24,path_grd_mid_small_012,6.0,3220050141.0,Dash,3220050141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,path_grd_mid_small_076,1220010141.0,Dash,1220010141.0,Dash,2220040141.0,Dash,2220040141.0,Dash,normal,7.0,path_grd_far_elite1_803,,3220050141.0,Dash,3220070141.0,Dash,2220040141.0,Drop,3320020141.0,Drop,,,,,,,,,,,,,,,,,,,,
6230569,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1310040141.0,path_grd_close_small_042,3220030141,Dash,2220050141.0,Dash,3220030141.0,Dash,2220050141.0,Dash,path_fly_close_elite2_804,,2210040141.0,Dash,3210010141.0,Dash,1310040241.0,Drop,1310030241.0,Drop,path_fly_mid_special_016,5.0,3210010141.0,Dash,2210040141.0,Dash,3210010141.0,Drop,1210040141.0,Drop,path_fly_mid_small_039,0.0,2210040141.0,Dash,2210040141.0,Dash,2310020241.0,Dash,2310020241.0,Dash,path_fly_far_elite1_803,7.0,3210010141.0,Dash,3210010141.0,Dash,2210040141.0,Drop,1310040141.0,Drop,21,27,9,path_grd_close_small_042,5.0,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,3220030141.0,Dash,path_fly_mid_small_030,3210010141.0,Drop,2210040141.0,Drop,3210010141.0,Drop,2210040141.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230570,wave_tower_missilis_007,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,1421030141.0,path_grd_mid_centurion_901,1421030141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230571,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,2320060121.0,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,path_fly_mid_special_016,7.0,2210020121.0,Jump,2110010121.0,Jump,2110010121.0,Jump,1310010221.0,Jump,path_grd_close_small_051,6.0,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_fly_mid_small_050,0.0,1210020121.0,Jump,1210040121.0,Jump,1210020121.0,Dash,1210040121.0,Drop,path_grd_close_elite1_801,7.0,3220030121.0,Jump,3220030121.0,Jump,3220030121.0,Dash,2320060121.0,Drop,21,27,0,path_grd_close_small_001,,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230572,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,2310040121.0,path_fly_mid_small_018,3210020121,Jump,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,path_grd_mid_elite1_802,,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Drop,2320030221.0,Drop,path_grd_mid_small_070,,2220010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220010121.0,Drop,path_fly_mid_small_033,7.0,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210040121.0,Drop,path_fly_mid_elite1_802,0.0,2210010121.0,Dash,2210010121.0,Dash,1210040121.0,Drop,2310040121.0,Drop,0,45,0,path_grd_mid_elite1_802,8.0,2120010121.0,Drop,2220010121.0,Drop,3220020121.0,Drop,2220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230573,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,2320060121.0,path_grd_mid_small_070,1220010121,Jump,1220010121.0,Jump,1220010121.0,Jump,2220050121.0,Dash,path_grd_mid_elite1_802,,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060221.0,Drop,path_grd_mid_small_012,,1220010121.0,Dash,3220020121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,path_grd_mid_elite1_802,0.0,1220010121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320060121.0,Drop,path_grd_mid_small_070,,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,0,42,0,path_grd_mid_small_070,,1220010121.0,Drop,1220010121.0,Drop,3220020121.0,Drop,2220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230574,wave_tower_missilis_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_small_043,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,3220070121.0,Dash,path_fly_mid_small_050,7.0,1220010121.0,Drop,3220070121.0,Drop,1220010121.0,Drop,3210030121.0,Dash,path_grd_mid_small_046,5.0,1220010121.0,Jump,1220010121.0,Jump,1220010121.0,Jump,1220010121.0,Jump,path_grd_mid_elite1_802,3.0,1220010121.0,Jump,3220070121.0,Jump,3220070121.0,Drop,3320050221.0,Drop,path_fly_far_small_051,10.0,3220070121.0,Drop,1220010121.0,Drop,3220070121.0,Drop,3210030121.0,Dash,0,42,15,path_grd_mid_elite2_805,6.0,1120010121.0,Jump,1220010121.0,Jump,3220070121.0,Drop,3220070121.0,Drop,path_grd_mid_small_076,3220070121.0,Drop,3220070121.0,Drop,1220010121.0,Drop,1220010121.0,Drop,normal,8.0,path_grd_far_elite2_809,7.0,1220010121.0,Jump,3220070121.0,Jump,3320050221.0,Drop,1320030221.0,Drop,,,,,,,,,,,,,,,,,,,,
6230575,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,1320030121.0,path_grd_close_elite2_804,1220060121,Dash,1220060121.0,Dash,3320060221.0,Jump,3320060221.0,Jump,path_fly_mid_special_047,,2110010121.0,Dash,2110010121.0,Dash,2210040121.0,Drop,2210040121.0,Drop,path_fly_mid_small_030,10.0,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,path_fly_mid_elite2_808,0.0,2210040121.0,Dash,2210040121.0,Dash,2310020221.0,Dash,2310020221.0,Dash,path_grd_close_elite1_801,10.0,1220060121.0,Dash,1220060121.0,Dash,3220060121.0,Drop,1320030121.0,Drop,18,36,0,path_fly_mid_small_039,5.0,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230576,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,1310030121.0,path_grd_mid_small_052,2220030121,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,path_fly_mid_elite1_802,,3210020121.0,Dash,3210020121.0,Dash,1210040121.0,Drop,1310030221.0,Drop,path_fly_mid_small_050,8.0,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,1210040121.0,Dash,path_fly_mid_elite2_805,0.0,3210020121.0,Drop,3210020121.0,Drop,1310010221.0,Drop,1310030121.0,Drop,path_grd_mid_small_052,8.0,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,0,42,0,path_fly_mid_small_050,7.0,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,1210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230577,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,3320060121.0,path_grd_close_special_064,1220060121,Dash,1220060121.0,Dash,1120010121.0,Drop,1320060221.0,Drop,path_fly_mid_small_039,8.0,1210020121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_grd_close_elite1_801,10.0,3220010121.0,Jump,3220010121.0,Jump,1220060121.0,Drop,3320060221.0,Drop,path_fly_close_small_029,5.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,path_fly_mid_elite1_802,0.0,1210020121.0,Dash,1210020121.0,Dash,2210040121.0,Drop,3310020221.0,Drop,45,21,0,path_grd_close_elite2_807,10.0,3220010121.0,Jump,3220010121.0,Jump,1320060221.0,Drop,3320060121.0,Drop,path_fly_close_small_004,1110010121.0,Dash,1110010121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,,,path_fly_mid_small_008,14.0,1110010121.0,Dash,1110010121.0,Dash,1210020121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,
6230578,wave_tower_missilis_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_close_special_024,3120010121,Jump,3220050121.0,Jump,3220070121.0,Drop,2320030221.0,Drop,path_grd_mid_small_070,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,path_grd_far_small_050,5.0,1220010121.0,Dash,1220010121.0,Dash,3220070121.0,Dash,3220070121.0,Drop,path_grd_far_elite2_809,2.0,2220020121.0,Jump,3220050121.0,Jump,2320030221.0,Drop,3320020221.0,Drop,path_grd_mid_small_070,10.0,1220010121.0,Drop,1220010121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,15,24,24,path_grd_mid_small_012,6.0,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,path_grd_mid_small_076,1220010121.0,Dash,1220010121.0,Dash,2220040121.0,Dash,2220040121.0,Dash,normal,7.0,path_grd_far_elite1_803,,3220050121.0,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020121.0,Drop,,,,,,,,,,,,,,,,,,,,
6230579,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1320030121.0,path_grd_mid_elite1_802,3220030121,Jump,3220030121.0,Jump,1220050121.0,Drop,1320030221.0,Drop,path_fly_mid_small_039,10.0,3210040121.0,Dash,2210040121.0,Dash,3210040121.0,Dash,2210040121.0,Dash,path_grd_close_small_042,4.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2320070221.0,Dash,path_fly_mid_small_030,9.0,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,3210030121.0,Drop,path_fly_mid_special_047,0.0,3210040121.0,Dash,3210040121.0,Dash,2210040121.0,Drop,1310040221.0,Drop,12,51,0,path_grd_mid_elite2_808,8.0,1220050121.0,Dash,3220030121.0,Dash,2320070221.0,Drop,1320030121.0,Drop,path_fly_mid_small_021,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,,4.0,path_grd_close_small_042,6.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,,,,,,,,,,,,,,,,,,,,
6230580,wave_tower_missilis_007,Campaign,180,2,False,False,point_grd_motherwhale_001,point_fly_motherwhale_001,sbg_desertbba001_001,Desertmbg001,Day,ibg_desert_001,1510010121.0,b_fly_motherwhale_01,1510010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230581,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2310020131.0,path_fly_mid_small_039,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_special_025,7.0,3120010131.0,Jump,3120010131.0,Jump,1220030131.0,Drop,1320010231.0,Drop,path_grd_far_small_044,7.0,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,path_fly_mid_elite1_802,0.0,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,2310020131.0,Drop,path_grd_far_small_071,7.0,1220030131.0,Jump,1220030131.0,Jump,1220030131.0,Jump,2220040131.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230582,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2320030131.0,path_grd_mid_small_002,3220050131,Drop,3220050131.0,Drop,3220060131.0,Dash,3220060131.0,Dash,path_grd_close_small_067,6.0,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Drop,1320030231.0,Drop,path_grd_mid_small_011,6.0,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,path_grd_mid_elite1_802,0.0,3220060131.0,Jump,3220060131.0,Jump,3220020131.0,Drop,2320030131.0,Drop,path_grd_close_small_048,,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,12,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230583,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1310010131.0,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,10.0,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,0,42,0,path_grd_mid_small_046,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230584,wave_tower_missilis_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_fly_mid_small_005,1210020131,Normal,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,path_grd_mid_small_043,8.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_fly_mid_small_024,10.0,2210010131.0,Drop,2210010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_elite1_802,2.0,3220030131.0,Dash,3220030131.0,Dash,1220060131.0,Normal,2320030231.0,Drop,path_fly_mid_small_027,12.0,2210010131.0,Drop,2210010131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,0,63,0,path_grd_mid_small_040,10.0,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,1220060131.0,Normal,path_grd_mid_small_076,1220060131.0,Normal,1220060131.0,Normal,1220050131.0,Dash,1220050131.0,Dash,20,10.0,path_fly_mid_elite2_805,,1210020131.0,Normal,1210020131.0,Normal,3210050131.0,Drop,2320030231.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Drop,1310020231.0,Normal,,,,,,,,,,,15.0
6230585,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320080131.0,path_grd_mid_special_025,1120010131,Jump,1120010131.0,Jump,2220010131.0,Drop,1320030231.0,Drop,path_grd_close_elite1_801,8.0,2220010131.0,Jump,2220010131.0,Jump,3220080131.0,Drop,3320080231.0,Drop,path_grd_mid_small_012,7.0,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3320080231.0,Drop,path_fly_close_small_038,12.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,path_grd_close_elite2_807,0.0,1220060131.0,Jump,1220060131.0,Jump,1320030231.0,Drop,3320080231.0,Drop,30,36,0,path_grd_mid_elite1_802,,2220010131.0,Jump,2220010131.0,Jump,3220080131.0,Drop,3320080131.0,Drop,path_fly_mid_small_030,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,,10.0,path_grd_close_small_013,8.0,1220060131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,
6230586,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,2310020131.0,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020231.0,Drop,path_fly_mid_small_039,7.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_small_039,0.0,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite1_802,8.0,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020131.0,Drop,0,42,0,path_grd_mid_small_043,8.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230587,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2310040131.0,path_grd_mid_small_002,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220020131.0,Drop,path_grd_mid_small_070,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3320040231.0,Dash,path_fly_mid_small_042,,1210030131.0,Drop,2310060231.0,Drop,1210030131.0,Drop,2310040231.0,Drop,path_grd_mid_small_043,,3220050131.0,Dash,3220020131.0,Dash,3220050131.0,Dash,3220020131.0,Dash,path_fly_mid_elite1_802,0.0,1210030131.0,Drop,1210030131.0,Drop,2310060231.0,Drop,2310040131.0,Drop,0,45,0,path_grd_mid_small_061,4.0,3220020131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3320040231.0,Dash,path_grd_mid_small_043,3220020131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3320040231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230588,wave_tower_missilis_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_fly_mid_elite1_802,2210020131,Normal,2210020131.0,Normal,2210020131.0,Normal,2310060231.0,Drop,path_fly_mid_small_008,12.0,1210030131.0,Normal,2210040131.0,Dash,1210030131.0,Normal,2210040131.0,Dash,path_grd_mid_elite2_805,10.0,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,path_fly_close_small_004,,2210040131.0,Dash,1210030131.0,Dash,2210040131.0,Dash,1210030131.0,Dash,path_fly_mid_elite2_805,3.0,2210020131.0,Normal,2210040131.0,Dash,3310020231.0,Drop,2310060131.0,Drop,6,60,0,path_grd_mid_small_037,12.0,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,2220010131.0,Normal,path_fly_mid_small_005,2210040131.0,Dash,1210030131.0,Normal,2210040131.0,Dash,1210030131.0,Normal,20,,path_grd_mid_small_076,10.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_fly_mid_elite2_808,2210020131.0,Normal,2210040131.0,Dash,3310020231.0,Drop,2310060231.0,Drop,,,,,,,,,,,
6230589,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3320020131.0,path_grd_mid_small_002,3220030131,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_fly_mid_small_050,,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3310040231.0,Dash,path_grd_mid_elite2_808,10.0,3220030131.0,Drop,3220030131.0,Drop,2320020231.0,Drop,3320020231.0,Drop,path_fly_mid_small_050,,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210030131.0,Normal,path_grd_far_elite2_809,0.0,3220030131.0,Drop,3220030131.0,Drop,2320020231.0,Drop,3320020131.0,Drop,6,39,9,path_fly_mid_small_042,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3310040231.0,Dash,path_grd_mid_small_043,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,,,path_grd_close_small_067,,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,2320020231.0,Drop,,,,,,,,,,,,,,,,,,,,
