stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/1/private_monster_count,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count
6240828,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2320060121.0,path_grd_mid_small_052,1220020121,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,path_grd_close_elite2_807,1220020121.0,Dash,3220020121.0,Dash,2320060221.0,Drop,2320060221.0,Drop,path_grd_mid_small_049,8.0,1220020121.0,Drop,1220020121.0,Drop,1220020121.0,Drop,2220050121.0,Drop,path_fly_mid_small_030,,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Drop,path_grd_mid_elite1_802,0.0,1220020121.0,Dash,3220020121.0,Dash,3320040221.0,Drop,2320060121.0,Drop,9,39,0,path_fly_mid_small_053,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Drop,,5.0,path_grd_mid_small_052,10.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240829,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2320070121.0,path_fly_mid_small_050,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,3210030121.0,Normal,path_grd_mid_elite2_805,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,2320070221.0,Drop,path_fly_mid_small_008,,2210020121.0,Dash,2210040121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,path_fly_mid_small_005,8.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_mid_elite2_805,0.0,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,2320070121.0,Drop,0,54,0,path_fly_mid_small_050,2210040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210030121.0,Dash,5.0,10.0,path_grd_mid_small_068,,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,path_fly_mid_small_021,9.0,2210040121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,
6240830,wave_tower_tetra_009,Campaign,180,2,False,False,point_grd_behemoth_01,point_fly_behemoth_01,sbg_desertmbg003_custom,Desertmbg001,Day,ibg_desert_001,3510030121.0,b_g_behemoth_01,3510030121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240831,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2310040131.0,path_fly_mid_small_018,3210020131,Jump,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,path_grd_mid_elite1_802,3220050131.0,Drop,3220050131.0,Drop,2220050131.0,Drop,2320030231.0,Drop,path_grd_mid_small_070,,2220010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220010131.0,Drop,path_fly_mid_small_033,7.0,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210040131.0,Drop,path_fly_mid_elite1_802,0.0,2210010131.0,Dash,2210010131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,0,45,0,path_grd_mid_elite1_802,2120010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220050131.0,Drop,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240832,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2320030131.0,path_grd_close_elite1_801,1220040131,Jump,1220040131.0,Jump,1220050131.0,Drop,2320030231.0,Drop,path_grd_close_small_013,1220040131.0,Dash,1220050131.0,Dash,1220040131.0,Dash,1220050131.0,Dash,path_grd_mid_small_049,6.0,1220040131.0,Drop,1220050131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,path_fly_close_small_041,7.0,1110010131.0,Drop,1110010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_small_055,0.0,1220040131.0,Drop,1220040131.0,Drop,3220020131.0,Drop,2320030131.0,Drop,27,18,0,path_grd_close_small_042,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,7.0,4.0,path_fly_mid_small_030,,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240833,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2310010131.0,path_grd_mid_small_070,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Jump,path_fly_mid_small_008,3210010131.0,Dash,3210030131.0,Dash,3210010131.0,Dash,2310010231.0,Dash,path_grd_close_small_036,7.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,0.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320020231.0,Drop,path_fly_mid_small_030,7.0,3210010131.0,Drop,3210030131.0,Drop,3210010131.0,Drop,2310010131.0,Dash,6,27,0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240834,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,8.0,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,0,21,21,path_grd_far_small_044,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240835,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,1320060131.0,path_grd_mid_small_043,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite2_808,1210030131.0,Dash,1210030131.0,Dash,3310010231.0,Dash,3310010231.0,Dash,path_fly_far_small_054,6.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_special_025,14.0,2120010131.0,Dash,2120010131.0,Dash,1220060131.0,Drop,2220040131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,3210030131.0,Drop,1310040231.0,Drop,0,60,6,path_grd_mid_elite1_802,1220060131.0,Jump,1220060131.0,Jump,2220040131.0,Drop,1320060131.0,Drop,,10.0,path_fly_mid_small_024,5.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_small_043,,1220060131.0,Dash,2220040131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,
6240836,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,1310020131.0,path_fly_mid_small_018,2210010131,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Dash,1310020231.0,Dash,path_fly_mid_small_027,8.0,3210050131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_mid_small_036,0.0,2210010131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,path_fly_mid_elite1_802,7.0,2210010131.0,Dash,2210010131.0,Dash,3210040131.0,Drop,1310020131.0,Drop,0,42,0,path_fly_mid_small_024,3210040131.0,Drop,2210010131.0,Drop,3210050131.0,Drop,2210010131.0,Drop,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240837,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,2320060131.0,path_grd_mid_small_043,3220050131,Dash,2220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,path_grd_close_elite2_807,3220050131.0,Dash,3220050131.0,Dash,2320020231.0,Drop,3320040231.0,Drop,path_grd_mid_small_070,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Dash,path_grd_close_small_039,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Dash,path_grd_mid_elite2_805,0.0,3220020131.0,Dash,2220050131.0,Dash,3320040231.0,Drop,2320060131.0,Drop,21,33,0,path_grd_close_small_048,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3320040231.0,Drop,,10.0,path_grd_mid_small_043,6.0,3220050131.0,Dash,3220050131.0,Dash,3220020131.0,Dash,3220020131.0,Dash,path_grd_mid_small_043,4.0,3220020131.0,Dash,3220020131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,
6240838,wave_tower_tetra_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_mid_small_068,1220020131,Drop,1220020131.0,Drop,1220020131.0,Drop,2320020231.0,Drop,path_grd_mid_small_043,1220020131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,2320070231.0,Drop,path_grd_mid_small_061,5.0,1220020131.0,Dash,1220020131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite2_808,4.0,1220020131.0,Dash,2220010131.0,Dash,2320020231.0,Drop,2320070231.0,Drop,path_grd_mid_small_070,10.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,0,63,0,path_grd_mid_special_025,1220020131.0,Jump,2120010131.0,Jump,2220010131.0,Jump,2220040131.0,Jump,,7.0,path_grd_mid_small_075,3.0,2220010131.0,Dash,2220040131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,8.0,1220020131.0,Drop,2220010131.0,Drop,2320020231.0,Drop,2320070131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6240839,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2320030131.0,path_grd_mid_small_070,2220020131,Dash,2220020131.0,Dash,2220020131.0,Drop,2220050131.0,Normal,path_grd_mid_small_055,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,2320030231.0,Drop,path_grd_mid_elite1_802,10.0,2220020131.0,Dash,2220020131.0,Dash,2220050131.0,Drop,3320080231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,0.0,2220020131.0,Dash,3220070131.0,Dash,2220050131.0,Drop,3320080231.0,Drop,0,45,12,path_grd_mid_elite2_805,2220020131.0,Drop,2220020131.0,Drop,2320030231.0,Drop,2320030131.0,Dash,,,path_grd_far_small_038,8.0,2220020131.0,Dash,2220020131.0,Dash,3220070131.0,Dash,2220050131.0,Dash,path_grd_mid_small_040,8.0,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,2220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,
6240840,wave_tower_tetra_009,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_001,2410010231.0,path_fly_far_centurion_903,2410010231,Normal,,,,,,,path_fly_mid_small_018,1210010131.0,Dash,1210020131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_grd_mid_elite1_802,3.0,1220010131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Drop,path_grd_mid_elite2_805,4.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Dash,3320060231.0,Drop,path_grd_mid_small_049,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,0,42,1,path_grd_mid_small_052,2220030131.0,Drop,3227050331.0,Drop,3220070131.0,Drop,3220070131.0,Drop,,8.0,path_fly_mid_small_050,,3110010131.0,Dash,3110010131.0,Dash,1210010131.0,Dash,1310010231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240841,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,2320020151.0,path_grd_mid_small_002,2220020151,Drop,2220020151.0,Drop,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_elite1_802,3220050151.0,Dash,3220050151.0,Dash,2220050151.0,Drop,2320020251.0,Drop,path_grd_far_small_071,8.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Drop,path_fly_mid_small_030,,3210020151.0,Jump,3210020151.0,Jump,1210010151.0,Jump,1210010151.0,Jump,path_grd_mid_elite1_802,0.0,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Drop,2320020151.0,Drop,0,30,12,path_grd_far_small_047,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,3220060151.0,Jump,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240842,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,2320050151.0,path_grd_close_small_048,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,2320050251.0,Drop,path_grd_close_small_069,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220050151.0,Drop,path_fly_mid_small_039,4.0,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,path_grd_close_elite1_801,0.0,3120010151.0,Dash,3120010151.0,Dash,1220050151.0,Drop,2320010251.0,Drop,path_grd_close_special_064,6.0,2120010151.0,Dash,2120010151.0,Dash,1220050151.0,Drop,2320050151.0,Drop,42,6,0,path_grd_close_small_042,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240843,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,1320060151.0,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,2320030251.0,Drop,path_grd_far_small_074,10.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,1320060151.0,Dash,0,24,12,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240844,wave_tower_tetra_009,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,,path_fly_mid_small_005,1210020151,Normal,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,path_fly_mid_small_050,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Drop,path_grd_far_small_038,10.0,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,path_fly_mid_elite1_802,2.0,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,1310020251.0,Drop,path_grd_far_small_062,12.0,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,3220020151.0,Dash,0,48,12,path_fly_mid_small_053,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,8.0,10.0,path_grd_mid_small_076,10.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_fly_mid_elite1_802,,1210020151.0,Normal,1210020151.0,Normal,1210040151.0,Normal,1310020251.0,Dash,20,path_fly_mid_small_039,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,1310020251.0,Normal,,,,,,,,,,,15.0
6240845,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,1320060151.0,path_grd_close_small_067,1220010151,Dash,1220010151.0,Dash,2220040151.0,Drop,2320020251.0,Drop,path_grd_mid_elite2_805,2220010151.0,Dash,2220010151.0,Dash,2320050251.0,Dash,2320050251.0,Dash,path_fly_close_small_049,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Dash,path_grd_mid_small_043,12.0,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_small_049,0.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,21,36,0,path_grd_close_elite2_807,2220010151.0,Dash,2220010151.0,Dash,1320030251.0,Drop,1320060151.0,Drop,,5.0,path_grd_mid_special_025,,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240846,wave_tower_tetra_009,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,2320070151.0,path_grd_mid_special_065,3120010151,Dash,3120010151.0,Dash,2220020151.0,Drop,2320070251.0,Drop,path_grd_far_small_074,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Dash,path_fly_mid_small_005,,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310010251.0,Drop,path_grd_far_small_071,7.0,2220020151.0,Dash,2220020151.0,Dash,3220060151.0,Dash,2320070151.0,Jump,0,30,12,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240847,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,1310010151.0,path_grd_close_small_045,2220010151,Dash,2220010151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_fly_mid_small_050,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,path_grd_mid_elite2_805,,2220020151.0,Dash,2220020151.0,Dash,2320050251.0,Jump,2320050251.0,Jump,path_fly_mid_small_036,10.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_fly_mid_elite2_808,0.0,1210030151.0,Dash,1210030151.0,Dash,1310030251.0,Dash,1310030251.0,Dash,18,39,0,path_fly_mid_elite2_805,1210020151.0,Dash,1210020151.0,Dash,1310040251.0,Drop,1310010151.0,Drop,,10.0,path_grd_close_small_042,,2220010151.0,Jump,2220050151.0,Jump,2220010151.0,Jump,2220050151.0,Jump,path_fly_close_small_049,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,
6240848,wave_tower_tetra_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,3320030151.0,path_grd_far_small_044,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_fly_mid_elite1_802,1210010151.0,Dash,1210010151.0,Dash,2210040151.0,Drop,3310030251.0,Drop,path_grd_far_small_056,6.0,2220030151.0,Drop,2220030151.0,Drop,2220040151.0,Drop,3320070251.0,Drop,path_fly_mid_small_039,10.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,path_grd_far_elite2_806,0.0,2220030151.0,Dash,2220030151.0,Dash,3320070251.0,Drop,3320070251.0,Drop,0,30,36,path_grd_far_elite1_803,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320030151.0,Drop,,10.0,path_fly_mid_special_047,8.0,2110010151.0,Dash,2110010151.0,Dash,2210040151.0,Drop,2210040151.0,Drop,path_grd_far_small_044,4.0,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,,,,,,,,,,,,,,,,,,,,,
6240849,wave_tower_tetra_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,,path_grd_far_elite1_803,2220030151,Drop,2220030151.0,Drop,2220040151.0,Drop,3320020251.0,Drop,path_grd_close_small_069,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Normal,path_grd_mid_small_043,8.0,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,path_fly_close_small_049,4.0,1220060151.0,Drop,1220060151.0,Drop,1220060151.0,Drop,3310040251.0,Drop,path_grd_mid_elite2_808,10.0,2220030151.0,Drop,2220030151.0,Drop,3320050251.0,Drop,3320020251.0,Drop,12,33,18,path_grd_mid_small_070,1220060151.0,Dash,1220060151.0,Dash,3220070151.0,Dash,2220040151.0,Normal,10.0,6.0,path_grd_mid_small_076,5.0,3220070151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,path_fly_mid_small_050,6.0,1220060151.0,Drop,1220060151.0,Drop,2220040151.0,Drop,3310040251.0,Drop,normal,path_grd_far_elite2_809,2220030151.0,Drop,2220030151.0,Drop,3320050251.0,Drop,3320020151.0,Drop,,,,,,,,,,,
6240850,wave_tower_tetra_009,Campaign,180,7,False,False,point_grd_crystalchaimber,point_fly_crystalchaimber,sbg_cityforestundercrystalxbg001_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,4520010121.0,b_g_crystalchaimber,4520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
