stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type,wave_data/9/private_monster_count
6013004,wave_campaign_normal_005,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_close_small_001,2220010151,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_small_049,,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,path_grd_mid_small_070,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3220020151.0,Jump,path_grd_mid_elite1_802,3.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070251.0,Drop,path_fly_close_small_029,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,12,51,0,8.0,path_grd_mid_special_025,6.0,2120010151.0,Jump,2120010151.0,Jump,2220030151.0,Jump,2220050151.0,Dash,path_grd_mid_small_075,5.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_elite1_802,7.0,2220030151.0,Dash,2220030151.0,Drop,2220040151.0,Drop,3320070151.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6013005,wave_campaign_normal_005,Defense,90,5,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_elite1_802,3220040151,Dash,3220040151.0,Dash,2220040151.0,Drop,3320020251.0,Drop,path_grd_close_small_042,,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_far_small_041,,3220040151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,path_grd_mid_elite2_808,4.0,3220040151.0,Dash,3220070151.0,Dash,1320030251.0,Drop,3320020151.0,Drop,path_fly_mid_small_030,3210010151.0,Drop,3220070151.0,Drop,3210010151.0,Drop,2310030251.0,Drop,6,45,12,,path_grd_mid_small_070,10.0,3220040151.0,Dash,3220070151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_small_076,,3220040151.0,Dash,3220070151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,path_grd_far_small_062,,3220070151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,20,path_grd_mid_elite2_808,,3220040151.0,Jump,3220040151.0,Jump,1320030251.0,Drop,1320010251.0,Drop,,,,,,,,,,
6013006,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Day,ibg_desert_001,1310030151.0,path_fly_mid_small_018,2210020151,Dash,2210020151.0,Dash,1110010151.0,Drop,1110010151.0,Drop,path_fly_mid_small_005,6.0,1110010151.0,Dash,1110010151.0,Dash,2210020151.0,Dash,1310020251.0,Dash,path_grd_close_small_039,,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,2210020151.0,Drop,2210020151.0,Drop,1110010151.0,Drop,1310030151.0,Drop,path_fly_mid_small_024,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,1210040151.0,Jump,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013007,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,3320020151.0,path_grd_close_small_051,3220050151,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_grd_mid_elite1_802,7.0,3120010151.0,Jump,3120010151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,path_grd_mid_small_049,4.0,3220050151.0,Drop,3220070151.0,Drop,3220050151.0,Drop,3220070151.0,Drop,path_grd_close_small_042,11.0,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,path_grd_mid_elite1_802,3220050151.0,Dash,3220050151.0,Dash,3220070151.0,Drop,3320020151.0,Drop,18,24,0,0.0,path_grd_close_small_069,5.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013008,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,2310020151.0,path_fly_mid_elite1_802,3210020151,Dash,3210020151.0,Dash,3210010151.0,Drop,2310020251.0,Drop,path_grd_mid_elite1_802,10.0,3220060151.0,Dash,3220060151.0,Dash,2220040151.0,Drop,3320060251.0,Drop,path_fly_far_small_025,,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,path_fly_mid_small_036,10.0,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,path_fly_mid_elite2_805,3210010151.0,Jump,3210010151.0,Jump,2310020251.0,Drop,2310020151.0,Drop,0,48,12,0.0,path_grd_far_small_074,,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,path_fly_mid_special_047,,3110010151.0,Dash,3110010151.0,Dash,3210020151.0,Drop,3210020151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013009,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Day,ibg_desert_001,2320030151.0,path_grd_far_small_003,1220030151,Drop,1220030151.0,Drop,3220070151.0,Jump,3220070151.0,Jump,path_grd_mid_small_070,7.0,1220030151.0,Dash,1220030151.0,Dash,1220030151.0,Dash,2320030251.0,Drop,path_fly_mid_small_053,7.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210030151.0,Drop,path_grd_mid_elite1_802,0.0,1220030151.0,Dash,1220030151.0,Dash,3220070151.0,Drop,2320030151.0,Drop,path_grd_far_small_074,1220030151.0,Drop,1220030151.0,Drop,3220070151.0,Drop,2220040151.0,Dash,0,21,12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013010,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,1320030151.0,path_grd_mid_small_043,1220010151,Dash,1220010151.0,Dash,3220060151.0,Jump,3220060151.0,Jump,path_grd_far_small_071,6.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2320030251.0,Dash,path_fly_mid_small_039,6.0,1210010151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,1210030151.0,Drop,path_grd_far_elite1_803,0.0,3220060151.0,Jump,3220060151.0,Jump,1220010151.0,Drop,1320030151.0,Drop,path_fly_mid_small_030,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,0,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013011,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,1320030151.0,path_grd_close_small_001,3220050151,Dash,3220050151.0,Dash,3220050151.0,Drop,3220020151.0,Drop,path_grd_mid_special_065,,1220020151.0,Dash,1220020151.0,Dash,3220050151.0,Drop,3320040251.0,Drop,path_grd_close_small_042,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_special_025,12.0,3220050151.0,Jump,3220050151.0,Jump,2220010151.0,Drop,3220020151.0,Drop,path_grd_close_elite2_807,2220010151.0,Jump,2220010151.0,Jump,2320020251.0,Drop,1320030151.0,Drop,27,60,0,0.0,path_grd_mid_special_065,9.0,1220020151.0,Dash,1220020151.0,Dash,2220010151.0,Drop,3220020151.0,Drop,path_grd_close_small_048,9.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,path_grd_mid_special_065,10.0,1220020151.0,Jump,1220020151.0,Jump,2220010151.0,Drop,3220020151.0,Drop,,,,,,,,,,,,,,,,,,,,,
6013012,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,3320070151.0,path_grd_mid_small_002,2220030151,Jump,2220030151.0,Jump,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3320070251.0,Dash,path_grd_far_small_053,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_mid_elite1_802,0.0,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Drop,3320070151.0,Drop,path_grd_far_small_044,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013013,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Day,ibg_desert_001,3320010151.0,path_fly_far_small_019,3210010151,Drop,3210010151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,path_fly_mid_elite1_802,6.0,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Dash,1310020251.0,Dash,path_grd_mid_small_058,,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Jump,3220040151.0,Jump,2220040151.0,Drop,3320010151.0,Drop,path_fly_far_small_040,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,0,24,12,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013014,wave_campaign_normal_005,Campaign,90,7,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,1320030151.0,path_grd_mid_small_049,1220010151,Drop,1220010151.0,Drop,1220010151.0,Drop,1220050151.0,Drop,path_grd_close_elite2_804,0.0,1220050151.0,Jump,1220050151.0,Jump,1320030251.0,Drop,1320030251.0,Drop,path_fly_close_special_046,4.0,1110010151.0,Dash,1110010151.0,Dash,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_043,5.0,1220010151.0,Dash,1220050151.0,Dash,1220010151.0,Dash,1220050151.0,Dash,path_grd_close_small_042,1220050151.0,Dash,1220010151.0,Dash,1220050151.0,Dash,1220010151.0,Dash,45,27,0,,path_grd_mid_elite1_802,0.0,1220010151.0,Dash,1220010151.0,Dash,1220050151.0,Drop,1320030151.0,Drop,path_grd_close_elite2_804,,1220050151.0,Jump,1220010151.0,Jump,3320060251.0,Drop,3320060251.0,Drop,path_grd_mid_small_043,5.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,,path_grd_close_small_010,4.0,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump,,,,,,,,,,
6013015,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,3320040151.0,path_grd_close_small_010,2220010151,Jump,3220020151.0,Jump,2220010151.0,Jump,3220020151.0,Jump,path_grd_mid_elite1_802,6.0,2220010151.0,Dash,2220010151.0,Dash,3220020151.0,Drop,2320060251.0,Drop,path_fly_close_small_029,,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Drop,path_grd_close_elite1_801,0.0,2220010151.0,Dash,2220010151.0,Dash,3220020151.0,Drop,3320040151.0,Drop,path_grd_mid_small_043,2220010151.0,Dash,3220020151.0,Dash,2220010151.0,Dash,3220020151.0,Dash,21,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013016,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,3310010151.0,path_grd_mid_small_037,3220060151,Dash,2220040151.0,Dash,3220060151.0,Dash,1320040251.0,Dash,path_grd_far_small_041,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_fly_far_small_031,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,3210030151.0,Drop,path_fly_mid_elite2_805,0.0,1210010151.0,Jump,1210010151.0,Jump,3210030151.0,Drop,3310010151.0,Drop,path_grd_far_small_044,3220060151.0,Dash,2220040151.0,Dash,3220060151.0,Dash,2220040151.0,Dash,0,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013017,wave_campaign_normal_005,Campaign,180,5,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,3520010111.0,b_g_alteisen_01,3520010111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013018,wave_campaign_normal_005,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_close_small_051,1220020151,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,path_grd_mid_small_070,,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220050151.0,Drop,path_grd_mid_small_011,,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,path_grd_close_small_067,3.0,2220020151.0,Dash,2220020151.0,Dash,3220020151.0,Drop,3320050251.0,Drop,path_grd_mid_small_058,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220050151.0,Dash,12,48,0,7.0,path_grd_mid_special_065,,1120010151.0,Jump,1120010151.0,Jump,1220020151.0,Drop,3220020151.0,Drop,path_grd_mid_small_075,5.0,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,path_grd_mid_elite1_802,7.0,1220020151.0,Jump,1220020151.0,Jump,3220020151.0,Drop,2320020151.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6013019,wave_campaign_normal_005,BaseDefense,60,7,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_mid_elite2_805,2220010151,Jump,2220010151.0,Jump,1320060251.0,Drop,1320060251.0,Drop,path_grd_far_small_038,4.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_special_025,5.0,2120010151.0,Dash,2120010151.0,Dash,2220030151.0,Drop,2220040151.0,Drop,path_fly_mid_elite1_802,2.0,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Drop,1310040251.0,Drop,path_grd_mid_elite1_802,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,1320060151.0,Drop,0,63,12,,path_grd_far_small_044,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_mid_small_075,5.0,2220010151.0,Jump,2220040151.0,Jump,2220010151.0,Jump,2220040151.0,Jump,path_grd_mid_special_025,,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Drop,1320060151.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6013020,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,1320040151.0,path_grd_close_small_001,1220020151,Drop,1220020151.0,Drop,1220030151.0,Dash,1220030151.0,Dash,path_grd_mid_elite1_802,7.0,1120010151.0,Jump,1120010151.0,Jump,1220020151.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,6.0,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,path_grd_mid_special_065,0.0,1120010151.0,Dash,1120010151.0,Dash,1220030151.0,Drop,1320040151.0,Drop,path_grd_far_small_071,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,6,30,6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013021,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,1310010151.0,path_grd_close_small_010,3220040151,Jump,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,path_grd_mid_small_052,,3220030151.0,Dash,3220030151.0,Dash,2220050151.0,Dash,2320060251.0,Dash,path_fly_close_small_029,7.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,path_fly_close_elite1_801,0.0,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Drop,1310010151.0,Drop,path_grd_mid_small_040,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,2220050151.0,Normal,21,12,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013022,wave_campaign_normal_005,Campaign,180,5,False,False,point_grd_talkertive_01,point_fly_talkertive_01,sbg_desert_004_midclear,Desert,Day,ibg_desert_001,1520020131.0,b_grd_talkertive_01,1520020131,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013023,wave_campaign_normal_005,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_special_025,3120010151,Jump,3120010151.0,Jump,3220050151.0,Dash,2220040151.0,Dash,path_grd_close_small_048,12.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_small_037,10.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,path_fly_mid_elite1_802,2.0,2210020151.0,Drop,2210020151.0,Drop,3210030151.0,Drop,1310040251.0,Drop,path_grd_close_small_036,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,2220040151.0,Dash,18,51,0,10.0,path_grd_mid_small_043,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_fly_close_small_032,5.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_040,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,2220040151.0,Dash,20,path_fly_mid_elite1_802,,2210020151.0,Dash,2210020151.0,Dash,3210030151.0,Normal,2310020151.0,Normal,,,,,,,,,,
6013024,wave_campaign_normal_005,Defense,90,8,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,,path_grd_mid_elite1_802,2220010151,Dash,2220010151.0,Dash,2220040151.0,Drop,1320030251.0,Drop,path_fly_close_small_041,12.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,3210040151.0,Drop,path_grd_mid_special_025,,1120010151.0,Jump,1120010151.0,Jump,1220050151.0,Drop,2220040151.0,Jump,path_grd_close_small_036,,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_elite2_805,2220010151.0,Jump,2220010151.0,Dash,2320050251.0,Drop,2320050151.0,Normal,24,63,0,3.0,path_grd_close_small_036,,1220050151.0,Jump,1220050151.0,Jump,1220050151.0,Jump,2320040251.0,Normal,path_fly_mid_special_047,10.0,3110010151.0,Dash,3110010151.0,Dash,3210040151.0,Drop,3210030151.0,Drop,path_grd_mid_small_075,,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,20,path_fly_close_small_001,,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,2310030251.0,Normal,path_fly_mid_elite2_805,2220010151.0,Drop,2220010151.0,Drop,2320050251.0,Normal,3320070251.0,Drop,10.0
6013025,wave_campaign_normal_005,BaseDefense,60,7,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,,path_grd_close_small_067,1220010151,Dash,1220010151.0,Dash,3220020151.0,Drop,3320050251.0,Drop,path_grd_mid_small_037,4.0,3220040151.0,Dash,3220040151.0,Dash,3220020151.0,Dash,2320040251.0,Normal,path_grd_mid_small_037,5.0,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,2.0,1220010151.0,Jump,1220010151.0,Jump,2220050151.0,Drop,3320060251.0,Drop,path_grd_close_small_067,3120010151.0,Jump,3120010151.0,Jump,3220020151.0,Drop,2320020151.0,Drop,12,39,0,9.0,path_fly_mid_small_030,10.0,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2310030251.0,Drop,path_grd_mid_small_075,5.0,3220040151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,2320040251.0,Normal,path_grd_mid_small_070,,1220010151.0,Jump,1220010151.0,Jump,3220020151.0,Drop,2320020151.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
6013026,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,2320050151.0,path_grd_mid_special_025,1120010151,Jump,1120010151.0,Jump,3220050151.0,Drop,2320050251.0,Drop,path_fly_mid_small_030,10.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210040151.0,Drop,path_grd_close_small_013,4.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_elite1_802,0.0,3220050151.0,Dash,3220050151.0,Dash,1220050151.0,Drop,2320050151.0,Drop,path_grd_mid_special_025,3120010151.0,Dash,3120010151.0,Dash,1220050151.0,Drop,2220040151.0,Dash,6,51,0,6.0,path_grd_mid_small_043,3.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013027,wave_campaign_normal_005,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,1320020151.0,path_grd_mid_small_070,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Jump,path_fly_mid_small_008,7.0,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2310010251.0,Dash,path_grd_close_small_036,7.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,0.0,2220010151.0,Jump,2220010151.0,Jump,2220040151.0,Drop,1320020151.0,Drop,path_fly_mid_small_030,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Dash,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
