stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7014022,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,3320070151.0,path_grd_close_small_054,3220040151,Drop,3220040151.0,Drop,3220040151.0,Drop,1320030251.0,Drop,path_grd_mid_elite1_802,8.0,2220030151.0,Dash,2220030151.0,Dash,3220020151.0,Drop,3320070251.0,Drop,path_grd_mid_small_043,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,path_grd_close_small_069,11.0,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220020151.0,Dash,path_fly_close_elite2_807,0.0,3210010151.0,Dash,3210010151.0,Dash,1310030251.0,Dash,1310030251.0,Dash,path_grd_mid_elite1_802,10.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320070151.0,Drop,21,30,0,4.0,path_grd_mid_small_043,5.0,2220030151.0,Dash,2220040151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014023,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,3320010151.0,path_fly_far_small_040,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,path_grd_mid_elite1_802,6.0,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,2320010251.0,Jump,path_fly_mid_small_050,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,path_grd_far_elite1_803,0.0,1220020151.0,Jump,1220020151.0,Jump,2220040151.0,Drop,3320010151.0,Drop,path_fly_mid_special_047,6.0,1210020151.0,Dash,1210020151.0,Dash,2210010151.0,Drop,2210010151.0,Drop,,,,,,,,,,,0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014024,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,3310020151.0,path_grd_far_small_003,2220030151,Drop,2220030151.0,Drop,3220070151.0,Dash,3220070151.0,Dash,path_grd_mid_elite1_802,6.0,2220030151.0,Drop,2220030151.0,Drop,3220070151.0,Drop,3320060251.0,Drop,path_grd_far_small_044,2220030151.0,Dash,2220030151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,path_fly_mid_special_047,0.0,2110010151.0,Dash,2110010151.0,Dash,3210040151.0,Drop,3310020151.0,Drop,path_grd_far_small_044,9.0,2220030151.0,Dash,2220030151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,,,,,,,,,,,0,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014025,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,1320030151.0,path_fly_mid_small_024,3210010151,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,path_grd_mid_elite2_805,,3220040151.0,Jump,3220040151.0,Jump,2320050251.0,Jump,2320050251.0,Jump,path_grd_far_small_071,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,path_grd_mid_small_043,11.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite3_814,0.0,3220040151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,1320030151.0,Drop,path_fly_mid_small_053,10.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Dash,0,42,6,,path_grd_mid_small_049,,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,3220070151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014026,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,2320030151.0,path_grd_close_small_048,3220010151,Drop,3220010151.0,Drop,3220010151.0,Drop,2320030251.0,Drop,path_grd_mid_small_070,7.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,3220070151.0,Dash,path_fly_close_small_029,3210020151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,3210020151.0,Drop,path_grd_close_elite1_801,0.0,3220010151.0,Jump,3220010151.0,Jump,2220010151.0,Drop,2320030151.0,Drop,path_grd_mid_small_043,8.0,3220010151.0,Dash,3220010151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,,,,,,,,,,,21,12,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014027,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3310010151.0,path_fly_mid_special_047,2110010151,Dash,2110010151.0,Dash,2110010151.0,Drop,1310020251.0,Drop,path_fly_mid_small_036,12.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,path_grd_mid_special_025,3120010151.0,Drop,3120010151.0,Drop,3120010151.0,Drop,3120010151.0,Drop,path_fly_mid_special_016,0.0,2110010151.0,Jump,2110010151.0,Jump,3210010151.0,Drop,3310010151.0,Drop,path_fly_mid_small_042,11.0,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,path_fly_close_special_044,5.0,2110010151.0,Drop,2110010151.0,Drop,2110010151.0,Drop,2110010151.0,Drop,15,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014028,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3320020151.0,path_grd_mid_elite1_802,3220060151,Dash,3220060151.0,Dash,3220070151.0,Drop,3320030251.0,Dash,path_grd_far_small_059,6.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,1320010251.0,Dash,path_fly_mid_special_047,2110010151.0,Dash,2110010151.0,Dash,1210010151.0,Drop,1210010151.0,Drop,path_grd_far_small_044,12.0,3220070151.0,Dash,3220060151.0,Dash,3220070151.0,Dash,3220060151.0,Dash,path_fly_mid_elite2_808,0.0,1210010151.0,Dash,1210010151.0,Dash,3310030251.0,Dash,3310030251.0,Dash,path_grd_far_elite1_803,,3220060151.0,Jump,3220060151.0,Jump,3220070151.0,Drop,3320020151.0,Drop,0,48,21,9.0,path_grd_mid_special_065,,3220060151.0,Dash,3220060151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014032,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,1310010151.0,path_grd_close_special_024,2120010151,Jump,2120010151.0,Jump,2120010151.0,Drop,2220050151.0,Drop,path_fly_mid_elite1_802,12.0,2210010151.0,Drop,2210010151.0,Drop,3210030151.0,Drop,1310010251.0,Drop,path_fly_close_special_046,2110010151.0,Dash,2110010151.0,Dash,2110010151.0,Dash,2110010151.0,Dash,path_fly_mid_special_016,0.0,2110010151.0,Drop,2110010151.0,Drop,3210030151.0,Dash,1310010151.0,Drop,path_grd_close_special_024,11.0,3120010151.0,Jump,3120010151.0,Jump,1220050151.0,Drop,2220040151.0,Drop,path_grd_mid_special_065,7.0,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,3120010151.0,Dash,45,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014033,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Night,ibg_cityforestunder_001,2320030151.0,path_grd_close_elite1_801,1220040151,Jump,1220040151.0,Jump,1220050151.0,Drop,2320030251.0,Drop,path_grd_close_small_013,7.0,1220040151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,path_grd_mid_small_049,1220040151.0,Drop,1220050151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,path_fly_close_small_041,7.0,1110010151.0,Drop,1110010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_055,0.0,1220040151.0,Drop,1220040151.0,Drop,3220020151.0,Drop,2320030151.0,Drop,path_grd_close_small_042,4.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,27,18,0,6.0,path_fly_mid_small_030,,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014034,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,3320060151.0,path_grd_mid_small_002,1220040151,Drop,1220040151.0,Drop,1220050151.0,Dash,1220050151.0,Dash,path_grd_close_elite2_804,,1220040151.0,Dash,1220040151.0,Dash,3320060251.0,Jump,3320060251.0,Jump,path_grd_close_small_042,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_fly_close_small_029,12.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_small_043,5.0,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_fly_mid_elite2_808,0.0,3210040151.0,Dash,3210040151.0,Dash,3310020251.0,Dash,3310020251.0,Dash,33,36,0,10.0,path_grd_mid_special_065,5.0,1220040151.0,Jump,1220040151.0,Jump,1220050151.0,Drop,3320060151.0,Drop,,path_grd_close_small_042,1220040151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_close_small_042,4.0,1220050151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,6.0,,,,,,,,,,
7014035,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,1320060151.0,path_grd_mid_small_055,2220010151,Drop,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Drop,path_grd_close_elite1_801,7.0,2220010151.0,Dash,2220010151.0,Dash,1220050151.0,Drop,1320060251.0,Drop,path_grd_close_small_010,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_close_elite1_801,0.0,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,1320060151.0,Drop,path_grd_mid_small_073,6.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,,,,,,,,,,,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014036,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,2310020151.0,path_fly_mid_small_039,1210020151,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,path_grd_mid_special_025,7.0,3120010151.0,Jump,3120010151.0,Jump,1220030151.0,Drop,1320010251.0,Drop,path_grd_far_small_044,1220030151.0,Dash,1220030151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,path_fly_mid_elite1_802,0.0,1210020151.0,Dash,1210020151.0,Dash,3210030151.0,Drop,2310020151.0,Drop,path_grd_far_small_071,7.0,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,2220040151.0,Jump,,,,,,,,,,,0,30,12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014037,wave_campaign_hard_004,Campaign,90,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,2320020151.0,path_grd_close_small_054,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,3320040251.0,Drop,path_grd_mid_elite1_802,,1220040151.0,Dash,1220040151.0,Dash,2220050151.0,Drop,2320060251.0,Drop,path_fly_close_small_049,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,path_grd_mid_small_043,12.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_grd_mid_elite3_811,0.0,1220040151.0,Dash,3320040251.0,Drop,3320040251.0,Drop,2320020151.0,Drop,path_grd_mid_small_043,10.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,12,36,0,5.0,path_fly_mid_small_050,,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014038,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,1310030151.0,path_grd_close_elite1_801,3220030151,Dash,3220030151.0,Dash,2220040151.0,Jump,2320050251.0,Jump,path_grd_far_small_033,7.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_grd_mid_small_058,3220030151.0,Dash,3220030151.0,Dash,3220030151.0,Dash,2220040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,1310030151.0,Drop,path_grd_far_small_044,6.0,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Dash,,,,,,,,,,,9,15,12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014039,wave_campaign_hard_004,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,3310020151.0,path_fly_close_small_029,3210020151,Drop,3210020151.0,Drop,3210020151.0,Drop,2310020251.0,Drop,path_grd_mid_small_037,7.0,3220010151.0,Dash,3220010151.0,Jump,3220010151.0,Dash,1220050151.0,Jump,path_grd_mid_small_040,3220010151.0,Dash,3220010151.0,Jump,3220010151.0,Dash,1220050151.0,Jump,path_fly_mid_special_016,0.0,3110010151.0,Drop,3110010151.0,Drop,3210020151.0,Drop,3310020151.0,Drop,path_grd_mid_small_012,7.0,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,2220040151.0,Dash,,,,,,,,,,,6,33,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014040,wave_campaign_hard_004,Campaign,180,6,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_basedefense_001,1420050221.0,path_grd_mid_centurion_901,1420050221,Normal,,,,,,,path_grd_close_small_036,,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,path_grd_mid_small_076,3220050121.0,Dash,3220050121.0,Dash,3120010121.0,Dash,3120010121.0,Dash,path_grd_mid_elite1_802,4.0,2220020121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,3320070221.0,Dash,path_grd_mid_elite1_802,,1120010121.0,Normal,1120010121.0,Normal,3220050121.0,Normal,2220040121.0,Normal,path_grd_far_small_006,,3120010121.0,Drop,2220010121.0,Drop,3120010121.0,Drop,3220050121.0,Drop,7,33,6,8.0,path_fly_mid_elite2_805,4.0,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,2310020221.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014044,wave_campaign_hard_004,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Night,ibg_cityforestunder_defense_001,,path_fly_mid_small_018,1210020131,Normal,1210020131.0,Normal,2110010131.0,Drop,2110010131.0,Drop,path_fly_far_small_006,3.0,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,3210020131.0,Drop,path_fly_mid_small_039,2110010131.0,Dash,2110010131.0,Dash,1210020131.0,Normal,1210020131.0,Normal,path_grd_mid_small_076,8.0,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,2320040231.0,Normal,path_fly_close_small_004,,2110010131.0,Drop,1210020131.0,Normal,1210020131.0,Normal,3210020131.0,Drop,path_fly_far_special_048,3.0,1210020131.0,Normal,1210020131.0,Normal,2110010131.0,Drop,2310030231.0,Drop,12,39,21,5.0,path_fly_mid_small_005,3.0,2110010131.0,Drop,1210020131.0,Normal,1210020131.0,Normal,3210020131.0,Drop,20,path_fly_close_small_049,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,2310030231.0,Drop,path_fly_mid_elite1_802,3.0,1210020131.0,Normal,1210020131.0,Normal,3210020131.0,Drop,2310030231.0,Drop,4.0,path_grd_mid_small_049,4.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2320040231.0,Normal
7014045,wave_campaign_hard_004,Campaign,180,6,False,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_001,1410010231.0,path_fly_mid_centurion_901,1410010231,Normal,,,,,,,path_grd_mid_small_002,,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_grd_mid_small_005,2220010131.0,Dash,2220010131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,path_grd_mid_small_075,,2120010131.0,Dash,2120010131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,path_fly_mid_small_042,3.0,1210010131.0,Jump,1210030131.0,Jump,1110010131.0,Jump,1110010131.0,Jump,path_grd_mid_small_075,4.0,3220050131.0,Drop,2120010131.0,Drop,2120010131.0,Drop,2120010131.0,Drop,12,45,1,4.0,path_fly_close_small_038,4.0,1210010131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,2210020131.0,Normal,,path_grd_mid_elite3_814,1120010131.0,Drop,1120010131.0,Drop,1120010131.0,Drop,2220040131.0,Drop,path_grd_mid_small_075,,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,3220060131.0,Drop,4.0,path_fly_close_small_038,4.0,1210020131.0,Dash,3210020131.0,Dash,1210020131.0,Dash,1310030231.0,Dash
