stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/2/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7026027,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Night,ibg_desert_001,1320010141,path_grd_mid_small_046,1220040141,Drop,1220040141,Drop,1220040141,Drop,3220080141,Drop,path_grd_mid_elite1_802,,1220040141,Drop,1220040141,Drop,2220040141,Drop,1320010241,Drop,path_grd_far_small_044,3220070141,Jump,1220040141,Jump,3220070141,Jump,1220040141,Jump,path_grd_far_elite2_809,0,1220040141,Drop,1220040141,Drop,3220080141,Drop,1320010141,Drop,path_grd_far_small_044,3220070141,Jump,1220040141,Jump,3220070141,Jump,1220040141,Jump,0,21,21,,8,path_grd_mid_small_070,8,1220040141,Drop,1220040141,Drop,3220080141,Drop,2220040141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026028,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Night,ibg_desert_001,2310040141,path_grd_mid_small_002,3220050141,Jump,3220050141,Jump,3220050141,Jump,3220050141,Jump,path_fly_mid_elite2_808,5,1210030141,Drop,1210030141,Drop,2310040241,Drop,2310040241,Drop,path_grd_mid_small_058,3220050141,Drop,3220050141,Drop,3220050141,Drop,2320030241,Drop,path_fly_mid_small_050,,1210030141,Dash,1210030141,Dash,1210030141,Dash,1210040141,Normal,path_grd_mid_small_055,3220050141,Drop,3220050141,Drop,3220050141,Drop,2320030241,Drop,0,54,0,0,9,path_fly_mid_elite2_808,,1210030141,Drop,1210030141,Drop,2310040241,Drop,2310040141,Drop,path_fly_mid_small_050,,1210030141,Dash,1210030141,Dash,1210030141,Dash,1210040141,Normal,path_grd_mid_small_058,,3220050141,Drop,3220050141,Drop,3220050141,Drop,2320030241,Drop,,,,,,,,,,,,,,,,,,,,
7026029,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Night,ibg_desert_001,3310040141,path_grd_close_small_004,2220010141,Jump,1120010141,Jump,2220010141,Jump,1120010141,Jump,path_fly_mid_special_016,,3110010141,Drop,3210020141,Drop,3210030141,Drop,3310040241,Drop,path_grd_mid_special_025,2220010141,Jump,1120010141,Jump,2220030141,Jump,2220040141,Jump,path_fly_far_special_045,0,3110010141,Drop,3210020141,Drop,3210030141,Drop,3310040141,Drop,path_grd_close_small_048,3220020141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,12,45,15,9,10,path_grd_mid_special_065,8,2220010141,Drop,2220030141,Drop,1120010141,Drop,3220020141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026030,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Night,ibg_desert_001,2310060141,path_grd_mid_special_025,1120010141,Jump,1120010141,Jump,3220020141,Drop,3320050241,Drop,path_fly_mid_small_036,7,3210030141,Dash,2210040141,Dash,3210010141,Dash,2210040141,Dash,path_grd_mid_small_058,3220030141,Dash,3220030141,Dash,3220030141,Dash,2220040141,Dash,path_fly_mid_small_042,,3210010141,Dash,3210010141,Dash,3210030141,Drop,2310060241,Drop,path_fly_mid_small_030,1210010141,Drop,1210010141,Drop,2210040141,Drop,2310050241,Drop,0,54,0,0,7,path_fly_mid_elite1_802,,3210010141,Dash,3210010141,Dash,3210030141,Drop,2310060141,Jump,path_grd_mid_small_043,,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220040141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026031,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Night,ibg_desert_001,3320080141,path_fly_mid_small_030,2210010141,Drop,2210010141,Drop,2210010141,Drop,3210050141,Drop,path_fly_close_small_029,,2210010141,Drop,2210010141,Drop,2210010141,Drop,3210050141,Drop,path_grd_mid_elite1_802,2220020141,Jump,2220020141,Jump,3220030141,Drop,3320080241,Drop,path_fly_close_small_023,12,1210030141,Dash,3210050141,Dash,1210030141,Dash,3210050141,Dash,path_grd_close_small_013,2220020141,Dash,2220020141,Dash,2220020141,Dash,2320010241,Dash,24,24,0,0,5,path_grd_mid_elite1_802,7,3220030141,Dash,3220030141,Dash,1220050141,Drop,3320080141,Drop,path_fly_close_small_029,9,2210010141,Dash,2210010141,Dash,3210050141,Dash,3210050141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026032,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Night,ibg_desert_001,2310040141,path_grd_mid_small_043,1220010141,Drop,3220020141,Drop,1220010141,Drop,3220020141,Drop,path_fly_mid_elite1_802,,2210020141,Drop,2210020141,Drop,1210040141,Drop,2310040241,Drop,path_grd_mid_small_058,1220010141,Drop,3220020141,Drop,1220010141,Drop,3320040241,Drop,path_fly_mid_elite2_808,0,2210020141,Dash,2210020141,Dash,2310040241,Dash,2310040141,Dash,path_fly_mid_small_050,1210030141,Drop,1210030141,Drop,3210030141,Drop,2310060241,Drop,0,45,0,,8,path_grd_mid_elite1_802,,1220010141,Dash,1220010141,Dash,3220020141,Dash,3320040241,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026033,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Night,ibg_desert_001,3310040141,path_grd_mid_small_070,2220030141,Drop,3220080141,Drop,2220030141,Drop,3320040241,Drop,path_fly_mid_elite1_802,10,1210030141,Jump,1210030141,Jump,3210040141,Drop,3310040241,Drop,path_grd_far_special_066,3120010141,Jump,3120010141,Jump,2220030141,Drop,3320080241,Drop,path_grd_mid_small_012,6,2220010141,Dash,2220010141,Dash,2220010141,Dash,2220010141,Dash,path_grd_mid_elite1_802,2220030141,Dash,2220030141,Dash,3220080141,Drop,3320080241,Drop,0,42,21,0,8,path_fly_mid_small_030,10,1210030141,Drop,1210030141,Drop,1210030141,Drop,3310040141,Drop,path_grd_far_small_050,6,2220030141,Drop,2220030141,Drop,3220080141,Drop,3320080241,Drop,path_fly_mid_small_039,9,1210030141,Dash,1210030141,Dash,1210030141,Dash,3210040141,Dash,,,,,,,,,,,,,,,,,,,,
7026034,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Night,ibg_desert_001,3320080141,path_fly_mid_small_030,2210010141,Drop,2210010141,Drop,2210010141,Drop,3210050141,Drop,path_fly_close_small_029,,2210010141,Drop,2210010141,Drop,2210010141,Drop,3210050141,Drop,path_grd_mid_elite1_802,2220020141,Jump,2220020141,Jump,3220030141,Drop,3320080241,Drop,path_fly_close_small_023,12,1210030141,Dash,3210050141,Dash,1210030141,Dash,3210050141,Dash,path_grd_close_small_013,2220020141,Dash,2220020141,Dash,2220020141,Dash,2320010241,Dash,24,24,0,0,5,path_grd_mid_elite1_802,7,3220030141,Dash,3220030141,Dash,1220050141,Drop,3320080141,Drop,path_fly_close_small_029,9,2210010141,Dash,2210010141,Dash,3210050141,Dash,3210050141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026035,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Night,ibg_desert_001,1320010141,path_grd_mid_small_046,1220040141,Drop,1220040141,Drop,1220040141,Drop,3220080141,Drop,path_grd_mid_elite1_802,,1220040141,Drop,1220040141,Drop,2220040141,Drop,1320010241,Drop,path_grd_far_small_044,3220070141,Jump,1220040141,Jump,3220070141,Jump,1220040141,Jump,path_grd_far_elite2_809,0,1220040141,Drop,1220040141,Drop,3220080141,Drop,1320010141,Drop,path_grd_far_small_044,3220070141,Jump,1220040141,Jump,3220070141,Jump,1220040141,Jump,0,21,21,,8,path_grd_mid_small_070,8,1220040141,Drop,1220040141,Drop,3220080141,Drop,2220040141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026036,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Night,ibg_desert_001,1320060141,path_fly_mid_small_036,2210010141,Dash,2210010141,Dash,2210010141,Jump,3210030141,Jump,path_grd_mid_elite1_802,7,2220030141,Dash,2220030141,Dash,3220020141,Dash,2320050241,Jump,path_grd_mid_small_058,2220010141,Dash,3220050141,Dash,3220050141,Dash,2220040141,Dash,path_fly_mid_small_030,8,1210010141,Dash,1210010141,Dash,3210030141,Drop,1210010141,Dash,path_fly_mid_small_050,1210030141,Jump,1210030141,Jump,1210030141,Jump,2310050241,Jump,0,48,0,0,7,path_grd_mid_elite1_802,,2220030141,Jump,2220030141,Jump,2220040141,Drop,1320060141,Drop,path_grd_mid_small_012,5,1220060141,Dash,1220060141,Dash,1220060141,Dash,1220060141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026037,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Night,ibg_desert_001,1320020141,path_grd_mid_small_070,3220040141,Dash,3220040141,Dash,3220040141,Dash,2220040141,Normal,path_fly_mid_elite1_802,6,2210010141,Drop,2210010141,Drop,3310050241,Drop,3310040241,Drop,path_grd_mid_small_034,3220040141,Drop,3220040141,Drop,3220040141,Drop,1320020241,Drop,path_fly_mid_small_050,0,2210010141,Drop,2210010141,Drop,2210010141,Drop,3310040241,Drop,path_grd_mid_elite2_808,3220040141,Drop,3220040141,Drop,3220040141,Drop,1320020141,Drop,0,42,0,,10,path_fly_mid_small_050,,2210010141,Drop,2210010141,Drop,3210030141,Drop,3310050241,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026038,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Night,ibg_desert_001,3320020141,path_grd_far_elite1_803,3120010141,Jump,3220030141,Jump,3220070141,Drop,3320020241,Drop,path_grd_mid_small_012,9,1220060141,Dash,1220060141,Dash,1220060141,Dash,2220040141,Dash,path_fly_mid_small_027,3210020141,Jump,3210020141,Jump,3210020141,Jump,1210040141,Jump,path_fly_mid_small_036,,1210010141,Dash,1210010141,Dash,1210020141,Drop,1210020141,Drop,path_grd_close_small_051,3220030141,Jump,3220030141,Jump,3220030141,Jump,1320040241,Jump,12,18,18,0,7,path_grd_far_elite1_803,4,3120010141,Jump,3120010141,Jump,3220070141,Drop,3320020141,Drop,path_fly_close_small_038,8,1210020141,Dash,1210020141,Dash,1210020141,Dash,1210020141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026039,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Night,ibg_desert_001,2310050141,path_grd_mid_small_043,1220060141,Jump,2220050141,Jump,1220060141,Jump,2320050241,Jump,path_fly_close_elite1_801,4,1210030141,Dash,1210030141,Dash,2210040141,Drop,2310050241,Drop,path_grd_mid_small_049,1220060141,Jump,1220060141,Jump,1220060141,Jump,2320050241,Jump,path_fly_mid_small_005,6,2210040141,Dash,2210040141,Dash,2210040141,Dash,1210040141,Dash,path_grd_close_small_042,1220060141,Dash,2320050241,Dash,1220060141,Dash,2320050241,Dash,21,33,0,0,8,path_fly_mid_elite1_802,,1210030141,Jump,1210030141,Jump,2210040141,Drop,2310050141,Drop,path_fly_mid_small_030,3,2210040141,Drop,2210040141,Drop,2210040141,Drop,2210040141,Drop,path_grd_close_small_042,,1220060141,Dash,3220020141,Dash,1220060141,Dash,3220020141,Dash,,,,,,,,,,,,,,,,,,,,
7026040,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Night,ibg_desert_001,2320020141,path_grd_mid_special_025,1120010141,Jump,1120010141,Jump,3220020141,Drop,3320050241,Drop,path_fly_mid_small_036,7,3210030141,Dash,2210040141,Dash,3210010141,Dash,2210040141,Dash,path_grd_mid_small_058,3220030141,Dash,3220030141,Dash,3220030141,Dash,2220040141,Dash,path_fly_mid_small_042,,3210010141,Dash,3210010141,Dash,3210030141,Drop,3210010141,Drop,path_fly_mid_small_030,1210010141,Drop,1210010141,Drop,2210040141,Drop,2310050241,Drop,0,54,0,0,7,path_grd_mid_elite1_802,,3220030141,Dash,3220030141,Dash,2220040141,Drop,2320020141,Jump,path_grd_mid_small_043,,2220030141,Dash,2220030141,Dash,2220030141,Dash,2220040141,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026041,wave_campaign_hard_010,Campaign,90,7,true,false,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Night,ibg_desert_001,2310040141,path_grd_mid_small_043,1220010141,Drop,3220020141,Drop,1220010141,Drop,3220020141,Drop,path_fly_mid_elite1_802,,2210020141,Drop,2210020141,Drop,1210040141,Drop,2310040241,Drop,path_grd_mid_small_058,1220010141,Drop,3220020141,Drop,1220010141,Drop,3320040241,Drop,path_fly_mid_elite2_808,0,2210020141,Dash,2210020141,Dash,2310040241,Dash,2310040141,Dash,path_grd_mid_small_070,3220020141,Drop,3220020141,Drop,3220020141,Drop,2220050141,Normal,0,45,0,,8,path_grd_mid_elite1_802,,1220010141,Dash,1220010141,Dash,3220020141,Dash,3320040241,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026042,wave_campaign_hard_010,Campaign,180,6,false,false,point_grd_ultra_01,point_fly_ultra_01,sbg_desertbbg006_001,Desert,Twilight,ibg_desert_001,1520460141,b_g_ultra_01,1520460141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026043,wave_campaign_hard_010,Campaign,180,7,false,false,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Night,ibg_desert_001,2420060121,path_grd_mid_centurion_902,2420060121,Normal,,,,,,,path_grd_close_small_036,,2220010121,Dash,2220010121,Dash,2220010121,Dash,2220010121,Dash,path_grd_mid_small_076,3220050121,Dash,3220050121,Dash,3120010121,Dash,3120010121,Dash,path_grd_mid_elite1_802,4,2120010121,Dash,2120010121,Dash,2120010121,Dash,3320070221,Dash,path_grd_mid_elite1_802,1120010121,Normal,1120010121,Normal,1120010121,Normal,2220040121,Normal,7,33,6,,8,path_grd_far_small_006,,3120010121,Drop,2220010121,Drop,3120010121,Drop,3220050121,Drop,path_fly_mid_elite2_805,4,3110010121,Dash,3110010121,Dash,3110010121,Dash,2310020221,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026044,wave_campaign_hard_010,Campaign,180,7,false,false,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Night,ibg_desert_001,2421050151,path_grd_mid_centurion_901,2421050151,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
