stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type
6506041,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506042,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506043,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_stormbringer_01,point_fly_stormbringer_01,sbg_greathole_sky_001,GreatHole,Day,ibg_greathole_001,2510110136,b_fly_stormbringer_01,2510110136,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506101,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_004,point_fly_arkcity_004,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,1310020141,path_fly_mid_small_018,3210010141,Drop,3210010141.0,Drop,3210010141.0,Dash,3210010141.0,Dash,path_fly_close_special_046,6.0,2210010141.0,Drop,1110010141.0,Drop,1110010141.0,Drop,1310030241.0,Drop,path_grd_close_small_013,6.0,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,1220020141.0,Dash,path_fly_close_elite1_801,0.0,3210010141.0,Dash,3210010141.0,Dash,2210010141.0,Drop,1310020141.0,Drop,path_fly_mid_small_050,7.0,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,3210030141.0,Dash,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506102,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,2320020141,path_grd_mid_small_002,2220020141,Drop,2220020141.0,Drop,2220010141.0,Dash,2220010141.0,Dash,path_grd_mid_elite1_802,7.0,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Drop,2320020241.0,Drop,path_grd_far_small_071,8.0,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Drop,path_fly_mid_small_030,,3210020141.0,Jump,3210020141.0,Jump,1210010141.0,Jump,1210010141.0,Jump,path_grd_mid_elite1_802,0.0,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Drop,2320020141.0,Drop,0,30,12,path_grd_far_small_047,6.0,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,3220060141.0,Jump,,,,,,,,,,,,,,,,,,,,
6506103,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_003,point_fly_arkcity_003,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,1310010141,path_grd_mid_small_055,3220030141,Drop,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,path_fly_mid_elite1_802,,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1310010241.0,Dash,path_grd_mid_small_043,8.0,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,3220080141.0,Drop,path_fly_mid_elite1_802,0.0,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1310010141.0,Dash,path_grd_mid_small_034,10.0,3220080141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,0,42,0,path_grd_mid_small_046,8.0,3220030141.0,Drop,3220030141.0,Drop,3220030141.0,Drop,3220080141.0,Drop,,,,,,,,,,,,,,,,,,,,
6506104,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,2320060141,path_grd_mid_small_049,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_fly_mid_special_016,7.0,2210020141.0,Jump,2110010141.0,Jump,2110010141.0,Jump,1310010241.0,Jump,path_grd_close_small_051,6.0,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_fly_mid_small_050,0.0,1210020141.0,Jump,1210040141.0,Jump,1210020141.0,Dash,1210040141.0,Drop,path_grd_close_elite1_801,7.0,3220030141.0,Jump,3220030141.0,Jump,3220030141.0,Dash,2320060141.0,Drop,21,27,0,path_grd_close_small_001,,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,,,,,,,,,,,,,,,,,,,,
6506105,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,2310060141,path_grd_mid_small_005,1220040141,Dash,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,path_fly_mid_special_016,7.0,1110010141.0,Drop,1110010141.0,Drop,2210010141.0,Drop,2310060241.0,Drop,path_fly_far_small_031,,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,1210040141.0,Drop,path_fly_mid_elite2_805,0.0,1210010141.0,Jump,1210010141.0,Jump,1210010141.0,Drop,2310060141.0,Drop,path_grd_far_small_044,,3220060141.0,Dash,2220040141.0,Dash,3220060141.0,Dash,2220040141.0,Dash,0,30,27,path_fly_far_special_048,8.0,3110010141.0,Jump,3110010141.0,Jump,3110010141.0,Jump,1210010141.0,Jump,,,,,,,,,,,,,,,,,,,,
6506106,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,2310040141,path_grd_mid_small_002,3220010141,Jump,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,path_fly_mid_elite1_802,6.0,3210010141.0,Dash,3210010141.0,Dash,1210040141.0,Drop,2310040241.0,Drop,path_fly_mid_small_005,8.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,path_fly_mid_elite2_805,0.0,3210010141.0,Dash,3210010141.0,Dash,2310060241.0,Drop,2310040141.0,Drop,path_grd_mid_small_043,10.0,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,3220010141.0,Jump,0,42,0,path_fly_mid_small_024,,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506107,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,2320050141,path_grd_mid_small_002,3220050141,Drop,3220050141.0,Drop,3220050141.0,Dash,2220040141.0,Dash,path_grd_mid_special_065,6.0,3120010141.0,Drop,3120010141.0,Drop,3220050141.0,Drop,2320050241.0,Drop,path_grd_far_small_009,8.0,3220070141.0,Jump,3220070141.0,Jump,1220030141.0,Jump,2220040141.0,Jump,path_grd_mid_elite1_802,0.0,3220040141.0,Jump,3220040141.0,Jump,2220040141.0,Drop,2320050141.0,Drop,path_grd_far_small_050,,3220070141.0,Drop,1220030141.0,Drop,3220070141.0,Drop,1220030141.0,Drop,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506108,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_004,point_fly_arkcity_004,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,1320060141,path_grd_mid_small_055,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,path_grd_mid_elite3_814,,2220020141.0,Dash,3320010241.0,Dash,2220040141.0,Dash,1320060241.0,Dash,path_grd_mid_small_011,8.0,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,path_grd_mid_elite3_814,0.0,2220020141.0,Dash,3320010241.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_grd_mid_small_043,8.0,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506109,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_003,point_fly_arkcity_003,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,1310030141,path_fly_mid_small_039,1210020141,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_fly_mid_elite2_808,5.0,1210020141.0,Dash,1210030141.0,Dash,1310030241.0,Drop,1310030241.0,Drop,path_fly_mid_small_039,10.0,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_fly_mid_elite3_811,0.0,1210020141.0,Dash,1310030241.0,Drop,1310030241.0,Drop,1310030141.0,Drop,path_fly_mid_small_008,8.0,1210020141.0,Dash,1210020141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,0,42,0,path_fly_mid_small_005,10.0,1210020141.0,Dash,1210020141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506110,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,1320010141,path_grd_mid_small_002,1220040141,Jump,1220040141.0,Jump,1220040141.0,Jump,2220040141.0,Dash,path_grd_far_elite1_803,6.0,2220010141.0,Drop,2220010141.0,Drop,2220040141.0,Drop,1320010241.0,Drop,path_grd_mid_small_055,10.0,1220040141.0,Dash,1220040141.0,Dash,1220040141.0,Dash,1220050141.0,Dash,path_grd_far_elite1_803,0.0,2220010141.0,Drop,2220010141.0,Drop,2220040141.0,Drop,1320010141.0,Drop,path_grd_mid_small_070,7.0,1220040141.0,Jump,1220050141.0,Jump,1220040141.0,Jump,2220040141.0,Dash,0,24,18,path_grd_mid_small_043,6.0,2220010141.0,Drop,1220050141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,,,,,,,,,,,,,,,,,,,,
6506111,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,2310060141,path_fly_mid_small_018,2210020141,Dash,1210010141.0,Dash,2210020141.0,Dash,1210010141.0,Dash,path_fly_mid_elite2_808,,2210020141.0,Dash,1210010141.0,Dash,1210060141.0,Dash,2310060241.0,Drop,path_fly_mid_small_050,8.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210060141.0,Dash,path_fly_mid_small_050,0.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1210060141.0,Dash,path_fly_mid_elite2_808,,2210020141.0,Dash,1210010141.0,Dash,2310060141.0,Dash,1210060141.0,Drop,0,42,0,path_fly_mid_small_002,8.0,2210020141.0,Dash,1210010141.0,Dash,2210020141.0,Dash,1210010141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506112,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_arkcity_005_midclear,point_fly_arkcity_005,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,3420050141,path_grd_mid_centurion_902,3420050141,Normal,,,,,,,path_grd_close_small_001,,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,2220040141.0,Jump,path_grd_mid_small_005,,1120010141.0,Dash,1120010141.0,Drop,2220010141.0,Drop,1120010141.0,Dash,path_fly_mid_elite2_805,4.0,2110010141.0,Jump,2110010141.0,Jump,2210020141.0,Jump,1310020241.0,Jump,path_fly_close_small_023,4.0,1110010141.0,Dash,1110010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,13,21,6,path_grd_mid_small_005,,1220010141.0,Jump,1220010141.0,Jump,2120010141.0,Jump,2120010141.0,Jump,path_grd_far_small_033,2120010141.0,Drop,2120010141.0,Drop,2120010141.0,Drop,1320030241.0,Drop,7.0,,,,,,,,,,
6506113,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,3320010141,path_grd_close_small_001,2220020141,Drop,2220020141.0,Drop,2220020141.0,Dash,2220020141.0,Dash,path_grd_close_special_024,4.0,1220040141.0,Drop,1120010141.0,Drop,1120010141.0,Drop,1320040241.0,Drop,path_fly_mid_small_050,6.0,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,3210030141.0,Dash,path_grd_close_elite1_801,0.0,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Drop,3320010141.0,Drop,path_grd_mid_small_043,,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,30,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506114,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_003,point_fly_arkcity_003,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,3320020141,path_grd_mid_small_043,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,path_grd_far_elite1_803,7.0,1120010141.0,Jump,1120010141.0,Jump,3220070141.0,Drop,3320020241.0,Drop,path_grd_far_small_044,4.0,1220030141.0,Dash,3220070141.0,Drop,1220030141.0,Dash,3220070141.0,Drop,path_grd_mid_small_070,,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Jump,path_grd_far_elite1_803,0.0,1220030141.0,Dash,1220030141.0,Dash,3220070141.0,Drop,3320020141.0,Drop,0,18,24,path_grd_mid_small_073,5.0,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506115,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_004,point_fly_arkcity_004,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,3320060141,path_grd_mid_small_002,2220030141,Jump,3220060141.0,Jump,2220030141.0,Jump,3220060141.0,Jump,path_grd_mid_elite2_805,,2220030141.0,Drop,3220060141.0,Drop,3320060241.0,Drop,3320060241.0,Drop,path_grd_mid_small_012,8.0,2220030141.0,Drop,2220030141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_elite2_805,0.0,2220030141.0,Drop,3220060141.0,Drop,3320060241.0,Drop,3320060141.0,Drop,path_grd_mid_special_025,7.0,2220030141.0,Drop,3120010141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506116,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,2320060141,path_grd_mid_small_070,3220050141,Dash,3220050141.0,Dash,3220050141.0,Dash,2220050141.0,Dash,path_fly_mid_small_039,,1210020141.0,Dash,1210020141.0,Dash,1210040141.0,Dash,1310010241.0,Dash,path_grd_mid_small_034,7.0,3220060141.0,Drop,3220080141.0,Drop,3220060141.0,Drop,2220050141.0,Dash,path_grd_mid_small_068,0.0,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,path_grd_mid_small_043,10.0,3220050141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,3220080141.0,Normal,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506117,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_003,point_fly_arkcity_003,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,3310050141,path_grd_close_small_001,3220030141,Jump,3220030141.0,Jump,3220030141.0,Dash,2220040141.0,Dash,path_fly_mid_elite1_802,7.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3310050241.0,Dash,path_grd_close_small_051,,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,0.0,1210010141.0,Dash,1210010141.0,Dash,3210030141.0,Drop,3310050141.0,Drop,path_grd_close_small_042,,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,2220040141.0,Dash,18,33,0,path_grd_mid_special_025,,3120010141.0,Jump,3120010141.0,Jump,3120010141.0,Drop,3120010141.0,Drop,,,,,,,,,,,,,,,,,,,,
6506118,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_004,point_fly_arkcity_004,sbg_arkcity_004,ArcCity,Day,ibg_arkcity_001,1320030141,path_fly_mid_small_018,1210030141,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,path_grd_mid_elite2_805,5.0,2220010141.0,Dash,2120010141.0,Dash,3320010241.0,Dash,1320030241.0,Drop,path_fly_mid_special_016,10.0,1210030141.0,Dash,2110010141.0,Dash,1210030141.0,Dash,3210030141.0,Dash,path_grd_mid_elite2_808,0.0,2220010141.0,Dash,2220010141.0,Dash,3320010241.0,Drop,1320030141.0,Drop,path_fly_close_special_046,10.0,1210030141.0,Dash,2110010141.0,Dash,1210030141.0,Dash,3210030141.0,Dash,15,54,0,path_grd_mid_elite2_805,,2220010141.0,Dash,2120010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_mid_small_002,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,1210030141.0,Dash,8.0,,,,,,,,,,
6506119,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_005,point_fly_arkcity_005,sbg_arkcity_005,ArcCity,Day,ibg_arkcity_001,2320020141,path_grd_mid_small_049,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,2220040141.0,Drop,path_grd_mid_special_065,7.0,1120010141.0,Dash,1120010141.0,Dash,2220030141.0,Dash,2320020241.0,Dash,path_grd_far_small_044,,2220030141.0,Dash,2220030141.0,Dash,2220030141.0,Dash,2220040141.0,Dash,path_fly_far_special_045,0.0,1110010141.0,Drop,1110010141.0,Drop,1110010141.0,Drop,1210040141.0,Drop,path_grd_mid_special_065,10.0,1120010141.0,Drop,1120010141.0,Drop,2220030141.0,Drop,2320020141.0,Drop,0,36,27,path_grd_far_small_006,8.0,2220030141.0,Jump,2220030141.0,Jump,2220030141.0,Jump,2220040141.0,Jump,,,,,,,,,,,,,,,,,,,,
6506120,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,3320070141,path_grd_mid_small_055,3220050141,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,path_grd_mid_elite2_805,,3220050141.0,Drop,3220050141.0,Drop,3320070241.0,Dash,3320070241.0,Dash,path_fly_mid_small_027,10.0,2210030141.0,Drop,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,path_grd_mid_elite3_814,0.0,3220050141.0,Drop,3320070241.0,Jump,3320070241.0,Jump,3320070141.0,Jump,path_fly_mid_small_027,8.0,2210030141.0,Drop,1210020141.0,Dash,1210020141.0,Dash,1210020141.0,Dash,0,42,0,path_grd_mid_small_061,10.0,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,,,,,,,,,,,,,,,,,,,,
6506121,wave_eventdungeon_022,Campaign,90,7,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,1320060141,path_grd_mid_small_034,2220040141,Drop,2220010141.0,Dash,2220010141.0,Dash,1320060241.0,Dash,path_fly_mid_small_042,,2210010141.0,Dash,2210010141.0,Dash,3210040141.0,Drop,2310070241.0,Drop,path_fly_mid_elite3_814,10.0,2210010141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,path_grd_mid_small_005,,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,path_fly_mid_elite1_802,0.0,2210010141.0,Dash,2210010141.0,Dash,3210040141.0,Drop,2310070241.0,Drop,0,54,0,path_grd_mid_elite1_802,10.0,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Drop,1320060141.0,Drop,path_fly_mid_elite3_814,2210010141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,6.0,,,,,,,,,,
6506122,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_003,point_fly_arkcity_003,sbg_arkcity_003,ArcCity,Day,ibg_arkcity_001,2320010141,path_grd_mid_small_002,3220040141,Dash,3220040141.0,Dash,3220040141.0,Dash,3220040141.0,Dash,path_fly_mid_small_050,,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,path_grd_mid_elite1_802,8.0,3220040141.0,Drop,3220040141.0,Drop,3220060141.0,Drop,2320010241.0,Drop,path_grd_mid_elite2_808,0.0,3220040141.0,Dash,3220060141.0,Dash,1320030241.0,Drop,2320010141.0,Drop,path_fly_mid_small_050,10.0,3210010141.0,Dash,3210010141.0,Dash,3210010141.0,Dash,3210030141.0,Dash,0,42,0,path_grd_mid_small_043,7.0,3220040141.0,Drop,3220060141.0,Drop,3220040141.0,Drop,3220060141.0,Drop,,,,,,,,,,,,,,,,,,,,
6506123,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_002,point_fly_arkcity_002,sbg_arkcity_002,ArcCity,Day,ibg_arkcity_001,3320040141,path_grd_far_small_053,1220060141,Dash,1220060141.0,Dash,1220060141.0,Dash,3220020141.0,Dash,path_grd_mid_elite1_802,6.0,3220050141.0,Jump,3220050141.0,Jump,2220050141.0,Drop,3320040241.0,Drop,path_fly_mid_small_050,,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,1210040141.0,Drop,path_grd_mid_elite2_808,0.0,3220050141.0,Jump,3220050141.0,Jump,3320040241.0,Drop,3320040141.0,Drop,path_fly_mid_special_016,6.0,2210010141.0,Drop,2110010141.0,Drop,2210010141.0,Drop,1210040141.0,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506124,wave_eventdungeon_022,Campaign,180,6,False,False,point_grd_arkcity_005_midclear,point_fly_arkcity_005,sbg_arkcity_005_midclear,ArcCity,Day,ibg_arkcity_001,1420030141,path_grd_mid_centurion_901,1420030141,Normal,,,,,,,path_grd_close_small_007,,1220010141.0,Drop,1220010141.0,Drop,1220010141.0,Dash,1220010141.0,Dash,path_grd_mid_small_055,,2120010141.0,Drop,2120010141.0,Drop,3220060141.0,Drop,3220060141.0,Drop,path_grd_mid_elite1_802,4.0,2120010141.0,Dash,3220060141.0,Dash,2120010141.0,Dash,2320030241.0,Dash,path_grd_mid_small_040,,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,3220020141.0,Jump,7,42,0,path_fly_mid_special_047,3.0,1110010141.0,Normal,1110010141.0,Normal,1110010141.0,Normal,3210030141.0,Normal,path_fly_mid_small_033,2210020141.0,Drop,2210020141.0,Drop,2210020141.0,Drop,1310040241.0,Drop,4.0,,,,,,,,,,
6506125,wave_eventdungeon_022,Campaign,90,5,True,False,point_grd_arkcity_001,point_fly_arkcity_001,sbg_arkcity_001,ArcCity,Day,ibg_arkcity_001,3320070141,path_grd_close_small_001,1220020141,Drop,1220020141.0,Drop,1220020141.0,Dash,1220020141.0,Dash,path_grd_mid_elite1_802,7.0,1120010141.0,Jump,1120010141.0,Jump,2220030141.0,Drop,3320070241.0,Drop,path_fly_mid_small_053,6.0,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,3210030141.0,Dash,path_grd_mid_special_065,0.0,1120010141.0,Dash,1120010141.0,Dash,2220030141.0,Drop,3320070141.0,Drop,path_fly_mid_special_016,11.0,1110010141.0,Drop,1110010141.0,Drop,2210020141.0,Drop,3210030141.0,Drop,6,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
