stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7024024,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,1320060121,path_grd_far_small_059,3220040121,Dash,3220040121,Dash,3220040121,Dash,2220040121,Dash,path_grd_mid_elite1_802,7,3220040121,Drop,3220040121,Drop,1220050121,Dash,1320060221,Dash,path_fly_mid_small_005,,3210020121,Dash,3210020121,Dash,3210020121,Dash,3210030121,Dash,path_grd_mid_elite1_802,0,3220040121,Dash,3220040121,Dash,2220040121,Drop,2320030221,Drop,path_grd_far_small_074,10,3220040121,Dash,2220040121,Dash,3220040121,Dash,1320060121,Dash,0,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024025,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,3320030121,path_grd_mid_small_040,1220060121,Dash,1220060121,Dash,1220060121,Dash,1220060121,Dash,path_fly_mid_small_005,7,1210020121,Dash,1210020121,Dash,1210020121,Dash,1210040121,Dash,path_fly_mid_small_050,7,1210030121,Dash,1210030121,Dash,1210030121,Dash,1210040121,Dash,path_fly_mid_elite1_802,0,3210010121,Dash,3210010121,Dash,1210010121,Drop,1310010221,Drop,path_grd_mid_small_043,7,2220030121,Jump,3220020121,Jump,2220030121,Jump,3320030121,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024026,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,1320040121,path_grd_mid_elite2_808,1220010121,Dash,1220010121,Dash,2320030221,Drop,1320040221,Drop,path_grd_close_small_042,10,1220010121,Dash,3220020121,Dash,1220010121,Dash,3220020121,Dash,path_fly_close_small_029,6,1210020121,Drop,1210020121,Drop,1210020121,Drop,3210030121,Drop,path_grd_mid_small_070,10,1220010121,Dash,1220010121,Dash,1220010121,Dash,3220020121,Drop,path_grd_close_elite1_801,0,1220010121,Jump,1220010121,Jump,2320030221,Drop,2220050121,Drop,21,30,0,path_grd_mid_elite2_808,10,1120010121,Drop,2220050121,Drop,2320030221,Drop,1320040121,Drop,path_fly_mid_small_053,5,1210020121,Drop,1210020121,Drop,1210020121,Drop,3210030121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024027,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,3320010121,path_grd_mid_special_025,1120010121,Jump,1120010121,Jump,3220050121,Drop,2320050221,Drop,path_fly_close_small_029,7,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210030121,Dash,path_grd_mid_small_058,7,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,path_grd_mid_elite1_802,0,3220050121,Dash,3220050121,Dash,2220040121,Drop,2320050221,Drop,path_grd_close_small_045,6,3220040121,Jump,3220040121,Jump,3220040121,Jump,3320010121,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024028,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,2320030121,path_grd_close_small_067,3220030121,Dash,3220030121,Dash,3220030121,Drop,2320020221,Drop,path_grd_mid_small_012,,3220030121,Dash,3220030121,Dash,1220050121,Dash,1220050121,Dash,path_grd_mid_small_046,4,1220050121,Drop,1220050121,Drop,1220050121,Drop,1220050121,Drop,path_grd_close_elite1_801,0,2120010121,Jump,2120010121,Jump,2220040121,Drop,3320050221,Drop,path_grd_mid_small_043,6,1220050121,Dash,1220050121,Dash,1220050121,Dash,2320030121,Dash,30,18,0,path_grd_close_special_064,3,2120010121,Dash,2120010121,Dash,1220050121,Drop,1220050121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024029,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Night,ibg_arkcityday_001,3320020121,path_grd_mid_small_043,1220040121,Dash,3220070121,Dash,1220040121,Dash,3220070121,Dash,path_grd_mid_elite1_802,5,3120010121,Dash,3120010121,Dash,3220070121,Drop,3320020221,Drop,path_grd_far_small_071,10,1220040121,Drop,1220040121,Drop,1220040121,Drop,3220070121,Jump,path_grd_mid_small_049,0,1220040121,Drop,1220040121,Drop,1220040121,Drop,3320080221,Drop,path_grd_far_elite1_803,7,1220040121,Dash,1220040121,Dash,3220070121,Drop,3320020121,Drop,0,21,21,path_grd_far_small_044,9,1220040121,Dash,3220070121,Dash,1220040121,Dash,3220070121,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024030,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Night,ibg_arkcityday_001,2310050121,path_grd_mid_elite1_802,3220050121,Jump,3220050121,Jump,2220050121,Drop,2320030221,Drop,path_fly_close_small_029,9,2210010121,Drop,2210010121,Drop,2210010121,Drop,2310050221,Drop,path_grd_mid_small_043,6,3220050121,Dash,3220020121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_elite3_811,0,3220020121,Dash,2320030221,Drop,2320030221,Drop,2320030221,Drop,path_fly_mid_small_030,10,2210010121,Drop,2210010121,Drop,2210010121,Drop,2310050121,Drop,12,36,0,path_grd_close_small_042,6,3220050121,Dash,3220020121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_small_043,8,3220050121,Jump,3220020121,Jump,3220050121,Jump,3220020121,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024031,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Night,ibg_arkcityday_001,1310040121,path_grd_close_small_042,3220030121,Dash,2220050121,Dash,3220030121,Dash,2220050121,Dash,path_fly_close_elite2_804,,2210040121,Dash,3210010121,Dash,1310040221,Drop,1310030221,Drop,path_fly_mid_special_016,5,3210010121,Dash,2210040121,Dash,3210010121,Drop,1210040121,Drop,path_fly_mid_small_039,0,2210040121,Dash,2210040121,Dash,2310020221,Dash,2310020221,Dash,path_fly_far_elite1_803,7,3210010121,Dash,3210010121,Dash,2210040121,Drop,1310040121,Drop,21,26,10,path_grd_close_small_042,5,3220030121,Dash,3220030121,Dash,3220030121,Dash,3220030121,Dash,path_fly_mid_small_030,8,3210010121,Drop,2210040121,Drop,3210010121,Drop,2210040121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024032,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,3320030121,path_grd_mid_small_002,3220050121,Dash,3220050121,Dash,3220040121,Dash,3220040121,Dash,path_fly_close_small_017,5,3210040121,Drop,3210040121,Drop,3210040121,Drop,3210040121,Drop,path_fly_mid_small_027,10,3210010121,Drop,3210010121,Drop,3210030121,Drop,3310030221,Drop,path_grd_close_elite3_813,,1220050121,Drop,1220050121,Drop,1220050121,Drop,1220050121,Drop,path_grd_mid_elite1_802,0,1220050121,Dash,3220050121,Dash,3220040121,Dash,3320030121,Drop,21,27,9,path_fly_mid_small_036,10,3210040121,Dash,3210040121,Dash,3210040121,Dash,3210040121,Dash,path_grd_close_small_042,,3220050121,Dash,3220050121,Dash,3220040121,Dash,3220040121,Dash,,path_fly_far_elite1_803,7,3210010121,Dash,3210010121,Dash,2210040121,Drop,2310040221,Drop,,,,,,,,,,,,,,,,,,,,
7024033,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Night,ibg_arkcityday_001,3320010121,path_grd_mid_special_025,1120010121,Jump,1120010121,Jump,3220050121,Drop,2320050221,Drop,path_fly_close_small_029,7,3210010121,Dash,3210010121,Dash,3210010121,Dash,3210030121,Dash,path_grd_mid_small_058,7,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,path_grd_mid_elite1_802,0,3220050121,Dash,3220050121,Dash,2220040121,Drop,3320080221,Drop,path_grd_close_small_045,6,3220040121,Jump,3220040121,Jump,3220040121,Jump,3320010121,Dash,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024034,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_basedefense_001,,path_grd_close_small_051,3220040121,Dash,3220040121,Dash,3220040121,Dash,3220040121,Dash,path_grd_mid_small_070,,2220020121,Jump,2220020121,Jump,2220020121,Jump,2220050121,Drop,path_grd_mid_small_011,,2220020121,Jump,2220020121,Jump,2220020121,Jump,2220020121,Jump,path_grd_mid_elite1_802,2,2220020121,Dash,2220020121,Dash,3220040121,Drop,2320020221,Drop,path_grd_mid_small_043,10,3220040121,Jump,3220040121,Jump,1120010121,Jump,3320010221,Jump,6,57,0,path_grd_mid_special_065,,1120010121,Jump,1120010121,Jump,3220040121,Drop,3220020121,Drop,path_grd_mid_small_075,4,2220020121,Dash,2220020121,Dash,2220020121,Dash,2220020121,Dash,normal,path_grd_mid_elite1_802,7,3220040121,Jump,3220040121,Jump,3220020121,Drop,2320020221,Drop,,,,,,,,,,,,,,,,,,,,
7024035,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Night,ibg_lostsector_001,1310020121,path_fly_close_special_044,2110010121,Drop,2110010121,Drop,2210020121,Drop,2210030121,Drop,path_grd_mid_elite2_805,10,2220030121,Dash,2220030121,Dash,2320050221,Drop,2320050221,Drop,path_fly_mid_small_053,,2210020121,Dash,2210020121,Dash,2210020121,Dash,1210040121,Dash,path_fly_close_small_029,,2210020121,Jump,2210020121,Jump,2210020121,Jump,2210020121,Jump,path_grd_close_elite1_801,0,2220030121,Jump,2220030121,Jump,2220040121,Drop,3320040221,Drop,36,24,0,path_fly_mid_elite1_802,10,2210020121,Jump,2210020121,Jump,3210030121,Drop,1310020121,Drop,path_fly_close_small_029,4,2210020121,Drop,2210020121,Drop,2210020121,Drop,2210020121,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024036,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_lostsector_005,point_fly_lostsector_005,sbg_lostsector_005,lostsector,Night,ibg_lostsector_001,2310020121,path_grd_close_small_007,2220020121,Drop,2220020121,Drop,1220050121,Drop,1320030221,Drop,path_fly_mid_small_036,4,2210020121,Dash,2210020121,Dash,2210020121,Dash,2210020121,Dash,path_fly_close_special_044,6,3210040121,Drop,3210040121,Drop,3210010121,Drop,3210030121,Drop,path_grd_mid_elite1_802,0,2120010121,Dash,2120010121,Dash,1220050121,Drop,3320060221,Drop,path_fly_close_special_046,10,2110010121,Dash,2110010121,Dash,3210040121,Drop,2310020121,Drop,42,15,0,path_fly_close_small_035,3,3210040121,Dash,3210040121,Dash,3210040121,Dash,3210040121,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024037,wave_campaign_hard_009,BaseDefense,60,6,true,true,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Night,ibg_lostsector_basedefense_001,,path_grd_mid_small_002,1220060121,Drop,1220060121,Drop,3220070121,Dash,3220070121,Dash,path_grd_far_small_044,5,3220070121,Dash,2220040121,Dash,3220070121,Dash,2220040121,Dash,path_grd_mid_small_012,10,1220060121,Jump,1220060121,Jump,1220060121,Jump,1220060121,Jump,path_fly_mid_elite1_802,3,1220060121,Jump,1220060121,Jump,2210040121,Drop,3320020221,Drop,path_grd_far_small_071,,3220070121,Jump,3220070121,Jump,3220070121,Jump,2220040121,Dash,0,42,12,path_grd_mid_small_012,7,1220060121,Jump,1220060121,Jump,1220060121,Jump,1220060121,Jump,path_grd_mid_small_076,5,1220060121,Jump,1220060121,Jump,1220060121,Jump,1220060121,Jump,normal,path_fly_mid_elite1_802,7,3220070121,Jump,3220070121,Jump,2210040121,Drop,3320020221,Drop,,,,,,,,,,,,,,,,,,,,
7024038,wave_campaign_hard_009,BaseDefense,60,7,true,true,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Night,ibg_lostsector_basedefense_001,,path_grd_mid_elite2_805,2220010121,Jump,2220010121,Jump,1320060221,Drop,1320060221,Drop,path_grd_far_small_038,5,1220060121,Jump,1220060121,Jump,1220060121,Jump,2220040121,Jump,path_grd_mid_special_025,6,1220060121,Jump,1220060121,Jump,2220010121,Drop,2220010121,Drop,path_fly_mid_elite1_802,3,2220010121,Drop,2220010121,Drop,3210030121,Drop,1310040221,Drop,path_grd_mid_elite1_802,10,2220010121,Jump,2220040121,Jump,1320060221,Drop,1320060221,Drop,0,57,12,path_grd_far_small_044,,1220060121,Jump,1220060121,Jump,1220060121,Jump,1220060121,Jump,path_grd_mid_small_075,8,2220010121,Jump,2220040121,Jump,2220010121,Jump,2220040121,Jump,normal,path_grd_mid_elite1_802,,1220060121,Jump,1220060121,Jump,1320060221,Drop,2220040121,Drop,,,,,,,,,,,,,,,,,,,,
7024039,wave_campaign_hard_009,Campaign,90,7,true,true,point_grd_lostsector_002,point_fly_lostsector_002,sbg_lostsector_002,lostsector,Night,ibg_lostsector_001,3320020121,path_grd_mid_small_043,1220040121,Dash,3220070121,Dash,1220040121,Dash,3220070121,Dash,path_grd_mid_elite1_802,5,3120010121,Dash,3120010121,Dash,3220070121,Drop,3320020221,Drop,path_grd_far_small_071,10,1220040121,Drop,1220040121,Drop,1220040121,Drop,3220070121,Jump,path_grd_mid_small_049,0,1220040121,Drop,1220040121,Drop,1220040121,Drop,3320080221,Drop,path_grd_far_elite1_803,7,1220040121,Dash,1220040121,Dash,3220070121,Drop,3320020121,Drop,0,21,21,path_grd_far_small_044,9,1220040121,Dash,3220070121,Dash,1220040121,Dash,3220070121,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024040,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_lostsector_004,point_fly_lostsector_004,sbg_lostsector_004,lostsector,Night,ibg_lostsector_001,1320060121,path_grd_far_small_059,3220040121,Dash,3220040121,Dash,3220040121,Dash,2220040121,Dash,path_grd_mid_elite1_802,7,3220040121,Drop,3220040121,Drop,1220050121,Dash,1320060221,Dash,path_fly_mid_small_005,,3210020121,Dash,3210020121,Dash,3210020121,Dash,3210030121,Dash,path_grd_mid_elite1_802,0,3220040121,Dash,3220040121,Dash,2220040121,Drop,2320030221,Drop,path_grd_far_small_074,10,3220040121,Dash,2220040121,Dash,3220040121,Dash,1320060121,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024041,wave_campaign_hard_009,Campaign,90,5,true,false,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Night,ibg_lostsector_001,2320050121,path_grd_mid_special_025,1120010121,Jump,1120010121,Jump,3220050121,Drop,2320050221,Drop,path_fly_mid_small_030,10,1210020121,Drop,1210020121,Drop,1210020121,Drop,3210040121,Drop,path_grd_close_small_013,4,1220050121,Dash,1220050121,Dash,1220050121,Dash,1220050121,Dash,path_grd_mid_elite1_802,0,3220050121,Dash,3220050121,Dash,1220050121,Drop,1320030221,Drop,path_grd_mid_special_025,6,3120010121,Dash,3120010121,Dash,1220050121,Drop,2320050121,Dash,6,51,0,path_grd_mid_small_043,3,1220050121,Dash,1220050121,Dash,1220050121,Dash,2220040121,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024042,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_lostsector_001,point_fly_lostsector_001,sbg_lostsector_001,lostsector,Night,ibg_lostsector_001,2310050121,path_grd_mid_elite1_802,3220050121,Jump,3220050121,Jump,2220050121,Drop,2320030221,Drop,path_fly_close_small_029,9,2210010121,Drop,2210010121,Drop,2210010121,Drop,2310050221,Drop,path_grd_mid_small_043,6,3220050121,Dash,3220020121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_elite3_811,0,3220020121,Dash,2320030221,Drop,2320030221,Drop,2320030221,Drop,path_fly_mid_small_030,10,2210010121,Drop,2210010121,Drop,2210010121,Drop,2310050121,Drop,12,36,0,path_grd_close_small_042,6,3220050121,Dash,3220020121,Dash,3220050121,Dash,3220020121,Dash,path_grd_mid_small_043,8,3220050121,Jump,3220020121,Jump,3220050121,Jump,3220020121,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024043,wave_campaign_hard_009,Campaign,90,7,true,false,point_grd_lostsector_003,point_fly_lostsector_003,sbg_lostsector_003,lostsector,Night,ibg_lostsector_001,1320030121,path_grd_mid_elite1_802,3220030121,Jump,3220030121,Jump,1220050121,Drop,1320030221,Drop,path_fly_mid_small_039,10,3210040121,Dash,2210040121,Dash,3210040121,Dash,2210040121,Dash,path_grd_close_small_042,4,1220050121,Dash,1220050121,Dash,1220050121,Dash,2320070221,Dash,path_fly_mid_small_030,9,2210040121,Drop,2210040121,Drop,2210040121,Drop,3210030121,Drop,path_fly_mid_special_047,0,3210040121,Dash,3210040121,Dash,2210040121,Drop,1310040221,Drop,12,51,0,path_grd_mid_elite2_808,8,1220050121,Dash,3220030121,Dash,2320070221,Drop,1320030121,Drop,path_fly_mid_small_021,4,2210040121,Drop,2210040121,Drop,2210040121,Drop,2210040121,Drop,,path_grd_close_small_042,6,1220050121,Dash,1220050121,Dash,1220050121,Dash,1220050121,Dash,,,,,,,,,,,,,,,,,,,,
7024044,wave_campaign_hard_009,Campaign,180,6,false,false,point_grd_materialh_01,point_fly_materialh_01,sbg_ebg002_001,GreatHole,Night,ibg_greathole_001,2520120141,b_grd_materialh_01,2520120141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024045,wave_campaign_hard_009,Campaign,180,6,false,false,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Night,ibg_arkcityday_001,2421040111,path_grd_mid_centurion_902,2421040111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024046,wave_campaign_hard_009,Campaign,180,7,false,false,point_grd_lostsector_004_midclear,point_fly_lostsector_004,sbg_lostsector_004_midclear,lostsector,Night,ibg_lostsector_001,1421010111,path_grd_mid_centurion_902,1421010111,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
