stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6250829,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2320070121.0,path_fly_mid_small_050,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,3210030121.0,Normal,path_grd_mid_elite2_805,5.0,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,2320070221.0,Drop,path_fly_mid_small_008,,2210020121.0,Dash,2210040121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,path_fly_mid_small_005,8.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,path_grd_mid_elite2_805,0.0,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,2320070121.0,Drop,0,54,0,path_fly_mid_small_050,10.0,2210040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210030121.0,Dash,path_grd_mid_small_068,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2320020221.0,Drop,path_fly_mid_small_021,2210040121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,,9.0,,,,,,,,,,,,,,,,,,,,,
6250830,wave_tower_pilgrim_009,Campaign,180,2,False,False,point_grd_behemoth_01,point_fly_behemoth_01,sbg_desertmbg003_custom,Desertmbg001,Day,ibg_desert_001,3510030121.0,b_g_behemoth_01,3510030121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250831,wave_tower_pilgrim_009,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,2310040131.0,path_grd_mid_small_052,2220010131,Dash,2220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_fly_mid_elite1_802,6.0,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,1310010231.0,Drop,path_fly_mid_small_050,,1210010131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,0.0,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,path_grd_mid_special_025,6.0,3120010131.0,Dash,3120010131.0,Dash,3220060131.0,Drop,3220020131.0,Drop,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250832,wave_tower_pilgrim_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,2320030131.0,path_grd_close_small_067,3220030131,Dash,3220030131.0,Dash,3220030131.0,Drop,2320020231.0,Drop,path_grd_mid_small_012,,3220030131.0,Dash,3220030131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,path_grd_mid_small_046,4.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_close_elite1_801,0.0,2120010131.0,Jump,2120010131.0,Jump,2220040131.0,Drop,3320050231.0,Drop,path_grd_mid_small_043,6.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,2320030131.0,Dash,30,18,0,path_grd_close_special_064,3.0,2120010131.0,Dash,2120010131.0,Dash,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250833,wave_tower_pilgrim_009,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2320030131.0,path_grd_close_elite1_801,1220040131,Jump,1220040131.0,Jump,1220050131.0,Drop,2320030231.0,Drop,path_grd_close_small_013,7.0,1220040131.0,Dash,1220050131.0,Dash,1220040131.0,Dash,1220050131.0,Dash,path_grd_mid_small_049,6.0,1220040131.0,Drop,1220050131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,path_fly_close_small_041,7.0,1110010131.0,Drop,1110010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,path_grd_mid_small_055,0.0,1220040131.0,Drop,1220040131.0,Drop,3220020131.0,Drop,2320030131.0,Drop,27,18,0,path_grd_close_small_042,4.0,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,path_fly_mid_small_030,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250834,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,1310020131.0,path_fly_close_special_044,2110010131,Drop,2110010131.0,Drop,2210020131.0,Drop,2210030131.0,Drop,path_grd_mid_elite2_805,10.0,2220030131.0,Dash,2220030131.0,Dash,2320050231.0,Drop,2320050231.0,Drop,path_fly_mid_small_053,,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,1210040131.0,Dash,path_fly_close_small_029,,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,2210020131.0,Jump,path_grd_close_elite1_801,0.0,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,3320040231.0,Drop,36,24,0,path_fly_mid_elite1_802,10.0,2210020131.0,Jump,2210020131.0,Jump,3210030131.0,Drop,1310020131.0,Drop,path_fly_close_small_029,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
6250835,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,1320030131.0,path_grd_close_elite2_804,1220060131,Dash,1220060131.0,Dash,3320060231.0,Jump,3320060231.0,Jump,path_fly_mid_special_047,,2110010131.0,Dash,2110010131.0,Dash,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_small_030,10.0,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite2_808,0.0,2210040131.0,Dash,2210040131.0,Dash,2310020231.0,Dash,2310020231.0,Dash,path_grd_close_elite1_801,10.0,1220060131.0,Dash,1220060131.0,Dash,3220060131.0,Drop,1320030131.0,Drop,18,36,0,path_fly_mid_small_039,5.0,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,2210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250836,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3320070131.0,path_grd_close_small_007,3220050131,Drop,3220050131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite2_805,,3220050131.0,Dash,3220050131.0,Dash,2320010231.0,Dash,2320010231.0,Dash,path_fly_mid_special_016,8.0,3110010131.0,Drop,3110010131.0,Drop,3110010131.0,Drop,3210030131.0,Drop,path_grd_close_small_013,12.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,0.0,2220030131.0,Dash,2220030131.0,Dash,2320020231.0,Drop,3320070131.0,Drop,18,48,0,path_fly_close_small_029,,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,path_grd_mid_special_065,2220030131.0,Dash,2220030131.0,Dash,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
6250837,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1310010131.0,path_grd_close_small_045,2220010131,Dash,2220010131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,path_fly_mid_small_050,,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,path_grd_mid_elite2_805,,2220020131.0,Dash,2220020131.0,Dash,2320050231.0,Jump,2320050231.0,Jump,path_fly_mid_small_036,10.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_fly_mid_elite2_808,0.0,1210030131.0,Dash,1210030131.0,Dash,1310030231.0,Dash,1310030231.0,Dash,18,39,0,path_fly_mid_elite2_805,10.0,1210020131.0,Dash,1210020131.0,Dash,1310040231.0,Drop,1310010131.0,Drop,path_grd_close_small_042,2220010131.0,Jump,2220050131.0,Jump,2220010131.0,Jump,2220050131.0,Jump,path_fly_close_small_049,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,
6250838,wave_tower_pilgrim_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_mid_elite1_802,1220010131,Jump,1220010131.0,Jump,3220060131.0,Drop,1320060231.0,Drop,path_fly_close_small_049,,1220010131.0,Jump,1320060231.0,Jump,1220010131.0,Jump,3210030131.0,Dash,path_fly_mid_elite1_802,6.0,1220010131.0,Drop,3220060131.0,Drop,1220010131.0,Drop,3210030131.0,Normal,path_grd_mid_elite2_805,3.0,1220010131.0,Dash,3220060131.0,Dash,1320060231.0,Drop,1320060231.0,Drop,path_fly_mid_small_050,10.0,1220010131.0,Jump,1320060231.0,Jump,1220010131.0,Jump,3210030131.0,Dash,6,57,0,path_grd_mid_elite3_814,,1220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,path_grd_mid_small_075,1220010131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,1220010131.0,Dash,path_grd_mid_elite1_802,1220010131.0,Dash,3220060131.0,Dash,1220010131.0,Dash,1320060131.0,Drop,8.0,,normal,,,,,,,,,,,,,,,,,,,,
6250839,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2310040131.0,path_fly_mid_small_050,3210010131,Jump,3210010131.0,Jump,3210010131.0,Jump,3210030131.0,Normal,path_fly_mid_elite2_808,5.0,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040231.0,Drop,path_fly_mid_small_036,10.0,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,3210050131.0,Drop,path_fly_mid_small_036,8.0,1210030131.0,Drop,1210030131.0,Drop,1210030131.0,Drop,3210040131.0,Drop,path_fly_mid_elite2_805,0.0,3210010131.0,Dash,1210030131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,6,48,0,path_fly_mid_small_050,8.0,3210010131.0,Drop,3210050131.0,Drop,1210030131.0,Drop,3210030131.0,Dash,path_fly_close_small_035,3210040131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210050131.0,Drop,path_fly_mid_small_027,2310060231.0,Drop,1210030131.0,Dash,1210030131.0,Dash,3210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,
6250840,wave_tower_pilgrim_009,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_001,2410010231.0,path_fly_far_centurion_903,2410010231,Normal,,,,,,,path_fly_mid_small_018,,1210010131.0,Dash,1210020131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,path_grd_mid_elite1_802,3.0,1220010131.0,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Drop,path_grd_mid_elite2_805,4.0,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Dash,3320060231.0,Drop,path_grd_mid_small_049,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,0,42,1,path_grd_mid_small_052,8.0,2220030131.0,Drop,3227050331.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_fly_mid_small_050,3110010131.0,Dash,3110010131.0,Dash,1210010131.0,Dash,1310010231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250841,wave_tower_pilgrim_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Pilgrim,ibg_tower_001,2320020151.0,path_grd_mid_small_049,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,2220040151.0,Drop,path_grd_mid_special_065,7.0,1120010151.0,Dash,1120010151.0,Dash,2220030151.0,Dash,2320020251.0,Dash,path_grd_far_small_044,,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220040151.0,Dash,path_fly_far_special_045,0.0,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1210040151.0,Drop,path_grd_mid_special_065,10.0,1120010151.0,Drop,1120010151.0,Drop,2220030151.0,Drop,2320020151.0,Drop,0,36,27,path_grd_far_small_006,8.0,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250842,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,3320030151.0,path_grd_mid_small_002,3220050151,Dash,3220050151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,path_fly_close_small_017,5.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_fly_mid_small_027,10.0,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,3310030251.0,Drop,path_grd_close_elite3_813,,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_grd_mid_elite1_802,0.0,1220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,3320030151.0,Drop,21,27,0,path_fly_mid_small_036,10.0,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,path_grd_close_small_042,3220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250843,wave_tower_pilgrim_009,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,3320030151.0,path_grd_mid_small_040,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_small_005,7.0,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,path_fly_mid_small_050,7.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,1210010151.0,Drop,1310010251.0,Drop,path_grd_mid_small_043,7.0,2220030151.0,Jump,3220020151.0,Jump,2220030151.0,Jump,3320030151.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250844,wave_tower_pilgrim_009,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Pilgrim,ibg_tower_defense_001,,path_grd_close_small_039,2220020151,Jump,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,path_fly_mid_small_036,8.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,path_grd_close_special_064,,3120010151.0,Jump,2220020151.0,Jump,2220010151.0,Normal,2220010151.0,Normal,path_fly_mid_elite1_802,4.0,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Drop,2310060251.0,Drop,path_grd_close_small_048,12.0,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,2220010151.0,Normal,27,51,0,path_fly_mid_special_047,10.0,3110010151.0,Drop,3110010151.0,Drop,2210020151.0,Normal,2210040151.0,Dash,path_grd_mid_small_075,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_fly_mid_elite1_802,2210020151.0,Normal,2210020151.0,Normal,2210040151.0,Drop,2310060251.0,Dash,10.0,,20,path_fly_mid_small_027,15.0,2210020151.0,Normal,2210040151.0,Dash,2210020151.0,Normal,3310020251.0,Normal,,,,,,,,,,
6250845,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Pilgrim,ibg_tower_001,1320030151.0,path_fly_close_small_001,1210030151,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_elite2_805,,2220020151.0,Dash,2220010151.0,Dash,1320060251.0,Drop,1320030251.0,Drop,path_fly_far_elite2_809,,1210010151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,path_fly_mid_small_005,8.0,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,path_grd_mid_elite2_808,0.0,2220020151.0,Dash,2220010151.0,Dash,1320060251.0,Drop,1320030151.0,Drop,12,45,9,path_fly_mid_small_050,10.0,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Dash,path_grd_mid_special_065,3220060151.0,Dash,2220020151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_fly_close_small_001,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,,5.0,,,,,,,,,,,,,,,,,,,,,
6250846,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Pilgrim,ibg_tower_001,3320020151.0,path_grd_far_elite1_803,3120010151,Jump,3220030151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,path_grd_mid_small_012,9.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,path_fly_mid_small_027,7.0,3210020151.0,Jump,3210020151.0,Jump,3210020151.0,Jump,1210040151.0,Jump,path_fly_mid_small_036,,1210010151.0,Dash,1210010151.0,Dash,1210020151.0,Drop,1210020151.0,Drop,path_grd_close_small_051,0.0,3220030151.0,Jump,3220030151.0,Jump,3220030151.0,Jump,1320040251.0,Jump,12,18,18,path_grd_far_elite1_803,4.0,3120010151.0,Jump,3120010151.0,Jump,3220070151.0,Drop,3320020151.0,Drop,path_fly_close_small_038,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
6250847,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Pilgrim,ibg_tower_001,1320060151.0,path_grd_mid_small_043,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_elite2_808,,1210030151.0,Dash,1210030151.0,Dash,3310010251.0,Dash,3310010251.0,Dash,path_fly_far_small_054,6.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_special_025,14.0,2120010151.0,Dash,2120010151.0,Dash,1220060151.0,Drop,2220040151.0,Drop,path_fly_mid_elite1_802,0.0,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Drop,1310040251.0,Drop,0,60,6,path_grd_mid_elite1_802,10.0,1220060151.0,Jump,1220060151.0,Jump,2220040151.0,Drop,1320060151.0,Drop,path_fly_mid_small_024,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_small_043,1220060151.0,Dash,2220040151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,5.0,,,,,,,,,,,,,,,,,,,,,,
6250848,wave_tower_pilgrim_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Pilgrim,ibg_tower_001,2320060151.0,path_grd_mid_small_043,3220050151,Dash,2220050151.0,Dash,3220050151.0,Dash,2220050151.0,Dash,path_grd_close_elite2_807,,3220050151.0,Dash,3220050151.0,Dash,2320020251.0,Drop,3320040251.0,Drop,path_grd_mid_small_070,,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,path_grd_close_small_039,10.0,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,path_grd_mid_elite2_805,0.0,3220020151.0,Dash,2220050151.0,Dash,3320040251.0,Drop,2320060151.0,Drop,21,33,0,path_grd_close_small_048,10.0,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3320040251.0,Drop,path_grd_mid_small_043,3220050151.0,Dash,3220050151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_grd_mid_small_043,3220020151.0,Dash,3220020151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,6.0,4.0,,,,,,,,,,,,,,,,,,,,,
6250849,wave_tower_pilgrim_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Pilgrim,ibg_tower_basedefense_001,,path_grd_far_elite1_803,1220060151,Drop,1220030151.0,Drop,2220040151.0,Drop,3320020251.0,Drop,path_grd_mid_elite1_802,3.0,1220030151.0,Drop,1220030151.0,Drop,3220090151.0,Drop,3320020251.0,Drop,path_grd_close_small_069,5.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,2220040151.0,Dash,path_grd_far_elite2_806,2.0,1220060151.0,Dash,3220070151.0,Dash,3320020251.0,Drop,3320020251.0,Drop,path_grd_mid_small_011,,1220030151.0,Drop,1220030151.0,Drop,3220090151.0,Drop,3220090151.0,Drop,6,27,27,path_grd_mid_small_070,5.0,1220030151.0,Dash,3220090151.0,Dash,1220030151.0,Dash,2220040151.0,Normal,path_grd_mid_small_075,1220050151.0,Jump,2220040151.0,Jump,1220050151.0,Jump,2220040151.0,Jump,path_grd_far_elite1_803,3220070151.0,Drop,1220030151.0,Drop,3220090151.0,Drop,3320020151.0,Drop,6.0,,normal,,,,,,,,,,,,,,,,,,,,
6250850,wave_tower_pilgrim_009,Campaign,180,7,False,False,point_grd_crystalchaimber,point_fly_crystalchaimber,sbg_cityforestundercrystalxbg001_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,4520010121.0,b_g_crystalchaimber,4520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
