stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,mod_value,wave_data/5/wave_path,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/5/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6230231,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,3320010131.0,path_grd_mid_small_052,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_close_elite1_801,6.0,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,1310020231.0,Drop,path_grd_mid_small_058,,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,path_grd_close_elite1_801,0.0,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,3320010131.0,Drop,path_fly_close_special_046,6.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Drop,1210040131.0,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230232,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,1320040131.0,path_grd_mid_small_049,3120010131,Drop,3120010131.0,Drop,3120010131.0,Drop,2220040131.0,Dash,path_grd_close_small_054,7.0,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,2320050231.0,Drop,path_fly_mid_small_039,4.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,path_grd_close_elite1_801,0.0,1220040131.0,Jump,1220040131.0,Jump,2220040131.0,Dash,1320040131.0,Drop,path_grd_mid_small_070,7.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,3220020131.0,Dash,15,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230233,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,2310010131.0,path_grd_close_elite1_801,3220030131,Dash,3220030131.0,Dash,2220040131.0,Jump,2320030231.0,Jump,path_grd_mid_small_012,7.0,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,1220060131.0,Dash,path_fly_mid_small_027,7.0,1210020131.0,Dash,2210040131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_grd_mid_small_012,0.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2320030231.0,Dash,path_fly_mid_elite1_802,7.0,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Drop,2310010131.0,Drop,9,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230234,wave_tower_missilis_003,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,,path_grd_mid_small_002,1220060131,Drop,1220060131.0,Drop,3220070131.0,Dash,3220070131.0,Dash,path_grd_far_small_044,5.0,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_small_012,10.0,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_fly_mid_elite1_802,3.0,1220060131.0,Jump,1220060131.0,Jump,2210040131.0,Drop,3320020231.0,Drop,path_grd_far_small_071,,3220070131.0,Jump,3220070131.0,Jump,3220070131.0,Jump,2220040131.0,Dash,0,42,12,normal,path_grd_mid_small_012,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_grd_mid_small_076,5.0,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,1220060131.0,Jump,path_fly_mid_elite1_802,7.0,3220070131.0,Jump,3220070131.0,Jump,2210040131.0,Drop,3320020231.0,Drop,7.0,,,,,,,,,,,,,,,,,,,,
6230235,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,2320060131.0,path_grd_mid_small_052,1220020131,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_grd_close_elite2_807,,1220020131.0,Dash,3220020131.0,Dash,2320060231.0,Drop,2320060231.0,Drop,path_grd_mid_small_049,8.0,1220020131.0,Drop,1220020131.0,Drop,1220020131.0,Drop,2220050131.0,Drop,path_fly_mid_small_030,,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_grd_mid_elite1_802,0.0,1220020131.0,Dash,3220020131.0,Dash,3320040231.0,Drop,2320060131.0,Drop,9,39,0,,path_fly_mid_small_053,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1210040131.0,Drop,path_grd_mid_small_052,10.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,3220020131.0,Dash,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
6230236,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3310050131.0,path_fly_mid_small_018,2210020131,Dash,2210020131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite1_802,,1220050131.0,Drop,3220030131.0,Drop,1220050131.0,Drop,1320030231.0,Drop,path_grd_mid_small_055,7.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220010131.0,Dash,path_fly_mid_elite1_802,0.0,3210040131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,3310050131.0,Drop,path_grd_mid_small_049,6.0,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,2220040131.0,Dash,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230237,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,3320030131.0,path_grd_mid_small_040,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_small_005,7.0,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210040131.0,Dash,path_fly_mid_small_050,7.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,path_fly_mid_elite1_802,0.0,3210010131.0,Dash,3210010131.0,Dash,1210010131.0,Drop,1310010231.0,Drop,path_grd_mid_small_043,7.0,2220030131.0,Jump,3220020131.0,Jump,2220030131.0,Jump,3320030131.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230238,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320060131.0,path_fly_mid_small_036,2210010131,Dash,2210010131.0,Dash,2210010131.0,Jump,3210030131.0,Jump,path_grd_mid_elite1_802,7.0,2220030131.0,Dash,2220030131.0,Dash,3220020131.0,Dash,2320050231.0,Jump,path_grd_mid_small_058,7.0,2220010131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_fly_mid_small_030,8.0,1210010131.0,Dash,1210010131.0,Dash,3210030131.0,Drop,1210010131.0,Dash,path_fly_mid_small_050,0.0,1210030131.0,Jump,1210030131.0,Jump,1210030131.0,Jump,1310010231.0,Jump,0,48,0,,path_grd_mid_elite1_802,2220030131.0,Jump,2220030131.0,Jump,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_012,5.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230239,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,1320030131.0,path_grd_close_special_064,2120010131,Jump,2120010131.0,Jump,3220040131.0,Drop,3320010231.0,Drop,path_grd_mid_elite2_805,12.0,3220040131.0,Drop,2220040131.0,Drop,2320010231.0,Jump,2320010231.0,Jump,path_fly_mid_small_024,10.0,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,path_fly_close_small_038,8.0,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,path_grd_mid_elite3_811,0.0,3220040131.0,Drop,3320010231.0,Drop,3320010231.0,Drop,2320010231.0,Drop,36,30,0,,path_grd_close_elite1_801,3220040131.0,Jump,3220040131.0,Jump,2220040131.0,Drop,1320030131.0,Drop,path_fly_mid_small_005,8.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,path_fly_close_small_007,12.0,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,2210010131.0,Dash,10.0,,,,,,,,,,,,,,,,,,,,
6230240,wave_tower_missilis_003,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,1410020221.0,path_fly_mid_centurion_902,1410020221,Normal,,,,,,,path_grd_mid_small_012,,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,3220050131.0,Normal,path_grd_mid_small_012,,1220040131.0,Drop,1220040131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_fly_mid_elite2_808,4.0,1110010131.0,Dash,1110010131.0,Dash,1210010131.0,Dash,1310030231.0,Dash,path_grd_close_small_048,4.0,3220070131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Drop,6,33,1,,path_fly_mid_small_036,1210010131.0,Normal,1210020131.0,Normal,3210020131.0,Normal,3110010131.0,Normal,path_grd_mid_small_011,,2220030131.0,Jump,2220030131.0,Jump,2220030131.0,Jump,2320030231.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230241,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,1320060151.0,path_grd_far_small_059,3220040151,Dash,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,path_grd_mid_elite1_802,7.0,3220040151.0,Drop,3220040151.0,Drop,1220050151.0,Dash,1320060251.0,Dash,path_fly_mid_small_005,,3210020151.0,Dash,3210020151.0,Dash,3210020151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,0.0,3220040151.0,Dash,3220040151.0,Dash,2220040151.0,Drop,2320030251.0,Drop,path_grd_far_small_074,10.0,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,1320060151.0,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230242,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,3320030151.0,path_grd_mid_small_040,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,path_fly_mid_small_005,7.0,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210040151.0,Dash,path_fly_mid_small_050,7.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,1210010151.0,Drop,1310010251.0,Drop,path_grd_mid_small_043,7.0,2220030151.0,Jump,3220020151.0,Jump,2220030151.0,Jump,3320030151.0,Dash,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230243,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,1310020151.0,path_fly_close_special_044,2110010151,Drop,2110010151.0,Drop,2210020151.0,Drop,2210030151.0,Drop,path_grd_mid_elite2_805,10.0,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Drop,2320050251.0,Drop,path_fly_mid_small_053,,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Dash,path_fly_close_small_029,,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,2210020151.0,Jump,path_grd_close_elite1_801,0.0,2220030151.0,Jump,2220030151.0,Jump,2220040151.0,Drop,3320040251.0,Drop,36,24,0,,path_fly_mid_elite1_802,2210020151.0,Jump,2210020151.0,Jump,3210030151.0,Drop,1310020151.0,Drop,path_fly_close_small_029,4.0,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230244,wave_tower_missilis_003,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,,path_fly_mid_small_005,1210020151,Normal,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,path_fly_mid_small_050,8.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Drop,path_grd_far_small_038,10.0,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,path_fly_mid_elite1_802,2.0,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,1310020251.0,Drop,path_grd_far_small_062,12.0,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,3220020151.0,Dash,0,48,12,20,path_fly_mid_small_053,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210040151.0,Dash,path_grd_mid_small_076,10.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_fly_mid_elite1_802,,1210020151.0,Normal,1210020151.0,Normal,1210040151.0,Normal,1310020251.0,Dash,10.0,path_fly_mid_small_039,15.0,1210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,1310020251.0,Normal,,,,,,,,,,
6230245,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,1320040151.0,path_grd_mid_elite2_808,1220010151,Dash,1220010151.0,Dash,2320030251.0,Drop,1320040251.0,Drop,path_grd_close_small_042,10.0,1220010151.0,Dash,3220020151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,path_fly_close_small_029,6.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210030151.0,Drop,path_grd_mid_small_070,10.0,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Drop,path_grd_close_elite1_801,0.0,1220010151.0,Jump,1220010151.0,Jump,2320030251.0,Drop,2220050151.0,Drop,21,30,0,,path_grd_mid_elite2_808,1120010151.0,Drop,2220050151.0,Drop,2320030251.0,Drop,1320040151.0,Drop,path_fly_mid_small_053,5.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,3210030151.0,Drop,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230246,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,2320030151.0,path_grd_close_elite1_801,1220040151,Jump,1220040151.0,Jump,1220050151.0,Drop,2320030251.0,Drop,path_grd_close_small_013,7.0,1220040151.0,Dash,1220050151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,path_grd_mid_small_049,6.0,1220040151.0,Drop,1220050151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,path_fly_close_small_041,7.0,1110010151.0,Drop,1110010151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,path_grd_mid_small_055,0.0,1220040151.0,Drop,1220040151.0,Drop,3220020151.0,Drop,2320030151.0,Drop,27,18,0,,path_grd_close_small_042,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_fly_mid_small_030,,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
6230247,wave_tower_missilis_003,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,2320070151.0,path_grd_mid_special_065,3120010151,Dash,3120010151.0,Dash,2220020151.0,Drop,2320070251.0,Drop,path_grd_far_small_074,12.0,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Dash,path_fly_mid_small_005,,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,path_fly_mid_elite1_802,0.0,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310010251.0,Drop,path_grd_far_small_071,7.0,2220020151.0,Dash,2220020151.0,Dash,3220060151.0,Dash,2320070151.0,Jump,0,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230248,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,3320020151.0,path_grd_far_elite1_803,3120010151,Jump,3220030151.0,Jump,3220070151.0,Drop,3320020251.0,Drop,path_grd_mid_small_012,9.0,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,path_fly_mid_small_027,7.0,3210020151.0,Jump,3210020151.0,Jump,3210020151.0,Jump,1210040151.0,Jump,path_fly_mid_small_036,,1210010151.0,Dash,1210010151.0,Dash,1210020151.0,Drop,1210020151.0,Drop,path_grd_close_small_051,0.0,3220030151.0,Jump,3220030151.0,Jump,3220030151.0,Jump,1320040251.0,Jump,12,18,18,,path_grd_far_elite1_803,3120010151.0,Jump,3120010151.0,Jump,3220070151.0,Drop,3320020151.0,Drop,path_fly_close_small_038,8.0,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
6230249,wave_tower_missilis_003,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,2320060151.0,path_grd_close_small_054,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,3320040251.0,Drop,path_grd_mid_elite1_802,,1220040151.0,Dash,1220040151.0,Dash,2220050151.0,Drop,2320060251.0,Drop,path_fly_close_small_049,5.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Dash,path_grd_mid_small_043,12.0,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,0.0,1220040151.0,Dash,1220040151.0,Dash,3320040251.0,Drop,2320060151.0,Drop,18,30,0,,path_grd_close_small_067,1220040151.0,Dash,1220040151.0,Dash,3220020151.0,Drop,3320050251.0,Drop,path_grd_mid_small_068,5.0,1220040151.0,Jump,1220040151.0,Jump,1220040151.0,Dash,2320020251.0,Dash,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,
6230250,wave_tower_missilis_003,Campaign,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,2520010121.0,b_g_landeater_01,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
