stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7028032,wave_campaign_hard_011,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320050121.0,path_grd_mid_special_025,1120010121,Jump,1120010121.0,Jump,3220050121.0,Drop,2320050221.0,Drop,path_fly_mid_small_030,10.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210040121.0,Drop,path_grd_close_small_013,4.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_mid_elite1_802,0.0,3220050121.0,Dash,3220050121.0,Dash,1220050121.0,Drop,1320030221.0,Drop,path_grd_mid_special_025,6.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320050121.0,Dash,6,32,19,path_grd_mid_small_043,3.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028033,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030121.0,path_grd_far_small_056,3220070121,Dash,3220070121.0,Dash,3220070121.0,Dash,3320020221.0,Drop,path_grd_mid_elite1_802,,1220060121.0,Dash,1220060121.0,Dash,3220050121.0,Drop,2320010221.0,Drop,path_grd_close_small_048,,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220020121.0,Drop,path_fly_close_small_029,10.0,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,3210020121.0,Jump,path_grd_far_elite1_803,0.0,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,3320020221.0,Drop,27,18,21,path_grd_close_elite2_807,10.0,1220060121.0,Jump,3220050121.0,Dash,1320030121.0,Drop,2320010221.0,Drop,path_grd_far_small_044,6.0,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,path_grd_close_special_024,14.0,3120010121.0,Jump,3120010121.0,Jump,1220060121.0,Drop,1220060121.0,Drop,,,,,,,,,,,,,,,,,,,,,
7028034,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320020121.0,path_grd_mid_small_070,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Normal,path_fly_mid_elite1_802,6.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3310040221.0,Drop,path_grd_mid_small_034,10.0,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,1320020221.0,Drop,path_fly_mid_small_050,0.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3310040221.0,Drop,path_grd_mid_elite2_808,,3220040121.0,Drop,3220040121.0,Drop,1320030221.0,Drop,1320020121.0,Drop,0,42,0,path_grd_mid_small_070,,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028035,wave_campaign_hard_011,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_close_small_067,3220040121,Dash,3220040121.0,Dash,2220050121.0,Drop,2320020221.0,Drop,path_grd_mid_elite1_802,,2220010121.0,Jump,2220010121.0,Jump,2220050121.0,Drop,3320050221.0,Drop,path_grd_mid_special_025,6.0,3220040121.0,Jump,3220040121.0,Jump,2220010121.0,Drop,2220050121.0,Drop,path_grd_mid_elite1_802,1.0,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Drop,2320020221.0,Drop,path_fly_mid_elite2_805,,2220010121.0,Drop,2220010121.0,Drop,3320050221.0,Drop,2210030121.0,Drop,6,63,0,path_grd_mid_small_052,5.0,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,path_grd_mid_small_075,6.0,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_grd_mid_elite1_802,,2220010121.0,Jump,2220010121.0,Jump,2220050121.0,Drop,3320050121.0,Drop,normal,,,,,,,,,,,,,,,,,,,,
7028036,wave_campaign_hard_011,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_fly_mid_small_030,3210020121,Normal,3210020121.0,Normal,3210020121.0,Normal,3210020121.0,Drop,path_grd_close_elite1_801,12.0,3220050121.0,Jump,3220050121.0,Jump,2220050121.0,Dash,2320030221.0,Drop,path_grd_mid_small_070,7.0,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Drop,path_fly_close_special_044,12.0,3110010121.0,Drop,3110010121.0,Drop,3210020121.0,Normal,2310030221.0,Drop,path_grd_close_elite1_801,3.0,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Drop,2320030121.0,Drop,42,20,13,path_fly_close_elite1_801,12.0,3210020121.0,Normal,3210020121.0,Normal,2210030121.0,Drop,1310030221.0,Drop,path_fly_mid_small_005,,3210020121.0,Normal,3210020121.0,Normal,3210020121.0,Normal,2310030221.0,Drop,path_grd_mid_small_075,10.0,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,2320040221.0,Normal,20,path_grd_mid_elite2_808,12.0,3220050121.0,Jump,3220050121.0,Jump,3320010221.0,Drop,2320030221.0,Drop,,,,,,,,,,
7028037,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310050121.0,path_grd_close_small_042,3220030121,Dash,1220050121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,path_grd_mid_elite2_805,,3220030121.0,Drop,2220040121.0,Drop,1320040221.0,Dash,1320040221.0,Dash,path_grd_close_small_048,7.0,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,1220050121.0,Drop,path_fly_close_small_038,10.0,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,3210030121.0,Dash,path_fly_close_elite2_807,0.0,2110010121.0,Dash,2110010121.0,Dash,3310010221.0,Dash,3310010221.0,Dash,33,24,0,path_fly_mid_elite1_802,10.0,2110010121.0,Jump,2110010121.0,Jump,3210030121.0,Dash,2310050121.0,Drop,path_grd_close_small_048,6.0,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,1220050121.0,Drop,path_grd_mid_small_043,12.0,1220040121.0,Dash,1220050121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,
7028038,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320040121.0,path_grd_mid_small_043,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,path_grd_close_small_054,,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,2320030221.0,Drop,path_fly_mid_elite1_802,10.0,1210030121.0,Jump,1210030121.0,Jump,3210030121.0,Drop,3310010221.0,Drop,path_grd_mid_special_065,,1120010121.0,Jump,1120010121.0,Jump,1220030121.0,Drop,2220040121.0,Drop,path_grd_close_elite2_807,0.0,3220010121.0,Jump,3220010121.0,Jump,2320030221.0,Drop,1320040121.0,Drop,21,28,17,path_grd_mid_special_025,,1120010121.0,Jump,1120010121.0,Jump,3220010121.0,Drop,2320030221.0,Drop,path_fly_close_small_038,5.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028039,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310050121.0,path_grd_mid_small_043,3220060121,Dash,2220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,path_fly_close_elite2_804,,2210010121.0,Dash,2210010121.0,Dash,2310050221.0,Drop,2310050221.0,Drop,path_grd_mid_small_052,,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_elite2_804,0.0,2220020121.0,Jump,2220020121.0,Jump,3320030221.0,Drop,3320030221.0,Drop,path_fly_close_small_029,10.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2310050121.0,Drop,21,21,6,path_grd_mid_small_043,5.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_far_small_044,8.0,2220020121.0,Dash,2220050121.0,Dash,2220020121.0,Dash,2220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028040,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320050121.0,path_fly_mid_small_036,1210030121,Dash,1210030121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_grd_close_elite2_804,,3220040121.0,Dash,3220040121.0,Dash,2320050221.0,Jump,2320050221.0,Jump,path_fly_close_small_049,,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,2210040121.0,Dash,path_fly_mid_small_030,10.0,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,1210040121.0,Drop,path_fly_mid_elite1_802,0.0,1210030121.0,Jump,1210030121.0,Jump,2210040121.0,Drop,1310040221.0,Drop,30,27,0,path_grd_close_elite2_807,10.0,3220040121.0,Dash,3220040121.0,Dash,1320030221.0,Drop,2320050121.0,Drop,path_fly_mid_small_008,8.0,1210030121.0,Dash,2210040121.0,Dash,1210030121.0,Dash,2210040121.0,Dash,path_fly_close_small_004,10.0,1210030121.0,Dash,2210040121.0,Dash,1210030121.0,Dash,2210040121.0,Dash,,,,,,,,,,,,,,,,,,,,,
7028041,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320040121.0,path_grd_mid_elite2_808,1220010121,Dash,1220010121.0,Dash,2320030221.0,Drop,1320040221.0,Drop,path_grd_close_small_042,10.0,1220010121.0,Dash,3220020121.0,Dash,1220010121.0,Dash,3220020121.0,Dash,path_fly_close_small_029,6.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,path_grd_mid_small_070,10.0,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,3220020121.0,Drop,path_grd_close_elite1_801,0.0,1220010121.0,Jump,1220010121.0,Jump,2320030221.0,Drop,2220050121.0,Drop,21,21,9,path_grd_mid_elite2_808,10.0,1120010121.0,Drop,2220050121.0,Drop,2320030221.0,Drop,1320040121.0,Drop,path_fly_mid_small_053,5.0,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028042,wave_campaign_hard_011,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020121.0,path_grd_mid_elite1_802,3220060121,Dash,3220060121.0,Dash,3220070121.0,Drop,3320030221.0,Dash,path_grd_far_small_059,6.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,1320010221.0,Dash,path_fly_mid_special_047,9.0,2110010121.0,Dash,2110010121.0,Dash,1210010121.0,Drop,1210010121.0,Drop,path_grd_far_small_044,12.0,3220070121.0,Dash,3220060121.0,Dash,3220070121.0,Dash,3220060121.0,Dash,path_fly_mid_elite2_808,0.0,1210010121.0,Dash,1210010121.0,Dash,3310030221.0,Dash,3310030221.0,Dash,0,48,21,path_grd_far_elite1_803,8.0,3220060121.0,Jump,3220060121.0,Jump,3220070121.0,Drop,3320020121.0,Drop,path_grd_mid_special_065,,3220060121.0,Dash,3220060121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028043,wave_campaign_hard_011,Campaign,180,7,False,False,point_grd_crystalchaimber,point_fly_crystalchaimber,sbg_cityforestundercrystalxbg001_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,4520010121.0,b_g_crystalchaimber,4520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028044,wave_campaign_hard_011,Campaign,180,5,False,False,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Night,ibg_cityforestunder_001,3410030141.0,path_fly_mid_centurion_901,3410030141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028045,wave_campaign_hard_011,Campaign,180,5,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Night,ibg_iceland_001,2520010121.0,b_g_landeater_01,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
