stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7030029,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_small_039,2220010131,Jump,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Normal,path_grd_mid_small_075,8.0,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220020131.0,Jump,path_grd_close_special_064,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite1_802,4.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320060231.0,Drop,path_grd_close_small_048,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,2220040131.0,Drop,27,51,0,12.0,path_fly_mid_special_047,10.0,3110010131.0,Drop,3110010131.0,Drop,3210020131.0,Normal,3210020131.0,Normal,path_grd_mid_small_075,2220010131.0,Dash,2220010131.0,Drop,2220010131.0,Dash,2220040131.0,Drop,path_grd_mid_elite1_802,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,1320060231.0,Dash,10.0,,20,path_grd_mid_small_049,15.0,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,1320060231.0,Normal,,,,,,,,,,
7030030,wave_campaign_hard_012,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_fly_mid_small_050,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3210030131.0,Normal,path_grd_mid_small_040,,3220050131.0,Drop,3220050131.0,Drop,1220050131.0,Drop,3220080131.0,Drop,path_grd_mid_small_037,,3220050131.0,Drop,1220050131.0,Drop,3220050131.0,Drop,3220080131.0,Drop,path_grd_mid_elite2_808,2.0,3220050131.0,Drop,3220050131.0,Drop,3320070231.0,Drop,1320030231.0,Drop,path_grd_mid_small_043,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220080131.0,Drop,0,60,0,8.0,path_fly_mid_small_050,,3210040131.0,Dash,3220050131.0,Drop,3220050131.0,Drop,3210030131.0,Normal,path_grd_mid_small_075,3220050131.0,Drop,1220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_small_050,3220050131.0,Drop,3220080131.0,Drop,3220050131.0,Drop,3210030131.0,Normal,4.0,7.0,normal,path_grd_mid_elite2_808,10.0,1220050131.0,Drop,3220050131.0,Drop,3320070231.0,Drop,1320030231.0,Drop,,,,,,,,,,
7030031,wave_campaign_hard_012,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_070,1220030131,Dash,1220030131.0,Dash,1220030131.0,Dash,2220040131.0,Dash,path_grd_mid_special_065,8.0,3120010131.0,Jump,3120010131.0,Jump,1220030131.0,Drop,3220070131.0,Drop,path_grd_far_small_044,10.0,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,3.0,1120010131.0,Jump,1120010131.0,Jump,1320030231.0,Drop,1320060231.0,Drop,path_grd_far_small_044,1220030131.0,Jump,3220070131.0,Jump,1220030131.0,Jump,3220070131.0,Jump,0,60,12,,path_grd_mid_special_025,,1120010131.0,Jump,1120010131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_grd_mid_small_075,1220030131.0,Dash,3220070131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,1320060231.0,Drop,5.0,7.0,normal,,,,,,,,,,,,,,,,,,,,
7030032,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320070131.0,path_fly_mid_small_050,2210020131,Dash,2210020131.0,Dash,2210020131.0,Dash,3210030131.0,Normal,path_grd_mid_elite2_805,5.0,3220040131.0,Dash,3220040131.0,Dash,2320020231.0,Drop,2320070231.0,Drop,path_fly_mid_small_008,,2210020131.0,Dash,2210040131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,path_fly_mid_small_005,8.0,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,path_grd_mid_elite2_805,3220040131.0,Dash,3220040131.0,Dash,2320020231.0,Drop,2320070131.0,Drop,0,54,0,0.0,path_fly_mid_small_050,10.0,2210040131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,3210030131.0,Dash,path_grd_mid_small_068,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,2320020231.0,Drop,path_fly_mid_small_021,2210040131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Dash,,9.0,,,,,,,,,,,,,,,,,,,,,
7030033,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030131.0,path_fly_mid_small_018,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite2_805,5.0,2220010131.0,Dash,2120010131.0,Dash,3320010231.0,Dash,1320030231.0,Drop,path_fly_mid_special_016,10.0,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,path_grd_mid_elite2_808,0.0,2220010131.0,Dash,2220010131.0,Dash,3320010231.0,Drop,1320030131.0,Drop,path_fly_close_special_046,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,15,54,0,10.0,path_grd_mid_elite2_805,,2220010131.0,Dash,2120010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_fly_mid_small_002,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
7030034,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,5.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,0,21,21,8.0,path_grd_far_small_044,8.0,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030035,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310010131.0,path_grd_mid_small_002,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_mid_elite1_802,5.0,3210010131.0,Drop,3210010131.0,Drop,3210050131.0,Drop,2310060231.0,Drop,path_fly_mid_small_024,8.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_805,0.0,3210010131.0,Drop,3210010131.0,Drop,2310060231.0,Drop,1310010131.0,Drop,path_fly_close_small_020,3210050131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,6,42,0,9.0,path_grd_mid_small_043,5.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_mid_small_042,3210050131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
7030036,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310040131.0,path_grd_mid_small_043,2220020131,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,path_fly_far_elite1_803,5.0,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040231.0,Drop,path_grd_mid_small_034,8.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,path_fly_far_elite1_803,0.0,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,3310040131.0,Drop,path_grd_mid_small_034,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2320030231.0,Dash,0,24,18,10.0,path_fly_mid_small_024,,1210030131.0,Drop,1210030131.0,Drop,1210010131.0,Drop,1210010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030037,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320060131.0,path_grd_mid_small_002,1220040131,Drop,2220070131.0,Drop,1220040131.0,Dash,2220070131.0,Dash,path_grd_close_elite2_804,,1220040131.0,Dash,1220040131.0,Dash,3320060231.0,Jump,3320060231.0,Jump,path_grd_close_small_042,10.0,2220070131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,path_fly_close_small_029,12.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_small_043,2220070131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,33,42,0,5.0,path_fly_mid_elite2_808,0.0,1210030131.0,Dash,2210050131.0,Dash,3310020231.0,Dash,3310020231.0,Dash,path_grd_mid_special_065,1220040131.0,Jump,1120010131.0,Jump,2220070131.0,Drop,3320060131.0,Drop,path_grd_close_small_042,1220040131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,5.0,6.0,,path_grd_mid_small_043,4.0,2220070131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_close_small_048,2.0,2220070131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop
7030038,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320010131.0,path_grd_mid_small_002,3220040131,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,path_grd_mid_small_012,5.0,3220040131.0,Dash,2220010131.0,Dash,3220040131.0,Dash,2320010231.0,Dash,path_grd_mid_small_034,10.0,3320080231.0,Drop,2220010131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_grd_mid_elite2_805,0.0,3220040131.0,Drop,2220010131.0,Drop,3320080231.0,Drop,2320010131.0,Drop,path_fly_mid_small_008,3220040131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,0,39,0,8.0,path_grd_mid_small_037,,3220040131.0,Jump,2220010131.0,Jump,3220040131.0,Jump,2220010131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030039,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020131.0,path_grd_mid_small_068,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,path_grd_mid_small_008,,1220050131.0,Drop,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_grd_mid_small_061,,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,path_grd_close_elite1_801,0.0,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,2320020131.0,Drop,path_grd_mid_small_037,1220050131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220060131.0,Drop,9,30,0,6.0,path_grd_mid_small_040,5.0,1220060131.0,Drop,1220060131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030040,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_070,1220010131,Drop,1220010131.0,Drop,1220010131.0,Drop,2220040131.0,Normal,path_grd_mid_elite2_805,,1220010131.0,Dash,1220010131.0,Dash,1320060231.0,Dash,1320060231.0,Dash,path_fly_mid_small_021,,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,path_fly_mid_small_050,5.0,3210040131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,3210030131.0,Drop,path_fly_mid_small_021,3210040131.0,Drop,3210050131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,0,60,0,0.0,path_grd_mid_elite2_805,10.0,1220010131.0,Dash,2220040131.0,Dash,1320060231.0,Dash,1320060131.0,Dash,path_grd_mid_small_070,1220050131.0,Drop,1320060231.0,Drop,1220010131.0,Drop,2220040131.0,Dash,path_fly_mid_small_024,3210050131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,5.0,,,path_grd_mid_small_005,,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,,,,,,,,,,
7030041,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020131.0,path_grd_mid_small_070,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,,1220060131.0,Dash,3220070131.0,Dash,2320020231.0,Drop,3320020231.0,Drop,path_grd_mid_small_070,10.0,1220060131.0,Dash,1220060131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_far_small_044,8.0,1220060131.0,Drop,3220070131.0,Drop,1220060131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,1220060131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,3320020231.0,Drop,0,33,21,0.0,path_grd_far_small_056,10.0,1220060131.0,Dash,3220070131.0,Dash,2220040131.0,Drop,3320020131.0,Drop,path_grd_mid_small_070,3220070131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_grd_mid_small_068,1220060131.0,Dash,3220070131.0,Dash,1220060131.0,Dash,2320020231.0,Drop,6.0,9.0,,,,,,,,,,,,,,,,,,,,,
7030042,wave_campaign_hard_012,Campaign,180,7,False,False,point_grd_crystalchaimber,point_fly_crystalchaimber,sbg_cityforestundercrystalxbg001_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,4520010121.0,b_g_crystalchaimber,4520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030043,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_002,3220030131,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,path_grd_mid_elite2_805,,3220030131.0,Dash,2220040131.0,Dash,1320060231.0,Drop,1320060231.0,Drop,path_grd_mid_small_070,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,2220040131.0,Dash,path_grd_mid_elite2_805,0.0,3220030131.0,Dash,2220040131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,path_grd_mid_small_070,3220030131.0,Drop,1320060231.0,Drop,3220030131.0,Drop,2220040131.0,Dash,0,42,0,8.0,path_grd_mid_small_043,,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030044,wave_campaign_hard_012,Campaign,180,7,False,False,point_grd_desertcrystal_002_midclear,point_fly_desertcrystal_002,sbg_desertcrystal_002_midclear,Desert,Night,ibg_desertcrystal_001,4420010111.0,path_grd_mid_centurion_902,4420010111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
