id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,is_guide_field_change,map_change_guide_localkey,npc_change_guide_localkey
103910104,1039101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910104,True,,,
103910105,1039101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910105,False,,,
103910106,1039101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910106,False,,,
103910107,1039101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910107,True,,,
103910108,1039101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910108,False,,,
103910109,1039101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910109,True,,,
103910110,1039101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910110,False,,,
103910111,1039101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910111,True,,,
103910112,1039101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103910112,False,,,
103920101,1039201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920101,False,,,
103920102,1039201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920102,True,,,
103920103,1039201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920103,False,,,
103920104,1039201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920104,True,,,
103920105,1039201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920105,False,,,
103920106,1039201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920106,False,,,
103920107,1039201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920107,True,,,
103920108,1039201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920108,False,,,
103920109,1039201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920109,True,,,
103920110,1039201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920110,False,,,
103920111,1039201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920111,True,,,
103920112,1039201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,103920112,False,,,
104010101,1040101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010101,False,,,
104010102,1040101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010102,True,,,
104010103,1040101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010103,False,,,
104010104,1040101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010104,True,,,
104010105,1040101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010105,False,,,
104010106,1040101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010106,False,,,
104010107,1040101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010107,True,,,
104010108,1040101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010108,False,,,
104010109,1040101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010109,True,,,
104010110,1040101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010110,False,,,
104010111,1040101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010111,True,,,
104010112,1040101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104010112,False,,,
104020101,1040201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020101,False,,,
104020102,1040201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020102,True,,,
104020103,1040201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020103,False,,,
104020104,1040201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020104,True,,,
104020105,1040201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020105,False,,,
104020106,1040201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020106,False,,,
104020107,1040201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020107,True,,,
104020108,1040201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020108,False,,,
104020109,1040201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020109,True,,,
104020110,1040201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020110,False,,,
104020111,1040201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020111,True,,,
104020112,1040201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104020112,False,,,
105510101,1055101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510101,False,,,
105510102,1055101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510102,True,,,
105510103,1055101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510103,False,,,
105510104,1055101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510104,True,,,
105510105,1055101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510105,False,,,
105510106,1055101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510106,False,,,
105510107,1055101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510107,True,,,
105510108,1055101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510108,False,,,
105510109,1055101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510109,True,,,
105510110,1055101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510110,False,True,Locale_Event:CE004_FieldChange_01,
105510111,1055101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510111,True,,,
105510112,1055101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105510112,False,True,Locale_Event:CE004_FieldChange_02,Locale_Event:CE004_NpcChange_01
105610101,1056101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610101,False,,,
105610102,1056101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610102,True,,,
105610103,1056101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610103,False,,,
105610104,1056101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610104,True,,,
105610105,1056101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610105,False,,,
105610106,1056101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610106,False,,,
105610107,1056101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610107,True,,,
105610108,1056101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610108,False,,,
105610109,1056101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610109,True,,,
105610110,1056101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610110,False,True,Locale_Event:CE004_FieldChange_03,
105610111,1056101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610111,True,,,
105610112,1056101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105610112,False,,,
105710101,1057101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710101,False,True,,Locale_Event:CE004_NpcChange_02
105710102,1057101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710102,True,,,
105710103,1057101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710103,False,,,
105710104,1057101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710104,True,,,
105710105,1057101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710105,False,,,
105710106,1057101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710106,False,,,
105710107,1057101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710107,True,,,
105710108,1057101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710108,False,,,
105710109,1057101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710109,True,,,
105710110,1057101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710110,False,,,
105710111,1057101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710111,True,,,
105710112,1057101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105710112,False,True,,Locale_Event:CE004_NpcChange_03
105720101,1057201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720101,False,,,
105720102,1057201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720102,True,,,
105720103,1057201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720103,False,,,
105720104,1057201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720104,True,,,
105720105,1057201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720105,False,,,
105720106,1057201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720106,False,,,
105720107,1057201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720107,True,,,
105720108,1057201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720108,False,,,
105720109,1057201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720109,True,,,
105720110,1057201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720110,False,,,
105720111,1057201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720111,True,,,
105720112,1057201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105720112,False,,,
104410101,1044101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410101,False,,,
104410102,1044101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410102,True,,,
104410103,1044101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410103,False,,,
104410104,1044101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410104,True,,,
104410105,1044101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410105,False,,,
104410106,1044101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410106,False,,,
104410107,1044101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410107,True,,,
104410108,1044101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410108,False,,,
104410109,1044101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410109,True,,,
104410110,1044101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410110,False,,,
104410111,1044101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410111,True,,,
104410112,1044101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104410112,False,,,
104420101,1044201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420101,False,,,
104420102,1044201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420102,True,,,
104420103,1044201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420103,False,,,
104420104,1044201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420104,True,,,
104420105,1044201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420105,False,,,
104420106,1044201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420106,False,,,
104420107,1044201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420107,True,,,
104420108,1044201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420108,False,,,
104420109,1044201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420109,True,,,
104420110,1044201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420110,False,,,
104420111,1044201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420111,True,,,
104420112,1044201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104420112,False,,,
106110101,1061101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110101,False,,,
106110102,1061101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110102,True,,,
106110103,1061101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110103,False,,,
106110104,1061101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110104,True,,,
106110105,1061101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110105,False,True,Locale_Event:OldTales_FieldChange_01,Locale_Event:OldTales_NpcChange_01
106110106,1061101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110106,False,,,
106110107,1061101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110107,True,,,
106110108,1061101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110108,False,,,
106110109,1061101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110109,True,,,
106110110,1061101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110110,False,True,,Locale_Event:OldTales_NpcChange_02
106110111,1061101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110111,True,,,
106110112,1061101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106110112,False,True,,Locale_Event:OldTales_NpcChange_03
106210101,1062101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210101,False,True,Locale_Event:OldTales_FieldChange_02,
106210102,1062101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210102,True,,,
106210103,1062101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210103,False,,,
106210104,1062101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210104,True,,,
106210105,1062101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210105,False,True,,Locale_Event:OldTales_NpcChange_04
106210106,1062101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210106,False,,,
106210107,1062101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210107,True,,,
106210108,1062101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210108,False,,,
106210109,1062101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210109,True,,,
106210110,1062101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210110,False,True,,Locale_Event:OldTales_NpcChange_05
106210111,1062101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210111,True,,,
106210112,1062101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106210112,False,True,Locale_Event:OldTales_FieldChange_03,
106220101,1062201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220101,False,,,
106220102,1062201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220102,True,,,
106220103,1062201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220103,False,,,
106220104,1062201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220104,True,,,
106220105,1062201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220105,False,,,
106220106,1062201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220106,False,,,
106220107,1062201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220107,True,,,
106220108,1062201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220108,False,,,
106220109,1062201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220109,True,,,
106220110,1062201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220110,False,,,
106220111,1062201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220111,True,,,
106220112,1062201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,106220112,False,True,,Locale_Event:OldTales_NpcChange_06
104310101,1043101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310101,False,,,
104310102,1043101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310102,True,,,
104310103,1043101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310103,False,,,
104310104,1043101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310104,True,,,
104310105,1043101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310105,False,,,
104310106,1043101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310106,False,,,
104310107,1043101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310107,True,,,
104310108,1043101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310108,False,,,
104310109,1043101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310109,True,,,
104310110,1043101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310110,False,,,
104310111,1043101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310111,True,,,
104310112,1043101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104310112,False,,,
104320101,1043201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320101,False,,,
104320102,1043201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320102,True,,,
104320103,1043201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320103,False,,,
104320104,1043201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320104,True,,,
104320105,1043201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320105,False,,,
104320106,1043201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320106,False,,,
104320107,1043201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320107,True,,,
104320108,1043201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320108,False,,,
104320109,1043201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320109,True,,,
104320110,1043201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320110,False,,,
104320111,1043201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320111,True,,,
104320112,1043201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,104320112,False,,,
105010101,1050101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010101,False,,,
105010102,1050101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010102,True,,,
105010103,1050101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010103,False,,,
105010104,1050101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010104,True,,,
105010105,1050101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010105,False,,,
105010106,1050101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010106,False,,,
105010107,1050101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010107,True,,,
105010108,1050101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010108,False,,,
105010109,1050101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010109,True,,,
105010110,1050101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010110,False,,,
105010111,1050101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010111,True,,,
105010112,1050101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105010112,False,,,
105020101,1050201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020101,False,,,
105020102,1050201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020102,True,,,
105020103,1050201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020103,False,,,
105020104,1050201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020104,True,,,
105020105,1050201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020105,False,,,
105020106,1050201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020106,False,,,
105020107,1050201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020107,True,,,
105020108,1050201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020108,False,,,
105020109,1050201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020109,True,,,
105020110,1050201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020110,False,,,
105020111,1050201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020111,True,,,
105020112,1050201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105020112,False,,,
105310101,1053101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310101,False,,,
105310102,1053101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310102,True,,,
105310103,1053101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310103,False,,,
105310104,1053101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310104,True,,,
105310105,1053101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310105,False,,,
105310106,1053101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310106,False,,,
105310107,1053101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310107,True,,,
105310108,1053101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310108,False,,,
105310109,1053101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310109,True,,,
105310110,1053101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310110,False,,,
105310111,1053101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310111,True,,,
105310112,1053101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105310112,False,,,
105320101,1053201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320101,False,,,
105320102,1053201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320102,True,,,
105320103,1053201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320103,False,,,
105320104,1053201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320104,True,,,
105320105,1053201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320105,False,,,
105320106,1053201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320106,False,,,
105320107,1053201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320107,True,,,
105320108,1053201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320108,False,,,
105320109,1053201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320109,True,,,
105320110,1053201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320110,False,,,
105320111,1053201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320111,True,,,
105320112,1053201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105320112,False,,,
105410101,1054101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410101,False,,,
105410102,1054101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410102,True,,,
105410103,1054101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410103,False,,,
105410104,1054101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410104,True,,,
105410105,1054101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410105,False,,,
105410106,1054101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410106,False,,,
105410107,1054101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410107,True,,,
105410108,1054101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410108,False,,,
105410109,1054101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410109,True,,,
105410110,1054101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410110,False,,,
105410111,1054101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410111,True,,,
105410112,1054101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105410112,False,,,
105420101,1054201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420101,False,,,
105420102,1054201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420102,True,,,
105420103,1054201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420103,False,,,
105420104,1054201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420104,True,,,
105420105,1054201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420105,False,,,
105420106,1054201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420106,False,,,
105420107,1054201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420107,True,,,
105420108,1054201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420108,False,,,
105420109,1054201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420109,True,,,
105420110,1054201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420110,False,,,
105420111,1054201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420111,True,,,
105420112,1054201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105420112,False,,,
105110101,1051101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110101,False,,,
105110102,1051101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110102,True,,,
105110103,1051101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,105110103,False,,,
