id,reaction_type,special_lobby_change_step,camera_shake,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability
30653,Touch,0,0,10,0,382,1,0,expression_0,Locale_Character:382_speech_05,c382_Lobby_Touch_Love_2,858993459
30654,Touch,0,0,10,0,382,1,0,expression_0,Locale_Character:382_speech_06,c382_Lobby_Touch_Love_3,-1717986918
30655,Stay,0,0,1,9,382,1,0,expression_0,Locale_Character:382_stay_01,c382_Lobby_Stay_1,0
30656,Stay,0,0,10,0,382,1,0,expression_0,Locale_Character:382_stay_02,c382_Lobby_Stay_Love_1,0
30657,Touch,0,0,1,9,470,1,0,expression_0,Locale_Character:470_01_speech_01,c470_01_Lobby_Touch_1,858993459
30658,Touch,0,0,1,9,470,1,0,expression_0,Locale_Character:470_01_speech_02,c470_01_Lobby_Touch_2,858993459
30659,Touch,0,0,1,9,470,1,0,expression_0,Locale_Character:470_01_speech_03,c470_01_Lobby_Touch_3,-1717986918
30660,Touch,0,0,10,0,470,1,0,expression_0,Locale_Character:470_01_speech_04,c470_01_Lobby_Touch_Love_1,858993459
30661,Touch,0,0,10,0,470,1,0,expression_0,Locale_Character:470_01_speech_05,c470_01_Lobby_Touch_Love_2,858993459
30662,Touch,0,0,10,0,470,1,0,expression_0,Locale_Character:470_01_speech_06,c470_01_Lobby_Touch_Love_3,-1717986918
30663,Stay,0,0,1,9,470,1,0,expression_0,Locale_Character:470_01_stay_01,c470_01_Lobby_Stay_1,0
30664,Stay,0,0,10,0,470,1,0,expression_0,Locale_Character:470_01_stay_02,c470_01_Lobby_Stay_Love_1,0
30665,Touch,0,0,1,9,192,1,0,expression_0,Locale_Character:192_speech_01,c192_Lobby_Touch_1,858993459
30666,Touch,0,0,1,9,192,1,0,expression_0,Locale_Character:192_speech_02,c192_Lobby_Touch_2,858993459
30667,Touch,0,0,1,9,192,1,0,expression_0,Locale_Character:192_speech_03,c192_Lobby_Touch_3,-1717986918
30668,Touch,0,0,10,0,192,1,0,expression_0,Locale_Character:192_speech_04,c192_Lobby_Touch_Love_1,858993459
30669,Touch,0,0,10,0,192,1,0,expression_0,Locale_Character:192_speech_05,c192_Lobby_Touch_Love_2,858993459
30670,Touch,0,0,10,0,192,1,0,expression_0,Locale_Character:192_speech_06,c192_Lobby_Touch_Love_3,-1717986918
30671,Stay,0,0,1,9,192,1,0,expression_0,Locale_Character:192_stay_01,c192_Lobby_Stay_1,0
30672,Stay,0,0,10,0,192,1,0,expression_0,Locale_Character:192_stay_02,c192_Lobby_Stay_Love_1,0
30673,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_01,c032_Lobby_Touch_1,-1717986918
30674,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_02,c032_Lobby_Touch_2,-1717986918
30675,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_03,c032_Lobby_Touch_3,-1717986918
30676,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_01,c032_Lobby_Touch_1,-1717986918
30677,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_02,c032_Lobby_Touch_2,-1717986918
30678,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_03,c032_Lobby_Touch_3,-1717986918
30679,Touch,0,0,1,9,32,1,0,expression_1,Locale_Character:32_speech_01,c032_Lobby_Touch_1,-1717986918
30680,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_02,c032_Lobby_Touch_2,-1717986918
30681,Touch,0,0,1,9,32,1,0,expression_0,Locale_Character:32_speech_03,c032_Lobby_Touch_3,-1717986918
30682,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_04,c032_Lobby_Touch_Love_1,-1717986918
30683,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_05,c032_Lobby_Touch_Love_2,-1717986918
30684,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_06,c032_Lobby_Touch_Love_3,-1717986918
30685,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_04,c032_Lobby_Touch_Love_1,-1717986918
30686,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_05,c032_Lobby_Touch_Love_2,-1717986918
30687,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_06,c032_Lobby_Touch_Love_3,-1717986918
30688,Touch,0,0,10,0,32,1,0,expression_1,Locale_Character:32_speech_04,c032_Lobby_Touch_Love_1,-1717986918
30689,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_05,c032_Lobby_Touch_Love_2,-1717986918
30690,Touch,0,0,10,0,32,1,0,expression_0,Locale_Character:32_speech_06,c032_Lobby_Touch_Love_3,-1717986918
30691,Stay,0,0,1,9,32,1,0,expression_0,Locale_Character:32_stay_01,c032_Lobby_Stay_1,-1717986918
30692,Stay,0,0,1,9,32,1,0,expression_0,Locale_Character:32_stay_01,c032_Lobby_Stay_1,858993459
30693,Stay,0,0,1,9,32,1,0,expression_1,Locale_Character:32_stay_01,c032_Lobby_Stay_1,858993459
30694,Stay,0,0,10,0,32,1,0,expression_0,Locale_Character:32_stay_02,c032_Lobby_Stay_Love_1,-1717986918
30695,Stay,0,0,10,0,32,1,0,expression_0,Locale_Character:32_stay_02,c032_Lobby_Stay_Love_1,858993459
30696,Stay,0,0,10,0,32,1,0,expression_1,Locale_Character:32_stay_02,c032_Lobby_Stay_Love_1,858993459
30697,Touch,0,0,1,9,43,1,0,expression_0,Locale_Character:43_speech_01,c043_Lobby_Touch_1,858993459
30698,Touch,0,0,1,9,43,1,0,expression_0,Locale_Character:43_speech_02,c043_Lobby_Touch_2,858993459
30699,Touch,0,0,1,9,43,1,0,expression_0,Locale_Character:43_speech_03,c043_Lobby_Touch_3,-1717986918
30700,Touch,0,0,10,0,43,1,0,expression_0,Locale_Character:43_speech_04,c043_Lobby_Touch_Love_1,858993459
30701,Touch,0,0,10,0,43,1,0,expression_0,Locale_Character:43_speech_05,c043_Lobby_Touch_Love_2,858993459
30702,Touch,0,0,10,0,43,1,0,expression_0,Locale_Character:43_speech_06,c043_Lobby_Touch_Love_3,-1717986918
30703,Stay,0,0,1,9,43,1,0,expression_0,Locale_Character:43_stay_01,c043_Lobby_Stay_1,0
30704,Stay,0,0,10,0,43,1,0,expression_0,Locale_Character:43_stay_02,c043_Lobby_Stay_Love_1,0
30705,Touch,0,0,1,9,231,1,0,expression_0,Locale_Character:231_01_speech_01,c231_01_Lobby_Touch_1,858993459
30706,Touch,0,0,1,9,231,1,0,expression_0,Locale_Character:231_01_speech_02,c231_01_Lobby_Touch_2,858993459
30707,Touch,0,0,1,9,231,1,0,expression_0,Locale_Character:231_01_speech_03,c231_01_Lobby_Touch_3,-1717986918
30708,Touch,0,0,10,0,231,1,0,expression_0,Locale_Character:231_01_speech_04,c231_01_Lobby_Touch_Love_1,858993459
30709,Touch,0,0,10,0,231,1,0,expression_0,Locale_Character:231_01_speech_05,c231_01_Lobby_Touch_Love_2,858993459
30710,Touch,0,0,10,0,231,1,0,expression_0,Locale_Character:231_01_speech_06,c231_01_Lobby_Touch_Love_3,-1717986918
30711,Stay,0,0,1,9,231,1,0,expression_0,Locale_Character:231_01_stay_01,c231_01_Lobby_Stay_1,0
30712,Stay,0,0,10,0,231,1,0,expression_0,Locale_Character:231_01_stay_02,c231_01_Lobby_Stay_Love_1,0
30713,Touch,0,0,1,9,225,1,0,expression_0,Locale_Character:225_01_speech_01,c225_01_Lobby_Touch_1,858993459
30714,Touch,0,0,1,9,225,1,0,expression_0,Locale_Character:225_01_speech_02,c225_01_Lobby_Touch_2,858993459
30715,Touch,0,0,1,9,225,1,0,expression_0,Locale_Character:225_01_speech_03,c225_01_Lobby_Touch_3,-1717986918
30716,Touch,0,0,10,0,225,1,0,expression_0,Locale_Character:225_01_speech_04,c225_01_Lobby_Touch_Love_1,858993459
30717,Touch,0,0,10,0,225,1,0,expression_0,Locale_Character:225_01_speech_05,c225_01_Lobby_Touch_Love_2,858993459
30718,Touch,0,0,10,0,225,1,0,expression_0,Locale_Character:225_01_speech_06,c225_01_Lobby_Touch_Love_3,-1717986918
30719,Stay,0,0,1,9,225,1,0,expression_0,Locale_Character:225_01_stay_01,c225_01_Lobby_Stay_1,0
30720,Stay,0,0,10,0,225,1,0,expression_0,Locale_Character:225_01_stay_02,c225_01_Lobby_Stay_Love_1,0
30721,Touch,0,0,1,9,511,1,0,expression_0,Locale_Character:511_01_speech_01,c511_01_Lobby_Touch_1,858993459
30722,Touch,0,0,1,9,511,1,0,expression_0,Locale_Character:511_01_speech_02,c511_01_Lobby_Touch_2,858993459
30723,Touch,0,0,1,9,511,1,0,expression_0,Locale_Character:511_01_speech_03,c511_01_Lobby_Touch_3,-1717986918
30724,Touch,0,0,10,0,511,1,0,expression_0,Locale_Character:511_01_speech_04,c511_01_Lobby_Touch_Love_1,858993459
30725,Touch,0,0,10,0,511,1,0,expression_0,Locale_Character:511_01_speech_05,c511_01_Lobby_Touch_Love_2,858993459
30726,Touch,0,0,10,0,511,1,0,expression_0,Locale_Character:511_01_speech_06,c511_01_Lobby_Touch_Love_3,-1717986918
30727,Stay,0,0,1,9,511,1,0,expression_0,Locale_Character:511_01_stay_01,c511_01_Lobby_Stay_1,0
30728,Stay,0,0,10,0,511,1,0,expression_0,Locale_Character:511_01_stay_02,c511_01_Lobby_Stay_Love_1,0
30729,Touch,0,0,1,9,91,1,0,expression_0,Locale_Character:91_01_speech_01,c091_01_Lobby_Touch_1,858993459
30730,Touch,0,0,1,9,91,1,0,expression_0,Locale_Character:91_01_speech_02,c091_01_Lobby_Touch_2,858993459
30731,Touch,0,0,1,9,91,1,0,expression_0,Locale_Character:91_01_speech_03,c091_01_Lobby_Touch_3,-1717986918
30732,Touch,0,0,10,0,91,1,0,expression_0,Locale_Character:91_01_speech_04,c091_01_Lobby_Touch_Love_1,858993459
30733,Touch,0,0,10,0,91,1,0,expression_0,Locale_Character:91_01_speech_05,c091_01_Lobby_Touch_Love_2,858993459
30734,Touch,0,0,10,0,91,1,0,expression_0,Locale_Character:91_01_speech_06,c091_01_Lobby_Touch_Love_3,-1717986918
30735,Stay,0,0,1,9,91,1,0,expression_0,Locale_Character:91_01_stay_01,c091_01_Lobby_Stay_1,0
30736,Stay,0,0,10,0,91,1,0,expression_0,Locale_Character:91_01_stay_02,c091_01_Lobby_Stay_Love_1,0
30737,Touch,0,0,1,9,431,1,0,expression_0,Locale_Character:431_speech_01,c431_Lobby_Touch_1,858993459
30738,Touch,0,0,1,9,431,1,0,expression_0,Locale_Character:431_speech_02,c431_Lobby_Touch_2,858993459
30739,Touch,0,0,1,9,431,1,0,expression_0,Locale_Character:431_speech_03,c431_Lobby_Touch_3,-1717986918
30740,Touch,0,0,10,0,431,1,0,expression_0,Locale_Character:431_speech_04,c431_Lobby_Touch_Love_1,858993459
30741,Touch,0,0,10,0,431,1,0,expression_0,Locale_Character:431_speech_05,c431_Lobby_Touch_Love_2,858993459
30742,Touch,0,0,10,0,431,1,0,expression_0,Locale_Character:431_speech_06,c431_Lobby_Touch_Love_3,-1717986918
30743,Stay,0,0,1,9,431,1,0,expression_0,Locale_Character:431_stay_01,c431_Lobby_Stay_1,0
30744,Stay,0,0,10,0,431,1,0,expression_0,Locale_Character:431_stay_02,c431_Lobby_Stay_Love_1,0
30745,Touch,0,0,1,9,390,1,0,expression_0,Locale_Character:390_speech_01,c390_Lobby_Touch_1,858993459
30746,Touch,0,0,1,9,390,1,0,expression_0,Locale_Character:390_speech_02,c390_Lobby_Touch_2,858993459
30747,Touch,0,0,1,9,390,1,0,expression_0,Locale_Character:390_speech_03,c390_Lobby_Touch_3,-1717986918
30748,Touch,0,0,10,0,390,1,0,expression_0,Locale_Character:390_speech_04,c390_Lobby_Touch_Love_1,858993459
30749,Touch,0,0,10,0,390,1,0,expression_0,Locale_Character:390_speech_05,c390_Lobby_Touch_Love_2,858993459
30750,Touch,0,0,10,0,390,1,0,expression_0,Locale_Character:390_speech_06,c390_Lobby_Touch_Love_3,-1717986918
30751,Stay,0,0,1,9,390,1,0,expression_0,Locale_Character:390_stay_01,c390_Lobby_Stay_1,0
30752,Stay,0,0,10,0,390,1,0,expression_0,Locale_Character:390_stay_02,c390_Lobby_Stay_Love_1,0
30753,Touch,0,0,1,9,391,1,0,expression_0,Locale_Character:391_01_speech_01,c391_01_Lobby_Touch_1,858993459
30754,Touch,0,0,1,9,391,1,0,expression_0,Locale_Character:391_01_speech_02,c391_01_Lobby_Touch_2,858993459
30755,Touch,0,0,1,9,391,1,0,expression_0,Locale_Character:391_01_speech_03,c391_01_Lobby_Touch_3,-1717986918
30756,Touch,0,0,10,0,391,1,0,expression_0,Locale_Character:391_01_speech_04,c391_01_Lobby_Touch_Love_1,858993459
30757,Touch,0,0,10,0,391,1,0,expression_0,Locale_Character:391_01_speech_05,c391_01_Lobby_Touch_Love_2,858993459
30758,Touch,0,0,10,0,391,1,0,expression_0,Locale_Character:391_01_speech_06,c391_01_Lobby_Touch_Love_3,-1717986918
30759,Stay,0,0,1,9,391,1,0,expression_0,Locale_Character:391_01_stay_01,c391_01_Lobby_Stay_1,0
30760,Stay,0,0,10,0,391,1,0,expression_0,Locale_Character:391_01_stay_02,c391_01_Lobby_Stay_Love_1,0
30761,Touch,0,0,1,9,450,2,0,expression_0,Locale_Character:450_02_speech_01,c450_02_Lobby_Touch_1,858993459
30762,Touch,0,0,1,9,450,2,0,expression_0,Locale_Character:450_02_speech_02,c450_02_Lobby_Touch_2,858993459
30763,Touch,0,0,1,9,450,2,0,expression_0,Locale_Character:450_02_speech_03,c450_02_Lobby_Touch_3,-1717986918
30764,Touch,0,0,10,0,450,2,0,expression_0,Locale_Character:450_02_speech_04,c450_02_Lobby_Touch_Love_1,858993459
30765,Touch,0,0,10,0,450,2,0,expression_0,Locale_Character:450_02_speech_05,c450_02_Lobby_Touch_Love_2,858993459
30766,Touch,0,0,10,0,450,2,0,expression_0,Locale_Character:450_02_speech_06,c450_02_Lobby_Touch_Love_3,-1717986918
30767,Stay,0,0,1,9,450,2,0,expression_0,Locale_Character:450_02_stay_01,c450_02_Lobby_Stay_1,0
30768,Stay,0,0,10,0,450,2,0,expression_0,Locale_Character:450_02_stay_02,c450_02_Lobby_Stay_Love_1,0
30769,Touch,0,0,1,9,501,1,0,expression_0,Locale_Character:501_speech_01,c501_Lobby_Touch_1,858993459
30770,Touch,0,0,1,9,501,1,0,expression_0,Locale_Character:501_speech_02,c501_Lobby_Touch_2,858993459
30771,Touch,0,0,1,9,501,1,0,expression_0,Locale_Character:501_speech_03,c501_Lobby_Touch_3,-1717986918
30772,Touch,0,0,10,0,501,1,0,expression_0,Locale_Character:501_speech_04,c501_Lobby_Touch_Love_1,858993459
30773,Touch,0,0,10,0,501,1,0,expression_0,Locale_Character:501_speech_05,c501_Lobby_Touch_Love_2,858993459
30774,Touch,0,0,10,0,501,1,0,expression_0,Locale_Character:501_speech_06,c501_Lobby_Touch_Love_3,-1717986918
30775,Stay,0,0,1,9,501,1,0,expression_0,Locale_Character:501_stay_01,c501_Lobby_Stay_1,0
30776,Stay,0,0,10,0,501,1,0,expression_0,Locale_Character:501_stay_02,c501_Lobby_Stay_Love_1,0
30777,Touch,0,0,1,9,401,1,0,expression_0,Locale_Character:401_01_speech_01,c401_01_Lobby_Touch_1,858993459
30778,Touch,0,0,1,9,401,1,0,expression_0,Locale_Character:401_01_speech_02,c401_01_Lobby_Touch_2,858993459
30779,Touch,0,0,1,9,401,1,0,expression_0,Locale_Character:401_01_speech_03,c401_01_Lobby_Touch_3,-1717986918
30780,Touch,0,0,10,0,401,1,0,expression_0,Locale_Character:401_01_speech_04,c401_01_Lobby_Touch_Love_1,858993459
30781,Touch,0,0,10,0,401,1,0,expression_0,Locale_Character:401_01_speech_05,c401_01_Lobby_Touch_Love_2,858993459
30782,Touch,0,0,10,0,401,1,0,expression_0,Locale_Character:401_01_speech_06,c401_01_Lobby_Touch_Love_3,-1717986918
30783,Stay,0,0,1,9,401,1,0,expression_0,Locale_Character:401_01_stay_01,c401_01_Lobby_Stay_1,0
30784,Stay,0,0,10,0,401,1,0,expression_0,Locale_Character:401_01_stay_02,c401_01_Lobby_Stay_Love_1,0
30785,Touch,0,0,1,9,381,1,0,expression_0,Locale_Character:381_speech_01,c381_Lobby_Touch_1,858993459
30786,Touch,0,0,1,9,381,1,0,expression_0,Locale_Character:381_speech_02,c381_Lobby_Touch_2,858993459
30787,Touch,0,0,1,9,381,1,0,expression_0,Locale_Character:381_speech_03,c381_Lobby_Touch_3,-1717986918
30788,Touch,0,0,10,0,381,1,0,expression_0,Locale_Character:381_speech_04,c381_Lobby_Touch_Love_1,858993459
30789,Touch,0,0,10,0,381,1,0,expression_0,Locale_Character:381_speech_05,c381_Lobby_Touch_Love_2,858993459
30790,Touch,0,0,10,0,381,1,0,expression_0,Locale_Character:381_speech_06,c381_Lobby_Touch_Love_3,-1717986918
30791,Stay,0,0,1,9,381,1,0,expression_0,Locale_Character:381_stay_01,c381_Lobby_Stay_1,0
30792,Stay,0,0,10,0,381,1,0,expression_0,Locale_Character:381_stay_02,c381_Lobby_Stay_Love_1,0
30793,Touch,0,0,1,9,834,1,0,expression_0,Locale_Character:834_speech_01,c834_Lobby_Touch_1,858993459
30794,Touch,0,0,1,9,834,1,0,expression_0,Locale_Character:834_speech_02,c834_Lobby_Touch_2,858993459
30795,Touch,0,0,1,9,834,1,0,expression_0,Locale_Character:834_speech_03,c834_Lobby_Touch_3,-1717986918
30796,Touch,0,0,10,0,834,1,0,expression_0,Locale_Character:834_speech_04,c834_Lobby_Touch_Love_1,858993459
30797,Touch,0,0,10,0,834,1,0,expression_0,Locale_Character:834_speech_05,c834_Lobby_Touch_Love_2,858993459
30798,Touch,0,0,10,0,834,1,0,expression_0,Locale_Character:834_speech_06,c834_Lobby_Touch_Love_3,-1717986918
30799,Stay,0,0,1,9,834,1,0,expression_0,Locale_Character:834_stay_01,c834_Lobby_Stay_1,0
30800,Stay,0,0,10,0,834,1,0,expression_0,Locale_Character:834_stay_02,c834_Lobby_Stay_Love_1,0
30801,Touch,0,0,1,9,834,2,0,expression_0,Locale_Character:834_02_speech_01,c834_02_Lobby_Touch_1,858993459
30802,Touch,0,0,1,9,834,2,0,expression_0,Locale_Character:834_02_speech_02,c834_02_Lobby_Touch_2,858993459
30803,Touch,0,0,1,9,834,2,0,expression_0,Locale_Character:834_02_speech_03,c834_02_Lobby_Touch_3,-1717986918
30804,Touch,0,0,10,0,834,2,0,expression_0,Locale_Character:834_02_speech_04,c834_02_Lobby_Touch_Love_1,858993459
30805,Touch,0,0,10,0,834,2,0,expression_0,Locale_Character:834_02_speech_05,c834_02_Lobby_Touch_Love_2,858993459
30806,Touch,0,0,10,0,834,2,0,expression_0,Locale_Character:834_02_speech_06,c834_02_Lobby_Touch_Love_3,-1717986918
30807,Stay,0,0,1,9,834,2,0,expression_0,Locale_Character:834_02_stay_01,c834_02_Lobby_Stay_1,0
30808,Stay,0,0,10,0,834,2,0,expression_0,Locale_Character:834_02_stay_02,c834_02_Lobby_Stay_Love_1,0
30809,Touch,0,0,1,9,835,1,0,expression_0,Locale_Character:835_speech_01,c835_Lobby_Touch_1,858993459
30810,Touch,0,0,1,9,835,1,0,expression_0,Locale_Character:835_speech_02,c835_Lobby_Touch_2,858993459
30811,Touch,0,0,1,9,835,1,0,expression_0,Locale_Character:835_speech_03,c835_Lobby_Touch_3,-1717986918
30812,Touch,0,0,10,0,835,1,0,expression_0,Locale_Character:835_speech_04,c835_Lobby_Touch_Love_1,858993459
30813,Touch,0,0,10,0,835,1,0,expression_0,Locale_Character:835_speech_05,c835_Lobby_Touch_Love_2,858993459
30814,Touch,0,0,10,0,835,1,0,expression_0,Locale_Character:835_speech_06,c835_Lobby_Touch_Love_3,-1717986918
30815,Stay,0,0,1,9,835,1,0,expression_0,Locale_Character:835_stay_01,c835_Lobby_Stay_1,0
30816,Stay,0,0,10,0,835,1,0,expression_0,Locale_Character:835_stay_02,c835_Lobby_Stay_Love_1,0
30817,Touch,0,0,1,9,835,2,0,expression_0,Locale_Character:835_02_speech_01,c835_02_Lobby_Touch_1,858993459
30818,Touch,0,0,1,9,835,2,0,expression_0,Locale_Character:835_02_speech_02,c835_02_Lobby_Touch_2,858993459
30819,Touch,0,0,1,9,835,2,0,expression_0,Locale_Character:835_02_speech_03,c835_02_Lobby_Touch_3,-1717986918
30820,Touch,0,0,10,0,835,2,0,expression_0,Locale_Character:835_02_speech_04,c835_02_Lobby_Touch_Love_1,858993459
30821,Touch,0,0,10,0,835,2,0,expression_0,Locale_Character:835_02_speech_05,c835_02_Lobby_Touch_Love_2,858993459
30822,Touch,0,0,10,0,835,2,0,expression_0,Locale_Character:835_02_speech_06,c835_02_Lobby_Touch_Love_3,-1717986918
30823,Stay,0,0,1,9,835,2,0,expression_0,Locale_Character:835_02_stay_01,c835_02_Lobby_Stay_1,0
30824,Stay,0,0,10,0,835,2,0,expression_0,Locale_Character:835_02_stay_02,c835_02_Lobby_Stay_Love_1,0
30825,Touch,0,0,1,9,832,3,0,expression_0,Locale_Character:832_speech_01,c832_Lobby_Touch_1,858993459
30826,Touch,0,0,1,9,832,3,0,expression_0,Locale_Character:832_speech_02,c832_Lobby_Touch_2,858993459
30827,Touch,0,0,1,9,832,3,0,expression_0,Locale_Character:832_speech_03,c832_Lobby_Touch_3,-1717986918
30828,Touch,0,0,10,0,832,3,0,expression_0,Locale_Character:832_speech_04,c832_Lobby_Touch_Love_1,858993459
30829,Touch,0,0,10,0,832,3,0,expression_0,Locale_Character:832_speech_05,c832_Lobby_Touch_Love_2,858993459
30830,Touch,0,0,10,0,832,3,0,expression_0,Locale_Character:832_speech_06,c832_Lobby_Touch_Love_3,-1717986918
30831,Stay,0,0,1,9,832,3,0,expression_0,Locale_Character:832_stay_01,c832_Lobby_Stay_1,0
30832,Stay,0,0,10,0,832,3,0,expression_0,Locale_Character:832_stay_02,c832_Lobby_Stay_Love_1,0
30833,Touch,0,0,1,9,832,4,0,expression_0,Locale_Character:832_04_speech_01,c832_04_Lobby_Touch_1,858993459
30834,Touch,0,0,1,9,832,4,0,expression_0,Locale_Character:832_04_speech_02,c832_04_Lobby_Touch_2,858993459
30835,Touch,0,0,1,9,832,4,0,expression_0,Locale_Character:832_04_speech_03,c832_04_Lobby_Touch_3,-1717986918
30836,Touch,0,0,10,0,832,4,0,expression_0,Locale_Character:832_04_speech_04,c832_04_Lobby_Touch_Love_1,858993459
30837,Touch,0,0,10,0,832,4,0,expression_0,Locale_Character:832_04_speech_05,c832_04_Lobby_Touch_Love_2,858993459
30838,Touch,0,0,10,0,832,4,0,expression_0,Locale_Character:832_04_speech_06,c832_04_Lobby_Touch_Love_3,-1717986918
30839,Stay,0,0,1,9,832,4,0,expression_0,Locale_Character:832_04_stay_01,c832_04_Lobby_Stay_1,0
30840,Stay,0,0,10,0,832,4,0,expression_0,Locale_Character:832_04_stay_02,c832_04_Lobby_Stay_Love_1,0
30841,Touch,0,0,1,9,352,2,0,expression_0,Locale_Character:352_02_speech_01,c352_02_Lobby_Touch_1,858993459
30842,Touch,0,0,1,9,352,2,0,expression_0,Locale_Character:352_02_speech_02,c352_02_Lobby_Touch_2,858993459
30843,Touch,0,0,1,9,352,2,0,expression_0,Locale_Character:352_02_speech_03,c352_02_Lobby_Touch_3,-1717986918
30844,Touch,0,0,10,0,352,2,0,expression_0,Locale_Character:352_02_speech_04,c352_02_Lobby_Touch_Love_1,858993459
30845,Touch,0,0,10,0,352,2,0,expression_0,Locale_Character:352_02_speech_05,c352_02_Lobby_Touch_Love_2,858993459
30846,Touch,0,0,10,0,352,2,0,expression_0,Locale_Character:352_02_speech_06,c352_02_Lobby_Touch_Love_3,-1717986918
30847,Stay,0,0,1,9,352,2,0,expression_0,Locale_Character:352_02_stay_01,c352_02_Lobby_Stay_1,0
30848,Stay,0,0,10,0,352,2,0,expression_0,Locale_Character:352_02_stay_02,c352_02_Lobby_Stay_Love_1,0
30849,Touch,0,0,1,9,451,2,0,expression_0,Locale_Character:451_speech_01,c451_Lobby_Touch_1,858993459
30850,Touch,0,0,1,9,451,2,0,expression_0,Locale_Character:451_speech_02,c451_Lobby_Touch_2,858993459
30851,Touch,0,0,1,9,451,2,0,expression_0,Locale_Character:451_speech_03,c451_Lobby_Touch_3,-1717986918
30852,Touch,0,0,10,0,451,2,0,expression_0,Locale_Character:451_speech_04,c451_Lobby_Touch_Love_1,858993459
30853,Touch,0,0,10,0,451,2,0,expression_0,Locale_Character:451_speech_05,c451_Lobby_Touch_Love_2,858993459
30854,Touch,0,0,10,0,451,2,0,expression_0,Locale_Character:451_speech_06,c451_Lobby_Touch_Love_3,-1717986918
30855,Stay,0,0,1,9,451,2,0,expression_0,Locale_Character:451_stay_01,c451_Lobby_Stay_1,0
30856,Stay,0,0,10,0,451,2,0,expression_0,Locale_Character:451_stay_02,c451_Lobby_Stay_Love_1,0
30857,Touch,0,0,1,9,310,1,0,expression_0,Locale_Character:310_speech_01,c310_Lobby_Touch_1,858993459
30858,Touch,0,0,1,9,310,1,0,expression_0,Locale_Character:310_speech_02,c310_Lobby_Touch_2,858993459
30859,Touch,0,0,1,9,310,1,0,expression_0,Locale_Character:310_speech_03,c310_Lobby_Touch_3,-1717986918
30860,Touch,0,0,10,0,310,1,0,expression_0,Locale_Character:310_speech_04,c310_Lobby_Touch_Love_1,858993459
30861,Touch,0,0,10,0,310,1,0,expression_0,Locale_Character:310_speech_05,c310_Lobby_Touch_Love_2,858993459
30862,Touch,0,0,10,0,310,1,0,expression_0,Locale_Character:310_speech_06,c310_Lobby_Touch_Love_3,-1717986918
30863,Stay,0,0,1,9,310,1,0,expression_0,Locale_Character:310_stay_01,c310_Lobby_Stay_1,0
30864,Stay,0,0,10,0,310,1,0,expression_0,Locale_Character:310_stay_02,c310_Lobby_Stay_Love_1,0
30865,Touch,0,0,1,9,511,2,0,expression_0,Locale_Character:511_speech_01,c511_Lobby_Touch_1,858993459
30866,Touch,0,0,1,9,511,2,0,expression_0,Locale_Character:511_speech_02,c511_Lobby_Touch_2,858993459
30867,Touch,0,0,1,9,511,2,0,expression_0,Locale_Character:511_speech_03,c511_Lobby_Touch_3,-1717986918
30868,Touch,0,0,10,0,511,2,0,expression_0,Locale_Character:511_speech_04,c511_Lobby_Touch_Love_1,858993459
30869,Touch,0,0,10,0,511,2,0,expression_0,Locale_Character:511_speech_05,c511_Lobby_Touch_Love_2,858993459
30870,Touch,0,0,10,0,511,2,0,expression_0,Locale_Character:511_speech_06,c511_Lobby_Touch_Love_3,-1717986918
30871,Stay,0,0,1,9,511,2,0,expression_0,Locale_Character:511_stay_01,c511_Lobby_Stay_1,0
30872,Stay,0,0,10,0,511,2,0,expression_0,Locale_Character:511_stay_02,c511_Lobby_Stay_Love_1,0
30873,Touch,0,0,1,9,514,1,0,expression_0,Locale_Character:514_01_speech_01,c514_01_Lobby_Touch_1,858993459
30874,Touch,0,0,1,9,514,1,0,expression_0,Locale_Character:514_01_speech_02,c514_01_Lobby_Touch_2,858993459
30875,Touch,0,0,1,9,514,1,0,expression_0,Locale_Character:514_01_speech_03,c514_01_Lobby_Touch_3,-1717986918
30876,Touch,0,0,10,0,514,1,0,expression_0,Locale_Character:514_01_speech_04,c514_01_Lobby_Touch_Love_1,858993459
30877,Touch,0,0,10,0,514,1,0,expression_0,Locale_Character:514_01_speech_05,c514_01_Lobby_Touch_Love_2,858993459
30878,Touch,0,0,10,0,514,1,0,expression_0,Locale_Character:514_01_speech_06,c514_01_Lobby_Touch_Love_3,-1717986918
