id,trigger,condition_id,condition_value,before_trigger_id,handler_type,print_value,shortcut_type,shortcut_value,name_localkey,description_localkey,point_value,reward_id
106078,TowerTetraClear,40760,1,106077,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40760,760,2106078
106079,TowerTetraClear,40770,1,106078,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40770,770,2106079
106080,TowerTetraClear,40780,1,106079,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40780,780,2106080
106081,TowerTetraClear,40790,1,106080,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40790,790,2106081
106082,TowerTetraClear,40800,1,106081,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40800,800,2106082
106083,TowerTetraClear,40810,1,106082,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40810,810,2106083
106084,TowerTetraClear,40820,1,106083,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40820,820,2106084
106085,TowerTetraClear,40830,1,106084,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40830,830,2106085
106086,TowerTetraClear,40840,1,106085,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40840,840,2106086
106087,TowerTetraClear,40850,1,106086,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40850,850,2106087
106088,TowerTetraClear,40860,1,106087,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40860,860,2106088
106089,TowerTetraClear,40870,1,106088,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40870,870,2106089
106090,TowerTetraClear,40880,1,106089,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40880,880,2106090
106091,TowerTetraClear,40890,1,106090,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40890,890,2106091
106092,TowerTetraClear,40900,1,106091,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40900,900,2106092
106093,TowerTetraClear,40910,1,106092,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40910,910,2106093
106094,TowerTetraClear,40920,1,106093,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40920,920,2106094
106095,TowerTetraClear,40930,1,106094,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40930,930,2106095
106096,TowerTetraClear,40940,1,106095,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40940,940,2106096
106097,TowerTetraClear,40950,1,106096,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40950,950,2106097
106098,TowerTetraClear,40960,1,106097,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40960,960,2106098
106099,TowerTetraClear,40970,1,106098,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40970,970,2106099
106100,TowerTetraClear,40980,1,106099,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40980,980,2106100
106101,TowerTetraClear,40990,1,106100,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_40990,990,2106101
106102,TowerTetraClear,41000,1,106101,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_41000,1000,2106102
106103,TowerTetraClear,41010,1,106102,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_41010,1010,2106103
106104,TowerTetraClear,41020,1,106103,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_41020,1020,2106104
106105,TowerTetraClear,41030,1,106104,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_41030,1030,2106105
106106,TowerTetraClear,41040,1,106105,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_41040,1040,2106106
106107,TowerTetraClear,41050,1,106106,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerTetraClear_41050,1050,2106107
107001,TowerOverspecClear,50005,1,0,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50005,5,2107001
107002,TowerOverspecClear,50010,1,107001,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50010,10,2107002
107003,TowerOverspecClear,50015,1,107002,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50015,15,2107003
107004,TowerOverspecClear,50020,1,107003,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50020,20,2107004
107005,TowerOverspecClear,50030,1,107004,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50030,30,2107005
107006,TowerOverspecClear,50040,1,107005,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50040,40,2107006
107007,TowerOverspecClear,50050,1,107006,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50050,50,2107007
107008,TowerOverspecClear,50060,1,107007,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50060,60,2107008
107009,TowerOverspecClear,50070,1,107008,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50070,70,2107009
107010,TowerOverspecClear,50080,1,107009,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50080,80,2107010
107011,TowerOverspecClear,50090,1,107010,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50090,90,2107011
107012,TowerOverspecClear,50100,1,107011,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50100,100,2107012
107013,TowerOverspecClear,50110,1,107012,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50110,110,2107013
107014,TowerOverspecClear,50120,1,107013,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50120,120,2107014
107015,TowerOverspecClear,50130,1,107014,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50130,130,2107015
107016,TowerOverspecClear,50140,1,107015,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50140,140,2107016
107017,TowerOverspecClear,50150,1,107016,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50150,150,2107017
107018,TowerOverspecClear,50160,1,107017,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50160,160,2107018
107019,TowerOverspecClear,50170,1,107018,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50170,170,2107019
107020,TowerOverspecClear,50180,1,107019,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50180,180,2107020
107021,TowerOverspecClear,50190,1,107020,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50190,190,2107021
107022,TowerOverspecClear,50200,1,107021,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50200,200,2107022
107023,TowerOverspecClear,50210,1,107022,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50210,210,2107023
107024,TowerOverspecClear,50220,1,107023,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50220,220,2107024
107025,TowerOverspecClear,50230,1,107024,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50230,230,2107025
107026,TowerOverspecClear,50240,1,107025,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50240,240,2107026
107027,TowerOverspecClear,50250,1,107026,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50250,250,2107027
107028,TowerOverspecClear,50260,1,107027,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50260,260,2107028
107029,TowerOverspecClear,50270,1,107028,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50270,270,2107029
107030,TowerOverspecClear,50280,1,107029,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50280,280,2107030
107031,TowerOverspecClear,50290,1,107030,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50290,290,2107031
107032,TowerOverspecClear,50300,1,107031,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50300,300,2107032
107033,TowerOverspecClear,50310,1,107032,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50310,310,2107033
107034,TowerOverspecClear,50320,1,107033,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50320,320,2107034
107035,TowerOverspecClear,50330,1,107034,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50330,330,2107035
107036,TowerOverspecClear,50340,1,107035,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50340,340,2107036
107037,TowerOverspecClear,50350,1,107036,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50350,350,2107037
107038,TowerOverspecClear,50360,1,107037,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50360,360,2107038
107039,TowerOverspecClear,50370,1,107038,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50370,370,2107039
107040,TowerOverspecClear,50380,1,107039,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50380,380,2107040
107041,TowerOverspecClear,50390,1,107040,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50390,390,2107041
107042,TowerOverspecClear,50400,1,107041,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50400,400,2107042
107043,TowerOverspecClear,50410,1,107042,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50410,410,2107043
107044,TowerOverspecClear,50420,1,107043,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50420,420,2107044
107045,TowerOverspecClear,50430,1,107044,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50430,430,2107045
107046,TowerOverspecClear,50440,1,107045,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50440,440,2107046
107047,TowerOverspecClear,50450,1,107046,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50450,450,2107047
107048,TowerOverspecClear,50460,1,107047,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50460,460,2107048
107049,TowerOverspecClear,50470,1,107048,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50470,470,2107049
107050,TowerOverspecClear,50480,1,107049,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50480,480,2107050
107051,TowerOverspecClear,50490,1,107050,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50490,490,2107051
107052,TowerOverspecClear,50500,1,107051,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50500,500,2107052
107053,TowerOverspecClear,50510,1,107052,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50510,510,2107053
107054,TowerOverspecClear,50520,1,107053,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50520,520,2107054
107055,TowerOverspecClear,50530,1,107054,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50530,530,2107055
107056,TowerOverspecClear,50540,1,107055,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50540,540,2107056
107057,TowerOverspecClear,50550,1,107056,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50550,550,2107057
107058,TowerOverspecClear,50560,1,107057,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50560,560,2107058
107059,TowerOverspecClear,50570,1,107058,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50570,570,2107059
107060,TowerOverspecClear,50580,1,107059,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50580,580,2107060
107061,TowerOverspecClear,50590,1,107060,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50590,590,2107061
107062,TowerOverspecClear,50600,1,107061,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50600,600,2107062
107063,TowerOverspecClear,50610,1,107062,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50610,610,2107063
107064,TowerOverspecClear,50620,1,107063,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50620,620,2107064
107065,TowerOverspecClear,50630,1,107064,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50630,630,2107065
107066,TowerOverspecClear,50640,1,107065,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50640,640,2107066
107067,TowerOverspecClear,50650,1,107066,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50650,650,2107067
107068,TowerOverspecClear,50660,1,107067,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50660,660,2107068
107069,TowerOverspecClear,50670,1,107068,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50670,670,2107069
107070,TowerOverspecClear,50680,1,107069,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50680,680,2107070
107071,TowerOverspecClear,50690,1,107070,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50690,690,2107071
107072,TowerOverspecClear,50700,1,107071,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50700,700,2107072
107073,TowerOverspecClear,50710,1,107072,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50710,710,2107073
107074,TowerOverspecClear,50720,1,107073,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50720,720,2107074
107075,TowerOverspecClear,50730,1,107074,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50730,730,2107075
107076,TowerOverspecClear,50740,1,107075,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50740,740,2107076
107077,TowerOverspecClear,50750,1,107076,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50750,750,2107077
107078,TowerOverspecClear,50760,1,107077,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50760,760,2107078
107079,TowerOverspecClear,50770,1,107078,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50770,770,2107079
107080,TowerOverspecClear,50780,1,107079,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50780,780,2107080
107081,TowerOverspecClear,50790,1,107080,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50790,790,2107081
107082,TowerOverspecClear,50800,1,107081,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50800,800,2107082
107083,TowerOverspecClear,50810,1,107082,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50810,810,2107083
107084,TowerOverspecClear,50820,1,107083,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50820,820,2107084
107085,TowerOverspecClear,50830,1,107084,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50830,830,2107085
107086,TowerOverspecClear,50840,1,107085,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50840,840,2107086
107087,TowerOverspecClear,50850,1,107086,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50850,850,2107087
107088,TowerOverspecClear,50860,1,107087,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50860,860,2107088
107089,TowerOverspecClear,50870,1,107088,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50870,870,2107089
107090,TowerOverspecClear,50880,1,107089,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50880,880,2107090
107091,TowerOverspecClear,50890,1,107090,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50890,890,2107091
107092,TowerOverspecClear,50900,1,107091,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50900,900,2107092
107093,TowerOverspecClear,50910,1,107092,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50910,910,2107093
107094,TowerOverspecClear,50920,1,107093,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50920,920,2107094
107095,TowerOverspecClear,50930,1,107094,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50930,930,2107095
107096,TowerOverspecClear,50940,1,107095,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50940,940,2107096
107097,TowerOverspecClear,50950,1,107096,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50950,950,2107097
107098,TowerOverspecClear,50960,1,107097,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50960,960,2107098
107099,TowerOverspecClear,50970,1,107098,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50970,970,2107099
107100,TowerOverspecClear,50980,1,107099,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50980,980,2107100
107101,TowerOverspecClear,50990,1,107100,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_50990,990,2107101
107102,TowerOverspecClear,51000,1,107101,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_51000,1000,2107102
107103,TowerOverspecClear,51010,1,107102,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_51010,1010,2107103
107104,TowerOverspecClear,51020,1,107103,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_51020,1020,2107104
107105,TowerOverspecClear,51030,1,107104,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_51030,1030,2107105
107106,TowerOverspecClear,51040,1,107105,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_51040,1040,2107106
107107,TowerOverspecClear,51050,1,107106,Achievement,True,None,0,,Locale_Trigger:trigger_desc_TowerPilgrimOverspecClear_51050,1050,2107107
108001,InterceptStart,0,3,0,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,3,2108001
108002,InterceptStart,0,10,108001,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,10,2108002
108003,InterceptStart,0,20,108002,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,20,2108003
108004,InterceptStart,0,30,108003,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,30,2108004
108005,InterceptStart,0,40,108004,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,40,2108005
108006,InterceptStart,0,50,108005,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,50,2108006
108007,InterceptStart,0,75,108006,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,75,2108007
108008,InterceptStart,0,100,108007,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,100,2108008
108009,InterceptStart,0,150,108008,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,150,2108009
108010,InterceptStart,0,200,108009,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,200,2108010
108011,InterceptStart,0,250,108010,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,250,2108011
108012,InterceptStart,0,300,108011,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,300,2108012
108013,InterceptStart,0,350,108012,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,350,2108013
108014,InterceptStart,0,400,108013,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,400,2108014
108015,InterceptStart,0,500,108014,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,500,2108015
108016,InterceptStart,0,600,108015,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,600,2108016
108017,InterceptStart,0,700,108016,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,700,2108017
108018,InterceptStart,0,800,108017,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,800,2108018
108019,InterceptStart,0,900,108018,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,900,2108019
108020,InterceptStart,0,1000,108019,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1000,2108020
108021,InterceptStart,0,1100,108020,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1100,2108021
108022,InterceptStart,0,1200,108021,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1200,2108022
108023,InterceptStart,0,1300,108022,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1300,2108023
108024,InterceptStart,0,1400,108023,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1400,2108024
108025,InterceptStart,0,1500,108024,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1500,2108025
108026,InterceptStart,0,1600,108025,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1600,2108026
108027,InterceptStart,0,1700,108026,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1700,2108027
108028,InterceptStart,0,1800,108027,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1800,2108028
108029,InterceptStart,0,1900,108028,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,1900,2108029
108030,InterceptStart,0,2000,108029,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2000,2108030
108031,InterceptStart,0,2100,108030,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2100,2108031
108032,InterceptStart,0,2200,108031,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2200,2108032
108033,InterceptStart,0,2300,108032,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2300,2108033
108034,InterceptStart,0,2400,108033,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2400,2108034
108035,InterceptStart,0,2500,108034,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2500,2108035
108036,InterceptStart,0,2600,108035,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2600,2108036
108037,InterceptStart,0,2700,108036,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2700,2108037
108038,InterceptStart,0,2800,108037,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2800,2108038
108039,InterceptStart,0,2900,108038,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,2900,2108039
108040,InterceptStart,0,3000,108039,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,3000,2108040
108041,InterceptStart,0,3100,108040,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,3100,2108041
108042,InterceptStart,0,3200,108041,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,3200,2108042
108043,InterceptStart,0,3300,108042,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,3300,2108043
108044,InterceptStart,0,3400,108043,Achievement,True,None,0,,Locale_Trigger:trigger_desc_InterceptClear,3400,2108044
109001,WinArena,0,5,0,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,5,2109001
109002,WinArena,0,10,109001,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,10,2109002
109003,WinArena,0,25,109002,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,25,2109003
109004,WinArena,0,50,109003,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,50,2109004
109005,WinArena,0,75,109004,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,75,2109005
109006,WinArena,0,100,109005,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,100,2109006
109007,WinArena,0,150,109006,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,150,2109007
109008,WinArena,0,200,109007,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,200,2109008
109009,WinArena,0,250,109008,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,250,2109009
109010,WinArena,0,500,109009,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,500,2109010
109011,WinArena,0,750,109010,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,750,2109011
109012,WinArena,0,1000,109011,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,1000,2109012
109013,WinArena,0,1250,109012,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,1250,2109013
109014,WinArena,0,1500,109013,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,1500,2109014
109015,WinArena,0,1750,109014,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,1750,2109015
109016,WinArena,0,2000,109015,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,2000,2109016
109017,WinArena,0,2500,109016,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,2500,2109017
109018,WinArena,0,3000,109017,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,3000,2109018
109019,WinArena,0,3500,109018,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,3500,2109019
109020,WinArena,0,4000,109019,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,4000,2109020
109021,WinArena,0,4500,109020,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,4500,2109021
109022,WinArena,0,5000,109021,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,5000,2109022
109023,WinArena,0,5500,109022,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,5500,2109023
109024,WinArena,0,6000,109023,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,6000,2109024
109025,WinArena,0,6500,109024,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,6500,2109025
109026,WinArena,0,7000,109025,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,7000,2109026
109027,WinArena,0,7500,109026,Achievement,True,None,0,,Locale_Trigger:trigger_desc_WinArena,7500,2109027
