id,event_type,scaling_type,difficulty_condition_type,difficulty_condition_value,chapter_condition_type,chapter_condition_value,weight,spot_autocontrol,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_id,use_oc_mode,use_season_id,battle_event_group
511100492,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420046,True,6,
511100493,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420050,True,6,
511100494,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420052,True,6,
511100495,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420054,True,6,
511100496,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421026,True,6,
511100497,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421027,True,6,
511100498,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421028,True,6,
511100499,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421029,True,6,
511100500,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421030,True,6,
511100501,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421031,True,6,
511100502,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421032,True,6,
511100503,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421033,True,6,
511100504,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421034,True,6,
511100505,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421035,True,6,
511100506,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421036,True,6,
511100507,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421037,True,6,
511100508,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421038,True,6,
511100509,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421039,True,6,
511100510,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421040,True,6,
511100511,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421043,True,6,
511100512,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421046,True,6,
511100513,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421050,True,6,
511100514,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421052,True,6,
511100515,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421054,True,6,
511100516,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422026,True,6,
511100517,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422027,True,6,
511100518,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422028,True,6,
511100519,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422029,True,6,
511100520,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422030,True,6,
511100521,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422031,True,6,
511100522,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422032,True,6,
511100523,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422033,True,6,
511100524,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422034,True,6,
511100525,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422035,True,6,
511100526,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422036,True,6,
511100527,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422037,True,6,
511100528,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422038,True,6,
511100529,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422039,True,6,
511100530,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422040,True,6,
511100531,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422043,True,6,
511100532,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422046,True,6,
511100533,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422050,True,6,
511100534,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422052,True,6,
511100535,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6422054,True,6,
511100536,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423026,True,6,
511100537,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423027,True,6,
511100538,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423028,True,6,
511100539,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423029,True,6,
511100540,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423030,True,6,
511100541,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423031,True,6,
511100542,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423032,True,6,
511100543,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423033,True,6,
511100544,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423034,True,6,
511100545,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423035,True,6,
511100546,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423036,True,6,
511100547,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423037,True,6,
511100548,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423038,True,6,
511100549,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423039,True,6,
511100550,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423040,True,6,
511100551,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423043,True,6,
511100552,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423046,True,6,
511100553,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423050,True,6,
511100554,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423052,True,6,
511100555,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6423054,True,6,
511100556,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424026,True,6,
511100557,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424027,True,6,
511100558,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424028,True,6,
511100559,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424029,True,6,
511100560,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424030,True,6,
511100561,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424031,True,6,
511100562,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424032,True,6,
511100563,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424033,True,6,
511100564,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424034,True,6,
511100565,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424035,True,6,
511100566,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424036,True,6,
511100567,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424037,True,6,
511100568,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424038,True,6,
511100569,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424039,True,6,
511100570,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424040,True,6,
511100571,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424043,True,6,
511100572,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424046,True,6,
511100573,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424050,True,6,
511100574,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424052,True,6,
511100575,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6424054,True,6,
611100476,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430026,True,6,
611100477,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430027,True,6,
611100478,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430028,True,6,
611100479,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430029,True,6,
611100480,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430030,True,6,
611100481,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430031,True,6,
611100482,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430032,True,6,
611100483,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430033,True,6,
611100484,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430034,True,6,
611100485,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430035,True,6,
611100486,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430036,True,6,
611100487,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430037,True,6,
611100488,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430038,True,6,
611100489,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430039,True,6,
611100490,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430040,True,6,
611100491,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430043,True,6,
611100492,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430046,True,6,
611100493,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430050,True,6,
611100494,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430052,True,6,
611100495,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6430054,True,6,
611100496,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431026,True,6,
611100497,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431027,True,6,
611100498,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431028,True,6,
611100499,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431029,True,6,
611100500,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431030,True,6,
611100501,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431031,True,6,
611100502,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431032,True,6,
611100503,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431033,True,6,
611100504,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431034,True,6,
611100505,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431035,True,6,
611100506,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431036,True,6,
611100507,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431037,True,6,
611100508,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431038,True,6,
611100509,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431039,True,6,
611100510,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431040,True,6,
611100511,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431043,True,6,
611100512,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431046,True,6,
611100513,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431050,True,6,
611100514,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431052,True,6,
611100515,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431054,True,6,
611100516,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432026,True,6,
611100517,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432027,True,6,
611100518,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432028,True,6,
611100519,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432029,True,6,
611100520,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432030,True,6,
611100521,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432031,True,6,
611100522,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432032,True,6,
611100523,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432033,True,6,
611100524,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432034,True,6,
611100525,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432035,True,6,
611100526,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432036,True,6,
611100527,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432037,True,6,
611100528,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432038,True,6,
611100529,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432039,True,6,
611100530,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432040,True,6,
611100531,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432043,True,6,
611100532,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432046,True,6,
611100533,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432050,True,6,
611100534,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432052,True,6,
611100535,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6432054,True,6,
611100536,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433026,True,6,
611100537,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433027,True,6,
611100538,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433028,True,6,
611100539,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433029,True,6,
611100540,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433030,True,6,
611100541,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433031,True,6,
611100542,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433032,True,6,
611100543,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433033,True,6,
611100544,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433034,True,6,
611100545,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433035,True,6,
611100546,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433036,True,6,
611100547,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433037,True,6,
611100548,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433038,True,6,
611100549,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433039,True,6,
611100550,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433040,True,6,
611100551,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433043,True,6,
611100552,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433046,True,6,
611100553,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433050,True,6,
611100554,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433052,True,6,
611100555,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6433054,True,6,
611100556,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434026,True,6,
611100557,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434027,True,6,
611100558,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434028,True,6,
611100559,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434029,True,6,
611100560,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434030,True,6,
611100561,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434031,True,6,
611100562,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434032,True,6,
611100563,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434033,True,6,
611100564,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434034,True,6,
611100565,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434035,True,6,
611100566,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434036,True,6,
611100567,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434037,True,6,
611100568,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434038,True,6,
611100569,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434039,True,6,
611100570,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434040,True,6,
611100571,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434043,True,6,
611100572,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434046,True,6,
611100573,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434050,True,6,
611100574,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434052,True,6,
611100575,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6434054,True,6,
711100036,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490665,True,6,
711100037,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490666,True,6,
711100038,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490667,True,6,
711100039,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490668,True,6,
711100040,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490669,True,6,
812100026,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6450010,True,6,
812100027,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451010,True,6,
812100028,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6452010,True,6,
812100029,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6453010,True,6,
812100030,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6454010,True,6,
511200096,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421026,True,6,106.0
511200097,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421027,True,6,106.0
511200098,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421028,True,6,106.0
511200099,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421029,True,6,106.0
511200100,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421030,True,6,106.0
511200101,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421031,True,6,106.0
511200102,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421032,True,6,106.0
511200103,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421033,True,6,106.0
511200104,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421034,True,6,106.0
511200105,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421035,True,6,106.0
511200106,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421036,True,6,106.0
511200107,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421037,True,6,106.0
511200108,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421038,True,6,106.0
511200109,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421039,True,6,106.0
511200110,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421040,True,6,106.0
511200111,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421043,True,6,106.0
511200112,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421046,True,6,106.0
511200113,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421050,True,6,106.0
511200114,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421052,True,6,106.0
511200115,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421054,True,6,106.0
611200096,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431026,True,6,106.0
611200097,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431027,True,6,106.0
611200098,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431028,True,6,106.0
611200099,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431029,True,6,106.0
611200100,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431030,True,6,106.0
611200101,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431031,True,6,106.0
611200102,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431032,True,6,106.0
611200103,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431033,True,6,106.0
611200104,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431034,True,6,106.0
611200105,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431035,True,6,106.0
611200106,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431036,True,6,106.0
611200107,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431037,True,6,106.0
611200108,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431038,True,6,106.0
611200109,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431039,True,6,106.0
611200110,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431040,True,6,106.0
611200111,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431043,True,6,106.0
611200112,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431046,True,6,106.0
611200113,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431050,True,6,106.0
611200114,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431052,True,6,106.0
611200115,EliteBattle,DataRef,Range,5,Range,3,5000,True,3,3,3640,10000,False,6431054,True,6,106.0
711200008,BossBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6490666,True,6,106.0
812200006,SpecialBattle,DataRef,Range,5,Range,3,10000,True,3,3,3640,10000,False,6451010,True,6,106.0
511100576,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420026,True,7,
511100577,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420027,True,7,
511100578,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420028,True,7,
511100579,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420029,True,7,
511100580,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420030,True,7,
511100581,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420031,True,7,
511100582,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420032,True,7,
511100583,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420033,True,7,
511100584,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420034,True,7,
511100585,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420035,True,7,
511100586,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420036,True,7,
511100587,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420037,True,7,
511100588,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420038,True,7,
511100589,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420039,True,7,
511100590,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420040,True,7,
511100591,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420043,True,7,
511100592,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420046,True,7,
511100593,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420050,True,7,
511100594,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420052,True,7,
511100595,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6420054,True,7,
511100596,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421026,True,7,
511100597,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421027,True,7,
511100598,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421028,True,7,
511100599,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421029,True,7,
511100600,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421030,True,7,
511100601,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421031,True,7,
511100602,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421032,True,7,
511100603,NormalBattle,DataRef,Range,5,Range,3,10000,True,2,2,3620,10000,True,6421033,True,7,
