id,group,is_main,order,step,trigger,condition_id,condition_value,print_value,name_localkey,description_localkey,reward_point_value,reward_id,is_stack
77030120,7703,False,20,1,EventStageClear,107720108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8153022,True
77030121,7703,False,21,1,EventStageClear,107720109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8153023,True
77030122,7703,False,22,1,EventStageClear,107720110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8153024,True
77030123,7703,False,23,1,EventStageClear,107720111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8153025,True
77030124,7703,False,24,1,EventStageClear,107720112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8153026,True
78030001,7803,True,0,1,MissionClearEvent,7803,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8154001,True
78030002,7803,True,0,2,MissionClearEvent,7803,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8154002,True
78030101,7803,False,1,1,EventStageClear,107810101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8154003,True
78030102,7803,False,2,1,EventStageClear,107810102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8154004,True
78030103,7803,False,3,1,EventStageClear,107810103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8154005,True
78030104,7803,False,4,1,EventStageClear,107810104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8154006,True
78030105,7803,False,5,1,EventStageClear,107810105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8154007,True
78030106,7803,False,6,1,EventStageClear,107810106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8154008,True
78030107,7803,False,7,1,EventStageClear,107810107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8154009,True
78030108,7803,False,8,1,EventStageClear,107810108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8154010,True
78030109,7803,False,9,1,EventStageClear,107810109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8154011,True
78030110,7803,False,10,1,EventStageClear,107810110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8154012,True
78030111,7803,False,11,1,EventStageClear,107810111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8154013,True
78030112,7803,False,12,1,EventStageClear,107810112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8154014,True
78030201,7803,False,13,1,EventStageClear,107820101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8154015,True
78030202,7803,False,14,1,EventStageClear,107820102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8154016,True
78030203,7803,False,15,1,EventStageClear,107820103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8154017,True
78030204,7803,False,16,1,EventStageClear,107820104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8154018,True
78030205,7803,False,17,1,EventStageClear,107820105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8154019,True
78030206,7803,False,18,1,EventStageClear,107820106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8154020,True
78030207,7803,False,19,1,EventStageClear,107820107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8154021,True
78030208,7803,False,20,1,EventStageClear,107820108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8154022,True
78030209,7803,False,21,1,EventStageClear,107820109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8154023,True
78030210,7803,False,22,1,EventStageClear,107820110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8154024,True
78030211,7803,False,23,1,EventStageClear,107820111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8154025,True
78030212,7803,False,24,1,EventStageClear,107820112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8154026,True
79010001,7901,False,0,1,PointRewardEvent,7901,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8155046,True
79010002,7901,False,0,2,PointRewardEvent,7901,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8155047,True
79010003,7901,False,0,3,PointRewardEvent,7901,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8155048,True
79010004,7901,False,0,4,PointRewardEvent,7901,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8155049,True
79010005,7901,False,0,5,PointRewardEvent,7901,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8155050,True
79010101,7901,False,1,1,EventDungeonStageClear,40079,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
79010102,7901,False,2,1,EventDungeonStageClear,40080,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
79010103,7901,False,8,1,EquipItemLevelCount,0,1,False,Locale_Trigger:trigger_name_EquipmentLevelExp,Locale_Trigger:trigger_desc_EquipItemLevelCount,20,0,True
79010104,7901,False,3,1,ObtainEventCurrencyMaterial,7060079,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialCE006,20,0,True
79010105,7901,False,4,1,EventMiniGameCE006PlayCheck,1,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventMiniGameCE006PlayCheck,20,0,True
79010106,7901,False,5,1,SendFriendShipPoint,0,1,False,Locale_Trigger:trigger_name_SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,20,0,True
79010107,7901,False,6,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
79010108,7901,False,7,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
79030001,7903,True,0,1,MissionClearEvent,7903,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8155001,True
79030002,7903,True,0,2,MissionClearEvent,7903,27,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8155002,True
79030003,7903,True,0,3,MissionClearEvent,7903,42,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8155003,True
79030004,7903,False,3,1,EventStageClear,107910101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8155004,True
79030005,7903,False,4,1,EventStageClear,107910102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8155005,True
79030006,7903,False,5,1,EventStageClear,107910103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8155006,True
79030007,7903,False,6,1,EventStageClear,107910104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8155007,True
79030008,7903,False,7,1,EventStageClear,107910105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8155008,True
79030009,7903,False,8,1,EventStageClear,107910106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8155009,True
79030010,7903,False,9,1,EventStageClear,107910107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8155010,True
79030011,7903,False,10,1,EventStageClear,107910108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8155011,True
79030012,7903,False,11,1,EventStageClear,107910109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8155012,True
79030013,7903,False,12,1,EventStageClear,107910110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8155013,True
79030014,7903,False,13,1,EventStageClear,107910111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8155014,True
79030015,7903,False,14,1,EventStageClear,107910112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8155015,True
79030016,7903,False,15,1,EventStageClear,108010101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8155016,True
79030017,7903,False,16,1,EventStageClear,108010102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8155017,True
79030018,7903,False,17,1,EventStageClear,108010103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8155018,True
79030019,7903,False,18,1,EventStageClear,108010104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8155019,True
79030020,7903,False,19,1,EventStageClear,108010105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8155020,True
79030021,7903,False,20,1,EventStageClear,108010106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8155021,True
79030022,7903,False,21,1,EventStageClear,108010107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_R_1,0,8155022,True
79030023,7903,False,22,1,EventStageClear,108010108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8155023,True
79030024,7903,False,23,1,EventStageClear,108010109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8155024,True
79030025,7903,False,24,1,EventStageClear,108010110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_R_2,0,8155025,True
79030026,7903,False,25,1,EventStageClear,108010111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8155026,True
79030027,7903,False,26,1,EventStageClear,108010112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8155027,True
79030028,7903,False,27,1,EventStageClear,108010113,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8155028,True
79030029,7903,False,28,1,EventStageClear,108010114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_R_3,0,8155029,True
79030030,7903,False,29,1,EventStageClear,108010115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8155030,True
79030031,7903,False,30,1,EventStageClear,108020101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8155031,True
79030032,7903,False,31,1,EventStageClear,108020102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8155032,True
79030033,7903,False,32,1,EventStageClear,108020103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8155033,True
79030034,7903,False,33,1,EventStageClear,108020104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8155034,True
79030035,7903,False,34,1,EventStageClear,108020105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8155035,True
79030036,7903,False,35,1,EventStageClear,108020106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8155036,True
79030037,7903,False,36,1,EventStageClear,108020107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8155037,True
79030038,7903,False,37,1,EventStageClear,108020108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8155038,True
79030039,7903,False,38,1,EventStageClear,108020109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8155039,True
79030040,7903,False,39,1,EventStageClear,108020110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8155040,True
79030041,7903,False,40,1,EventStageClear,108020111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8155041,True
79030042,7903,False,41,1,EventStageClear,108020112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8155042,True
79030043,7903,False,42,1,EventStageClear,108020113,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_13,0,8155043,True
79030044,7903,False,43,1,EventStageClear,108020114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_14,0,8155044,True
79030045,7903,False,44,1,EventStageClear,108020115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_15,0,8155045,True
79030046,7903,False,1,1,ObtainCharacter,5142,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_ObtainCharacter_CE006_01,0,8155058,True
79030047,7903,False,2,1,ObtainCharacter,5143,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_ObtainCharacter_CE006_02,0,8155059,True
81030001,8103,True,0,1,MissionClearEvent,8103,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8156001,True
81030002,8103,True,0,2,MissionClearEvent,8103,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8156002,True
81030003,8103,False,1,1,EventStageClear,108110101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8156003,True
81030004,8103,False,2,1,EventStageClear,108110102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8156004,True
81030005,8103,False,3,1,EventStageClear,108110103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8156005,True
81030006,8103,False,4,1,EventStageClear,108110104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8156006,True
81030007,8103,False,5,1,EventStageClear,108110105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8156007,True
81030008,8103,False,6,1,EventStageClear,108110106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8156008,True
81030009,8103,False,7,1,EventStageClear,108110107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8156009,True
81030010,8103,False,8,1,EventStageClear,108110108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8156010,True
81030011,8103,False,9,1,EventStageClear,108110109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8156011,True
81030012,8103,False,10,1,EventStageClear,108110110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8156012,True
81030013,8103,False,11,1,EventStageClear,108110111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8156013,True
81030014,8103,False,12,1,EventStageClear,108110112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8156014,True
81030015,8103,False,13,1,EventStageClear,108120101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8156015,True
81030016,8103,False,14,1,EventStageClear,108120102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8156016,True
81030017,8103,False,15,1,EventStageClear,108120103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8156017,True
81030018,8103,False,16,1,EventStageClear,108120104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8156018,True
81030019,8103,False,17,1,EventStageClear,108120105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8156019,True
81030020,8103,False,18,1,EventStageClear,108120106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8156020,True
81030021,8103,False,19,1,EventStageClear,108120107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8156021,True
81030022,8103,False,20,1,EventStageClear,108120108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8156022,True
81030023,8103,False,21,1,EventStageClear,108120109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8156023,True
81030024,8103,False,22,1,EventStageClear,108120110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8156024,True
81030025,8103,False,23,1,EventStageClear,108120111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8156025,True
81030026,8103,False,24,1,EventStageClear,108120112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8156026,True
82010001,8201,False,0,1,PointRewardEvent,8201,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8157051,True
82010002,8201,False,0,2,PointRewardEvent,8201,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8157052,True
82010003,8201,False,0,3,PointRewardEvent,8201,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8157053,True
82010004,8201,False,0,4,PointRewardEvent,8201,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8157054,True
82010005,8201,False,0,5,PointRewardEvent,8201,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8157055,True
82010101,8201,False,1,1,EventDungeonStageClear,40082,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
82010102,8201,False,2,1,EventDungeonStageClear,40083,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
82010103,8201,False,8,1,EquipItemLevelCount,0,1,False,Locale_Trigger:trigger_name_EquipmentLevelExp,Locale_Trigger:trigger_desc_EquipItemLevelCount,20,0,True
82010104,8201,False,3,1,ObtainEventCurrencyMaterial,7060082,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialCE002,20,0,True
82010105,8201,False,4,1,EventMiniGameCe002PlayCheck,82303,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventMiniGameCe002PlayCheck,20,0,True
82010106,8201,False,5,1,SendFriendShipPoint,0,1,False,Locale_Trigger:trigger_name_SendFriendShipPoint,Locale_Trigger:trigger_desc_SendFriendShipPoint,20,0,True
82010107,8201,False,6,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
82010108,8201,False,7,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
82030001,8203,True,0,1,MissionClearEvent,8203,15,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8157001,True
82030002,8203,True,0,2,MissionClearEvent,8203,31,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8157002,True
82030003,8203,True,0,3,MissionClearEvent,8203,47,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8157003,True
82030101,8203,False,3,1,EventStageClear,108210101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8157004,True
82030102,8203,False,4,1,EventStageClear,108210102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8157005,True
82030103,8203,False,5,1,EventStageClear,108210103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8157006,True
82030104,8203,False,6,1,EventStageClear,108210104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8157007,True
82030105,8203,False,7,1,EventStageClear,108210105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8157008,True
82030106,8203,False,8,1,EventStageClear,108210106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_A_1,0,8157009,True
82030107,8203,False,9,1,EventStageClear,108210107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8157010,True
82030108,8203,False,10,1,EventStageClear,108210108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8157011,True
82030109,8203,False,11,1,EventStageClear,108210109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8157012,True
82030110,8203,False,12,1,EventStageClear,108210110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_A_2,0,8157013,True
82030111,8203,False,13,1,EventStageClear,108210111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8157014,True
82030112,8203,False,14,1,EventStageClear,108210112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8157015,True
82030113,8203,False,15,1,EventStageClear,108210113,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_A_3,0,8157016,True
82030114,8203,False,16,1,EventStageClear,108210114,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8157017,True
82030115,8203,False,17,1,EventStageClear,108210115,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8157018,True
82030116,8203,False,18,1,EventStageClear,108310101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8157019,True
82030117,8203,False,19,1,EventStageClear,108310102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_A_4,0,8157020,True
82030118,8203,False,20,1,EventStageClear,108310103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8157021,True
82030119,8203,False,21,1,EventStageClear,108310104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8157022,True
82030120,8203,False,22,1,EventStageClear,108310105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8157023,True
82030121,8203,False,23,1,EventStageClear,108310106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8157024,True
82030122,8203,False,24,1,EventStageClear,108310107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_A_5,0,8157025,True
82030123,8203,False,25,1,EventStageClear,108310108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8157026,True
