id,group_id,main_target,grade,weight,bubble_type,name_localkey,description_localkey,resource_id,function_type,parameter_localkey/0,parameter_localkey/1,sub_target/0,sub_target/1,sub_target/2,sub_target/3,buff_value/0/function_value_level,buff_value/0/battle_power_level,buff_value/1/function_value_level,buff_value/1/battle_power_level,buff_value/2/function_value_level,buff_value/2/battle_power_level,buff_value/3/function_value_level,buff_value/3/battle_power_level,buff_value/4/function_value_level,buff_value/4/battle_power_level
2060305,20603,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060306,20603,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060307,20603,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060308,20603,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060309,20603,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060310,20603,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060311,20603,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060312,20603,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MG,RL,SR,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060401,20604,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060402,20604,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060403,20604,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060404,20604,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060405,20604,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060406,20604,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060407,20604,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060408,20604,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060409,20604,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060410,20604,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060411,20604,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060412,20604,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,MISSILIS,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060501,20605,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060502,20605,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060503,20605,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060504,20605,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060505,20605,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060506,20605,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060507,20605,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060508,20605,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060509,20605,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060510,20605,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060511,20605,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060512,20605,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,ELYSION,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060601,20606,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060602,20606,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060603,20606,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060604,20606,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060605,20606,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060606,20606,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060607,20606,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060608,20606,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060609,20606,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060610,20606,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060611,20606,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060612,20606,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,TETRA,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060701,20607,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060702,20607,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060703,20607,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060704,20607,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060705,20607,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060706,20607,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060707,20607,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060708,20607,Survive,SR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060709,20607,Survive,SSR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060710,20607,Survive,SSR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060711,20607,Survive,SSR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060712,20607,Survive,SSR,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,PILGRIM,,,,6030631,576,6030632,768,6030633,960,6030634,1152,6030635,1344
2060801,20608,Survive,R,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060802,20608,Survive,R,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060803,20608,Survive,R,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060804,20608,Survive,R,10000,Type_D,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030611,192,6030612,384,6030613,576,6030614,768,6030615,960
2060805,20608,Survive,SR,10000,Type_A,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060806,20608,Survive,SR,10000,Type_B,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
2060807,20608,Survive,SR,10000,Type_C,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_NAME,Locale_Skill:SIMULATIONROOM_BUFF_HealSprayBullet_DESC,HealSprayBullet,Function,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Heal,Locale_System:SIMULATIONROOM_BUFF_PARAMETER_Probabilty,Attacker,,,,6030621,384,6030622,576,6030623,768,6030624,960,6030625,1152
