id,group_id,level,function_battlepower,name_localkey,description_localkey,buff,buff_remove,function_type,function_standard,function_value_type,function_value,full_count,is_cancel,delay_type,delay_value,duration_type,duration_value,limit_value,function_target,timing_trigger_type,timing_trigger_standard,timing_trigger_value,status_trigger_type,status_trigger_standard,status_trigger_value,status_trigger2_type,status_trigger2_standard,status_trigger2_value,keeping_type,buff_icon,element_reaction_icon,shot_fx_list_type,fx_prefab_01,fx_target_01,fx_socket_point_01,fx_prefab_02,fx_target_02,fx_socket_point_02,fx_prefab_03,fx_target_03,fx_socket_point_03,fx_prefab_full,fx_target_full,fx_socket_point_full,fx_prefab_01_arena,fx_target_01_arena,fx_socket_point_01_arena,fx_prefab_02_arena,fx_target_02_arena,fx_socket_point_02_arena,fx_prefab_03_arena,fx_target_03_arena,fx_socket_point_03_arena,connected_function/0/name,connected_function/0/value,connected_function/1/name,connected_function/1/value,connected_function/2/name,connected_function/2/value,connected_function/3/name,connected_function/3/value,connected_function/4/name,connected_function/4/value
285120304,2851204,3,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,3226,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120404,2851204,4,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,3441,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120504,2851204,5,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,3656,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120604,2851204,6,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,3872,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120704,2851204,7,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,4087,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120804,2851204,8,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,4302,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120904,2851204,9,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,4517,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285121004,2851204,10,0,Locale_Skill:28512_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,4732,1,False,None,0,TimeSec,1500,0,Self,OnPartsBrokenNum,FunctionTarget,1,IsFunctionOff,User,1851301,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_sk2_buff_02,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,,None,None,,None,None,,None,None,connected_function,285120105.0,,,,,,,,
285120105,2851205,1,0,Locale_Skill:28512_name,,Buff,Clear,RemoveFunctionGroup,User,Integer,2851203,1,False,None,0,TimeSec,0,0,Self,None,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
185130101,1851301,1,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,5285,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130201,1851301,2,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,5691,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130301,1851301,3,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,6098,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130401,1851301,4,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,6504,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130501,1851301,5,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,6911,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130601,1851301,6,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,7318,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130701,1851301,7,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,7724,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130801,1851301,8,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,8131,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130901,1851301,9,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,8537,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185131001,1851301,10,0,Locale_Skill:18513_name,Locale_Skill:durationdamageratio_per_add_des,Buff,Clear,DurationDamageRatio,User,Percent,8944,1,False,None,0,TimeSec,1000,0,Self,None,None,0,None,None,0,None,None,0,On,icn_buff_durationdamageratio,,None,fx_c851_ult_buff,User,Center,fx_function_c_atkup,User,Center,,None,None,,None,None,fx_c851_ult_buff_arena,User,Bottom,fx_function_a_buff_statatk,User,Bottom,,None,None,connected_function,185130102.0,,,,,,,,
185130102,1851302,1,0,Locale_Skill:18513_name,,Buff,Clear,RemoveFunctionGroup,User,Integer,2851204,1,False,None,0,TimeSec,0,0,Self,None,None,0,None,None,0,None,None,0,On,,,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253210101,2532101,1,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,2080,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210201,2532101,2,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,2240,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210301,2532101,3,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,2400,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210401,2532101,4,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,2560,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210501,2532101,5,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,2720,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210601,2532101,6,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,2880,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210701,2532101,7,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,3040,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210801,2532101,8,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,3200,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253210901,2532101,9,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,3360,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253211001,2532101,10,0,Locale_Skill:25321_name,Locale_Skill:givinghealvariation_per_add_des,Buff,Clear,GivingHealVariation,User,Percent,3520,1,False,None,0,Battles,0,0,Self,OnStart,User,0,None,None,0,None,None,0,On,icn_buff_healvariation,,None,fx_c532_sk1_buff,User,Center,fx_function_c_heal_increase,User,Center,,None,None,,None,None,fx_function_a_buff_healvariation,User,Bottom,,None,None,,None,None,,,,,,,,,,
253220101,2532201,1,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,317,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220201,2532201,2,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,341,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220301,2532201,3,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,366,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220401,2532201,4,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,390,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220501,2532201,5,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,414,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220601,2532201,6,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,439,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220701,2532201,7,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,463,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220801,2532201,8,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,488,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220901,2532201,9,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,512,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253221001,2532201,10,0,Locale_Skill:25322_name,Locale_Skill:overhealsave_per_add_des_1,Buff,Clear,OverHealSave,User,Percent,536,5,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_overhealsave,,None,fx_c532_sk2_stack,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220102,2532202,1,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1403,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220202,2532202,2,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1511,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220302,2532202,3,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1619,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220402,2532202,4,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1727,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220502,2532202,5,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1835,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220602,2532202,6,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,1943,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220702,2532202,7,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,2050,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220802,2532202,8,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,2158,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253220902,2532202,9,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,2266,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
253221002,2532202,10,0,Locale_Skill:25322_name,Locale_Skill:statatk_per_add_des,Buff,Clear,StatAtk,User,Percent,2374,1,False,None,0,TimeSec,1500,0,AllCharacter,OnPartsBrokenNum,FunctionTarget,1,None,None,0,None,None,0,On,icn_buff_partsdamage,,None,fx_function_c_atkup,Target,Center,,None,None,,None,None,,None,None,,None,None,,None,None,,None,None,,,,,,,,,,
153230101,1532301,1,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,3088,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230201,1532301,2,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,3326,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230301,1532301,3,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,3564,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230401,1532301,4,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,3801,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230501,1532301,5,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,4039,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230601,1532301,6,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,4276,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230701,1532301,7,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,4514,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230801,1532301,8,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,4752,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230901,1532301,9,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,4989,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153231001,1532301,10,0,Locale_Skill:15323_name,,Buff,Clear,HealCharacter,User,Percent,5227,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff,User,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_arena,User,Bottom,,None,None,,None,None,,,,,,,,,,
153230102,1532302,1,0,Locale_Skill:15323_name,,Buff,Clear,DebuffRemove,User,Integer,1,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff_target,Target,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_target_arena,Target,Bottom,,None,None,,None,None,,,,,,,,,,
153230202,1532302,2,0,Locale_Skill:15323_name,,Buff,Clear,DebuffRemove,User,Integer,1,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff_target,Target,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_target_arena,Target,Bottom,,None,None,,None,None,,,,,,,,,,
153230302,1532302,3,0,Locale_Skill:15323_name,,Buff,Clear,DebuffRemove,User,Integer,1,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff_target,Target,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_target_arena,Target,Bottom,,None,None,,None,None,,,,,,,,,,
153230402,1532302,4,0,Locale_Skill:15323_name,,Buff,Clear,DebuffRemove,User,Integer,1,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff_target,Target,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_target_arena,Target,Bottom,,None,None,,None,None,,,,,,,,,,
153230502,1532302,5,0,Locale_Skill:15323_name,,Buff,Clear,DebuffRemove,User,Integer,1,1,False,None,0,TimeSec,0,0,AllCharacter,None,None,0,None,None,0,None,None,0,On,,,None,fx_c532_ult_buff_target,Target,Center,,None,None,,None,None,,None,None,fx_c532_ult_buff_target_arena,Target,Bottom,,None,None,,None,None,,,,,,,,,,
