id,user_exp,character_exp,rewards/0/reward_percent,rewards/0/percent_display_type,rewards/0/reward_type,rewards/0/reward_id,rewards/0/reward_value,rewards/1/reward_percent,rewards/1/percent_display_type,rewards/1/reward_type,rewards/1/reward_id,rewards/1/reward_value,rewards/2/reward_percent,rewards/2/percent_display_type,rewards/2/reward_type,rewards/2/reward_id,rewards/2/reward_value,rewards/3/reward_percent,rewards/3/percent_display_type,rewards/3/reward_type,rewards/3/reward_id,rewards/3/reward_value,rewards/4/reward_percent,rewards/4/percent_display_type,rewards/4/reward_type,rewards/4/reward_id,rewards/4/reward_value,rewards/5/reward_percent,rewards/5/percent_display_type,rewards/5/reward_type,rewards/5/reward_id,rewards/5/reward_value,rewards/6/reward_percent,rewards/6/percent_display_type,rewards/6/reward_type,rewards/6/reward_id,rewards/6/reward_value,rewards/7/reward_percent,rewards/7/percent_display_type,rewards/7/reward_type,rewards/7/reward_id,rewards/7/reward_value,rewards/8/reward_percent,rewards/8/percent_display_type,rewards/8/reward_type,rewards/8/reward_id,rewards/8/reward_value
9200308,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200309,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200310,0,0,1000000.0,None,Frame,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200311,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200312,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200313,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200314,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200315,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200316,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200317,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200318,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200319,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200320,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200321,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200322,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200323,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200324,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200325,0,0,1000000.0,None,Item,5310301.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200326,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200327,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200328,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200329,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200330,0,0,1000000.0,None,Item,9301002.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200401,0,0,1000000.0,None,Item,9140001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200402,0,0,1000000.0,None,Item,9120001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200403,0,0,1000000.0,None,Item,9110001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200404,0,0,1000000.0,None,Item,9140001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200405,0,0,1000000.0,None,Item,9120001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200406,0,0,1000000.0,None,Item,9110001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200407,0,0,1000000.0,None,Item,9140001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200408,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200409,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200410,0,0,1000000.0,None,Item,9301002.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200411,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200412,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200413,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200414,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200415,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200416,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200417,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200418,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200419,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200420,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200421,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200422,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200423,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200424,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200425,0,0,1000000.0,None,Item,5310301.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200426,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200427,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200428,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200429,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200430,0,0,1000000.0,None,CharacterCostume,30015.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200501,0,0,1000000.0,None,Item,9140001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200502,0,0,1000000.0,None,Item,9120001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200503,0,0,1000000.0,None,Item,9110001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200504,0,0,1000000.0,None,Item,9140001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200505,0,0,1000000.0,None,Item,9120001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200506,0,0,1000000.0,None,Item,9110001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200507,0,0,1000000.0,None,Item,9140001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200508,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200509,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200510,0,0,1000000.0,None,Item,9301002.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200511,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200512,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200513,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200514,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200515,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200516,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200517,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200518,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200519,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200520,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200521,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200522,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200523,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200524,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200525,0,0,1000000.0,None,Item,5310301.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200526,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200527,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200528,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200529,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200530,0,0,1000000.0,None,CharacterCostume,10004.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200601,0,0,1000000.0,None,Item,9140001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200602,0,0,1000000.0,None,Item,9120001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200603,0,0,1000000.0,None,Item,9110001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200604,0,0,1000000.0,None,Item,9140001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200605,0,0,1000000.0,None,Item,9120001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200606,0,0,1000000.0,None,Item,9110001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200607,0,0,1000000.0,None,Item,9140001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200608,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200609,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200610,0,0,1000000.0,None,Item,9301002.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200611,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200612,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200613,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200614,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200615,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200616,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200617,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200618,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200619,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200620,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200621,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200622,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200623,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200624,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200625,0,0,1000000.0,None,Item,5310301.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200626,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200627,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200628,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200629,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200630,0,0,1000000.0,None,CharacterCostume,10001.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200701,0,0,1000000.0,None,Item,9140001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200702,0,0,1000000.0,None,Item,9120001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200703,0,0,1000000.0,None,Item,9110001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200704,0,0,1000000.0,None,Item,9140001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200705,0,0,1000000.0,None,Item,9120001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200706,0,0,1000000.0,None,Item,9110001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200707,0,0,1000000.0,None,Item,9140001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200708,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200709,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200710,0,0,1000000.0,None,Frame,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200711,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200712,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200713,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200714,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200715,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200716,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200717,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200718,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200719,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200720,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200721,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200722,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200723,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200724,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200725,0,0,1000000.0,None,Item,5310301.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200726,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200727,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200728,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200729,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200730,0,0,1000000.0,None,CharacterCostume,90004.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200801,0,0,1000000.0,None,Item,9140001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200802,0,0,1000000.0,None,Item,9120001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200803,0,0,1000000.0,None,Item,9110001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200804,0,0,1000000.0,None,Item,9140001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200805,0,0,1000000.0,None,Item,9120001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200806,0,0,1000000.0,None,Item,9110001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200807,0,0,1000000.0,None,Item,9140001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200808,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200809,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200810,0,0,1000000.0,None,Item,9301002.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200811,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200812,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200813,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200814,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200815,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200816,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200817,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200818,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200819,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200820,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200821,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200822,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200823,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200824,0,0,1000000.0,None,Item,5330201.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200825,0,0,1000000.0,None,Item,5310301.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200826,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200827,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200828,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200829,0,0,1000000.0,None,Item,5310301.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200830,0,0,1000000.0,None,CharacterCostume,50006.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200901,0,0,1000000.0,None,Item,9140001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200902,0,0,1000000.0,None,Item,9120001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200903,0,0,1000000.0,None,Item,9110001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200904,0,0,1000000.0,None,Item,9140001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200905,0,0,1000000.0,None,Item,9120001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200906,0,0,1000000.0,None,Item,9110001.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200907,0,0,1000000.0,None,Item,9140001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200908,0,0,1000000.0,None,Item,9120001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200909,0,0,1000000.0,None,Item,9110001.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200910,0,0,1000000.0,None,Item,9301002.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200911,0,0,1000000.0,None,Currency,5200.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200912,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200913,0,0,1000000.0,None,Currency,5100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200914,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200915,0,0,1000000.0,None,Currency,5200.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200916,0,0,1000000.0,None,Currency,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200917,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200918,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200919,0,0,1000000.0,None,Currency,5100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200920,0,0,1000000.0,None,Currency,5200.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200921,0,0,1000000.0,None,Item,5330201.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
