id,group_id,category,condition_ui_localkey,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,scenario_type,episode_id,target_chapter_id,header_bg_resource_id,condition_id/0/condition_id,condition_id/1/condition_id
465,1300,Ark_Marker,Locale_MainQuest:condition_ui_localkey_hospital,None,0,Locale_MainQuest:main_quest_name_localkey_465,Locale_MainQuest:main_quest_description_localkey_465,466,1300465,Dialog,d_main_39_af_06,40,,1,0
466,1300,Ark_Marker,Locale_MainQuest:condition_ui_localkey_tetraline,None,0,Locale_MainQuest:main_quest_name_localkey_466,Locale_MainQuest:main_quest_description_localkey_466,467,1300466,Dialog,d_main_39_af_07,40,,1,0
467,1300,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_467,Locale_MainQuest:main_quest_description_localkey_467,468,1300467,Dialog,d_main_39_af_08,40,,0,0
468,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_468,Locale_MainQuest:main_quest_description_localkey_468,469,1300468,None,,41,,6040003,8040001
469,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_469,Locale_MainQuest:main_quest_description_localkey_469,470,1300469,None,,41,,6040006,8040002
470,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_470,Locale_MainQuest:main_quest_description_localkey_470,471,1300470,None,,41,,6040009,8040003
471,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_471,Locale_MainQuest:main_quest_description_localkey_471,472,1300471,None,,41,,6040014,8040004
472,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_472,Locale_MainQuest:main_quest_description_localkey_472,473,1300472,None,,41,,6040019,8040005
473,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_473,Locale_MainQuest:main_quest_description_localkey_473,474,1300473,None,,41,,6040022,8040006
474,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_474,Locale_MainQuest:main_quest_description_localkey_474,475,1300474,None,,41,,6040029,8040007
475,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_475,Locale_MainQuest:main_quest_description_localkey_475,476,1300475,None,,41,,6040032,8040008
476,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_476,Locale_MainQuest:main_quest_description_localkey_476,477,1300476,None,,41,,6040039,8040009
477,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_477,Locale_MainQuest:main_quest_description_localkey_477,478,1300477,None,,41,,6040041,8040010
478,1400,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_478,Locale_MainQuest:main_quest_description_localkey_478,479,1300478,None,,41,,6040044,8040011
479,1400,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_479,Locale_MainQuest:main_quest_description_localkey_479,480,1300479,Dialog,d_main_40_af_01,41,,0,0
480,1400,Ark_Marker,Locale_MainQuest:condition_ui_localkey_baddream,None,0,Locale_MainQuest:main_quest_name_localkey_480,Locale_MainQuest:main_quest_description_localkey_480,481,1300480,Dialog,d_main_40_af_02,41,,1,0
481,1400,Ark_Marker,Locale_MainQuest:condition_ui_localkey_hiddenroom,None,0,Locale_MainQuest:main_quest_name_localkey_481,Locale_MainQuest:main_quest_description_localkey_481,482,1300481,Dialog,d_main_40_af_03,41,,1,0
482,1400,Ark_Marker,Locale_MainQuest:condition_ui_localkey_outerrim,None,0,Locale_MainQuest:main_quest_name_localkey_482,Locale_MainQuest:main_quest_description_localkey_482,483,1300482,Dialog,d_main_40_af_04,41,,1,0
483,1400,Ark_Marker,Locale_MainQuest:condition_ui_localkey_tetraline,None,0,Locale_MainQuest:main_quest_name_localkey_483,Locale_MainQuest:main_quest_description_localkey_483,484,1300483,Dialog,d_main_40_af_05,41,,1,0
484,1400,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_484,Locale_MainQuest:main_quest_description_localkey_484,485,1300484,Dialog,d_main_40_af_06,41,,0,0
485,1400,Ark_Marker,Locale_MainQuest:condition_ui_localkey_practiceroom,None,0,Locale_MainQuest:main_quest_name_localkey_485,Locale_MainQuest:main_quest_description_localkey_485,486,1300485,Dialog,d_main_40_af_07,41,,1,0
486,1400,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_486,Locale_MainQuest:main_quest_description_localkey_486,487,1300486,Dialog,d_main_40_af_08,41,,0,0
487,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_487,Locale_MainQuest:main_quest_description_localkey_487,488,1300487,None,,42,,6041001,8041001
488,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_488,Locale_MainQuest:main_quest_description_localkey_488,489,1300488,None,,42,,6041004,8041004
489,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_489,Locale_MainQuest:main_quest_description_localkey_489,490,1300489,None,,42,,6041014,8041014
490,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_490,Locale_MainQuest:main_quest_description_localkey_490,491,1300490,None,,42,,6041017,8041017
491,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_491,Locale_MainQuest:main_quest_description_localkey_491,492,1300491,None,,42,,6041024,8041024
492,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_492,Locale_MainQuest:main_quest_description_localkey_492,493,1300492,None,,42,,6041029,8041029
493,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_493,Locale_MainQuest:main_quest_description_localkey_493,494,1300493,None,,42,,6041032,8041032
494,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_494,Locale_MainQuest:main_quest_description_localkey_494,495,1300494,None,,42,,6041038,8041038
495,1500,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_495,Locale_MainQuest:main_quest_description_localkey_495,496,1300495,None,,42,,6041044,8041044
496,1500,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_496,Locale_MainQuest:main_quest_description_localkey_496,497,1300496,Dialog,d_main_41_af_01,42,,0,0
497,1500,Ark_View,,None,0,Locale_MainQuest:main_quest_name_localkey_497,Locale_MainQuest:main_quest_description_localkey_497,498,1300497,Dialog,d_main_41_af_02,42,,0,0
498,1500,Ark_Marker,Locale_MainQuest:condition_ui_localkey_levelp,None,0,Locale_MainQuest:main_quest_name_localkey_498,Locale_MainQuest:main_quest_description_localkey_498,499,1300498,Dialog,d_main_41_af_03,42,,1,0
499,1500,Ark_Marker,Locale_MainQuest:condition_ui_localkey_laboratory,None,0,Locale_MainQuest:main_quest_name_localkey_499,Locale_MainQuest:main_quest_description_localkey_499,500,1300499,Dialog,d_main_41_af_04,42,,1,0
500,1500,Ark_Marker,Locale_MainQuest:condition_ui_localkey_outerrim,None,0,Locale_MainQuest:main_quest_name_localkey_500,Locale_MainQuest:main_quest_description_localkey_500,501,1300500,Dialog,d_main_41_af_05,42,,1,0
501,1500,Ark_Marker,Locale_MainQuest:condition_ui_localkey_cityroad,None,0,Locale_MainQuest:main_quest_name_localkey_501,Locale_MainQuest:main_quest_description_localkey_501,502,1300501,Dialog,d_main_41_af_06,42,,1,0
502,1500,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_502,Locale_MainQuest:main_quest_description_localkey_502,503,1300502,Dialog,d_main_41_af_07,42,,0,0
503,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_503,Locale_MainQuest:main_quest_description_localkey_503,504,1300503,None,,43,,6042003,8042003
504,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_504,Locale_MainQuest:main_quest_description_localkey_504,505,1300504,None,,43,,6042010,8042010
505,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_505,Locale_MainQuest:main_quest_description_localkey_505,506,1300505,None,,43,,6042013,8042013
506,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_506,Locale_MainQuest:main_quest_description_localkey_506,507,1300506,None,,43,,6042023,8042023
507,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_507,Locale_MainQuest:main_quest_description_localkey_507,508,1300507,None,,43,,6042029,8042029
508,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_508,Locale_MainQuest:main_quest_description_localkey_508,509,1300508,None,,43,,6042037,8042037
509,1600,Campaign_Clear,,None,0,Locale_MainQuest:main_quest_name_localkey_509,Locale_MainQuest:main_quest_description_localkey_509,510,1300509,None,,43,,6042044,8042044
510,1600,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_510,Locale_MainQuest:main_quest_description_localkey_510,511,1300510,Dialog,d_main_42_af_01,43,,0,0
511,1600,Ark_Marker,Locale_MainQuest:condition_ui_localkey_outerrim,None,0,Locale_MainQuest:main_quest_name_localkey_511,Locale_MainQuest:main_quest_description_localkey_511,512,1300511,Dialog,d_main_42_af_02,43,,1,0
512,1600,Ark_Marker,Locale_MainQuest:condition_ui_localkey_cityroad,None,0,Locale_MainQuest:main_quest_name_localkey_512,Locale_MainQuest:main_quest_description_localkey_512,513,1300512,Dialog,d_main_42_af_03,43,,1,0
513,1600,Ark_Marker,Locale_MainQuest:condition_ui_localkey_outerrimwall,None,0,Locale_MainQuest:main_quest_name_localkey_513,Locale_MainQuest:main_quest_description_localkey_513,514,1300513,Dialog,d_main_42_af_04,43,,1,0
514,1600,Ark_Marker,Locale_MainQuest:condition_ui_localkey_outerrim,None,0,Locale_MainQuest:main_quest_name_localkey_514,Locale_MainQuest:main_quest_description_localkey_514,515,1300514,Dialog,d_main_42_af_05,43,,1,0
515,1600,Ark_Marker,Locale_MainQuest:condition_ui_localkey_tetraline,None,0,Locale_MainQuest:main_quest_name_localkey_515,Locale_MainQuest:main_quest_description_localkey_515,516,1300515,Dialog,d_main_42_af_06,43,,1,0
516,1600,Campaign_View,,None,0,Locale_MainQuest:main_quest_name_localkey_516,Locale_MainQuest:main_quest_description_localkey_516,517,1300516,Dialog,d_main_42_af_07,43,,0,0
517,1600,Lobby_Enter,,None,0,Locale_MainQuest:main_quest_name_localkey_517,Locale_MainQuest:main_quest_description_localkey_517,518,1300517,Dialog,d_main_42_af_08,43,,0,0
518,1600,Outpost_View,,None,0,Locale_MainQuest:main_quest_name_localkey_518,Locale_MainQuest:main_quest_description_localkey_518,9999,1300518,Dialog,d_main_42_af_09,43,,0,0
9999,9999,End,,None,0,Locale_MainQuest:main_quest_description_localkey_9999,Locale_MainQuest:main_quest_description_localkey_9999,0,0,None,,0,,0,0
