id,product_type,product_id,item_type,midas_product_id_proximabeta,midas_product_id_gamamobi,is_free,cost
60001015,PassShop,1015,Item,com.proximabeta.nikke.costumepass14,com.gamamobi.nikke.costumepass14,False,19.99
60001016,PassShop,1016,Item,com.proximabeta.nikke.costumepass15,com.gamamobi.nikke.costumepass15,False,19.99
60001017,PassShop,1017,Item,com.proximabeta.nikke.costumepass16,com.gamamobi.nikke.costumepass16,False,19.99
60001018,PassShop,1018,Item,com.proximabeta.nikke.costumepass17,com.gamamobi.nikke.costumepass17,False,19.99
60001019,PassShop,1019,Item,com.proximabeta.nikke.costumepass18,com.gamamobi.nikke.costumepass18,False,19.99
60001020,PassShop,1020,Item,com.proximabeta.nikke.costumepass19,com.gamamobi.nikke.costumepass19,False,19.99
60001021,PassShop,1021,Item,com.proximabeta.nikke.costumepass20,com.gamamobi.nikke.costumepass20,False,19.99
60001022,PassShop,1022,Item,com.proximabeta.nikke.costumepass21,com.gamamobi.nikke.costumepass21,False,19.99
60001023,PassShop,1023,Item,com.proximabeta.nikke.costumepass22,com.gamamobi.nikke.costumepass22,False,19.99
60001024,PassShop,1024,Item,com.proximabeta.nikke.costumepass23,com.gamamobi.nikke.costumepass23,False,19.99
60001025,PassShop,1025,Item,com.proximabeta.nikke.costumepass24,com.gamamobi.nikke.costumepass24,False,19.99
60001026,PassShop,1026,Item,com.proximabeta.nikke.costumepass25,com.gamamobi.nikke.costumepass25,False,19.99
60001027,PassShop,1027,Item,com.proximabeta.nikke.costumepass26,com.gamamobi.nikke.costumepass26,False,19.99
60001028,PassShop,1028,Item,com.proximabeta.nikke.costumepass27,com.gamamobi.nikke.costumepass27,False,19.99
60001029,PassShop,1029,Item,com.proximabeta.nikke.costumepass28,com.gamamobi.nikke.costumepass28,False,19.99
60001030,PassShop,1030,Item,com.proximabeta.nikke.costumepass29,com.gamamobi.nikke.costumepass29,False,19.99
60001031,PassShop,1031,Item,com.proximabeta.nikke.costumepass30,com.gamamobi.nikke.costumepass30,False,19.99
60001032,PassShop,1032,Item,com.proximabeta.nikke.costumepass31,com.gamamobi.nikke.costumepass31,False,19.99
60001033,PassShop,1033,Item,com.proximabeta.nikke.costumepass32,com.gamamobi.nikke.costumepass32,False,19.99
60001034,PassShop,1034,Item,com.proximabeta.nikke.costumepass33,com.gamamobi.nikke.costumepass33,False,19.99
60001035,PassShop,1035,Item,com.proximabeta.nikke.costumepass34,com.gamamobi.nikke.costumepass34,False,19.99
60001036,PassShop,1036,Item,com.proximabeta.nikke.costumepass35,com.gamamobi.nikke.costumepass35_01,False,19.99
71000001,EventPassShop,1000001,Item,com.proximabeta.nikke.eventpass01,com.gamamobi.nikke.eventpass01,False,19.99
71000002,EventPassShop,1000002,Item,com.proximabeta.nikke.eventpass02,com.gamamobi.nikke.eventpass02,False,19.99
71000003,EventPassShop,1000003,Item,com.proximabeta.nikke.eventpass03,com.gamamobi.nikke.eventpass03,False,19.99
71000004,EventPassShop,1000004,Item,com.proximabeta.nikke.eventpass04,com.gamamobi.nikke.eventpass04,False,19.99
71000005,EventPassShop,1000005,Item,com.proximabeta.nikke.eventpass05,com.gamamobi.nikke.eventpass05,False,19.99
71000006,EventPassShop,1000006,Item,com.proximabeta.nikke.eventpass06,com.gamamobi.nikke.eventpass06,False,19.99
71000007,EventPassShop,1000007,Item,com.proximabeta.nikke.eventpass07,com.gamamobi.nikke.eventpass07,False,19.99
71000008,EventPassShop,1000008,Item,com.proximabeta.nikke.eventpass08,com.gamamobi.nikke.eventpass08,False,19.99
71000009,EventPassShop,1000009,Item,com.proximabeta.nikke.eventpass09,com.gamamobi.nikke.eventpass09,False,19.99
71000010,EventPassShop,1000010,Item,com.proximabeta.nikke.eventpass10,com.gamamobi.nikke.eventpass10,False,19.99
71000011,EventPassShop,1000011,Item,com.proximabeta.nikke.eventpass11,com.gamamobi.nikke.eventpass11,False,19.99
71000012,EventPassShop,1000012,Item,com.proximabeta.nikke.eventpass12,com.gamamobi.nikke.eventpass12,False,19.99
71000013,EventPassShop,1000013,Item,com.proximabeta.nikke.eventpass13,com.gamamobi.nikke.eventpass13,False,19.99
71000014,EventPassShop,1000014,Item,com.proximabeta.nikke.eventpass14,com.gamamobi.nikke.eventpass14,False,19.99
71000015,EventPassShop,1000015,Item,com.proximabeta.nikke.eventpass15,com.gamamobi.nikke.eventpass15,False,19.99
71000016,EventPassShop,1000016,Item,com.proximabeta.nikke.eventpass16,com.gamamobi.nikke.eventpass16,False,19.99
71000017,EventPassShop,1000017,Item,com.proximabeta.nikke.eventpass17,com.gamamobi.nikke.eventpass17,False,19.99
71000018,EventPassShop,1000018,Item,com.proximabeta.nikke.eventpass18,com.gamamobi.nikke.eventpass18,False,19.99
71000019,EventPassShop,1000019,Item,com.proximabeta.nikke.eventpass19,com.gamamobi.nikke.eventpass19,False,19.99
71000020,EventPassShop,1000020,Item,com.proximabeta.nikke.eventpass20,com.gamamobi.nikke.eventpass20,False,19.99
71000021,EventPassShop,1000021,Item,com.proximabeta.nikke.eventpass21,com.gamamobi.nikke.eventpass21,False,19.99
71000022,EventPassShop,1000022,Item,com.proximabeta.nikke.eventpass22,com.gamamobi.nikke.eventpass22,False,19.99
71000023,EventPassShop,1000023,Item,com.proximabeta.nikke.eventpass23,com.gamamobi.nikke.eventpass23,False,19.99
71000024,EventPassShop,1000024,Item,com.proximabeta.nikke.eventpass24,com.gamamobi.nikke.eventpass24,False,19.99
71000025,EventPassShop,1000025,Item,com.proximabeta.nikke.eventpass25,com.gamamobi.nikke.eventpass25,False,19.99
71000026,EventPassShop,1000026,Item,com.proximabeta.nikke.eventpass26,com.gamamobi.nikke.eventpass26,False,19.99
71000027,EventPassShop,1000027,Item,com.proximabeta.nikke.eventpass27,com.gamamobi.nikke.eventpass27,False,19.99
71000028,EventPassShop,1000028,Item,com.proximabeta.nikke.eventpass28,com.gamamobi.nikke.eventpass28,False,19.99
71000029,EventPassShop,1000029,Item,com.proximabeta.nikke.eventpass29,com.gamamobi.nikke.eventpass29,False,19.99
71000030,EventPassShop,1000030,Item,com.proximabeta.nikke.eventpass30,com.gamamobi.nikke.eventpass30,False,19.99
71000031,EventPassShop,1000031,Item,com.proximabeta.nikke.eventpass31,com.gamamobi.nikke.eventpass31,False,19.99
71000032,EventPassShop,1000032,Item,com.proximabeta.nikke.eventpass32,com.gamamobi.nikke.eventpass32,False,19.99
71000033,EventPassShop,1000033,Item,com.proximabeta.nikke.eventpass33,com.gamamobi.nikke.eventpass33,False,19.99
72000001,EventPassShop,2000001,Item,com.proximabeta.nikke.comebackpass01,com.gamamobi.nikke.comebackpass01,False,19.99
72000002,EventPassShop,2000002,Item,com.proximabeta.nikke.comebackpass02,com.gamamobi.nikke.comebackpass02,False,19.99
72000003,EventPassShop,2000003,Item,com.proximabeta.nikke.comebackpass03,com.gamamobi.nikke.comebackpass03,False,19.99
83000101,CostumeShop,4000101,Item,com.proximabeta.nikke.costume01_01,com.gamamobi.nikke.costume01_01,False,19.99
83000201,CostumeShop,3000101,Item,com.proximabeta.nikke.costume02_01,com.gamamobi.nikke.costume02_01,False,19.99
83000301,CostumeShop,3000301,Item,com.proximabeta.nikke.costume02_02,com.gamamobi.nikke.costume02_02,False,19.99
84000101,CostumeShop,3000201,Item,com.proximabeta.nikke.costume02_03,com.gamamobi.nikke.costume02_03,False,19.99
85000101,CostumeShop,5000101,Item,com.proximabeta.nikke.costume03_01,com.gamamobi.nikke.costume03_01,False,19.99
83000401,CostumeShop,3000401,Item,com.proximabeta.nikke.costume02_04,com.gamamobi.nikke.costume02_04,False,19.99
83000501,CostumeShop,3000501,Item,com.proximabeta.nikke.costume02_05,com.gamamobi.nikke.costume02_05,False,19.99
83000502,CostumeShop,3000502,Item,com.proximabeta.nikke.costume02_05_discount,com.gamamobi.nikke.costume02_05_discount,False,14.99
83000601,CostumeShop,3000601,Item,com.proximabeta.nikke.costume02_06,com.gamamobi.nikke.costume02_06,False,19.99
83000602,CostumeShop,3000602,Item,com.proximabeta.nikke.costume02_06_discount,com.gamamobi.nikke.costume02_06_discount,False,14.99
83000701,CostumeShop,3000701,Item,com.proximabeta.nikke.costume02_07,com.gamamobi.nikke.costume02_07,False,19.99
83000702,CostumeShop,3000702,Item,com.proximabeta.nikke.costume02_07_discount,com.gamamobi.nikke.costume02_07_discount,False,14.99
83000801,CostumeShop,3000801,Item,com.proximabeta.nikke.costume02_08,com.gamamobi.nikke.costume02_08,False,19.99
83000802,CostumeShop,3000802,Item,com.proximabeta.nikke.costume02_08_discount,com.gamamobi.nikke.costume02_08_discount,False,14.99
81000101,CostumeShop,1000101,Item,com.proximabeta.nikke.costume04_01,com.gamamobi.nikke.costume04_01,False,19.99
81000102,CostumeShop,1000102,Item,com.proximabeta.nikke.costume04_01_discount,com.gamamobi.nikke.costume04_01_discount,False,14.99
90000101,EventInAppShop,101,Item,com.proximabeta.nikke.costumegacha01_01,com.gamamobi.nikke.costumegacha01_01,False,1.99
90000102,EventInAppShop,102,Item,com.proximabeta.nikke.costumegacha01_02,com.gamamobi.nikke.costumegacha01_02,False,3.99
90000103,EventInAppShop,103,Item,com.proximabeta.nikke.costumegacha01_03,com.gamamobi.nikke.costumegacha01_03,False,7.99
90000104,EventInAppShop,104,Item,com.proximabeta.nikke.costumegacha01_04,com.gamamobi.nikke.costumegacha01_04,False,9.99
90000201,EventInAppShop,201,Item,com.proximabeta.nikke.costumegacha02_01,com.gamamobi.nikke.costumegacha02_01,False,1.99
90000202,EventInAppShop,202,Item,com.proximabeta.nikke.costumegacha02_02,com.gamamobi.nikke.costumegacha02_02,False,3.99
90000203,EventInAppShop,203,Item,com.proximabeta.nikke.costumegacha02_03,com.gamamobi.nikke.costumegacha02_03,False,7.99
90000204,EventInAppShop,204,Item,com.proximabeta.nikke.costumegacha02_04,com.gamamobi.nikke.costumegacha02_04,False,9.99
90000301,EventInAppShop,301,Item,com.proximabeta.nikke.costumegacha03_01,com.gamamobi.nikke.costumegacha03_01,False,1.99
90000302,EventInAppShop,302,Item,com.proximabeta.nikke.costumegacha03_02,com.gamamobi.nikke.costumegacha03_02,False,3.99
90000303,EventInAppShop,303,Item,com.proximabeta.nikke.costumegacha03_03,com.gamamobi.nikke.costumegacha03_03,False,7.99
90000304,EventInAppShop,304,Item,com.proximabeta.nikke.costumegacha03_04,com.gamamobi.nikke.costumegacha03_04,False,9.99
90000401,EventInAppShop,401,Item,com.proximabeta.nikke.costumegacha04_01,com.gamamobi.nikke.costumegacha04_01,False,1.99
90000402,EventInAppShop,402,Item,com.proximabeta.nikke.costumegacha04_02,com.gamamobi.nikke.costumegacha04_02,False,3.99
90000403,EventInAppShop,403,Item,com.proximabeta.nikke.costumegacha04_03,com.gamamobi.nikke.costumegacha04_03,False,7.99
90000404,EventInAppShop,404,Item,com.proximabeta.nikke.costumegacha04_04,com.gamamobi.nikke.costumegacha04_04,False,9.99
90000501,EventInAppShop,501,Item,com.proximabeta.nikke.costumegacha05_01,com.gamamobi.nikke.costumegacha05_01,False,1.99
90000502,EventInAppShop,502,Item,com.proximabeta.nikke.costumegacha05_02,com.gamamobi.nikke.costumegacha05_02,False,3.99
90000503,EventInAppShop,503,Item,com.proximabeta.nikke.costumegacha05_03,com.gamamobi.nikke.costumegacha05_03,False,7.99
90000504,EventInAppShop,504,Item,com.proximabeta.nikke.costumegacha05_04,com.gamamobi.nikke.costumegacha05_04,False,9.99
90000601,EventInAppShop,601,Item,com.proximabeta.nikke.costumegacha06_01,com.gamamobi.nikke.costumegacha06_01,False,1.99
90000602,EventInAppShop,602,Item,com.proximabeta.nikke.costumegacha06_02,com.gamamobi.nikke.costumegacha06_02,False,3.99
90000603,EventInAppShop,603,Item,com.proximabeta.nikke.costumegacha06_03,com.gamamobi.nikke.costumegacha06_03,False,7.99
90000604,EventInAppShop,604,Item,com.proximabeta.nikke.costumegacha06_04,com.gamamobi.nikke.costumegacha06_04,False,9.99
90000701,EventInAppShop,701,Item,com.proximabeta.nikke.costumegachafree_01,com.gamamobi.nikke.costumegachafree_01,True,1.99
90000702,EventInAppShop,702,Item,com.proximabeta.nikke.costumegachafree_02,com.gamamobi.nikke.costumegachafree_02,True,3.99
90000703,EventInAppShop,703,Item,com.proximabeta.nikke.costumegachafree_03,com.gamamobi.nikke.costumegachafree_03,True,7.99
90000704,EventInAppShop,704,Item,com.proximabeta.nikke.costumegachafree_04,com.gamamobi.nikke.costumegachafree_04,True,9.99
90000801,EventInAppShop,801,Item,com.proximabeta.nikke.costumegacha07_01,com.gamamobi.nikke.costumegacha07_01,False,1.99
90000802,EventInAppShop,802,Item,com.proximabeta.nikke.costumegacha07_02,com.gamamobi.nikke.costumegacha07_02,False,3.99
90000803,EventInAppShop,803,Item,com.proximabeta.nikke.costumegacha07_03,com.gamamobi.nikke.costumegacha07_03,False,7.99
90000804,EventInAppShop,804,Item,com.proximabeta.nikke.costumegacha07_04,com.gamamobi.nikke.costumegacha07_04,False,9.99
90000901,EventInAppShop,901,Item,com.proximabeta.nikke.costumegacha08_01,com.gamamobi.nikke.costumegacha08_01,False,1.99
90000902,EventInAppShop,902,Item,com.proximabeta.nikke.costumegacha08_02,com.gamamobi.nikke.costumegacha08_02,False,3.99
90000903,EventInAppShop,903,Item,com.proximabeta.nikke.costumegacha08_03,com.gamamobi.nikke.costumegacha08_03,False,7.99
90000904,EventInAppShop,904,Item,com.proximabeta.nikke.costumegacha08_04,com.gamamobi.nikke.costumegacha08_04,False,9.99
90000905,EventInAppShop,905,Item,com.proximabeta.nikke.costumegacha08_free,com.gamamobi.nikke.costumegacha08_free,True,0
90001001,EventInAppShop,1001,Item,com.proximabeta.nikke.costumegacha09_01,com.gamamobi.nikke.costumegacha09_01,False,1.99
90001002,EventInAppShop,1002,Item,com.proximabeta.nikke.costumegacha09_02,com.gamamobi.nikke.costumegacha09_02,False,3.99
90001003,EventInAppShop,1003,Item,com.proximabeta.nikke.costumegacha09_03,com.gamamobi.nikke.costumegacha09_03,False,7.99
90001004,EventInAppShop,1004,Item,com.proximabeta.nikke.costumegacha09_04,com.gamamobi.nikke.costumegacha09_04,False,9.99
90001005,EventInAppShop,1005,Item,com.proximabeta.nikke.costumegacha09_free,com.gamamobi.nikke.costumegacha09_free,True,0
90001101,EventInAppShop,1101,Item,com.proximabeta.nikke.costumegacha10_01,com.gamamobi.nikke.costumegacha10_01,False,1.99
90001102,EventInAppShop,1102,Item,com.proximabeta.nikke.costumegacha10_02,com.gamamobi.nikke.costumegacha10_02,False,3.99
90001103,EventInAppShop,1103,Item,com.proximabeta.nikke.costumegacha10_03,com.gamamobi.nikke.costumegacha10_03,False,7.99
90001104,EventInAppShop,1104,Item,com.proximabeta.nikke.costumegacha10_04,com.gamamobi.nikke.costumegacha10_04,False,9.99
90001201,EventInAppShop,1201,Item,com.proximabeta.nikke.costumegacha11_01,com.gamamobi.nikke.costumegacha11_01,False,1.99
90001202,EventInAppShop,1202,Item,com.proximabeta.nikke.costumegacha11_02,com.gamamobi.nikke.costumegacha11_02,False,3.99
90001203,EventInAppShop,1203,Item,com.proximabeta.nikke.costumegacha11_03,com.gamamobi.nikke.costumegacha11_03,False,7.99
90001204,EventInAppShop,1204,Item,com.proximabeta.nikke.costumegacha11_04,com.gamamobi.nikke.costumegacha11_04,False,9.99
90001301,EventInAppShop,1301,Item,com.proximabeta.nikke.costumegacha12_01,com.gamamobi.nikke.costumegacha12_01,False,1.99
90001302,EventInAppShop,1302,Item,com.proximabeta.nikke.costumegacha12_02,com.gamamobi.nikke.costumegacha12_02,False,3.99
90001303,EventInAppShop,1303,Item,com.proximabeta.nikke.costumegacha12_03,com.gamamobi.nikke.costumegacha12_03,False,7.99
90001304,EventInAppShop,1304,Item,com.proximabeta.nikke.costumegacha12_04,com.gamamobi.nikke.costumegacha12_04,False,9.99
90001401,EventInAppShop,1401,Item,com.proximabeta.nikke.costumegacha13_01,com.gamamobi.nikke.costumegacha13_01,False,1.99
90001402,EventInAppShop,1402,Item,com.proximabeta.nikke.costumegacha13_02,com.gamamobi.nikke.costumegacha13_02,False,3.99
90001403,EventInAppShop,1403,Item,com.proximabeta.nikke.costumegacha13_03,com.gamamobi.nikke.costumegacha13_03,False,7.99
90001404,EventInAppShop,1404,Item,com.proximabeta.nikke.costumegacha13_04,com.gamamobi.nikke.costumegacha13_04,False,9.99
90001405,EventInAppShop,1405,Item,com.proximabeta.nikke.costumegacha13_free,com.gamamobi.nikke.costumegacha13_free,True,0
90001501,EventInAppShop,1501,Item,com.proximabeta.nikke.costumegacha14_01,com.gamamobi.nikke.costumegacha14_01,False,1.99
90001502,EventInAppShop,1502,Item,com.proximabeta.nikke.costumegacha14_02,com.gamamobi.nikke.costumegacha14_02,False,3.99
90001503,EventInAppShop,1503,Item,com.proximabeta.nikke.costumegacha14_03,com.gamamobi.nikke.costumegacha14_03,False,7.99
90001504,EventInAppShop,1504,Item,com.proximabeta.nikke.costumegacha14_04,com.gamamobi.nikke.costumegacha14_04,False,9.99
90001505,EventInAppShop,1505,Item,com.proximabeta.nikke.costumegacha14_free,com.gamamobi.nikke.costumegacha14_free,True,0
90001601,EventInAppShop,1601,Item,com.proximabeta.nikke.costumegacha15_01,com.gamamobi.nikke.costumegacha15_01,False,1.99
90001602,EventInAppShop,1602,Item,com.proximabeta.nikke.costumegacha15_02,com.gamamobi.nikke.costumegacha15_02,False,3.99
90001603,EventInAppShop,1603,Item,com.proximabeta.nikke.costumegacha15_03,com.gamamobi.nikke.costumegacha15_03,False,7.99
90001604,EventInAppShop,1604,Item,com.proximabeta.nikke.costumegacha15_04,com.gamamobi.nikke.costumegacha15_04,False,9.99
90001701,EventInAppShop,1701,Item,com.proximabeta.nikke.costumegacha16_01,com.gamamobi.nikke.costumegacha16_01,False,1.99
90001702,EventInAppShop,1702,Item,com.proximabeta.nikke.costumegacha16_02,com.gamamobi.nikke.costumegacha16_02,False,3.99
90001703,EventInAppShop,1703,Item,com.proximabeta.nikke.costumegacha16_03,com.gamamobi.nikke.costumegacha16_03,False,7.99
90001704,EventInAppShop,1704,Item,com.proximabeta.nikke.costumegacha16_04,com.gamamobi.nikke.costumegacha16_04,False,9.99
90001801,EventInAppShop,1801,Item,com.proximabeta.nikke.costumegacha17_01,com.gamamobi.nikke.costumegacha17_01,False,1.99
90001802,EventInAppShop,1802,Item,com.proximabeta.nikke.costumegacha17_02,com.gamamobi.nikke.costumegacha17_02,False,3.99
90001803,EventInAppShop,1803,Item,com.proximabeta.nikke.costumegacha17_03,com.gamamobi.nikke.costumegacha17_03,False,7.99
90001804,EventInAppShop,1804,Item,com.proximabeta.nikke.costumegacha17_04,com.gamamobi.nikke.costumegacha17_04,False,9.99
90001901,EventInAppShop,1901,Item,com.proximabeta.nikke.costumegacha18_01,com.gamamobi.nikke.costumegacha18_01,False,1.99
90001902,EventInAppShop,1902,Item,com.proximabeta.nikke.costumegacha18_02,com.gamamobi.nikke.costumegacha18_02,False,3.99
90001903,EventInAppShop,1903,Item,com.proximabeta.nikke.costumegacha18_03,com.gamamobi.nikke.costumegacha18_03,False,7.99
90001904,EventInAppShop,1904,Item,com.proximabeta.nikke.costumegacha18_04,com.gamamobi.nikke.costumegacha18_04,False,9.99
90001905,EventInAppShop,1905,Item,com.proximabeta.nikke.costumegacha18_free,com.gamamobi.nikke.costumegacha18_free,True,0
90002001,EventInAppShop,2001,Item,com.proximabeta.nikke.costumegacha19_01,com.gamamobi.nikke.costumegacha19_01,False,1.99
90002002,EventInAppShop,2002,Item,com.proximabeta.nikke.costumegacha19_02,com.gamamobi.nikke.costumegacha19_02,False,3.99
90002003,EventInAppShop,2003,Item,com.proximabeta.nikke.costumegacha19_03,com.gamamobi.nikke.costumegacha19_03,False,7.99
90002004,EventInAppShop,2004,Item,com.proximabeta.nikke.costumegacha19_04,com.gamamobi.nikke.costumegacha19_04,False,9.99
90002005,EventInAppShop,2005,Item,com.proximabeta.nikke.costumegacha19_free,com.gamamobi.nikke.costumegacha19_free,True,0
90002101,EventInAppShop,2101,Item,com.proximabeta.nikke.costumegacha20_01,com.gamamobi.nikke.costumegacha20_01,False,1.99
90002102,EventInAppShop,2102,Item,com.proximabeta.nikke.costumegacha20_02,com.gamamobi.nikke.costumegacha20_02,False,3.99
90002103,EventInAppShop,2103,Item,com.proximabeta.nikke.costumegacha20_03,com.gamamobi.nikke.costumegacha20_03,False,7.99
90002104,EventInAppShop,2104,Item,com.proximabeta.nikke.costumegacha20_04,com.gamamobi.nikke.costumegacha20_04,False,9.99
90002105,EventInAppShop,2105,Item,com.proximabeta.nikke.costumegacha20_free,com.gamamobi.nikke.costumegacha20_free,True,0
90002201,EventInAppShop,2201,Item,com.proximabeta.nikke.costumegacha21_01,com.gamamobi.nikke.costumegacha21_01,False,1.99
90002202,EventInAppShop,2202,Item,com.proximabeta.nikke.costumegacha21_02,com.gamamobi.nikke.costumegacha21_02,False,3.99
90002203,EventInAppShop,2203,Item,com.proximabeta.nikke.costumegacha21_03,com.gamamobi.nikke.costumegacha21_03,False,7.99
90002204,EventInAppShop,2204,Item,com.proximabeta.nikke.costumegacha21_04,com.gamamobi.nikke.costumegacha21_04,False,9.99
90002205,EventInAppShop,2205,Item,com.proximabeta.nikke.costumegacha21_free,com.gamamobi.nikke.costumegacha21_free,True,0
90002301,EventInAppShop,2301,Item,com.proximabeta.nikke.costumegacha22_01,com.gamamobi.nikke.costumegacha22_01,False,1.99
90002302,EventInAppShop,2302,Item,com.proximabeta.nikke.costumegacha22_02,com.gamamobi.nikke.costumegacha22_02,False,3.99
90002303,EventInAppShop,2303,Item,com.proximabeta.nikke.costumegacha22_03,com.gamamobi.nikke.costumegacha22_03,False,7.99
90002304,EventInAppShop,2304,Item,com.proximabeta.nikke.costumegacha22_04,com.gamamobi.nikke.costumegacha22_04,False,9.99
90002401,EventInAppShop,2401,Item,com.proximabeta.nikke.costumegacha23_01,com.gamamobi.nikke.costumegacha23_01,False,1.99
90002402,EventInAppShop,2402,Item,com.proximabeta.nikke.costumegacha23_02,com.gamamobi.nikke.costumegacha23_02,False,3.99
90002403,EventInAppShop,2403,Item,com.proximabeta.nikke.costumegacha23_03,com.gamamobi.nikke.costumegacha23_03,False,7.99
90002404,EventInAppShop,2404,Item,com.proximabeta.nikke.costumegacha23_04,com.gamamobi.nikke.costumegacha23_04,False,9.99
90002501,EventInAppShop,2501,Item,com.proximabeta.nikke.costumegacha24_01,com.gamamobi.nikke.costumegacha24_01,False,1.99
90002502,EventInAppShop,2502,Item,com.proximabeta.nikke.costumegacha24_02,com.gamamobi.nikke.costumegacha24_02,False,3.99
90002503,EventInAppShop,2503,Item,com.proximabeta.nikke.costumegacha24_03,com.gamamobi.nikke.costumegacha24_03,False,7.99
90002504,EventInAppShop,2504,Item,com.proximabeta.nikke.costumegacha24_04,com.gamamobi.nikke.costumegacha24_04,False,9.99
100130001,PassCostumeShop,130001,Item,com.proximabeta.nikke.passcostume_06_101_02,com.gamamobi.nikke.passcostume_06_101_02,False,19.99
100130002,PassCostumeShop,130002,Item,com.proximabeta.nikke.passcostume_11_830_02,com.gamamobi.nikke.passcostume_11_830_02,False,19.99
100130003,PassCostumeShop,130003,Item,com.proximabeta.nikke.passcostume_11_831_02,com.gamamobi.nikke.passcostume_11_831_02,False,19.99
100130004,PassCostumeShop,130004,Item,com.proximabeta.nikke.passcostume_11_832_02,com.gamamobi.nikke.passcostume_11_832_02,False,19.99
100130005,PassCostumeShop,130005,Item,com.proximabeta.nikke.passcostume_03_191_01,com.gamamobi.nikke.passcostume_03_191_01,False,19.99
100130006,PassCostumeShop,130006,Item,com.proximabeta.nikke.passcostume_05_082_02,com.gamamobi.nikke.passcostume_05_082_02,False,19.99
100130007,PassCostumeShop,130007,Item,com.proximabeta.nikke.passcostume_03_072_02,com.gamamobi.nikke.passcostume_03_072_02,False,19.99
100130008,PassCostumeShop,130008,Item,com.proximabeta.nikke.passcostume_05_140_01,com.gamamobi.nikke.passcostume_05_140_01,False,19.99
100130009,PassCostumeShop,130009,Item,com.proximabeta.nikke.passcostume_05_202_01,com.gamamobi.nikke.passcostume_05_202_01,False,19.99
100130010,PassCostumeShop,130010,Item,com.proximabeta.nikke.passcostume_03_430_01,com.gamamobi.nikke.passcostume_03_430_01,False,19.99
100130011,PassCostumeShop,130011,Item,com.proximabeta.nikke.passcostume_09_811_02,com.gamamobi.nikke.passcostume_09_811_02,False,19.99
100130012,PassCostumeShop,130012,Item,com.proximabeta.nikke.passcostume_01_131_01,com.gamamobi.nikke.passcostume_01_131_01,False,19.99
100130013,PassCostumeShop,130013,Item,com.proximabeta.nikke.passcostume_01_082_01,com.gamamobi.nikke.passcostume_01_082_01,False,19.99
100130014,PassCostumeShop,130014,Item,com.proximabeta.nikke.passcostume_01_142_01,com.gamamobi.nikke.passcostume_01_142_01,False,19.99
100130015,PassCostumeShop,130015,Item,com.proximabeta.nikke.passcostume_01_201_01,com.gamamobi.nikke.passcostume_01_201_01,False,19.99
100130016,PassCostumeShop,130016,Item,com.proximabeta.nikke.passcostume_07_112_01,com.gamamobi.nikke.passcostume_07_112_01,False,19.99
100130017,PassCostumeShop,130017,Item,com.proximabeta.nikke.passcostume_07_242_01,com.gamamobi.nikke.passcostume_07_242_01,False,19.99
100130018,PassCostumeShop,130018,Item,com.proximabeta.nikke.passcostume_07_130_01,com.gamamobi.nikke.passcostume_07_130_01,False,19.99
