id,group_id,order,reward_type,reward_id,reward_value_min,reward_value_max,ratio
1400902,1400900,102,Item,3210901,1,1,4500
1400903,1400900,103,Item,3310901,1,1,4500
1400904,1400900,104,Item,3410901,1,1,4500
1400905,1400900,105,Item,3120901,1,1,4500
1400906,1400900,106,Item,3220901,1,1,4500
1400907,1400900,107,Item,3320901,1,1,4500
1400908,1400900,108,Item,3420901,1,1,4500
1400909,1400900,109,Item,3130901,1,1,4500
1400910,1400900,110,Item,3230901,1,1,4500
1400911,1400900,111,Item,3330901,1,1,4500
1400912,1400900,112,Item,3430901,1,1,4500
1400913,1400900,201,Equipment_Random_03,3110801,1,1,3833
1400914,1400900,202,Equipment_Random_03,3210801,1,1,3833
1400915,1400900,203,Equipment_Random_03,3310801,1,1,3833
1400916,1400900,204,Equipment_Random_03,3410801,1,1,3833
1400917,1400900,205,Equipment_Random_03,3120801,1,1,3833
1400918,1400900,206,Equipment_Random_03,3220801,1,1,3833
1400919,1400900,207,Equipment_Random_03,3320801,1,1,3833
1400920,1400900,208,Equipment_Random_03,3420801,1,1,3833
1400921,1400900,209,Equipment_Random_03,3130801,1,1,3833
1400922,1400900,210,Equipment_Random_03,3230801,1,1,3833
1400923,1400900,211,Equipment_Random_03,3330801,1,1,3833
1400924,1400900,212,Equipment_Random_03,3430801,1,1,3833
1401101,1401100,0,Item,7080001,2,2,5910
1401102,1401100,0,Item,7080001,1,1,94090
1401201,1401200,0,Item,7080001,2,2,9013
1401202,1401200,0,Item,7080001,1,1,90988
1401301,1401300,0,Item,7080001,2,2,22143
1401302,1401300,0,Item,7080001,1,1,77857
1401401,1401400,0,Item,7080001,2,2,24074
1401402,1401400,0,Item,7080001,1,1,75926
1401501,1401500,0,Item,7080001,2,2,25918
1401502,1401500,0,Item,7080001,1,1,74082
1401601,1401600,0,Item,7080001,3,3,1000
1401602,1401600,0,Item,7080001,2,2,26250
1401603,1401600,0,Item,7080001,1,1,72750
1401701,1401700,0,Item,7080001,3,3,1000
1401702,1401700,0,Item,7080001,2,2,28904
1401703,1401700,0,Item,7080001,1,1,70097
1401801,1401800,0,Item,7080001,3,3,1000
1401802,1401800,0,Item,7080001,2,2,28904
1401803,1401800,0,Item,7080001,1,1,70097
1401901,1401900,0,Item,7080001,3,3,1000
1401902,1401900,0,Item,7080001,2,2,28904
1401903,1401900,0,Item,7080001,1,1,70097
1410101,1410100,0,Equipment_Random_03,3310901,1,1,9412
1410102,1410100,0,Equipment_Random_03,3320901,1,1,9412
1410103,1410100,0,Equipment_Random_03,3330901,1,1,9412
1410201,1410200,0,Equipment_Random_03,3310901,1,1,10000
1410202,1410200,0,Equipment_Random_03,3320901,1,1,10000
1410203,1410200,0,Equipment_Random_03,3330901,1,1,10000
1410301,1410300,0,Equipment_Random_03,3310901,1,1,14706
1410302,1410300,0,Equipment_Random_03,3320901,1,1,14706
1410303,1410300,0,Equipment_Random_03,3330901,1,1,14706
1410401,1410400,0,Equipment_Random_03,3310901,1,1,15294
1410402,1410400,0,Equipment_Random_03,3320901,1,1,15294
1410403,1410400,0,Equipment_Random_03,3330901,1,1,15294
1410501,1410500,0,Equipment_Random_03,3310901,1,1,15883
1410502,1410500,0,Equipment_Random_03,3320901,1,1,15883
1410503,1410500,0,Equipment_Random_03,3330901,1,1,15883
1410601,1410600,0,Equipment_Random_03,3310901,1,1,20589
1410602,1410600,0,Equipment_Random_03,3320901,1,1,20589
1410603,1410600,0,Equipment_Random_03,3330901,1,1,20589
1410701,1410700,0,Equipment_Random_03,3310901,1,1,21765
1410702,1410700,0,Equipment_Random_03,3320901,1,1,21765
1410703,1410700,0,Equipment_Random_03,3330901,1,1,21765
1410801,1410800,0,Equipment_Random_03,3310901,1,1,21765
1410802,1410800,0,Equipment_Random_03,3320901,1,1,21765
1410803,1410800,0,Equipment_Random_03,3330901,1,1,21765
1410901,1410900,0,Equipment_Random_03,3310901,1,1,21765
1410902,1410900,0,Equipment_Random_03,3320901,1,1,21765
1410903,1410900,0,Equipment_Random_03,3330901,1,1,21765
1420101,1420100,0,Equipment_Random_03,3210901,1,1,9412
1420102,1420100,0,Equipment_Random_03,3220901,1,1,9412
1420103,1420100,0,Equipment_Random_03,3230901,1,1,9412
1420201,1420200,0,Equipment_Random_03,3210901,1,1,10000
1420202,1420200,0,Equipment_Random_03,3220901,1,1,10000
1420203,1420200,0,Equipment_Random_03,3230901,1,1,10000
1420301,1420300,0,Equipment_Random_03,3210901,1,1,14706
1420302,1420300,0,Equipment_Random_03,3220901,1,1,14706
1420303,1420300,0,Equipment_Random_03,3230901,1,1,14706
1420401,1420400,0,Equipment_Random_03,3210901,1,1,15294
1420402,1420400,0,Equipment_Random_03,3220901,1,1,15294
1420403,1420400,0,Equipment_Random_03,3230901,1,1,15294
1420501,1420500,0,Equipment_Random_03,3210901,1,1,15883
1420502,1420500,0,Equipment_Random_03,3220901,1,1,15883
1420503,1420500,0,Equipment_Random_03,3230901,1,1,15883
1420601,1420600,0,Equipment_Random_03,3210901,1,1,20589
1420602,1420600,0,Equipment_Random_03,3220901,1,1,20589
1420603,1420600,0,Equipment_Random_03,3230901,1,1,20589
1420701,1420700,0,Equipment_Random_03,3210901,1,1,21765
1420702,1420700,0,Equipment_Random_03,3220901,1,1,21765
1420703,1420700,0,Equipment_Random_03,3230901,1,1,21765
1420801,1420800,0,Equipment_Random_03,3210901,1,1,21765
1420802,1420800,0,Equipment_Random_03,3220901,1,1,21765
1420803,1420800,0,Equipment_Random_03,3230901,1,1,21765
1420901,1420900,0,Equipment_Random_03,3210901,1,1,21765
1420902,1420900,0,Equipment_Random_03,3220901,1,1,21765
1420903,1420900,0,Equipment_Random_03,3230901,1,1,21765
1430101,1430100,0,Equipment_Random_03,3110901,1,1,9412
1430102,1430100,0,Equipment_Random_03,3120901,1,1,9412
1430103,1430100,0,Equipment_Random_03,3130901,1,1,9412
1430201,1430200,0,Equipment_Random_03,3110901,1,1,10000
1430202,1430200,0,Equipment_Random_03,3120901,1,1,10000
1430203,1430200,0,Equipment_Random_03,3130901,1,1,10000
1430301,1430300,0,Equipment_Random_03,3110901,1,1,14706
1430302,1430300,0,Equipment_Random_03,3120901,1,1,14706
1430303,1430300,0,Equipment_Random_03,3130901,1,1,14706
1430401,1430400,0,Equipment_Random_03,3110901,1,1,15294
1430402,1430400,0,Equipment_Random_03,3120901,1,1,15294
1430403,1430400,0,Equipment_Random_03,3130901,1,1,15294
1430501,1430500,0,Equipment_Random_03,3110901,1,1,15883
1430502,1430500,0,Equipment_Random_03,3120901,1,1,15883
1430503,1430500,0,Equipment_Random_03,3130901,1,1,15883
1430601,1430600,0,Equipment_Random_03,3110901,1,1,20589
1430602,1430600,0,Equipment_Random_03,3120901,1,1,20589
1430603,1430600,0,Equipment_Random_03,3130901,1,1,20589
1430701,1430700,0,Equipment_Random_03,3110901,1,1,21765
1430702,1430700,0,Equipment_Random_03,3120901,1,1,21765
1430703,1430700,0,Equipment_Random_03,3130901,1,1,21765
1430801,1430800,0,Equipment_Random_03,3110901,1,1,21765
1430802,1430800,0,Equipment_Random_03,3120901,1,1,21765
1430803,1430800,0,Equipment_Random_03,3130901,1,1,21765
1430901,1430900,0,Equipment_Random_03,3110901,1,1,21765
1430902,1430900,0,Equipment_Random_03,3120901,1,1,21765
1430903,1430900,0,Equipment_Random_03,3130901,1,1,21765
1440101,1440100,0,Equipment_Random_03,3410901,1,1,9412
1440102,1440100,0,Equipment_Random_03,3420901,1,1,9412
1440103,1440100,0,Equipment_Random_03,3430901,1,1,9412
1440201,1440200,0,Equipment_Random_03,3410901,1,1,10000
1440202,1440200,0,Equipment_Random_03,3420901,1,1,10000
1440203,1440200,0,Equipment_Random_03,3430901,1,1,10000
1440301,1440300,0,Equipment_Random_03,3410901,1,1,14706
1440302,1440300,0,Equipment_Random_03,3420901,1,1,14706
1440303,1440300,0,Equipment_Random_03,3430901,1,1,14706
1440401,1440400,0,Equipment_Random_03,3410901,1,1,15294
1440402,1440400,0,Equipment_Random_03,3420901,1,1,15294
1440403,1440400,0,Equipment_Random_03,3430901,1,1,15294
1440501,1440500,0,Equipment_Random_03,3410901,1,1,15883
1440502,1440500,0,Equipment_Random_03,3420901,1,1,15883
1440503,1440500,0,Equipment_Random_03,3430901,1,1,15883
1440601,1440600,0,Equipment_Random_03,3410901,1,1,20589
1440602,1440600,0,Equipment_Random_03,3420901,1,1,20589
1440603,1440600,0,Equipment_Random_03,3430901,1,1,20589
1440701,1440700,0,Equipment_Random_03,3410901,1,1,21765
1440702,1440700,0,Equipment_Random_03,3420901,1,1,21765
1440703,1440700,0,Equipment_Random_03,3430901,1,1,21765
1440801,1440800,0,Equipment_Random_03,3410901,1,1,21765
1440802,1440800,0,Equipment_Random_03,3420901,1,1,21765
1440803,1440800,0,Equipment_Random_03,3430901,1,1,21765
1440901,1440900,0,Equipment_Random_03,3410901,1,1,21765
1440902,1440900,0,Equipment_Random_03,3420901,1,1,21765
1440903,1440900,0,Equipment_Random_03,3430901,1,1,21765
1450101,1450100,0,Item,7080001,1,1,10000
2000101,2000100,0,Equipment_None,3110301,1,1,42
2000102,2000100,0,Equipment_None,3210301,1,1,42
2000103,2000100,0,Equipment_None,3310301,1,1,42
2000104,2000100,0,Equipment_None,3410301,1,1,42
2000105,2000100,0,Equipment_None,3120301,1,1,42
2000106,2000100,0,Equipment_None,3220301,1,1,42
2000107,2000100,0,Equipment_None,3320301,1,1,42
2000108,2000100,0,Equipment_None,3420301,1,1,42
2000109,2000100,0,Equipment_None,3130301,1,1,42
2000110,2000100,0,Equipment_None,3230301,1,1,42
2000111,2000100,0,Equipment_None,3330301,1,1,42
2000112,2000100,0,Equipment_None,3430301,1,1,42
2000113,2000100,0,Equipment_None,3110201,1,1,542
2000114,2000100,0,Equipment_None,3210201,1,1,542
2000115,2000100,0,Equipment_None,3310201,1,1,542
2000116,2000100,0,Equipment_None,3410201,1,1,542
2000117,2000100,0,Equipment_None,3120201,1,1,542
2000118,2000100,0,Equipment_None,3220201,1,1,542
2000119,2000100,0,Equipment_None,3320201,1,1,542
2000120,2000100,0,Equipment_None,3420201,1,1,542
2000121,2000100,0,Equipment_None,3130201,1,1,542
2000122,2000100,0,Equipment_None,3230201,1,1,542
2000123,2000100,0,Equipment_None,3330201,1,1,542
2000124,2000100,0,Equipment_None,3430201,1,1,542
2000125,2000100,0,Equipment_None,3110101,1,1,250
2000126,2000100,0,Equipment_None,3210101,1,1,250
2000127,2000100,0,Equipment_None,3310101,1,1,250
2000128,2000100,0,Equipment_None,3410101,1,1,250
2000129,2000100,0,Equipment_None,3120101,1,1,250
2000130,2000100,0,Equipment_None,3220101,1,1,250
2000131,2000100,0,Equipment_None,3320101,1,1,250
2000132,2000100,0,Equipment_None,3420101,1,1,250
2000133,2000100,0,Equipment_None,3130101,1,1,250
2000134,2000100,0,Equipment_None,3230101,1,1,250
2000135,2000100,0,Equipment_None,3330101,1,1,250
2000136,2000100,0,Equipment_None,3430101,1,1,250
2000201,2000200,0,Equipment_None,3110401,1,1,42
2000202,2000200,0,Equipment_None,3210401,1,1,42
2000203,2000200,0,Equipment_None,3310401,1,1,42
2000204,2000200,0,Equipment_None,3410401,1,1,42
2000205,2000200,0,Equipment_None,3120401,1,1,42
2000206,2000200,0,Equipment_None,3220401,1,1,42
2000207,2000200,0,Equipment_None,3320401,1,1,42
2000208,2000200,0,Equipment_None,3420401,1,1,42
2000209,2000200,0,Equipment_None,3130401,1,1,42
2000210,2000200,0,Equipment_None,3230401,1,1,42
2000211,2000200,0,Equipment_None,3330401,1,1,42
2000212,2000200,0,Equipment_None,3430401,1,1,42
2000213,2000200,0,Equipment_None,3110301,1,1,542
2000214,2000200,0,Equipment_None,3210301,1,1,542
2000215,2000200,0,Equipment_None,3310301,1,1,542
2000216,2000200,0,Equipment_None,3410301,1,1,542
2000217,2000200,0,Equipment_None,3120301,1,1,542
2000218,2000200,0,Equipment_None,3220301,1,1,542
2000219,2000200,0,Equipment_None,3320301,1,1,542
2000220,2000200,0,Equipment_None,3420301,1,1,542
2000221,2000200,0,Equipment_None,3130301,1,1,542
2000222,2000200,0,Equipment_None,3230301,1,1,542
2000223,2000200,0,Equipment_None,3330301,1,1,542
2000224,2000200,0,Equipment_None,3430301,1,1,542
2000225,2000200,0,Equipment_None,3110201,1,1,250
2000226,2000200,0,Equipment_None,3210201,1,1,250
2000227,2000200,0,Equipment_None,3310201,1,1,250
2000228,2000200,0,Equipment_None,3410201,1,1,250
2000229,2000200,0,Equipment_None,3120201,1,1,250
2000230,2000200,0,Equipment_None,3220201,1,1,250
2000231,2000200,0,Equipment_None,3320201,1,1,250
2000232,2000200,0,Equipment_None,3420201,1,1,250
2000233,2000200,0,Equipment_None,3130201,1,1,250
2000234,2000200,0,Equipment_None,3230201,1,1,250
2000235,2000200,0,Equipment_None,3330201,1,1,250
2000236,2000200,0,Equipment_None,3430201,1,1,250
2000301,2000300,0,Equipment_None,3110501,1,1,67
2000302,2000300,0,Equipment_None,3210501,1,1,67
2000303,2000300,0,Equipment_None,3310501,1,1,67
2000304,2000300,0,Equipment_None,3410501,1,1,67
2000305,2000300,0,Equipment_None,3120501,1,1,67
2000306,2000300,0,Equipment_None,3220501,1,1,67
2000307,2000300,0,Equipment_None,3320501,1,1,67
2000308,2000300,0,Equipment_None,3420501,1,1,67
2000309,2000300,0,Equipment_None,3130501,1,1,67
2000310,2000300,0,Equipment_None,3230501,1,1,67
2000311,2000300,0,Equipment_None,3330501,1,1,67
2000312,2000300,0,Equipment_None,3430501,1,1,67
2000313,2000300,0,Equipment_None,3110401,1,1,558
2000314,2000300,0,Equipment_None,3210401,1,1,558
2000315,2000300,0,Equipment_None,3310401,1,1,558
2000316,2000300,0,Equipment_None,3410401,1,1,558
2000317,2000300,0,Equipment_None,3120401,1,1,558
2000318,2000300,0,Equipment_None,3220401,1,1,558
2000319,2000300,0,Equipment_None,3320401,1,1,558
2000320,2000300,0,Equipment_None,3420401,1,1,558
2000321,2000300,0,Equipment_None,3130401,1,1,558
2000322,2000300,0,Equipment_None,3230401,1,1,558
2000323,2000300,0,Equipment_None,3330401,1,1,558
2000324,2000300,0,Equipment_None,3430401,1,1,558
2000325,2000300,0,Equipment_None,3110301,1,1,208
2000326,2000300,0,Equipment_None,3210301,1,1,208
2000327,2000300,0,Equipment_None,3310301,1,1,208
2000328,2000300,0,Equipment_None,3410301,1,1,208
2000329,2000300,0,Equipment_None,3120301,1,1,208
2000330,2000300,0,Equipment_None,3220301,1,1,208
2000331,2000300,0,Equipment_None,3320301,1,1,208
2000332,2000300,0,Equipment_None,3420301,1,1,208
2000333,2000300,0,Equipment_None,3130301,1,1,208
2000334,2000300,0,Equipment_None,3230301,1,1,208
2000335,2000300,0,Equipment_None,3330301,1,1,208
2000336,2000300,0,Equipment_None,3430301,1,1,208
2000401,2000400,0,Equipment_None,3110601,1,1,67
2000402,2000400,0,Equipment_None,3210601,1,1,67
2000403,2000400,0,Equipment_None,3310601,1,1,67
2000404,2000400,0,Equipment_None,3410601,1,1,67
2000405,2000400,0,Equipment_None,3120601,1,1,67
2000406,2000400,0,Equipment_None,3220601,1,1,67
2000407,2000400,0,Equipment_None,3320601,1,1,67
2000408,2000400,0,Equipment_None,3420601,1,1,67
2000409,2000400,0,Equipment_None,3130601,1,1,67
2000410,2000400,0,Equipment_None,3230601,1,1,67
2000411,2000400,0,Equipment_None,3330601,1,1,67
2000412,2000400,0,Equipment_None,3430601,1,1,67
2000413,2000400,0,Equipment_None,3110501,1,1,600
2000414,2000400,0,Equipment_None,3210501,1,1,600
2000415,2000400,0,Equipment_None,3310501,1,1,600
2000416,2000400,0,Equipment_None,3410501,1,1,600
2000417,2000400,0,Equipment_None,3120501,1,1,600
2000418,2000400,0,Equipment_None,3220501,1,1,600
2000419,2000400,0,Equipment_None,3320501,1,1,600
2000420,2000400,0,Equipment_None,3420501,1,1,600
2000421,2000400,0,Equipment_None,3130501,1,1,600
2000422,2000400,0,Equipment_None,3230501,1,1,600
2000423,2000400,0,Equipment_None,3330501,1,1,600
2000424,2000400,0,Equipment_None,3430501,1,1,600
2000425,2000400,0,Equipment_None,3110401,1,1,167
2000426,2000400,0,Equipment_None,3210401,1,1,167
2000427,2000400,0,Equipment_None,3310401,1,1,167
2000428,2000400,0,Equipment_None,3410401,1,1,167
2000429,2000400,0,Equipment_None,3120401,1,1,167
2000430,2000400,0,Equipment_None,3220401,1,1,167
2000431,2000400,0,Equipment_None,3320401,1,1,167
2000432,2000400,0,Equipment_None,3420401,1,1,167
2000433,2000400,0,Equipment_None,3130401,1,1,167
2000434,2000400,0,Equipment_None,3230401,1,1,167
2000435,2000400,0,Equipment_None,3330401,1,1,167
2000436,2000400,0,Equipment_None,3430401,1,1,167
2000501,2000500,0,Equipment_None,3110701,1,1,67
2000502,2000500,0,Equipment_None,3210701,1,1,67
2000503,2000500,0,Equipment_None,3310701,1,1,67
2000504,2000500,0,Equipment_None,3410701,1,1,67
2000505,2000500,0,Equipment_None,3120701,1,1,67
2000506,2000500,0,Equipment_None,3220701,1,1,67
2000507,2000500,0,Equipment_None,3320701,1,1,67
2000508,2000500,0,Equipment_None,3420701,1,1,67
2000509,2000500,0,Equipment_None,3130701,1,1,67
2000510,2000500,0,Equipment_None,3230701,1,1,67
2000511,2000500,0,Equipment_None,3330701,1,1,67
2000512,2000500,0,Equipment_None,3430701,1,1,67
2000513,2000500,0,Equipment_None,3110601,1,1,600
2000514,2000500,0,Equipment_None,3210601,1,1,600
2000515,2000500,0,Equipment_None,3310601,1,1,600
2000516,2000500,0,Equipment_None,3410601,1,1,600
2000517,2000500,0,Equipment_None,3120601,1,1,600
2000518,2000500,0,Equipment_None,3220601,1,1,600
2000519,2000500,0,Equipment_None,3320601,1,1,600
2000520,2000500,0,Equipment_None,3420601,1,1,600
2000521,2000500,0,Equipment_None,3130601,1,1,600
2000522,2000500,0,Equipment_None,3230601,1,1,600
2000523,2000500,0,Equipment_None,3330601,1,1,600
2000524,2000500,0,Equipment_None,3430601,1,1,600
2000525,2000500,0,Equipment_None,3110501,1,1,167
2000526,2000500,0,Equipment_None,3210501,1,1,167
2000527,2000500,0,Equipment_None,3310501,1,1,167
2000528,2000500,0,Equipment_None,3410501,1,1,167
2000529,2000500,0,Equipment_None,3120501,1,1,167
2000530,2000500,0,Equipment_None,3220501,1,1,167
2000531,2000500,0,Equipment_None,3320501,1,1,167
2000532,2000500,0,Equipment_None,3420501,1,1,167
2000533,2000500,0,Equipment_None,3130501,1,1,167
2000534,2000500,0,Equipment_None,3230501,1,1,167
2000535,2000500,0,Equipment_None,3330501,1,1,167
2000536,2000500,0,Equipment_None,3430501,1,1,167
2000601,2000600,0,Equipment_None,3110801,1,1,67
2000602,2000600,0,Equipment_None,3210801,1,1,67
2000603,2000600,0,Equipment_None,3310801,1,1,67
2000604,2000600,0,Equipment_None,3410801,1,1,67
2000605,2000600,0,Equipment_None,3120801,1,1,67
2000606,2000600,0,Equipment_None,3220801,1,1,67
2000607,2000600,0,Equipment_None,3320801,1,1,67
2000608,2000600,0,Equipment_None,3420801,1,1,67
2000609,2000600,0,Equipment_None,3130801,1,1,67
2000610,2000600,0,Equipment_None,3230801,1,1,67
2000611,2000600,0,Equipment_None,3330801,1,1,67
2000612,2000600,0,Equipment_None,3430801,1,1,67
2000613,2000600,0,Equipment_None,3110701,1,1,600
2000614,2000600,0,Equipment_None,3210701,1,1,600
2000615,2000600,0,Equipment_None,3310701,1,1,600
2000616,2000600,0,Equipment_None,3410701,1,1,600
2000617,2000600,0,Equipment_None,3120701,1,1,600
2000618,2000600,0,Equipment_None,3220701,1,1,600
2000619,2000600,0,Equipment_None,3320701,1,1,600
2000620,2000600,0,Equipment_None,3420701,1,1,600
2000621,2000600,0,Equipment_None,3130701,1,1,600
2000622,2000600,0,Equipment_None,3230701,1,1,600
2000623,2000600,0,Equipment_None,3330701,1,1,600
2000624,2000600,0,Equipment_None,3430701,1,1,600
2000625,2000600,0,Equipment_None,3110601,1,1,167
2000626,2000600,0,Equipment_None,3210601,1,1,167
2000627,2000600,0,Equipment_None,3310601,1,1,167
2000628,2000600,0,Equipment_None,3410601,1,1,167
2000629,2000600,0,Equipment_None,3120601,1,1,167
2000630,2000600,0,Equipment_None,3220601,1,1,167
2000631,2000600,0,Equipment_None,3320601,1,1,167
2000632,2000600,0,Equipment_None,3420601,1,1,167
2000633,2000600,0,Equipment_None,3130601,1,1,167
2000634,2000600,0,Equipment_None,3230601,1,1,167
2000635,2000600,0,Equipment_None,3330601,1,1,167
2000636,2000600,0,Equipment_None,3430601,1,1,167
2100101,2100100,0,Item,7010001,1,1,1000
2100201,2100200,0,Item,7010002,1,1,1000
2100301,2100300,0,Item,7093001,1,1,1000
2100302,2100300,0,Item,7093002,1,1,1000
2100303,2100300,0,Item,7093003,1,1,1000
2100304,2100300,0,Item,7093004,1,1,1000
2100305,2100300,0,Item,7093005,1,1,1000
2100401,2100400,0,Item,7020001,1,1,1000
2100402,2100400,0,Item,7020002,1,1,1000
2100403,2100400,0,Item,7020003,1,1,1000
2100404,2100400,0,Item,7020004,1,1,1000
2100405,2100400,0,Item,7020005,1,1,1000
2100406,2100400,0,Item,7020006,1,1,1000
2100407,2100400,0,Item,7020007,1,1,1000
2100408,2100400,0,Item,7020009,1,1,1000
2100409,2100400,0,Item,7020010,1,1,1000
2100410,2100400,0,Item,7020011,1,1,1000
2100411,2100400,0,Item,7020012,1,1,1000
2100412,2100400,0,Item,7020013,1,1,1000
2100413,2100400,0,Item,7020014,1,1,1000
2100414,2100400,0,Item,7020015,1,1,1000
41010101,9410101,0,Equipment_None,3110101,1,1,1000
41010102,9410101,0,Equipment_None,3120101,1,1,2000
41010103,9410101,0,Equipment_None,3130101,1,1,3000
41010201,9410102,0,Currency,99,100,100,1000
41010202,9410102,0,Item,7010001,1,1,2000
41010203,9410102,0,Item,7010002,1,1,3000
41020101,9410201,0,Equipment_None,3110201,1,1,1000
41020102,9410201,0,Equipment_None,3210201,1,1,2000
41020103,9410201,0,Equipment_None,3310201,1,1,3000
41020201,9410202,0,Item,9120004,1,1,1000
41020202,9410202,0,Item,9120005,1,1,1000
41020203,9410202,0,Item,9140001,1,1,1000
41020204,9410202,0,Item,9140002,1,1,1000
41020205,9410202,0,Item,9110004,1,1,1000
41020206,9410202,0,Item,9110005,1,1,1000
41020207,9410202,0,Item,9402002,1,1,1000
41020208,9410202,0,Item,9510002,1,1,1000
41020209,9410202,0,Item,9511002,1,1,1000
41030101,9410301,0,Equipment_None,3110301,1,1,1000
41030102,9410301,0,Equipment_None,3210301,1,1,2000
41030103,9410301,0,Equipment_None,3310301,1,1,3000
41030201,9410302,0,Item,7010002,1,1,1000
41030202,9410302,0,Item,7010002,1,1,1000
41030203,9410302,0,Item,7010002,1,1,1000
41030204,9410302,0,Item,7010002,1,1,1000
41030205,9410302,0,Item,7010002,1,1,1000
41030206,9410302,0,Item,7010002,1,1,1000
41030207,9410302,0,Item,7010002,1,1,1000
41030208,9410302,0,Item,7010002,1,1,1000
41030209,9410302,0,Item,7010002,1,1,1000
41030210,9410302,0,Item,7010002,1,1,1000
41030211,9410302,0,Item,7010002,1,1,1000
41030212,9410302,0,Item,7010002,1,1,1000
41030213,9410302,0,Item,7010002,1,1,1000
41030214,9410302,0,Item,7010002,1,1,1000
41030215,9410302,0,Item,7010002,1,1,1000
41030216,9410302,0,Item,7010002,1,1,1000
41030217,9410302,0,Item,7010002,1,1,1000
41030218,9410302,0,Item,7010002,1,1,1000
41030219,9410302,0,Item,7010002,1,1,1000
41030220,9410302,0,Item,7010002,1,1,1000
41030221,9410302,0,Item,7010002,1,1,1000
41030222,9410302,0,Item,7010002,1,1,1000
41030223,9410302,0,Item,7010002,1,1,1000
41030224,9410302,0,Item,7010002,1,1,1000
41030225,9410302,0,Item,7010002,1,1,1000
41030226,9410302,0,Item,7010002,1,1,1000
41030227,9410302,0,Item,7010002,1,1,1000
41030228,9410302,0,Item,7010002,1,1,1000
41030229,9410302,0,Item,7010002,1,1,1000
41030230,9410302,0,Item,7010002,1,1,1000
41030231,9410302,0,Item,7010002,1,1,1000
41030232,9410302,0,Item,7010002,1,1,1000
41030233,9410302,0,Item,7010002,1,1,1000
41030234,9410302,0,Item,7010002,1,1,1000
41030235,9410302,0,Item,7010002,1,1,1000
41030236,9410302,0,Item,7010002,1,1,1000
41030237,9410302,0,Item,7010002,1,1,1000
41030238,9410302,0,Item,7010002,1,1,1000
41030239,9410302,0,Item,7010002,1,1,1000
41030240,9410302,0,Item,7010002,1,1,1000
41030241,9410302,0,Item,7010002,1,1,1000
41030242,9410302,0,Item,7010002,1,1,1000
41030243,9410302,0,Item,7010002,1,1,1000
41030244,9410302,0,Item,7010002,1,1,1000
41030245,9410302,0,Item,7010002,1,1,1000
41030246,9410302,0,Item,7010002,1,1,1000
41030247,9410302,0,Item,7010002,1,1,1000
41030248,9410302,0,Item,7010002,1,1,1000
41030249,9410302,0,Item,7010002,1,1,1000
41030250,9410302,0,Item,7010002,1,1,1000
41030251,9410302,0,Item,7010002,1,1,1000
41030252,9410302,0,Item,7010002,1,1,1000
41030253,9410302,0,Item,7010002,1,1,1000
41030254,9410302,0,Item,7010002,1,1,1000
42010101,9420101,0,Currency,99,1,10,1000
42010102,9420101,0,Currency,99,11,20,1000
42010201,9420102,0,Currency,2000,10000,20000,1000
42010202,9420102,0,Currency,2000,20001,30000,1000
42020101,9420201,0,Currency,99,100,200,1000
42020102,9420201,0,Currency,99,201,300,1000
42020201,9420202,0,Currency,2000,100000,200000,1000
42020202,9420202,0,Currency,2000,200001,300000,1000
42030101,9420301,0,Currency,99,1000,2000,1000
42030102,9420301,0,Currency,99,2001,3000,1000
42030201,9420302,0,Currency,2000,1000000,2000000,1000
42030202,9420302,0,Currency,2000,2000001,3000001,1000
42030203,9420001,0,Item,5201201,1,1,1000
42030204,9420001,0,Item,5202201,1,1,1000
42030205,9420001,0,Item,5203201,1,1,1300
42030206,9420001,0,Item,5204201,1,1,1300
42030207,9420001,0,Item,7040001,1,1,1000
42030208,9420001,0,Item,5210201,1,1,1000
42030209,9420001,0,Item,5220201,1,1,1000
42030210,9420001,0,Item,5230201,1,1,1000
42030211,9420001,0,Item,9120001,1,1,700
42030212,9420001,0,Item,9110001,1,1,700
42030213,9420002,0,Currency,99,100,100,100
42030214,9420002,0,Currency,99,20,20,500
42030215,9420002,0,Item,5201201,1,1,1000
42030216,9420002,0,Item,5202201,1,1,1000
42030217,9420002,0,Item,5203201,1,1,1000
42030218,9420002,0,Item,5204201,1,1,1000
42030219,9420002,0,Item,7040001,1,1,1000
42030220,9420002,0,Item,5210201,1,1,1000
42030221,9420002,0,Item,5220201,1,1,1000
42030222,9420002,0,Item,5230201,1,1,1000
42030223,9420002,0,Item,9120001,1,1,700
42030224,9420002,0,Item,9110001,1,1,700
42000301,9420003,0,Currency,99,100,100,100
42000302,9420003,0,Currency,99,20,20,500
42000303,9420003,0,Item,5201201,1,1,800
42000304,9420003,0,Item,5202201,1,1,800
42000305,9420003,0,Item,5203201,1,1,800
42000306,9420003,0,Item,5204201,1,1,800
42000307,9420003,0,Item,5205201,1,1,800
42000308,9420003,0,Item,7040001,1,1,800
42000309,9420003,0,Item,5210201,1,1,850
42000310,9420003,0,Item,5220201,1,1,850
42000311,9420003,0,Item,5230201,1,1,850
42000312,9420003,0,Item,7091001,6,6,300
42000313,9420003,0,Item,7091002,4,4,300
42000314,9420003,0,Item,7092001,3,3,300
42000315,9420003,0,Item,7092002,2,2,300
42000316,9420003,0,Item,7010002,1,1,850
42000401,9420004,0,Item,5201201,1,1,900
42000402,9420004,0,Item,5202201,1,1,900
42000403,9420004,0,Item,5203201,1,1,900
