id,group_id,timeline_loop,timeline_loop_delay,timeline_value,actiontype,actionknockback,proj_resource_id,proj_type,proj_amount,proj_duration,proj_afterduration,proj_aftercollide,proj_aftercollide_stat,proj_dmgcount,proj_dmgdelay,proj_size,proj_spd,actionvalue/0/actionvalue,actionvalue/1/actionvalue,actionvalue/2/actionvalue,actionvalue/3/actionvalue,actionvalue/4/actionvalue,actionvalue/5/actionvalue,proj_atk_range/0/proj_atk_range,proj_atk_range/1/proj_atk_range,proj_typevalue/0/proj_typevalue,proj_typevalue/1/proj_typevalue,proj_typevalue/2/proj_typevalue,proj_typevalue/3/proj_typevalue
1993352,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,135,0,0,0
1993353,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,145,0,0,0
1993354,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,155,0,0,0
1993355,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,165,0,0,0
1993356,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,175,0,0,0
1993357,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,185,0,0,0
1993358,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,195,0,0,0
1993359,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,205,0,0,0
1993360,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,215,0,0,0
1993361,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,225,0,0,0
1993362,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,235,0,0,0
1993363,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,245,0,0,0
1993364,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,255,0,0,0
1993365,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,265,0,0,0
1993366,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,275,0,0,0
1993367,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,285,0,0,0
1993368,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,295,0,0,0
1993369,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,305,0,0,0
1993370,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,315,0,0,0
1993371,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,325,0,0,0
1993372,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,335,0,0,0
1993373,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,345,0,0,0
1993374,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,355,0,0,0
1993375,1993301,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,858993459,0,0,0,0,0,0,0,15,15,365,0,0,0
1994301,1994301,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
1994302,1994301,False,0,0,None,False,NKS_fx_projectile_bullet_a01_e,Near,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
1995001,1995001,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,0,0,0,0
1995002,1995001,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,90,0,0,0
1995003,1995001,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,180,0,0,0
1995004,1995001,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,270,0,0,0
1995005,1995002,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,0,0,0,0
1995006,1995002,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,90,0,0,0
1995007,1995002,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1995008,1995002,False,0,0,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,270,0,0,0
1995009,1995002,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,10,0,0,0
1995010,1995002,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,100,0,0,0
1995011,1995002,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,190,0,0,0
1995012,1995002,False,0,10,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,280,0,0,0
1995013,1995002,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,20,0,0,0
1995014,1995002,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,110,0,0,0
1995015,1995002,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,200,0,0,0
1995016,1995002,False,0,20,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,290,0,0,0
1995017,1995002,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,30,0,0,0
1995018,1995002,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,120,0,0,0
1995019,1995002,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,210,0,0,0
1995020,1995002,False,0,30,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,300,0,0,0
1995021,1995002,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,40,0,0,0
1995022,1995002,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,130,0,0,0
1995023,1995002,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,220,0,0,0
1995024,1995002,False,0,40,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,310,0,0,0
1995025,1995002,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,50,0,0,0
1995026,1995002,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,140,0,0,0
1995027,1995002,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,230,0,0,0
1995028,1995002,False,0,50,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,320,0,0,0
1995029,1995002,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,60,0,0,0
1995030,1995002,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,150,0,0,0
1995031,1995002,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,240,0,0,0
1995032,1995002,False,0,60,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,330,0,0,0
1995033,1995002,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,70,0,0,0
1995034,1995002,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,160,0,0,0
1995035,1995002,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,250,0,0,0
1995036,1995002,False,0,70,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,340,0,0,0
1995037,1995002,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,80,0,0,0
1995038,1995002,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,170,0,0,0
1995039,1995002,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,260,0,0,0
1995040,1995002,False,0,80,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,350,0,0,0
1995041,1995002,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,90,0,0,0
1995042,1995002,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,180,0,0,0
1995043,1995002,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1995044,1995002,False,0,90,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,360,0,0,0
1995045,1995002,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,100,0,0,0
1995046,1995002,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,190,0,0,0
1995047,1995002,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,280,0,0,0
1995048,1995002,False,0,100,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,370,0,0,0
1995049,1995002,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,110,0,0,0
1995050,1995002,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,200,0,0,0
1995051,1995002,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,290,0,0,0
1995052,1995002,False,0,110,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,380,0,0,0
1995053,1995002,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,120,0,0,0
1995054,1995002,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,210,0,0,0
1995055,1995002,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,300,0,0,0
1995056,1995002,False,0,120,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,390,0,0,0
1995057,1995002,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,130,0,0,0
1995058,1995002,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,220,0,0,0
1995059,1995002,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,310,0,0,0
1995060,1995002,False,0,130,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,400,0,0,0
1995061,1995002,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,140,0,0,0
1995062,1995002,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,230,0,0,0
1995063,1995002,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,320,0,0,0
1995064,1995002,False,0,140,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,410,0,0,0
1995065,1995002,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,150,0,0,0
1995066,1995002,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,240,0,0,0
1995067,1995002,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,330,0,0,0
1995068,1995002,False,0,150,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,420,0,0,0
1995069,1995002,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,160,0,0,0
1995070,1995002,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,250,0,0,0
1995071,1995002,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,340,0,0,0
1995072,1995002,False,0,160,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,430,0,0,0
1995073,1995002,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,170,0,0,0
1995074,1995002,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,260,0,0,0
1995075,1995002,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,350,0,0,0
1995076,1995002,False,0,170,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,440,0,0,0
1995077,1995002,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,180,0,0,0
1995078,1995002,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,270,0,0,0
1995079,1995002,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,360,0,0,0
1995080,1995002,False,0,180,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,450,0,0,0
1995081,1995002,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,190,0,0,0
1995082,1995002,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,280,0,0,0
1995083,1995002,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,370,0,0,0
1995084,1995002,False,0,190,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,460,0,0,0
1995085,1995002,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,200,0,0,0
1995086,1995002,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,290,0,0,0
1995087,1995002,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,380,0,0,0
1995088,1995002,False,0,200,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,470,0,0,0
1995089,1995002,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,210,0,0,0
1995090,1995002,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,300,0,0,0
1995091,1995002,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,390,0,0,0
1995092,1995002,False,0,210,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,480,0,0,0
1995093,1995002,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,220,0,0,0
1995094,1995002,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,310,0,0,0
1995095,1995002,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,400,0,0,0
1995096,1995002,False,0,220,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,490,0,0,0
1995097,1995002,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,230,0,0,0
1995098,1995002,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,320,0,0,0
1995099,1995002,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,410,0,0,0
1995100,1995002,False,0,230,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,500,0,0,0
1995101,1995002,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,240,0,0,0
1995102,1995002,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,330,0,0,0
1995103,1995002,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,420,0,0,0
1995104,1995002,False,0,240,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,510,0,0,0
1995105,1995002,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,250,0,0,0
1995106,1995002,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,340,0,0,0
1995107,1995002,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,430,0,0,0
1995108,1995002,False,0,250,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,520,0,0,0
1995109,1995002,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,260,0,0,0
1995110,1995002,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,350,0,0,0
1995111,1995002,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,440,0,0,0
1995112,1995002,False,0,260,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,530,0,0,0
1995113,1995002,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,270,0,0,0
1995114,1995002,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,360,0,0,0
1995115,1995002,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,450,0,0,0
1995116,1995002,False,0,270,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,540,0,0,0
1995117,1995002,False,0,280,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,280,0,0,0
1995118,1995002,False,0,280,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,370,0,0,0
1995119,1995002,False,0,280,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-858993459,0,0,0,0,0,0,0,15,15,460,0,0,0
1995120,1995002,False,0,280,None,False,NKS_fx_boss_cave_bullet_01,Linear_noncontrol,1,1000,0,0,0,1,0,-1717986918,0,0,0,0,0,0,0,15,15,550,0,0,0
