id,preset_group_id,difficulty_type,wave_order,wave,wave_change_step,monster_stage_lv,monster_stage_lv_change_group,dynamic_object_stage_lv,cover_stage_lv,spot_autocontrol,wave_name,wave_description,monster_image_si,monster_image,monster_spine_scale,reward_id
100260208,10026,Normal,2,6304059,8,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100260209,10026,Normal,2,6304059,9,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100260210,10026,Normal,2,6304059,10,216,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400806
100260301,10026,Normal,3,6304048,1,181,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400802
100260302,10026,Normal,3,6304048,2,182,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400803
100260303,10026,Normal,3,6304048,3,183,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400804
100260304,10026,Normal,3,6304048,4,183,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400805
100260305,10026,Normal,3,6304048,5,184,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400806
100260306,10026,Normal,3,6304048,6,205,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400806
100260307,10026,Normal,3,6304048,7,205,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400806
100260308,10026,Normal,3,6304048,8,226,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400807
100260309,10026,Normal,3,6304048,9,226,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400807
100260310,10026,Normal,3,6304048,10,226,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,3400807
100260401,10026,Normal,4,6304061,1,173,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400801
100260402,10026,Normal,4,6304061,2,174,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400802
100260403,10026,Normal,4,6304061,3,175,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400803
100260404,10026,Normal,4,6304061,4,175,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400803
100260405,10026,Normal,4,6304061,5,176,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400804
100260406,10026,Normal,4,6304061,6,195,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400805
100260407,10026,Normal,4,6304061,7,195,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400805
100260408,10026,Normal,4,6304061,8,216,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400806
100260409,10026,Normal,4,6304061,9,216,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400806
100260410,10026,Normal,4,6304061,10,216,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,3400806
100260501,10026,Normal,5,6304001,1,181,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400802
100260502,10026,Normal,5,6304001,2,182,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400803
100260503,10026,Normal,5,6304001,3,183,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400804
100260504,10026,Normal,5,6304001,4,183,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400805
100260505,10026,Normal,5,6304001,5,184,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400806
100260506,10026,Normal,5,6304001,6,205,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400806
100260507,10026,Normal,5,6304001,7,205,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400806
100260508,10026,Normal,5,6304001,8,226,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400807
100260509,10026,Normal,5,6304001,9,226,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400807
100260510,10026,Normal,5,6304001,10,226,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,3400807
100260111,10026,Hard,1,6304077,1,273,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,0
100260112,10026,Hard,1,6304077,2,292,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,0
100260113,10026,Hard,1,6304077,3,313,0,172,1,True,Locale_System:mcg003_name,Locale_System:mcg003_description,si_mcg003,full_mcg003,1,0
100260211,10026,Hard,2,6304078,1,273,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,0
100260212,10026,Hard,2,6304078,2,292,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,0
100260213,10026,Hard,2,6304078,3,313,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,0
100260311,10026,Hard,3,6304069,1,281,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,0
100260312,10026,Hard,3,6304069,2,302,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,0
100260313,10026,Hard,3,6304069,3,323,0,172,1,True,Locale_System:mbg001_psid_name,Locale_System:mbg001_psid_description,si_mbg001_psid,full_mbg001_psid,1,0
100260411,10026,Hard,4,6304079,1,273,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,0
100260412,10026,Hard,4,6304079,2,292,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,0
100260413,10026,Hard,4,6304079,3,313,0,172,1,True,Locale_System:mca003_re_name,Locale_System:mca003_re_description,si_mca003_re,full_mca003_re,1,0
100260511,10026,Hard,5,6304080,1,281,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,0
100260512,10026,Hard,5,6304080,2,302,0,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,0
100260513,10026,Hard,5,6304081,3,324,401,172,1,True,Locale_System:bbg001_name,Locale_System:bbg001_description,si_bbg001,full_bbg001,1,0
100270101,10027,Normal,1,6304021,1,173,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400801
100270102,10027,Normal,1,6304021,2,174,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400802
100270103,10027,Normal,1,6304021,3,175,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100270104,10027,Normal,1,6304021,4,175,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400803
100270105,10027,Normal,1,6304021,5,176,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400804
100270106,10027,Normal,1,6304021,6,195,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100270107,10027,Normal,1,6304021,7,195,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400805
100270108,10027,Normal,1,6304021,8,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100270109,10027,Normal,1,6304021,9,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100270110,10027,Normal,1,6304021,10,216,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,3400806
100270201,10027,Normal,2,6304082,1,173,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400801
100270202,10027,Normal,2,6304082,2,174,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400802
100270203,10027,Normal,2,6304082,3,175,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400803
100270204,10027,Normal,2,6304082,4,175,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400803
100270205,10027,Normal,2,6304082,5,176,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400804
100270206,10027,Normal,2,6304082,6,195,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400805
100270207,10027,Normal,2,6304082,7,195,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400805
100270208,10027,Normal,2,6304082,8,216,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100270209,10027,Normal,2,6304082,9,216,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100270210,10027,Normal,2,6304082,10,216,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,3400806
100270301,10027,Normal,3,6304025,1,181,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400802
100270302,10027,Normal,3,6304025,2,182,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400803
100270303,10027,Normal,3,6304025,3,183,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400804
100270304,10027,Normal,3,6304025,4,183,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400805
100270305,10027,Normal,3,6304025,5,184,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100270306,10027,Normal,3,6304025,6,205,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100270307,10027,Normal,3,6304025,7,205,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400806
100270308,10027,Normal,3,6304025,8,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100270309,10027,Normal,3,6304025,9,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100270310,10027,Normal,3,6304025,10,226,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,3400807
100270401,10027,Normal,4,6304064,1,173,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400801
100270402,10027,Normal,4,6304064,2,174,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400802
100270403,10027,Normal,4,6304064,3,175,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400803
100270404,10027,Normal,4,6304064,4,175,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400803
100270405,10027,Normal,4,6304064,5,176,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400804
100270406,10027,Normal,4,6304064,6,195,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400805
100270407,10027,Normal,4,6304064,7,195,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400805
100270408,10027,Normal,4,6304064,8,216,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400806
100270409,10027,Normal,4,6304064,9,216,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400806
100270410,10027,Normal,4,6304064,10,216,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,3400806
100270501,10027,Normal,5,6304012,1,181,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400802
100270502,10027,Normal,5,6304012,2,182,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400803
100270503,10027,Normal,5,6304012,3,183,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400804
100270504,10027,Normal,5,6304012,4,183,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400805
100270505,10027,Normal,5,6304012,5,184,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400806
100270506,10027,Normal,5,6304012,6,205,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400806
100270507,10027,Normal,5,6304012,7,205,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400806
100270508,10027,Normal,5,6304012,8,226,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400807
100270509,10027,Normal,5,6304012,9,226,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400807
100270510,10027,Normal,5,6304012,10,226,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,3400807
100270111,10027,Hard,1,6304083,1,273,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,0
100270112,10027,Hard,1,6304083,2,292,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,0
100270113,10027,Hard,1,6304083,3,313,0,172,1,True,Locale_System:bcg005_name,Locale_System:bcg005_description,si_bcg005,full_bcg005,1,0
100270211,10027,Hard,2,6304084,1,273,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,0
100270212,10027,Hard,2,6304084,2,292,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,0
100270213,10027,Hard,2,6304084,3,313,0,172,1,True,Locale_System:eca003_name,Locale_System:eca003_description,si_eca003,full_eca003,1,0
100270311,10027,Hard,3,6304085,1,281,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,0
100270312,10027,Hard,3,6304085,2,302,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,0
100270313,10027,Hard,3,6304085,3,323,0,172,1,True,Locale_System:eba001_name,Locale_System:eba001_description,si_eba001,full_eba001,1,0
100270411,10027,Hard,4,6304067,1,273,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,0
100270412,10027,Hard,4,6304067,2,292,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,0
100270413,10027,Hard,4,6304067,3,313,0,172,1,True,Locale_System:ecg004_re_name,Locale_System:ecg004_re_description,si_ecg004_re,full_ecg004_re,1,0
100270511,10027,Hard,5,6304086,1,281,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,0
100270512,10027,Hard,5,6304086,2,302,0,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,0
100270513,10027,Hard,5,6304087,3,324,401,172,1,True,Locale_System:mbg004_name,Locale_System:mbg004_description,si_mbg004,full_mbg004,1,0
100280101,10028,Normal,1,6304031,1,173,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400801
100280102,10028,Normal,1,6304031,2,174,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400802
100280103,10028,Normal,1,6304031,3,175,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400803
100280104,10028,Normal,1,6304031,4,175,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400803
100280105,10028,Normal,1,6304031,5,176,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400804
100280106,10028,Normal,1,6304031,6,195,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400805
100280107,10028,Normal,1,6304031,7,195,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400805
100280108,10028,Normal,1,6304031,8,216,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100280109,10028,Normal,1,6304031,9,216,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100280110,10028,Normal,1,6304031,10,216,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,3400806
100280201,10028,Normal,2,6304010,1,173,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400801
100280202,10028,Normal,2,6304010,2,174,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400802
100280203,10028,Normal,2,6304010,3,175,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400803
100280204,10028,Normal,2,6304010,4,175,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400803
100280205,10028,Normal,2,6304010,5,176,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400804
100280206,10028,Normal,2,6304010,6,195,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400805
100280207,10028,Normal,2,6304010,7,195,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400805
100280208,10028,Normal,2,6304010,8,216,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400806
100280209,10028,Normal,2,6304010,9,216,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400806
100280210,10028,Normal,2,6304010,10,216,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,3400806
100280301,10028,Normal,3,6304036,1,181,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400802
100280302,10028,Normal,3,6304036,2,182,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400803
100280303,10028,Normal,3,6304036,3,183,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400804
100280304,10028,Normal,3,6304036,4,183,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400805
100280305,10028,Normal,3,6304036,5,184,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400806
100280306,10028,Normal,3,6304036,6,205,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400806
100280307,10028,Normal,3,6304036,7,205,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400806
100280308,10028,Normal,3,6304036,8,226,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400807
100280309,10028,Normal,3,6304036,9,226,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400807
100280310,10028,Normal,3,6304036,10,226,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,3400807
100280401,10028,Normal,4,6304035,1,173,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400801
100280402,10028,Normal,4,6304035,2,174,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400802
100280403,10028,Normal,4,6304035,3,175,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400803
100280404,10028,Normal,4,6304035,4,175,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400803
100280405,10028,Normal,4,6304035,5,176,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400804
100280406,10028,Normal,4,6304035,6,195,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400805
100280407,10028,Normal,4,6304035,7,195,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400805
100280408,10028,Normal,4,6304035,8,216,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400806
100280409,10028,Normal,4,6304035,9,216,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400806
100280410,10028,Normal,4,6304035,10,216,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,3400806
100280501,10028,Normal,5,6304027,1,181,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400802
100280502,10028,Normal,5,6304027,2,182,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400803
100280503,10028,Normal,5,6304027,3,183,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400804
100280504,10028,Normal,5,6304027,4,183,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400805
100280505,10028,Normal,5,6304027,5,184,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100280506,10028,Normal,5,6304027,6,205,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100280507,10028,Normal,5,6304027,7,205,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400806
100280508,10028,Normal,5,6304027,8,226,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100280509,10028,Normal,5,6304027,9,226,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100280510,10028,Normal,5,6304027,10,226,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,3400807
100280111,10028,Hard,1,6304088,1,273,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,0
100280112,10028,Hard,1,6304088,2,292,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,0
100280113,10028,Hard,1,6304088,3,313,0,172,1,True,Locale_System:ecg002_name,Locale_System:ecg002_description,si_ecg002,full_ecg002,1,0
100280211,10028,Hard,2,6304089,1,273,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,0
100280212,10028,Hard,2,6304089,2,292,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,0
100280213,10028,Hard,2,6304089,3,313,0,172,1,True,Locale_System:mcg005_name,Locale_System:mcg005_description,si_mcg005,full_mcg005,1,0
100280311,10028,Hard,3,6304090,1,281,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,0
100280312,10028,Hard,3,6304090,2,302,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,0
100280313,10028,Hard,3,6304090,3,323,0,172,1,True,Locale_System:ebg002_dmtr_name,Locale_System:ebg002_dmtr_description,si_ebg002_dmtr,full_ebg002_dmtr,1,0
100280411,10028,Hard,4,6304091,1,273,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,0
100280412,10028,Hard,4,6304091,2,292,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,0
100280413,10028,Hard,4,6304091,3,313,0,172,1,True,Locale_System:bcg001_re_name,Locale_System:bcg001_re_description,si_bcg001_re,full_bcg001_re,1,0
100280511,10028,Hard,5,6304092,1,281,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,0
100280512,10028,Hard,5,6304092,2,302,0,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,0
100280513,10028,Hard,5,6304093,3,324,401,172,1,True,Locale_System:bbg002_name,Locale_System:bbg002_description,si_bbg002,full_bbg002,1,0
100290101,10029,Normal,1,6304094,1,173,0,172,1,True,Locale_System:bca002_name,Locale_System:bca002_description,si_bca002,full_bca002,1,3400801
