id,chapter_id,chapter_mod,group_id,name_localkey,stage_category,stage_type,spot_autocontrol,enter_condition,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,field_monster_id,spot_id,reward_id,enter_scenario_type,enter_scenario,exit_scenario_type,exit_scenario,current_outpost_battle_id,cleared_outpost_battle_id,fixed_play_character_id,character_lv
7022024,23,Hard,0,Locale_Stage:7022024_name,Hard,Main,True,0,436,380,703740,40000,False,23200301,7022024,1100634,,,,,2009,2009,0,
7022025,23,Hard,0,Locale_Stage:7022025_name,Normal,Main,True,0,436,380,704260,40000,False,32200501,7022025,1100635,,,,,2009,2009,0,
7022026,23,Hard,0,Locale_Stage:7022026_name,Normal,Main,True,0,436,380,704780,40000,False,32200501,7022026,1100636,,,,,2009,2009,0,
7022027,23,Hard,0,Locale_Stage:7022027_name,Hard,Main,True,0,436,380,706880,40000,False,33200601,7022027,1100637,,,,,2009,2009,0,
7022028,23,Hard,0,Locale_Stage:7022028_name,Normal,Main,True,0,436,380,707400,40000,False,12200101,7022028,1100638,,,,,2009,2009,0,
7022029,23,Hard,0,Locale_Stage:7022029_name,Normal,Main,True,0,436,380,707920,40000,False,32200401,7022029,1100639,,,,,2009,2009,0,
7022030,23,Hard,0,Locale_Stage:7022030_name,Hard,Main,True,0,438,380,710220,40000,False,33200601,7022030,1100640,,,,,2009,2009,0,
7022031,23,Hard,0,Locale_Stage:7022031_name,Normal,Main,True,0,438,380,710740,40000,False,22100201,7022031,1100641,,,,,2009,2009,0,
7022032,23,Hard,0,Locale_Stage:7022032_name,Normal,Main,True,0,438,380,711260,40000,False,22200301,7022032,1100642,,,,,2009,2009,0,
7022033,23,Hard,0,Locale_Stage:7022033_name,Hard,Main,True,0,442,380,713760,40000,False,33200601,7022033,1100643,,,,,2009,2009,0,
7022034,23,Hard,0,Locale_Stage:7022034_name,Normal,Main,True,0,442,380,714280,40000,False,22200301,7022034,1100644,,,,,2009,2009,0,
7022035,23,Hard,0,Locale_Stage:7022035_name,Normal,Main,True,0,442,380,714800,40000,False,22100201,7022035,1100645,,,,,2009,2009,0,
7022036,23,Hard,0,Locale_Stage:7022036_name,Hard,Main,True,0,446,380,717500,40000,False,23200301,7022036,1100646,,,,,2009,2009,0,
7022037,23,Hard,0,Locale_Stage:7022037_name,Normal,Main,True,0,446,380,718020,40000,False,32200501,7022037,1100647,,,,,2009,2009,0,
7022038,23,Hard,0,Locale_Stage:7022038_name,Hard,Main,True,0,446,380,718540,40000,False,23200301,7022038,1100648,,,,,2009,2009,0,
7022039,23,Hard,0,Locale_Stage:7022039_name,Normal,Main,True,0,446,380,719060,40000,False,22200301,7022039,1100649,,,,,2009,2009,0,
7022040,23,Hard,0,Locale_Stage:7022040_name,Hard,Main,True,0,446,380,721760,40000,False,33200601,7022040,1100650,,,,,2009,2009,0,
7022041,23,Hard,0,Locale_Stage:7022041_name,Normal,Main,True,0,446,380,722280,40000,False,12200101,7022041,1100651,,,,,2009,2009,0,
7022042,23,Hard,0,Locale_Stage:7022042_name,Normal,Main,True,0,446,380,722800,40000,False,12200101,7022042,1100652,,,,,2009,2009,0,
7022043,23,Hard,0,Locale_Stage:7022043_name,Boss,Main,True,0,452,380,742800,40000,False,33100101,7022043,1100653,,,,,2009,2009,0,
7022044,23,Hard,0,Locale_Stage:7022044_name,Extra,Sub,False,0,550,515,0,40000,False,33200601,7022044,300,,,,,2009,2009,0,400.0
7022045,23,Hard,0,Locale_Stage:7022045_name,Extra,Sub,False,0,500,515,0,40000,False,33200601,7022045,300,,,,,2009,2009,0,430.0
7023001,24,Hard,0,Locale_Stage:7023001_name,Normal,Main,True,253,452,385,742800,40000,False,32200501,7023001,1100654,,,,,2009,2009,0,
7023002,24,Hard,0,Locale_Stage:7023002_name,Normal,Main,True,0,452,385,743350,40000,False,22200301,7023002,1100655,,,,,2009,2009,0,
7023003,24,Hard,0,Locale_Stage:7023003_name,Hard,Main,True,0,452,385,744850,40000,False,23200301,7023003,1100656,,,,,2009,2009,0,
7023004,24,Hard,0,Locale_Stage:7023004_name,Normal,Main,True,0,453,385,745400,40000,False,22200301,7023004,1100657,,,,,2009,2009,0,
7023005,24,Hard,0,Locale_Stage:7023005_name,Normal,Main,True,0,453,385,746050,40000,False,32200501,7023005,1100658,,,,,2009,2009,0,
7023006,24,Hard,0,Locale_Stage:7023006_name,Hard,Main,True,0,453,385,748050,40000,False,23200301,7023006,1100659,,,,,2009,2009,0,
7023007,24,Hard,0,Locale_Stage:7023007_name,Normal,Main,True,0,454,385,748700,40000,False,32200501,7023007,1100660,,,,,2009,2009,0,
7023008,24,Hard,0,Locale_Stage:7023008_name,Normal,Main,True,0,454,385,749350,40000,False,22200301,7023008,1100661,,,,,2009,2009,0,
7023009,24,Hard,0,Locale_Stage:7023009_name,Normal,Main,True,0,454,385,750000,40000,False,32200501,7023009,1100662,,,,,2009,2009,0,
7023010,24,Hard,0,Locale_Stage:7023010_name,Normal,Main,True,0,455,385,750650,40000,False,22200301,7023010,1100663,,,,,2009,2009,0,
7023011,24,Hard,0,Locale_Stage:7023011_name,Hard,Main,True,0,455,385,752650,40000,False,23100201,7023011,1100664,,,,,2009,2009,0,
7023012,24,Hard,0,Locale_Stage:7023012_name,Normal,Main,True,0,455,385,753300,40000,False,22200301,7023012,1100665,,,,,2009,2009,0,
7023013,24,Hard,0,Locale_Stage:7023013_name,Normal,Main,True,0,456,385,753950,40000,False,12100201,7023013,1100666,,,,,2009,2009,0,
7023014,24,Hard,0,Locale_Stage:7023014_name,Normal,Main,True,0,456,385,754600,40000,False,22200301,7023014,1100667,,,,,2009,2009,0,
7023015,24,Hard,0,Locale_Stage:7023015_name,Normal,Main,True,0,456,385,755250,40000,False,32200501,7023015,1100668,,,,,2009,2009,0,
7023016,24,Hard,0,Locale_Stage:7023016_name,Normal,Main,True,0,457,385,755900,40000,False,22200301,7023016,1100669,,,,,2009,2009,0,
7023017,24,Hard,0,Locale_Stage:7023017_name,Normal,Main,True,0,457,385,756550,40000,False,12100201,7023017,1100670,,,,,2009,2009,0,
7023018,24,Hard,0,Locale_Stage:7023018_name,Hard,Main,True,0,457,385,759050,40000,False,33200601,7023018,1100671,,,,,2009,2009,0,
7023019,24,Hard,0,Locale_Stage:7023019_name,Normal,Main,True,0,458,385,759700,40000,False,32200501,7023019,1100672,,,,,2009,2009,0,
7023020,24,Hard,0,Locale_Stage:7023020_name,Hard,Main,True,0,458,385,762200,40000,False,13200301,7023020,1100673,,,,,2009,2009,0,
7023021,24,Hard,0,Locale_Stage:7023021_name,Normal,Main,True,0,458,385,762850,40000,False,22200301,7023021,1100674,,,,,2009,2009,0,
7023022,24,Hard,0,Locale_Stage:7023022_name,Normal,Main,True,0,459,385,763500,40000,False,12200101,7023022,1100675,,,,,2009,2009,0,
7023023,24,Hard,0,Locale_Stage:7023023_name,Hard,Main,True,0,459,385,766000,40000,False,23100201,7023023,1100676,,,,,2009,2009,0,
7023024,24,Hard,0,Locale_Stage:7023024_name,Normal,Main,True,0,459,385,766650,40000,False,12200101,7023024,1100677,,,,,2009,2009,0,
7023025,24,Hard,0,Locale_Stage:7023025_name,Hard,Main,True,0,460,385,769650,40000,False,33200601,7023025,1100678,,,,,2009,2009,0,
7023026,24,Hard,0,Locale_Stage:7023026_name,Normal,Main,True,0,460,385,770300,40000,False,32200501,7023026,1100679,,,,,2009,2009,0,
7023027,24,Hard,0,Locale_Stage:7023027_name,Normal,Main,True,0,460,385,772300,40000,False,22200301,7023027,1100680,,,,,2009,2009,0,
7023028,24,Hard,0,Locale_Stage:7023028_name,Normal,Main,True,0,461,385,772950,40000,False,22200301,7023028,1100681,,,,,2009,2009,0,
7023029,24,Hard,0,Locale_Stage:7023029_name,Normal,Main,True,0,461,385,774950,40000,False,12100201,7023029,1100682,,,,,2009,2009,0,
7023030,24,Hard,0,Locale_Stage:7023030_name,Normal,Main,True,0,461,385,775600,40000,False,22100201,7023030,1100683,,,,,2009,2009,0,
7023031,24,Hard,0,Locale_Stage:7023031_name,Hard,Main,True,0,462,385,778600,40000,False,23200301,7023031,1100684,,,,,2009,2009,0,
7023032,24,Hard,0,Locale_Stage:7023032_name,Normal,Main,True,0,462,385,779250,40000,False,22200301,7023032,1100685,,,,,2009,2009,0,
7023033,24,Hard,0,Locale_Stage:7023033_name,Normal,Main,True,0,462,385,779900,40000,False,22100201,7023033,1100686,,,,,2009,2009,0,
7023034,24,Hard,0,Locale_Stage:7023034_name,Hard,Main,True,0,463,385,783400,40000,False,13200301,7023034,1100687,,,,,2009,2009,0,
7023035,24,Hard,0,Locale_Stage:7023035_name,Normal,Main,True,0,463,385,784050,40000,False,32200501,7023035,1100688,,,,,2009,2009,0,
7023036,24,Hard,0,Locale_Stage:7023036_name,Normal,Main,True,0,464,385,784700,40000,False,22100201,7023036,1100689,,,,,2009,2009,0,
7023037,24,Hard,0,Locale_Stage:7023037_name,Normal,Main,True,0,464,385,785350,40000,False,22200301,7023037,1100690,,,,,2009,2009,0,
7023038,24,Hard,0,Locale_Stage:7023038_name,Normal,Main,True,0,465,385,786000,40000,False,32200501,7023038,1100691,,,,,2009,2009,0,
7023039,24,Hard,0,Locale_Stage:7023039_name,Hard,Main,True,0,465,385,789500,40000,False,33200601,7023039,1100692,,,,,2009,2009,0,
7023040,24,Hard,0,Locale_Stage:7023040_name,Normal,Main,True,0,466,385,790150,40000,False,22200301,7023040,1100693,,,,,2009,2009,0,
7023041,24,Hard,0,Locale_Stage:7023041_name,Normal,Main,True,0,466,385,790800,40000,False,32200501,7023041,1100694,,,,,2009,2009,0,
7023042,24,Hard,0,Locale_Stage:7023042_name,Boss,Main,True,0,467,385,798800,40000,False,33200601,7023042,1100695,,,,,2009,2009,0,
7023043,24,Hard,0,Locale_Stage:7023043_name,Extra,Sub,False,0,530,490,0,40000,False,23100201,7023043,300,,,,,2009,2009,0,430.0
7023044,24,Hard,0,Locale_Stage:7023044_name,Extra,Sub,False,0,530,490,0,40000,False,23200301,7023044,300,,,,,2009,2009,0,430.0
7024001,25,Hard,0,Locale_Stage:7024001_name,Hard,Main,True,253,467,428,798000,40000,False,13100101,7024001,1100696,,,,,2009,2009,0,
7024002,25,Hard,0,Locale_Stage:7024002_name,Normal,Main,True,0,467,428,798210,40000,False,32200501,7024002,1100697,,,,,2009,2009,0,
7024003,25,Hard,0,Locale_Stage:7024003_name,Normal,Main,True,0,467,428,798420,40000,False,12200101,7024003,1100698,,,,,2009,2009,0,
7024004,25,Hard,0,Locale_Stage:7024004_name,Hard,Main,True,0,468,430,798630,40000,False,23200301,7024004,1100699,,,,,2009,2009,0,
7024005,25,Hard,0,Locale_Stage:7024005_name,Normal,Main,True,0,468,430,798840,40000,False,12200101,7024005,1100700,,,,,2009,2009,0,
7024006,25,Hard,0,Locale_Stage:7024006_name,Normal,Main,True,0,468,430,799050,40000,False,22100201,7024006,1100701,,,,,2009,2009,0,
7024007,25,Hard,0,Locale_Stage:7024007_name,Hard,Main,True,0,469,432,799950,40000,False,13100101,7024007,1100702,,,,,2009,2009,0,
7024008,25,Hard,0,Locale_Stage:7024008_name,Normal,Main,True,0,469,432,800180,40000,False,32200501,7024008,1100703,,,,,2009,2009,0,
7024009,25,Hard,0,Locale_Stage:7024009_name,Normal,Main,True,0,469,432,800410,40000,False,12100201,7024009,1100704,,,,,2009,2009,0,
7024010,25,Hard,0,Locale_Stage:7024010_name,Normal,Main,True,0,470,434,800640,40000,False,32200501,7024010,1100705,,,,,2009,2009,0,
7024011,25,Hard,0,Locale_Stage:7024011_name,Normal,Main,True,0,470,434,800870,40000,False,22200301,7024011,1100706,,,,,2009,2009,0,
7024012,25,Hard,0,Locale_Stage:7024012_name,Normal,Main,True,0,470,434,801100,40000,False,12200101,7024012,1100707,,,,,2009,2009,0,
7024013,25,Hard,0,Locale_Stage:7024013_name,Hard,Main,True,0,471,436,802400,40000,False,33200601,7024013,1100708,,,,,2009,2009,0,
7024014,25,Hard,0,Locale_Stage:7024014_name,Normal,Main,True,0,471,436,802650,40000,False,32200401,7024014,1100709,,,,,2009,2009,0,
7024015,25,Hard,0,Locale_Stage:7024015_name,Normal,Main,True,0,471,436,802900,40000,False,32200401,7024015,1100710,,,,,2009,2009,0,
7024016,25,Hard,0,Locale_Stage:7024016_name,Normal,Main,True,0,472,438,803150,40000,False,22200301,7024016,1100711,,,,,2009,2009,0,
7024017,25,Hard,0,Locale_Stage:7024017_name,Normal,Main,True,0,472,438,803400,40000,False,22200301,7024017,1100712,,,,,2009,2009,0,
7024018,25,Hard,0,Locale_Stage:7024018_name,Normal,Main,True,0,472,438,803650,40000,False,22100201,7024018,1100713,,,,,2009,2009,0,
7024019,25,Hard,0,Locale_Stage:7024019_name,Normal,Main,True,0,473,440,803900,40000,False,32200501,7024019,1100714,,,,,2009,2009,0,
7024020,25,Hard,0,Locale_Stage:7024020_name,Hard,Main,True,0,473,440,805900,40000,False,33100101,7024020,1100715,,,,,2009,2009,0,
7024021,25,Hard,0,Locale_Stage:7024021_name,Normal,Main,True,0,473,440,806170,40000,False,12100201,7024021,1100716,,,,,2009,2009,0,
7024022,25,Hard,0,Locale_Stage:7024022_name,Normal,Main,True,0,474,442,806440,40000,False,22200301,7024022,1100717,,,,,2009,2009,0,
7024023,25,Hard,0,Locale_Stage:7024023_name,Hard,Main,True,0,474,442,806710,40000,False,13100101,7024023,1100718,,,,,2009,2009,0,
7024024,25,Hard,0,Locale_Stage:7024024_name,Normal,Main,True,0,474,442,806980,40000,False,22200301,7024024,1100719,,,,,2009,2009,0,
7024025,25,Hard,0,Locale_Stage:7024025_name,Normal,Main,True,0,475,444,807250,40000,False,12100201,7024025,1100720,,,,,2009,2009,0,
7024026,25,Hard,0,Locale_Stage:7024026_name,Hard,Main,True,0,475,444,807520,40000,False,33200601,7024026,1100721,,,,,2009,2009,0,
7024027,25,Hard,0,Locale_Stage:7024027_name,Normal,Main,True,0,475,444,807790,40000,False,22200301,7024027,1100722,,,,,2009,2009,0,
7024028,25,Hard,0,Locale_Stage:7024028_name,Normal,Main,True,0,476,446,808060,40000,False,32200501,7024028,1100723,,,,,2009,2009,0,
7024029,25,Hard,0,Locale_Stage:7024029_name,Normal,Main,True,0,476,446,808330,40000,False,32200501,7024029,1100724,,,,,2009,2009,0,
7024030,25,Hard,0,Locale_Stage:7024030_name,Hard,Main,True,0,476,446,811230,40000,False,23200301,7024030,1100725,,,,,2009,2009,0,
7024031,25,Hard,0,Locale_Stage:7024031_name,Hard,Main,True,0,477,448,811530,40000,False,23100201,7024031,1100726,,,,,2009,2009,0,
7024032,25,Hard,0,Locale_Stage:7024032_name,Normal,Main,True,0,477,448,811830,40000,False,12200101,7024032,1100727,,,,,2009,2009,0,
7024033,25,Hard,0,Locale_Stage:7024033_name,Normal,Main,True,0,477,448,812130,40000,False,32200501,7024033,1100728,,,,,2009,2009,0,
7024034,25,Hard,0,Locale_Stage:7024034_name,Normal,Main,True,0,478,450,812430,40000,False,22200301,7024034,1100729,,,,,2009,2009,0,
7024035,25,Hard,0,Locale_Stage:7024035_name,Normal,Main,True,0,478,450,812730,40000,False,22100201,7024035,1100730,,,,,2009,2009,0,
7024036,25,Hard,0,Locale_Stage:7024036_name,Normal,Main,True,0,478,450,813030,40000,False,32200501,7024036,1100731,,,,,2009,2009,0,
7024037,25,Hard,0,Locale_Stage:7024037_name,Normal,Main,True,0,479,452,813330,40000,False,32200501,7024037,1100732,,,,,2009,2009,0,
7024038,25,Hard,0,Locale_Stage:7024038_name,Hard,Main,True,0,479,452,817330,40000,False,13100101,7024038,1100733,,,,,2009,2009,0,
7024039,25,Hard,0,Locale_Stage:7024039_name,Normal,Main,True,0,479,452,817730,40000,False,32200501,7024039,1100734,,,,,2009,2009,0,
7024040,25,Hard,0,Locale_Stage:7024040_name,Normal,Main,True,0,480,454,818130,40000,False,22200301,7024040,1100735,,,,,2009,2009,0,
7024041,25,Hard,0,Locale_Stage:7024041_name,Normal,Main,True,0,480,454,818530,40000,False,12200101,7024041,1100736,,,,,2009,2009,0,
7024042,25,Hard,0,Locale_Stage:7024042_name,Normal,Main,True,0,481,456,818930,40000,False,22200301,7024042,1100737,,,,,2009,2009,0,
7024043,25,Hard,0,Locale_Stage:7024043_name,Normal,Main,True,0,481,456,819330,40000,False,32200401,7024043,1100738,,,,,2009,2009,0,
7024044,25,Hard,0,Locale_Stage:7024044_name,Boss,Main,True,0,420,400,824500,40000,False,23200301,7024044,1100739,,,,,2009,2009,0,
7024045,25,Hard,0,Locale_Stage:7024045_name,Extra,Sub,False,0,550,500,0,40000,False,22200301,7024045,300,,,,,2009,2009,0,400.0
7024046,25,Hard,0,Locale_Stage:7024046_name,Extra,Sub,False,0,530,500,0,40000,False,13200301,7024046,300,,,,,2009,2009,0,400.0
7025001,26,Hard,0,Locale_Stage:7025001_name,Normal,Main,True,279,484,459,824500,40000,False,32200501,7025001,1100740,,,,,2009,2009,0,
7025002,26,Hard,0,Locale_Stage:7025002_name,Normal,Main,True,0,484,459,825200,40000,False,12100201,7025002,1100741,,,,,2009,2009,0,
7025003,26,Hard,0,Locale_Stage:7025003_name,Hard,Main,True,0,485,460,828500,40000,False,23100201,7025003,1100742,,,,,2009,2009,0,
7025004,26,Hard,0,Locale_Stage:7025004_name,Normal,Main,True,0,485,460,829200,40000,False,32200501,7025004,1100743,,,,,2009,2009,0,
7025005,26,Hard,0,Locale_Stage:7025005_name,Normal,Main,True,0,485,460,829900,40000,False,32200501,7025005,1100744,,,,,2009,2009,0,
7025006,26,Hard,0,Locale_Stage:7025006_name,Hard,Main,True,0,486,461,833200,40000,False,23100201,7025006,1100745,,,,,2009,2009,0,
7025007,26,Hard,0,Locale_Stage:7025007_name,Normal,Main,True,0,486,461,833900,40000,False,32200401,7025007,1100746,,,,,2009,2009,0,
7025008,26,Hard,0,Locale_Stage:7025008_name,Normal,Main,True,0,486,461,834600,40000,False,32200501,7025008,1100747,,,,,2009,2009,0,
7025009,26,Hard,0,Locale_Stage:7025009_name,Hard,Main,True,0,487,462,837900,40000,False,33100101,7025009,1100748,,,,,2009,2009,0,
7025010,26,Hard,0,Locale_Stage:7025010_name,Normal,Main,True,0,487,462,838600,40000,False,22200301,7025010,1100749,,,,,2009,2009,0,
7025011,26,Hard,0,Locale_Stage:7025011_name,Normal,Main,True,0,487,462,839300,40000,False,22200301,7025011,1100750,,,,,2009,2009,0,
7025012,26,Hard,0,Locale_Stage:7025012_name,Hard,Main,True,0,488,463,842600,40000,False,23100201,7025012,1100751,,,,,2009,2009,0,
7025013,26,Hard,0,Locale_Stage:7025013_name,Normal,Main,True,0,488,463,843300,40000,False,22100201,7025013,1100752,,,,,2009,2009,0,
7025014,26,Hard,0,Locale_Stage:7025014_name,Normal,Main,True,0,488,463,844000,40000,False,12200101,7025014,1100753,,,,,2009,2009,0,
7025015,26,Hard,0,Locale_Stage:7025015_name,Hard,Main,True,0,489,464,847300,40000,False,13200301,7025015,1100754,,,,,2009,2009,0,
7025016,26,Hard,0,Locale_Stage:7025016_name,Normal,Main,True,0,489,464,848000,40000,False,22100201,7025016,1100755,,,,,2009,2009,0,
7025017,26,Hard,0,Locale_Stage:7025017_name,Normal,Main,True,0,489,464,848700,40000,False,32200501,7025017,1100756,,,,,2009,2009,0,
7025018,26,Hard,0,Locale_Stage:7025018_name,Normal,Main,True,0,489,464,849400,40000,False,32200501,7025018,1100757,,,,,2009,2009,0,
7025019,26,Hard,0,Locale_Stage:7025019_name,Normal,Main,True,0,489,464,850100,40000,False,32200501,7025019,1100758,,,,,2009,2009,0,
7025020,26,Hard,0,Locale_Stage:7025020_name,Hard,Main,True,0,490,465,853400,40000,False,33100101,7025020,1100759,,,,,2009,2009,0,
7025021,26,Hard,0,Locale_Stage:7025021_name,Hard,Main,True,0,491,466,854100,40000,False,23100201,7025021,1100760,,,,,2009,2009,0,
7025022,26,Hard,0,Locale_Stage:7025022_name,Hard,Main,True,0,491,466,854800,40000,False,23200301,7025022,1100761,,,,,2009,2009,0,
7025023,26,Hard,0,Locale_Stage:7025023_name,Normal,Main,True,0,491,466,855500,40000,False,22100201,7025023,1100762,,,,,2009,2009,0,
7025024,26,Hard,0,Locale_Stage:7025024_name,Normal,Main,True,0,491,466,856200,40000,False,12200101,7025024,1100763,,,,,2009,2009,0,
7025025,26,Hard,0,Locale_Stage:7025025_name,Hard,Main,True,0,492,467,859500,40000,False,23200301,7025025,1100764,,,,,2009,2009,0,
7025026,26,Hard,0,Locale_Stage:7025026_name,Normal,Main,True,0,492,467,860200,40000,False,22100201,7025026,1100765,,,,,2009,2009,0,
7025027,26,Hard,0,Locale_Stage:7025027_name,Normal,Main,True,0,492,467,860900,40000,False,22100201,7025027,1100766,,,,,2009,2009,0,
7025028,26,Hard,0,Locale_Stage:7025028_name,Hard,Main,True,0,493,468,864200,40000,False,33200601,7025028,1100767,,,,,2009,2009,0,
7025029,26,Hard,0,Locale_Stage:7025029_name,Normal,Main,True,0,493,468,864900,40000,False,22200301,7025029,1100768,,,,,2009,2009,0,
7025030,26,Hard,0,Locale_Stage:7025030_name,Normal,Main,True,0,493,468,865600,40000,False,22100201,7025030,1100769,,,,,2009,2009,0,
7025031,26,Hard,0,Locale_Stage:7025031_name,Hard,Main,True,0,494,469,868900,40000,False,23200301,7025031,1100770,,,,,2009,2009,0,
7025032,26,Hard,0,Locale_Stage:7025032_name,Normal,Main,True,0,494,469,869600,40000,False,12200101,7025032,1100771,,,,,2009,2009,0,
7025033,26,Hard,0,Locale_Stage:7025033_name,Normal,Main,True,0,494,469,870300,40000,False,12100201,7025033,1100772,,,,,2009,2009,0,
7025034,26,Hard,0,Locale_Stage:7025034_name,Hard,Main,True,0,495,470,873600,40000,False,23100201,7025034,1100773,,,,,2009,2009,0,
7025035,26,Hard,0,Locale_Stage:7025035_name,Normal,Main,True,0,495,470,874300,40000,False,22100201,7025035,1100774,,,,,2009,2009,0,
7025036,26,Hard,0,Locale_Stage:7025036_name,Normal,Main,True,0,495,470,875000,40000,False,32200501,7025036,1100775,,,,,2009,2009,0,
7025037,26,Hard,0,Locale_Stage:7025037_name,Hard,Main,True,0,496,471,878300,40000,False,33100101,7025037,1100776,,,,,2009,2009,0,
7025038,26,Hard,0,Locale_Stage:7025038_name,Normal,Main,True,0,496,471,879000,40000,False,12200101,7025038,1100777,,,,,2009,2009,0,
7025039,26,Hard,0,Locale_Stage:7025039_name,Normal,Main,True,0,496,471,879700,40000,False,22100201,7025039,1100778,,,,,2009,2009,0,
7025040,26,Hard,0,Locale_Stage:7025040_name,Boss,Main,True,0,497,472,885000,40000,False,33100101,7025040,1100779,,,,,2009,2009,0,
7025041,26,Hard,0,Locale_Stage:7025041_name,Extra,Sub,False,0,530,490,0,40000,False,13200301,7025041,300,,,,,2009,2009,0,420.0
7025042,26,Hard,0,Locale_Stage:7025042_name,Extra,Sub,False,0,510,480,0,40000,False,23200301,7025042,300,,,,,2009,2009,0,420.0
7026001,27,Hard,0,Locale_Stage:7026001_name,Normal,Main,True,279,502,452,885000,40000,False,12100201,7026001,1100780,,,,,2009,2009,0,
7026002,27,Hard,0,Locale_Stage:7026002_name,Normal,Main,True,0,502,452,885880,40000,False,32200401,7026002,1100781,,,,,2009,2009,0,
7026003,27,Hard,0,Locale_Stage:7026003_name,Hard,Main,True,0,502,452,890080,40000,False,23100201,7026003,1100782,,,,,2009,2009,0,
7026004,27,Hard,0,Locale_Stage:7026004_name,Normal,Main,True,0,502,452,890960,40000,False,22200301,7026004,1100783,,,,,2009,2009,0,
7026005,27,Hard,0,Locale_Stage:7026005_name,Normal,Main,True,0,503,453,891840,40000,False,12200101,7026005,1100784,,,,,2009,2009,0,
7026006,27,Hard,0,Locale_Stage:7026006_name,Normal,Main,True,0,503,453,892720,40000,False,22100201,7026006,1100785,,,,,2009,2009,0,
7026007,27,Hard,0,Locale_Stage:7026007_name,Normal,Main,True,0,503,453,893600,40000,False,12100201,7026007,1100786,,,,,2009,2009,0,
7026008,27,Hard,0,Locale_Stage:7026008_name,Normal,Main,True,0,503,453,894480,40000,False,22100201,7026008,1100787,,,,,2009,2009,0,
7026009,27,Hard,0,Locale_Stage:7026009_name,Normal,Main,True,0,504,454,895360,40000,False,12200101,7026009,1100788,,,,,2009,2009,0,
7026010,27,Hard,0,Locale_Stage:7026010_name,Normal,Main,True,0,504,454,896240,40000,False,32200501,7026010,1100789,,,,,2009,2009,0,
7026011,27,Hard,0,Locale_Stage:7026011_name,Normal,Main,True,0,504,454,897120,40000,False,22100201,7026011,1100790,,,,,2009,2009,0,
7026012,27,Hard,0,Locale_Stage:7026012_name,Hard,Main,True,0,504,454,901320,40000,False,23100201,7026012,1100791,,,,,2009,2009,0,
7026013,27,Hard,0,Locale_Stage:7026013_name,Normal,Main,True,0,505,455,902200,40000,False,32200401,7026013,1100792,,,,,2009,2009,0,
7026014,27,Hard,0,Locale_Stage:7026014_name,Normal,Main,True,0,505,455,903080,40000,False,12200101,7026014,1100793,,,,,2009,2009,0,
7026015,27,Hard,0,Locale_Stage:7026015_name,Normal,Main,True,0,505,455,903960,40000,False,32200501,7026015,1100794,,,,,2009,2009,0,
7026016,27,Hard,0,Locale_Stage:7026016_name,Normal,Main,True,0,505,455,904840,40000,False,22100201,7026016,1100795,,,,,2009,2009,0,
7026017,27,Hard,0,Locale_Stage:7026017_name,Normal,Main,True,0,506,456,905720,40000,False,32200501,7026017,1100796,,,,,2009,2009,0,
7026018,27,Hard,0,Locale_Stage:7026018_name,Normal,Main,True,0,506,456,906600,40000,False,22200301,7026018,1100797,,,,,2009,2009,0,
7026019,27,Hard,0,Locale_Stage:7026019_name,Hard,Main,True,0,506,456,910800,40000,False,13200301,7026019,1100798,,,,,2009,2009,0,
7026020,27,Hard,0,Locale_Stage:7026020_name,Normal,Main,True,0,506,456,911680,40000,False,12200101,7026020,1100799,,,,,2009,2009,0,
7026021,27,Hard,0,Locale_Stage:7026021_name,Normal,Main,True,0,507,457,912560,40000,False,32200501,7026021,1100800,,,,,2009,2009,0,
7026022,27,Hard,0,Locale_Stage:7026022_name,Normal,Main,True,0,507,457,913440,40000,False,22100201,7026022,1100801,,,,,2009,2009,0,
7026023,27,Hard,0,Locale_Stage:7026023_name,Normal,Main,True,0,507,457,914320,40000,False,32200401,7026023,1100802,,,,,2009,2009,0,
7026024,27,Hard,0,Locale_Stage:7026024_name,Normal,Main,True,0,507,457,915200,40000,False,22100201,7026024,1100803,,,,,2009,2009,0,
7026025,27,Hard,0,Locale_Stage:7026025_name,Hard,Main,True,0,508,458,919400,40000,False,33200601,7026025,1100804,,,,,2009,2009,0,
7026026,27,Hard,0,Locale_Stage:7026026_name,Normal,Main,True,0,508,458,920280,40000,False,32200401,7026026,1100805,,,,,2009,2009,0,
7026027,27,Hard,0,Locale_Stage:7026027_name,Normal,Main,True,0,508,458,921160,40000,False,12200101,7026027,1100806,,,,,2009,2009,0,
7026028,27,Hard,0,Locale_Stage:7026028_name,Hard,Main,True,0,508,458,925360,40000,False,23100201,7026028,1100807,,,,,2009,2009,0,
7026029,27,Hard,0,Locale_Stage:7026029_name,Normal,Main,True,0,509,459,926240,40000,False,32200401,7026029,1100808,,,,,2009,2009,0,
7026030,27,Hard,0,Locale_Stage:7026030_name,Normal,Main,True,0,509,459,927120,40000,False,22100201,7026030,1100809,,,,,2009,2009,0,
7026031,27,Hard,0,Locale_Stage:7026031_name,Normal,Main,True,0,509,459,928000,40000,False,32200501,7026031,1100810,,,,,2009,2009,0,
7026032,27,Hard,0,Locale_Stage:7026032_name,Normal,Main,True,0,509,459,928880,40000,False,22100201,7026032,1100811,,,,,2009,2009,0,
