id,group_id,gacha_type,gacha_sub_type,gacha_id,prob
8311,508003,Character,None,422501,3
8312,508003,Character,None,433001,3
8313,508003,Character,None,451101,3
8314,508003,Character,None,451401,3
8315,508003,Character,None,201601,3
8316,508004,Character,None,112001,477
8317,508004,Character,None,116101,477
8318,508004,Character,None,129101,477
8319,508004,Character,None,201001,477
8320,508004,Character,None,201101,477
8321,508004,Character,None,202001,477
8322,508004,Character,None,301201,477
8323,508004,Character,None,306001,477
8324,508004,Character,None,306101,477
8325,508005,Character,None,130201,588
8326,508005,Character,None,130301,588
8327,508005,Character,None,130701,588
8328,508005,Character,None,230001,588
8329,508005,Character,None,230101,588
8330,508005,Character,None,230601,588
8331,508005,Character,None,330401,588
8332,508005,Character,None,330501,588
8333,508005,Character,None,330801,588
8334,508101,Character,PickupCharacter,352001,200
8335,508102,Character,None,110201,1
8336,508102,Character,None,314001,1
8337,508102,Character,None,321001,1
8338,508102,Character,None,319101,1
8339,508102,Character,None,209001,1
8340,508102,Character,None,116001,1
8341,508102,Character,None,217001,1
8342,508102,Character,None,314201,1
8343,508102,Character,None,115001,1
8344,508102,Character,None,202201,1
8345,508102,Character,None,203001,1
8346,508102,Character,None,203201,1
8347,508102,Character,None,207001,1
8348,508102,Character,None,207101,1
8349,508102,Character,None,207201,1
8350,508102,Character,None,108001,1
8351,508102,Character,None,209201,1
8352,508102,Character,None,110101,1
8353,508102,Character,None,111001,1
8354,508102,Character,None,313001,1
8355,508102,Character,None,117201,1
8356,508102,Character,None,218001,1
8357,508102,Character,None,319001,1
8358,508102,Character,None,320101,1
8359,508102,Character,None,324101,1
8360,508102,Character,None,343201,1
8361,508102,Character,None,343101,1
8362,508102,Character,None,343001,1
8363,508102,Character,None,324201,1
8364,508102,Character,None,218101,1
8365,508102,Character,None,108201,1
8366,508102,Character,None,321201,1
8367,508102,Character,None,320201,1
8368,508102,Character,None,320001,1
8369,508102,Character,None,317101,1
8370,508102,Character,None,314101,1
8371,508102,Character,None,113101,1
8372,508102,Character,None,209101,1
8373,508102,Character,None,235201,1
8374,508102,Character,None,110001,1
8375,508102,Character,None,111101,1
8376,508102,Character,None,311201,1
8377,508102,Character,None,331101,1
8378,508102,Character,None,331201,1
8379,508102,Character,None,338101,1
8380,508102,Character,None,328201,1
8381,508102,Character,None,204001,1
8382,508102,Character,None,327001,1
8383,508102,Character,None,327101,1
8384,508102,Character,None,228001,1
8385,508102,Character,None,338001,1
8386,508102,Character,None,235001,1
8387,508102,Character,None,232101,1
8388,508102,Character,None,145001,1
8389,508102,Character,None,145101,1
8390,508102,Character,None,203301,1
8391,508102,Character,None,119201,1
8392,508102,Character,None,338201,1
8393,508102,Character,None,328101,1
8394,508102,Character,None,231301,1
8395,508102,Character,None,331001,1
8396,508102,Character,None,150001,1
8397,508102,Character,None,204301,1
8398,508102,Character,None,355001,1
8399,508102,Character,None,150101,1
8400,508102,Character,None,331401,1
8401,508102,Character,None,319501,1
8402,508102,Character,None,355101,1
8403,508102,Character,None,139101,1
8404,508102,Character,None,239001,1
8405,508102,Character,None,327201,1
8406,508102,Character,None,140301,1
8407,508102,Character,None,258001,1
8408,508102,Character,None,324001,1
8409,508102,Character,None,141101,1
8410,508102,Character,None,129001,1
8411,508102,Character,None,235401,1
8412,508102,Character,None,235501,1
8413,508102,Character,None,141201,1
8414,508103,Character,None,423001,3
8415,508103,Character,None,422001,3
8416,508103,Character,None,423201,3
8417,508103,Character,None,422201,3
8418,508103,Character,None,423101,3
8419,508103,Character,None,422101,3
8420,508103,Character,None,426001,3
8421,508103,Character,None,423301,3
8422,508103,Character,None,447001,3
8423,508103,Character,None,422501,3
8424,508103,Character,None,433001,3
8425,508103,Character,None,451101,3
8426,508103,Character,None,451401,3
8427,508103,Character,None,201601,3
8428,508104,Character,None,112001,477
8429,508104,Character,None,116101,477
8430,508104,Character,None,129101,477
8431,508104,Character,None,201001,477
8432,508104,Character,None,201101,477
8433,508104,Character,None,202001,477
8434,508104,Character,None,301201,477
8435,508104,Character,None,306001,477
8436,508104,Character,None,306101,477
8437,508105,Character,None,130201,588
8438,508105,Character,None,130301,588
8439,508105,Character,None,130701,588
8440,508105,Character,None,230001,588
8441,508105,Character,None,230101,588
8442,508105,Character,None,230601,588
8443,508105,Character,None,330401,588
8444,508105,Character,None,330501,588
8445,508105,Character,None,330801,588
8446,508201,Character,PickupCharacter,352101,200
8447,508202,Character,None,110201,1
8448,508202,Character,None,314001,1
8449,508202,Character,None,321001,1
8450,508202,Character,None,319101,1
8451,508202,Character,None,209001,1
8452,508202,Character,None,116001,1
8453,508202,Character,None,217001,1
8454,508202,Character,None,314201,1
8455,508202,Character,None,115001,1
8456,508202,Character,None,202201,1
8457,508202,Character,None,203001,1
8458,508202,Character,None,203201,1
8459,508202,Character,None,207001,1
8460,508202,Character,None,207101,1
8461,508202,Character,None,207201,1
8462,508202,Character,None,108001,1
8463,508202,Character,None,209201,1
8464,508202,Character,None,110101,1
8465,508202,Character,None,111001,1
8466,508202,Character,None,313001,1
8467,508202,Character,None,117201,1
8468,508202,Character,None,218001,1
8469,508202,Character,None,319001,1
8470,508202,Character,None,320101,1
8471,508202,Character,None,324101,1
8472,508202,Character,None,343201,1
8473,508202,Character,None,343101,1
8474,508202,Character,None,343001,1
8475,508202,Character,None,324201,1
8476,508202,Character,None,218101,1
8477,508202,Character,None,108201,1
8478,508202,Character,None,321201,1
8479,508202,Character,None,320201,1
8480,508202,Character,None,320001,1
8481,508202,Character,None,317101,1
8482,508202,Character,None,314101,1
8483,508202,Character,None,113101,1
8484,508202,Character,None,209101,1
8485,508202,Character,None,235201,1
8486,508202,Character,None,110001,1
8487,508202,Character,None,111101,1
8488,508202,Character,None,311201,1
8489,508202,Character,None,331101,1
8490,508202,Character,None,331201,1
8491,508202,Character,None,338101,1
8492,508202,Character,None,328201,1
8493,508202,Character,None,204001,1
8494,508202,Character,None,327001,1
8495,508202,Character,None,327101,1
8496,508202,Character,None,228001,1
8497,508202,Character,None,338001,1
8498,508202,Character,None,235001,1
8499,508202,Character,None,232101,1
8500,508202,Character,None,145001,1
8501,508202,Character,None,145101,1
8502,508202,Character,None,203301,1
8503,508202,Character,None,119201,1
8504,508202,Character,None,338201,1
8505,508202,Character,None,328101,1
8506,508202,Character,None,231301,1
8507,508202,Character,None,331001,1
8508,508202,Character,None,150001,1
8509,508202,Character,None,204301,1
8510,508202,Character,None,355001,1
8511,508202,Character,None,150101,1
8512,508202,Character,None,331401,1
8513,508202,Character,None,319501,1
8514,508202,Character,None,355101,1
8515,508202,Character,None,139101,1
8516,508202,Character,None,239001,1
8517,508202,Character,None,327201,1
8518,508202,Character,None,140301,1
8519,508202,Character,None,258001,1
8520,508202,Character,None,324001,1
8521,508202,Character,None,141101,1
8522,508202,Character,None,129001,1
8523,508202,Character,None,235401,1
8524,508202,Character,None,235501,1
8525,508202,Character,None,141201,1
8526,508203,Character,None,423001,3
8527,508203,Character,None,422001,3
8528,508203,Character,None,423201,3
8529,508203,Character,None,422201,3
8530,508203,Character,None,423101,3
8531,508203,Character,None,422101,3
8532,508203,Character,None,426001,3
8533,508203,Character,None,423301,3
8534,508203,Character,None,447001,3
8535,508203,Character,None,422501,3
8536,508203,Character,None,433001,3
8537,508203,Character,None,451101,3
8538,508203,Character,None,451401,3
8539,508203,Character,None,201601,3
8540,508204,Character,None,112001,477
8541,508204,Character,None,116101,477
8542,508204,Character,None,129101,477
8543,508204,Character,None,201001,477
8544,508204,Character,None,201101,477
8545,508204,Character,None,202001,477
8546,508204,Character,None,301201,477
8547,508204,Character,None,306001,477
8548,508204,Character,None,306101,477
8549,508205,Character,None,130201,588
8550,508205,Character,None,130301,588
8551,508205,Character,None,130701,588
8552,508205,Character,None,230001,588
8553,508205,Character,None,230101,588
8554,508205,Character,None,230601,588
8555,508205,Character,None,330401,588
8556,508205,Character,None,330501,588
8557,508205,Character,None,330801,588
8558,508301,Character,PickupCharacter,451301,100
8559,508302,Character,None,110201,3
8560,508302,Character,None,314001,3
8561,508302,Character,None,321001,3
8562,508302,Character,None,319101,3
8563,508302,Character,None,209001,3
8564,508302,Character,None,116001,3
8565,508302,Character,None,217001,3
8566,508302,Character,None,314201,3
8567,508302,Character,None,115001,3
8568,508302,Character,None,202201,3
8569,508302,Character,None,203001,3
8570,508302,Character,None,203201,3
8571,508302,Character,None,207001,3
8572,508302,Character,None,207101,3
8573,508302,Character,None,207201,3
8574,508302,Character,None,108001,3
8575,508302,Character,None,209201,3
8576,508302,Character,None,110101,3
8577,508302,Character,None,111001,3
8578,508302,Character,None,313001,3
8579,508302,Character,None,117201,3
8580,508302,Character,None,218001,3
8581,508302,Character,None,319001,3
8582,508302,Character,None,320101,3
8583,508302,Character,None,324101,3
8584,508302,Character,None,343201,3
8585,508302,Character,None,343101,3
8586,508302,Character,None,343001,3
8587,508302,Character,None,324201,3
8588,508302,Character,None,218101,3
8589,508302,Character,None,108201,3
8590,508302,Character,None,321201,3
8591,508302,Character,None,320201,3
8592,508302,Character,None,320001,3
8593,508302,Character,None,317101,3
8594,508302,Character,None,314101,3
8595,508302,Character,None,113101,3
8596,508302,Character,None,209101,3
8597,508302,Character,None,235201,3
8598,508302,Character,None,110001,3
8599,508302,Character,None,111101,3
8600,508302,Character,None,311201,3
8601,508302,Character,None,331101,3
8602,508302,Character,None,331201,3
8603,508302,Character,None,338101,3
8604,508302,Character,None,328201,3
8605,508302,Character,None,204001,3
8606,508302,Character,None,327001,3
8607,508302,Character,None,327101,3
8608,508302,Character,None,228001,3
8609,508302,Character,None,338001,3
8610,508302,Character,None,235001,3
8611,508302,Character,None,232101,3
8612,508302,Character,None,145001,3
8613,508302,Character,None,145101,3
8614,508302,Character,None,203301,3
8615,508302,Character,None,119201,3
8616,508302,Character,None,338201,3
8617,508302,Character,None,328101,3
8618,508302,Character,None,231301,3
8619,508302,Character,None,331001,3
8620,508302,Character,None,150001,3
8621,508302,Character,None,204301,3
8622,508302,Character,None,355001,3
8623,508302,Character,None,150101,3
8624,508302,Character,None,331401,3
8625,508302,Character,None,319501,3
8626,508302,Character,None,355101,3
8627,508302,Character,None,139101,3
8628,508302,Character,None,239001,3
8629,508302,Character,None,327201,3
8630,508302,Character,None,140301,3
8631,508302,Character,None,258001,3
8632,508302,Character,None,324001,3
8633,508302,Character,None,141101,3
8634,508302,Character,None,129001,3
8635,508302,Character,None,235401,3
8636,508302,Character,None,235501,3
8637,508302,Character,None,141201,3
8638,508302,Character,None,352001,3
8639,508302,Character,None,352101,3
8640,508303,Character,None,423001,3
8641,508303,Character,None,422001,3
8642,508303,Character,None,423201,3
8643,508303,Character,None,422201,3
8644,508303,Character,None,423101,3
8645,508303,Character,None,422101,3
8646,508303,Character,None,426001,3
8647,508303,Character,None,423301,3
8648,508303,Character,None,447001,3
8649,508303,Character,None,422501,3
8650,508303,Character,None,433001,3
8651,508303,Character,None,451101,3
8652,508303,Character,None,451401,3
8653,508303,Character,None,201601,3
8654,508304,Character,None,112001,477
8655,508304,Character,None,116101,477
8656,508304,Character,None,129101,477
8657,508304,Character,None,201001,477
8658,508304,Character,None,201101,477
8659,508304,Character,None,202001,477
8660,508304,Character,None,301201,477
8661,508304,Character,None,306001,477
8662,508304,Character,None,306101,477
8663,508305,Character,None,130201,588
8664,508305,Character,None,130301,588
8665,508305,Character,None,130701,588
8666,508305,Character,None,230001,588
8667,508305,Character,None,230101,588
8668,508305,Character,None,230601,588
8669,508305,Character,None,330401,588
8670,508305,Character,None,330501,588
8671,508305,Character,None,330801,588
8672,508401,Character,PickupCharacter,116201,100
8673,508402,Character,None,110201,3
8674,508402,Character,None,314001,3
8675,508402,Character,None,321001,3
8676,508402,Character,None,319101,3
8677,508402,Character,None,209001,3
8678,508402,Character,None,116001,3
8679,508402,Character,None,217001,3
8680,508402,Character,None,314201,3
8681,508402,Character,None,115001,3
8682,508402,Character,None,202201,3
8683,508402,Character,None,203001,3
8684,508402,Character,None,203201,3
8685,508402,Character,None,207001,3
8686,508402,Character,None,207101,3
8687,508402,Character,None,207201,3
8688,508402,Character,None,108001,3
8689,508402,Character,None,209201,3
8690,508402,Character,None,110101,3
8691,508402,Character,None,111001,3
8692,508402,Character,None,313001,3
8693,508402,Character,None,117201,3
8694,508402,Character,None,218001,3
8695,508402,Character,None,319001,3
8696,508402,Character,None,320101,3
8697,508402,Character,None,324101,3
8698,508402,Character,None,343201,3
8699,508402,Character,None,343101,3
8700,508402,Character,None,343001,3
8701,508402,Character,None,324201,3
8702,508402,Character,None,218101,3
8703,508402,Character,None,108201,3
8704,508402,Character,None,321201,3
8705,508402,Character,None,320201,3
8706,508402,Character,None,320001,3
8707,508402,Character,None,317101,3
8708,508402,Character,None,314101,3
8709,508402,Character,None,113101,3
8710,508402,Character,None,209101,3
8711,508402,Character,None,235201,3
8712,508402,Character,None,110001,3
8713,508402,Character,None,111101,3
8714,508402,Character,None,311201,3
8715,508402,Character,None,331101,3
8716,508402,Character,None,331201,3
8717,508402,Character,None,338101,3
8718,508402,Character,None,328201,3
8719,508402,Character,None,204001,3
8720,508402,Character,None,327001,3
8721,508402,Character,None,327101,3
8722,508402,Character,None,228001,3
8723,508402,Character,None,338001,3
8724,508402,Character,None,235001,3
8725,508402,Character,None,232101,3
8726,508402,Character,None,145001,3
8727,508402,Character,None,145101,3
8728,508402,Character,None,203301,3
8729,508402,Character,None,119201,3
8730,508402,Character,None,338201,3
8731,508402,Character,None,328101,3
8732,508402,Character,None,231301,3
8733,508402,Character,None,331001,3
8734,508402,Character,None,150001,3
8735,508402,Character,None,204301,3
8736,508402,Character,None,355001,3
8737,508402,Character,None,150101,3
8738,508402,Character,None,331401,3
8739,508402,Character,None,319501,3
8740,508402,Character,None,355101,3
8741,508402,Character,None,139101,3
8742,508402,Character,None,239001,3
8743,508402,Character,None,327201,3
8744,508402,Character,None,140301,3
8745,508402,Character,None,258001,3
8746,508402,Character,None,324001,3
8747,508402,Character,None,141101,3
8748,508402,Character,None,129001,3
8749,508402,Character,None,235401,3
8750,508402,Character,None,235501,3
8751,508402,Character,None,141201,3
8752,508402,Character,None,352001,3
8753,508402,Character,None,352101,3
8754,508403,Character,None,423001,3
8755,508403,Character,None,422001,3
8756,508403,Character,None,423201,3
8757,508403,Character,None,422201,3
8758,508403,Character,None,423101,3
8759,508403,Character,None,422101,3
8760,508403,Character,None,426001,3
8761,508403,Character,None,423301,3
8762,508403,Character,None,447001,3
8763,508403,Character,None,422501,3
8764,508403,Character,None,433001,3
8765,508403,Character,None,451101,3
8766,508403,Character,None,451401,3
8767,508403,Character,None,201601,3
8768,508404,Character,None,112001,477
8769,508404,Character,None,116101,477
8770,508404,Character,None,129101,477
8771,508404,Character,None,201001,477
8772,508404,Character,None,201101,477
8773,508404,Character,None,202001,477
8774,508404,Character,None,301201,477
8775,508404,Character,None,306001,477
8776,508404,Character,None,306101,477
8777,508405,Character,None,130201,588
8778,508405,Character,None,130301,588
8779,508405,Character,None,130701,588
8780,508405,Character,None,230001,588
8781,508405,Character,None,230101,588
8782,508405,Character,None,230601,588
8783,508405,Character,None,330401,588
8784,508405,Character,None,330501,588
8785,508405,Character,None,330801,588
8786,508501,Character,PickupCharacter,258101,200
8787,508502,Character,None,110201,1
8788,508502,Character,None,314001,1
8789,508502,Character,None,321001,1
8790,508502,Character,None,319101,1
8791,508502,Character,None,209001,1
8792,508502,Character,None,116001,1
8793,508502,Character,None,217001,1
8794,508502,Character,None,314201,1
8795,508502,Character,None,115001,1
8796,508502,Character,None,202201,1
8797,508502,Character,None,203001,1
8798,508502,Character,None,203201,1
8799,508502,Character,None,207001,1
8800,508502,Character,None,207101,1
8801,508502,Character,None,207201,1
8802,508502,Character,None,108001,1
8803,508502,Character,None,209201,1
8804,508502,Character,None,110101,1
8805,508502,Character,None,111001,1
8806,508502,Character,None,313001,1
8807,508502,Character,None,117201,1
8808,508502,Character,None,218001,1
8809,508502,Character,None,319001,1
8810,508502,Character,None,320101,1
8811,508502,Character,None,324101,1
8812,508502,Character,None,343201,1
8813,508502,Character,None,343101,1
8814,508502,Character,None,343001,1
8815,508502,Character,None,324201,1
8816,508502,Character,None,218101,1
8817,508502,Character,None,108201,1
8818,508502,Character,None,321201,1
8819,508502,Character,None,320201,1
8820,508502,Character,None,320001,1
8821,508502,Character,None,317101,1
8822,508502,Character,None,314101,1
8823,508502,Character,None,113101,1
8824,508502,Character,None,209101,1
8825,508502,Character,None,235201,1
8826,508502,Character,None,110001,1
8827,508502,Character,None,111101,1
8828,508502,Character,None,311201,1
8829,508502,Character,None,331101,1
8830,508502,Character,None,331201,1
8831,508502,Character,None,338101,1
8832,508502,Character,None,328201,1
8833,508502,Character,None,204001,1
8834,508502,Character,None,327001,1
8835,508502,Character,None,327101,1
8836,508502,Character,None,228001,1
8837,508502,Character,None,338001,1
8838,508502,Character,None,235001,1
8839,508502,Character,None,232101,1
8840,508502,Character,None,145001,1
8841,508502,Character,None,145101,1
8842,508502,Character,None,203301,1
8843,508502,Character,None,119201,1
8844,508502,Character,None,338201,1
8845,508502,Character,None,328101,1
8846,508502,Character,None,231301,1
8847,508502,Character,None,331001,1
8848,508502,Character,None,150001,1
8849,508502,Character,None,204301,1
8850,508502,Character,None,355001,1
8851,508502,Character,None,150101,1
8852,508502,Character,None,331401,1
8853,508502,Character,None,319501,1
8854,508502,Character,None,355101,1
8855,508502,Character,None,139101,1
8856,508502,Character,None,239001,1
8857,508502,Character,None,327201,1
8858,508502,Character,None,140301,1
8859,508502,Character,None,258001,1
8860,508502,Character,None,324001,1
8861,508502,Character,None,141101,1
8862,508502,Character,None,129001,1
8863,508502,Character,None,235401,1
8864,508502,Character,None,235501,1
8865,508502,Character,None,141201,1
8866,508502,Character,None,352001,1
8867,508502,Character,None,352101,1
8868,508503,Character,None,423001,3
8869,508503,Character,None,422001,3
8870,508503,Character,None,423201,3
8871,508503,Character,None,422201,3
8872,508503,Character,None,423101,3
8873,508503,Character,None,422101,3
8874,508503,Character,None,426001,3
8875,508503,Character,None,423301,3
8876,508503,Character,None,447001,3
8877,508503,Character,None,422501,3
8878,508503,Character,None,433001,3
8879,508503,Character,None,451101,3
8880,508503,Character,None,451401,3
8881,508503,Character,None,201601,3
8882,508503,Character,None,451301,3
8883,508504,Character,None,112001,477
8884,508504,Character,None,116101,477
8885,508504,Character,None,129101,477
8886,508504,Character,None,201001,477
8887,508504,Character,None,201101,477
8888,508504,Character,None,202001,477
8889,508504,Character,None,301201,477
8890,508504,Character,None,306001,477
8891,508504,Character,None,306101,477
8892,508505,Character,None,130201,588
8893,508505,Character,None,130301,588
8894,508505,Character,None,130701,588
8895,508505,Character,None,230001,588
8896,508505,Character,None,230101,588
8897,508505,Character,None,230601,588
8898,508505,Character,None,330401,588
8899,508505,Character,None,330501,588
8900,508505,Character,None,330801,588
8901,508601,Character,PickupCharacter,204101,200
8902,508602,Character,None,110201,1
8903,508602,Character,None,314001,1
8904,508602,Character,None,321001,1
8905,508602,Character,None,319101,1
8906,508602,Character,None,209001,1
8907,508602,Character,None,116001,1
8908,508602,Character,None,217001,1
8909,508602,Character,None,314201,1
8910,508602,Character,None,115001,1
8911,508602,Character,None,202201,1
8912,508602,Character,None,203001,1
8913,508602,Character,None,203201,1
8914,508602,Character,None,207001,1
8915,508602,Character,None,207101,1
8916,508602,Character,None,207201,1
8917,508602,Character,None,108001,1
8918,508602,Character,None,209201,1
8919,508602,Character,None,110101,1
8920,508602,Character,None,111001,1
8921,508602,Character,None,313001,1
8922,508602,Character,None,117201,1
8923,508602,Character,None,218001,1
8924,508602,Character,None,319001,1
8925,508602,Character,None,320101,1
8926,508602,Character,None,324101,1
8927,508602,Character,None,343201,1
8928,508602,Character,None,343101,1
8929,508602,Character,None,343001,1
8930,508602,Character,None,324201,1
8931,508602,Character,None,218101,1
8932,508602,Character,None,108201,1
8933,508602,Character,None,321201,1
8934,508602,Character,None,320201,1
8935,508602,Character,None,320001,1
8936,508602,Character,None,317101,1
8937,508602,Character,None,314101,1
8938,508602,Character,None,113101,1
8939,508602,Character,None,209101,1
8940,508602,Character,None,235201,1
8941,508602,Character,None,110001,1
8942,508602,Character,None,111101,1
8943,508602,Character,None,311201,1
8944,508602,Character,None,331101,1
8945,508602,Character,None,331201,1
8946,508602,Character,None,338101,1
8947,508602,Character,None,328201,1
8948,508602,Character,None,204001,1
8949,508602,Character,None,327001,1
8950,508602,Character,None,327101,1
8951,508602,Character,None,228001,1
8952,508602,Character,None,338001,1
8953,508602,Character,None,235001,1
8954,508602,Character,None,232101,1
8955,508602,Character,None,145001,1
8956,508602,Character,None,145101,1
8957,508602,Character,None,203301,1
8958,508602,Character,None,119201,1
8959,508602,Character,None,338201,1
8960,508602,Character,None,328101,1
8961,508602,Character,None,231301,1
8962,508602,Character,None,331001,1
8963,508602,Character,None,150001,1
8964,508602,Character,None,204301,1
8965,508602,Character,None,355001,1
8966,508602,Character,None,150101,1
8967,508602,Character,None,331401,1
8968,508602,Character,None,319501,1
8969,508602,Character,None,355101,1
8970,508602,Character,None,139101,1
8971,508602,Character,None,239001,1
8972,508602,Character,None,327201,1
8973,508602,Character,None,140301,1
8974,508602,Character,None,258001,1
8975,508602,Character,None,324001,1
8976,508602,Character,None,141101,1
8977,508602,Character,None,129001,1
8978,508602,Character,None,235401,1
8979,508602,Character,None,235501,1
8980,508602,Character,None,141201,1
8981,508602,Character,None,352001,1
8982,508602,Character,None,352101,1
8983,508603,Character,None,423001,3
8984,508603,Character,None,422001,3
8985,508603,Character,None,423201,3
8986,508603,Character,None,422201,3
8987,508603,Character,None,423101,3
8988,508603,Character,None,422101,3
8989,508603,Character,None,426001,3
8990,508603,Character,None,423301,3
8991,508603,Character,None,447001,3
8992,508603,Character,None,422501,3
8993,508603,Character,None,433001,3
8994,508603,Character,None,451101,3
8995,508603,Character,None,451401,3
8996,508603,Character,None,201601,3
8997,508603,Character,None,451301,3
8998,508604,Character,None,112001,477
8999,508604,Character,None,116101,477
9000,508604,Character,None,129101,477
9001,508604,Character,None,201001,477
9002,508604,Character,None,201101,477
9003,508604,Character,None,202001,477
9004,508604,Character,None,301201,477
9005,508604,Character,None,306001,477
9006,508604,Character,None,306101,477
9007,508605,Character,None,130201,588
9008,508605,Character,None,130301,588
9009,508605,Character,None,130701,588
9010,508605,Character,None,230001,588
9011,508605,Character,None,230101,588
9012,508605,Character,None,230601,588
9013,508605,Character,None,330401,588
9014,508605,Character,None,330501,588
9015,508605,Character,None,330801,588
9016,508701,Character,PickupCharacter,585001,200
9017,508702,Character,None,110201,1
9018,508702,Character,None,314001,1
9019,508702,Character,None,321001,1
9020,508702,Character,None,319101,1
9021,508702,Character,None,209001,1
9022,508702,Character,None,116001,1
9023,508702,Character,None,217001,1
9024,508702,Character,None,314201,1
9025,508702,Character,None,115001,1
9026,508702,Character,None,202201,1
9027,508702,Character,None,203001,1
9028,508702,Character,None,203201,1
9029,508702,Character,None,207001,1
9030,508702,Character,None,207101,1
9031,508702,Character,None,207201,1
9032,508702,Character,None,108001,1
9033,508702,Character,None,209201,1
9034,508702,Character,None,110101,1
9035,508702,Character,None,111001,1
9036,508702,Character,None,313001,1
9037,508702,Character,None,117201,1
9038,508702,Character,None,218001,1
9039,508702,Character,None,319001,1
9040,508702,Character,None,320101,1
9041,508702,Character,None,324101,1
9042,508702,Character,None,343201,1
9043,508702,Character,None,343101,1
9044,508702,Character,None,343001,1
9045,508702,Character,None,324201,1
9046,508702,Character,None,218101,1
9047,508702,Character,None,108201,1
9048,508702,Character,None,321201,1
9049,508702,Character,None,320201,1
9050,508702,Character,None,320001,1
9051,508702,Character,None,317101,1
9052,508702,Character,None,314101,1
9053,508702,Character,None,113101,1
9054,508702,Character,None,209101,1
9055,508702,Character,None,235201,1
9056,508702,Character,None,110001,1
9057,508702,Character,None,111101,1
9058,508702,Character,None,311201,1
9059,508702,Character,None,331101,1
9060,508702,Character,None,331201,1
9061,508702,Character,None,338101,1
9062,508702,Character,None,328201,1
9063,508702,Character,None,204001,1
9064,508702,Character,None,327001,1
9065,508702,Character,None,327101,1
9066,508702,Character,None,228001,1
9067,508702,Character,None,338001,1
9068,508702,Character,None,235001,1
9069,508702,Character,None,232101,1
9070,508702,Character,None,145001,1
9071,508702,Character,None,145101,1
9072,508702,Character,None,203301,1
9073,508702,Character,None,119201,1
9074,508702,Character,None,338201,1
9075,508702,Character,None,328101,1
9076,508702,Character,None,231301,1
9077,508702,Character,None,331001,1
9078,508702,Character,None,150001,1
9079,508702,Character,None,204301,1
9080,508702,Character,None,355001,1
9081,508702,Character,None,150101,1
9082,508702,Character,None,331401,1
9083,508702,Character,None,319501,1
9084,508702,Character,None,355101,1
9085,508702,Character,None,139101,1
9086,508702,Character,None,239001,1
9087,508702,Character,None,327201,1
9088,508702,Character,None,140301,1
9089,508702,Character,None,258001,1
9090,508702,Character,None,324001,1
9091,508702,Character,None,141101,1
9092,508702,Character,None,129001,1
9093,508702,Character,None,235401,1
9094,508702,Character,None,235501,1
9095,508702,Character,None,141201,1
9096,508702,Character,None,352001,1
9097,508702,Character,None,352101,1
9098,508702,Character,None,258101,1
9099,508702,Character,None,204101,1
9100,508703,Character,None,423001,3
9101,508703,Character,None,422001,3
9102,508703,Character,None,423201,3
9103,508703,Character,None,422201,3
9104,508703,Character,None,423101,3
9105,508703,Character,None,422101,3
9106,508703,Character,None,426001,3
9107,508703,Character,None,423301,3
9108,508703,Character,None,447001,3
9109,508703,Character,None,422501,3
9110,508703,Character,None,433001,3
9111,508703,Character,None,451101,3
9112,508703,Character,None,451401,3
9113,508703,Character,None,201601,3
9114,508703,Character,None,451301,3
9115,508703,Character,None,116201,3
9116,508704,Character,None,112001,477
9117,508704,Character,None,116101,477
9118,508704,Character,None,129101,477
9119,508704,Character,None,201001,477
9120,508704,Character,None,201101,477
9121,508704,Character,None,202001,477
9122,508704,Character,None,301201,477
9123,508704,Character,None,306001,477
9124,508704,Character,None,306101,477
9125,508705,Character,None,130201,588
9126,508705,Character,None,130301,588
9127,508705,Character,None,130701,588
9128,508705,Character,None,230001,588
9129,508705,Character,None,230101,588
9130,508705,Character,None,230601,588
9131,508705,Character,None,330401,588
9132,508705,Character,None,330501,588
9133,508705,Character,None,330801,588
9134,508801,Character,PickupCharacter,585101,200
9135,508802,Character,None,110201,1
9136,508802,Character,None,314001,1
9137,508802,Character,None,321001,1
9138,508802,Character,None,319101,1
9139,508802,Character,None,209001,1
9140,508802,Character,None,116001,1
9141,508802,Character,None,217001,1
9142,508802,Character,None,314201,1
9143,508802,Character,None,115001,1
9144,508802,Character,None,202201,1
9145,508802,Character,None,203001,1
9146,508802,Character,None,203201,1
9147,508802,Character,None,207001,1
9148,508802,Character,None,207101,1
9149,508802,Character,None,207201,1
9150,508802,Character,None,108001,1
9151,508802,Character,None,209201,1
9152,508802,Character,None,110101,1
9153,508802,Character,None,111001,1
9154,508802,Character,None,313001,1
9155,508802,Character,None,117201,1
9156,508802,Character,None,218001,1
9157,508802,Character,None,319001,1
9158,508802,Character,None,320101,1
9159,508802,Character,None,324101,1
9160,508802,Character,None,343201,1
9161,508802,Character,None,343101,1
9162,508802,Character,None,343001,1
9163,508802,Character,None,324201,1
9164,508802,Character,None,218101,1
9165,508802,Character,None,108201,1
9166,508802,Character,None,321201,1
9167,508802,Character,None,320201,1
9168,508802,Character,None,320001,1
9169,508802,Character,None,317101,1
9170,508802,Character,None,314101,1
9171,508802,Character,None,113101,1
9172,508802,Character,None,209101,1
9173,508802,Character,None,235201,1
9174,508802,Character,None,110001,1
9175,508802,Character,None,111101,1
9176,508802,Character,None,311201,1
9177,508802,Character,None,331101,1
9178,508802,Character,None,331201,1
9179,508802,Character,None,338101,1
9180,508802,Character,None,328201,1
