id,is_archive_data,field_type,field_id,field_difficulty,trigger_type,trigger_type_value,quest_type,is_awake_load,is_use_spawn_condition,spawn_condition_time,spawn_condition_stage,spawn_condition_mission,spawn_condition_interaction_action_trigger,spawn_condition_field_item,is_use_despawn_condition,despawn_condition_time,despawn_condition_stage,despawn_condition_mission,despawn_condition_interaction_action_trigger,despawn_condition_field_item,trigger_active_type,trigger_action_type,trigger_action_value,interaction_marker_resource,is_repeat_stop_on_overlap,is_use_camera_action,is_use_hud_hide,is_use_fade_in_out,fade_in_out_delay,outro_fade_in_out_start_time,story_event_id_list/0/story_event_id,story_event_id_list/1/story_event_id,story_event_id_list/2/story_event_id
301912,False,Event,10019,None,NarrativeSign,301912,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301913,False,Event,10019,None,NarrativeSign,301913,None,True,False,10000000,0,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301914,False,Event,10019,None,NarrativeSign,301914,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301915,False,Event,10019,None,NarrativeSign,301915,None,True,True,10000000,107510105,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,0,0
301916,False,Event,10019,None,NarrativeSign,301916,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301917,False,Event,10019,None,NarrativeSign,301917,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301918,False,Event,10019,None,NarrativeSign,301918,None,True,False,10000000,0,0,0,0,True,-207705728,107510102,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301919,False,Event,10019,None,NarrativeSign,301919,None,True,True,10000000,107510102,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301920,False,Event,10019,None,NarrativeSign,301920,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
301930,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_anivScenario_01,None,True,True,10000000,107510106,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301931,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_anivScenario_02,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301932,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_anivScenario_03,None,True,True,10000000,107610112,0,0,0,True,-207705728,107620112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301933,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_core_blink,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301934,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_fish_swim,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301935,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_01,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301936,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_02,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301937,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_slope,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301938,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_pool_fishhide,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301939,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_pool_fishswim,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301940,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_jumping,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301941,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_lookattree,None,True,True,10000000,107510106,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301942,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_playground_hiding,None,True,True,10000000,107510106,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301943,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_rest,None,True,False,10000000,0,0,0,0,True,-207705728,107510106,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301944,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_stuck_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301945,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_stuck_02,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301946,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_working,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301947,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillar,None,True,False,10000000,0,0,0,0,True,-207705728,107510106,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301948,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace,None,True,True,10000000,107510106,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301949,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_godrays,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301950,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_fish_swim_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301951,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_01_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301952,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_02_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301953,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_slope_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301954,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_jumping_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301955,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_rest_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301956,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace_02,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301957,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace_03,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
301958,False,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace_04,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401901,True,Event,10019,None,NarrativeSign,301901,None,True,False,10000000,0,0,0,0,True,-207705728,107510105,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,0,0
401902,True,Event,10019,None,NarrativeSign,301902,None,True,False,10000000,0,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401903,True,Event,10019,None,NarrativeSign,301903,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401904,True,Event,10019,None,NarrativeSign,301904,None,True,False,10000000,0,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401905,True,Event,10019,None,NarrativeSign,301905,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401906,True,Event,10019,None,NarrativeSign,301906,None,True,False,10000000,0,0,0,0,True,-207705728,107510110,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401908,True,Event,10019,None,NarrativeSign,301908,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401909,True,Event,10019,None,NarrativeSign,301909,None,True,False,10000000,0,0,0,0,True,-207705728,107510108,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401910,True,Event,10019,None,NarrativeSign,301910,None,True,True,10000000,107510108,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401911,True,Event,10019,None,NarrativeSign,301911,None,True,False,10000000,0,0,0,0,True,-207705728,107510105,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401912,True,Event,10019,None,NarrativeSign,301912,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401913,True,Event,10019,None,NarrativeSign,301913,None,True,False,10000000,0,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401914,True,Event,10019,None,NarrativeSign,301914,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401915,True,Event,10019,None,NarrativeSign,301915,None,True,True,10000000,107510105,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,0,0
401916,True,Event,10019,None,NarrativeSign,301916,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401917,True,Event,10019,None,NarrativeSign,301917,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401918,True,Event,10019,None,NarrativeSign,301918,None,True,False,10000000,0,0,0,0,True,-207705728,107510102,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401919,True,Event,10019,None,NarrativeSign,301919,None,True,True,10000000,107510102,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401920,True,Event,10019,None,NarrativeSign,301920,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_aqua_01,True,False,False,False,0,0,40075,40076,0
401930,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_anivScenario_01,None,True,True,10000000,107510106,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401931,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_anivScenario_02,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401932,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_anivScenario_03,None,True,True,10000000,107610112,0,0,0,True,-207705728,107620112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401933,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_core_blink,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401934,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_fish_swim,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401935,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_01,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401936,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_02,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401937,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_slope,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401938,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_pool_fishhide,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401939,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_pool_fishswim,None,True,True,10000000,107510112,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401940,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_jumping,None,True,False,10000000,0,0,0,0,True,-207705728,107510112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401941,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_lookattree,None,True,True,10000000,107510106,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401942,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_playground_hiding,None,True,True,10000000,107510106,0,0,0,True,-207705728,107610112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401943,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_rest,None,True,False,10000000,0,0,0,0,True,-207705728,107510106,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401944,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_stuck_01,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401945,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_stuck_02,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401946,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_working,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401947,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillar,None,True,False,10000000,0,0,0,0,True,-207705728,107510106,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401948,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace,None,True,True,10000000,107510106,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401949,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_godrays,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401950,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_fish_swim_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401951,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_01_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401952,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_seesaw_02_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401953,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_playground_slope_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401954,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_jumping_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401955,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_slime_rest_again,None,True,True,10000000,107610112,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401956,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace_02,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401957,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace_03,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
401958,True,Event,10019,None,TimeLineAction,febg_aquarium_001_timeline_AApillarReplace_04,None,False,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40075,40076,0
302001,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_waterresolutionnavyblock,None,True,False,10000000,0,0,0,0,True,-207705728,107910112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302002,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_ladderaction_01,None,False,True,-1284907008,108010115,0,0,0,True,138240000,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302003,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_ladderaction_02,None,False,True,1561387008,108010115,0,0,0,True,-1310433280,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302004,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_parkouraction_01,None,False,True,10000000,107910112,0,0,0,True,-207705728,108010101,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302005,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_parkouraction_02,None,False,True,-1310433280,108010115,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302006,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_blinkaction_01,None,False,True,10000000,107910112,0,0,0,True,-207705728,108010101,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302007,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_blinkaction_02,None,False,True,1586913280,108010115,0,0,0,True,-1284907008,108010115,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302008,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_blinkaction_03,None,False,True,1561387008,108010115,0,0,0,True,-1310433280,108010115,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302009,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_vendingmachine_01,None,False,True,10000000,107910112,0,0,0,True,-207705728,108010101,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302010,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_vendingmachine_02,None,False,True,1586913280,108010115,0,0,0,True,138240000,108010115,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302011,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_crateopen_01,None,False,True,1586913280,108010115,0,0,0,True,-1284907008,108010115,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302012,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_crateopen_02,None,False,True,-1310433280,108010115,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302013,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_fishing_01,None,False,True,-1259380736,108010115,0,0,0,True,1586913280,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302014,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_fishing_02,None,False,True,138240000,108010115,0,0,0,True,1561387008,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302015,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_fishing_03,None,False,True,-1310433280,108010115,0,0,0,False,-207705728,0,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302016,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_clocktower_01,None,True,False,10000000,0,0,0,0,True,-207705728,108010115,0,0,0,Once,Auto,0,,True,False,False,False,0,0,40079,40080,0
302017,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_clocktower_02,None,False,True,10000000,108010115,0,0,0,False,-207705728,0,0,0,0,Once,Auto,0,,True,False,False,False,0,0,40079,40080,0
302018,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_tetrapod_open_01,None,True,False,10000000,0,0,0,0,True,-207705728,108010115,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40079,40080,0
302019,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_waterresolution,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Once,Stage,107910112,,True,True,True,False,0,0,40079,40080,0
302020,False,Event,10020,None,TimeLineAction,febg_sbfloodedcity_001_timeline_intro,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Once,Auto,0,,True,True,True,False,0,0,40079,40080,0
302021,False,Event,10020,None,NarrativeSign,302001,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce006,True,False,False,False,0,0,0,0,0
302022,False,Event,10020,None,NarrativeSign,302002,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce006,True,False,False,False,0,0,0,0,0
302023,False,Event,10020,None,NarrativeSign,302003,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce006,True,False,False,False,0,0,0,0,0
302024,False,Event,10020,None,NarrativeSign,302004,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_narrativesign_trigger_ce006,True,False,False,False,0,0,0,0,0
302101,False,Event,10021,None,TimeLineAction,febg_factory_002_timeline_butterfly,None,True,False,10000000,0,0,0,0,False,-207705728,0,0,0,0,Repeat,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
302102,False,Event,10021,None,TimeLineAction,febg_factory_002_timeline_c303_1,None,False,True,824287232,0,0,0,0,True,-207705728,0,0,0,55021105,Once,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
302103,False,Event,10021,None,TimeLineAction,febg_factory_002_timeline_box,None,False,True,1535860736,0,0,0,0,True,-207705728,0,0,0,55021135,Once,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
302104,False,Event,10021,None,TimeLineAction,febg_factory_002_timeline_c303,None,False,True,-1361485824,0,0,0,0,True,-207705728,0,0,0,55021115,Once,Manual,0,sprite_btn_timeline_trigger,True,False,False,False,0,0,0,0,0
302401,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_pv,None,False,True,10000000,108510112,0,0,0,True,-207705728,108520112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302402,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_catchghost,None,False,True,10000000,108410108,0,0,0,True,-207705728,108410112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302403,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_surpriserapi,None,True,True,10000000,108410110,0,0,0,True,-207705728,108410112,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302404,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_hidefrima,None,True,True,10000000,108410106,0,0,0,True,-207705728,108410108,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302405,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_shadowghost,None,False,True,10000000,108410105,0,0,0,True,-207705728,108510105,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302406,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_runghost,None,False,True,10000000,108410105,0,0,0,True,-207705728,108410108,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302407,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_surpriseghost,None,False,True,10000000,108410105,0,0,0,True,-207705728,108410108,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
302408,False,Event,10024,None,TimeLineAction,febg_cruise_001_timeline_lookghost,None,False,True,10000000,108410105,0,0,0,True,-207705728,108510105,0,0,0,Repeat,Auto,0,,True,False,False,False,0,0,40084,40085,0
