id,group,level,surface_battle_power,surface_skill_type,surface_skill_value_type,surface_skill_value,surface_skill_full_count,surface_skill_cool_time,surface_skill_range_type,surface_skill_range_value,surface_skill_target_category,surface_function_prefer_target,surface_function_prefer_target_num,duration_type,duration_value,surface_timing_trigger_type,surface_timing_trigger_standard,surface_timing_trigger_value,surface_status_trigger_type_1,surface_status_trigger_standard_1,surface_status_trigger_value_1,surface_status_trigger_type_2,surface_status_trigger_standard_2,surface_status_trigger_value_2,keeping_type,fx_prefab,fx_socket_point,locale_trigger_check
301201301,301201,13,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301201401,301201,14,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301201501,301201,15,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301201601,301201,16,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301201701,301201,17,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301201801,301201,18,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301201901,301201,19,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301202001,301201,20,0,SurfaceShotRangeChange,Integer,1,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_buff_surface_surfaceshotrangechange,Center,False
301210101,301211,1,0,SurfaceStatMaxHP,Percent,500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210201,301211,2,0,SurfaceStatMaxHP,Percent,1000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210301,301211,3,0,SurfaceStatMaxHP,Percent,1500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210401,301211,4,0,SurfaceStatMaxHP,Percent,2000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210501,301211,5,0,SurfaceStatMaxHP,Percent,2500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210601,301211,6,0,SurfaceStatMaxHP,Percent,3000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210701,301211,7,0,SurfaceStatMaxHP,Percent,3500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210801,301211,8,0,SurfaceStatMaxHP,Percent,4000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301210901,301211,9,0,SurfaceStatMaxHP,Percent,4500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211001,301211,10,0,SurfaceStatMaxHP,Percent,5000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211101,301211,11,0,SurfaceStatMaxHP,Percent,5500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211201,301211,12,0,SurfaceStatMaxHP,Percent,6000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211301,301211,13,0,SurfaceStatMaxHP,Percent,6500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211401,301211,14,0,SurfaceStatMaxHP,Percent,7000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211501,301211,15,0,SurfaceStatMaxHP,Percent,7500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211601,301211,16,0,SurfaceStatMaxHP,Percent,8000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211701,301211,17,0,SurfaceStatMaxHP,Percent,8500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211801,301211,18,0,SurfaceStatMaxHP,Percent,9000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301211901,301211,19,0,SurfaceStatMaxHP,Percent,9500,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301212001,301211,20,0,SurfaceStatMaxHP,Percent,10000,1,0,Around_not_self,1,Nikke_platoon,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,None,None,0,Off,fx_s_field_buff_hp,Center,False
301220101,301221,1,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220201,301221,2,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220301,301221,3,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220401,301221,4,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220501,301221,5,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220601,301221,6,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220701,301221,7,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220801,301221,8,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301220901,301221,9,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221001,301221,10,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221101,301221,11,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221201,301221,12,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221301,301221,13,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221401,301221,14,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221501,301221,15,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221601,301221,16,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221701,301221,17,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221801,301221,18,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301221901,301221,19,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301222001,301221,20,0,SurfaceSkillRangeChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckTroopType,Target,300002,Off,fx_buff_surface_surfaceskillrangechange,Center,False
301240101,301241,1,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240201,301241,2,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240301,301241,3,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240401,301241,4,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240501,301241,5,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240601,301241,6,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240701,301241,7,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240801,301241,8,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301240901,301241,9,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241001,301241,10,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241101,301241,11,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241201,301241,12,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241301,301241,13,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241401,301241,14,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241501,301241,15,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241601,301241,16,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241701,301241,17,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241801,301241,18,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301241901,301241,19,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301242001,301241,20,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,117,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230101,301231,1,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230201,301231,2,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230301,301231,3,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230401,301231,4,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230501,301231,5,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230601,301231,6,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230701,301231,7,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230801,301231,8,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301230901,301231,9,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231001,301231,10,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231101,301231,11,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231201,301231,12,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231301,301231,13,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231401,301231,14,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231501,301231,15,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231601,301231,16,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231701,301231,17,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231801,301231,18,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301231901,301231,19,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301232001,301231,20,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,119,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250101,301251,1,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250201,301251,2,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250301,301251,3,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250401,301251,4,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250501,301251,5,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250601,301251,6,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250701,301251,7,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250801,301251,8,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301250901,301251,9,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251001,301251,10,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251101,301251,11,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251201,301251,12,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251301,301251,13,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251401,301251,14,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251501,301251,15,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251601,301251,16,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251701,301251,17,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251801,301251,18,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
301251901,301251,19,0,SurfaceSkillLevelChange,Integer,1,1,0,User_platoon,0,Nikke_character,None,0,Aura,0,OnAlways,User,0,IsInBattleZone,User_platoon,0,IsCheckSkillType,Target,121,Off,fx_buff_surface_surfaceskilllevelchange,Center,False
