id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,map_change_guide_localkey,is_guide_field_change,npc_change_guide_localkey
108210109,1082101,9,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,108210109,False,,,
108210110,1082101,10,Locale_Stage:STAGE_NUMBER_TEXT_A_2,SpotBattle,108210110,False,,,
108210111,1082101,11,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,108210111,True,,,
108210112,1082101,12,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,108210112,False,,,
108210113,1082101,13,Locale_Stage:STAGE_NUMBER_TEXT_A_3,SpotBattle,108210113,False,,,
108210114,1082101,14,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,108210114,True,,,
108210115,1082101,15,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,108210115,False,,,
108310101,1083101,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,108310101,False,,,
108310102,1083101,2,Locale_Stage:STAGE_NUMBER_TEXT_A_4,SpotBattle,108310102,False,,,
108310103,1083101,3,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,108310103,True,,,
108310104,1083101,4,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,108310104,False,,,
108310105,1083101,5,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,108310105,True,,,
108310106,1083101,6,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,108310106,False,,,
108310107,1083101,7,Locale_Stage:STAGE_NUMBER_TEXT_A_5,SpotBattle,108310107,False,,,
108310108,1083101,8,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,108310108,True,,,
108310109,1083101,9,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,108310109,False,,,
108310110,1083101,10,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,108310110,False,,,
108310111,1083101,11,Locale_Stage:STAGE_NUMBER_TEXT_A_6,SpotBattle,108310111,False,,,
108310112,1083101,12,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,108310112,True,,,
108310113,1083101,13,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,108310113,False,,,
108310114,1083101,14,Locale_Stage:STAGE_NUMBER_TEXT_A_7,SpotBattle,108310114,False,,,
108310115,1083101,15,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,108310115,True,,,
108310116,1083101,16,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,108310116,False,,,
108320101,1083201,1,Locale_Stage:STAGE_NUMBER_TEXT_1_1,SpotBattle,108320101,False,,,
108320102,1083201,2,Locale_Stage:STAGE_NUMBER_TEXT_1_2,SpotBattle,108320102,False,,,
108320103,1083201,3,Locale_Stage:STAGE_NUMBER_TEXT_1_3,SpotBattle,108320103,True,,,
108320104,1083201,4,Locale_Stage:STAGE_NUMBER_TEXT_1_4,SpotBattle,108320104,False,,,
108320105,1083201,5,Locale_Stage:STAGE_NUMBER_TEXT_1_5,SpotBattle,108320105,True,,,
108320106,1083201,6,Locale_Stage:STAGE_NUMBER_TEXT_1_6,SpotBattle,108320106,False,,,
108320107,1083201,7,Locale_Stage:STAGE_NUMBER_TEXT_1_7,SpotBattle,108320107,False,,,
108320108,1083201,8,Locale_Stage:STAGE_NUMBER_TEXT_1_8,SpotBattle,108320108,True,,,
108320109,1083201,9,Locale_Stage:STAGE_NUMBER_TEXT_1_9,SpotBattle,108320109,False,,,
108320110,1083201,10,Locale_Stage:STAGE_NUMBER_TEXT_1_10,SpotBattle,108320110,False,,,
108320111,1083201,11,Locale_Stage:STAGE_NUMBER_TEXT_1_11,SpotBattle,108320111,False,,,
108320112,1083201,12,Locale_Stage:STAGE_NUMBER_TEXT_1_12,SpotBattle,108320112,True,,,
108320113,1083201,13,Locale_Stage:STAGE_NUMBER_TEXT_1_13,SpotBattle,108320113,False,,,
108320114,1083201,14,Locale_Stage:STAGE_NUMBER_TEXT_1_14,SpotBattle,108320114,False,,,
108320115,1083201,15,Locale_Stage:STAGE_NUMBER_TEXT_1_15,SpotBattle,108320115,True,,,
108320116,1083201,16,Locale_Stage:STAGE_NUMBER_TEXT_1_16,SpotBattle,108320116,False,,,
108410101,1084101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410101,False,,,
108410102,1084101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410102,True,,,
108410103,1084101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410103,False,,True,Locale_Event:boomtheghost_NpcChange_01
108410104,1084101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410104,True,,,
108410105,1084101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410105,False,Locale_Event:boomtheghost_FieldChange_01,True,
108410106,1084101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410106,False,,True,Locale_Event:boomtheghost_NpcChange_02
108410107,1084101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410107,True,,,
108410108,1084101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410108,False,,True,Locale_Event:boomtheghost_NpcChange_03
108410109,1084101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410109,True,,,
108410110,1084101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410110,False,,,
108410111,1084101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410111,True,,,
108410112,1084101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108410112,False,,True,Locale_Event:boomtheghost_NpcChange_04
108510101,1085101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510101,False,,True,Locale_Event:boomtheghost_NpcChange_05
108510102,1085101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510102,True,,,
108510103,1085101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510103,False,,True,Locale_Event:boomtheghost_NpcChange_06
108510104,1085101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510104,True,,,
108510105,1085101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510105,False,,,
108510106,1085101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510106,False,,True,Locale_Event:boomtheghost_NpcChange_07
108510107,1085101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510107,True,,,
108510108,1085101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510108,False,,,
108510109,1085101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510109,True,,,
108510110,1085101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510110,False,,,
108510111,1085101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510111,True,,,
108510112,1085101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108510112,False,Locale_Event:boomtheghost_FieldChange_02,True,
108520101,1085201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520101,False,,,
108520102,1085201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520102,True,,,
108520103,1085201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520103,False,,,
108520104,1085201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520104,True,,,
108520105,1085201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520105,False,,,
108520106,1085201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520106,False,,,
108520107,1085201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520107,True,,,
108520108,1085201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520108,False,,,
108520109,1085201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520109,True,,,
108520110,1085201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520110,False,,,
108520111,1085201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520111,True,,,
108520112,1085201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108520112,False,,,
108610101,1086101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610101,False,,,
108610102,1086101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610102,True,,,
108610103,1086101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610103,False,,,
108610104,1086101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610104,True,,,
108610105,1086101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610105,False,,,
108610106,1086101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610106,False,,,
108610107,1086101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610107,True,,,
108610108,1086101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610108,False,,,
108610109,1086101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610109,True,,,
108610110,1086101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610110,False,,,
108610111,1086101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610111,True,,,
108610112,1086101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108610112,False,,,
108710101,1087101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710101,False,,,
108710102,1087101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710102,True,,,
108710103,1087101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710103,False,,,
108710104,1087101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710104,True,,,
108710105,1087101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710105,False,,,
108710106,1087101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710106,False,,,
108710107,1087101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710107,True,,,
108710108,1087101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710108,False,,,
108710109,1087101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710109,True,,,
108710110,1087101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710110,False,,,
108710111,1087101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710111,True,,,
108710112,1087101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108710112,False,,,
108720101,1087201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720101,False,,,
108720102,1087201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720102,True,,,
108720103,1087201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720103,False,,,
108720104,1087201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720104,True,,,
108720105,1087201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720105,False,,,
108720106,1087201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720106,False,,,
108720107,1087201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720107,True,,,
108720108,1087201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720108,False,,,
108720109,1087201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720109,True,,,
108720110,1087201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720110,False,,,
108720111,1087201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720111,True,,,
108720112,1087201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108720112,False,,,
108810101,1088101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810101,False,,,
108810102,1088101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810102,True,,,
108810103,1088101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810103,False,,,
108810104,1088101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810104,True,,,
108810105,1088101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810105,False,,True,Locale_Event:coinsinrush_NpcChange_01
108810106,1088101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810106,False,,True,Locale_Event:coinsinrush_NpcChange_02
108810107,1088101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810107,True,,,
108810108,1088101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810108,False,,True,Locale_Event:coinsinrush_NpcChange_03
108810109,1088101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810109,True,,,
108810110,1088101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810110,False,,,
108810111,1088101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810111,True,,,
108810112,1088101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108810112,False,Locale_Event:coinsinrush_FieldChange_01,True,Locale_Event:coinsinrush_NpcChange_04
108910101,1089101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910101,False,,True,Locale_Event:coinsinrush_NpcChange_05
108910102,1089101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910102,True,,,
108910103,1089101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910103,False,,True,Locale_Event:coinsinrush_NpcChange_06
108910104,1089101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910104,True,,,
108910105,1089101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910105,False,,True,Locale_Event:coinsinrush_NpcChange_07
108910106,1089101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910106,False,,,
108910107,1089101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910107,True,,,
108910108,1089101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910108,False,,True,Locale_Event:coinsinrush_NpcChange_08
108910109,1089101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910109,True,,,
108910110,1089101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910110,False,,,
108910111,1089101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910111,True,,,
108910112,1089101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108910112,False,,True,Locale_Event:coinsinrush_NpcChange_09
108920101,1089201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920101,False,,,
108920102,1089201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920102,True,,,
108920103,1089201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920103,False,,,
108920104,1089201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920104,True,,,
108920105,1089201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920105,False,,,
108920106,1089201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920106,False,,,
108920107,1089201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920107,True,,,
108920108,1089201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920108,False,,,
108920109,1089201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920109,True,,,
108920110,1089201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920110,False,,,
108920111,1089201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920111,True,,,
108920112,1089201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,108920112,False,,,
200210101,2002101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210101,True,,,
200210102,2002101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210102,True,,,
200210103,2002101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210103,True,,,
200210104,2002101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210104,True,,,
200210105,2002101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210105,True,,,
200210106,2002101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210106,True,,,
200210107,2002101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210107,True,,,
200210108,2002101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210108,True,,,
200210109,2002101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210109,True,,,
200210110,2002101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210110,True,,,
200210111,2002101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210111,True,,,
200210112,2002101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210112,True,,,
200210113,2002101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210113,True,,,
200210114,2002101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200210114,True,,,
200310101,2003101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310101,True,,,
200310102,2003101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310102,True,,,
200310103,2003101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310103,True,,,
200310104,2003101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310104,True,,,
200310105,2003101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310105,True,,,
200310106,2003101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310106,True,,,
200310107,2003101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310107,True,,,
200310108,2003101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310108,True,,,
200310109,2003101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310109,True,,,
200310110,2003101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310110,True,,,
200310111,2003101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310111,True,,,
200310112,2003101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310112,True,,,
200310113,2003101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310113,True,,,
200310114,2003101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,200310114,True,,,
202010101,2020101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010101,True,,,
202010102,2020101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010102,True,,,
202010103,2020101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010103,True,,,
202010104,2020101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010104,True,,,
202010105,2020101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010105,True,,,
202010106,2020101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010106,True,,,
202010107,2020101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010107,True,,,
202010108,2020101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010108,True,,,
202010109,2020101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010109,True,,,
202010110,2020101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010110,True,,,
202010111,2020101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010111,True,,,
202010112,2020101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010112,True,,,
202010113,2020101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010113,True,,,
202010114,2020101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010114,True,,,
202010115,2020101,15,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010115,True,,,
202010116,2020101,16,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010116,True,,,
202010117,2020101,17,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010117,True,,,
202010118,2020101,18,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010118,True,,,
202010119,2020101,19,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010119,True,,,
202010120,2020101,20,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010120,True,,,
202010121,2020101,21,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202010121,True,,,
202210101,2022101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210101,True,,,
202210102,2022101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210102,True,,,
202210103,2022101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210103,True,,,
202210104,2022101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210104,True,,,
202210105,2022101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210105,True,,,
202210106,2022101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210106,True,,,
202210107,2022101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210107,True,,,
202210108,2022101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210108,True,,,
202210109,2022101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210109,True,,,
202210110,2022101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210110,True,,,
202210111,2022101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210111,True,,,
202210112,2022101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210112,True,,,
202210113,2022101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210113,True,,,
202210114,2022101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202210114,True,,,
202310101,2023101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310101,True,,,
202310102,2023101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310102,True,,,
202310103,2023101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310103,True,,,
202310104,2023101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310104,True,,,
202310105,2023101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310105,True,,,
202310106,2023101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310106,True,,,
202310107,2023101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310107,True,,,
202310108,2023101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310108,True,,,
202310109,2023101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310109,True,,,
202310110,2023101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310110,True,,,
202310111,2023101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310111,True,,,
202310112,2023101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310112,True,,,
202310113,2023101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310113,True,,,
202310114,2023101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202310114,True,,,
202410101,2024101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410101,True,,,
202410102,2024101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410102,True,,,
202410103,2024101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410103,True,,,
202410104,2024101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410104,True,,,
202410105,2024101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410105,True,,,
202410106,2024101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410106,True,,,
202410107,2024101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410107,True,,,
202410108,2024101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410108,True,,,
202410109,2024101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410109,True,,,
202410110,2024101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410110,True,,,
202410111,2024101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410111,True,,,
202410112,2024101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410112,True,,,
202410113,2024101,13,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410113,True,,,
202410114,2024101,14,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410114,True,,,
202410115,2024101,15,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410115,True,,,
202410116,2024101,16,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410116,True,,,
202410117,2024101,17,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410117,True,,,
202410118,2024101,18,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410118,True,,,
202410119,2024101,19,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410119,True,,,
202410120,2024101,20,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410120,True,,,
202410121,2024101,21,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202410121,True,,,
202610101,2026101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202610101,True,,,
202610102,2026101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202610102,True,,,
202610103,2026101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202610103,True,,,
202610104,2026101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202610104,True,,,
202610105,2026101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,202610105,True,,,
