id,group,level,level_hp,level_attack,level_defence,level_energy_resist,level_metal_resist,level_bio_resist
33060923,3306,923,15678113,613493,102656,0,0,0
33060924,3306,924,15691913,614033,102746,0,0,0
33060925,3306,925,15705713,614573,102837,0,0,0
33060926,3306,926,15719513,615113,102927,0,0,0
33060927,3306,927,15733313,615653,103018,0,0,0
33060928,3306,928,15747113,616193,103108,0,0,0
33060929,3306,929,15760913,616733,103198,0,0,0
33060930,3306,930,15774713,617273,103289,0,0,0
33060931,3306,931,15788513,617813,103379,0,0,0
33060932,3306,932,15802313,618353,103469,0,0,0
33060933,3306,933,15816113,618893,103560,0,0,0
33060934,3306,934,15829913,619433,103650,0,0,0
33060935,3306,935,15843713,619973,103740,0,0,0
33060936,3306,936,15857513,620513,103831,0,0,0
33060937,3306,937,15871313,621053,103921,0,0,0
33060938,3306,938,15885113,621593,104011,0,0,0
33060939,3306,939,15898913,622133,104102,0,0,0
33060940,3306,940,15912713,622673,104192,0,0,0
33060941,3306,941,16708349,653807,109402,0,0,0
33060942,3306,942,16722149,654347,109492,0,0,0
33060943,3306,943,16735949,654887,109583,0,0,0
33060944,3306,944,16749749,655427,109673,0,0,0
33060945,3306,945,16763549,655967,109763,0,0,0
33060946,3306,946,16777349,656507,109854,0,0,0
33060947,3306,947,16791149,657047,109944,0,0,0
33060948,3306,948,16804949,657587,110034,0,0,0
33060949,3306,949,16818749,658127,110125,0,0,0
33060950,3306,950,16832549,658667,110215,0,0,0
33060951,3306,951,16846349,659207,110305,0,0,0
33060952,3306,952,16860149,659747,110396,0,0,0
33060953,3306,953,16873949,660287,110486,0,0,0
33060954,3306,954,16887749,660827,110577,0,0,0
33060955,3306,955,16901549,661367,110667,0,0,0
33060956,3306,956,16915349,661907,110757,0,0,0
33060957,3306,957,16929149,662447,110848,0,0,0
33060958,3306,958,16942949,662987,110938,0,0,0
33060959,3306,959,16956749,663527,111028,0,0,0
33060960,3306,960,16970549,664067,111119,0,0,0
33060961,3306,961,17819076,697270,116675,0,0,0
33060962,3306,962,17833451,697833,116769,0,0,0
33060963,3306,963,17847826,698395,116863,0,0,0
33060964,3306,964,17862201,698958,116957,0,0,0
33060965,3306,965,17876576,699520,117051,0,0,0
33060966,3306,966,17890951,700083,117145,0,0,0
33060967,3306,967,17905326,700645,117240,0,0,0
33060968,3306,968,17919701,701208,117334,0,0,0
33060969,3306,969,17934076,701770,117428,0,0,0
33060970,3306,970,17948451,702333,117522,0,0,0
33060971,3306,971,17962826,702895,117616,0,0,0
33060972,3306,972,17977201,703458,117710,0,0,0
33060973,3306,973,17991576,704020,117804,0,0,0
33060974,3306,974,18005951,704583,117898,0,0,0
33060975,3306,975,18020326,705145,117992,0,0,0
33060976,3306,976,18034701,705708,118087,0,0,0
33060977,3306,977,18049076,706270,118181,0,0,0
33060978,3306,978,18063451,706833,118275,0,0,0
33060979,3306,979,18077826,707395,118369,0,0,0
33060980,3306,980,18092201,707958,118463,0,0,0
33060981,3306,981,18996811,743355,124386,0,0,0
33060982,3306,982,19011186,743918,124480,0,0,0
33060983,3306,983,19025561,744480,124574,0,0,0
33060984,3306,984,19039936,745043,124668,0,0,0
33060985,3306,985,19054311,745605,124763,0,0,0
33060986,3306,986,19068686,746168,124857,0,0,0
33060987,3306,987,19083061,746730,124951,0,0,0
33060988,3306,988,19097436,747293,125045,0,0,0
33060989,3306,989,19111811,747855,125139,0,0,0
33060990,3306,990,19126186,748418,125233,0,0,0
33060991,3306,991,19140561,748980,125327,0,0,0
33060992,3306,992,19154936,749543,125421,0,0,0
33060993,3306,993,19169311,750105,125515,0,0,0
33060994,3306,994,19183686,750668,125610,0,0,0
33060995,3306,995,19198061,751230,125704,0,0,0
33060996,3306,996,19212436,751793,125798,0,0,0
33060997,3306,997,19226811,752355,125892,0,0,0
33060998,3306,998,19241186,752918,125986,0,0,0
33060999,3306,999,19255561,753480,126080,0,0,0
33061000,3306,1000,19269936,754043,126174,0,0,0
11010601,1101,601,4327586,200698,30101,0,0,0
11010602,1101,602,4335866,201082,30159,0,0,0
11010603,1101,603,4344146,201466,30217,0,0,0
11010604,1101,604,4352426,201850,30274,0,0,0
11010605,1101,605,4360706,202234,30332,0,0,0
11010606,1101,606,4368986,202618,30389,0,0,0
11010607,1101,607,4377266,203002,30447,0,0,0
11010608,1101,608,4385546,203386,30505,0,0,0
11010609,1101,609,4393826,203770,30562,0,0,0
11010610,1101,610,4402106,204154,30620,0,0,0
11010611,1101,611,4410386,204538,30677,0,0,0
11010612,1101,612,4418666,204922,30735,0,0,0
11010613,1101,613,4426946,205306,30793,0,0,0
11010614,1101,614,4435226,205690,30850,0,0,0
11010615,1101,615,4443506,206074,30908,0,0,0
11010616,1101,616,4451786,206458,30965,0,0,0
11010617,1101,617,4460066,206842,31023,0,0,0
11010618,1101,618,4468346,207226,31081,0,0,0
11010619,1101,619,4476626,207610,31138,0,0,0
11010620,1101,620,4484906,207994,31196,0,0,0
11010621,1101,621,4709151,218393,32756,0,0,0
11010622,1101,622,4717431,218777,32813,0,0,0
11010623,1101,623,4725711,219161,32871,0,0,0
11010624,1101,624,4733991,219545,32928,0,0,0
11010625,1101,625,4742271,219929,32986,0,0,0
11010626,1101,626,4750551,220313,33044,0,0,0
11010627,1101,627,4758831,220697,33101,0,0,0
11010628,1101,628,4767111,221081,33159,0,0,0
11010629,1101,629,4775391,221465,33216,0,0,0
11010630,1101,630,4783671,221849,33274,0,0,0
11010631,1101,631,4791951,222233,33332,0,0,0
11010632,1101,632,4800231,222617,33389,0,0,0
11010633,1101,633,4808511,223001,33447,0,0,0
11010634,1101,634,4816791,223385,33504,0,0,0
11010635,1101,635,4825071,223769,33562,0,0,0
11010636,1101,636,4833351,224153,33620,0,0,0
11010637,1101,637,4841631,224537,33677,0,0,0
11010638,1101,638,4849911,224921,33735,0,0,0
11010639,1101,639,4858191,225305,33792,0,0,0
11010640,1101,640,4866471,225689,33850,0,0,0
11010641,1101,641,5109795,236974,35543,0,0,0
11010642,1101,642,5118593,237382,35604,0,0,0
11010643,1101,643,5127390,237790,35665,0,0,0
11010644,1101,644,5136188,238198,35726,0,0,0
11010645,1101,645,5144985,238606,35788,0,0,0
11010646,1101,646,5153783,239014,35849,0,0,0
11010647,1101,647,5162580,239422,35910,0,0,0
11010648,1101,648,5171378,239830,35971,0,0,0
11010649,1101,649,5180175,240238,36032,0,0,0
11010650,1101,650,5188973,240646,36094,0,0,0
11010651,1101,651,5197770,241054,36155,0,0,0
11010652,1101,652,5206568,241462,36216,0,0,0
11010653,1101,653,5215365,241870,36277,0,0,0
11010654,1101,654,5224163,242278,36338,0,0,0
11010655,1101,655,5232960,242686,36400,0,0,0
11010656,1101,656,5241758,243094,36461,0,0,0
11010657,1101,657,5250555,243502,36522,0,0,0
11010658,1101,658,5259353,243910,36583,0,0,0
11010659,1101,659,5268150,244318,36644,0,0,0
11010660,1101,660,5276948,244726,36706,0,0,0
11010661,1101,661,5540795,256962,38541,0,0,0
11010662,1101,662,5549593,257370,38602,0,0,0
11010663,1101,663,5558390,257778,38663,0,0,0
11010664,1101,664,5567188,258186,38724,0,0,0
11010665,1101,665,5575985,258594,38786,0,0,0
11010666,1101,666,5584783,259002,38847,0,0,0
11010667,1101,667,5593580,259410,38908,0,0,0
11010668,1101,668,5602378,259818,38969,0,0,0
11010669,1101,669,5611175,260226,39030,0,0,0
11010670,1101,670,5619973,260634,39092,0,0,0
11010671,1101,671,5628770,261042,39153,0,0,0
11010672,1101,672,5637568,261450,39214,0,0,0
11010673,1101,673,5646365,261858,39275,0,0,0
11010674,1101,674,5655163,262266,39336,0,0,0
11010675,1101,675,5663960,262674,39398,0,0,0
11010676,1101,676,5672758,263082,39459,0,0,0
11010677,1101,677,5681555,263490,39520,0,0,0
11010678,1101,678,5690353,263898,39581,0,0,0
11010679,1101,679,5699150,264306,39642,0,0,0
11010680,1101,680,5707948,264714,39704,0,0,0
11010681,1101,681,5993345,277950,41689,0,0,0
11010682,1101,682,6002660,278382,41754,0,0,0
11010683,1101,683,6011975,278814,41819,0,0,0
11010684,1101,684,6021290,279246,41883,0,0,0
11010685,1101,685,6030605,279678,41948,0,0,0
11010686,1101,686,6039920,280110,42013,0,0,0
11010687,1101,687,6049235,280542,42078,0,0,0
11010688,1101,688,6058550,280974,42143,0,0,0
11010689,1101,689,6067865,281406,42207,0,0,0
11010690,1101,690,6077180,281838,42272,0,0,0
11010691,1101,691,6086495,282270,42337,0,0,0
11010692,1101,692,6095810,282702,42402,0,0,0
11010693,1101,693,6105125,283134,42467,0,0,0
11010694,1101,694,6114440,283566,42531,0,0,0
11010695,1101,695,6123755,283998,42596,0,0,0
11010696,1101,696,6133070,284430,42661,0,0,0
11010697,1101,697,6142385,284862,42726,0,0,0
11010698,1101,698,6151700,285294,42791,0,0,0
11010699,1101,699,6161015,285726,42855,0,0,0
11010700,1101,700,6170330,286158,42920,0,0,0
11010701,1101,701,6478846,300466,45066,0,0,0
11010702,1101,702,6488161,300898,45131,0,0,0
11010703,1101,703,6497476,301330,45195,0,0,0
11010704,1101,704,6506791,301762,45260,0,0,0
11010705,1101,705,6516106,302194,45325,0,0,0
11010706,1101,706,6525421,302626,45390,0,0,0
11010707,1101,707,6534736,303058,45455,0,0,0
11010708,1101,708,6544051,303490,45519,0,0,0
11010709,1101,709,6553366,303922,45584,0,0,0
11010710,1101,710,6562681,304354,45649,0,0,0
11010711,1101,711,6571996,304786,45714,0,0,0
11010712,1101,712,6581311,305218,45779,0,0,0
11010713,1101,713,6590626,305650,45843,0,0,0
11010714,1101,714,6599941,306082,45908,0,0,0
11010715,1101,715,6609256,306514,45973,0,0,0
11010716,1101,716,6618571,306946,46038,0,0,0
11010717,1101,717,6627886,307378,46103,0,0,0
11010718,1101,718,6637201,307810,46167,0,0,0
11010719,1101,719,6646516,308242,46232,0,0,0
11010720,1101,720,6655831,308674,46297,0,0,0
11010721,1101,721,6988622,324107,48612,0,0,0
11010722,1101,722,6998455,324563,48680,0,0,0
11010723,1101,723,7008287,325019,48749,0,0,0
11010724,1101,724,7018120,325475,48817,0,0,0
11010725,1101,725,7027952,325931,48885,0,0,0
11010726,1101,726,7037785,326387,48954,0,0,0
11010727,1101,727,7047617,326843,49022,0,0,0
11010728,1101,728,7057450,327299,49091,0,0,0
11010729,1101,729,7067282,327755,49159,0,0,0
11010730,1101,730,7077115,328211,49227,0,0,0
11010731,1101,731,7086947,328667,49296,0,0,0
11010732,1101,732,7096780,329123,49364,0,0,0
11010733,1101,733,7106612,329579,49433,0,0,0
11010734,1101,734,7116445,330035,49501,0,0,0
11010735,1101,735,7126277,330491,49569,0,0,0
11010736,1101,736,7136110,330947,49638,0,0,0
11010737,1101,737,7145942,331403,49706,0,0,0
11010738,1101,738,7155775,331859,49775,0,0,0
11010739,1101,739,7165607,332315,49843,0,0,0
11010740,1101,740,7175440,332771,49911,0,0,0
11010741,1101,741,7534212,349409,52407,0,0,0
11010742,1101,742,7544045,349865,52475,0,0,0
11010743,1101,743,7553877,350321,52544,0,0,0
11010744,1101,744,7563710,350777,52612,0,0,0
11010745,1101,745,7573542,351233,52681,0,0,0
11010746,1101,746,7583375,351689,52749,0,0,0
11010747,1101,747,7593207,352145,52817,0,0,0
11010748,1101,748,7603040,352601,52886,0,0,0
11010749,1101,749,7612872,353057,52954,0,0,0
11010750,1101,750,7622705,353513,53023,0,0,0
11010751,1101,751,7632537,353969,53091,0,0,0
11010752,1101,752,7642370,354425,53159,0,0,0
11010753,1101,753,7652202,354881,53228,0,0,0
11010754,1101,754,7662035,355337,53296,0,0,0
11010755,1101,755,7671867,355793,53365,0,0,0
11010756,1101,756,7681700,356249,53433,0,0,0
11010757,1101,757,7691532,356705,53501,0,0,0
11010758,1101,758,7701365,357161,53570,0,0,0
11010759,1101,759,7711197,357617,53638,0,0,0
11010760,1101,760,7721030,358073,53707,0,0,0
11010761,1101,761,8107081,375977,56392,0,0,0
11010762,1101,762,8117431,376457,56464,0,0,0
11010763,1101,763,8127781,376937,56536,0,0,0
11010764,1101,764,8138131,377417,56608,0,0,0
11010765,1101,765,8148481,377897,56680,0,0,0
11010766,1101,766,8158831,378377,56752,0,0,0
11010767,1101,767,8169181,378857,56824,0,0,0
11010768,1101,768,8179531,379337,56896,0,0,0
11010769,1101,769,8189881,379817,56968,0,0,0
11010770,1101,770,8200231,380297,57040,0,0,0
11010771,1101,771,8210581,380777,57112,0,0,0
11010772,1101,772,8220931,381257,57184,0,0,0
11010773,1101,773,8231281,381737,57256,0,0,0
11010774,1101,774,8241631,382217,57328,0,0,0
11010775,1101,775,8251981,382697,57400,0,0,0
11010776,1101,776,8262331,383177,57472,0,0,0
11010777,1101,777,8272681,383657,57544,0,0,0
11010778,1101,778,8283031,384137,57616,0,0,0
11010779,1101,779,8293381,384617,57688,0,0,0
11010780,1101,780,8303731,385097,57760,0,0,0
11010781,1101,781,8718917,404352,60648,0,0,0
11010782,1101,782,8729267,404832,60720,0,0,0
11010783,1101,783,8739617,405312,60792,0,0,0
11010784,1101,784,8749967,405792,60864,0,0,0
11010785,1101,785,8760317,406272,60936,0,0,0
11010786,1101,786,8770667,406752,61008,0,0,0
11010787,1101,787,8781017,407232,61080,0,0,0
11010788,1101,788,8791367,407712,61152,0,0,0
11010789,1101,789,8801717,408192,61224,0,0,0
11010790,1101,790,8812067,408672,61296,0,0,0
11010791,1101,791,8822417,409152,61368,0,0,0
11010792,1101,792,8832767,409632,61440,0,0,0
11010793,1101,793,8843117,410112,61512,0,0,0
11010794,1101,794,8853467,410592,61584,0,0,0
11010795,1101,795,8863817,411072,61656,0,0,0
11010796,1101,796,8874167,411552,61728,0,0,0
11010797,1101,797,8884517,412032,61800,0,0,0
11010798,1101,798,8894867,412512,61872,0,0,0
11010799,1101,799,8905217,412992,61944,0,0,0
11010800,1101,800,8915567,413472,62016,0,0,0
11010801,1101,801,9361346,434146,65117,0,0,0
11010802,1101,802,9372213,434650,65192,0,0,0
11010803,1101,803,9383081,435154,65268,0,0,0
11010804,1101,804,9393948,435658,65344,0,0,0
11010805,1101,805,9404816,436162,65419,0,0,0
11010806,1101,806,9415683,436666,65495,0,0,0
11010807,1101,807,9426551,437170,65570,0,0,0
11010808,1101,808,9437418,437674,65646,0,0,0
11010809,1101,809,9448286,438178,65722,0,0,0
11010810,1101,810,9459153,438682,65797,0,0,0
11010811,1101,811,9470021,439186,65873,0,0,0
11010812,1101,812,9480888,439690,65948,0,0,0
11010813,1101,813,9491756,440194,66024,0,0,0
11010814,1101,814,9502623,440698,66100,0,0,0
11010815,1101,815,9513491,441202,66175,0,0,0
11010816,1101,816,9524358,441706,66251,0,0,0
11010817,1101,817,9535226,442210,66326,0,0,0
11010818,1101,818,9546093,442714,66402,0,0,0
11010819,1101,819,9556961,443218,66478,0,0,0
11010820,1101,820,9567828,443722,66553,0,0,0
11010821,1101,821,10046219,465907,69881,0,0,0
11010822,1101,822,10057087,466411,69956,0,0,0
11010823,1101,823,10067954,466915,70032,0,0,0
11010824,1101,824,10078822,467419,70107,0,0,0
11010825,1101,825,10089689,467923,70183,0,0,0
11010826,1101,826,10100557,468427,70259,0,0,0
11010827,1101,827,10111424,468931,70334,0,0,0
11010828,1101,828,10122292,469435,70410,0,0,0
11010829,1101,829,10133159,469939,70485,0,0,0
11010830,1101,830,10144027,470443,70561,0,0,0
11010831,1101,831,10154894,470947,70637,0,0,0
11010832,1101,832,10165762,471451,70712,0,0,0
11010833,1101,833,10176629,471955,70788,0,0,0
11010834,1101,834,10187497,472459,70863,0,0,0
11010835,1101,835,10198364,472963,70939,0,0,0
11010836,1101,836,10209232,473467,71015,0,0,0
11010837,1101,837,10220099,473971,71090,0,0,0
11010838,1101,838,10230967,474475,71166,0,0,0
11010839,1101,839,10241834,474979,71241,0,0,0
11010840,1101,840,10252702,475483,71317,0,0,0
11010841,1101,841,10765337,499258,74883,0,0,0
11010842,1101,842,10776722,499786,74962,0,0,0
11010843,1101,843,10788107,500314,75041,0,0,0
11010844,1101,844,10799492,500842,75120,0,0,0
11010845,1101,845,10810877,501370,75200,0,0,0
11010846,1101,846,10822262,501898,75279,0,0,0
11010847,1101,847,10833647,502426,75358,0,0,0
11010848,1101,848,10845032,502954,75437,0,0,0
11010849,1101,849,10856417,503482,75516,0,0,0
11010850,1101,850,10867802,504010,75596,0,0,0
11010851,1101,851,10879187,504538,75675,0,0,0
11010852,1101,852,10890572,505066,75754,0,0,0
11010853,1101,853,10901957,505594,75833,0,0,0
11010854,1101,854,10913342,506122,75912,0,0,0
11010855,1101,855,10924727,506650,75992,0,0,0
11010856,1101,856,10936112,507178,76071,0,0,0
11010857,1101,857,10947497,507706,76150,0,0,0
11010858,1101,858,10958882,508234,76229,0,0,0
11010859,1101,859,10970267,508762,76308,0,0,0
11010860,1101,860,10981652,509290,76388,0,0,0
11010861,1101,861,11530735,534754,80207,0,0,0
11010862,1101,862,11542120,535282,80286,0,0,0
11010863,1101,863,11553505,535810,80366,0,0,0
11010864,1101,864,11564890,536338,80445,0,0,0
11010865,1101,865,11576275,536866,80524,0,0,0
11010866,1101,866,11587660,537394,80603,0,0,0
11010867,1101,867,11599045,537922,80682,0,0,0
11010868,1101,868,11610430,538450,80762,0,0,0
11010869,1101,869,11621815,538978,80841,0,0,0
11010870,1101,870,11633200,539506,80920,0,0,0
11010871,1101,871,11644585,540034,80999,0,0,0
11010872,1101,872,11655970,540562,81078,0,0,0
11010873,1101,873,11667355,541090,81158,0,0,0
11010874,1101,874,11678740,541618,81237,0,0,0
11010875,1101,875,11690125,542146,81316,0,0,0
11010876,1101,876,11701510,542674,81395,0,0,0
11010877,1101,877,11712895,543202,81474,0,0,0
11010878,1101,878,11724280,543730,81554,0,0,0
11010879,1101,879,11735665,544258,81633,0,0,0
11010880,1101,880,11747050,544786,81712,0,0,0
11010881,1101,881,12334403,572024,85798,0,0,0
11010882,1101,882,12346305,572576,85881,0,0,0
11010883,1101,883,12358208,573128,85964,0,0,0
11010884,1101,884,12370110,573680,86046,0,0,0
11010885,1101,885,12382013,574232,86129,0,0,0
11010886,1101,886,12393915,574784,86212,0,0,0
11010887,1101,887,12405818,575336,86295,0,0,0
11010888,1101,888,12417720,575888,86378,0,0,0
11010889,1101,889,12429623,576440,86460,0,0,0
11010890,1101,890,12441525,576992,86543,0,0,0
11010891,1101,891,12453428,577544,86626,0,0,0
11010892,1101,892,12465330,578096,86709,0,0,0
11010893,1101,893,12477233,578648,86792,0,0,0
11010894,1101,894,12489135,579200,86874,0,0,0
11010895,1101,895,12501038,579752,86957,0,0,0
11010896,1101,896,12512940,580304,87040,0,0,0
11010897,1101,897,12524843,580856,87123,0,0,0
11010898,1101,898,12536745,581408,87206,0,0,0
11010899,1101,899,12548648,581960,87288,0,0,0
11010900,1101,900,12560550,582512,87371,0,0,0
11010901,1101,901,13188578,611638,91740,0,0,0
11010902,1101,902,13200480,612190,91823,0,0,0
11010903,1101,903,13212383,612742,91905,0,0,0
11010904,1101,904,13224285,613294,91988,0,0,0
11010905,1101,905,13236188,613846,92071,0,0,0
11010906,1101,906,13248090,614398,92154,0,0,0
11010907,1101,907,13259993,614950,92237,0,0,0
11010908,1101,908,13271895,615502,92319,0,0,0
11010909,1101,909,13283798,616054,92402,0,0,0
11010910,1101,910,13295700,616606,92485,0,0,0
11010911,1101,911,13307603,617158,92568,0,0,0
11010912,1101,912,13319505,617710,92651,0,0,0
11010913,1101,913,13331408,618262,92733,0,0,0
11010914,1101,914,13343310,618814,92816,0,0,0
11010915,1101,915,13355213,619366,92899,0,0,0
11010916,1101,916,13367115,619918,92982,0,0,0
11010917,1101,917,13379018,620470,93065,0,0,0
11010918,1101,918,13390920,621022,93147,0,0,0
11010919,1101,919,13402823,621574,93230,0,0,0
11010920,1101,920,13414725,622126,93313,0,0,0
11010921,1101,921,14085462,653232,97979,0,0,0
11010922,1101,922,14097882,653808,98065,0,0,0
11010923,1101,923,14110302,654384,98151,0,0,0
11010924,1101,924,14122722,654960,98238,0,0,0
11010925,1101,925,14135142,655536,98324,0,0,0
11010926,1101,926,14147562,656112,98411,0,0,0
11010927,1101,927,14159982,656688,98497,0,0,0
11010928,1101,928,14172402,657264,98583,0,0,0
11010929,1101,929,14184822,657840,98670,0,0,0
11010930,1101,930,14197242,658416,98756,0,0,0
11010931,1101,931,14209662,658992,98843,0,0,0
11010932,1101,932,14222082,659568,98929,0,0,0
11010933,1101,933,14234502,660144,99015,0,0,0
11010934,1101,934,14246922,660720,99102,0,0,0
11010935,1101,935,14259342,661296,99188,0,0,0
11010936,1101,936,14271762,661872,99275,0,0,0
11010937,1101,937,14284182,662448,99361,0,0,0
11010938,1101,938,14296602,663024,99447,0,0,0
11010939,1101,939,14309022,663600,99534,0,0,0
11010940,1101,940,14321442,664176,99620,0,0,0
11010941,1101,941,15037514,697385,104601,0,0,0
11010942,1101,942,15049934,697961,104687,0,0,0
11010943,1101,943,15062354,698537,104774,0,0,0
11010944,1101,944,15074774,699113,104860,0,0,0
11010945,1101,945,15087194,699689,104946,0,0,0
11010946,1101,946,15099614,700265,105033,0,0,0
11010947,1101,947,15112034,700841,105119,0,0,0
11010948,1101,948,15124454,701417,105206,0,0,0
11010949,1101,949,15136874,701993,105292,0,0,0
11010950,1101,950,15149294,702569,105378,0,0,0
11010951,1101,951,15161714,703145,105465,0,0,0
11010952,1101,952,15174134,703721,105551,0,0,0
11010953,1101,953,15186554,704297,105638,0,0,0
11010954,1101,954,15198974,704873,105724,0,0,0
11010955,1101,955,15211394,705449,105810,0,0,0
11010956,1101,956,15223814,706025,105897,0,0,0
11010957,1101,957,15236234,706601,105983,0,0,0
11010958,1101,958,15248654,707177,106070,0,0,0
11010959,1101,959,15261074,707753,106156,0,0,0
11010960,1101,960,15273494,708329,106242,0,0,0
11010961,1101,961,16037168,743746,111554,0,0,0
11010962,1101,962,16050106,744346,111644,0,0,0
11010963,1101,963,16063043,744946,111734,0,0,0
11010964,1101,964,16075981,745546,111824,0,0,0
11010965,1101,965,16088918,746146,111914,0,0,0
11010966,1101,966,16101856,746746,112004,0,0,0
11010967,1101,967,16114793,747346,112094,0,0,0
11010968,1101,968,16127731,747946,112184,0,0,0
11010969,1101,969,16140668,748546,112274,0,0,0
11010970,1101,970,16153606,749146,112364,0,0,0
11010971,1101,971,16166543,749746,112454,0,0,0
11010972,1101,972,16179481,750346,112544,0,0,0
11010973,1101,973,16192418,750946,112634,0,0,0
11010974,1101,974,16205356,751546,112724,0,0,0
11010975,1101,975,16218293,752146,112814,0,0,0
11010976,1101,976,16231231,752746,112904,0,0,0
11010977,1101,977,16244168,753346,112994,0,0,0
11010978,1101,978,16257106,753946,113084,0,0,0
11010979,1101,979,16270043,754546,113174,0,0,0
11010980,1101,980,16282981,755146,113264,0,0,0
11010981,1101,981,17097130,792902,118927,0,0,0
11010982,1101,982,17110067,793502,119017,0,0,0
11010983,1101,983,17123005,794102,119107,0,0,0
11010984,1101,984,17135942,794702,119197,0,0,0
11010985,1101,985,17148880,795302,119287,0,0,0
11010986,1101,986,17161817,795902,119377,0,0,0
11010987,1101,987,17174755,796502,119467,0,0,0
11010988,1101,988,17187692,797102,119557,0,0,0
11010989,1101,989,17200630,797702,119647,0,0,0
11010990,1101,990,17213567,798302,119737,0,0,0
11010991,1101,991,17226505,798902,119827,0,0,0
11010992,1101,992,17239442,799502,119917,0,0,0
11010993,1101,993,17252380,800102,120007,0,0,0
11010994,1101,994,17265317,800702,120097,0,0,0
11010995,1101,995,17278255,801302,120187,0,0,0
11010996,1101,996,17291192,801902,120277,0,0,0
11010997,1101,997,17304130,802502,120367,0,0,0
11010998,1101,998,17317067,803102,120457,0,0,0
11010999,1101,999,17330005,803702,120547,0,0,0
11011000,1101,1000,17342942,804302,120637,0,0,0
11020601,1102,601,4327586,200698,25279,0,0,0
11020602,1102,602,4335866,201082,25328,0,0,0
11020603,1102,603,4344146,201466,25376,0,0,0
11020604,1102,604,4352426,201850,25424,0,0,0
11020605,1102,605,4360706,202234,25473,0,0,0
11020606,1102,606,4368986,202618,25521,0,0,0
11020607,1102,607,4377266,203002,25569,0,0,0
11020608,1102,608,4385546,203386,25618,0,0,0
11020609,1102,609,4393826,203770,25666,0,0,0
11020610,1102,610,4402106,204154,25714,0,0,0
11020611,1102,611,4410386,204538,25763,0,0,0
11020612,1102,612,4418666,204922,25811,0,0,0
11020613,1102,613,4426946,205306,25860,0,0,0
11020614,1102,614,4435226,205690,25908,0,0,0
11020615,1102,615,4443506,206074,25956,0,0,0
11020616,1102,616,4451786,206458,26005,0,0,0
11020617,1102,617,4460066,206842,26053,0,0,0
11020618,1102,618,4468346,207226,26101,0,0,0
11020619,1102,619,4476626,207610,26150,0,0,0
11020620,1102,620,4484906,207994,26198,0,0,0
11020621,1102,621,4709151,218393,27508,0,0,0
11020622,1102,622,4717431,218777,27556,0,0,0
11020623,1102,623,4725711,219161,27605,0,0,0
11020624,1102,624,4733991,219545,27653,0,0,0
11020625,1102,625,4742271,219929,27702,0,0,0
11020626,1102,626,4750551,220313,27750,0,0,0
11020627,1102,627,4758831,220697,27798,0,0,0
11020628,1102,628,4767111,221081,27847,0,0,0
11020629,1102,629,4775391,221465,27895,0,0,0
11020630,1102,630,4783671,221849,27943,0,0,0
11020631,1102,631,4791951,222233,27992,0,0,0
11020632,1102,632,4800231,222617,28040,0,0,0
11020633,1102,633,4808511,223001,28089,0,0,0
11020634,1102,634,4816791,223385,28137,0,0,0
11020635,1102,635,4825071,223769,28185,0,0,0
11020636,1102,636,4833351,224153,28234,0,0,0
11020637,1102,637,4841631,224537,28282,0,0,0
11020638,1102,638,4849911,224921,28330,0,0,0
11020639,1102,639,4858191,225305,28379,0,0,0
11020640,1102,640,4866471,225689,28427,0,0,0
11020641,1102,641,5109795,236974,29849,0,0,0
11020642,1102,642,5118593,237382,29900,0,0,0
11020643,1102,643,5127390,237790,29952,0,0,0
11020644,1102,644,5136188,238198,30003,0,0,0
11020645,1102,645,5144985,238606,30054,0,0,0
11020646,1102,646,5153783,239014,30106,0,0,0
11020647,1102,647,5162580,239422,30157,0,0,0
11020648,1102,648,5171378,239830,30209,0,0,0
11020649,1102,649,5180175,240238,30260,0,0,0
11020650,1102,650,5188973,240646,30311,0,0,0
11020651,1102,651,5197770,241054,30363,0,0,0
11020652,1102,652,5206568,241462,30414,0,0,0
11020653,1102,653,5215365,241870,30466,0,0,0
11020654,1102,654,5224163,242278,30517,0,0,0
11020655,1102,655,5232960,242686,30568,0,0,0
11020656,1102,656,5241758,243094,30620,0,0,0
11020657,1102,657,5250555,243502,30671,0,0,0
11020658,1102,658,5259353,243910,30723,0,0,0
11020659,1102,659,5268150,244318,30774,0,0,0
11020660,1102,660,5276948,244726,30825,0,0,0
11020661,1102,661,5540795,256962,32366,0,0,0
11020662,1102,662,5549593,257370,32418,0,0,0
11020663,1102,663,5558390,257778,32469,0,0,0
11020664,1102,664,5567188,258186,32521,0,0,0
11020665,1102,665,5575985,258594,32572,0,0,0
11020666,1102,666,5584783,259002,32623,0,0,0
11020667,1102,667,5593580,259410,32675,0,0,0
11020668,1102,668,5602378,259818,32726,0,0,0
11020669,1102,669,5611175,260226,32778,0,0,0
11020670,1102,670,5619973,260634,32829,0,0,0
11020671,1102,671,5628770,261042,32880,0,0,0
11020672,1102,672,5637568,261450,32932,0,0,0
11020673,1102,673,5646365,261858,32983,0,0,0
11020674,1102,674,5655163,262266,33035,0,0,0
11020675,1102,675,5663960,262674,33086,0,0,0
11020676,1102,676,5672758,263082,33137,0,0,0
11020677,1102,677,5681555,263490,33189,0,0,0
11020678,1102,678,5690353,263898,33240,0,0,0
11020679,1102,679,5699150,264306,33292,0,0,0
11020680,1102,680,5707948,264714,33343,0,0,0
