id,wave_group_id,order,start_delay,spawn_monster_id,spawn_count,spawn_delay,min_wave_point_order,max_wave_point_order,spawn_type,wave_limit_monster
30060102,300601,2,46000,-354784179,1,36000,6,6,InOrder,3
30060103,300601,3,87000,-254784179,1,72000,5,5,InOrder,3
30060104,300601,4,46000,-354784179,1,36000,4,4,InOrder,3
30060105,300601,5,46000,-354784179,1,36000,6,6,InOrder,3
30060106,300601,6,51000,-364814179,1,36000,10,10,InOrder,3
30060107,300601,7,46000,-364814179,1,36000,12,12,InOrder,3
30060108,300601,8,166000,-354784179,3,36000,10,12,InOrder,3
30070101,300701,1,0,-364814379,1,36000,1,1,InOrder,3
30070102,300701,2,46000,-364814379,1,36000,3,3,InOrder,3
30070103,300701,3,87000,-264814379,1,72000,2,2,InOrder,3
30070104,300701,4,46000,-364814379,1,36000,1,1,InOrder,3
30070105,300701,5,46000,-364814379,1,36000,3,3,InOrder,3
30070106,300701,6,51000,-344794379,1,36000,4,4,InOrder,3
30070107,300701,7,46000,-344794379,1,36000,6,6,InOrder,3
30070108,300701,8,166000,-364814379,3,36000,4,6,InOrder,3
30080101,300801,1,0,-354774279,1,36000,10,10,InOrder,3
30080102,300801,2,46000,-354774279,1,36000,12,12,InOrder,3
30080103,300801,3,87000,-254774279,1,72000,11,11,InOrder,3
30080104,300801,4,46000,-354774279,1,36000,10,10,InOrder,3
30080105,300801,5,46000,-354774279,1,36000,12,12,InOrder,3
30080106,300801,6,51000,-344804279,1,36000,7,7,InOrder,3
30080107,300801,7,46000,-344804279,1,36000,9,9,InOrder,3
30080108,300801,8,166000,-354774279,3,36000,7,9,InOrder,3
30090101,300901,1,0,-344794079,1,36000,7,7,InOrder,3
30090102,300901,2,46000,-344794079,1,36000,9,9,InOrder,3
30090103,300901,3,87000,-244794079,1,72000,8,8,InOrder,3
30090104,300901,4,46000,-344794079,1,36000,7,7,InOrder,3
30090105,300901,5,46000,-344794079,1,36000,9,9,InOrder,3
30090106,300901,6,51000,-354784079,1,36000,4,4,InOrder,3
30090107,300901,7,46000,-354784079,1,36000,6,6,InOrder,3
30090108,300901,8,166000,-344794079,3,36000,4,6,InOrder,3
30100101,301001,1,0,-344803979,1,36000,1,1,InOrder,3
30100102,301001,2,46000,-344803979,1,36000,3,3,InOrder,3
30100103,301001,3,87000,-244803979,1,72000,2,2,InOrder,3
30100104,301001,4,46000,-344803979,1,36000,1,1,InOrder,3
30100105,301001,5,46000,-344803979,1,36000,3,3,InOrder,3
30100106,301001,6,51000,-354773979,1,36000,7,7,InOrder,3
30100107,301001,7,46000,-354773979,1,36000,9,9,InOrder,3
30100108,301001,8,166000,-344803979,3,36000,7,9,InOrder,3
30110101,301101,1,0,-354783179,1,36000,4,4,InOrder,3
30110102,301101,2,46000,-354783179,1,36000,6,6,InOrder,3
30110103,301101,3,87000,-254783179,1,72000,5,5,InOrder,3
30110104,301101,4,46000,-354783179,1,36000,4,4,InOrder,3
30110105,301101,5,46000,-354783179,1,36000,6,6,InOrder,3
30110106,301101,6,51000,-344793179,1,36000,1,1,InOrder,3
30110107,301101,7,46000,-344793179,1,36000,3,3,InOrder,3
30110108,301101,8,166000,-354783179,3,36000,1,3,InOrder,3
30120101,301201,1,0,-364813379,1,36000,10,10,InOrder,3
30120102,301201,2,46000,-364813379,1,36000,12,12,InOrder,3
30120103,301201,3,87000,-264813379,1,72000,11,11,InOrder,3
30120104,301201,4,46000,-364813379,1,36000,10,10,InOrder,3
30120105,301201,5,46000,-364813379,1,36000,12,12,InOrder,3
30120106,301201,6,51000,-344803379,1,36000,4,4,InOrder,3
30120107,301201,7,46000,-344803379,1,36000,6,6,InOrder,3
30120108,301201,8,166000,-364813379,3,36000,4,6,InOrder,3
30130101,301301,1,0,-354783279,1,36000,7,7,InOrder,3
30130102,301301,2,46000,-354783279,1,36000,9,9,InOrder,3
30130103,301301,3,87000,-254783279,1,72000,8,8,InOrder,3
30130104,301301,4,46000,-354783279,1,36000,7,7,InOrder,3
30130105,301301,5,46000,-354783279,1,36000,9,9,InOrder,3
30130106,301301,6,51000,-364813279,1,36000,1,1,InOrder,3
30130107,301301,7,46000,-364813279,1,36000,3,3,InOrder,3
30130108,301301,8,166000,-354783279,3,36000,1,3,InOrder,3
30140101,301401,1,0,-344793079,1,36000,7,7,InOrder,3
30140102,301401,2,46000,-344793079,1,36000,9,9,InOrder,3
30140103,301401,3,87000,-244793079,1,72000,8,8,InOrder,3
30140104,301401,4,46000,-344793079,1,36000,7,7,InOrder,3
30140105,301401,5,46000,-344793079,1,36000,9,9,InOrder,3
30140106,301401,6,51000,-354773079,1,36000,10,10,InOrder,3
30140107,301401,7,46000,-354773079,1,36000,12,12,InOrder,3
30140108,301401,8,166000,-344793079,3,36000,10,12,InOrder,3
30150101,301501,1,0,-364822979,1,36000,1,1,InOrder,3
30150102,301501,2,46000,-364822979,1,36000,3,3,InOrder,3
30150103,301501,3,87000,-264822979,1,72000,2,2,InOrder,3
30150104,301501,4,46000,-364822979,1,36000,1,1,InOrder,3
30150105,301501,5,46000,-364822979,1,36000,3,3,InOrder,3
30150106,301501,6,51000,-354772979,1,36000,10,10,InOrder,3
30150107,301501,7,46000,-354772979,1,36000,12,12,InOrder,3
30150108,301501,8,166000,-364822979,3,36000,10,12,InOrder,3
30160101,301601,1,0,-344795179,3,36000,4,6,InOrder,3
30160102,301601,2,51000,-344805179,1,36000,4,4,InOrder,3
30160103,301601,3,46000,-344805179,1,36000,6,6,InOrder,3
30160104,301601,4,87000,-244795179,1,72000,5,5,InOrder,3
30160105,301601,5,46000,-344795179,1,36000,4,4,InOrder,3
30160106,301601,6,46000,-344795179,1,36000,3,3,InOrder,3
30160107,301601,7,166000,-344805179,1,36000,1,1,InOrder,3
30160108,301601,8,46000,-344805179,1,36000,3,3,InOrder,3
30170101,301701,1,0,-354785379,3,36000,7,9,InOrder,3
30170102,301701,2,51000,-344805379,1,36000,7,7,InOrder,3
30170103,301701,3,46000,-344805379,1,36000,9,9,InOrder,3
30170104,301701,4,87000,-254785379,1,72000,8,8,InOrder,3
30170105,301701,5,46000,-354785379,1,36000,7,7,InOrder,3
30170106,301701,6,46000,-354785379,1,36000,3,3,InOrder,3
30170107,301701,7,166000,-344805379,1,36000,1,1,InOrder,3
30170108,301701,8,46000,-344805379,1,36000,3,3,InOrder,3
30180101,301801,1,0,-364825279,3,36000,1,3,InOrder,3
30180102,301801,2,51000,-364815279,1,36000,1,1,InOrder,3
30180103,301801,3,46000,-364815279,1,36000,3,3,InOrder,3
30180104,301801,4,87000,-264825279,1,72000,2,2,InOrder,3
30180105,301801,5,46000,-364825279,1,36000,1,1,InOrder,3
30180106,301801,6,46000,-364825279,1,36000,12,12,InOrder,3
30180107,301801,7,166000,-364815279,1,36000,10,10,InOrder,3
30180108,301801,8,46000,-364815279,1,36000,12,12,InOrder,3
30190101,301901,1,0,-344805079,3,36000,10,12,InOrder,3
30190102,301901,2,51000,-354785079,1,36000,10,10,InOrder,3
30190103,301901,3,46000,-354785079,1,36000,12,12,InOrder,3
30190104,301901,4,87000,-244805079,1,72000,11,11,InOrder,3
30190105,301901,5,46000,-344805079,1,36000,10,10,InOrder,3
30190106,301901,6,46000,-344805079,1,36000,6,6,InOrder,3
30190107,301901,7,166000,-354785079,1,36000,4,4,InOrder,3
30190108,301901,8,46000,-354785079,1,36000,6,6,InOrder,3
30200101,302001,1,0,-354774979,3,36000,4,6,InOrder,3
30200102,302001,2,51000,-344804979,1,36000,4,4,InOrder,3
30200103,302001,3,46000,-344804979,1,36000,6,6,InOrder,3
30200104,302001,4,87000,-254774979,1,72000,5,5,InOrder,3
30200105,302001,5,46000,-354774979,1,36000,4,4,InOrder,3
30200106,302001,6,46000,-354774979,1,36000,9,9,InOrder,3
30200107,302001,7,166000,-344804979,1,36000,7,7,InOrder,3
30200108,302001,8,46000,-344804979,1,36000,9,9,InOrder,3
30210101,302101,1,0,-364814179,3,36000,4,6,InOrder,3
30210102,302101,2,51000,-344804179,1,36000,4,4,InOrder,3
30210103,302101,3,46000,-344804179,1,36000,6,6,InOrder,3
30210104,302101,4,87000,-264814179,1,72000,5,5,InOrder,3
30210105,302101,5,46000,-364814179,1,36000,4,4,InOrder,3
30210106,302101,6,46000,-364814179,1,36000,12,12,InOrder,3
30210107,302101,7,166000,-344804179,1,36000,10,10,InOrder,3
30210108,302101,8,46000,-344804179,1,36000,12,12,InOrder,3
30220101,302201,1,0,-344794379,3,36000,1,3,InOrder,3
30220102,302201,2,51000,-364824379,1,36000,1,1,InOrder,3
30220103,302201,3,46000,-364824379,1,36000,3,3,InOrder,3
30220104,302201,4,87000,-244794379,1,72000,2,2,InOrder,3
30220105,302201,5,46000,-344794379,1,36000,1,1,InOrder,3
30220106,302201,6,46000,-344794379,1,36000,6,6,InOrder,3
30220107,302201,7,166000,-364824379,1,36000,4,4,InOrder,3
30220108,302201,8,46000,-364824379,1,36000,6,6,InOrder,3
30230101,302301,1,0,-364814279,3,36000,10,12,InOrder,3
30230102,302301,2,51000,-354784279,1,36000,10,10,InOrder,3
30230103,302301,3,46000,-354784279,1,36000,12,12,InOrder,3
30230104,302301,4,87000,-264814279,1,72000,11,11,InOrder,3
30230105,302301,5,46000,-364814279,1,36000,10,10,InOrder,3
30230106,302301,6,46000,-364814279,1,36000,9,9,InOrder,3
30230107,302301,7,166000,-354784279,1,36000,7,7,InOrder,3
30230108,302301,8,46000,-354784279,1,36000,9,9,InOrder,3
30240101,302401,1,0,-354774079,3,36000,7,9,InOrder,3
30240102,302401,2,51000,-364824079,1,36000,7,7,InOrder,3
30240103,302401,3,46000,-364824079,1,36000,9,9,InOrder,3
30240104,302401,4,87000,-254774079,1,72000,8,8,InOrder,3
30240105,302401,5,46000,-354774079,1,36000,7,7,InOrder,3
30240106,302401,6,46000,-354774079,1,36000,6,6,InOrder,3
30240107,302401,7,166000,-364824079,1,36000,4,4,InOrder,3
30240108,302401,8,46000,-364824079,1,36000,6,6,InOrder,3
30250101,302501,1,0,-344793979,3,36000,1,3,InOrder,3
30250102,302501,2,51000,-364813979,1,36000,1,1,InOrder,3
30250103,302501,3,46000,-364813979,1,36000,3,3,InOrder,3
30250104,302501,4,87000,-244793979,1,72000,2,2,InOrder,3
30250105,302501,5,46000,-344793979,1,36000,1,1,InOrder,3
30250106,302501,6,46000,-344793979,1,36000,9,9,InOrder,3
30250107,302501,7,166000,-364813979,1,36000,7,7,InOrder,3
30250108,302501,8,46000,-364813979,1,36000,9,9,InOrder,3
30260101,302601,1,0,-344793179,3,36000,4,6,InOrder,3
30260102,302601,2,51000,-354773179,1,36000,4,4,InOrder,3
30260103,302601,3,46000,-354773179,1,36000,6,6,InOrder,3
30260104,302601,4,87000,-244793179,1,72000,5,5,InOrder,3
30260105,302601,5,46000,-344793179,1,36000,4,4,InOrder,3
30260106,302601,6,46000,-344793179,1,36000,3,3,InOrder,3
30260107,302601,7,166000,-354773179,1,36000,1,1,InOrder,3
30260108,302601,8,46000,-354773179,1,36000,3,3,InOrder,3
30270101,302701,1,0,-354783379,3,36000,10,10,InOrder,3
30270102,302701,2,51000,-364813379,1,36000,12,12,InOrder,3
30270103,302701,3,46000,-364813379,1,36000,11,11,InOrder,3
30270104,302701,4,87000,-254783379,1,72000,10,10,InOrder,3
30270105,302701,5,46000,-354783379,1,36000,12,12,InOrder,3
30270106,302701,6,46000,-354783379,1,36000,4,4,InOrder,3
30270107,302701,7,166000,-364813379,1,36000,6,6,InOrder,3
30270108,302701,8,46000,-364813379,1,36000,4,6,InOrder,3
30280101,302801,1,0,-354773279,3,36000,7,9,InOrder,3
30280102,302801,2,51000,-344803279,1,36000,7,7,InOrder,3
30280103,302801,3,46000,-344803279,1,36000,9,9,InOrder,3
30280104,302801,4,87000,-254773279,1,72000,8,8,InOrder,3
30280105,302801,5,46000,-354773279,1,36000,7,7,InOrder,3
30280106,302801,6,46000,-354773279,1,36000,3,3,InOrder,3
30280107,302801,7,166000,-344803279,1,36000,1,1,InOrder,3
30280108,302801,8,46000,-344803279,1,36000,3,3,InOrder,3
30290101,302901,1,0,-354783079,3,36000,7,9,InOrder,3
30290102,302901,2,51000,-364823079,1,36000,7,7,InOrder,3
30290103,302901,3,46000,-364823079,1,36000,9,9,InOrder,3
30290104,302901,4,87000,-254783079,1,72000,8,8,InOrder,3
30290105,302901,5,46000,-354783079,1,36000,7,7,InOrder,3
30290106,302901,6,46000,-354783079,1,36000,12,12,InOrder,3
30290107,302901,7,166000,-364823079,1,36000,10,10,InOrder,3
30290108,302901,8,46000,-364823079,1,36000,12,12,InOrder,3
30300101,303001,1,0,-344792979,3,36000,1,3,InOrder,3
30300102,303001,2,51000,-364822979,1,36000,1,1,InOrder,3
30300103,303001,3,46000,-364822979,1,36000,3,3,InOrder,3
30300104,303001,4,87000,-244792979,1,72000,2,2,InOrder,3
30300105,303001,5,46000,-344792979,1,36000,1,1,InOrder,3
30300106,303001,6,46000,-344792979,1,36000,12,12,InOrder,3
30300107,303001,7,166000,-364822979,1,36000,10,10,InOrder,3
30300108,303001,8,46000,-364822979,1,36000,12,12,InOrder,3
40010101,400101,1,0,-1839659659,3,12000,4,6,InOrder,6
40010102,400101,2,34000,-1729619659,1,24000,4,4,InOrder,6
40010103,400101,3,34000,-1729619659,1,24000,6,6,InOrder,6
40010104,400101,4,34000,-1739599659,1,24000,5,5,InOrder,6
40010105,400101,5,51000,-1619609659,1,36000,5,5,InOrder,6
40010106,400101,6,34000,-1729619659,1,24000,4,4,InOrder,6
40010107,400101,7,34000,-1729619659,1,24000,6,6,InOrder,6
40010108,400101,8,27000,-1839659659,3,12000,10,12,InOrder,6
40010109,400101,9,34000,-1739649659,1,24000,11,11,InOrder,6
40010110,400101,10,22000,-1839659659,3,12000,12,10,InOrder,6
40010111,400101,11,34000,-1739599659,1,24000,11,11,InOrder,6
40010112,400101,12,102000,-1839649659,3,12000,4,6,InOrder,6
40010113,400101,13,34000,-1739659659,1,24000,4,4,InOrder,6
40010114,400101,14,34000,-1739659659,1,24000,6,6,InOrder,6
40010115,400101,15,34000,-1739599659,1,24000,5,5,InOrder,6
40010116,400101,16,51000,-1629629659,1,36000,8,8,InOrder,6
40010117,400101,17,34000,-1729619659,1,24000,7,7,InOrder,6
40010118,400101,18,34000,-1729619659,1,24000,9,9,InOrder,6
40010119,400101,19,46000,-1629629659,1,36000,8,8,InOrder,6
40010120,400101,20,34000,-1739659659,1,24000,7,7,InOrder,6
40010121,400101,21,34000,-1739659659,1,24000,9,9,InOrder,6
40010122,400101,22,27000,-1839659659,3,12000,7,9,InOrder,6
40010123,400101,23,34000,-1739649659,1,24000,8,8,InOrder,6
40010124,400101,24,22000,-1839659659,3,12000,9,7,InOrder,6
40010125,400101,25,34000,-1739599659,1,24000,8,8,InOrder,6
40010126,400101,26,114000,-1739659659,1,24000,10,10,InOrder,6
40010127,400101,27,34000,-1739659659,1,24000,12,12,InOrder,6
40010128,400101,28,34000,-1739599659,1,24000,11,11,InOrder,6
40010129,400101,29,22000,-1829619659,3,12000,10,12,InOrder,6
40010130,400101,30,51000,-1619609659,1,36000,10,10,InOrder,6
40010131,400101,31,46000,-1619609659,1,36000,12,12,InOrder,6
40010132,400101,32,34000,-1739649659,2,24000,11,11,InOrder,6
40010133,400101,33,27000,-1839649659,2,12000,4,4,InOrder,6
40010134,400101,34,22000,-1839649659,2,12000,6,6,InOrder,6
40010135,400101,35,34000,-1739599659,1,24000,5,5,InOrder,6
40010136,400101,36,126000,-1619609659,1,36000,5,5,InOrder,6
40010137,400101,37,34000,-1729619659,2,24000,4,4,InOrder,6
40010138,400101,38,34000,-1729619659,2,24000,6,6,InOrder,4
40010201,400102,1,0,-1839659659,3,12000,4,6,InOrder,6
40010202,400102,2,34000,-1729619659,1,24000,4,4,InOrder,6
40010203,400102,3,34000,-1729619659,1,24000,6,6,InOrder,6
40010204,400102,4,34000,-1739599659,1,24000,5,5,InOrder,6
40010205,400102,5,51000,-1619609659,1,36000,5,5,InOrder,6
40010206,400102,6,34000,-1729619659,1,24000,4,4,InOrder,6
40010207,400102,7,34000,-1729619659,1,24000,6,6,InOrder,6
40010208,400102,8,27000,-1839659659,3,12000,10,12,InOrder,6
40010209,400102,9,34000,-1739599659,1,24000,11,11,InOrder,6
40010210,400102,10,22000,-1839659659,3,12000,12,10,InOrder,6
40010211,400102,11,34000,-1739599659,1,24000,11,11,InOrder,6
40010212,400102,12,102000,-1839649659,3,12000,4,6,InOrder,6
40010213,400102,13,34000,-1739659659,1,24000,4,4,InOrder,6
40010214,400102,14,34000,-1739659659,1,24000,6,6,InOrder,6
40010215,400102,15,34000,-1739599659,1,24000,5,5,InOrder,6
40010216,400102,16,51000,-1629629659,1,36000,8,8,InOrder,6
40010217,400102,17,34000,-1739599659,1,24000,7,7,InOrder,6
40010218,400102,18,34000,-1739599659,1,24000,9,9,InOrder,6
40010219,400102,19,46000,-1629629659,1,36000,8,8,InOrder,6
40010220,400102,20,34000,-1739659659,1,24000,7,7,InOrder,6
40010221,400102,21,34000,-1739659659,1,24000,9,9,InOrder,6
40010222,400102,22,27000,-1839659659,3,12000,7,9,InOrder,6
40010223,400102,23,34000,-1739599659,1,24000,8,8,InOrder,6
40010224,400102,24,22000,-1839659659,3,12000,9,7,InOrder,6
40010225,400102,25,34000,-1739599659,1,24000,8,8,InOrder,6
40010226,400102,26,114000,-1739659659,1,24000,10,10,InOrder,6
40010227,400102,27,34000,-1739659659,1,24000,12,12,InOrder,6
40010228,400102,28,34000,-1739599659,1,24000,11,11,InOrder,6
40010229,400102,29,22000,-1829619659,3,12000,10,12,InOrder,6
40010230,400102,30,51000,-1619609659,1,36000,10,10,InOrder,6
40010231,400102,31,46000,-1619609659,1,36000,12,12,InOrder,6
40010232,400102,32,34000,-1739599659,2,24000,11,11,InOrder,6
40010233,400102,33,27000,-1839649659,2,12000,4,4,InOrder,6
40010234,400102,34,22000,-1839649659,2,12000,6,6,InOrder,6
40010235,400102,35,34000,-1739599659,1,24000,5,5,InOrder,6
40010236,400102,36,126000,-1619609659,1,36000,5,5,InOrder,6
40010237,400102,37,34000,-1729619659,2,24000,4,4,InOrder,6
40010238,400102,38,34000,-1729619659,2,24000,6,6,InOrder,4
40010301,400103,1,0,-1839659659,2,12000,4,4,InOrder,6
40010302,400103,2,22000,-1839659659,2,12000,6,6,InOrder,6
40010303,400103,3,34000,-1739599659,1,24000,5,5,InOrder,6
40010304,400103,4,51000,-1619609659,1,36000,5,5,InOrder,6
40010305,400103,5,34000,-1729619659,1,24000,4,4,InOrder,6
40010306,400103,6,34000,-1729619659,1,24000,6,6,InOrder,6
40010307,400103,7,46000,-1619609659,1,36000,5,5,InOrder,6
40010308,400103,8,34000,-1729619659,1,24000,4,4,InOrder,6
40010309,400103,9,34000,-1729619659,1,24000,6,6,InOrder,6
40010310,400103,10,27000,-1839659659,3,12000,10,12,InOrder,6
40010311,400103,11,34000,-1739599659,1,24000,11,11,InOrder,6
40010312,400103,12,34000,-1739659659,1,24000,10,10,InOrder,6
40010313,400103,13,34000,-1739659659,1,24000,12,12,InOrder,6
40010314,400103,14,34000,-1739599659,1,24000,11,11,InOrder,6
40010315,400103,15,62000,-1839649659,3,12000,1,3,InOrder,6
40010316,400103,16,34000,-1739659659,1,24000,1,1,InOrder,6
40010317,400103,17,34000,-1739659659,1,24000,3,3,InOrder,6
40010318,400103,18,34000,-1739599659,1,24000,2,2,InOrder,6
40010319,400103,19,51000,-1629629659,1,36000,2,2,InOrder,6
40010320,400103,20,34000,-1739649659,1,24000,1,1,InOrder,6
40010321,400103,21,34000,-1739649659,1,24000,3,3,InOrder,6
40010322,400103,22,46000,-1629629659,1,36000,2,2,InOrder,6
40010323,400103,23,22000,-1839659659,3,12000,1,3,InOrder,6
40010324,400103,24,27000,-1839659659,3,12000,7,9,InOrder,6
40010325,400103,25,34000,-1739649659,1,24000,8,8,InOrder,6
40010326,400103,26,34000,-1739659659,1,24000,7,7,InOrder,6
40010327,400103,27,34000,-1739659659,1,24000,9,9,InOrder,6
40010328,400103,28,34000,-1739599659,1,24000,8,8,InOrder,6
40010329,400103,29,74000,-1739659659,1,24000,10,10,InOrder,6
40010330,400103,30,34000,-1739659659,1,24000,12,12,InOrder,6
40010331,400103,31,34000,-1739599659,1,24000,11,11,InOrder,6
40010332,400103,32,51000,-1619609659,1,36000,4,4,InOrder,6
40010333,400103,33,46000,-1619609659,1,36000,6,6,InOrder,6
40010334,400103,34,34000,-1739599659,2,24000,5,5,InOrder,6
40010335,400103,35,27000,-1839649659,1,12000,4,4,InOrder,6
40010336,400103,36,22000,-1839649659,1,12000,6,6,InOrder,6
40010337,400103,37,34000,-1739599659,1,24000,5,5,InOrder,6
40010338,400103,38,86000,-1619609659,1,36000,2,2,InOrder,6
40010339,400103,39,34000,-1739599659,1,24000,1,1,InOrder,6
40010340,400103,40,34000,-1739599659,1,24000,3,3,InOrder,6
40010341,400103,41,46000,-1619609659,1,36000,2,2,InOrder,6
40010342,400103,42,34000,-1739649659,2,24000,1,1,InOrder,6
40010343,400103,43,34000,-1739649659,2,24000,3,3,InOrder,4
40010401,400104,1,0,-1839659659,2,12000,4,4,InOrder,6
40010402,400104,2,22000,-1839659659,2,12000,6,6,InOrder,6
40010403,400104,3,34000,-1739599659,1,24000,5,5,InOrder,6
40010404,400104,4,51000,-1619609659,1,36000,5,5,InOrder,6
40010405,400104,5,34000,-1729619659,1,24000,4,4,InOrder,6
40010406,400104,6,34000,-1729619659,1,24000,6,6,InOrder,6
40010407,400104,7,46000,-1619609659,1,36000,5,5,InOrder,6
40010408,400104,8,34000,-1739599659,1,24000,4,4,InOrder,6
40010409,400104,9,34000,-1739599659,1,24000,6,6,InOrder,6
40010410,400104,10,27000,-1839659659,3,12000,10,12,InOrder,6
40010411,400104,11,34000,-1739599659,1,24000,11,11,InOrder,6
40010412,400104,12,34000,-1739659659,1,24000,10,10,InOrder,6
40010413,400104,13,34000,-1739659659,1,24000,12,12,InOrder,6
40010414,400104,14,34000,-1739599659,1,24000,11,11,InOrder,6
40010415,400104,15,62000,-1839649659,3,12000,1,3,InOrder,6
40010416,400104,16,34000,-1739659659,1,24000,1,1,InOrder,6
40010417,400104,17,34000,-1739659659,1,24000,3,3,InOrder,6
40010418,400104,18,34000,-1739599659,1,24000,2,2,InOrder,6
40010419,400104,19,51000,-1629629659,1,36000,2,2,InOrder,6
40010420,400104,20,34000,-1739599659,1,24000,1,1,InOrder,6
40010421,400104,21,34000,-1739599659,1,24000,3,3,InOrder,6
40010422,400104,22,46000,-1629629659,1,36000,2,2,InOrder,6
40010423,400104,23,22000,-1839659659,3,12000,1,3,InOrder,6
40010424,400104,24,27000,-1839659659,3,12000,7,9,InOrder,6
40010425,400104,25,34000,-1739599659,1,24000,8,8,InOrder,6
40010426,400104,26,34000,-1739659659,1,24000,7,7,InOrder,6
40010427,400104,27,34000,-1739659659,1,24000,9,9,InOrder,6
40010428,400104,28,34000,-1739599659,1,24000,8,8,InOrder,6
40010429,400104,29,74000,-1739659659,1,24000,10,10,InOrder,6
40010430,400104,30,34000,-1739659659,1,24000,12,12,InOrder,6
40010431,400104,31,34000,-1739599659,1,24000,11,11,InOrder,6
40010432,400104,32,51000,-1619609659,1,36000,4,4,InOrder,6
40010433,400104,33,46000,-1619609659,1,36000,6,6,InOrder,6
40010434,400104,34,34000,-1739599659,2,24000,5,5,InOrder,6
40010435,400104,35,27000,-1839649659,1,12000,4,4,InOrder,6
40010436,400104,36,22000,-1839649659,1,12000,6,6,InOrder,6
40010437,400104,37,34000,-1739599659,1,24000,5,5,InOrder,6
40010438,400104,38,86000,-1619609659,1,36000,2,2,InOrder,6
40010439,400104,39,34000,-1739599659,1,24000,1,1,InOrder,6
40010440,400104,40,34000,-1739599659,1,24000,3,3,InOrder,6
40010441,400104,41,46000,-1619609659,1,36000,2,2,InOrder,6
40010442,400104,42,34000,-1739649659,2,24000,1,1,InOrder,6
40010443,400104,43,34000,-1739649659,2,24000,3,3,InOrder,4
40020101,400201,1,0,-1819640559,3,12000,4,6,InOrder,6
40020102,400201,2,34000,-1719630559,1,24000,4,4,InOrder,6
40020103,400201,3,34000,-1719630559,1,24000,6,6,InOrder,6
40020104,400201,4,46000,-1639660559,1,36000,5,5,InOrder,6
40020105,400201,5,27000,-1819630559,3,12000,4,6,InOrder,6
40020106,400201,6,46000,-1639600559,1,36000,5,5,InOrder,6
40020107,400201,7,27000,-1839660559,3,12000,10,12,InOrder,6
40020108,400201,8,34000,-1729610559,1,24000,11,11,InOrder,6
40020109,400201,9,22000,-1839660559,3,12000,12,10,InOrder,6
40020110,400201,10,34000,-1729610559,1,24000,11,11,InOrder,6
40020111,400201,11,102000,-1819630559,3,12000,4,6,InOrder,6
40020112,400201,12,46000,-1629630559,1,36000,5,5,InOrder,6
40020113,400201,13,22000,-1819630559,3,12000,6,4,InOrder,6
40020114,400201,14,34000,-1719640559,1,24000,5,5,InOrder,6
40020115,400201,15,51000,-1639600559,1,36000,8,8,InOrder,6
40020116,400201,16,34000,-1739660559,1,24000,7,7,InOrder,6
40020117,400201,17,34000,-1739660559,1,24000,9,9,InOrder,6
40020118,400201,18,22000,-1819640559,3,12000,7,9,InOrder,6
40020119,400201,19,27000,-1839660559,3,12000,7,9,InOrder,6
40020120,400201,20,34000,-1719630559,1,24000,8,8,InOrder,6
40020121,400201,21,22000,-1839660559,3,12000,9,7,InOrder,6
40020122,400201,22,34000,-1719630559,1,24000,8,8,InOrder,6
40020123,400201,23,114000,-1719640559,1,24000,10,10,InOrder,6
40020124,400201,24,34000,-1719640559,1,24000,12,12,InOrder,6
40020125,400201,25,46000,-1639660559,1,36000,11,11,InOrder,6
40020126,400201,26,22000,-1819630559,3,12000,10,12,InOrder,6
40020127,400201,27,51000,-1639600559,1,36000,11,11,InOrder,6
40020128,400201,28,22000,-1819640559,2,12000,10,10,InOrder,6
40020129,400201,29,22000,-1819640559,2,12000,12,12,InOrder,6
40020130,400201,30,27000,-1819630559,2,12000,4,4,InOrder,6
40020131,400201,31,22000,-1819630559,2,12000,6,6,InOrder,6
40020132,400201,32,34000,-1719640559,1,24000,5,5,InOrder,6
40020133,400201,33,126000,-1639600559,1,36000,5,5,InOrder,6
40020134,400201,34,22000,-1819640559,2,12000,4,4,InOrder,6
40020135,400201,35,22000,-1819640559,2,12000,6,6,InOrder,6
40020136,400201,36,46000,-1639660559,1,36000,11,11,InOrder,6
40020137,400201,37,34000,-1719630559,1,24000,10,10,InOrder,6
40020138,400201,38,34000,-1719630559,1,24000,12,12,InOrder,4
40020201,400202,1,0,-1819640559,3,12000,4,6,InOrder,6
40020202,400202,2,34000,-1719630559,1,24000,4,4,InOrder,6
40020203,400202,3,34000,-1719630559,1,24000,6,6,InOrder,6
40020204,400202,4,46000,-1639660559,1,36000,5,5,InOrder,6
40020205,400202,5,27000,-1819630559,3,12000,4,6,InOrder,6
40020206,400202,6,46000,-1639600559,1,36000,5,5,InOrder,6
40020207,400202,7,39000,-1739660559,1,24000,10,10,InOrder,6
40020208,400202,8,34000,-1739660559,1,24000,12,12,InOrder,6
40020209,400202,9,34000,-1729610559,1,24000,10,10,InOrder,6
40020210,400202,10,34000,-1729610559,1,24000,12,12,InOrder,6
40020211,400202,11,102000,-1819630559,3,12000,4,6,InOrder,6
40020212,400202,12,46000,-1629630559,1,36000,5,5,InOrder,6
40020213,400202,13,22000,-1819630559,3,12000,6,4,InOrder,6
40020214,400202,14,34000,-1719640559,1,24000,5,5,InOrder,6
40020215,400202,15,51000,-1639600559,1,36000,8,8,InOrder,6
40020216,400202,16,34000,-1739660559,1,24000,7,7,InOrder,6
40020217,400202,17,34000,-1739660559,1,24000,9,9,InOrder,6
