id,is_dialogfirstpoint,group_id,priority,printtype,portrait_id,name_localkey,scenario_localkey,play_sound,play_bgm,duration,set_background,hide_background,set_background_cord_x,set_background_cord_y,set_background_scale,scenario_effect_type,scenario_effect_value,execute_delaytime,execute_rate,first_show_check,conditiondata/0/usecondition_type,conditiondata/1/usecondition_type,conditiondata/2/usecondition_type,conditiondata/3/usecondition_type,conditiondata/4/usecondition_type,conditiondata/5/usecondition_type,spinedata/0/show_spine_resource_id,spinedata/0/spine_anim_resource_id,spinedata/0/hide_spine_resource_id,spinedata/0/spine_resource_cord_x,spinedata/0/spine_resource_cord_y,spinedata/0/spine_resource_scale,spinedata/1/show_spine_resource_id,spinedata/1/spine_anim_resource_id,spinedata/1/hide_spine_resource_id,spinedata/1/spine_resource_cord_x,spinedata/1/spine_resource_cord_y,spinedata/1/spine_resource_scale,spinedata/2/show_spine_resource_id,spinedata/2/spine_anim_resource_id,spinedata/2/hide_spine_resource_id,spinedata/2/spine_resource_cord_x,spinedata/2/spine_resource_cord_y,spinedata/2/spine_resource_scale,spinedata/3/show_spine_resource_id,spinedata/3/spine_anim_resource_id,spinedata/3/hide_spine_resource_id,spinedata/3/spine_resource_cord_x,spinedata/3/spine_resource_cord_y,spinedata/3/spine_resource_scale,spinedata/4/show_spine_resource_id,spinedata/4/spine_anim_resource_id,spinedata/4/hide_spine_resource_id,spinedata/4/spine_resource_cord_x,spinedata/4/spine_resource_cord_y,spinedata/4/spine_resource_scale,spinedata/5/show_spine_resource_id,spinedata/5/spine_anim_resource_id,spinedata/5/hide_spine_resource_id,spinedata/5/spine_resource_cord_x,spinedata/5/spine_resource_cord_y,spinedata/5/spine_resource_scale,spinedata/6/show_spine_resource_id,spinedata/6/spine_anim_resource_id,spinedata/6/hide_spine_resource_id,spinedata/6/spine_resource_cord_x,spinedata/6/spine_resource_cord_y,spinedata/6/spine_resource_scale,spinedata/7/show_spine_resource_id,spinedata/7/spine_anim_resource_id,spinedata/7/hide_spine_resource_id,spinedata/7/spine_resource_cord_x,spinedata/7/spine_resource_cord_y,spinedata/7/spine_resource_scale,spinedata/8/show_spine_resource_id,spinedata/8/spine_anim_resource_id,spinedata/8/hide_spine_resource_id,spinedata/8/spine_resource_cord_x,spinedata/8/spine_resource_cord_y,spinedata/8/spine_resource_scale,spinedata/9/show_spine_resource_id,spinedata/9/spine_anim_resource_id,spinedata/9/hide_spine_resource_id,spinedata/9/spine_resource_cord_x,spinedata/9/spine_resource_cord_y,spinedata/9/spine_resource_scale,conditiondata/0/usecondition_value/0/name,conditiondata/0/usecondition_value/0/value,conditiondata/0/usecondition_value/1/name,conditiondata/0/usecondition_value/1/value,conditiondata/0/usecondition_value/2/name,conditiondata/0/usecondition_value/2/value,conditiondata/1/usecondition_value/0/name,conditiondata/1/usecondition_value/0/value
800530,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_30,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800531,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_31,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800532,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_32,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_01,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800533,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_33,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800534,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_34,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800535,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_35,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800536,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_36,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800537,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_37,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800538,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_38,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800539,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_39,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_01,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800540,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c220,Locale_Character:220_name,Locale_SubScenario:1ann_mini_ending_redhood_40,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800541,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_41,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800542,False,test_mini_ending_redhood,1,Stage,NKS_characterDialog_c470,Locale_Character:470_name,Locale_SubScenario:1ann_mini_ending_redhood_42,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c220_05,characterDialog_sprite_00,,0,0,0,NKS_characterDialog_c470_02,characterDialog_sprite_00,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800601,True,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_1,,None,0,NKS_sbg_08,,0,165,0,None,,0,10000,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800602,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_2,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800603,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_3,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800604,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_4,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800605,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_5,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800606,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_6,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800607,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_7,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800608,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_8,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800609,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_9,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800610,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_10,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800611,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_11,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800612,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_12,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800613,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_13,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800614,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_14,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800615,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_15,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800616,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_16,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800617,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_17,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800618,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_18,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800619,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_19,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800620,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_20,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800621,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_21,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800622,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_22,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800623,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_23,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800624,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_24,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800625,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_25,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800626,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_26,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800627,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_27,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800628,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_28,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800629,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_29,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800630,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_30,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800631,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_31,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800632,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_32,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800633,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_33,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800634,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_34,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800635,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_35,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800636,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_36,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800637,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_37,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800638,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_38,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800639,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_39,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800640,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_40,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800641,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_41,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800642,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_42,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
800643,False,test_mini_ending_anarchyorr,1,Stage,,,Locale_SubScenario:1ann_mini_ending_anarchyorr_43,,,0,,,0,0,0,None,,0,0,False,None,None,None,None,None,None,NKS_characterDialog_c944_00,characterDialog_sprite_00,,-9,-119,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,
