id,name_localkey,description_localkey,rank_type,grade,monster_range,class,element_id,model,size,model_scale,surface_prefer_target,statenhance_id,surface_battle_area,surface_battle_area_shielding_check,surface_monster_skill_group_id,surface_ai_id
-1574849687,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,200001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574849587,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,300001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574849487,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,400001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574849387,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,500001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574848787,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,100001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574848687,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,200001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574848587,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,300001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574848487,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,400001,meg006,1,17000,Random,1131,7,0,20003,20003
-1574848387,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,500001,meg006,1,17000,Random,1131,7,0,20003,20003
-164785379,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Near,Attacker,100001,meg006,1,17000,Random,2131,7,0,20003,20003
-164785279,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Near,Attacker,200001,meg006,1,17000,Random,2131,7,0,20003,20003
-164785179,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Near,Attacker,300001,meg006,1,17000,Random,2131,7,0,20003,20003
-164785079,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Near,Attacker,400001,meg006,1,17000,Random,2131,7,0,20003,20003
-164784979,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Near,Attacker,500001,meg006,1,17000,Random,2131,7,0,20003,20003
-164784379,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,100001,meg006,1,17000,Random,2131,7,0,20003,20003
-164784279,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,200001,meg006,1,17000,Random,2131,7,0,20003,20003
-164784179,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,300001,meg006,1,17000,Random,2131,7,0,20003,20003
-164784079,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,400001,meg006,1,17000,Random,2131,7,0,20003,20003
-164783979,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Mid,Attacker,500001,meg006,1,17000,Random,2131,7,0,20003,20003
-164783379,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,100001,meg006,1,17000,Random,2131,7,0,20003,20003
-164783279,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,200001,meg006,1,17000,Random,2131,7,0,20003,20003
-164783179,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,300001,meg006,1,17000,Random,2131,7,0,20003,20003
-164783079,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,400001,meg006,1,17000,Random,2131,7,0,20003,20003
-164782979,Locale_Monster:33200601_name,Locale_Monster:33200601_description,Radial,Elite,Far,Attacker,500001,meg006,1,17000,Random,2131,7,0,20003,20003
1245280029,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,100001,meg006,1,17000,Random,3131,7,0,20003,20003
1245280129,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,200001,meg006,1,17000,Random,3131,7,0,20003,20003
1245280229,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,300001,meg006,1,17000,Random,3131,7,0,20003,20003
1245280329,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,400001,meg006,1,17000,Random,3131,7,0,20003,20003
1245280429,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,500001,meg006,1,17000,Random,3131,7,0,20003,20003
1245281029,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,100001,meg006,1,17000,Random,3131,7,0,20003,20003
1245281129,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,200001,meg006,1,17000,Random,3131,7,0,20003,20003
1245281229,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,300001,meg006,1,17000,Random,3131,7,0,20003,20003
1245281329,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,400001,meg006,1,17000,Random,3131,7,0,20003,20003
1245281429,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,500001,meg006,1,17000,Random,3131,7,0,20003,20003
1245282029,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,100001,meg006,1,17000,Random,3131,7,0,20003,20003
1245282129,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,200001,meg006,1,17000,Random,3131,7,0,20003,20003
1245282229,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,300001,meg006,1,17000,Random,3131,7,0,20003,20003
1245282329,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,400001,meg006,1,17000,Random,3131,7,0,20003,20003
1245282429,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,500001,meg006,1,17000,Random,3131,7,0,20003,20003
-1639621859,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,100001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639621759,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,200001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639621659,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,300001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639621559,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,400001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639621459,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,500001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639620859,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,100001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639620759,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,200001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639620659,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,300001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639620559,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,400001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639620459,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,500001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639619859,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,100001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639619759,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,200001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639619659,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,300001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639619559,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,400001,meg006,1,17000,Random,4131,7,0,20003,20003
-1639619459,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,500001,meg006,1,17000,Random,4131,7,0,20003,20003
-229556451,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,100001,meg006,1,17000,Random,5131,7,0,20003,20003
-229556351,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,200001,meg006,1,17000,Random,5131,7,0,20003,20003
-229556251,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,300001,meg006,1,17000,Random,5131,7,0,20003,20003
-229556151,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,400001,meg006,1,17000,Random,5131,7,0,20003,20003
-229556051,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Near,Attacker,500001,meg006,1,17000,Random,5131,7,0,20003,20003
-229555451,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,100001,meg006,1,17000,Random,5131,7,0,20003,20003
-229555351,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,200001,meg006,1,17000,Random,5131,7,0,20003,20003
-229555251,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,300001,meg006,1,17000,Random,5131,7,0,20003,20003
-229555151,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,400001,meg006,1,17000,Random,5131,7,0,20003,20003
-229555051,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Mid,Attacker,500001,meg006,1,17000,Random,5131,7,0,20003,20003
-229554451,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,100001,meg006,1,17000,Random,5131,7,0,20003,20003
-229554351,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,200001,meg006,1,17000,Random,5131,7,0,20003,20003
-229554251,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,300001,meg006,1,17000,Random,5131,7,0,20003,20003
-229554151,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,400001,meg006,1,17000,Random,5131,7,0,20003,20003
-229554051,Locale_Monster:33200601_name,Locale_Monster:33200601_description,HighRank,Elite,Far,Attacker,500001,meg006,1,17000,Random,5131,7,0,20003,20003
-1554840787,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,100001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554840687,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,200001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554840587,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,300001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554840487,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,400001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554840387,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,500001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554839787,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,100001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554839687,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,200001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554839587,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,300001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554839487,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,400001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554839387,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,500001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554838787,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,100001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554838687,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,200001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554838587,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,300001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554838487,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,400001,eea002,1,15000,Random,1133,1,1,20004,20004
-1554838387,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,500001,eea002,1,15000,Random,1133,1,1,20004,20004
-144775379,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,100001,eea002,1,15000,Random,2133,1,1,20004,20004
-144775279,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,200001,eea002,1,15000,Random,2133,1,1,20004,20004
-144775179,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,300001,eea002,1,15000,Random,2133,1,1,20004,20004
-144775079,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,400001,eea002,1,15000,Random,2133,1,1,20004,20004
-144774979,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Near,Defender,500001,eea002,1,15000,Random,2133,1,1,20004,20004
-144774379,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,100001,eea002,1,15000,Random,2133,1,1,20004,20004
-144774279,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,200001,eea002,1,15000,Random,2133,1,1,20004,20004
-144774179,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,300001,eea002,1,15000,Random,2133,1,1,20004,20004
-144774079,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,400001,eea002,1,15000,Random,2133,1,1,20004,20004
-144773979,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Mid,Defender,500001,eea002,1,15000,Random,2133,1,1,20004,20004
-144773379,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,100001,eea002,1,15000,Random,2133,1,1,20004,20004
-144773279,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,200001,eea002,1,15000,Random,2133,1,1,20004,20004
-144773179,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,300001,eea002,1,15000,Random,2133,1,1,20004,20004
-144773079,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,400001,eea002,1,15000,Random,2133,1,1,20004,20004
-144772979,Locale_Monster:23100201_name,Locale_Monster:23100201_description,Radial,Elite,Far,Defender,500001,eea002,1,15000,Random,2133,1,1,20004,20004
1265290029,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,100001,eea002,1,15000,Random,3133,1,1,20004,20004
1265290129,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,200001,eea002,1,15000,Random,3133,1,1,20004,20004
1265290229,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,300001,eea002,1,15000,Random,3133,1,1,20004,20004
1265290329,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,400001,eea002,1,15000,Random,3133,1,1,20004,20004
1265290429,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,500001,eea002,1,15000,Random,3133,1,1,20004,20004
1265291029,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,100001,eea002,1,15000,Random,3133,1,1,20004,20004
1265291129,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,200001,eea002,1,15000,Random,3133,1,1,20004,20004
1265291229,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,300001,eea002,1,15000,Random,3133,1,1,20004,20004
1265291329,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,400001,eea002,1,15000,Random,3133,1,1,20004,20004
1265291429,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,500001,eea002,1,15000,Random,3133,1,1,20004,20004
1265292029,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,100001,eea002,1,15000,Random,3133,1,1,20004,20004
1265292129,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,200001,eea002,1,15000,Random,3133,1,1,20004,20004
1265292229,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,300001,eea002,1,15000,Random,3133,1,1,20004,20004
1265292329,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,400001,eea002,1,15000,Random,3133,1,1,20004,20004
1265292429,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,500001,eea002,1,15000,Random,3133,1,1,20004,20004
-1619611859,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,100001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619611759,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,200001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619611659,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,300001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619611559,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,400001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619611459,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,500001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619610859,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,100001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619610759,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,200001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619610659,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,300001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619610559,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,400001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619610459,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,500001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619609859,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,100001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619609759,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,200001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619609659,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,300001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619609559,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,400001,eea002,1,15000,Random,4133,1,1,20004,20004
-1619609459,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,500001,eea002,1,15000,Random,4133,1,1,20004,20004
-209546451,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,100001,eea002,1,15000,Random,5133,1,1,20004,20004
-209546351,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,200001,eea002,1,15000,Random,5133,1,1,20004,20004
-209546251,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,300001,eea002,1,15000,Random,5133,1,1,20004,20004
-209546151,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,400001,eea002,1,15000,Random,5133,1,1,20004,20004
-209546051,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Near,Defender,500001,eea002,1,15000,Random,5133,1,1,20004,20004
-209545451,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,100001,eea002,1,15000,Random,5133,1,1,20004,20004
-209545351,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,200001,eea002,1,15000,Random,5133,1,1,20004,20004
-209545251,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,300001,eea002,1,15000,Random,5133,1,1,20004,20004
-209545151,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,400001,eea002,1,15000,Random,5133,1,1,20004,20004
-209545051,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Mid,Defender,500001,eea002,1,15000,Random,5133,1,1,20004,20004
-209544451,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,100001,eea002,1,15000,Random,5133,1,1,20004,20004
-209544351,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,200001,eea002,1,15000,Random,5133,1,1,20004,20004
-209544251,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,300001,eea002,1,15000,Random,5133,1,1,20004,20004
-209544151,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,400001,eea002,1,15000,Random,5133,1,1,20004,20004
-209544051,Locale_Monster:23100201_name,Locale_Monster:23100201_description,HighRank,Elite,Far,Defender,500001,eea002,1,15000,Random,5133,1,1,20004,20004
-1474860787,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,100001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474860687,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,200001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474860587,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,300001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474860487,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,400001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474860387,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,500001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474859787,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,100001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474859687,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,200001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474859587,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,300001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474859487,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,400001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474859387,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,500001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474858787,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,100001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474858687,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,200001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474858587,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,300001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474858487,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,400001,mca001,2,30000,Random,1141,4,1,10001,10002
-1474858387,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,500001,mca001,2,30000,Random,1141,4,1,10001,10002
-64795379,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,100001,mca001,2,30000,Random,2141,4,1,10001,10002
-64795279,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,200001,mca001,2,30000,Random,2141,4,1,10001,10002
-64795179,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,300001,mca001,2,30000,Random,2141,4,1,10001,10002
-64795079,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,400001,mca001,2,30000,Random,2141,4,1,10001,10002
-64794979,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Near,Attacker,500001,mca001,2,30000,Random,2141,4,1,10001,10002
-64794379,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,100001,mca001,2,30000,Random,2141,4,1,10001,10002
-64794279,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,200001,mca001,2,30000,Random,2141,4,1,10001,10002
-64794179,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,300001,mca001,2,30000,Random,2141,4,1,10001,10002
-64794079,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,400001,mca001,2,30000,Random,2141,4,1,10001,10002
-64793979,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Mid,Attacker,500001,mca001,2,30000,Random,2141,4,1,10001,10002
-64793379,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,100001,mca001,2,30000,Random,2141,4,1,10001,10002
-64793279,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,200001,mca001,2,30000,Random,2141,4,1,10001,10002
-64793179,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,300001,mca001,2,30000,Random,2141,4,1,10001,10002
-64793079,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,400001,mca001,2,30000,Random,2141,4,1,10001,10002
-64792979,Locale_Monster:34100101_name,Locale_Monster:34100101_description,Radial,Centurion,Far,Attacker,500001,mca001,2,30000,Random,2141,4,1,10001,10002
1345270029,Locale_Monster:34100101_name,Locale_Monster:34100101_description,HighRank,Centurion,Near,Attacker,100001,mca001,2,30000,Random,3141,4,1,10001,10002
1345270129,Locale_Monster:34100101_name,Locale_Monster:34100101_description,HighRank,Centurion,Near,Attacker,200001,mca001,2,30000,Random,3141,4,1,10001,10002
1345270229,Locale_Monster:34100101_name,Locale_Monster:34100101_description,HighRank,Centurion,Near,Attacker,300001,mca001,2,30000,Random,3141,4,1,10001,10002
1345270329,Locale_Monster:34100101_name,Locale_Monster:34100101_description,HighRank,Centurion,Near,Attacker,400001,mca001,2,30000,Random,3141,4,1,10001,10002
