id,item_type,type_value,name_localkey,description_localkey,fielditem_prefab,obtain_contents,obtain_location,difficulty,obtain_scenario,is_final_reward,blueprint_id,spawn_time,despawn_time,is_archive_field_item,spawn_condition_stage,story_event_id,spawn_condition_item,spawn_condition_interaction_action_trigger,spawn_delay_interaction_action_trigger,is_use_hint
55018139,BGM,3381839,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,1385865216,2020859904,False,0,0,0,0,0,True
55018140,BGM,3381840,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,648765440,2020859904,False,0,0,0,0,0,True
55018141,BGM,3381841,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,2071912448,2020859904,False,0,0,0,0,0,True
55018142,BGM,3381842,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,-1511481344,2020859904,False,0,0,0,0,0,True
55018143,BGM,3381843,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,-88334336,2020859904,False,0,0,0,0,0,True
55018144,BGM,3381844,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,623239168,2020859904,False,0,0,0,0,0,True
55018145,BGM,3381845,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,1334812672,2020859904,False,0,0,0,0,0,True
55018146,BGM,3381846,,,fx_f_hiddenitem,Eventfield,10018,None,,False,0,2046386176,2020859904,False,0,0,0,0,0,True
55019101,HiddenItem,3381901,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,-394649600,False,0,0,0,0,0,True
55019102,HiddenItem,3381902,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,-394649600,False,0,0,0,0,0,True
55019103,HiddenItem,3381903,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,-394649600,False,0,0,0,0,0,True
55019104,HiddenItem,3381904,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1741217792,-394649600,False,0,0,0,0,0,True
55019105,HiddenItem,3381905,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1029644288,-394649600,False,0,0,0,0,0,True
55019106,HiddenItem,3381906,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-318070784,-394649600,False,0,0,0,0,0,True
55019107,HiddenItem,3381907,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-318070784,-394649600,False,0,0,0,0,0,True
55019108,HiddenItem,3381908,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,393502720,-394649600,False,0,0,0,0,0,True
55019109,HiddenItem,3381909,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1105076224,-394649600,False,0,0,0,0,0,True
55019110,HiddenItem,3381910,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1816649728,-394649600,False,0,0,0,0,0,True
55019111,HiddenItem,3381911,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1766744064,-394649600,False,0,0,0,0,0,True
55019112,HiddenItem,3381912,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1055170560,-394649600,False,0,0,0,0,0,True
55019113,HiddenItem,3381913,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1055170560,-394649600,False,0,0,0,0,0,True
55019114,HiddenItem,3381914,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-343597056,-394649600,False,0,0,0,0,0,True
55019115,HiddenItem,3381915,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-343597056,-394649600,False,0,0,0,0,0,True
55019116,HiddenItem,3381916,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,367976448,-394649600,False,0,0,0,0,0,True
55019117,HiddenItem,3381917,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,367976448,-394649600,False,0,0,0,0,0,True
55019118,HiddenItem,3381918,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1079549952,-394649600,False,0,0,0,0,0,True
55019119,HiddenItem,3381919,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1791123456,-394649600,False,0,0,0,0,0,True
55019120,HiddenItem,3381920,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1792270336,-394649600,False,0,0,0,0,0,True
55019121,HiddenItem,3381921,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1080696832,-394649600,False,0,0,0,0,0,True
55019122,HiddenItem,3381922,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-369123328,-394649600,False,0,0,0,0,0,True
55019123,HiddenItem,3381923,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,342450176,-394649600,False,0,0,0,0,0,True
55019124,HiddenItem,3381924,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,342450176,-394649600,False,0,0,0,0,0,True
55019125,HiddenItem,3381925,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1054023680,-394649600,False,0,0,0,0,0,True
55019126,HiddenItem,3381926,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1054023680,-394649600,False,0,0,0,0,0,True
55019127,HiddenItem,3381927,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1765597184,-394649600,False,0,0,0,0,0,True
55019128,HiddenItem,3381928,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1765597184,-394649600,False,0,0,0,0,0,True
55019129,HiddenItem,3381929,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1817796608,-394649600,False,0,0,0,0,0,True
55019130,HiddenItem,3381930,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1106223104,-394649600,False,0,0,0,0,0,True
55019131,BGM,3381931,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1766744064,-394649600,False,107610112,40076,0,0,0,True
55019132,BGM,3381932,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1029644288,-394649600,False,0,0,0,0,0,True
55019133,BGM,3381933,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1029644288,-394649600,False,0,0,0,0,0,True
55019134,BGM,3381934,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-318070784,-394649600,False,0,0,0,0,0,True
55019135,BGM,3381935,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1105076224,-394649600,False,0,0,0,0,0,True
55019136,BGM,3381936,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1816649728,-394649600,False,0,0,0,0,0,True
55019137,BGM,3381937,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1766744064,-394649600,False,0,0,0,0,0,True
55019138,BGM,3381938,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-343597056,-394649600,False,0,0,0,0,0,True
55019139,BGM,3381939,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-343597056,-394649600,False,0,0,0,0,0,True
55019140,BGM,3381940,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,367976448,-394649600,False,107610101,40076,0,0,0,True
55019141,BGM,3381941,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,367976448,-394649600,False,107610101,40076,0,0,0,True
55019142,BGM,3381942,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1791123456,-394649600,False,107610101,40076,0,0,0,True
55019143,BGM,3381943,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1792270336,-394649600,False,107610101,40076,0,0,0,True
55019145,BGM,3381945,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,342450176,-394649600,False,107610101,40076,0,0,0,True
55019146,BGM,3381946,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1766744064,-394649600,False,107610112,40076,0,0,0,True
55019147,BGM,3381947,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1054023680,-394649600,False,107610101,40076,0,0,0,True
55019148,BGM,3381948,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,1765597184,-394649600,False,107610101,40076,0,0,0,True
55019149,BGM,3381949,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1817796608,-394649600,False,107610101,40076,0,0,0,True
55019150,BGM,3381950,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-1106223104,-394649600,False,107610101,40076,0,0,0,True
55019151,Memory,3381951,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,1498235264,True,107620112,40076,0,0,0,True
55019152,Memory,3381952,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,1498235264,True,107620112,40076,55019151,0,0,True
55019153,Memory,3381953,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,1498235264,True,107620112,40076,55019152,0,0,True
55019154,Memory,3381954,,,fx_f_hiddenitem,Eventfield,10019,None,,False,0,-423903232,1498235264,True,107620112,40076,55019153,0,0,True
55020201,BGM,3382002,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,0,0,0,0,0,True
55020202,BGM,3382003,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,107910112,40079,0,0,0,True
55020203,BGM,3382004,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1233854464,112713728,False,0,0,0,0,0,True
55020204,BGM,3382010,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-522280960,112713728,False,0,0,0,0,0,True
55020205,BGM,3382005,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,189292544,112713728,False,0,0,0,0,0,True
55020206,BGM,3382011,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,900866048,112713728,False,0,0,0,0,0,True
55020207,BGM,3382014,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,1612439552,112713728,False,0,0,0,0,0,True
55020208,BGM,3382019,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1970954240,112713728,False,107910112,40079,0,0,0,True
55020209,BGM,3382009,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1259380736,112713728,False,108010101,40080,0,0,0,True
55020210,BGM,3382001,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1259380736,112713728,False,108010115,40080,0,0,0,True
55020211,BGM,3382006,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-547807232,112713728,False,0,0,0,0,0,True
55020212,BGM,3382007,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,163766272,112713728,False,107910112,40079,0,0,0,True
55020213,BGM,3382012,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,875339776,112713728,False,0,0,0,0,0,True
55020214,BGM,3382008,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,875339776,112713728,False,0,0,0,0,0,True
55020215,BGM,3382016,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,1586913280,112713728,False,0,0,0,0,0,True
55020216,BGM,3382013,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1996480512,112713728,False,0,0,0,0,0,True
55020217,BGM,3382021,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-1284907008,112713728,False,108010115,40080,0,0,0,True
55020218,BGM,3382015,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-573333504,112713728,False,0,0,0,0,0,True
55020219,BGM,3382017,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,-573333504,112713728,False,0,0,0,0,0,True
55020220,BGM,3382018,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,138240000,112713728,False,107910112,40079,0,0,0,True
55020221,BGM,3382020,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,849813504,112713728,False,0,0,0,0,0,True
55020222,BGM,3382022,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,1561387008,112713728,False,0,0,0,0,0,True
55020223,BGM,3382023,,,io_fielditem_sb_logdata_01_injected,Eventfield,10020,None,,False,0,1561387008,112713728,False,0,0,0,0,0,True
55020401,Collect,82100,,,io_fielditem_sb_can_01_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,0,0,0,0,0,False
55020402,Collect,82100,,,io_fielditem_sb_can_02_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,0,0,0,0,0,False
55020403,Collect,82100,,,io_fielditem_sb_can_03_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,0,0,0,0,0,False
55020404,Collect,82100,,,io_fielditem_sb_can_04_injected,Eventfield,10020,None,,False,0,-1233854464,112713728,False,0,0,0,0,0,False
55020405,Collect,82100,,,io_fielditem_sb_can_05_injected,Eventfield,10020,None,,False,0,-522280960,112713728,False,0,0,0,0,0,False
55020406,Collect,82100,,,io_fielditem_sb_can_06_injected,Eventfield,10020,None,,False,0,189292544,112713728,False,0,0,0,0,0,False
55020407,Collect,82100,,,io_fielditem_sb_can_07_injected,Eventfield,10020,None,,False,0,900866048,112713728,False,0,0,0,0,0,False
55020408,Collect,82100,,,io_fielditem_sb_can_08_injected,Eventfield,10020,None,,False,0,1612439552,112713728,False,0,0,0,0,0,False
55020409,Collect,82100,,,io_fielditem_sb_can_09_injected,Eventfield,10020,None,,False,0,-1970954240,112713728,False,0,0,0,0,0,False
55020410,Collect,82100,,,io_fielditem_sb_can_10_injected,Eventfield,10020,None,,False,0,-1259380736,112713728,False,107910112,40079,0,0,0,False
55020411,Collect,82100,,,io_fielditem_sb_can_11_injected,Eventfield,10020,None,,False,0,-547807232,112713728,False,0,0,0,0,0,False
55020412,Collect,82100,,,io_fielditem_sb_can_12_injected,Eventfield,10020,None,,False,0,163766272,112713728,False,108010101,40080,0,0,0,False
55020413,Collect,82100,,,io_fielditem_sb_can_13_injected,Eventfield,10020,None,,False,0,875339776,112713728,False,107910112,40079,0,0,0,False
55020414,Collect,82100,,,io_fielditem_sb_can_14_injected,Eventfield,10020,None,,False,0,1586913280,112713728,False,0,0,0,0,0,False
55020415,Collect,82100,,,io_fielditem_sb_can_15_injected,Eventfield,10020,None,,False,0,-1996480512,112713728,False,0,0,0,0,0,False
55020416,Collect,82100,,,io_fielditem_sb_can_16_injected,Eventfield,10020,None,,False,0,-1284907008,112713728,False,0,0,0,0,0,False
55020417,Collect,82100,,,io_fielditem_sb_can_17_injected,Eventfield,10020,None,,False,0,-573333504,112713728,False,0,0,0,0,0,False
55020418,Collect,82100,,,io_fielditem_sb_can_18_injected,Eventfield,10020,None,,False,0,138240000,112713728,False,0,0,0,0,0,False
55020419,Collect,82100,,,io_fielditem_sb_can_19_injected,Eventfield,10020,None,,False,0,849813504,112713728,False,108010101,40080,0,0,0,False
55020420,Collect,82100,,,io_fielditem_sb_can_20_injected,Eventfield,10020,None,,False,0,1561387008,112713728,False,0,0,0,0,0,False
55020801,BodyCore,400101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,0,0,0,0,0,False
55020802,BodyCore,400101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-1233854464,112713728,False,0,0,55020801,0,0,False
55020803,BodyCore,400101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,189292544,112713728,False,0,0,55020807,0,0,False
55020804,BodyCore,400101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,1612439552,112713728,False,0,0,55020808,0,0,False
55020805,BodyCore,400101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-1259380736,112713728,False,0,0,55020809,0,0,False
55020806,BetaCore,500101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-1945427968,112713728,False,0,0,0,0,0,False
55020807,BetaCore,500101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-522280960,112713728,False,0,0,55020802,0,0,False
55020808,BetaCore,500101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,900866048,112713728,False,0,0,55020803,0,0,False
55020809,BetaCore,500101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-1970954240,112713728,False,107910112,40079,55020804,0,0,False
55020810,BetaCore,500101,,,io_fielditem_sb_bodies_02_var_injected,Eventfield,10020,None,,False,0,-547807232,112713728,False,108010101,40080,55020805,0,0,False
55021101,HiddenItem,3382101,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1290356736,-1448064640,False,0,0,0,0,0,True
55021102,HiddenItem,3382102,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1290356736,-1448064640,False,0,0,0,0,0,True
55021103,HiddenItem,3382103,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1290356736,-1448064640,False,0,0,0,0,0,True
55021104,HiddenItem,3382104,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1290356736,-1448064640,False,0,0,0,0,0,True
55021105,HiddenItem,3382105,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,824287232,-1448064640,False,0,0,0,302102,200,True
55021106,HiddenItem,3382106,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1535860736,-1448064640,False,0,0,0,0,0,True
55021107,HiddenItem,3382107,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1535860736,-1448064640,False,0,0,0,0,0,True
55021108,HiddenItem,3382108,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2047533056,-1448064640,False,0,0,0,0,0,True
55021109,HiddenItem,3382109,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1335959552,-1448064640,False,0,0,0,0,0,True
55021110,HiddenItem,3382110,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-624386048,-1448064640,False,0,0,0,0,0,True
55021111,HiddenItem,3382111,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,798760960,-1448064640,False,0,0,0,0,0,True
55021112,HiddenItem,3382112,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1510334464,-1448064640,False,0,0,0,0,0,True
55021113,HiddenItem,3382113,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2073059328,-1448064640,False,0,0,0,0,0,True
55021114,HiddenItem,3382114,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2073059328,-1448064640,False,0,0,0,0,0,True
55021115,HiddenItem,3382115,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1361485824,-1448064640,False,0,0,0,302104,200,True
55021116,HiddenItem,3382116,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-649912320,-1448064640,False,0,0,0,0,0,True
55021117,HiddenItem,3382117,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,61661184,-1448064640,False,0,0,0,0,0,True
55021118,HiddenItem,3382118,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,773234688,-1448064640,False,0,0,0,0,0,True
55021119,HiddenItem,3382119,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1484808192,-1448064640,False,0,0,0,0,0,True
55021120,HiddenItem,3382120,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2098585600,-1448064640,False,0,0,0,0,0,True
55021121,HiddenItem,3382121,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1387012096,-1448064640,False,0,0,0,0,0,True
55021122,HiddenItem,3382122,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1387012096,-1448064640,False,0,0,0,0,0,True
55021123,HiddenItem,3382123,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-675438592,-1448064640,False,0,0,0,0,0,True
55021124,HiddenItem,3382124,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,36134912,-1448064640,False,0,0,0,0,0,True
55021125,HiddenItem,3382125,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,747708416,-1448064640,False,0,0,0,0,0,True
55021126,HiddenItem,3382126,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1459281920,-1448064640,False,0,0,0,0,0,True
55021127,HiddenItem,3382127,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2124111872,-1448064640,False,0,0,0,0,0,True
55021128,HiddenItem,3382128,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1412538368,-1448064640,False,0,0,0,0,0,True
55021129,HiddenItem,3382129,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-700964864,-1448064640,False,0,0,0,0,0,True
55021130,HiddenItem,3382130,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-700964864,-1448064640,False,0,0,0,0,0,True
55021131,HiddenItem,3382131,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,10608640,-1448064640,False,0,0,0,0,0,True
55021132,HiddenItem,3382132,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,722182144,-1448064640,False,0,0,0,0,0,True
55021133,HiddenItem,3382133,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1433755648,-1448064640,False,0,0,0,0,0,True
55021134,BGM,3380634,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1535860736,-1448064640,False,0,0,0,0,0,True
55021135,BGM,3380635,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1535860736,-1448064640,False,0,0,0,302103,200,True
55021136,BGM,3380636,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1335959552,-1448064640,False,0,0,0,0,0,True
55021137,BGM,3380637,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,1510334464,-1448064640,False,0,0,0,0,0,True
55021138,BGM,3380638,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2073059328,-1448064640,False,0,0,0,0,0,True
55021139,BGM,3380639,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2073059328,-1448064640,False,0,0,0,0,0,True
55021140,BGM,3380640,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-2098585600,-1448064640,False,0,0,0,0,0,True
55021141,BGM,3380641,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1387012096,-1448064640,False,0,0,0,0,0,True
55021142,BGM,3380642,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1387012096,-1448064640,False,0,0,0,0,0,True
55021143,BGM,3380643,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-1412538368,-1448064640,False,0,0,0,0,0,True
55021144,BGM,3380644,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-700964864,-1448064640,False,0,0,0,0,0,True
55021145,BGM,3380645,,,fx_f_hiddenitem,Eventfield,10021,None,,False,0,-700964864,-1448064640,False,0,0,0,0,0,True
55024001,HiddenItem,3382401,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1484808192,-752017408,False,0,0,0,0,0,True
55024002,HiddenItem,3382402,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1873434624,-752017408,False,0,0,0,0,0,True
55024003,HiddenItem,3382403,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-2098585600,-752017408,False,0,0,0,0,0,True
55024004,HiddenItem,3382404,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-2098585600,-752017408,False,0,0,0,0,0,True
55024005,HiddenItem,3382405,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1387012096,-752017408,False,0,0,0,0,0,True
55024006,HiddenItem,3382406,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-675438592,-752017408,False,0,0,0,0,0,True
55024007,HiddenItem,3382407,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,36134912,-752017408,False,0,0,0,0,0,True
55024008,HiddenItem,3382408,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,36134912,-752017408,False,0,0,0,0,0,True
55024009,HiddenItem,3382409,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,747708416,-752017408,False,0,0,0,0,0,True
55024010,HiddenItem,3382410,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,747708416,-752017408,False,0,0,0,0,0,True
55024011,HiddenItem,3382411,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1459281920,-752017408,False,0,0,0,0,0,True
55024012,HiddenItem,3382412,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-2124111872,-752017408,False,0,0,0,0,0,True
55024013,HiddenItem,3382413,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-2124111872,-752017408,False,0,0,0,0,0,True
55024014,HiddenItem,3382414,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1412538368,-752017408,False,0,0,0,0,0,True
55024015,HiddenItem,3382415,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1412538368,-752017408,False,0,0,0,0,0,True
55024016,HiddenItem,3382416,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-700964864,-752017408,False,0,0,0,0,0,True
55024017,HiddenItem,3382417,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,10608640,-752017408,False,0,0,0,0,0,True
55024018,HiddenItem,3382418,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,722182144,-752017408,False,0,0,0,0,0,True
55024019,HiddenItem,3382419,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,722182144,-752017408,False,0,0,0,0,0,True
55024020,HiddenItem,3382420,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1433755648,-752017408,False,0,0,0,0,0,True
55024021,HiddenItem,3382421,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1433755648,-752017408,False,0,0,0,0,0,True
55024022,HiddenItem,3382422,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,2145329152,-752017408,False,0,0,0,0,0,True
55024023,HiddenItem,3382423,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1438064640,-752017408,False,0,0,0,0,0,True
55024024,HiddenItem,3382424,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1438064640,-752017408,False,0,0,0,0,0,True
55024025,HiddenItem,3382425,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1438064640,-752017408,False,0,0,0,0,0,True
55024026,HiddenItem,3382426,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-726491136,-752017408,False,0,0,0,0,0,True
55024027,HiddenItem,3382427,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-726491136,-752017408,False,0,0,0,0,0,True
55024028,HiddenItem,3382428,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-14917632,-752017408,False,0,0,0,0,0,True
55024029,HiddenItem,3382429,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-14917632,-752017408,False,0,0,0,0,0,True
55024030,HiddenItem,3382430,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,696655872,-752017408,False,0,0,0,0,0,True
55024031,HiddenItem,3382431,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1408229376,-752017408,False,0,0,0,0,0,True
55024032,HiddenItem,3382432,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1408229376,-752017408,False,0,0,0,0,0,True
55024033,HiddenItem,3382433,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,2119802880,-752017408,False,0,0,0,0,0,True
55024034,HiddenItem,3382434,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,2119802880,-752017408,False,0,0,0,0,0,True
55024035,HiddenItem,3382435,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1463590912,-752017408,False,0,0,0,0,0,True
55024036,HiddenItem,3382436,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1463590912,-752017408,False,0,0,0,0,0,True
55024037,BGM,3382437,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,1484808192,-752017408,False,0,0,0,0,0,True
55024038,BGM,3382438,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-1387012096,-752017408,False,0,0,0,0,0,True
55024039,BGM,3382439,,,fx_f_hiddenitem,Eventfield,10024,None,,False,0,-675438592,-752017408,False,0,0,0,0,0,True
