id,reaction_target_id,reaction_type,speecher_type,speecher_resource_id,locale_file,target_chapter,speech_localkey,reaction_voice,order
5010500,50501,Touch,Character,501,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50501,c501_Ult_Skill_1,1
5010501,50501,Stay,Character,501,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50501,c501_Ult_Skill_1,1
5010510,5026002,Touch,Character,260,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5026002,c260_02_Ult_Skill_1,1
5010511,5026002,Stay,Character,260,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5026002,c260_02_Ult_Skill_1,1
5010520,5033001,Touch,Character,330,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5033001,c330_01_Ult_Skill_1,1
5010521,5033001,Stay,Character,330,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5033001,c330_01_Ult_Skill_1,1
5010530,50314,Touch,Character,314,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50314,c314_Ult_Skill_1,1
5010531,50314,Stay,Character,314,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50314,c314_Ult_Skill_1,1
5010540,50195,Touch,Character,195,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50195,c195_Ult_Skill_1,1
5010541,50195,Stay,Character,195,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50195,c195_Ult_Skill_1,1
5010550,50551,Touch,Character,551,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50551,c551_Ult_Skill_1,1
5010551,50551,Stay,Character,551,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50551,c551_Ult_Skill_1,1
2840560,50283,Touch,Character,283,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50283,c283_Ult_Skill_1,1
2840561,50283,Stay,Character,283,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50283,c283_Ult_Skill_1,1
2840570,50284,Touch,Character,284,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50284,c284_Ult_Skill_1,1
2840571,50284,Stay,Character,284,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50284,c284_Ult_Skill_1,1
2840580,5011202,Touch,Character,112,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5011202,c112_02_Ult_Skill_1,1
2840581,5011202,Stay,Character,112,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5011202,c112_02_Ult_Skill_1,1
5010590,50391,Touch,Character,391,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50391,c391_Ult_Skill_1,1
5010591,50391,Stay,Character,391,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50391,c391_Ult_Skill_1,1
5010600,50390,Touch,Character,390,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50390,c390_Ult_Skill_1,1
5010601,50390,Stay,Character,390,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50390,c390_Ult_Skill_1,1
5010610,5032101,Touch,Character,321,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5032101,c321_01_Ult_Skill_1,1
5010611,5032101,Stay,Character,321,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5032101,c321_01_Ult_Skill_1,1
5010620,50830,Touch,Character,830,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50830,c830_Ult_Skill_1,1
5010621,50830,Stay,Character,830,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50830,c830_Ult_Skill_1,1
5010630,50831,Touch,Character,831,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50831,c831_Ult_Skill_1,1
5010631,50831,Stay,Character,831,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50831,c831_Ult_Skill_1,1
5010640,50832,Touch,Character,832,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50832,c832_Ult_Skill_1,1
5010641,50832,Stay,Character,832,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50832,c832_Ult_Skill_1,1
5010650,50833,Touch,Character,833,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50833,c833_Ult_Skill_1,1
5010651,50833,Stay,Character,833,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50833,c833_Ult_Skill_1,1
5010660,5083003,Touch,Character,830,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5083003,c830_03_Ult_Skill_1,1
5010661,5083003,Stay,Character,830,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5083003,c830_03_Ult_Skill_1,1
5010670,50272,Touch,Character,272,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50272,c272_Ult_Skill_1,1
5010671,50272,Stay,Character,272,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50272,c272_Ult_Skill_1,1
5010680,50580,Touch,Character,580,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50580,c580_Ult_Skill_1,1
5010681,50580,Stay,Character,580,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50580,c580_Ult_Skill_1,1
5010690,50403,Touch,Character,403,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50403,c403_Ult_Skill_1,1
5010691,50403,Stay,Character,403,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50403,c403_Ult_Skill_1,1
5010700,5047001,Touch,Character,470,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5047001,c470_01_Ult_Skill_1,1
5010701,5047001,Stay,Character,470,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5047001,c470_01_Ult_Skill_1,1
5010710,50240,Touch,Character,240,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50240,c240_Ult_Skill_1,1
5010711,50240,Stay,Character,240,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50240,c240_Ult_Skill_1,1
5010720,50511,Touch,Character,511,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50511,c511_Ult_Skill_1,1
5010721,50511,Stay,Character,511,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50511,c511_Ult_Skill_1,1
5010730,50514,Touch,Character,514,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50514,c514_Ult_Skill_1,1
5010731,50514,Stay,Character,514,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50514,c514_Ult_Skill_1,1
5010740,50226,Touch,Character,226,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50226,c226_Ult_Skill_1,1
5010741,50226,Stay,Character,226,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50226,c226_Ult_Skill_1,1
5010750,5051101,Touch,Character,511,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5051101,c511_01_Ult_Skill_1,1
5010751,5051101,Stay,Character,511,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5051101,c511_01_Ult_Skill_1,1
5010760,5022501,Touch,Character,225,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5022501,c225_01_Ult_Skill_1,1
5010761,5022501,Stay,Character,225,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5022501,c225_01_Ult_Skill_1,1
5010770,50411,Touch,Character,411,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50411,c411_Ult_Skill_1,1
5010771,50411,Stay,Character,411,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50411,c411_Ult_Skill_1,1
5010780,50183,Touch,Character,183,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50183,c183_Ult_Skill_1,1
5010781,50183,Stay,Character,183,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50183,c183_Ult_Skill_1,1
5010790,50182,Touch,Character,182,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50182,c182_Ult_Skill_1,1
5010791,50182,Stay,Character,182,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50182,c182_Ult_Skill_1,1
5010800,50016,Touch,Character,16,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50016,c016_Ult_Skill_1,1
5010801,50016,Stay,Character,16,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50016,c016_Ult_Skill_1,1
5010810,5045001,Touch,Character,450,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5045001,c450_02_Ult_Skill_1,1
5010811,5045001,Stay,Character,450,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5045001,c450_02_Ult_Skill_1,1
5010820,50290,Touch,Character,290,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50290,c290_Ult_Skill_1,1
5010821,50290,Stay,Character,290,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50290,c290_Ult_Skill_1,1
5010830,50354,Touch,Character,354,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50354,c354_Ult_Skill_1,1
5010831,50354,Stay,Character,354,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50354,c354_Ult_Skill_1,1
5010840,50355,Touch,Character,355,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50355,c355_Ult_Skill_1,1
5010841,50355,Stay,Character,355,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50355,c355_Ult_Skill_1,1
5010850,50834,Touch,Character,834,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50834,c834_Ult_Skill_1,1
5010851,50834,Stay,Character,834,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50834,c834_Ult_Skill_1,1
5010860,50835,Touch,Character,835,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50835,c835_Ult_Skill_1,1
5010861,50835,Stay,Character,835,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50835,c835_Ult_Skill_1,1
5010870,50836,Touch,Character,836,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50836,c836_Ult_Skill_1,1
5010871,50836,Stay,Character,836,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50836,c836_Ult_Skill_1,1
5010880,5035202,Touch,Character,352,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5035202,c352_02_Ult_Skill_1,1
5010881,5035202,Stay,Character,352,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5035202,c352_02_Ult_Skill_1,1
5010890,50412,Touch,Character,412,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50412,c412_Ult_Skill_1,1
5010891,50412,Stay,Character,412,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50412,c412_Ult_Skill_1,1
5010900,50520,Touch,Character,520,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50520,c520_Ult_Skill_1,1
5010901,50520,Stay,Character,520,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50520,c520_Ult_Skill_1,1
5010910,50521,Touch,Character,521,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50521,c521_Ult_Skill_1,1
5010911,50521,Stay,Character,521,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50521,c521_Ult_Skill_1,1
5010920,50993,Touch,Character,993,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50993,c993_Ult_Skill_1,1
5010921,50993,Stay,Character,993,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50993,c993_Ult_Skill_1,1
5010930,50513,Touch,Character,513,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50513,c513_Ult_Skill_1,1
5010931,50513,Stay,Character,513,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50513,c513_Ult_Skill_1,1
5010940,50162,Touch,Character,162,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50162,c162_Ult_Skill_1,1
5010941,50162,Stay,Character,162,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50162,c162_Ult_Skill_1,1
5010950,50590,Touch,Character,590,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50590,c590_Ult_Skill_1,1
5010951,50590,Stay,Character,590,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50590,c590_Ult_Skill_1,1
5010960,5051301,Touch,Character,513,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5051301,c513_01_Ult_Skill_1,1
5010961,5051301,Stay,Character,513,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5051301,c513_01_Ult_Skill_1,1
5010970,5016201,Touch,Character,162,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5016201,c162_01_Ult_Skill_1,1
5010971,5016201,Stay,Character,162,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5016201,c162_01_Ult_Skill_1,1
5010980,50581,Touch,Character,581,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50581,c581_Ult_Skill_1,1
5010981,50581,Stay,Character,581,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50581,c581_Ult_Skill_1,1
5010990,50041,Touch,Character,41,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50041,c041_Ult_Skill_1,1
5010991,50041,Stay,Character,41,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50041,c041_Ult_Skill_1,1
5011000,50850,Touch,Character,850,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50850,c850_Ult_Skill_1,1
5011001,50850,Stay,Character,850,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50850,c850_Ult_Skill_1,1
5011010,50851,Touch,Character,851,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50851,c851_Ult_Skill_1,1
5011011,50851,Stay,Character,851,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50851,c851_Ult_Skill_1,1
5011020,50852,Touch,Character,852,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50852,c852_Ult_Skill_1,1
5011021,50852,Stay,Character,852,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50852,c852_Ult_Skill_1,1
5011030,5085003,Touch,Character,850,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5085003,c850_03_Ult_Skill_1,1
5011031,5085003,Stay,Character,850,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5085003,c850_03_Ult_Skill_1,1
5011040,5022201,Touch,Character,222,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5022201,c222_01_Ult_Skill_1,1
5011041,5022201,Stay,Character,222,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5022201,c222_01_Ult_Skill_1,1
5011050,50532,Touch,Character,532,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50532,c532_Ult_Skill_1,1
5011051,50532,Stay,Character,532,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50532,c532_Ult_Skill_1,1
5011060,50234,Touch,Character,234,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50234,c234_Ult_Skill_1,1
5011061,50234,Stay,Character,234,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50234,c234_Ult_Skill_1,1
5011070,50502,Touch,Character,502,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50502,c502_Ult_Skill_1,1
5011071,50502,Stay,Character,502,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50502,c502_Ult_Skill_1,1
5011080,5001601,Touch,Character,16,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5001601,c016_01_Ult_Skill_1,1
5011081,5001601,Stay,Character,16,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5001601,c016_01_Ult_Skill_1,1
5011090,50095,Touch,Character,95,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50095,c095_Ult_Skill_1,1
5011091,50095,Stay,Character,95,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50095,c095_Ult_Skill_1,1
5011100,50093,Touch,Character,93,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50093,c093_Ult_Skill_1,1
5011101,50093,Stay,Character,93,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50093,c093_Ult_Skill_1,1
5011110,50094,Touch,Character,94,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50094,c094_Ult_Skill_1,1
5011111,50094,Stay,Character,94,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50094,c094_Ult_Skill_1,1
5011120,50315,Touch,Character,315,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50315,c315_Ult_Skill_1,1
5011121,50315,Stay,Character,315,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50315,c315_Ult_Skill_1,1
5011130,50143,Touch,Character,143,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50143,c143_Ult_Skill_1,1
5011131,50143,Stay,Character,143,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_50143,c143_Ult_Skill_1,1
5011140,5027201,Touch,Character,272,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5027201,c272_01_Ult_Skill_1,1
5011141,5027201,Stay,Character,272,Locale_LiveWallpaper,0,Locale_LiveWallpaper:live_wallpaper_desc_5027201,c272_01_Ult_Skill_1,1
7000100,7007201,Touch,Character,72,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_diesel_06_132,treasurestory_diesel_06_132,1
7000101,7007201,Stay,Character,72,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_diesel_06_132,treasurestory_diesel_06_132,1
7000200,7021001,Touch,Character,210,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_exia_06_133,treasurestory_exia_06_133,1
7000201,7021001,Stay,Character,210,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_exia_06_133,treasurestory_exia_06_133,1
7000300,7014201,Touch,Character,142,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_frima_07_63,treasurestory_frima_07_63,1
7000301,7014201,Stay,Character,142,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_frima_07_63,treasurestory_frima_07_63,1
7000400,7010001,Touch,Character,100,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_laplace_06_45,treasurestory_laplace_06_45,1
7000401,7010001,Stay,Character,100,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_laplace_06_45,treasurestory_laplace_06_45,1
7000500,7011201,Touch,Character,112,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_viper_06_150,treasurestory_viper_06_150,1
7000501,7011201,Stay,Character,112,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_viper_06_150,treasurestory_viper_06_150,1
7000600,7003201,Touch,Character,32,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_miranda_05_87,treasurestory_miranda_05_87,1
7000601,7003201,Stay,Character,32,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_miranda_05_87,treasurestory_miranda_05_87,1
7000700,7035201,Touch,Character,352,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_helm_06_52,treasurestory_helm_06_52,1
7000701,7035201,Stay,Character,352,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_helm_06_52,treasurestory_helm_06_52,1
7000800,7010101,Touch,Character,101,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_drake_06_49,treasurestory_drake_06_49,1
7000801,7010101,Stay,Character,101,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_drake_06_49,treasurestory_drake_06_49,1
7000900,7014101,Touch,Character,141,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_milk_06_46,treasurestory_milk_06_46,1
7000901,7014101,Stay,Character,141,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_milk_06_46,treasurestory_milk_06_46,1
7001000,7003001,Touch,Character,30,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_poli_06_83,treasurestory_poli_06_83,1
7001001,7003001,Stay,Character,30,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_poli_06_83,treasurestory_poli_06_83,1
7001100,7019201,Touch,Character,192,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_tove_06_98,treasurestory_tove_06_98,1
7001101,7019201,Stay,Character,192,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_tove_06_98,treasurestory_tove_06_98,1
7001200,7015001,Touch,Character,150,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_julia_06_48,treasurestory_julia_06_48,1
7001201,7015001,Stay,Character,150,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_julia_06_48,treasurestory_julia_06_48,1
7001300,7055001,Touch,Character,550,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_bay_05_82,treasurestory_bay_05_82,1
7001301,7055001,Stay,Character,550,Locale_NikkeEpisode,0,Locale_NikkeEpisode:treasurestory_bay_05_82,treasurestory_bay_05_82,1
