id,grade,lv,level_hp,level_defence
30715,Hard,715,13099500,81889
30716,Hard,716,13117125,81998
30717,Hard,717,13134750,82106
30718,Hard,718,13152400,82215
30719,Hard,719,13170025,82324
30720,Hard,720,13187675,82433
30721,Hard,721,13205300,82541
30722,Hard,722,13222925,82650
30723,Hard,723,13852925,86536
30724,Hard,724,13871550,86651
30725,Hard,725,13890175,86766
30726,Hard,726,13908775,86881
30727,Hard,727,13927400,86996
30728,Hard,728,13946000,87110
30729,Hard,729,13964625,87225
30730,Hard,730,13983225,87340
30731,Hard,731,14001850,87455
30732,Hard,732,14020475,87570
30733,Hard,733,14039075,87684
30734,Hard,734,14057700,87799
30735,Hard,735,14076300,87914
30736,Hard,736,14094925,88029
30737,Hard,737,14113550,88144
30738,Hard,738,14132150,88258
30739,Hard,739,14150775,88373
30740,Hard,740,14169375,88488
30741,Hard,741,14188000,88603
30742,Hard,742,14206600,88718
30743,Hard,743,14885800,92907
30744,Hard,744,14904400,93022
30745,Hard,745,14923025,93137
30746,Hard,746,14941625,93252
30747,Hard,747,14960250,93366
30748,Hard,748,14978875,93481
30749,Hard,749,14997475,93596
30750,Hard,750,15016100,93711
30751,Hard,751,15034700,93825
30752,Hard,752,15053325,93940
30753,Hard,753,15071925,94055
30754,Hard,754,15090550,94170
30755,Hard,755,15109175,94285
30756,Hard,756,15127775,94399
30757,Hard,757,15147075,94526
30758,Hard,758,15165700,94640
30759,Hard,759,15184325,94755
30760,Hard,760,15202925,94870
30761,Hard,761,15221550,94985
30762,Hard,762,15240150,95100
30763,Hard,763,15971025,99607
30764,Hard,764,15990625,99728
30765,Hard,765,16010200,99849
30766,Hard,766,16029800,99970
30767,Hard,767,16049400,100090
30768,Hard,768,16069000,100211
30769,Hard,769,16088575,100332
30770,Hard,770,16108175,100453
30771,Hard,771,16127775,100574
30772,Hard,772,16147375,100695
30773,Hard,773,16166950,100815
30774,Hard,774,16186550,100936
30775,Hard,775,16206150,101057
30776,Hard,776,16225750,101178
30777,Hard,777,16245350,101299
30778,Hard,778,16264925,101420
30779,Hard,779,16284525,101540
30780,Hard,780,16304125,101661
30781,Hard,781,16323725,101782
30782,Hard,782,16343300,101903
30783,Hard,783,17129275,106751
30784,Hard,784,17148875,106872
30785,Hard,785,17168475,106993
30786,Hard,786,17188050,107114
30787,Hard,787,17207650,107234
30788,Hard,788,17227250,107355
30789,Hard,789,17246850,107476
30790,Hard,790,17266450,107597
30791,Hard,791,17286025,107718
30792,Hard,792,17305625,107839
30793,Hard,793,17325225,107959
30794,Hard,794,17344825,108080
30795,Hard,795,17364400,108201
30796,Hard,796,17384000,108322
30797,Hard,797,17403600,108443
30798,Hard,798,17423200,108564
30799,Hard,799,17442775,108685
30800,Hard,800,17462375,108805
30801,Hard,801,17481975,108926
30802,Hard,802,17501575,109047
30803,Hard,803,18345475,114252
30804,Hard,804,18366050,114378
30805,Hard,805,18386625,114505
30806,Hard,806,18407200,114632
30807,Hard,807,18427775,114759
30808,Hard,808,18448350,114886
30809,Hard,809,18468925,115013
30810,Hard,810,18489500,115140
30811,Hard,811,18510075,115267
30812,Hard,812,18530650,115394
30813,Hard,813,18551225,115520
30814,Hard,814,18571800,115647
30815,Hard,815,18592375,115774
30816,Hard,816,18612950,115901
30817,Hard,817,18633525,116028
30818,Hard,818,18654100,116155
30819,Hard,819,18674675,116282
30820,Hard,820,18695250,116409
30821,Hard,821,18715825,116535
30822,Hard,822,18736400,116662
30823,Hard,823,19642075,122248
30824,Hard,824,19662650,122374
30825,Hard,825,19683225,122501
30826,Hard,826,19703800,122628
30827,Hard,827,19724375,122755
30828,Hard,828,19744950,122882
30829,Hard,829,19766225,123020
30830,Hard,830,19786800,123147
30831,Hard,831,19807375,123274
30832,Hard,832,19827950,123401
30833,Hard,833,19848500,123528
30834,Hard,834,19869075,123655
30835,Hard,835,19889650,123782
30836,Hard,836,19910225,123908
30837,Hard,837,19930800,124035
30838,Hard,838,19951375,124162
30839,Hard,839,19971950,124289
30840,Hard,840,19992525,124416
30841,Hard,841,20013100,124543
30842,Hard,842,20033675,124670
30843,Hard,843,21004175,130655
30844,Hard,844,21025725,130788
30845,Hard,845,21047275,130921
30846,Hard,846,21068825,131054
30847,Hard,847,21090400,131187
30848,Hard,848,21111950,131320
30849,Hard,849,21133500,131452
30850,Hard,850,21155050,131585
30851,Hard,851,21176600,131718
30852,Hard,852,21198150,131851
30853,Hard,853,21219700,131984
30854,Hard,854,21241275,132117
30855,Hard,855,21262825,132250
30856,Hard,856,21284375,132383
30857,Hard,857,21305925,132516
30858,Hard,858,21327475,132649
30859,Hard,859,21349025,132782
30860,Hard,860,21370575,132915
30861,Hard,861,21392125,133048
30862,Hard,862,21413700,133181
30863,Hard,863,22453200,139591
30864,Hard,864,22474750,139724
30865,Hard,865,22496325,139857
30866,Hard,866,22517875,139990
30867,Hard,867,22539425,140123
30868,Hard,868,22560975,140256
30869,Hard,869,22582525,140389
30870,Hard,870,22604075,140522
30871,Hard,871,22625625,140654
30872,Hard,872,22647200,140787
30873,Hard,873,22668750,140920
30874,Hard,874,22690300,141053
30875,Hard,875,22711850,141186
30876,Hard,876,22733400,141319
30877,Hard,877,22754950,141452
30878,Hard,878,22776500,141585
30879,Hard,879,22798075,141718
30880,Hard,880,22819625,141851
30881,Hard,881,22841175,141984
30882,Hard,882,22862725,142117
30883,Hard,883,23974650,148974
30884,Hard,884,23997175,149113
30885,Hard,885,24019700,149252
30886,Hard,886,24042250,149391
30887,Hard,887,24064775,149530
30888,Hard,888,24087300,149669
30889,Hard,889,24109850,149808
30890,Hard,890,24132375,149947
30891,Hard,891,24154900,150086
30892,Hard,892,24177450,150225
30893,Hard,893,24199975,150364
30894,Hard,894,24222500,150503
30895,Hard,895,24245050,150642
30896,Hard,896,24267575,150781
30897,Hard,897,24290100,150920
30898,Hard,898,24312650,151059
30899,Hard,899,24335175,151198
30900,Hard,900,24357700,151337
30901,Hard,901,24380250,151476
30902,Hard,902,24402775,151615
30903,Hard,903,25591700,158947
30904,Hard,904,25614225,159086
30905,Hard,905,25636775,159225
30906,Hard,906,25659300,159364
30907,Hard,907,25681825,159503
30908,Hard,908,25704375,159642
30909,Hard,909,25726900,159781
30910,Hard,910,25749425,159920
30911,Hard,911,25771975,160059
30912,Hard,912,25794500,160198
30913,Hard,913,25817025,160337
30914,Hard,914,25839575,160476
30915,Hard,915,25862100,160615
30916,Hard,916,25884625,160754
30917,Hard,917,25907175,160893
30918,Hard,918,25929700,161032
30919,Hard,919,25952225,161171
30920,Hard,920,25975450,161321
30921,Hard,921,25998000,161460
30922,Hard,922,26020525,161599
30923,Hard,923,27290325,169431
30924,Hard,924,27313825,169576
30925,Hard,925,27337350,169721
30926,Hard,926,27360850,169866
30927,Hard,927,27384375,170011
30928,Hard,928,27407875,170156
30929,Hard,929,27431400,170301
30930,Hard,930,27454925,170446
30931,Hard,931,27478425,170591
30932,Hard,932,27501950,170736
30933,Hard,933,27525450,170881
30934,Hard,934,27548975,171026
30935,Hard,935,27572475,171171
30936,Hard,936,27596000,171316
30937,Hard,937,27619500,171461
30938,Hard,938,27643025,171606
30939,Hard,939,27666525,171751
30940,Hard,940,27690050,171896
30941,Hard,941,27713550,172041
30942,Hard,942,27737075,172186
30943,Hard,943,29092700,180547
30944,Hard,944,29116200,180692
30945,Hard,945,29139725,180837
30946,Hard,946,29163225,180982
30947,Hard,947,29186750,181127
30948,Hard,948,29210250,181272
30949,Hard,949,29233775,181417
30950,Hard,950,29257275,181562
30951,Hard,951,29280800,181707
30952,Hard,952,29304300,181852
30953,Hard,953,29327825,181997
30954,Hard,954,29351325,182142
30955,Hard,955,29374850,182287
30956,Hard,956,29398350,182432
30957,Hard,957,29421875,182577
30958,Hard,958,29445375,182722
30959,Hard,959,29468900,182867
30960,Hard,960,29492400,183012
30961,Hard,961,29515925,183157
30962,Hard,962,29539425,183302
30963,Hard,963,30985150,192219
30964,Hard,964,31009625,192370
30965,Hard,965,31034125,192521
30966,Hard,966,31058625,192672
30967,Hard,967,31083100,192823
30968,Hard,968,31107600,192974
30969,Hard,969,31132100,193125
30970,Hard,970,31156600,193276
30971,Hard,971,31181075,193427
30972,Hard,972,31205575,193578
30973,Hard,973,31230075,193729
30974,Hard,974,31254550,193880
30975,Hard,975,31279050,194031
30976,Hard,976,31303550,194182
30977,Hard,977,31328025,194333
30978,Hard,978,31352525,194484
30979,Hard,979,31377025,194635
30980,Hard,980,31401525,194786
30981,Hard,981,31426000,194938
30982,Hard,982,31450500,195089
30983,Hard,983,32991775,204595
30984,Hard,984,33016275,204746
30985,Hard,985,33040750,204897
30986,Hard,986,33065250,205048
30987,Hard,987,33089750,205199
30988,Hard,988,33114250,205350
30989,Hard,989,33138725,205501
30990,Hard,990,33163225,205652
30991,Hard,991,33187725,205803
30992,Hard,992,33212200,205955
30993,Hard,993,33236700,206106
30994,Hard,994,33261200,206257
30995,Hard,995,33285675,206408
30996,Hard,996,33310175,206559
30997,Hard,997,33334675,206710
30998,Hard,998,33359175,206861
30999,Hard,999,33383650,207012
31000,Hard,1000,33408150,207163
11001,Soft,1001,3473075,214727
11002,Soft,1002,3475527,214878
11003,Soft,1003,3640042,225003
11004,Soft,1004,3642595,225160
11005,Soft,1005,3645147,225317
11006,Soft,1006,3647700,225474
11007,Soft,1007,3650255,225632
11008,Soft,1008,3652807,225789
11009,Soft,1009,3655360,225946
11010,Soft,1010,3657912,226103
11011,Soft,1011,3660465,226260
11012,Soft,1012,3663017,226417
11013,Soft,1013,3665570,226574
11014,Soft,1014,3668122,226731
11015,Soft,1015,3670675,226888
11016,Soft,1016,3673227,227045
11017,Soft,1017,3675782,227202
11018,Soft,1018,3678335,227360
11019,Soft,1019,3680887,227517
11020,Soft,1020,3683440,227674
11021,Soft,1021,3685992,227831
11022,Soft,1022,3688545,227988
11023,Soft,1023,3863712,238768
11024,Soft,1024,3866265,238925
11025,Soft,1025,3868817,239082
11026,Soft,1026,3871370,239239
11027,Soft,1027,3873922,239396
11028,Soft,1028,3876475,239554
11029,Soft,1029,3879030,239711
11030,Soft,1030,3881582,239868
11031,Soft,1031,3884135,240025
11032,Soft,1032,3886687,240182
11033,Soft,1033,3889240,240339
11034,Soft,1034,3891792,240496
11035,Soft,1035,3894345,240653
11036,Soft,1036,3896897,240810
11037,Soft,1037,3899450,240967
11038,Soft,1038,3902002,241124
11039,Soft,1039,3904557,241282
11040,Soft,1040,3907110,241439
11041,Soft,1041,3909662,241596
11042,Soft,1042,3912215,241753
11043,Soft,1043,4098565,253222
11044,Soft,1044,4101215,253385
11045,Soft,1045,4103867,253548
11046,Soft,1046,4106517,253711
11047,Soft,1047,4109167,253874
11048,Soft,1048,4111820,254037
11049,Soft,1049,4114470,254201
11050,Soft,1050,4117122,254364
11051,Soft,1051,4119772,254527
11052,Soft,1052,4122422,254690
11053,Soft,1053,4125075,254853
11054,Soft,1054,4127725,255016
11055,Soft,1055,4130375,255179
11056,Soft,1056,4133027,255342
11057,Soft,1057,4135677,255506
11058,Soft,1058,4138330,255669
11059,Soft,1059,4140980,255832
11060,Soft,1060,4143630,255995
11061,Soft,1061,4146282,256158
11062,Soft,1062,4148932,256321
11063,Soft,1063,4347122,268518
11064,Soft,1064,4349775,268681
11065,Soft,1065,4352425,268844
11066,Soft,1066,4355077,269007
11067,Soft,1067,4357727,269170
11068,Soft,1068,4360377,269333
11069,Soft,1069,4363030,269496
11070,Soft,1070,4365680,269660
11071,Soft,1071,4368330,269823
11072,Soft,1072,4370982,269986
11073,Soft,1073,4373632,270149
11074,Soft,1074,4376285,270312
11075,Soft,1075,4378935,270475
11076,Soft,1076,4381585,270638
11077,Soft,1077,4384237,270802
11078,Soft,1078,4386887,270965
11079,Soft,1079,4389537,271128
11080,Soft,1080,4392190,271291
11081,Soft,1081,4394840,271454
11082,Soft,1082,4397490,271617
11083,Soft,1083,4608107,284579
11084,Soft,1084,4610857,284748
11085,Soft,1085,4613605,284917
11086,Soft,1086,4616355,285086
11087,Soft,1087,4619105,285255
11088,Soft,1088,4621852,285424
11089,Soft,1089,4624602,285594
11090,Soft,1090,4627350,285763
11091,Soft,1091,4630100,285932
11092,Soft,1092,4632850,286101
11093,Soft,1093,4635597,286270
11094,Soft,1094,4638347,286439
11095,Soft,1095,4641097,286609
11096,Soft,1096,4643845,286778
11097,Soft,1097,4646595,286947
11098,Soft,1098,4649345,287116
11099,Soft,1099,4652092,287285
11100,Soft,1100,4654842,287455
11101,Soft,1101,4657592,287624
11102,Soft,1102,4660340,287793
11103,Soft,1103,4884097,301564
11104,Soft,1104,4886847,301733
11105,Soft,1105,4889597,301902
11106,Soft,1106,4892345,302071
11107,Soft,1107,4895095,302240
11108,Soft,1108,4897845,302410
11109,Soft,1109,4900592,302579
11110,Soft,1110,4903342,302748
11111,Soft,1111,4906090,302917
11112,Soft,1112,4908840,303086
11113,Soft,1113,4911590,303256
11114,Soft,1114,4914337,303425
11115,Soft,1115,4917087,303594
11116,Soft,1116,4919837,303763
11117,Soft,1117,4922585,303932
11118,Soft,1118,4925335,304101
11119,Soft,1119,4928085,304271
11120,Soft,1120,4930832,304440
11121,Soft,1121,4933582,304609
11122,Soft,1122,4936332,304778
11123,Soft,1123,5173890,319397
11124,Soft,1124,5176735,319573
11125,Soft,1125,5179582,319748
11126,Soft,1126,5182430,319923
11127,Soft,1127,5185277,320098
11128,Soft,1128,5188125,320273
11129,Soft,1129,5190972,320449
11130,Soft,1130,5193820,320624
11131,Soft,1131,5196667,320799
11132,Soft,1132,5199515,320974
11133,Soft,1133,5202362,321150
11134,Soft,1134,5205210,321325
11135,Soft,1135,5208057,321500
11136,Soft,1136,5210902,321675
11137,Soft,1137,5213750,321850
11138,Soft,1138,5216597,322026
11139,Soft,1139,5219445,322201
11140,Soft,1140,5222292,322376
11141,Soft,1141,5225140,322551
11142,Soft,1142,5227987,322726
11143,Soft,1143,5480130,338244
11144,Soft,1144,5482977,338419
11145,Soft,1145,5485825,338594
11146,Soft,1146,5488672,338769
11147,Soft,1147,5491520,338944
11148,Soft,1148,5494365,339120
11149,Soft,1149,5497212,339295
11150,Soft,1150,5500060,339470
11151,Soft,1151,5502907,339645
11152,Soft,1152,5505755,339821
11153,Soft,1153,5508602,339996
11154,Soft,1154,5511450,340171
11155,Soft,1155,5514297,340346
11156,Soft,1156,5517145,340521
11157,Soft,1157,5519992,340697
11158,Soft,1158,5522840,340872
11159,Soft,1159,5525687,341047
11160,Soft,1160,5528532,341222
11161,Soft,1161,5531380,341397
11162,Soft,1162,5534227,341573
11163,Soft,1163,5801677,358032
11164,Soft,1164,5804622,358214
11165,Soft,1165,5807567,358395
11166,Soft,1166,5810512,358576
11167,Soft,1167,5813460,358757
11168,Soft,1168,5816405,358939
11169,Soft,1169,5819350,359120
11170,Soft,1170,5822295,359301
11171,Soft,1171,5825240,359482
11172,Soft,1172,5828187,359664
11173,Soft,1173,5831132,359845
11174,Soft,1174,5834077,360026
11175,Soft,1175,5837022,360207
11176,Soft,1176,5839967,360389
11177,Soft,1177,5842915,360570
11178,Soft,1178,5845860,360751
11179,Soft,1179,5848805,360932
11180,Soft,1180,5851750,361114
11181,Soft,1181,5854695,361295
11182,Soft,1182,5857642,361476
11183,Soft,1183,6141265,378930
11184,Soft,1184,6144212,379112
11185,Soft,1185,6147157,379293
11186,Soft,1186,6150102,379474
11187,Soft,1187,6153047,379655
11188,Soft,1188,6155992,379837
11189,Soft,1189,6158940,380018
11190,Soft,1190,6161885,380199
11191,Soft,1191,6164830,380380
11192,Soft,1192,6167775,380562
11193,Soft,1193,6170720,380743
11194,Soft,1194,6173665,380924
11195,Soft,1195,6176612,381106
11196,Soft,1196,6179557,381287
11197,Soft,1197,6182502,381468
11198,Soft,1198,6185447,381649
11199,Soft,1199,6188392,381831
11200,Soft,1200,6191340,382012
21001,Medium,1001,13892300,214727
21002,Medium,1002,13902110,214878
21003,Medium,1003,14560170,225003
21004,Medium,1004,14570380,225160
21005,Medium,1005,14580590,225317
21006,Medium,1006,14590800,225474
21007,Medium,1007,14601020,225632
21008,Medium,1008,14611230,225789
21009,Medium,1009,14621440,225946
21010,Medium,1010,14631650,226103
21011,Medium,1011,14641860,226260
21012,Medium,1012,14652070,226417
21013,Medium,1013,14662280,226574
21014,Medium,1014,14672490,226731
21015,Medium,1015,14682700,226888
21016,Medium,1016,14692910,227045
21017,Medium,1017,14703130,227202
21018,Medium,1018,14713340,227360
21019,Medium,1019,14723550,227517
21020,Medium,1020,14733760,227674
21021,Medium,1021,14743970,227831
21022,Medium,1022,14754180,227988
21023,Medium,1023,15454850,238768
21024,Medium,1024,15465060,238925
21025,Medium,1025,15475270,239082
21026,Medium,1026,15485480,239239
21027,Medium,1027,15495690,239396
21028,Medium,1028,15505900,239554
21029,Medium,1029,15516120,239711
21030,Medium,1030,15526330,239868
21031,Medium,1031,15536540,240025
21032,Medium,1032,15546750,240182
21033,Medium,1033,15556960,240339
21034,Medium,1034,15567170,240496
21035,Medium,1035,15577380,240653
21036,Medium,1036,15587590,240810
21037,Medium,1037,15597800,240967
21038,Medium,1038,15608010,241124
21039,Medium,1039,15618230,241282
21040,Medium,1040,15628440,241439
21041,Medium,1041,15638650,241596
21042,Medium,1042,15648860,241753
21043,Medium,1043,16394260,253222
21044,Medium,1044,16404860,253385
21045,Medium,1045,16415470,253548
21046,Medium,1046,16426070,253711
21047,Medium,1047,16436670,253874
21048,Medium,1048,16447280,254037
21049,Medium,1049,16457880,254201
21050,Medium,1050,16468490,254364
21051,Medium,1051,16479090,254527
21052,Medium,1052,16489690,254690
21053,Medium,1053,16500300,254853
21054,Medium,1054,16510900,255016
21055,Medium,1055,16521500,255179
21056,Medium,1056,16532110,255342
21057,Medium,1057,16542710,255506
21058,Medium,1058,16553320,255669
21059,Medium,1059,16563920,255832
21060,Medium,1060,16574520,255995
21061,Medium,1061,16585130,256158
21062,Medium,1062,16595730,256321
21063,Medium,1063,17388490,268518
21064,Medium,1064,17399100,268681
21065,Medium,1065,17409700,268844
21066,Medium,1066,17420310,269007
21067,Medium,1067,17430910,269170
21068,Medium,1068,17441510,269333
21069,Medium,1069,17452120,269496
21070,Medium,1070,17462720,269660
21071,Medium,1071,17473320,269823
21072,Medium,1072,17483930,269986
21073,Medium,1073,17494530,270149
21074,Medium,1074,17505140,270312
21075,Medium,1075,17515740,270475
21076,Medium,1076,17526340,270638
21077,Medium,1077,17536950,270802
21078,Medium,1078,17547550,270965
21079,Medium,1079,17558150,271128
21080,Medium,1080,17568760,271291
21081,Medium,1081,17579360,271454
21082,Medium,1082,17589960,271617
21083,Medium,1083,18432430,284579
21084,Medium,1084,18443430,284748
21085,Medium,1085,18454420,284917
21086,Medium,1086,18465420,285086
21087,Medium,1087,18476420,285255
21088,Medium,1088,18487410,285424
21089,Medium,1089,18498410,285594
21090,Medium,1090,18509400,285763
21091,Medium,1091,18520400,285932
21092,Medium,1092,18531400,286101
21093,Medium,1093,18542390,286270
21094,Medium,1094,18553390,286439
21095,Medium,1095,18564390,286609
21096,Medium,1096,18575380,286778
21097,Medium,1097,18586380,286947
21098,Medium,1098,18597380,287116
21099,Medium,1099,18608370,287285
21100,Medium,1100,18619370,287455
21101,Medium,1101,18630370,287624
21102,Medium,1102,18641360,287793
21103,Medium,1103,19536390,301564
21104,Medium,1104,19547390,301733
21105,Medium,1105,19558390,301902
21106,Medium,1106,19569380,302071
21107,Medium,1107,19580380,302240
21108,Medium,1108,19591380,302410
21109,Medium,1109,19602370,302579
21110,Medium,1110,19613370,302748
21111,Medium,1111,19624360,302917
21112,Medium,1112,19635360,303086
21113,Medium,1113,19646360,303256
21114,Medium,1114,19657350,303425
21115,Medium,1115,19668350,303594
21116,Medium,1116,19679350,303763
21117,Medium,1117,19690340,303932
21118,Medium,1118,19701340,304101
21119,Medium,1119,19712340,304271
21120,Medium,1120,19723330,304440
21121,Medium,1121,19734330,304609
21122,Medium,1122,19745330,304778
21123,Medium,1123,20695560,319397
21124,Medium,1124,20706940,319573
21125,Medium,1125,20718330,319748
21126,Medium,1126,20729720,319923
21127,Medium,1127,20741110,320098
21128,Medium,1128,20752500,320273
21129,Medium,1129,20763890,320449
21130,Medium,1130,20775280,320624
21131,Medium,1131,20786670,320799
21132,Medium,1132,20798060,320974
21133,Medium,1133,20809450,321150
21134,Medium,1134,20820840,321325
21135,Medium,1135,20832230,321500
21136,Medium,1136,20843610,321675
21137,Medium,1137,20855000,321850
21138,Medium,1138,20866390,322026
21139,Medium,1139,20877780,322201
21140,Medium,1140,20889170,322376
21141,Medium,1141,20900560,322551
21142,Medium,1142,20911950,322726
21143,Medium,1143,21920520,338244
21144,Medium,1144,21931910,338419
21145,Medium,1145,21943300,338594
21146,Medium,1146,21954690,338769
21147,Medium,1147,21966080,338944
21148,Medium,1148,21977460,339120
21149,Medium,1149,21988850,339295
21150,Medium,1150,22000240,339470
21151,Medium,1151,22011630,339645
21152,Medium,1152,22023020,339821
21153,Medium,1153,22034410,339996
21154,Medium,1154,22045800,340171
21155,Medium,1155,22057190,340346
21156,Medium,1156,22068580,340521
21157,Medium,1157,22079970,340697
21158,Medium,1158,22091360,340872
21159,Medium,1159,22102750,341047
21160,Medium,1160,22114130,341222
21161,Medium,1161,22125520,341397
21162,Medium,1162,22136910,341573
21163,Medium,1163,23206710,358032
21164,Medium,1164,23218490,358214
21165,Medium,1165,23230270,358395
21166,Medium,1166,23242050,358576
21167,Medium,1167,23253840,358757
21168,Medium,1168,23265620,358939
21169,Medium,1169,23277400,359120
21170,Medium,1170,23289180,359301
21171,Medium,1171,23300960,359482
21172,Medium,1172,23312750,359664
21173,Medium,1173,23324530,359845
21174,Medium,1174,23336310,360026
21175,Medium,1175,23348090,360207
21176,Medium,1176,23359870,360389
21177,Medium,1177,23371660,360570
21178,Medium,1178,23383440,360751
21179,Medium,1179,23395220,360932
21180,Medium,1180,23407000,361114
21181,Medium,1181,23418780,361295
21182,Medium,1182,23430570,361476
21183,Medium,1183,24565060,378930
21184,Medium,1184,24576850,379112
21185,Medium,1185,24588630,379293
21186,Medium,1186,24600410,379474
21187,Medium,1187,24612190,379655
21188,Medium,1188,24623970,379837
21189,Medium,1189,24635760,380018
21190,Medium,1190,24647540,380199
21191,Medium,1191,24659320,380380
21192,Medium,1192,24671100,380562
21193,Medium,1193,24682880,380743
21194,Medium,1194,24694660,380924
21195,Medium,1195,24706450,381106
21196,Medium,1196,24718230,381287
21197,Medium,1197,24730010,381468
21198,Medium,1198,24741790,381649
21199,Medium,1199,24753570,381831
21200,Medium,1200,24765360,382012
31001,Hard,1001,34730750,214727
31002,Hard,1002,34755275,214878
31003,Hard,1003,36400425,225003
31004,Hard,1004,36425950,225160
31005,Hard,1005,36451475,225317
31006,Hard,1006,36477000,225474
31007,Hard,1007,36502550,225632
31008,Hard,1008,36528075,225789
31009,Hard,1009,36553600,225946
31010,Hard,1010,36579125,226103
31011,Hard,1011,36604650,226260
31012,Hard,1012,36630175,226417
31013,Hard,1013,36655700,226574
31014,Hard,1014,36681225,226731
31015,Hard,1015,36706750,226888
31016,Hard,1016,36732275,227045
31017,Hard,1017,36757825,227202
31018,Hard,1018,36783350,227360
31019,Hard,1019,36808875,227517
31020,Hard,1020,36834400,227674
31021,Hard,1021,36859925,227831
31022,Hard,1022,36885450,227988
31023,Hard,1023,38637125,238768
31024,Hard,1024,38662650,238925
31025,Hard,1025,38688175,239082
31026,Hard,1026,38713700,239239
31027,Hard,1027,38739225,239396
31028,Hard,1028,38764750,239554
31029,Hard,1029,38790300,239711
31030,Hard,1030,38815825,239868
31031,Hard,1031,38841350,240025
31032,Hard,1032,38866875,240182
31033,Hard,1033,38892400,240339
31034,Hard,1034,38917925,240496
31035,Hard,1035,38943450,240653
31036,Hard,1036,38968975,240810
31037,Hard,1037,38994500,240967
31038,Hard,1038,39020025,241124
31039,Hard,1039,39045575,241282
31040,Hard,1040,39071100,241439
31041,Hard,1041,39096625,241596
31042,Hard,1042,39122150,241753
31043,Hard,1043,40985650,253222
31044,Hard,1044,41012150,253385
31045,Hard,1045,41038675,253548
31046,Hard,1046,41065175,253711
31047,Hard,1047,41091675,253874
31048,Hard,1048,41118200,254037
31049,Hard,1049,41144700,254201
31050,Hard,1050,41171225,254364
31051,Hard,1051,41197725,254527
31052,Hard,1052,41224225,254690
31053,Hard,1053,41250750,254853
31054,Hard,1054,41277250,255016
31055,Hard,1055,41303750,255179
31056,Hard,1056,41330275,255342
31057,Hard,1057,41356775,255506
31058,Hard,1058,41383300,255669
31059,Hard,1059,41409800,255832
31060,Hard,1060,41436300,255995
31061,Hard,1061,41462825,256158
31062,Hard,1062,41489325,256321
31063,Hard,1063,43471225,268518
31064,Hard,1064,43497750,268681
31065,Hard,1065,43524250,268844
31066,Hard,1066,43550775,269007
31067,Hard,1067,43577275,269170
31068,Hard,1068,43603775,269333
31069,Hard,1069,43630300,269496
31070,Hard,1070,43656800,269660
31071,Hard,1071,43683300,269823
31072,Hard,1072,43709825,269986
31073,Hard,1073,43736325,270149
31074,Hard,1074,43762850,270312
31075,Hard,1075,43789350,270475
31076,Hard,1076,43815850,270638
31077,Hard,1077,43842375,270802
31078,Hard,1078,43868875,270965
31079,Hard,1079,43895375,271128
31080,Hard,1080,43921900,271291
31081,Hard,1081,43948400,271454
31082,Hard,1082,43974900,271617
31083,Hard,1083,46081075,284579
31084,Hard,1084,46108575,284748
31085,Hard,1085,46136050,284917
31086,Hard,1086,46163550,285086
31087,Hard,1087,46191050,285255
31088,Hard,1088,46218525,285424
31089,Hard,1089,46246025,285594
31090,Hard,1090,46273500,285763
31091,Hard,1091,46301000,285932
31092,Hard,1092,46328500,286101
31093,Hard,1093,46355975,286270
31094,Hard,1094,46383475,286439
31095,Hard,1095,46410975,286609
31096,Hard,1096,46438450,286778
31097,Hard,1097,46465950,286947
31098,Hard,1098,46493450,287116
31099,Hard,1099,46520925,287285
31100,Hard,1100,46548425,287455
31101,Hard,1101,46575925,287624
31102,Hard,1102,46603400,287793
31103,Hard,1103,48840975,301564
31104,Hard,1104,48868475,301733
31105,Hard,1105,48895975,301902
31106,Hard,1106,48923450,302071
31107,Hard,1107,48950950,302240
31108,Hard,1108,48978450,302410
31109,Hard,1109,49005925,302579
31110,Hard,1110,49033425,302748
31111,Hard,1111,49060900,302917
31112,Hard,1112,49088400,303086
31113,Hard,1113,49115900,303256
31114,Hard,1114,49143375,303425
31115,Hard,1115,49170875,303594
31116,Hard,1116,49198375,303763
31117,Hard,1117,49225850,303932
31118,Hard,1118,49253350,304101
31119,Hard,1119,49280850,304271
31120,Hard,1120,49308325,304440
31121,Hard,1121,49335825,304609
31122,Hard,1122,49363325,304778
31123,Hard,1123,51738900,319397
31124,Hard,1124,51767350,319573
31125,Hard,1125,51795825,319748
31126,Hard,1126,51824300,319923
31127,Hard,1127,51852775,320098
31128,Hard,1128,51881250,320273
31129,Hard,1129,51909725,320449
31130,Hard,1130,51938200,320624
31131,Hard,1131,51966675,320799
31132,Hard,1132,51995150,320974
31133,Hard,1133,52023625,321150
31134,Hard,1134,52052100,321325
31135,Hard,1135,52080575,321500
31136,Hard,1136,52109025,321675
31137,Hard,1137,52137500,321850
31138,Hard,1138,52165975,322026
31139,Hard,1139,52194450,322201
31140,Hard,1140,52222925,322376
31141,Hard,1141,52251400,322551
31142,Hard,1142,52279875,322726
31143,Hard,1143,54801300,338244
31144,Hard,1144,54829775,338419
31145,Hard,1145,54858250,338594
31146,Hard,1146,54886725,338769
31147,Hard,1147,54915200,338944
31148,Hard,1148,54943650,339120
31149,Hard,1149,54972125,339295
31150,Hard,1150,55000600,339470
31151,Hard,1151,55029075,339645
31152,Hard,1152,55057550,339821
31153,Hard,1153,55086025,339996
