id,object_type,object_sub_type,grade_type,order,resource_id,si_resource_id,name_localkey,description_localkey,exchange_item_id,exchange_item_value,require_item_id,require_item_value,is_hidden,badge_resource_id
202122,Sticker,Event,SR,202122,icn_profile_sticker_killthelord_03,si_profile_sticker_killthelord_03,Locale_Profile:sticker_killthelord_03_name,Locale_Profile:sticker_killthelord_03_description,7160001,5,7160001,30,False,
202123,Sticker,Event,SR,202123,icn_profile_sticker_arcanearchive_02,si_profile_sticker_arcanearchive_02,Locale_Profile:sticker_arcanearchive_02_name,Locale_Profile:sticker_arcanearchive_02_description,7160001,5,7160001,30,False,
202124,Sticker,Event,SR,202124,icn_profile_sticker_arcanearchive_03,si_profile_sticker_arcanearchive_03,Locale_Profile:sticker_arcanearchive_03_name,Locale_Profile:sticker_arcanearchive_03_description,7160001,5,7160001,30,False,
202125,Sticker,Event,SR,202125,icn_profile_sticker_lordforjustice_02,si_profile_sticker_lordforjustice_02,Locale_Profile:sticker_lordforjustice_02_name,Locale_Profile:sticker_lordforjustice_02_description,7160001,5,7160001,30,False,
202126,Sticker,Event,SR,202126,icn_profile_sticker_lordforjustice_03,si_profile_sticker_lordforjustice_03,Locale_Profile:sticker_lordforjustice_03_name,Locale_Profile:sticker_lordforjustice_03_description,7160001,5,7160001,30,False,
202127,Sticker,Event,SR,202127,icn_profile_sticker_overthehorizon_02,si_profile_sticker_overthehorizon_02,Locale_Profile:sticker_overthehorizon_02_name,Locale_Profile:sticker_overthehorizon_02_description,7160001,5,7160001,30,False,
202128,Sticker,Event,SR,202128,icn_profile_sticker_overthehorizon_03,si_profile_sticker_overthehorizon_03,Locale_Profile:sticker_overthehorizon_03_name,Locale_Profile:sticker_overthehorizon_03_description,7160001,5,7160001,30,False,
202129,Sticker,Event,SR,202129,icn_profile_sticker_boomtheghost_02,si_profile_sticker_boomtheghost_02,Locale_Profile:sticker_boomtheghost_02_name,Locale_Profile:sticker_boomtheghost_02_description,7160001,5,7160001,30,False,
202130,Sticker,Event,SR,202130,icn_profile_sticker_boomtheghost_03,si_profile_sticker_boomtheghost_03,Locale_Profile:sticker_boomtheghost_03_name,Locale_Profile:sticker_boomtheghost_03_description,7160001,5,7160001,30,False,
202131,Sticker,Event,SR,202131,icn_profile_sticker_1000dayspresent_01,si_profile_sticker_1000dayspresent_01,Locale_Profile:sticker_1000dayspresent_01_name,Locale_Profile:sticker_1000dayspresent_01_description,7160001,5,7160001,30,True,
202132,Sticker,Event,SR,202132,icn_profile_sticker_1000dayspresent_02,si_profile_sticker_1000dayspresent_02,Locale_Profile:sticker_1000dayspresent_02_name,Locale_Profile:sticker_1000dayspresent_02_description,7160001,5,7160001,30,True,
202133,Sticker,Event,SR,202133,icn_profile_sticker_absolute_02,si_profile_sticker_absolute_02,Locale_Profile:sticker_absolute_02_name,Locale_Profile:sticker_absolute_02_description,7160001,5,7160001,30,False,
202134,Sticker,Event,SR,202134,icn_profile_sticker_absolute_03,si_profile_sticker_absolute_03,Locale_Profile:sticker_absolute_03_name,Locale_Profile:sticker_absolute_03_description,7160001,5,7160001,30,False,
202135,Sticker,Event,SR,202135,icn_profile_sticker_coinsinrush_02,si_profile_sticker_coinsinrush_02,Locale_Profile:sticker_coinsinrush_02_name,Locale_Profile:sticker_coinsinrush_02_description,7160001,5,7160001,30,False,
202136,Sticker,Event,SR,202136,icn_profile_sticker_coinsinrush_03,si_profile_sticker_coinsinrush_03,Locale_Profile:sticker_coinsinrush_03_name,Locale_Profile:sticker_coinsinrush_03_description,7160001,5,7160001,30,False,
202137,Sticker,Event,SR,202137,icn_profile_sticker_madeinrush_02,si_profile_sticker_madeinrush_02,Locale_Profile:sticker_madeinrush_02_name,Locale_Profile:sticker_madeinrush_02_description,7160001,5,7160001,30,True,
212010,Sticker,Badge,SR,212001,10,,Locale_Profile:badge_10_name,Locale_Profile:badge_10_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212011,Sticker,Badge,SR,212002,11,,Locale_Profile:badge_11_name,Locale_Profile:badge_11_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212020,Sticker,Badge,SR,212003,20,,Locale_Profile:badge_20_name,Locale_Profile:badge_20_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212351,Sticker,Badge,SR,212004,351,,Locale_Profile:badge_351_name,Locale_Profile:badge_351_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212161,Sticker,Badge,SR,212005,161,,Locale_Profile:badge_161_name,Locale_Profile:badge_161_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212120,Sticker,Badge,SR,212006,120,,Locale_Profile:badge_120_name,Locale_Profile:badge_120_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212291,Sticker,Badge,SR,212007,291,,Locale_Profile:badge_291_name,Locale_Profile:badge_291_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212012,Sticker,Badge,SR,212008,12,,Locale_Profile:badge_12_name,Locale_Profile:badge_12_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212060,Sticker,Badge,SR,212009,60,,Locale_Profile:badge_60_name,Locale_Profile:badge_60_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212061,Sticker,Badge,SR,212010,61,,Locale_Profile:badge_61_name,Locale_Profile:badge_61_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
212193,Sticker,Badge,SR,212011,193,,Locale_Profile:badge_193_name,Locale_Profile:badge_193_description,7160001,5,7160001,30,True,icon_slot_profile_sticker_badge
203001,Sticker,Event,SR,203001,icn_profile_title_bunny777,si_profile_title_bunny777,Locale_Profile:title_bunny777_name,Locale_Profile:title_bunny777_description,7160001,5,7160001,30,False,
203002,Sticker,Event,SR,203002,icn_profile_title_nocallerid,si_profile_title_nocallerid,Locale_Profile:title_nocallerid_name,Locale_Profile:title_nocallerid_description,7160001,5,7160001,30,False,
203003,Sticker,Event,SR,203003,icn_profile_title_bowwowparadise,si_profile_title_bowwowparadise,Locale_Profile:title_bowwowparadise_name,Locale_Profile:title_bowwowparadise_description,7160001,5,7160001,30,False,
203004,Sticker,Event,SR,203004,icn_profile_title_ltk,si_profile_title_ltk,Locale_Profile:title_ltk_name,Locale_Profile:title_ltk_description,7160001,5,7160001,30,False,
203005,Sticker,Event,SR,203005,icn_profile_title_queensorder,si_profile_title_queensorder,Locale_Profile:title_queensorder_name,Locale_Profile:title_queensorder_description,7160001,5,7160001,30,False,
203006,Sticker,Event,SR,203006,icn_profile_title_nyanyaparadise,si_profile_title_nyanyaparadise,Locale_Profile:title_nyanyaparadise_name,Locale_Profile:title_nyanyaparadise_description,7160001,5,7160001,30,False,
203007,Sticker,Event,SR,203007,icn_profile_title_cherryblossom,si_profile_title_cherryblossom,Locale_Profile:title_cherryblossom_name,Locale_Profile:title_cherryblossom_description,7160001,5,7160001,30,False,
203008,Sticker,Event,SR,203008,icn_profile_title_d-outsiders,si_profile_title_d-outsiders,Locale_Profile:title_d-outsiders_name,Locale_Profile:title_d-outsiders_description,7160001,5,7160001,30,False,
203009,Sticker,Event,SR,203009,icn_profile_title_maidinvalentine,si_profile_title_maidinvalentine,Locale_Profile:title_maidinvalentine_name,Locale_Profile:title_maidinvalentine_description,7160001,5,7160001,30,False,
203010,Sticker,Event,SR,203010,icn_profile_title_schooloflock,si_profile_title_schooloflock,Locale_Profile:title_schooloflock_name,Locale_Profile:title_schooloflock_description,7160001,5,7160001,30,False,
203011,Sticker,Event,SR,203011,icn_profile_title_brandnewyear,si_profile_title_brandnewyear,Locale_Profile:title_brandnewyear_name,Locale_Profile:title_brandnewyear_description,7160001,5,7160001,30,False,
203012,Sticker,Event,SR,203012,icn_profile_title_overzone,si_profile_title_overzone,Locale_Profile:title_overzone_name,Locale_Profile:title_overzone_description,7160001,5,7160001,30,False,
203013,Sticker,Event,SR,203013,icn_profile_title_miraclesnow,si_profile_title_miraclesnow,Locale_Profile:title_miraclesnow_name,Locale_Profile:title_miraclesnow_description,7160001,5,7160001,30,False,
203014,Sticker,Event,SR,203014,icn_profile_title_redash_01,si_profile_title_redash_01,Locale_Profile:title_redash_01_name,Locale_Profile:title_redash_01_description,7160001,5,7160001,30,False,
203015,Sticker,Event,SR,203015,icn_profile_title_redash_02,si_profile_title_redash_02,Locale_Profile:title_redash_02_name,Locale_Profile:title_redash_02_description,7160001,5,7160001,30,False,
203016,Sticker,Event,SR,203016,icn_profile_title_lastkingdom,si_profile_title_lastkingdom,Locale_Profile:title_lastkingdom_name,Locale_Profile:title_lastkingdom_description,7160001,5,7160001,30,False,
203017,Sticker,Event,SR,203017,icn_profile_title_fortheking,si_profile_title_fortheking,Locale_Profile:title_fortheking_name,Locale_Profile:title_fortheking_description,7160001,5,7160001,30,True,
203018,Sticker,Event,SR,203018,icn_profile_title_darkhero,si_profile_title_darkhero,Locale_Profile:title_darkhero_name,Locale_Profile:title_darkhero_description,7160001,5,7160001,30,False,
203019,Sticker,Event,SR,203019,icn_profile_title_hightechtoy,si_profile_title_hightechtoy,Locale_Profile:title_hightechtoy_name,Locale_Profile:title_hightechtoy_description,7160001,5,7160001,30,False,
203020,Sticker,Event,SR,203020,icn_profile_title_goldenship,si_profile_title_goldenship,Locale_Profile:title_goldenship_name,Locale_Profile:title_goldenship_description,7160001,5,7160001,30,False,
203021,Sticker,Event,SR,203021,icn_profile_title_goldencoinrush,si_profile_title_goldencoinrush,Locale_Profile:title_goldencoinrush_name,Locale_Profile:title_goldencoinrush_description,7160001,5,7160001,30,False,
203022,Sticker,Event,SR,203022,icn_profile_title_claymore,si_profile_title_claymore,Locale_Profile:title_claymore_name,Locale_Profile:title_claymore_description,7160001,5,7160001,30,False,
203023,Sticker,Event,SR,203023,icn_profile_title_dazzlingcupid,si_profile_title_dazzlingcupid,Locale_Profile:title_dazzlingcupid_name,Locale_Profile:title_dazzlingcupid_description,7160001,5,7160001,30,False,
203024,Sticker,Event,SR,203024,icn_profile_title_bluewaterisland,si_profile_title_bluewaterisland,Locale_Profile:title_bluewaterisland_name,Locale_Profile:title_bluewaterisland_description,7160001,5,7160001,30,False,
203025,Sticker,Event,SR,203025,icn_profile_title_beautyfullshot,si_profile_title_beautyfullshot,Locale_Profile:title_beautyfullshot_name,Locale_Profile:title_beautyfullshot_description,7160001,5,7160001,30,False,
203026,Sticker,Event,SR,203026,icn_profile_title_seayouagain,si_profile_title_seayouagain,Locale_Profile:title_seayouagain_name,Locale_Profile:title_seayouagain_description,7160001,5,7160001,30,False,
203027,Sticker,Event,SR,203027,icn_profile_title_juveniledays,si_profile_title_juveniledays,Locale_Profile:title_juveniledays_name,Locale_Profile:title_juveniledays_description,7160001,5,7160001,30,False,
203028,Sticker,Event,SR,203028,icn_profile_title_colorless,si_profile_title_colorless,Locale_Profile:title_colorless_name,Locale_Profile:title_colorless_description,7160001,5,7160001,30,False,
203029,Sticker,Event,SR,203029,icn_profile_title_acpufreeze,si_profile_title_acpufreeze,Locale_Profile:title_acpufreeze_name,Locale_Profile:title_acpufreeze_description,7160001,5,7160001,30,False,
203030,Sticker,Event,SR,203030,icn_profile_title_jinxplayer,si_profile_title_jinxplayer,Locale_Profile:title_jinxplayer_name,Locale_Profile:title_jinxplayer_description,7160001,5,7160001,30,False,
203031,Sticker,Event,SR,203031,icn_profile_title_dirtybackyard,si_profile_title_dirtybackyard,Locale_Profile:title_dirtybackyard_name,Locale_Profile:title_dirtybackyard_description,7160001,5,7160001,30,False,
203032,Sticker,Event,SR,203032,icn_profile_title_phantomthiefvsdetective,si_profile_title_phantomthiefvsdetective,Locale_Profile:title_phantomthiefvsdetective_name,Locale_Profile:title_phantomthiefvsdetective_description,7160001,5,7160001,30,False,
203033,Sticker,Event,SR,203033,icn_profile_title_lionheart,si_profile_title_lionheart,Locale_Profile:title_lionheart_name,Locale_Profile:title_lionheart_description,7160001,5,7160001,30,False,
203034,Sticker,Event,SR,203034,icn_profile_title_lifeagain,si_profile_title_lifeagain,Locale_Profile:title_lifeagain_name,Locale_Profile:title_lifeagain_description,7160001,5,7160001,30,False,
203035,Sticker,Event,SR,203035,icn_profile_title_oldtales,si_profile_title_oldtales,Locale_Profile:title_oldtales_name,Locale_Profile:title_oldtales_description,7160001,5,7160001,30,False,
203036,Sticker,Event,SR,203036,icn_profile_title_newyearnewsword,si_profile_title_newyearnewsword,Locale_Profile:title_newyearnewsword_name,Locale_Profile:title_newyearnewsword_description,7160001,5,7160001,30,False,
203037,Sticker,Event,SR,203037,icn_profile_title_secretgarden,si_profile_title_secretgarden,Locale_Profile:title_secretgarden_name,Locale_Profile:title_secretgarden_description,7160001,5,7160001,30,False,
203038,Sticker,Event,SR,203038,icn_profile_title_neverland,si_profile_title_neverland,Locale_Profile:title_neverland_name,Locale_Profile:title_neverland_description,7160001,5,7160001,30,False,
203039,Sticker,Event,SR,203039,icn_profile_title_icedragonsaga,si_profile_title_icedragonsaga,Locale_Profile:title_icedragonsaga_name,Locale_Profile:title_icedragonsaga_description,7160001,5,7160001,30,False,
203040,Sticker,Event,SR,203040,icn_profile_title_footstepwalkrun,si_profile_title_footstepwalkrun,Locale_Profile:title_footstepwalkrun_name,Locale_Profile:title_footstepwalkrun_description,7160001,5,7160001,30,False,
203041,Sticker,Event,SR,203041,icn_profile_title_alonesurvivor,si_profile_title_alonesurvivor,Locale_Profile:title_alonesurvivor_name,Locale_Profile:title_alonesurvivor_description,7160001,5,7160001,30,False,
203042,Sticker,Event,SR,203042,icn_profile_title_wisdomspring,si_profile_title_wisdomspring,Locale_Profile:title_wisdomspring_name,Locale_Profile:title_wisdomspring_description,7160001,5,7160001,30,False,
203043,Sticker,Event,SR,203043,icn_profile_title_perfectmaid,si_profile_title_perfectmaid,Locale_Profile:title_perfectmaid_name,Locale_Profile:title_perfectmaid_description,7160001,5,7160001,30,False,
203044,Sticker,Event,SR,203044,icn_profile_title_romanticvalentine,si_profile_title_romanticvalentine,Locale_Profile:title_romanticvalentine_name,Locale_Profile:title_romanticvalentine_description,7160001,5,7160001,30,False,
203045,Sticker,Event,SR,203045,icn_profile_title_boomsday,si_profile_title_boomsday,Locale_Profile:title_boomsday_name,Locale_Profile:title_boomsday_description,7160001,5,7160001,30,False,
203046,Sticker,Event,SR,203046,icn_profile_title_forrest,si_profile_title_forrest,Locale_Profile:title_forrest_name,Locale_Profile:title_forrest_description,7160001,5,7160001,30,False,
203047,Sticker,Event,SR,203047,icn_profile_title_newflavor,si_profile_title_newflavor,Locale_Profile:title_newflavor_name,Locale_Profile:title_newflavor_description,7160001,5,7160001,30,False,
203048,Sticker,Event,SR,203048,icn_profile_title_onemoretime,si_profile_title_onemoretime,Locale_Profile:title_onemoretime_name,Locale_Profile:title_onemoretime_description,7160001,5,7160001,30,False,
203049,Sticker,Event,SR,203049,icn_profile_title_trueflavor,si_profile_title_trueflavor,Locale_Profile:title_trueflavor_name,Locale_Profile:title_trueflavor_description,7160001,5,7160001,30,False,
203050,Sticker,Event,SR,203050,icn_profile_title_unbreakablesphere,si_profile_title_unbreakablesphere,Locale_Profile:title_unbreakablesphere_name,Locale_Profile:title_unbreakablesphere_description,7160001,5,7160001,30,False,
203051,Sticker,Event,SR,203051,icn_profile_title_killthelord,si_profile_title_killthelord,Locale_Profile:title_killthelord_name,Locale_Profile:title_killthelord_description,7160001,5,7160001,30,False,
203052,Sticker,Event,SR,203052,icn_profile_title_arcanearchive,si_profile_title_arcanearchive,Locale_Profile:title_arcanearchive_name,Locale_Profile:title_arcanearchive_description,7160001,5,7160001,30,False,
203053,Sticker,Event,SR,203053,icn_profile_title_lordforjustice,si_profile_title_lordforjustice,Locale_Profile:title_lordforjustice_name,Locale_Profile:title_lordforjustice_description,7160001,5,7160001,30,False,
203054,Sticker,Event,SR,203054,icn_profile_title_overthehorizon,si_profile_title_overthehorizon,Locale_Profile:title_overthehorizon_name,Locale_Profile:title_overthehorizon_description,7160001,5,7160001,30,False,
203055,Sticker,Event,SR,203055,icn_profile_title_boomtheghost,si_profile_title_boomtheghost,Locale_Profile:title_boomtheghost_name,Locale_Profile:title_boomtheghost_description,7160001,5,7160001,30,False,
203056,Sticker,Event,SR,203056,icn_profile_title_absolute,si_profile_title_absolute,Locale_Profile:title_absolute_name,Locale_Profile:title_absolute_description,7160001,5,7160001,30,False,
203057,Sticker,Event,SR,203057,icn_profile_title_coinsinrush,si_profile_title_coinsinrush,Locale_Profile:title_coinsinrush_name,Locale_Profile:title_coinsinrush_description,7160001,5,7160001,30,False,
301001,BackGround,Normal,R,301001,icn_profile_bg_default_00,si_profile_bg_default_00,Locale_Profile:bg_default_00_name,Locale_Profile:bg_default_00_description,0,0,0,0,False,
301002,BackGround,Normal,R,301002,icn_profile_bg_default_01,si_profile_bg_default_01,Locale_Profile:bg_default_01_name,Locale_Profile:bg_default_01_description,0,0,0,0,False,
301003,BackGround,Normal,R,301003,icn_profile_bg_default_02,si_profile_bg_default_02,Locale_Profile:bg_default_02_name,Locale_Profile:bg_default_02_description,0,0,0,0,False,
301004,BackGround,Normal,R,301004,icn_profile_bg_default_03,si_profile_bg_default_03,Locale_Profile:bg_default_03_name,Locale_Profile:bg_default_03_description,0,0,0,0,False,
301005,BackGround,Normal,R,301005,icn_profile_bg_default_04,si_profile_bg_default_04,Locale_Profile:bg_default_04_name,Locale_Profile:bg_default_04_description,0,0,0,0,False,
301006,BackGround,Normal,R,301006,icn_profile_bg_default_05,si_profile_bg_default_05,Locale_Profile:bg_default_05_name,Locale_Profile:bg_default_05_description,0,0,0,0,False,
301007,BackGround,Normal,R,301007,icn_profile_bg_default_06,si_profile_bg_default_06,Locale_Profile:bg_default_06_name,Locale_Profile:bg_default_06_description,0,0,0,0,False,
302001,Sticker,Normal,R,302001,icn_profile_sticker_default_01,si_profile_sticker_default_01,Locale_Profile:sticker_default_01_name,Locale_Profile:sticker_default_01_description,0,0,0,0,False,
302002,Sticker,Normal,R,302002,icn_profile_sticker_default_02,si_profile_sticker_default_02,Locale_Profile:sticker_default_02_name,Locale_Profile:sticker_default_02_description,0,0,0,0,False,
302003,Sticker,Normal,R,302003,icn_profile_sticker_default_03,si_profile_sticker_default_03,Locale_Profile:sticker_default_03_name,Locale_Profile:sticker_default_03_description,0,0,0,0,False,
302004,Sticker,Normal,R,302004,icn_profile_sticker_default_04,si_profile_sticker_default_04,Locale_Profile:sticker_default_04_name,Locale_Profile:sticker_default_04_description,0,0,0,0,False,
302005,Sticker,Normal,R,302005,icn_profile_sticker_default_05,si_profile_sticker_default_05,Locale_Profile:sticker_default_05_name,Locale_Profile:sticker_default_05_description,0,0,0,0,False,
