id,popup_package_group_id,trigger,condition_id,condition_value,condition_group_id,product_grade,time_limit,product_efficiency,name_localkey,description_localkey,product_resource_id,character_resource_id,costume_id,is_active
1040832,104002,TowerMissilisClear,30830,1,4083,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040833,104003,TowerMissilisClear,30830,1,4083,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040834,104004,TowerMissilisClear,30830,1,4083,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040835,104005,TowerMissilisClear,30830,1,4083,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040836,104006,TowerMissilisClear,30830,1,4083,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040837,104007,TowerMissilisClear,30830,1,4083,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040838,104008,TowerMissilisClear,30830,1,4083,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040839,104009,TowerMissilisClear,30830,1,4083,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040841,104001,TowerMissilisClear,30840,1,4084,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040842,104002,TowerMissilisClear,30840,1,4084,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040843,104003,TowerMissilisClear,30840,1,4084,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040844,104004,TowerMissilisClear,30840,1,4084,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040845,104005,TowerMissilisClear,30840,1,4084,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040846,104006,TowerMissilisClear,30840,1,4084,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040847,104007,TowerMissilisClear,30840,1,4084,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040848,104008,TowerMissilisClear,30840,1,4084,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040849,104009,TowerMissilisClear,30840,1,4084,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040851,104001,TowerMissilisClear,30850,1,4085,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040852,104002,TowerMissilisClear,30850,1,4085,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040853,104003,TowerMissilisClear,30850,1,4085,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040854,104004,TowerMissilisClear,30850,1,4085,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040855,104005,TowerMissilisClear,30850,1,4085,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040856,104006,TowerMissilisClear,30850,1,4085,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040857,104007,TowerMissilisClear,30850,1,4085,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040858,104008,TowerMissilisClear,30850,1,4085,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040859,104009,TowerMissilisClear,30850,1,4085,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040861,104001,TowerMissilisClear,30860,1,4086,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040862,104002,TowerMissilisClear,30860,1,4086,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040863,104003,TowerMissilisClear,30860,1,4086,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040864,104004,TowerMissilisClear,30860,1,4086,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040865,104005,TowerMissilisClear,30860,1,4086,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040866,104006,TowerMissilisClear,30860,1,4086,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040867,104007,TowerMissilisClear,30860,1,4086,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040868,104008,TowerMissilisClear,30860,1,4086,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040869,104009,TowerMissilisClear,30860,1,4086,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040871,104001,TowerMissilisClear,30870,1,4087,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040872,104002,TowerMissilisClear,30870,1,4087,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040873,104003,TowerMissilisClear,30870,1,4087,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040874,104004,TowerMissilisClear,30870,1,4087,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040875,104005,TowerMissilisClear,30870,1,4087,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040876,104006,TowerMissilisClear,30870,1,4087,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040877,104007,TowerMissilisClear,30870,1,4087,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040878,104008,TowerMissilisClear,30870,1,4087,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040879,104009,TowerMissilisClear,30870,1,4087,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040881,104001,TowerMissilisClear,30880,1,4088,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040882,104002,TowerMissilisClear,30880,1,4088,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040883,104003,TowerMissilisClear,30880,1,4088,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040884,104004,TowerMissilisClear,30880,1,4088,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040885,104005,TowerMissilisClear,30880,1,4088,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040886,104006,TowerMissilisClear,30880,1,4088,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040887,104007,TowerMissilisClear,30880,1,4088,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040888,104008,TowerMissilisClear,30880,1,4088,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040889,104009,TowerMissilisClear,30880,1,4088,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040891,104001,TowerMissilisClear,30890,1,4089,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040892,104002,TowerMissilisClear,30890,1,4089,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040893,104003,TowerMissilisClear,30890,1,4089,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040894,104004,TowerMissilisClear,30890,1,4089,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040895,104005,TowerMissilisClear,30890,1,4089,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040896,104006,TowerMissilisClear,30890,1,4089,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040897,104007,TowerMissilisClear,30890,1,4089,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040898,104008,TowerMissilisClear,30890,1,4089,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040899,104009,TowerMissilisClear,30890,1,4089,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040901,104001,TowerMissilisClear,30900,1,4090,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040902,104002,TowerMissilisClear,30900,1,4090,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040903,104003,TowerMissilisClear,30900,1,4090,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040904,104004,TowerMissilisClear,30900,1,4090,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040905,104005,TowerMissilisClear,30900,1,4090,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040906,104006,TowerMissilisClear,30900,1,4090,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040907,104007,TowerMissilisClear,30900,1,4090,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040908,104008,TowerMissilisClear,30900,1,4090,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040909,104009,TowerMissilisClear,30900,1,4090,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040911,104001,TowerMissilisClear,30910,1,4091,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040912,104002,TowerMissilisClear,30910,1,4091,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040913,104003,TowerMissilisClear,30910,1,4091,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040914,104004,TowerMissilisClear,30910,1,4091,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040915,104005,TowerMissilisClear,30910,1,4091,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040916,104006,TowerMissilisClear,30910,1,4091,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040917,104007,TowerMissilisClear,30910,1,4091,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040918,104008,TowerMissilisClear,30910,1,4091,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040919,104009,TowerMissilisClear,30910,1,4091,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040921,104001,TowerMissilisClear,30920,1,4092,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040922,104002,TowerMissilisClear,30920,1,4092,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040923,104003,TowerMissilisClear,30920,1,4092,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
1040924,104004,TowerMissilisClear,30920,1,4092,4,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_04,200,0,True
1040925,104005,TowerMissilisClear,30920,1,4092,5,7200,4,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_05,200,0,True
1040926,104006,TowerMissilisClear,30920,1,4092,6,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_06,200,0,True
1040927,104007,TowerMissilisClear,30920,1,4092,7,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_07,200,0,True
1040928,104008,TowerMissilisClear,30920,1,4092,8,7200,3,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_08,200,0,True
1040929,104009,TowerMissilisClear,30920,1,4092,9,7200,2,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_09,200,0,True
1040931,104001,TowerMissilisClear,30930,1,4093,1,7200,7,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_01,200,0,True
1040932,104002,TowerMissilisClear,30930,1,4093,2,7200,6,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_02,200,0,True
1040933,104003,TowerMissilisClear,30930,1,4093,3,7200,5,Locale_InAppShopProduct:PACKAGESHOP_POPUP_TOWERCORPCLEAR_NAME,Locale_InAppShopProduct:POPUPPACKAGE_TOWERMISSILISCLEAR_DESC,icn_inappshop_popup_tower_corp_clear_b_03,200,0,True
