id,versiongroup,groupid,subgroupid,isshow,clearedstageid,closestageid,triggervalue,triggervalueextrakey,closevalue,closevalueextrakey,charresourceid,title_textlocale,textlocale,textlocation,background,fieldmovingroutecontrol,hiddenitemmarkresource,unmaskcontrol,unmasktextlocale,unmaskinputcontrol,nextid,savetutorial,reconnectiontutorialid,reconnectiontriggervalue,skipbuttoncontrol,addonresource/0/name,addonresource/0/value,markhiddenitemid/0/name,markhiddenitemid/0/value,unmaskkeylist/0/name,unmaskkeylist/0/value,unmaskkeylist/1/name,unmaskkeylist/1/value,unmaskkeylist/2/name,unmaskkeylist/2/value,unmaskkeylist/3/name,unmaskkeylist/3/value,unmaskkeylist/4/name,unmaskkeylist/4/value
301009,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_07_description,Bottom,1,False,,True,,True,301010,True,1,None,True,addonresource,OverClockOption_01,,,,,,,,,,,,
301010,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_08_description,Bottom,1,False,,True,,False,301011,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_option_level_group,,,,,,,,
301011,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_09_description,Bottom,1,False,,True,,True,301012,True,1,None,True,addonresource,OverClockOption_02,,,,,,,,,,,,
301012,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_05_title,Locale_Tutorial:tuto_simulation_room_oc_11_description,Top,1,False,,True,,True,301013,True,1,None,True,addonresource,OverClockOption_03,,,,,,,,,,,,
301013,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_07_title,Locale_Tutorial:tuto_simulation_room_oc_10_description,Top,1,False,,True,,False,301014,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_option_difficulty,,,,,,,,
301014,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_06_title,Locale_Tutorial:tuto_simulation_room_oc_12_description,Top,1,False,,True,,True,301015,True,1,None,True,addonresource,OverClockOption_04,,,,,,,,,,,,
301015,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_08_title,Locale_Tutorial:tuto_simulation_room_oc_13_description,Bottom,1,False,,True,,True,301016,True,1,None,True,addonresource,None,,,,,,,,,,,,
301016,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_08_title,Locale_Tutorial:tuto_simulation_room_oc_14_description,Bottom,1,False,,True,,True,301017,True,1,None,True,addonresource,None,,,,,,,,,,,,
301017,0,3010,None,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_17_description,Bottom,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
301018,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_01_title,Locale_Tutorial:tuto_simulation_room_oc_02_description,Bottom,1,False,,True,,True,301019,True,1,None,True,addonresource,None,,,,,,,,,,,,
301019,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_06_description,Bottom,1,False,,True,,False,301020,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_option_type_group,,,,,,,,
301020,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_03_01_title,Locale_Tutorial:tuto_simulation_room_oc_07_description,Bottom,1,False,,True,,True,301021,True,1,None,True,addonresource,OverClockOption_01,,,,,,,,,,,,
301021,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_08_description,Bottom,1,False,,True,,False,301022,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_option_level_group,,,,,,,,
301022,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_04_title,Locale_Tutorial:tuto_simulation_room_oc_09_description,Bottom,1,False,,True,,True,301023,True,1,None,True,addonresource,OverClockOption_02,,,,,,,,,,,,
301023,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_05_title,Locale_Tutorial:tuto_simulation_room_oc_11_description,Top,1,False,,True,,True,301024,True,1,None,True,addonresource,OverClockOption_03,,,,,,,,,,,,
301024,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_07_title,Locale_Tutorial:tuto_simulation_room_oc_10_description,Top,1,False,,True,,False,301025,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_overclock_option_difficulty,,,,,,,,
301025,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_06_title,Locale_Tutorial:tuto_simulation_room_oc_12_description,Top,1,False,,True,,True,301026,True,1,None,True,addonresource,OverClockOption_04,,,,,,,,,,,,
301026,0,3010,OverClock,True,6001004,0,None,,None,,si_c928_00_s,Locale_Tutorial:tuto_simulation_room_oc_08_title,Locale_Tutorial:tuto_simulation_room_oc_13_description,Bottom,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
310001,0,3100,None,True,6004006,6004007,EnterField,,None,,si_c907_00_s,Locale_Tutorial:tuto_equip_levelup_12_title,Locale_Tutorial:tuto_equip_levelup_12_description,Top,1,False,,True,,False,310002,True,1,None,True,addonresource,None,,,,,,,,,,,,
310002,0,3100,None,True,6004006,6004007,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_equip_levelup_13_title,Locale_Tutorial:tuto_equip_levelup_13_description,Top,1,False,,True,,False,310003,False,0,None,True,addonresource,unmask_equip_levelup_01,,,,,,,,,,,,
310003,0,3100,None,True,6004006,6004007,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_equip_levelup_14_title,Locale_Tutorial:tuto_equip_levelup_14_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
320001,0,3200,None,True,6001004,0,EnterSkillInfoPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_skill_level_up_01_title,Locale_Tutorial:tuto_skill_level_up_01_description,Top,1,False,,True,,True,320002,True,1,None,True,addonresource,None,,,,,,,,,,,,
320002,0,3200,None,True,6001004,0,None,,TouchSkillLevelUpButton,,si_c907_00_s,,,None,1,False,,True,,True,320003,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_skill_level_up_02,,,,,,,,
320003,0,3200,None,True,6001004,0,EnterSkillLevelUpPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_skill_level_up_03_title,Locale_Tutorial:tuto_skill_level_up_03_description,Top,1,False,,True,,False,320004,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_skill_level_up_03,,,,,,,,
320004,0,3200,None,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_skill_level_up_04_title,Locale_Tutorial:tuto_skill_level_up_04_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_skill_level_up_04,,,,,,,,
330001,0,3300,None,True,6002016,0,EnterBuildingListPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_01_title,Locale_Tutorial:tuto_outpost_build_01_description,Bottom,0,False,,True,,True,330002,True,1,None,True,addonresource,None,,,,,,,,,,,,
330002,0,3300,None,True,6002016,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_02_title,Locale_Tutorial:tuto_outpost_build_02_description,Bottom,0,False,,True,,True,330003,True,1,None,True,addonresource,None,,,,,,,,,,,,
330003,0,3300,None,True,6002016,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_03_title,Locale_Tutorial:tuto_outpost_build_03_description,Bottom,1,False,,True,,False,330004,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_building_condition_tap,,,,,,,,
330004,0,3300,None,True,6002016,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_04_title,Locale_Tutorial:tuto_outpost_build_04_description,Bottom,1,False,,True,,False,330005,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_building_material,,,,,,,,
330005,0,3300,None,True,6002016,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_05_title,Locale_Tutorial:tuto_outpost_build_05_description,Bottom,1,False,,True,,False,330006,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_building_material,,,,,,,,
330006,0,3300,None,True,6002016,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_outpost_build_06_title,Locale_Tutorial:tuto_outpost_build_06_description,Bottom,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
340001,0,3400,None,True,6003021,0,EnterRookieArenaView,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_01_title,Locale_Tutorial:tuto_rookie_arena_01_description,Top,0,False,,True,,True,340002,True,1,None,True,addonresource,None,,,,,,,,,,,,
340002,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_02_title,Locale_Tutorial:tuto_rookie_arena_02_description,Top,0,False,,True,,True,340003,False,0,None,True,addonresource,None,,,,,,,,,,,,
340003,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_03_title,Locale_Tutorial:tuto_rookie_arena_03_description,Top,0,False,,True,,True,340004,False,0,None,True,addonresource,None,,,,,,,,,,,,
340004,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_04_title,Locale_Tutorial:tuto_rookie_arena_04_description,Top,1,False,,True,,False,340005,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_rookie_arena_squad_info,,,,,,,,
340005,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_05_title,Locale_Tutorial:tuto_rookie_arena_05_description,Top,1,False,,True,,False,340006,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_rookie_arena_squad_info,,,,,,,,
340006,0,3400,None,True,6003021,0,None,,TouchArenaSquadSettingButton,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_06_title,Locale_Tutorial:tuto_rookie_arena_06_description,Top,1,False,,True,,True,340007,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_arena_squad_setting_button_touch,,,,,,,,
340007,0,3400,None,True,6003021,0,EnterRookieArenaSquadSettingView,,TouchAutoSettingButton,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_07_title,Locale_Tutorial:tuto_rookie_arena_07_description,Top,1,False,,True,,True,340008,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
340008,0,3400,None,True,6003021,0,TouchAutoSettingButton,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_08_title,Locale_Tutorial:tuto_rookie_arena_08_description,Bottom,1,False,,True,,False,340009,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
340009,0,3400,None,True,6003021,0,None,,TouchDefensePartySetButton,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_08_title,Locale_Tutorial:tuto_rookie_arena_08_description,Bottom,1,False,,True,,True,340010,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_defence_setting_button,,,,,,,,
340010,0,3400,None,True,6003021,0,EnterAlertPopup,,ConfirmButtonTouch,,,,,None,1,False,,True,,True,340011,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_outpostbuilding_04,,,,,,,,
340011,0,3400,None,True,6003021,0,ConfirmButtonTouch,,TouchAutoSettingButton,,,,,None,1,False,,True,,True,340012,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
340012,0,3400,None,True,6003021,0,TouchAutoSettingButton,,TouchSavePartySetButton,,,,,None,1,False,,True,,True,340013,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
340013,0,3400,None,True,6003021,0,EnterRookieArenaView,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_09_title,Locale_Tutorial:tuto_rookie_arena_09_description,Top,1,False,,True,,False,340014,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_rookie_arena_squad_info,,,,,,,,
340014,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_10_title,Locale_Tutorial:tuto_rookie_arena_10_description,Top,1,False,,True,,False,340015,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_arena_rival_list,,,,,,,,
340015,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_11_title,Locale_Tutorial:tuto_rookie_arena_11_description,Top,1,False,,True,,False,340016,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_arena_battle_enter,,,,,,,,
340016,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_12_title,Locale_Tutorial:tuto_rookie_arena_12_description,Bottom,1,False,,True,,False,340017,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_arena_ticket_tab,,,,,,,,
340017,0,3400,None,True,6003021,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_rookie_arena_13_title,Locale_Tutorial:tuto_rookie_arena_13_description,Bottom,1,False,,True,,True,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
3500011,1,3500,None,True,6011018,0,EnterSpecialArenaView,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_01_title,Locale_Tutorial:tuto_special_arena_01_description,Top,0,False,,True,,True,3500021,True,1,None,True,addonresource,None,,,,,,,,,,,,
3500021,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_03_title,Locale_Tutorial:tuto_special_arena_03_description,Top,0,False,,True,,True,3500031,False,0,None,True,addonresource,None,,,,,,,,,,,,
3500031,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_04_title,Locale_Tutorial:tuto_special_arena_04_description,Top,0,False,,True,,True,3500041,False,0,None,True,addonresource,None,,,,,,,,,,,,
3500041,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_05_title,Locale_Tutorial:tuto_special_arena_05_description,Top,1,False,,True,,False,3500051,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_special_arena_squad_info,,,,,,,,
3500051,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_06_title,Locale_Tutorial:tuto_special_arena_06_description,Top,0,False,,True,,True,3500061,False,0,None,True,addonresource,None,,,,,,,,,,,,
3500061,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_07_title,Locale_Tutorial:tuto_special_arena_07_description,Top,0,False,,True,,True,3500071,False,0,None,True,addonresource,None,,,,,,,,,,,,
3500071,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_08_title,Locale_Tutorial:tuto_special_arena_08_description,Bottom,1,False,,True,,False,3500081,False,0,None,True,addonresource,None,,,unmaskkeylist,tuto_special_arena_reward_box,,,,,,,,
3500081,1,3500,None,True,6011018,0,None,,None,,si_c902_00_s,Locale_Tutorial:tuto_special_arena_09_title,Locale_Tutorial:tuto_special_arena_09_description,Bottom,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_special_arena_reward_box,,,,,,,,
3700011,1,3700,None,True,6001004,0,AchievementCharacterHurdleLevel,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_01_description,Bottom,1,False,,True,,False,3700021,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_level_max_01,,,,,,,,
3700021,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_10_description,Bottom,1,False,,True,,False,3700031,False,0,None,True,addonresource,None,,,,,,,,,,,,
3700031,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_11_description,Bottom,1,False,,True,,False,3700041,False,0,None,True,addonresource,ContentsTutorial_CharacterRare,,,,,,,,,,,,
3700041,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_01_title,Locale_Tutorial:tuto_limit_level_12_description,Bottom,1,False,,True,,False,3700051,False,0,None,True,addonresource,ContentsTutorial_Limit_SynchroLevel_Desc_01,,,,,,,,,,,,
3700051,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_04_title,Locale_Tutorial:tuto_limit_level_04_description,Bottom,1,False,,True,,False,3700061,False,0,None,True,addonresource,None,,,,,,,,,,,,
3700061,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_05_title,Locale_Tutorial:tuto_limit_level_05_01_description,Bottom,1,False,,True,,False,3700071,False,0,None,True,addonresource,ContentsTutorial_LevelReset,,,,,,,,,,,,
3700071,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_06_title,Locale_Tutorial:tuto_limit_level_06_description,Bottom,1,False,,True,,False,3700081,False,0,None,True,addonresource,ContentsTutorial_SynchroLevel_01,,,,,,,,,,,,
3700081,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_07_title,Locale_Tutorial:tuto_limit_level_07_description,Bottom,1,False,,True,,False,3700091,False,0,None,True,addonresource,ContentsTutorial_SynchroLevel_02,,,,,,,,,,,,
3700091,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_08_title,Locale_Tutorial:tuto_limit_level_08_description,Bottom,1,False,,True,,False,3700101,False,0,None,True,addonresource,ContentsTutorial_SynchroLevel_03,,,,,,,,,,,,
3700101,1,3700,Nikke,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_09_title,Locale_Tutorial:tuto_limit_level_09_description,Bottom,1,False,,True,,False,0,True,1,None,True,addonresource,ContentsTutorial_SynchroLevel_04,,,,,,,,,,,,
380001,0,3800,SynchroDeviceLimitLevel,True,6001004,0,AchievementSynchroHurdleLevel,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_01_title,Locale_Tutorial:tuto_limit_level_synchro_01_description,Bottom,1,False,,True,,False,380002,True,1,None,True,addonresource,None,,,,,,,,,,,,
380002,0,3800,SynchroDeviceLimitLevel,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_02_title,Locale_Tutorial:tuto_limit_level_synchro_02_description,Bottom,1,False,,True,,False,380003,False,0,None,True,addonresource,ContentsTutorial_Limit_SynchroLevel_Desc_01,,,,,,,,,,,,
380003,0,3800,SynchroDeviceLimitLevel,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_03_title,Locale_Tutorial:tuto_limit_level_synchro_03_description,Bottom,1,False,,True,,False,380004,False,0,None,True,addonresource,ContentsTutorial_Limit_SynchroLevel_Desc_02,,,,,,,,,,,,
380004,0,3800,SynchroDeviceLimitLevel,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_04_title,Locale_Tutorial:tuto_limit_level_synchro_04_description,Bottom,1,False,,True,,False,380005,False,0,None,True,addonresource,ContentsTutorial_SynchroLevel_04,,,,,,,,,,,,
380005,0,3800,SynchroDeviceLimitLevel,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_limit_level_synchro_05_title,Locale_Tutorial:tuto_limit_level_synchro_05_description,Bottom,1,False,,True,,False,0,True,1,None,True,addonresource,ContentsTutorial_SynchroLevel_03,,,,,,,,,,,,
390001,0,3900,None,True,6001004,0,TouchArchiveCategoryBtn,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_01_title,Locale_Tutorial:tuto_archive_01_description,Bottom,0,False,,True,,False,390002,True,1,None,True,,,,,,,,,,,,,,
390002,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_01_title,Locale_Tutorial:tuto_archive_02_description,Bottom,0,False,,True,,False,390003,True,1,None,True,,,,,,,,,,,,,,
390003,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_02_title,Locale_Tutorial:tuto_archive_03_description,Bottom,1,False,,True,,False,390004,True,1,None,True,,,,,unmaskkeylist,tuto_archive_record,,,,,,,,
390004,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_02_title,Locale_Tutorial:tuto_archive_04_description,Bottom,1,False,,True,,False,390005,True,1,None,True,,,,,unmaskkeylist,tuto_archive_record,,,,,,,,
390005,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_02_title,Locale_Tutorial:tuto_archive_05_description,Bottom,0,False,,True,,False,390006,True,1,None,True,,,,,,,,,,,,,,
390006,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_03_title,Locale_Tutorial:tuto_archive_06_description,Bottom,1,False,,True,,False,390007,True,1,None,True,,,,,unmaskkeylist,tuto_archive_memory_film,,,,,,,,
390007,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_03_title,Locale_Tutorial:tuto_archive_07_description,Bottom,1,False,,True,,False,390008,True,1,None,True,,,,,unmaskkeylist,tuto_archive_memory_film,,,,,,,,
390008,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_04_title,Locale_Tutorial:tuto_archive_08_description,Bottom,1,False,,True,,False,390009,True,1,None,True,,,,,,,,,,,,,,
390009,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_04_title,Locale_Tutorial:tuto_archive_09_description,Bottom,1,False,,True,,False,390010,True,1,None,True,addonresource,ContentsTutorial_Archive_Reward,,,,,,,,,,,,
390010,0,3900,Archive,True,6001004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_archive_01_title,Locale_Tutorial:tuto_archive_10_description,Bottom,0,False,,True,,False,0,True,1,None,True,,,,,,,,,,,,,,
4100011,1,4100,None,True,6002016,6003001,EnterCampaignStageSelectView,6003001,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_01_description,Top,1,False,,True,,True,4100021,True,1,None,True,addonresource,None,,,,,,,,,,,,
4100021,1,4100,None,True,6002016,6003001,None,,TouchTemaPresetSlot,,,,,None,1,False,,True,,True,4100031,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_simulation_room_11,,,,,,,,
4100031,1,4100,None,True,6002016,6003001,FinishPartySetAnimation,,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_02_description,Top,0,False,,True,,False,4100041,True,1,None,True,addonresource,None,,,,,,,,,,,,
4100041,1,4100,None,True,6002016,6003001,None,,TouchAutoSettingButton,,,,,None,1,False,,True,,True,4100051,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_auto_setting_button,,,,,,,,
4100051,1,4100,None,True,6002016,6003001,TouchAutoSettingButton,,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_03_description,Bottom,1,False,,True,,False,4100061,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
4100061,1,4100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_04_description,Bottom,1,False,,True,,False,4100071,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_team_setting_slot,,,,,,,,
4100071,1,4100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_05_description,Bottom,1,False,,True,,False,4100081,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_temporary_join_popup_btn,,,,,,,,
4100081,1,4100,None,True,6002016,6003001,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_06_description,Bottom,1,False,,True,,False,4100091,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_temporary_join_popup_btn,,,,,,,,
4100091,1,4100,None,True,6002016,6003001,None,,TouchSavePartySetButton,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_07_description,Top,1,False,,True,,True,4100101,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_save_party_set_button,,,,,,,,
4100101,1,4100,None,True,6002016,6003001,TouchSavePartySetButton,,None,,si_c907_00_s,Locale_Tutorial:tuto_temporary_01_title,Locale_Tutorial:tuto_temporary_08_description,Top,1,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
500001,0,5000,None,True,6006004,0,EnterCollectionView,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_select_01_description,Bottom,0,False,,True,,False,500002,True,1,None,True,addonresource,None,,,,,,,,,,,,
500002,0,5000,None,True,6006004,0,None,,EnterCollectionSelectPopup,,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_select_02_description,Bottom,1,False,,True,,True,500003,True,1,None,True,addonresource,None,,,unmaskkeylist,tuto_collection_add_btn,,,,,,,,
500003,0,5000,None,True,6006004,0,EnterCollectionSelectPopup,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_select_title_02,Locale_Tutorial:tuto_collection_select_03_description,Bottom,0,False,,True,,False,500004,True,1,None,True,addonresource,None,,,,,,,,,,,,
500004,0,5000,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_select_title_03,Locale_Tutorial:tuto_collection_select_04_description,Bottom,1,False,,True,,False,500005,True,1,None,True,addonresource,CollectionType,,,,,,,,,,,,
500005,0,5000,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection_select_title_04,Locale_Tutorial:tuto_collection_select_05_description,Bottom,1,False,,True,,False,500006,True,1,None,True,addonresource,CollectionObtainContents,,,,,,,,,,,,
500006,0,5000,None,True,6006004,0,None,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_select_06_description,Bottom,0,False,,True,,False,0,True,1,None,True,addonresource,None,,,,,,,,,,,,
5100011,1,5100,None,True,6006004,0,EnterCollectionInfoView,,None,,si_c907_00_s,Locale_Tutorial:tuto_collection,Locale_Tutorial:tuto_collection_info_01_description,Bottom,0,False,,True,,False,5100021,True,1,None,True,addonresource,None,,,,,,,,,,,,
