id,battle_box_level,main_stage_clear_count,reward_id,credit,time_credit,character_exp1,time_charexp1,user_exp,time_user_exp,character_exp2,time_charexp2,outpost_reward_list/0/view_item_id,outpost_reward_list/0/item_type,outpost_reward_list/0/item_id,outpost_reward_list/0/item_value,outpost_reward_list/0/time_sec,outpost_reward_list/1/view_item_id,outpost_reward_list/1/item_type,outpost_reward_list/1/item_id,outpost_reward_list/1/item_value,outpost_reward_list/1/time_sec,outpost_reward_list/2/view_item_id,outpost_reward_list/2/item_type,outpost_reward_list/2/item_id,outpost_reward_list/2/item_value,outpost_reward_list/2/time_sec,outpost_reward_list/3/view_item_id,outpost_reward_list/3/item_type,outpost_reward_list/3/item_id,outpost_reward_list/3/item_value,outpost_reward_list/3/time_sec,outpost_reward_list/4/view_item_id,outpost_reward_list/4/item_type,outpost_reward_list/4/item_id,outpost_reward_list/4/item_value,outpost_reward_list/4/time_sec
371,371,5,1500371,1695053,20,18020529,20,5293333,20,8641,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
372,372,5,1500372,1697709,20,18055640,20,5310000,20,8655,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
373,373,5,1500373,1700364,20,18090733,20,5326666,20,8670,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
374,374,5,1500374,1703019,20,18125806,20,5343333,20,8684,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
375,375,5,1500375,1705673,20,18160861,20,5360000,20,8698,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
376,376,5,1500376,1708326,20,18195897,20,5376666,20,8712,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
377,377,5,1500377,1710979,20,18230914,20,5390000,20,8726,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
378,378,5,1500378,1713631,20,18265913,20,5406666,20,8740,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
379,379,5,1500379,1716282,20,18300893,20,5423333,20,8754,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
380,380,5,1500380,1718932,20,18335855,20,5440000,20,8768,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
381,381,5,1500381,1721582,20,18370799,20,5456666,20,8782,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
382,382,5,1500382,1724231,20,18405724,20,5473333,20,8796,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
383,383,5,1500383,1726879,20,18440631,20,5490000,20,8810,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
384,384,5,1500384,1729527,20,18475520,20,5503333,20,8824,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
385,385,5,1500385,1732174,20,18510390,20,5520000,20,8838,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
386,386,5,1500386,1734820,20,18545242,20,5536666,20,8852,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
387,387,5,1500387,1737466,20,18580077,20,5553333,20,8866,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
388,388,5,1500388,1740111,20,18614893,20,5570000,20,8880,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
389,389,5,1500389,1742755,20,18649691,20,5586666,20,8894,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
390,390,5,1500390,1745399,20,18684472,20,5603333,20,8908,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
391,391,5,1500391,1748042,20,18719235,20,5616666,20,8922,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
392,392,5,1500392,1750684,20,18753979,20,5633333,20,8936,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
393,393,5,1500393,1753325,20,18788707,20,5650000,20,8950,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
394,394,5,1500394,1755966,20,18823416,20,5666666,20,8963,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
395,395,5,1500395,1758606,20,18858108,20,5683333,20,8977,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
396,396,5,1500396,1761246,20,18892782,20,5700000,20,8991,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
397,397,5,1500397,1763885,20,18927439,20,5716666,20,9005,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
398,398,5,1500398,1766523,20,18962078,20,5733333,20,9019,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
399,399,5,1500399,1769161,20,18996700,20,5746666,20,9032,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
400,400,5,1500400,1771797,20,19031305,20,5763333,20,9046,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
401,401,5,1500401,1774434,20,19065892,20,5780000,20,9060,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
402,402,5,1500402,1777069,20,19100462,20,5796666,20,9073,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
403,403,5,1500403,1779704,20,19135015,20,5813333,20,9087,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
404,404,5,1500404,1782338,20,19169551,20,5830000,20,9101,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
405,405,5,1500405,1784972,20,19204070,20,5846666,20,9114,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
406,406,5,1500406,1787605,20,19238571,20,5863333,20,9128,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
407,407,5,1500407,1790237,20,19273056,20,5880000,20,9142,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
408,408,5,1500408,1792869,20,19307523,20,5896666,20,9155,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
409,409,5,1500409,1795500,20,19341974,20,5910000,20,9169,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
410,410,5,1500410,1798130,20,19376408,20,5926666,20,9182,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
411,411,5,1500411,1800760,20,19410825,20,5943333,20,9196,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
412,412,5,1500412,1803389,20,19445226,20,5960000,20,9210,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
413,413,5,1500413,1806017,20,19479609,20,5976666,20,9223,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
414,414,5,1500414,1808645,20,19513976,20,5993333,20,9237,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
415,415,5,1500415,1811272,20,19548327,20,6010000,20,9250,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
416,416,5,1500416,1813899,20,19582661,20,6026666,20,9264,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
417,417,5,1500417,1816525,20,19616978,20,6043333,20,9277,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
418,418,5,1500418,1819150,20,19651279,20,6060000,20,9291,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
419,419,5,1500419,1821775,20,19685563,20,6076666,20,9304,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
420,420,5,1500420,1824399,20,19719832,20,6090000,20,9317,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
421,421,5,1500421,1827022,20,19754083,20,6106666,20,9331,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
422,422,5,1500422,1829645,20,19788319,20,6123333,20,9344,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
423,423,5,1500423,1832267,20,19822538,20,6140000,20,9358,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
424,424,5,1500424,1834889,20,19856742,20,6156666,20,9371,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
425,425,5,1500425,1837510,20,19890929,20,6173333,20,9384,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
426,426,5,1500426,1840130,20,19925100,20,6190000,20,9398,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
427,427,5,1500427,1842750,20,19959255,20,6206666,20,9411,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
428,428,5,1500428,1845369,20,19993393,20,6223333,20,9424,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
429,429,5,1500429,1847987,20,20027516,20,6240000,20,9438,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
430,430,5,1500430,1850605,20,20061624,20,6256666,20,9451,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
431,431,5,1500431,1853222,20,20095715,20,6273333,20,9464,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
432,432,5,1500432,1855839,20,20129790,20,6290000,20,9477,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
433,433,5,1500433,1858455,20,20163850,20,6306666,20,9491,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
434,434,5,1500434,1861070,20,20197894,20,6323333,20,9504,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
435,435,5,1500435,1863685,20,20231922,20,6340000,20,9517,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
436,436,5,1500436,1866299,20,20265935,20,6353333,20,9530,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
437,437,5,1500437,1868913,20,20299932,20,6370000,20,9543,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
438,438,5,1500438,1871526,20,20333913,20,6386666,20,9557,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
439,439,5,1500439,1874138,20,20367879,20,6403333,20,9570,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
440,440,5,1500440,1876750,20,20401829,20,6420000,20,9583,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
441,441,5,1500441,1879362,20,20435764,20,6436666,20,9596,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
442,442,5,1500442,1881972,20,20469684,20,6453333,20,9609,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
443,443,5,1500443,1884582,20,20503588,20,6470000,20,9622,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
444,444,5,1500444,1887192,20,20537477,20,6486666,20,9635,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
445,445,5,1500445,1889801,20,20571351,20,6503333,20,9648,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
446,446,5,1500446,1892409,20,20605209,20,6520000,20,9662,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
447,447,5,1500447,1895017,20,20639053,20,6536666,20,9675,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
448,448,5,1500448,1897624,20,20672881,20,6553333,20,9688,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
449,449,5,1500449,1900230,20,20706694,20,6570000,20,9701,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
450,450,5,1500450,1902836,20,20740492,20,6586666,20,9714,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
451,451,5,1500451,1905442,20,20774275,20,6603333,20,9727,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
452,452,5,1500452,1908046,20,20808043,20,6620000,20,9740,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
453,453,5,1500453,1910651,20,20841796,20,6636666,20,9753,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
454,454,5,1500454,1913254,20,20875534,20,6653333,20,9766,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
455,455,5,1500455,1915857,20,20909258,20,6670000,20,9778,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
456,456,5,1500456,1918460,20,20942966,20,6686666,20,9791,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
457,457,5,1500457,1921062,20,20976660,20,6703333,20,9804,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
458,458,5,1500458,1923663,20,21010339,20,6720000,20,9817,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
459,459,5,1500459,1926264,20,21044003,20,6736666,20,9830,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
460,460,5,1500460,1928864,20,21077653,20,6753333,20,9843,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
461,461,5,1500461,1931464,20,21111288,20,6770000,20,9856,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
462,462,5,1500462,1934063,20,21144908,20,6786666,20,9869,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
463,463,5,1500463,1936662,20,21178514,20,6803333,20,9882,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
464,464,5,1500464,1939260,20,21212105,20,6820000,20,9894,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
465,465,5,1500465,1941857,20,21245682,20,6836666,20,9907,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
466,466,5,1500466,1944454,20,21279245,20,6853333,20,9920,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
467,467,5,1500467,1947050,20,21312793,20,6870000,20,9933,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
468,468,5,1500468,1949646,20,21346326,20,6886666,20,9946,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
469,469,5,1500469,1952241,20,21379846,20,6903333,20,9958,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
470,470,5,1500470,1954836,20,21413351,20,6920000,20,9971,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
471,471,5,1500471,1957430,20,21446841,20,6936666,20,9984,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
472,472,5,1500472,1960023,20,21480318,20,6953333,20,9997,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
473,473,5,1500473,1962616,20,21513780,20,6970000,20,10009,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
474,474,5,1500474,1965209,20,21547229,20,6986666,20,10022,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
475,475,5,1500475,1967801,20,21580663,20,7003333,20,10035,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
476,476,5,1500476,1970392,20,21614083,20,7020000,20,10047,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
477,477,5,1500477,1972983,20,21647489,20,7036666,20,10060,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
478,478,5,1500478,1975573,20,21680881,20,7053333,20,10073,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
479,479,5,1500479,1978163,20,21714259,20,7070000,20,10085,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
480,480,5,1500480,1980752,20,21747623,20,7086666,20,10098,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
481,481,5,1500481,1983341,20,21780973,20,7103333,20,10110,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
482,482,5,1500482,1985929,20,21814309,20,7120000,20,10123,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
483,483,5,1500483,1988516,20,21847632,20,7136666,20,10136,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
484,484,5,1500484,1991103,20,21880941,20,7153333,20,10148,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
485,485,5,1500485,1993690,20,21914236,20,7170000,20,10161,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
486,486,5,1500486,1996276,20,21947517,20,7186666,20,10173,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
487,487,5,1500487,1998861,20,21980784,20,7203333,20,10186,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
488,488,5,1500488,2001446,20,22014038,20,7220000,20,10198,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
489,489,5,1500489,2004031,20,22047279,20,7236666,20,10211,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
490,490,5,1500490,2006614,20,22080505,20,7253333,20,10223,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
491,491,5,1500491,2009198,20,22113718,20,7270000,20,10236,60,9490029,ItemRandom,1310900,1,7200,9490001,ItemRandom,110001,1,3600,9490002,ItemRandom,110002,1,1440,0,None,0,0,0,0,None,0,0,0
