id,icon,functions/0/function,functions/1/function,functions/10/function,functions/11/function,functions/12/function,functions/13/function,functions/14/function,functions/15/function,functions/16/function,functions/17/function,functions/18/function,functions/19/function,functions/2/function,functions/3/function,functions/4/function,functions/5/function,functions/6/function,functions/7/function,functions/8/function,functions/9/function,hurt_function_id_list/0/name,hurt_function_id_list/0/value,use_function_id_list/0/name,use_function_id_list/0/value
4018101,icn_skill_stathp_01,400181001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018012,icn_skill_atkup_01,400180102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018022,icn_skill_atkup_01,400180202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018032,icn_skill_atkup_01,400180302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018042,icn_skill_atkup_01,400180402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018052,icn_skill_atkup_01,400180502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018062,icn_skill_atkup_01,400180602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018072,icn_skill_atkup_01,400180702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018082,icn_skill_atkup_01,400180802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018092,icn_skill_atkup_01,400180902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
4018102,icn_skill_atkup_01,400181002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511101,icn_skill_atkup_01,251110101,251110102,0,0,0,0,0,0,0,0,0,0,251110106,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511102,icn_skill_atkup_01,251110201,251110202,0,0,0,0,0,0,0,0,0,0,251110206,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511103,icn_skill_atkup_01,251110301,251110302,0,0,0,0,0,0,0,0,0,0,251110306,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511104,icn_skill_atkup_01,251110401,251110402,0,0,0,0,0,0,0,0,0,0,251110406,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511105,icn_skill_atkup_01,251110501,251110502,0,0,0,0,0,0,0,0,0,0,251110506,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511106,icn_skill_atkup_01,251110601,251110602,0,0,0,0,0,0,0,0,0,0,251110606,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511107,icn_skill_atkup_01,251110701,251110702,0,0,0,0,0,0,0,0,0,0,251110706,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511108,icn_skill_atkup_01,251110801,251110802,0,0,0,0,0,0,0,0,0,0,251110806,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511109,icn_skill_atkup_01,251110901,251110902,0,0,0,0,0,0,0,0,0,0,251110906,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511110,icn_skill_atkup_01,251111001,251111002,0,0,0,0,0,0,0,0,0,0,251111006,251110104,251110105,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511201,icn_skill_stathp_01,251120101,251120102,0,0,0,0,0,0,0,0,0,0,251120103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511202,icn_skill_stathp_01,251120201,251120202,0,0,0,0,0,0,0,0,0,0,251120203,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511203,icn_skill_stathp_01,251120301,251120302,0,0,0,0,0,0,0,0,0,0,251120303,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511204,icn_skill_stathp_01,251120401,251120402,0,0,0,0,0,0,0,0,0,0,251120403,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511205,icn_skill_stathp_01,251120501,251120502,0,0,0,0,0,0,0,0,0,0,251120503,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511206,icn_skill_stathp_01,251120601,251120602,0,0,0,0,0,0,0,0,0,0,251120603,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511207,icn_skill_stathp_01,251120701,251120702,0,0,0,0,0,0,0,0,0,0,251120703,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511208,icn_skill_stathp_01,251120801,251120802,0,0,0,0,0,0,0,0,0,0,251120803,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511209,icn_skill_stathp_01,251120901,251120902,0,0,0,0,0,0,0,0,0,0,251120903,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2511210,icn_skill_stathp_01,251121001,251121002,0,0,0,0,0,0,0,0,0,0,251121003,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2411101,icn_skill_heal_01,241110101,241110102,241110116,241110122,241110123,0,0,0,0,0,0,0,241110103,241110104,241110105,241110111,241110112,241110113,241110114,241110115,hurt_function_id_list,0,use_function_id_list,0
2411102,icn_skill_heal_01,241110201,241110202,241110216,241110122,241110123,0,0,0,0,0,0,0,241110203,241110204,241110205,241110111,241110212,241110213,241110214,241110215,hurt_function_id_list,0,use_function_id_list,0
2411103,icn_skill_heal_01,241110301,241110302,241110316,241110122,241110123,0,0,0,0,0,0,0,241110303,241110304,241110305,241110111,241110312,241110313,241110314,241110315,hurt_function_id_list,0,use_function_id_list,0
2411104,icn_skill_heal_01,241110401,241110402,241110416,241110122,241110123,0,0,0,0,0,0,0,241110403,241110404,241110405,241110111,241110412,241110413,241110414,241110415,hurt_function_id_list,0,use_function_id_list,0
2411105,icn_skill_heal_01,241110501,241110502,241110516,241110122,241110123,0,0,0,0,0,0,0,241110503,241110504,241110505,241110111,241110512,241110513,241110514,241110515,hurt_function_id_list,0,use_function_id_list,0
2411106,icn_skill_heal_01,241110601,241110602,241110616,241110122,241110123,0,0,0,0,0,0,0,241110603,241110604,241110605,241110111,241110612,241110613,241110614,241110615,hurt_function_id_list,0,use_function_id_list,0
2411107,icn_skill_heal_01,241110701,241110702,241110716,241110122,241110123,0,0,0,0,0,0,0,241110703,241110704,241110705,241110111,241110712,241110713,241110714,241110715,hurt_function_id_list,0,use_function_id_list,0
2411108,icn_skill_heal_01,241110801,241110802,241110816,241110122,241110123,0,0,0,0,0,0,0,241110803,241110804,241110805,241110111,241110812,241110813,241110814,241110815,hurt_function_id_list,0,use_function_id_list,0
2411109,icn_skill_heal_01,241110901,241110902,241110916,241110122,241110123,0,0,0,0,0,0,0,241110903,241110904,241110905,241110111,241110912,241110913,241110914,241110915,hurt_function_id_list,0,use_function_id_list,0
2411110,icn_skill_heal_01,241111001,241111002,241111016,241110122,241110123,0,0,0,0,0,0,0,241111003,241111004,241111005,241110111,241111012,241111013,241111014,241111015,hurt_function_id_list,0,use_function_id_list,0
2411201,icn_skill_barrier_01,241120101,241120102,241120111,241120112,241120113,241120114,241120115,241120116,0,0,0,0,241120103,241120104,241120105,241120106,241120107,241120108,241120109,241120110,hurt_function_id_list,0,use_function_id_list,0
2411202,icn_skill_barrier_01,241120201,241120202,241120211,241120212,241120213,241120214,241120215,241120216,0,0,0,0,241120203,241120204,241120205,241120206,241120207,241120208,241120209,241120210,hurt_function_id_list,0,use_function_id_list,0
2411203,icn_skill_barrier_01,241120301,241120302,241120311,241120312,241120313,241120314,241120315,241120316,0,0,0,0,241120303,241120304,241120305,241120306,241120307,241120308,241120309,241120310,hurt_function_id_list,0,use_function_id_list,0
2411204,icn_skill_barrier_01,241120401,241120402,241120411,241120412,241120413,241120414,241120415,241120416,0,0,0,0,241120403,241120404,241120405,241120406,241120407,241120408,241120409,241120410,hurt_function_id_list,0,use_function_id_list,0
2411205,icn_skill_barrier_01,241120501,241120502,241120511,241120512,241120513,241120514,241120515,241120516,0,0,0,0,241120503,241120504,241120505,241120506,241120507,241120508,241120509,241120510,hurt_function_id_list,0,use_function_id_list,0
2411206,icn_skill_barrier_01,241120601,241120602,241120611,241120612,241120613,241120614,241120615,241120616,0,0,0,0,241120603,241120604,241120605,241120606,241120607,241120608,241120609,241120610,hurt_function_id_list,0,use_function_id_list,0
2411207,icn_skill_barrier_01,241120701,241120702,241120711,241120712,241120713,241120714,241120715,241120716,0,0,0,0,241120703,241120704,241120705,241120706,241120707,241120708,241120709,241120710,hurt_function_id_list,0,use_function_id_list,0
2411208,icn_skill_barrier_01,241120801,241120802,241120811,241120812,241120813,241120814,241120815,241120816,0,0,0,0,241120803,241120804,241120805,241120806,241120807,241120808,241120809,241120810,hurt_function_id_list,0,use_function_id_list,0
2411209,icn_skill_barrier_01,241120901,241120902,241120911,241120912,241120913,241120914,241120915,241120916,0,0,0,0,241120903,241120904,241120905,241120906,241120907,241120908,241120909,241120910,hurt_function_id_list,0,use_function_id_list,0
2411210,icn_skill_barrier_01,241121001,241121002,241121011,241121012,241121013,241121014,241121015,241121016,0,0,0,0,241121003,241121004,241121005,241121006,241121007,241121008,241121009,241121010,hurt_function_id_list,0,use_function_id_list,0
2514101,icn_skill_heal_01​,251410101,251410102,0,0,0,0,0,0,0,0,0,0,251410103,251410104,251410105,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514102,icn_skill_heal_01​,251410201,251410202,0,0,0,0,0,0,0,0,0,0,251410203,251410204,251410205,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514103,icn_skill_heal_01​,251410301,251410302,0,0,0,0,0,0,0,0,0,0,251410303,251410304,251410305,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514104,icn_skill_heal_01​,251410401,251410402,0,0,0,0,0,0,0,0,0,0,251410403,251410404,251410405,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514105,icn_skill_heal_01​,251410501,251410502,0,0,0,0,0,0,0,0,0,0,251410503,251410504,251410505,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514106,icn_skill_heal_01​,251410601,251410602,0,0,0,0,0,0,0,0,0,0,251410603,251410604,251410605,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514107,icn_skill_heal_01​,251410701,251410702,0,0,0,0,0,0,0,0,0,0,251410703,251410704,251410705,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514108,icn_skill_heal_01​,251410801,251410802,0,0,0,0,0,0,0,0,0,0,251410803,251410804,251410805,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514109,icn_skill_heal_01​,251410901,251410902,0,0,0,0,0,0,0,0,0,0,251410903,251410904,251410905,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514110,icn_skill_heal_01​,251411001,251411002,0,0,0,0,0,0,0,0,0,0,251411003,251411004,251411005,251410106,251410107,251410108,0,0,hurt_function_id_list,0,use_function_id_list,0
2514201,icn_skill_atkup_01,251420101,251420102,0,0,0,0,0,0,0,0,0,0,251420103,251420104,251420105,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514202,icn_skill_atkup_01,251420201,251420102,0,0,0,0,0,0,0,0,0,0,251420203,251420104,251420205,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514203,icn_skill_atkup_01,251420301,251420102,0,0,0,0,0,0,0,0,0,0,251420303,251420104,251420305,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514204,icn_skill_atkup_01,251420401,251420102,0,0,0,0,0,0,0,0,0,0,251420403,251420104,251420405,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514205,icn_skill_atkup_01,251420501,251420102,0,0,0,0,0,0,0,0,0,0,251420503,251420104,251420505,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514206,icn_skill_atkup_01,251420601,251420102,0,0,0,0,0,0,0,0,0,0,251420603,251420104,251420605,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514207,icn_skill_atkup_01,251420701,251420102,0,0,0,0,0,0,0,0,0,0,251420703,251420104,251420705,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514208,icn_skill_atkup_01,251420801,251420102,0,0,0,0,0,0,0,0,0,0,251420803,251420104,251420805,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514209,icn_skill_atkup_01,251420901,251420102,0,0,0,0,0,0,0,0,0,0,251420903,251420104,251420905,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2514210,icn_skill_atkup_01,251421001,251420102,0,0,0,0,0,0,0,0,0,0,251421003,251420104,251421005,251420106,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226101,icn_skill_barrier_01,222610101,222610102,0,0,0,0,0,0,0,0,0,0,222610103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226102,icn_skill_barrier_01,222610201,222610202,0,0,0,0,0,0,0,0,0,0,222610203,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226103,icn_skill_barrier_01,222610301,222610302,0,0,0,0,0,0,0,0,0,0,222610303,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226104,icn_skill_barrier_01,222610401,222610402,0,0,0,0,0,0,0,0,0,0,222610403,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226105,icn_skill_barrier_01,222610501,222610502,0,0,0,0,0,0,0,0,0,0,222610503,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226106,icn_skill_barrier_01,222610601,222610602,0,0,0,0,0,0,0,0,0,0,222610603,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226107,icn_skill_barrier_01,222610701,222610702,0,0,0,0,0,0,0,0,0,0,222610703,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226108,icn_skill_barrier_01,222610801,222610802,0,0,0,0,0,0,0,0,0,0,222610803,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226109,icn_skill_barrier_01,222610901,222610902,0,0,0,0,0,0,0,0,0,0,222610903,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226110,icn_skill_barrier_01,222611001,222611002,0,0,0,0,0,0,0,0,0,0,222611003,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226201,icn_skill_healbarrier_01,222620101,222620102,0,0,0,0,0,0,0,0,0,0,222620103,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226202,icn_skill_healbarrier_01,222620201,222620202,0,0,0,0,0,0,0,0,0,0,222620203,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226203,icn_skill_healbarrier_01,222620301,222620302,0,0,0,0,0,0,0,0,0,0,222620303,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226204,icn_skill_healbarrier_01,222620401,222620402,0,0,0,0,0,0,0,0,0,0,222620403,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226205,icn_skill_healbarrier_01,222620501,222620502,0,0,0,0,0,0,0,0,0,0,222620503,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226206,icn_skill_healbarrier_01,222620601,222620602,0,0,0,0,0,0,0,0,0,0,222620603,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226207,icn_skill_healbarrier_01,222620701,222620702,0,0,0,0,0,0,0,0,0,0,222620703,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226208,icn_skill_healbarrier_01,222620801,222620802,0,0,0,0,0,0,0,0,0,0,222620803,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226209,icn_skill_healbarrier_01,222620901,222620902,0,0,0,0,0,0,0,0,0,0,222620903,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2226210,icn_skill_healbarrier_01,222621001,222621002,0,0,0,0,0,0,0,0,0,0,222621003,0,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182101,icn_skill_atkup_01,218210101,218210102,218210123,218210126,218210129,218210132,218210134,0,0,0,0,0,218210103,218210104,218210105,218210108,218210111,218210114,218210117,218210120,hurt_function_id_list,0,use_function_id_list,0
2182102,icn_skill_atkup_01,218210101,218210102,218210223,218210226,218210229,218210232,218210134,0,0,0,0,0,218210203,218210204,218210205,218210208,218210211,218210214,218210217,218210220,hurt_function_id_list,0,use_function_id_list,0
2182103,icn_skill_atkup_01,218210101,218210102,218210323,218210326,218210329,218210332,218210134,0,0,0,0,0,218210303,218210304,218210305,218210308,218210311,218210314,218210317,218210320,hurt_function_id_list,0,use_function_id_list,0
2182104,icn_skill_atkup_01,218210101,218210102,218210423,218210426,218210429,218210432,218210134,0,0,0,0,0,218210403,218210404,218210405,218210408,218210411,218210414,218210417,218210420,hurt_function_id_list,0,use_function_id_list,0
2182105,icn_skill_atkup_01,218210101,218210102,218210523,218210526,218210529,218210532,218210134,0,0,0,0,0,218210503,218210504,218210505,218210508,218210511,218210514,218210517,218210520,hurt_function_id_list,0,use_function_id_list,0
2182106,icn_skill_atkup_01,218210101,218210102,218210623,218210626,218210629,218210632,218210134,0,0,0,0,0,218210603,218210604,218210605,218210608,218210611,218210614,218210617,218210620,hurt_function_id_list,0,use_function_id_list,0
2182107,icn_skill_atkup_01,218210101,218210102,218210723,218210726,218210729,218210732,218210134,0,0,0,0,0,218210703,218210704,218210705,218210708,218210711,218210714,218210717,218210720,hurt_function_id_list,0,use_function_id_list,0
2182108,icn_skill_atkup_01,218210101,218210102,218210823,218210826,218210829,218210832,218210134,0,0,0,0,0,218210803,218210804,218210805,218210808,218210811,218210814,218210817,218210820,hurt_function_id_list,0,use_function_id_list,0
2182109,icn_skill_atkup_01,218210101,218210102,218210923,218210926,218210929,218210932,218210134,0,0,0,0,0,218210903,218210904,218210905,218210908,218210911,218210914,218210917,218210920,hurt_function_id_list,0,use_function_id_list,0
2182110,icn_skill_atkup_01,218210101,218210102,218211023,218211026,218211029,218211032,218210134,0,0,0,0,0,218211003,218211004,218211005,218211008,218211011,218211014,218211017,218211020,hurt_function_id_list,0,use_function_id_list,0
2182201,icn_skill_atkup_01,218220106,218220102,0,0,0,0,0,0,0,0,0,0,218220103,218220105,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182202,icn_skill_atkup_01,218220106,218220202,0,0,0,0,0,0,0,0,0,0,218220203,218220205,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182203,icn_skill_atkup_01,218220106,218220302,0,0,0,0,0,0,0,0,0,0,218220303,218220305,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182204,icn_skill_atkup_01,218220106,218220402,0,0,0,0,0,0,0,0,0,0,218220403,218220405,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182205,icn_skill_atkup_01,218220106,218220502,0,0,0,0,0,0,0,0,0,0,218220503,218220505,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182206,icn_skill_atkup_01,218220106,218220602,0,0,0,0,0,0,0,0,0,0,218220603,218220605,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182207,icn_skill_atkup_01,218220106,218220702,0,0,0,0,0,0,0,0,0,0,218220703,218220705,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182208,icn_skill_atkup_01,218220106,218220802,0,0,0,0,0,0,0,0,0,0,218220803,218220805,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182209,icn_skill_atkup_01,218220106,218220902,0,0,0,0,0,0,0,0,0,0,218220903,218220905,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2182210,icn_skill_atkup_01,218220106,218221002,0,0,0,0,0,0,0,0,0,0,218221003,218221005,218220107,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183101,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310105,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183102,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310205,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183103,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310305,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183104,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310405,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183105,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310505,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183106,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310605,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183107,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310705,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183108,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310805,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183109,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218310905,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183110,icn_skill_stathp_01,218310101,218310102,0,0,0,0,0,0,0,0,0,0,218310103,218311005,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183201,icn_skill_atkup_01,218320101,218320104,0,0,0,0,0,0,0,0,0,0,218320105,218320106,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183202,icn_skill_atkup_01,218320201,218320204,0,0,0,0,0,0,0,0,0,0,218320205,218320206,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183203,icn_skill_atkup_01,218320301,218320304,0,0,0,0,0,0,0,0,0,0,218320305,218320306,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183204,icn_skill_atkup_01,218320401,218320404,0,0,0,0,0,0,0,0,0,0,218320405,218320406,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183205,icn_skill_atkup_01,218320501,218320504,0,0,0,0,0,0,0,0,0,0,218320505,218320506,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183206,icn_skill_atkup_01,218320601,218320604,0,0,0,0,0,0,0,0,0,0,218320605,218320606,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183207,icn_skill_atkup_01,218320701,218320704,0,0,0,0,0,0,0,0,0,0,218320705,218320706,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183208,icn_skill_atkup_01,218320801,218320804,0,0,0,0,0,0,0,0,0,0,218320805,218320806,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183209,icn_skill_atkup_01,218320901,218320904,0,0,0,0,0,0,0,0,0,0,218320905,218320906,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2183210,icn_skill_atkup_01,218321001,218321004,0,0,0,0,0,0,0,0,0,0,218321005,218321006,0,0,0,0,0,0,hurt_function_id_list,0,use_function_id_list,0
2016101,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610109,201610110,201610111,201610112,hurt_function_id_list,0,use_function_id_list,0
2016102,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610209,201610210,201610211,201610212,hurt_function_id_list,0,use_function_id_list,0
2016103,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610309,201610310,201610311,201610312,hurt_function_id_list,0,use_function_id_list,0
2016104,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610409,201610410,201610411,201610412,hurt_function_id_list,0,use_function_id_list,0
2016105,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610509,201610510,201610511,201610512,hurt_function_id_list,0,use_function_id_list,0
2016106,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610609,201610610,201610611,201610612,hurt_function_id_list,0,use_function_id_list,0
2016107,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610709,201610710,201610711,201610712,hurt_function_id_list,0,use_function_id_list,0
2016108,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610809,201610810,201610811,201610812,hurt_function_id_list,0,use_function_id_list,0
2016109,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201610909,201610910,201610911,201610912,hurt_function_id_list,0,use_function_id_list,0
2016110,icn_skill_atkup_01,201610101,201610102,0,0,0,0,0,0,0,0,0,0,201610103,201610104,201610105,201610106,201611009,201611010,201611011,201611012,hurt_function_id_list,0,use_function_id_list,0
2016201,icn_skill_stickyprojectile_01,201620101,201620102,0,0,0,0,0,0,0,0,0,0,201620103,201620104,201620105,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016202,icn_skill_stickyprojectile_01,201620101,201620202,0,0,0,0,0,0,0,0,0,0,201620103,201620204,201620205,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016203,icn_skill_stickyprojectile_01,201620101,201620302,0,0,0,0,0,0,0,0,0,0,201620103,201620304,201620305,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016204,icn_skill_stickyprojectile_01,201620101,201620402,0,0,0,0,0,0,0,0,0,0,201620103,201620404,201620405,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016205,icn_skill_stickyprojectile_01,201620101,201620502,0,0,0,0,0,0,0,0,0,0,201620103,201620504,201620505,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016206,icn_skill_stickyprojectile_01,201620101,201620602,0,0,0,0,0,0,0,0,0,0,201620103,201620604,201620605,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016207,icn_skill_stickyprojectile_01,201620101,201620702,0,0,0,0,0,0,0,0,0,0,201620103,201620704,201620705,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
2016208,icn_skill_stickyprojectile_01,201620101,201620802,0,0,0,0,0,0,0,0,0,0,201620103,201620804,201620805,201620106,201620107,201620109,0,0,hurt_function_id_list,0,use_function_id_list,0
