id,recycle_type,recycle_sub_type,recycle_level,limit_synchro_level,item_id,item_value
230538,Corporation,TETRA,538,1120,5203201,50
230539,Corporation,TETRA,539,1120,5203201,50
230540,Corporation,TETRA,540,1120,5203201,50
230541,Corporation,TETRA,541,1140,5203201,50
230542,Corporation,TETRA,542,1140,5203201,50
230543,Corporation,TETRA,543,1140,5203201,50
230544,Corporation,TETRA,544,1140,5203201,50
230545,Corporation,TETRA,545,1140,5203201,50
230546,Corporation,TETRA,546,1140,5203201,50
230547,Corporation,TETRA,547,1140,5203201,50
230548,Corporation,TETRA,548,1140,5203201,50
230549,Corporation,TETRA,549,1140,5203201,50
230550,Corporation,TETRA,550,1140,5203201,50
230551,Corporation,TETRA,551,1160,5203201,50
230552,Corporation,TETRA,552,1160,5203201,50
230553,Corporation,TETRA,553,1160,5203201,50
230554,Corporation,TETRA,554,1160,5203201,50
230555,Corporation,TETRA,555,1160,5203201,50
230556,Corporation,TETRA,556,1160,5203201,50
230557,Corporation,TETRA,557,1160,5203201,50
230558,Corporation,TETRA,558,1160,5203201,50
230559,Corporation,TETRA,559,1160,5203201,50
230560,Corporation,TETRA,560,1160,5203201,50
230561,Corporation,TETRA,561,1180,5203201,50
230562,Corporation,TETRA,562,1180,5203201,50
230563,Corporation,TETRA,563,1180,5203201,50
230564,Corporation,TETRA,564,1180,5203201,50
230565,Corporation,TETRA,565,1180,5203201,50
230566,Corporation,TETRA,566,1180,5203201,50
230567,Corporation,TETRA,567,1180,5203201,50
230568,Corporation,TETRA,568,1180,5203201,50
230569,Corporation,TETRA,569,1180,5203201,50
230570,Corporation,TETRA,570,1180,5203201,50
230571,Corporation,TETRA,571,1200,5203201,50
230572,Corporation,TETRA,572,1200,5203201,50
230573,Corporation,TETRA,573,1200,5203201,50
230574,Corporation,TETRA,574,1200,5203201,50
230575,Corporation,TETRA,575,1200,5203201,50
230576,Corporation,TETRA,576,1200,5203201,50
230577,Corporation,TETRA,577,1200,5203201,50
230578,Corporation,TETRA,578,1200,5203201,50
230579,Corporation,TETRA,579,1200,5203201,50
230580,Corporation,TETRA,580,1200,5203201,50
240001,Corporation,PILGRIM,1,1,5204201,0
240002,Corporation,PILGRIM,2,1,5204201,10
240003,Corporation,PILGRIM,3,1,5204201,10
240004,Corporation,PILGRIM,4,1,5204201,10
240005,Corporation,PILGRIM,5,1,5204201,10
240006,Corporation,PILGRIM,6,1,5204201,10
240007,Corporation,PILGRIM,7,1,5204201,10
240008,Corporation,PILGRIM,8,1,5204201,10
240009,Corporation,PILGRIM,9,1,5204201,10
240010,Corporation,PILGRIM,10,1,5204201,10
240011,Corporation,PILGRIM,11,80,5204201,30
240012,Corporation,PILGRIM,12,80,5204201,30
240013,Corporation,PILGRIM,13,80,5204201,30
240014,Corporation,PILGRIM,14,80,5204201,30
240015,Corporation,PILGRIM,15,80,5204201,30
240016,Corporation,PILGRIM,16,80,5204201,30
240017,Corporation,PILGRIM,17,80,5204201,30
240018,Corporation,PILGRIM,18,80,5204201,30
240019,Corporation,PILGRIM,19,80,5204201,30
240020,Corporation,PILGRIM,20,80,5204201,30
240021,Corporation,PILGRIM,21,100,5204201,50
240022,Corporation,PILGRIM,22,100,5204201,50
240023,Corporation,PILGRIM,23,100,5204201,50
240024,Corporation,PILGRIM,24,100,5204201,50
240025,Corporation,PILGRIM,25,100,5204201,50
240026,Corporation,PILGRIM,26,100,5204201,50
240027,Corporation,PILGRIM,27,100,5204201,50
240028,Corporation,PILGRIM,28,100,5204201,50
240029,Corporation,PILGRIM,29,100,5204201,50
240030,Corporation,PILGRIM,30,100,5204201,50
240031,Corporation,PILGRIM,31,120,5204201,50
240032,Corporation,PILGRIM,32,120,5204201,50
240033,Corporation,PILGRIM,33,120,5204201,50
240034,Corporation,PILGRIM,34,120,5204201,50
240035,Corporation,PILGRIM,35,120,5204201,50
240036,Corporation,PILGRIM,36,120,5204201,50
240037,Corporation,PILGRIM,37,120,5204201,50
240038,Corporation,PILGRIM,38,120,5204201,50
240039,Corporation,PILGRIM,39,120,5204201,50
240040,Corporation,PILGRIM,40,120,5204201,50
240041,Corporation,PILGRIM,41,140,5204201,50
240042,Corporation,PILGRIM,42,140,5204201,50
240043,Corporation,PILGRIM,43,140,5204201,50
240044,Corporation,PILGRIM,44,140,5204201,50
240045,Corporation,PILGRIM,45,140,5204201,50
240046,Corporation,PILGRIM,46,140,5204201,50
240047,Corporation,PILGRIM,47,140,5204201,50
240048,Corporation,PILGRIM,48,140,5204201,50
240049,Corporation,PILGRIM,49,140,5204201,50
240050,Corporation,PILGRIM,50,140,5204201,50
240051,Corporation,PILGRIM,51,160,5204201,50
240052,Corporation,PILGRIM,52,160,5204201,50
240053,Corporation,PILGRIM,53,160,5204201,50
240054,Corporation,PILGRIM,54,160,5204201,50
240055,Corporation,PILGRIM,55,160,5204201,50
240056,Corporation,PILGRIM,56,160,5204201,50
240057,Corporation,PILGRIM,57,160,5204201,50
240058,Corporation,PILGRIM,58,160,5204201,50
240059,Corporation,PILGRIM,59,160,5204201,50
240060,Corporation,PILGRIM,60,160,5204201,50
240061,Corporation,PILGRIM,61,180,5204201,50
240062,Corporation,PILGRIM,62,180,5204201,50
240063,Corporation,PILGRIM,63,180,5204201,50
240064,Corporation,PILGRIM,64,180,5204201,50
240065,Corporation,PILGRIM,65,180,5204201,50
240066,Corporation,PILGRIM,66,180,5204201,50
240067,Corporation,PILGRIM,67,180,5204201,50
240068,Corporation,PILGRIM,68,180,5204201,50
240069,Corporation,PILGRIM,69,180,5204201,50
240070,Corporation,PILGRIM,70,180,5204201,50
240071,Corporation,PILGRIM,71,200,5204201,50
240072,Corporation,PILGRIM,72,200,5204201,50
240073,Corporation,PILGRIM,73,200,5204201,50
240074,Corporation,PILGRIM,74,200,5204201,50
240075,Corporation,PILGRIM,75,200,5204201,50
240076,Corporation,PILGRIM,76,200,5204201,50
240077,Corporation,PILGRIM,77,200,5204201,50
240078,Corporation,PILGRIM,78,200,5204201,50
240079,Corporation,PILGRIM,79,200,5204201,50
240080,Corporation,PILGRIM,80,200,5204201,50
240081,Corporation,PILGRIM,81,220,5204201,50
240082,Corporation,PILGRIM,82,220,5204201,50
240083,Corporation,PILGRIM,83,220,5204201,50
240084,Corporation,PILGRIM,84,220,5204201,50
240085,Corporation,PILGRIM,85,220,5204201,50
240086,Corporation,PILGRIM,86,220,5204201,50
240087,Corporation,PILGRIM,87,220,5204201,50
240088,Corporation,PILGRIM,88,220,5204201,50
240089,Corporation,PILGRIM,89,220,5204201,50
240090,Corporation,PILGRIM,90,220,5204201,50
240091,Corporation,PILGRIM,91,240,5204201,50
240092,Corporation,PILGRIM,92,240,5204201,50
240093,Corporation,PILGRIM,93,240,5204201,50
240094,Corporation,PILGRIM,94,240,5204201,50
240095,Corporation,PILGRIM,95,240,5204201,50
240096,Corporation,PILGRIM,96,240,5204201,50
240097,Corporation,PILGRIM,97,240,5204201,50
240098,Corporation,PILGRIM,98,240,5204201,50
240099,Corporation,PILGRIM,99,240,5204201,50
240100,Corporation,PILGRIM,100,240,5204201,50
240101,Corporation,PILGRIM,101,260,5204201,50
240102,Corporation,PILGRIM,102,260,5204201,50
240103,Corporation,PILGRIM,103,260,5204201,50
240104,Corporation,PILGRIM,104,260,5204201,50
240105,Corporation,PILGRIM,105,260,5204201,50
240106,Corporation,PILGRIM,106,260,5204201,50
240107,Corporation,PILGRIM,107,260,5204201,50
240108,Corporation,PILGRIM,108,260,5204201,50
240109,Corporation,PILGRIM,109,260,5204201,50
240110,Corporation,PILGRIM,110,260,5204201,50
240111,Corporation,PILGRIM,111,280,5204201,50
240112,Corporation,PILGRIM,112,280,5204201,50
240113,Corporation,PILGRIM,113,280,5204201,50
240114,Corporation,PILGRIM,114,280,5204201,50
240115,Corporation,PILGRIM,115,280,5204201,50
240116,Corporation,PILGRIM,116,280,5204201,50
240117,Corporation,PILGRIM,117,280,5204201,50
240118,Corporation,PILGRIM,118,280,5204201,50
240119,Corporation,PILGRIM,119,280,5204201,50
240120,Corporation,PILGRIM,120,280,5204201,50
240121,Corporation,PILGRIM,121,300,5204201,50
240122,Corporation,PILGRIM,122,300,5204201,50
240123,Corporation,PILGRIM,123,300,5204201,50
240124,Corporation,PILGRIM,124,300,5204201,50
240125,Corporation,PILGRIM,125,300,5204201,50
240126,Corporation,PILGRIM,126,300,5204201,50
240127,Corporation,PILGRIM,127,300,5204201,50
240128,Corporation,PILGRIM,128,300,5204201,50
240129,Corporation,PILGRIM,129,300,5204201,50
240130,Corporation,PILGRIM,130,300,5204201,50
240131,Corporation,PILGRIM,131,320,5204201,50
240132,Corporation,PILGRIM,132,320,5204201,50
240133,Corporation,PILGRIM,133,320,5204201,50
240134,Corporation,PILGRIM,134,320,5204201,50
240135,Corporation,PILGRIM,135,320,5204201,50
240136,Corporation,PILGRIM,136,320,5204201,50
240137,Corporation,PILGRIM,137,320,5204201,50
240138,Corporation,PILGRIM,138,320,5204201,50
240139,Corporation,PILGRIM,139,320,5204201,50
240140,Corporation,PILGRIM,140,320,5204201,50
240141,Corporation,PILGRIM,141,340,5204201,50
240142,Corporation,PILGRIM,142,340,5204201,50
240143,Corporation,PILGRIM,143,340,5204201,50
240144,Corporation,PILGRIM,144,340,5204201,50
240145,Corporation,PILGRIM,145,340,5204201,50
240146,Corporation,PILGRIM,146,340,5204201,50
240147,Corporation,PILGRIM,147,340,5204201,50
240148,Corporation,PILGRIM,148,340,5204201,50
240149,Corporation,PILGRIM,149,340,5204201,50
240150,Corporation,PILGRIM,150,340,5204201,50
240151,Corporation,PILGRIM,151,360,5204201,50
240152,Corporation,PILGRIM,152,360,5204201,50
240153,Corporation,PILGRIM,153,360,5204201,50
240154,Corporation,PILGRIM,154,360,5204201,50
240155,Corporation,PILGRIM,155,360,5204201,50
240156,Corporation,PILGRIM,156,360,5204201,50
240157,Corporation,PILGRIM,157,360,5204201,50
240158,Corporation,PILGRIM,158,360,5204201,50
240159,Corporation,PILGRIM,159,360,5204201,50
240160,Corporation,PILGRIM,160,360,5204201,50
240161,Corporation,PILGRIM,161,380,5204201,50
240162,Corporation,PILGRIM,162,380,5204201,50
240163,Corporation,PILGRIM,163,380,5204201,50
240164,Corporation,PILGRIM,164,380,5204201,50
240165,Corporation,PILGRIM,165,380,5204201,50
240166,Corporation,PILGRIM,166,380,5204201,50
240167,Corporation,PILGRIM,167,380,5204201,50
240168,Corporation,PILGRIM,168,380,5204201,50
240169,Corporation,PILGRIM,169,380,5204201,50
240170,Corporation,PILGRIM,170,380,5204201,50
240171,Corporation,PILGRIM,171,400,5204201,50
240172,Corporation,PILGRIM,172,400,5204201,50
240173,Corporation,PILGRIM,173,400,5204201,50
240174,Corporation,PILGRIM,174,400,5204201,50
240175,Corporation,PILGRIM,175,400,5204201,50
240176,Corporation,PILGRIM,176,400,5204201,50
240177,Corporation,PILGRIM,177,400,5204201,50
240178,Corporation,PILGRIM,178,400,5204201,50
240179,Corporation,PILGRIM,179,400,5204201,50
240180,Corporation,PILGRIM,180,400,5204201,50
240181,Corporation,PILGRIM,181,420,5204201,50
240182,Corporation,PILGRIM,182,420,5204201,50
240183,Corporation,PILGRIM,183,420,5204201,50
240184,Corporation,PILGRIM,184,420,5204201,50
240185,Corporation,PILGRIM,185,420,5204201,50
240186,Corporation,PILGRIM,186,420,5204201,50
240187,Corporation,PILGRIM,187,420,5204201,50
240188,Corporation,PILGRIM,188,420,5204201,50
240189,Corporation,PILGRIM,189,420,5204201,50
240190,Corporation,PILGRIM,190,420,5204201,50
240191,Corporation,PILGRIM,191,440,5204201,50
240192,Corporation,PILGRIM,192,440,5204201,50
240193,Corporation,PILGRIM,193,440,5204201,50
240194,Corporation,PILGRIM,194,440,5204201,50
240195,Corporation,PILGRIM,195,440,5204201,50
240196,Corporation,PILGRIM,196,440,5204201,50
240197,Corporation,PILGRIM,197,440,5204201,50
240198,Corporation,PILGRIM,198,440,5204201,50
240199,Corporation,PILGRIM,199,440,5204201,50
240200,Corporation,PILGRIM,200,440,5204201,50
240201,Corporation,PILGRIM,201,460,5204201,50
240202,Corporation,PILGRIM,202,460,5204201,50
240203,Corporation,PILGRIM,203,460,5204201,50
240204,Corporation,PILGRIM,204,460,5204201,50
240205,Corporation,PILGRIM,205,460,5204201,50
240206,Corporation,PILGRIM,206,460,5204201,50
240207,Corporation,PILGRIM,207,460,5204201,50
240208,Corporation,PILGRIM,208,460,5204201,50
240209,Corporation,PILGRIM,209,460,5204201,50
240210,Corporation,PILGRIM,210,460,5204201,50
240211,Corporation,PILGRIM,211,480,5204201,50
240212,Corporation,PILGRIM,212,480,5204201,50
240213,Corporation,PILGRIM,213,480,5204201,50
240214,Corporation,PILGRIM,214,480,5204201,50
240215,Corporation,PILGRIM,215,480,5204201,50
240216,Corporation,PILGRIM,216,480,5204201,50
240217,Corporation,PILGRIM,217,480,5204201,50
240218,Corporation,PILGRIM,218,480,5204201,50
240219,Corporation,PILGRIM,219,480,5204201,50
240220,Corporation,PILGRIM,220,480,5204201,50
240221,Corporation,PILGRIM,221,500,5204201,50
240222,Corporation,PILGRIM,222,500,5204201,50
240223,Corporation,PILGRIM,223,500,5204201,50
240224,Corporation,PILGRIM,224,500,5204201,50
240225,Corporation,PILGRIM,225,500,5204201,50
240226,Corporation,PILGRIM,226,500,5204201,50
240227,Corporation,PILGRIM,227,500,5204201,50
240228,Corporation,PILGRIM,228,500,5204201,50
240229,Corporation,PILGRIM,229,500,5204201,50
240230,Corporation,PILGRIM,230,500,5204201,50
240231,Corporation,PILGRIM,231,520,5204201,50
240232,Corporation,PILGRIM,232,520,5204201,50
240233,Corporation,PILGRIM,233,520,5204201,50
240234,Corporation,PILGRIM,234,520,5204201,50
240235,Corporation,PILGRIM,235,520,5204201,50
240236,Corporation,PILGRIM,236,520,5204201,50
240237,Corporation,PILGRIM,237,520,5204201,50
240238,Corporation,PILGRIM,238,520,5204201,50
240239,Corporation,PILGRIM,239,520,5204201,50
240240,Corporation,PILGRIM,240,520,5204201,50
240241,Corporation,PILGRIM,241,540,5204201,50
240242,Corporation,PILGRIM,242,540,5204201,50
240243,Corporation,PILGRIM,243,540,5204201,50
240244,Corporation,PILGRIM,244,540,5204201,50
240245,Corporation,PILGRIM,245,540,5204201,50
240246,Corporation,PILGRIM,246,540,5204201,50
240247,Corporation,PILGRIM,247,540,5204201,50
240248,Corporation,PILGRIM,248,540,5204201,50
240249,Corporation,PILGRIM,249,540,5204201,50
240250,Corporation,PILGRIM,250,540,5204201,50
240251,Corporation,PILGRIM,251,560,5204201,50
240252,Corporation,PILGRIM,252,560,5204201,50
240253,Corporation,PILGRIM,253,560,5204201,50
240254,Corporation,PILGRIM,254,560,5204201,50
240255,Corporation,PILGRIM,255,560,5204201,50
240256,Corporation,PILGRIM,256,560,5204201,50
240257,Corporation,PILGRIM,257,560,5204201,50
240258,Corporation,PILGRIM,258,560,5204201,50
240259,Corporation,PILGRIM,259,560,5204201,50
240260,Corporation,PILGRIM,260,560,5204201,50
240261,Corporation,PILGRIM,261,580,5204201,50
240262,Corporation,PILGRIM,262,580,5204201,50
240263,Corporation,PILGRIM,263,580,5204201,50
240264,Corporation,PILGRIM,264,580,5204201,50
240265,Corporation,PILGRIM,265,580,5204201,50
240266,Corporation,PILGRIM,266,580,5204201,50
240267,Corporation,PILGRIM,267,580,5204201,50
240268,Corporation,PILGRIM,268,580,5204201,50
240269,Corporation,PILGRIM,269,580,5204201,50
240270,Corporation,PILGRIM,270,580,5204201,50
240271,Corporation,PILGRIM,271,600,5204201,50
240272,Corporation,PILGRIM,272,600,5204201,50
240273,Corporation,PILGRIM,273,600,5204201,50
240274,Corporation,PILGRIM,274,600,5204201,50
240275,Corporation,PILGRIM,275,600,5204201,50
240276,Corporation,PILGRIM,276,600,5204201,50
240277,Corporation,PILGRIM,277,600,5204201,50
240278,Corporation,PILGRIM,278,600,5204201,50
240279,Corporation,PILGRIM,279,600,5204201,50
240280,Corporation,PILGRIM,280,600,5204201,50
240281,Corporation,PILGRIM,281,620,5204201,50
240282,Corporation,PILGRIM,282,620,5204201,50
240283,Corporation,PILGRIM,283,620,5204201,50
240284,Corporation,PILGRIM,284,620,5204201,50
240285,Corporation,PILGRIM,285,620,5204201,50
240286,Corporation,PILGRIM,286,620,5204201,50
240287,Corporation,PILGRIM,287,620,5204201,50
240288,Corporation,PILGRIM,288,620,5204201,50
240289,Corporation,PILGRIM,289,620,5204201,50
240290,Corporation,PILGRIM,290,620,5204201,50
240291,Corporation,PILGRIM,291,640,5204201,50
240292,Corporation,PILGRIM,292,640,5204201,50
240293,Corporation,PILGRIM,293,640,5204201,50
240294,Corporation,PILGRIM,294,640,5204201,50
240295,Corporation,PILGRIM,295,640,5204201,50
240296,Corporation,PILGRIM,296,640,5204201,50
240297,Corporation,PILGRIM,297,640,5204201,50
240298,Corporation,PILGRIM,298,640,5204201,50
240299,Corporation,PILGRIM,299,640,5204201,50
240300,Corporation,PILGRIM,300,640,5204201,50
240301,Corporation,PILGRIM,301,660,5204201,50
240302,Corporation,PILGRIM,302,660,5204201,50
240303,Corporation,PILGRIM,303,660,5204201,50
240304,Corporation,PILGRIM,304,660,5204201,50
240305,Corporation,PILGRIM,305,660,5204201,50
240306,Corporation,PILGRIM,306,660,5204201,50
240307,Corporation,PILGRIM,307,660,5204201,50
240308,Corporation,PILGRIM,308,660,5204201,50
240309,Corporation,PILGRIM,309,660,5204201,50
240310,Corporation,PILGRIM,310,660,5204201,50
240311,Corporation,PILGRIM,311,680,5204201,50
240312,Corporation,PILGRIM,312,680,5204201,50
240313,Corporation,PILGRIM,313,680,5204201,50
240314,Corporation,PILGRIM,314,680,5204201,50
240315,Corporation,PILGRIM,315,680,5204201,50
240316,Corporation,PILGRIM,316,680,5204201,50
240317,Corporation,PILGRIM,317,680,5204201,50
240318,Corporation,PILGRIM,318,680,5204201,50
240319,Corporation,PILGRIM,319,680,5204201,50
240320,Corporation,PILGRIM,320,680,5204201,50
240321,Corporation,PILGRIM,321,700,5204201,50
240322,Corporation,PILGRIM,322,700,5204201,50
240323,Corporation,PILGRIM,323,700,5204201,50
240324,Corporation,PILGRIM,324,700,5204201,50
240325,Corporation,PILGRIM,325,700,5204201,50
240326,Corporation,PILGRIM,326,700,5204201,50
240327,Corporation,PILGRIM,327,700,5204201,50
240328,Corporation,PILGRIM,328,700,5204201,50
240329,Corporation,PILGRIM,329,700,5204201,50
240330,Corporation,PILGRIM,330,700,5204201,50
240331,Corporation,PILGRIM,331,720,5204201,50
240332,Corporation,PILGRIM,332,720,5204201,50
240333,Corporation,PILGRIM,333,720,5204201,50
240334,Corporation,PILGRIM,334,720,5204201,50
240335,Corporation,PILGRIM,335,720,5204201,50
240336,Corporation,PILGRIM,336,720,5204201,50
240337,Corporation,PILGRIM,337,720,5204201,50
240338,Corporation,PILGRIM,338,720,5204201,50
240339,Corporation,PILGRIM,339,720,5204201,50
240340,Corporation,PILGRIM,340,720,5204201,50
240341,Corporation,PILGRIM,341,740,5204201,50
240342,Corporation,PILGRIM,342,740,5204201,50
240343,Corporation,PILGRIM,343,740,5204201,50
240344,Corporation,PILGRIM,344,740,5204201,50
240345,Corporation,PILGRIM,345,740,5204201,50
240346,Corporation,PILGRIM,346,740,5204201,50
240347,Corporation,PILGRIM,347,740,5204201,50
240348,Corporation,PILGRIM,348,740,5204201,50
240349,Corporation,PILGRIM,349,740,5204201,50
240350,Corporation,PILGRIM,350,740,5204201,50
240351,Corporation,PILGRIM,351,760,5204201,50
240352,Corporation,PILGRIM,352,760,5204201,50
240353,Corporation,PILGRIM,353,760,5204201,50
240354,Corporation,PILGRIM,354,760,5204201,50
240355,Corporation,PILGRIM,355,760,5204201,50
240356,Corporation,PILGRIM,356,760,5204201,50
240357,Corporation,PILGRIM,357,760,5204201,50
240358,Corporation,PILGRIM,358,760,5204201,50
240359,Corporation,PILGRIM,359,760,5204201,50
240360,Corporation,PILGRIM,360,760,5204201,50
240361,Corporation,PILGRIM,361,780,5204201,50
240362,Corporation,PILGRIM,362,780,5204201,50
240363,Corporation,PILGRIM,363,780,5204201,50
240364,Corporation,PILGRIM,364,780,5204201,50
240365,Corporation,PILGRIM,365,780,5204201,50
240366,Corporation,PILGRIM,366,780,5204201,50
240367,Corporation,PILGRIM,367,780,5204201,50
240368,Corporation,PILGRIM,368,780,5204201,50
240369,Corporation,PILGRIM,369,780,5204201,50
240370,Corporation,PILGRIM,370,780,5204201,50
240371,Corporation,PILGRIM,371,800,5204201,50
240372,Corporation,PILGRIM,372,800,5204201,50
240373,Corporation,PILGRIM,373,800,5204201,50
240374,Corporation,PILGRIM,374,800,5204201,50
240375,Corporation,PILGRIM,375,800,5204201,50
240376,Corporation,PILGRIM,376,800,5204201,50
240377,Corporation,PILGRIM,377,800,5204201,50
240378,Corporation,PILGRIM,378,800,5204201,50
240379,Corporation,PILGRIM,379,800,5204201,50
240380,Corporation,PILGRIM,380,800,5204201,50
240381,Corporation,PILGRIM,381,820,5204201,50
240382,Corporation,PILGRIM,382,820,5204201,50
240383,Corporation,PILGRIM,383,820,5204201,50
240384,Corporation,PILGRIM,384,820,5204201,50
240385,Corporation,PILGRIM,385,820,5204201,50
240386,Corporation,PILGRIM,386,820,5204201,50
240387,Corporation,PILGRIM,387,820,5204201,50
240388,Corporation,PILGRIM,388,820,5204201,50
240389,Corporation,PILGRIM,389,820,5204201,50
240390,Corporation,PILGRIM,390,820,5204201,50
240391,Corporation,PILGRIM,391,840,5204201,50
240392,Corporation,PILGRIM,392,840,5204201,50
240393,Corporation,PILGRIM,393,840,5204201,50
240394,Corporation,PILGRIM,394,840,5204201,50
240395,Corporation,PILGRIM,395,840,5204201,50
240396,Corporation,PILGRIM,396,840,5204201,50
240397,Corporation,PILGRIM,397,840,5204201,50
240398,Corporation,PILGRIM,398,840,5204201,50
240399,Corporation,PILGRIM,399,840,5204201,50
240400,Corporation,PILGRIM,400,840,5204201,50
240401,Corporation,PILGRIM,401,860,5204201,50
240402,Corporation,PILGRIM,402,860,5204201,50
240403,Corporation,PILGRIM,403,860,5204201,50
240404,Corporation,PILGRIM,404,860,5204201,50
240405,Corporation,PILGRIM,405,860,5204201,50
240406,Corporation,PILGRIM,406,860,5204201,50
240407,Corporation,PILGRIM,407,860,5204201,50
240408,Corporation,PILGRIM,408,860,5204201,50
240409,Corporation,PILGRIM,409,860,5204201,50
240410,Corporation,PILGRIM,410,860,5204201,50
240411,Corporation,PILGRIM,411,880,5204201,50
240412,Corporation,PILGRIM,412,880,5204201,50
240413,Corporation,PILGRIM,413,880,5204201,50
240414,Corporation,PILGRIM,414,880,5204201,50
240415,Corporation,PILGRIM,415,880,5204201,50
240416,Corporation,PILGRIM,416,880,5204201,50
240417,Corporation,PILGRIM,417,880,5204201,50
240418,Corporation,PILGRIM,418,880,5204201,50
240419,Corporation,PILGRIM,419,880,5204201,50
240420,Corporation,PILGRIM,420,880,5204201,50
240421,Corporation,PILGRIM,421,900,5204201,50
240422,Corporation,PILGRIM,422,900,5204201,50
240423,Corporation,PILGRIM,423,900,5204201,50
240424,Corporation,PILGRIM,424,900,5204201,50
240425,Corporation,PILGRIM,425,900,5204201,50
240426,Corporation,PILGRIM,426,900,5204201,50
240427,Corporation,PILGRIM,427,900,5204201,50
240428,Corporation,PILGRIM,428,900,5204201,50
240429,Corporation,PILGRIM,429,900,5204201,50
240430,Corporation,PILGRIM,430,900,5204201,50
240431,Corporation,PILGRIM,431,920,5204201,50
240432,Corporation,PILGRIM,432,920,5204201,50
240433,Corporation,PILGRIM,433,920,5204201,50
240434,Corporation,PILGRIM,434,920,5204201,50
240435,Corporation,PILGRIM,435,920,5204201,50
240436,Corporation,PILGRIM,436,920,5204201,50
240437,Corporation,PILGRIM,437,920,5204201,50
240438,Corporation,PILGRIM,438,920,5204201,50
240439,Corporation,PILGRIM,439,920,5204201,50
240440,Corporation,PILGRIM,440,920,5204201,50
240441,Corporation,PILGRIM,441,940,5204201,50
240442,Corporation,PILGRIM,442,940,5204201,50
240443,Corporation,PILGRIM,443,940,5204201,50
240444,Corporation,PILGRIM,444,940,5204201,50
240445,Corporation,PILGRIM,445,940,5204201,50
240446,Corporation,PILGRIM,446,940,5204201,50
240447,Corporation,PILGRIM,447,940,5204201,50
240448,Corporation,PILGRIM,448,940,5204201,50
240449,Corporation,PILGRIM,449,940,5204201,50
240450,Corporation,PILGRIM,450,940,5204201,50
240451,Corporation,PILGRIM,451,960,5204201,50
240452,Corporation,PILGRIM,452,960,5204201,50
240453,Corporation,PILGRIM,453,960,5204201,50
240454,Corporation,PILGRIM,454,960,5204201,50
240455,Corporation,PILGRIM,455,960,5204201,50
240456,Corporation,PILGRIM,456,960,5204201,50
240457,Corporation,PILGRIM,457,960,5204201,50
240458,Corporation,PILGRIM,458,960,5204201,50
240459,Corporation,PILGRIM,459,960,5204201,50
240460,Corporation,PILGRIM,460,960,5204201,50
240461,Corporation,PILGRIM,461,980,5204201,50
240462,Corporation,PILGRIM,462,980,5204201,50
240463,Corporation,PILGRIM,463,980,5204201,50
240464,Corporation,PILGRIM,464,980,5204201,50
240465,Corporation,PILGRIM,465,980,5204201,50
240466,Corporation,PILGRIM,466,980,5204201,50
240467,Corporation,PILGRIM,467,980,5204201,50
240468,Corporation,PILGRIM,468,980,5204201,50
240469,Corporation,PILGRIM,469,980,5204201,50
240470,Corporation,PILGRIM,470,980,5204201,50
240471,Corporation,PILGRIM,471,1000,5204201,50
240472,Corporation,PILGRIM,472,1000,5204201,50
240473,Corporation,PILGRIM,473,1000,5204201,50
240474,Corporation,PILGRIM,474,1000,5204201,50
240475,Corporation,PILGRIM,475,1000,5204201,50
240476,Corporation,PILGRIM,476,1000,5204201,50
240477,Corporation,PILGRIM,477,1000,5204201,50
240478,Corporation,PILGRIM,478,1000,5204201,50
240479,Corporation,PILGRIM,479,1000,5204201,50
240480,Corporation,PILGRIM,480,1000,5204201,50
240481,Corporation,PILGRIM,481,1020,5204201,50
240482,Corporation,PILGRIM,482,1020,5204201,50
240483,Corporation,PILGRIM,483,1020,5204201,50
240484,Corporation,PILGRIM,484,1020,5204201,50
240485,Corporation,PILGRIM,485,1020,5204201,50
240486,Corporation,PILGRIM,486,1020,5204201,50
240487,Corporation,PILGRIM,487,1020,5204201,50
240488,Corporation,PILGRIM,488,1020,5204201,50
240489,Corporation,PILGRIM,489,1020,5204201,50
240490,Corporation,PILGRIM,490,1020,5204201,50
240491,Corporation,PILGRIM,491,1040,5204201,50
240492,Corporation,PILGRIM,492,1040,5204201,50
240493,Corporation,PILGRIM,493,1040,5204201,50
240494,Corporation,PILGRIM,494,1040,5204201,50
240495,Corporation,PILGRIM,495,1040,5204201,50
240496,Corporation,PILGRIM,496,1040,5204201,50
240497,Corporation,PILGRIM,497,1040,5204201,50
240498,Corporation,PILGRIM,498,1040,5204201,50
240499,Corporation,PILGRIM,499,1040,5204201,50
240500,Corporation,PILGRIM,500,1040,5204201,50
240501,Corporation,PILGRIM,501,1060,5204201,50
240502,Corporation,PILGRIM,502,1060,5204201,50
240503,Corporation,PILGRIM,503,1060,5204201,50
240504,Corporation,PILGRIM,504,1060,5204201,50
240505,Corporation,PILGRIM,505,1060,5204201,50
240506,Corporation,PILGRIM,506,1060,5204201,50
240507,Corporation,PILGRIM,507,1060,5204201,50
240508,Corporation,PILGRIM,508,1060,5204201,50
240509,Corporation,PILGRIM,509,1060,5204201,50
240510,Corporation,PILGRIM,510,1060,5204201,50
240511,Corporation,PILGRIM,511,1080,5204201,50
240512,Corporation,PILGRIM,512,1080,5204201,50
240513,Corporation,PILGRIM,513,1080,5204201,50
240514,Corporation,PILGRIM,514,1080,5204201,50
240515,Corporation,PILGRIM,515,1080,5204201,50
