id,name_code,attractive_level,condition_scenario_group_id,scenario_title_locale,attractive_scenario_group_id,reward_id,costume
668,5132,5,d_nikke_ce005_01_02,Locale_NikkeEpisode:d_nikke_ce005_01_03_title,d_nikke_ce005_01_03,50,0
669,5132,7,d_nikke_ce005_01_03,Locale_NikkeEpisode:d_nikke_ce005_01_04_title,d_nikke_ce005_01_04,50,0
670,5132,10,d_nikke_ce005_01_04,Locale_NikkeEpisode:d_nikke_ce005_01_05_title,d_nikke_ce005_01_05,50,0
671,5133,1,,Locale_NikkeEpisode:d_nikke_ce005_02_01_title,d_nikke_ce005_02_01,50,0
672,5133,3,d_nikke_ce005_02_01,Locale_NikkeEpisode:d_nikke_ce005_02_02_title,d_nikke_ce005_02_02,50,0
673,5133,5,d_nikke_ce005_02_02,Locale_NikkeEpisode:d_nikke_ce005_02_03_title,d_nikke_ce005_02_03,50,0
674,5133,7,d_nikke_ce005_02_03,Locale_NikkeEpisode:d_nikke_ce005_02_04_title,d_nikke_ce005_02_04,50,0
675,5133,10,d_nikke_ce005_02_04,Locale_NikkeEpisode:d_nikke_ce005_02_05_title,d_nikke_ce005_02_05,50,0
676,3015,1,,Locale_NikkeEpisode:d_nikke_ce005_03_01_title,d_nikke_ce005_03_01,50,0
677,3015,3,d_nikke_ce005_03_01,Locale_NikkeEpisode:d_nikke_ce005_03_02_title,d_nikke_ce005_03_02,50,0
678,3015,5,d_nikke_ce005_03_02,Locale_NikkeEpisode:d_nikke_ce005_03_03_title,d_nikke_ce005_03_03,50,0
679,3015,7,d_nikke_ce005_03_03,Locale_NikkeEpisode:d_nikke_ce005_03_04_title,d_nikke_ce005_03_04,50,0
680,3015,10,d_nikke_ce005_03_04,Locale_NikkeEpisode:d_nikke_ce005_03_05_title,d_nikke_ce005_03_05,50,0
681,5135,1,,Locale_NikkeEpisode:d_nikke_bready_01_title,d_nikke_bready_01,50,0
682,5135,3,d_nikke_bready_01,Locale_NikkeEpisode:d_nikke_bready_02_title,d_nikke_bready_02,50,0
683,5135,5,d_nikke_bready_02,Locale_NikkeEpisode:d_nikke_bready_03_title,d_nikke_bready_03,50,0
684,5135,7,d_nikke_bready_03,Locale_NikkeEpisode:d_nikke_bready_04_title,d_nikke_bready_04,50,0
685,5135,10,d_nikke_bready_04,Locale_NikkeEpisode:d_nikke_bready_05_title,d_nikke_bready_05,50,0
686,5136,1,,Locale_NikkeEpisode:d_nikke_crust_01_title,d_nikke_crust_01,50,0
687,5136,3,d_nikke_crust_01,Locale_NikkeEpisode:d_nikke_crust_02_title,d_nikke_crust_02,50,0
688,5136,5,d_nikke_crust_02,Locale_NikkeEpisode:d_nikke_crust_03_title,d_nikke_crust_03,50,0
689,5136,7,d_nikke_crust_03,Locale_NikkeEpisode:d_nikke_crust_04_title,d_nikke_crust_04,50,0
690,5136,10,d_nikke_crust_04,Locale_NikkeEpisode:d_nikke_crust_05_title,d_nikke_crust_05,50,0
691,5139,1,,Locale_NikkeEpisode:d_nikke_mori_01_title,d_nikke_mori_01,50,0
692,5139,3,d_nikke_mori_01,Locale_NikkeEpisode:d_nikke_mori_02_title,d_nikke_mori_02,50,0
693,5139,5,d_nikke_mori_02,Locale_NikkeEpisode:d_nikke_mori_03_title,d_nikke_mori_03,50,0
694,5139,7,d_nikke_mori_03,Locale_NikkeEpisode:d_nikke_mori_04_title,d_nikke_mori_04,50,0
695,5139,10,d_nikke_mori_04,Locale_NikkeEpisode:d_nikke_mori_05_title,d_nikke_mori_05,50,0
696,5137,1,,Locale_NikkeEpisode:d_nikke_littlemermaid_01_title,d_nikke_littlemermaid_01,50,0
697,5137,3,d_nikke_littlemermaid_01,Locale_NikkeEpisode:d_nikke_littlemermaid_02_title,d_nikke_littlemermaid_02,50,0
698,5137,5,d_nikke_littlemermaid_02,Locale_NikkeEpisode:d_nikke_littlemermaid_03_title,d_nikke_littlemermaid_03,50,0
699,5137,7,d_nikke_littlemermaid_03,Locale_NikkeEpisode:d_nikke_littlemermaid_04_title,d_nikke_littlemermaid_04,50,0
700,5137,10,d_nikke_littlemermaid_04,Locale_NikkeEpisode:d_nikke_littlemermaid_05_title,d_nikke_littlemermaid_05,50,0
701,5138,1,,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_01_title,d_nikke_mihara_bondingchain_01,50,0
702,5138,3,d_nikke_mihara_bondingchain_01,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_02_title,d_nikke_mihara_bondingchain_02,50,0
703,5138,5,d_nikke_mihara_bondingchain_02,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_title,d_nikke_mihara_bondingchain_03,50,0
704,5138,7,d_nikke_mihara_bondingchain_03,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_04_title,d_nikke_mihara_bondingchain_04,50,0
705,5138,10,d_nikke_mihara_bondingchain_04,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_05_title,d_nikke_mihara_bondingchain_05,50,0
706,5140,1,,Locale_NikkeEpisode:d_nikke_arcana_01_title,d_nikke_arcana_01,50,0
707,5140,3,d_nikke_arcana_01,Locale_NikkeEpisode:d_nikke_arcana_02_title,d_nikke_arcana_02,50,0
708,5140,5,d_nikke_arcana_02,Locale_NikkeEpisode:d_nikke_arcana_03_title,d_nikke_arcana_03,50,0
709,5140,7,d_nikke_arcana_03,Locale_NikkeEpisode:d_nikke_arcana_04_title,d_nikke_arcana_04,50,0
710,5140,10,d_nikke_arcana_04,Locale_NikkeEpisode:d_nikke_arcana_05_title,d_nikke_arcana_05,50,0
711,5141,1,,Locale_NikkeEpisode:d_nikke_k_01_title,d_nikke_k_01,50,0
712,5141,3,d_nikke_k_01,Locale_NikkeEpisode:d_nikke_k_02_title,d_nikke_k_02,50,0
713,5141,5,d_nikke_k_02,Locale_NikkeEpisode:d_nikke_k_03_title,d_nikke_k_03,50,0
714,5141,7,d_nikke_k_03,Locale_NikkeEpisode:d_nikke_k_04_title,d_nikke_k_04,50,0
715,5141,10,d_nikke_k_04,Locale_NikkeEpisode:d_nikke_k_05_title,d_nikke_k_05,50,0
716,5142,1,,Locale_NikkeEpisode:d_nikke_ce006_01_01_title,d_nikke_ce006_01_01,50,0
717,5142,3,d_nikke_ce006_01_01,Locale_NikkeEpisode:d_nikke_ce006_01_02_title,d_nikke_ce006_01_02,50,0
718,5142,5,d_nikke_ce006_01_02,Locale_NikkeEpisode:d_nikke_ce006_01_03_title,d_nikke_ce006_01_03,50,0
719,5142,7,d_nikke_ce006_01_03,Locale_NikkeEpisode:d_nikke_ce006_01_04_title,d_nikke_ce006_01_04,50,0
720,5142,10,d_nikke_ce006_01_04,Locale_NikkeEpisode:d_nikke_ce006_01_05_title,d_nikke_ce006_01_05,50,0
721,5143,1,,Locale_NikkeEpisode:d_nikke_ce006_02_01_title,d_nikke_ce006_02_01,50,0
722,5143,3,d_nikke_ce006_02_01,Locale_NikkeEpisode:d_nikke_ce006_02_02_title,d_nikke_ce006_02_02,50,0
723,5143,5,d_nikke_ce006_02_02,Locale_NikkeEpisode:d_nikke_ce006_02_03_title,d_nikke_ce006_02_03,50,0
724,5143,7,d_nikke_ce006_02_03,Locale_NikkeEpisode:d_nikke_ce006_02_04_title,d_nikke_ce006_02_04,50,0
725,5143,10,d_nikke_ce006_02_04,Locale_NikkeEpisode:d_nikke_ce006_02_05_title,d_nikke_ce006_02_05,50,0
726,3016,1,,Locale_NikkeEpisode:d_nikke_ce006_03_01_title,d_nikke_ce006_03_01,50,0
727,3016,3,d_nikke_ce006_03_01,Locale_NikkeEpisode:d_nikke_ce006_03_02_title,d_nikke_ce006_03_02,50,0
728,3016,5,d_nikke_ce006_03_02,Locale_NikkeEpisode:d_nikke_ce006_03_03_title,d_nikke_ce006_03_03,50,0
729,3016,7,d_nikke_ce006_03_03,Locale_NikkeEpisode:d_nikke_ce006_03_04_title,d_nikke_ce006_03_04,50,0
730,3016,10,d_nikke_ce006_03_04,Locale_NikkeEpisode:d_nikke_ce006_03_05_title,d_nikke_ce006_03_05,50,0
731,5144,1,,Locale_NikkeEpisode:d_nikke_sora_01_title,d_nikke_sora_01,50,0
732,5144,3,d_nikke_sora_01,Locale_NikkeEpisode:d_nikke_sora_02_title,d_nikke_sora_02,50,0
733,5144,5,d_nikke_sora_02,Locale_NikkeEpisode:d_nikke_sora_03_title,d_nikke_sora_03,50,0
734,5144,7,d_nikke_sora_03,Locale_NikkeEpisode:d_nikke_sora_04_title,d_nikke_sora_04,50,0
735,5144,10,d_nikke_sora_04,Locale_NikkeEpisode:d_nikke_sora_05_title,d_nikke_sora_05,50,0
736,5146,1,,Locale_NikkeEpisode:d_nikke_eleggboomandshock_01_title,d_nikke_eleggboomandshock_01,50,0
737,5146,3,d_nikke_eleggboomandshock_01,Locale_NikkeEpisode:d_nikke_eleggboomandshock_02_title,d_nikke_eleggboomandshock_02,50,0
738,5146,5,d_nikke_eleggboomandshock_02,Locale_NikkeEpisode:d_nikke_eleggboomandshock_03_title,d_nikke_eleggboomandshock_03,50,0
739,5146,7,d_nikke_eleggboomandshock_03,Locale_NikkeEpisode:d_nikke_eleggboomandshock_04_title,d_nikke_eleggboomandshock_04,50,0
740,5146,10,d_nikke_eleggboomandshock_04,Locale_NikkeEpisode:d_nikke_eleggboomandshock_05_title,d_nikke_eleggboomandshock_05,50,0
741,5145,1,,Locale_NikkeEpisode:d_nikke_dorothy_serendipity_01_title,d_nikke_dorothy_serendipity_01,50,0
742,5145,3,d_nikke_dorothy_serendipity_01,Locale_NikkeEpisode:d_nikke_dorothy_serendipity_02_title,d_nikke_dorothy_serendipity_02,50,0
743,5145,5,d_nikke_dorothy_serendipity_02,Locale_NikkeEpisode:d_nikke_dorothy_serendipity_03_title,d_nikke_dorothy_serendipity_03,50,0
744,5145,7,d_nikke_dorothy_serendipity_03,Locale_NikkeEpisode:d_nikke_dorothy_serendipity_04_title,d_nikke_dorothy_serendipity_04,50,0
745,5145,10,d_nikke_dorothy_serendipity_04,Locale_NikkeEpisode:d_nikke_dorothy_serendipity_05_title,d_nikke_dorothy_serendipity_05,50,0
746,5148,1,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_title,d_nikke_vesti_tactical_01,50,0
747,5148,3,d_nikke_vesti_tactical_01,Locale_NikkeEpisode:d_nikke_vesti_tactical_02_title,d_nikke_vesti_tactical_02,50,0
748,5148,5,d_nikke_vesti_tactical_02,Locale_NikkeEpisode:d_nikke_vesti_tactical_03_title,d_nikke_vesti_tactical_03,50,0
749,5148,7,d_nikke_vesti_tactical_03,Locale_NikkeEpisode:d_nikke_vesti_tactical_04_title,d_nikke_vesti_tactical_04,50,0
750,5148,10,d_nikke_vesti_tactical_04,Locale_NikkeEpisode:d_nikke_vesti_tactical_05_title,d_nikke_vesti_tactical_05,50,0
751,5149,1,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_01_title,d_nikke_eunhwa_tactical_01,50,0
752,5149,3,d_nikke_eunhwa_tactical_01,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_02_title,d_nikke_eunhwa_tactical_02,50,0
753,5149,5,d_nikke_eunhwa_tactical_02,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_03_title,d_nikke_eunhwa_tactical_03,50,0
754,5149,7,d_nikke_eunhwa_tactical_03,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_title,d_nikke_eunhwa_tactical_04,50,0
755,5149,10,d_nikke_eunhwa_tactical_04,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_05_title,d_nikke_eunhwa_tactical_05,50,0
756,5147,1,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_title,d_nikke_emma_tactical_01,50,0
757,5147,3,d_nikke_emma_tactical_01,Locale_NikkeEpisode:d_nikke_emma_tactical_02_title,d_nikke_emma_tactical_02,50,0
758,5147,5,d_nikke_emma_tactical_02,Locale_NikkeEpisode:d_nikke_emma_tactical_03_title,d_nikke_emma_tactical_03,50,0
759,5147,7,d_nikke_emma_tactical_03,Locale_NikkeEpisode:d_nikke_emma_tactical_04_title,d_nikke_emma_tactical_04,50,0
760,5147,10,d_nikke_emma_tactical_04,Locale_NikkeEpisode:d_nikke_emma_tactical_05_title,d_nikke_emma_tactical_05,50,0
761,5151,1,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_01_title,d_nikke_ade_agentbunny_01,50,0
762,5151,3,d_nikke_ade_agentbunny_01,Locale_NikkeEpisode:d_nikke_ade_agentbunny_02_title,d_nikke_ade_agentbunny_02,50,0
763,5151,5,d_nikke_ade_agentbunny_02,Locale_NikkeEpisode:d_nikke_ade_agentbunny_03_title,d_nikke_ade_agentbunny_03,50,0
764,5151,7,d_nikke_ade_agentbunny_03,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_title,d_nikke_ade_agentbunny_04,50,0
765,5151,10,d_nikke_ade_agentbunny_04,Locale_NikkeEpisode:d_nikke_ade_agentbunny_05_title,d_nikke_ade_agentbunny_05,50,0
766,5150,1,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_title,d_nikke_milk_bloomingbunny_01,50,0
767,5150,3,d_nikke_milk_bloomingbunny_01,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_title,d_nikke_milk_bloomingbunny_02,50,0
768,5150,5,d_nikke_milk_bloomingbunny_02,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_03_title,d_nikke_milk_bloomingbunny_03,50,0
769,5150,7,d_nikke_milk_bloomingbunny_03,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_04_title,d_nikke_milk_bloomingbunny_04,50,0
770,5150,10,d_nikke_milk_bloomingbunny_04,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_05_title,d_nikke_milk_bloomingbunny_05,50,0
771,5152,1,,Locale_NikkeEpisode:d_nikke_ce007_01_01_title,d_nikke_ce007_01_01,50,0
772,5152,3,d_nikke_ce007_01_01,Locale_NikkeEpisode:d_nikke_ce007_01_02_title,d_nikke_ce007_01_02,50,0
773,5152,5,d_nikke_ce007_01_02,Locale_NikkeEpisode:d_nikke_ce007_01_03_title,d_nikke_ce007_01_03,50,0
774,5152,7,d_nikke_ce007_01_03,Locale_NikkeEpisode:d_nikke_ce007_01_04_title,d_nikke_ce007_01_04,50,0
775,5152,10,d_nikke_ce007_01_04,Locale_NikkeEpisode:d_nikke_ce007_01_05_title,d_nikke_ce007_01_05,50,0
776,3017,1,,Locale_NikkeEpisode:d_nikke_ce007_03_01_title,d_nikke_ce007_03_01,50,0
777,3017,3,d_nikke_ce007_03_01,Locale_NikkeEpisode:d_nikke_ce007_03_02_title,d_nikke_ce007_03_02,50,0
778,3017,5,d_nikke_ce007_03_02,Locale_NikkeEpisode:d_nikke_ce007_03_03_title,d_nikke_ce007_03_03,50,0
779,3017,7,d_nikke_ce007_03_03,Locale_NikkeEpisode:d_nikke_ce007_03_04_title,d_nikke_ce007_03_04,50,0
780,3017,10,d_nikke_ce007_03_04,Locale_NikkeEpisode:d_nikke_ce007_03_05_title,d_nikke_ce007_03_05,50,0
781,5153,1,,Locale_NikkeEpisode:d_nikke_ce007_02_01_title,d_nikke_ce007_02_01,50,0
782,5153,3,d_nikke_ce007_02_01,Locale_NikkeEpisode:d_nikke_ce007_02_02_title,d_nikke_ce007_02_02,50,0
783,5153,5,d_nikke_ce007_02_02,Locale_NikkeEpisode:d_nikke_ce007_02_03_title,d_nikke_ce007_02_03,50,0
784,5153,7,d_nikke_ce007_02_03,Locale_NikkeEpisode:d_nikke_ce007_02_04_title,d_nikke_ce007_02_04,50,0
785,5153,10,d_nikke_ce007_02_04,Locale_NikkeEpisode:d_nikke_ce007_02_05_title,d_nikke_ce007_02_05,50,0
786,5154,1,,Locale_NikkeEpisode:d_nikke_delta_ninjathief_01_title,d_nikke_delta_ninjathief_01,50,0
787,5154,3,d_nikke_delta_ninjathief_01,Locale_NikkeEpisode:d_nikke_delta_ninjathief_02_title,d_nikke_delta_ninjathief_02,50,0
788,5154,5,d_nikke_delta_ninjathief_02,Locale_NikkeEpisode:d_nikke_delta_ninjathief_03_title,d_nikke_delta_ninjathief_03,50,0
789,5154,7,d_nikke_delta_ninjathief_03,Locale_NikkeEpisode:d_nikke_delta_ninjathief_04_title,d_nikke_delta_ninjathief_04,50,0
790,5154,10,d_nikke_delta_ninjathief_04,Locale_NikkeEpisode:d_nikke_delta_ninjathief_05_title,d_nikke_delta_ninjathief_05,50,0
791,5155,1,,Locale_NikkeEpisode:d_nikke_nayuta_01_title,d_nikke_nayuta_01,50,0
792,5155,3,d_nikke_nayuta_01,Locale_NikkeEpisode:d_nikke_nayuta_02_title,d_nikke_nayuta_02,50,0
793,5155,5,d_nikke_nayuta_02,Locale_NikkeEpisode:d_nikke_nayuta_03_title,d_nikke_nayuta_03,50,0
794,5155,7,d_nikke_nayuta_03,Locale_NikkeEpisode:d_nikke_nayuta_04_title,d_nikke_nayuta_04,50,0
795,5155,10,d_nikke_nayuta_04,Locale_NikkeEpisode:d_nikke_nayuta_05_title,d_nikke_nayuta_05,50,0
796,5156,1,,Locale_NikkeEpisode:d_nikke_liberalio_01_title,d_nikke_liberalio_01,50,0
797,5156,3,d_nikke_liberalio_01,Locale_NikkeEpisode:d_nikke_liberalio_02_title,d_nikke_liberalio_02,50,0
798,5156,5,d_nikke_liberalio_02,Locale_NikkeEpisode:d_nikke_liberalio_03_title,d_nikke_liberalio_03,50,0
799,5156,7,d_nikke_liberalio_03,Locale_NikkeEpisode:d_nikke_liberalio_04_title,d_nikke_liberalio_04,50,0
800,5156,10,d_nikke_liberalio_04,Locale_NikkeEpisode:d_nikke_liberalio_05_title,d_nikke_liberalio_05,50,0
801,5157,1,,Locale_NikkeEpisode:d_nikke_chime_01_title,d_nikke_chime_01,50,0
802,5157,3,d_nikke_chime_01,Locale_NikkeEpisode:d_nikke_chime_02_title,d_nikke_chime_02,50,0
803,5157,5,d_nikke_chime_02,Locale_NikkeEpisode:d_nikke_chime_03_title,d_nikke_chime_03,50,0
804,5157,7,d_nikke_chime_03,Locale_NikkeEpisode:d_nikke_chime_04_title,d_nikke_chime_04,50,0
805,5157,10,d_nikke_chime_04,Locale_NikkeEpisode:d_nikke_chime_05_title,d_nikke_chime_05,50,0
806,5158,1,,Locale_NikkeEpisode:d_nikke_soline_frostticket_01_title,d_nikke_soline_frostticket_01,50,0
807,5158,3,d_nikke_soline_frostticket_01,Locale_NikkeEpisode:d_nikke_soline_frostticket_02_title,d_nikke_soline_frostticket_02,50,0
808,5158,5,d_nikke_soline_frostticket_02,Locale_NikkeEpisode:d_nikke_soline_frostticket_03_title,d_nikke_soline_frostticket_03,50,0
809,5158,7,d_nikke_soline_frostticket_03,Locale_NikkeEpisode:d_nikke_soline_frostticket_04_title,d_nikke_soline_frostticket_04,50,0
810,5158,10,d_nikke_soline_frostticket_04,Locale_NikkeEpisode:d_nikke_soline_frostticket_05_title,d_nikke_soline_frostticket_05,50,0
