id,event_system_type,event_shortcut_id,name_localkey,description_localkey,schedule_type,schedule_value,event_disable_locale,event_resource_id,event_thumbnail_resource_table,event_thumbnail_resource_id,thumbnail_color,event_banner_resource_table,event_banner_resource_id,event_order,is_popup,active_type,banner_print_type,is_hidden,parents_event_id,set_field
82105,LoginEvent,15001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,204001,event_old,EVENT_BANNER_DAILY_LOGIN_09,ff4769,event_old,EVENT_BANNER_DAILY_LOGIN_09_S,75948884,False,None,PrintEventTime,True,82100.0,
82300,FieldHubEvent,110001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,110001,perm_fieldstory,EVENT_BANNER_CE002,11151b,perm_fieldstory,EVENT_BANNER_CE002_S,75939774,False,None,PrintEventTime,,,
82302,ShopEvent,9008201,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,110001,perm_fieldstory,EVENT_BANNER_CE002,11151b,perm_fieldstory,EVENT_BANNER_CE002_S,75939787,False,None,PrintEventTime,True,82300.0,
82303,CE002MiniGame,60001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_CE002,11151b,perm_fieldstory,EVENT_BANNER_CE002_S,75939799,False,None,PrintEventTime,True,82300.0,
82304,LoginEvent,15001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,204001,event_old,EVENT_BANNER_DAILY_LOGIN_09,ff4769,event_old,EVENT_BANNER_DAILY_LOGIN_09_S,75939784,False,None,PrintEventTime,True,82300.0,
82400,FieldHubEvent,110001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_BOOMTHEGHOST,000876,perm_fieldstory,EVENT_BANNER_BOOMTHEGHOST_S,75938374,False,None,PrintEventTime,,,
82401,MiniGameBTG,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_BOOMTHEGHOST,000876,perm_fieldstory,EVENT_BANNER_BOOMTHEGHOST_S,75938399,False,None,PrintEventTime,True,82400.0,
82402,ShopEvent,9008401,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_BOOMTHEGHOST,000876,perm_fieldstory,EVENT_BANNER_BOOMTHEGHOST_S,75938387,False,None,PrintEventTime,True,82400.0,
82403,LoginEvent,15001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,204001,event_old,EVENT_BANNER_DAILY_LOGIN_09,ff4769,event_old,EVENT_BANNER_DAILY_LOGIN_09_S,75938384,False,None,PrintEventTime,True,82400.0,
82500,FieldHubEvent,110001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_COINSINRUSH,131313,perm_fieldstory,EVENT_BANNER_COINSINRUSH_S,75919674,False,None,PrintEventTime,,,
82501,RopeRunningMiniGame,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_COINSINRUSH,131313,perm_fieldstory,EVENT_BANNER_COINSINRUSH_S,75919699,False,None,PrintEventTime,True,82500.0,
82502,ShopEvent,9008801,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_fieldstory,EVENT_BANNER_COINSINRUSH,131313,perm_fieldstory,EVENT_BANNER_COINSINRUSH_S,75919687,False,None,PrintEventTime,True,82500.0,
82503,LoginEvent,15001,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,204001,event_old,EVENT_BANNER_DAILY_LOGIN_09,ff4769,event_old,EVENT_BANNER_DAILY_LOGIN_09_S,75919684,False,None,PrintEventTime,True,82500.0,
110001,ChargeGachaEvent,15005,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_GACHA_NEW_YEAR_01,101212,event_old,EVENT_BANNER_GACHA_NEW_YEAR_01_S,77999972,False,None,PrintEventTime,,,
120001,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77998890,False,None,PrintEventTime,True,,
120002,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77977090,False,None,PrintEventTime,True,,
120003,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77957690,False,None,PrintEventTime,True,,
120004,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77939490,False,None,PrintEventTime,True,,
120005,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77929390,False,None,PrintEventTime,True,,
120006,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,77899890,False,None,PrintEventTime,True,,
120007,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76989590,False,None,PrintEventTime,True,,
120008,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76967590,False,None,PrintEventTime,True,,
120009,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76957990,False,None,PrintEventTime,True,,
120010,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76937590,False,None,PrintEventTime,True,,
120011,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,76906990,False,None,PrintEventTime,True,,
120012,CharacterSkillResetEvent,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,event_old,EVENT_BANNER_NOCALLERID,16171D,event_old,EVENT_BANNER_NOCALLERID_S,75967690,False,None,PrintEventTime,True,,
130001,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_FULLFOOLDAY,382114,perm_eventquest,EVENT_BANNER_FULLFOOLDAY_S,77969977,False,None,PrintEventTime,,,
130002,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_FIRSTAFFECTION,1e1c21,perm_eventquest,EVENT_BANNER_FIRSTAFFECTION_S,77927677,False,None,PrintEventTime,,,
130003,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_1YEARALREADY,6f002f,perm_eventquest,EVENT_BANNER_1YEARALREADY_S,77899877,False,None,PrintEventTime,,,
130004,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_LIARSEND,262028,perm_eventquest,EVENT_BANNER_LIARSEND_S,76969977,False,None,PrintEventTime,,,
130005,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_NONSENSERED,7c1b29,perm_eventquest,EVENT_BANNER_NONSENSERED_S,76918177,False,None,PrintEventTime,,,
130006,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_OUTOFUNIFORM,262028,perm_eventquest,EVENT_BANNER_OUTOFUNIFORM_S,75999977,False,None,PrintEventTime,,,
130007,EventQuest,0,Locale_Event:story_event_name_001,Locale_Event:story_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_eventquest,EVENT_BANNER_FOOLBURSTDAY,262028,perm_eventquest,EVENT_BANNER_FOOLBURSTDAY_S,75969977,False,None,PrintEventTime,,,
140002,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77969978,False,None,PrintEventTime,,,
140003,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77969278,False,None,PrintEventTime,,,
140004,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77968578,False,None,PrintEventTime,,,
140005,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77967878,False,None,PrintEventTime,,,
140006,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77959478,False,None,PrintEventTime,,,
140007,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77958778,False,None,PrintEventTime,,,
140008,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77949778,False,None,PrintEventTime,,,
140009,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77939978,False,None,PrintEventTime,,,
140010,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77937178,False,None,PrintEventTime,,,
140011,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77928178,False,None,PrintEventTime,,,
140012,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77927478,False,None,PrintEventTime,,,
140013,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77939278,False,None,PrintEventTime,,,
140014,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77938578,False,None,PrintEventTime,,,
140015,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77918478,False,None,PrintEventTime,,,
140016,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77917078,False,None,PrintEventTime,,,
140017,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77908678,False,None,PrintEventTime,,,
140018,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77907278,False,None,PrintEventTime,,,
140019,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77899678,False,None,PrintEventTime,,,
140020,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77898978,False,None,PrintEventTime,,,
140021,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77898278,False,None,PrintEventTime,,,
140022,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77889878,False,None,PrintEventTime,,,
140023,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77887778,False,None,PrintEventTime,,,
140024,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,77887078,False,None,PrintEventTime,,,
140025,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76989078,False,None,PrintEventTime,,,
140026,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76987678,False,None,PrintEventTime,,,
140027,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76979178,False,None,PrintEventTime,,,
140028,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76988378,False,None,PrintEventTime,,,
140029,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76979878,False,None,PrintEventTime,,,
140030,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76978478,False,None,PrintEventTime,,,
140031,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76977778,False,None,PrintEventTime,,,
140032,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76969478,False,None,PrintEventTime,,,
140033,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76968078,False,None,PrintEventTime,,,
140034,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76967378,False,None,PrintEventTime,,,
140035,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76959678,False,None,PrintEventTime,,,
140036,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76958978,False,None,PrintEventTime,,,
140037,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76949978,False,None,PrintEventTime,,,
140038,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76949278,False,None,PrintEventTime,,,
140039,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76948578,False,None,PrintEventTime,,,
140040,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76939478,False,None,PrintEventTime,,,
140041,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76938778,False,None,PrintEventTime,,,
140042,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76938078,False,None,PrintEventTime,,,
140043,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76927678,False,None,PrintEventTime,,,
140044,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76926978,False,None,PrintEventTime,,,
140045,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76919378,False,None,PrintEventTime,,,
140046,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76918678,False,None,PrintEventTime,,,
140047,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76917278,False,None,PrintEventTime,,,
140048,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76908878,False,None,PrintEventTime,,,
140049,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76899878,False,None,PrintEventTime,,,
140050,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76899178,False,None,PrintEventTime,,,
140051,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76898478,False,None,PrintEventTime,,,
140052,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,75999978,False,None,PrintEventTime,,,
140053,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76889378,False,None,PrintEventTime,,,
140054,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,76888678,False,None,PrintEventTime,,,
140055,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,75989978,False,None,PrintEventTime,,,
140056,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,75989278,False,None,PrintEventTime,,,
140057,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,75987878,False,None,PrintEventTime,,,
140058,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,75979978,False,None,PrintEventTime,,,
140059,RewardUpEvent,0,Locale_Event:rewardup_event_name_001,Locale_Event:rewardup_event_description_001,Once,0,EVENT_REWARD_ACQUISITION_DATE,0,perm_lobby,EVENT_BANNER_REWARDUP,751105,perm_lobby,EVENT_BANNER_REWARDUP_S,75979278,False,None,PrintEventTime,,,
