id,skill_category,level,name_localkey,description_localkey,skill_icon,surfaceskill_function_1,surfaceskill_function_2,surfaceskill_function_3,surfaceskill_function_4,description_value_list/0/description_value,description_value_list/1/description_value,description_value_list/2/description_value,description_value_list/3/description_value,description_value_list/4/description_value,description_value_list/5/description_value
201051404,105,14,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051404,0,0,0,80,,,,,
201051504,105,15,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051504,0,0,0,85,,,,,
201051604,105,16,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051604,0,0,0,90,,,,,
201051704,105,17,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051704,0,0,0,95,,,,,
201051804,105,18,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051804,0,0,0,100,,,,,
201051904,105,19,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051904,0,0,0,105,,,,,
201052004,105,20,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201052004,0,0,0,110,,,,,
201050105,105,1,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050105,0,0,0,15,,,,,
201050205,105,2,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050205,0,0,0,20,,,,,
201050305,105,3,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050305,0,0,0,25,,,,,
201050405,105,4,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050405,0,0,0,30,,,,,
201050505,105,5,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050505,0,0,0,35,,,,,
201050605,105,6,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050605,0,0,0,40,,,,,
201050705,105,7,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050705,0,0,0,45,,,,,
201050805,105,8,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050805,0,0,0,50,,,,,
201050905,105,9,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201050905,0,0,0,55,,,,,
201051005,105,10,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051005,0,0,0,60,,,,,
201051105,105,11,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051105,0,0,0,65,,,,,
201051205,105,12,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051205,0,0,0,70,,,,,
201051305,105,13,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051305,0,0,0,75,,,,,
201051405,105,14,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051405,0,0,0,80,,,,,
201051505,105,15,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051505,0,0,0,85,,,,,
201051605,105,16,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051605,0,0,0,90,,,,,
201051705,105,17,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051705,0,0,0,95,,,,,
201051805,105,18,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051805,0,0,0,100,,,,,
201051905,105,19,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201051905,0,0,0,105,,,,,
201052005,105,20,Locale_SurfaceSkill:105_skill_name,Locale_SurfaceSkill:20105_skill_desc,icn_surface_incelementdmg_01,201052005,0,0,0,110,,,,,
201060101,106,1,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060101,0,0,0,5,,,,,
201060201,106,2,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060201,0,0,0,10,,,,,
201060301,106,3,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060301,0,0,0,15,,,,,
201060401,106,4,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060401,0,0,0,20,,,,,
201060501,106,5,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060501,0,0,0,25,,,,,
201060601,106,6,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060601,0,0,0,30,,,,,
201060701,106,7,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060701,0,0,0,35,,,,,
201060801,106,8,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060801,0,0,0,40,,,,,
201060901,106,9,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201060901,0,0,0,45,,,,,
201061001,106,10,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061001,0,0,0,50,,,,,
201061101,106,11,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061101,0,0,0,55,,,,,
201061201,106,12,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061201,0,0,0,60,,,,,
201061301,106,13,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061301,0,0,0,65,,,,,
201061401,106,14,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061401,0,0,0,70,,,,,
201061501,106,15,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061501,0,0,0,75,,,,,
201061601,106,16,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061601,0,0,0,80,,,,,
201061701,106,17,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061701,0,0,0,85,,,,,
201061801,106,18,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061801,0,0,0,90,,,,,
201061901,106,19,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201061901,0,0,0,95,,,,,
201062001,106,20,Locale_SurfaceSkill:106_skill_name,Locale_SurfaceSkill:20106_skill_desc,icn_skill_stathp_01,201062001,0,0,0,100,,,,,
201100101,110,1,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100101,0,0,0,5,,,,,
201100201,110,2,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100201,0,0,0,10,,,,,
201100301,110,3,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100301,0,0,0,15,,,,,
201100401,110,4,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100401,0,0,0,20,,,,,
201100501,110,5,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100501,0,0,0,25,,,,,
201100601,110,6,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100601,0,0,0,30,,,,,
201100701,110,7,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100701,0,0,0,35,,,,,
201100801,110,8,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100801,0,0,0,40,,,,,
201100901,110,9,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201100901,0,0,0,45,,,,,
201101001,110,10,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101001,0,0,0,50,,,,,
201101101,110,11,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101101,0,0,0,55,,,,,
201101201,110,12,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101201,0,0,0,60,,,,,
201101301,110,13,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101301,0,0,0,65,,,,,
201101401,110,14,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101401,0,0,0,70,,,,,
201101501,110,15,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101501,0,0,0,75,,,,,
201101601,110,16,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101601,0,0,0,80,,,,,
201101701,110,17,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101701,0,0,0,85,,,,,
201101801,110,18,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101801,0,0,0,90,,,,,
201101901,110,19,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201101901,0,0,0,95,,,,,
201102001,110,20,Locale_SurfaceSkill:110_skill_name,Locale_SurfaceSkill:20110_skill_desc,icn_skill_defup_01,201102001,0,0,0,100,,,,,
201070101,107,1,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070101,0,0,0,10,,,,,
201070201,107,2,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070201,0,0,0,20,,,,,
201070301,107,3,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070301,0,0,0,30,,,,,
201070401,107,4,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070401,0,0,0,40,,,,,
201070501,107,5,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070501,0,0,0,50,,,,,
201070601,107,6,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070601,0,0,0,60,,,,,
201070701,107,7,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070701,0,0,0,70,,,,,
201070801,107,8,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070801,0,0,0,80,,,,,
201070901,107,9,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201070901,0,0,0,90,,,,,
201071001,107,10,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071001,0,0,0,100,,,,,
201071101,107,11,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071101,0,0,0,110,,,,,
201071201,107,12,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071201,0,0,0,120,,,,,
201071301,107,13,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071301,0,0,0,130,,,,,
201071401,107,14,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071401,0,0,0,140,,,,,
201071501,107,15,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071501,0,0,0,150,,,,,
201071601,107,16,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071601,0,0,0,160,,,,,
201071701,107,17,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071701,0,0,0,170,,,,,
201071801,107,18,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071801,0,0,0,180,,,,,
201071901,107,19,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201071901,0,0,0,190,,,,,
201072001,107,20,Locale_SurfaceSkill:107_skill_name,Locale_SurfaceSkill:20107_skill_desc,icn_surface_movespeed_01,201072001,0,0,0,200,,,,,
201130101,113,1,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130101,201130102,0,0,5,1,,,,
201130201,113,2,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130201,201130202,0,0,10,1,,,,
201130301,113,3,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130301,201130302,0,0,15,1,,,,
201130401,113,4,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130401,201130402,0,0,20,1,,,,
201130501,113,5,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130501,201130502,0,0,25,1,,,,
201130601,113,6,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130601,201130602,0,0,30,1,,,,
201130701,113,7,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130701,201130702,0,0,35,1,,,,
201130801,113,8,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130801,201130802,0,0,40,1,,,,
201130901,113,9,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201130901,201130902,0,0,45,1,,,,
201131001,113,10,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131001,201131002,0,0,50,1,,,,
201131101,113,11,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131101,201131102,0,0,55,1,,,,
201131201,113,12,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131201,201131202,0,0,60,1,,,,
201131301,113,13,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131301,201131302,0,0,65,1,,,,
201131401,113,14,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131401,201131402,0,0,70,1,,,,
201131501,113,15,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131501,201131502,0,0,75,1,,,,
201131601,113,16,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131601,201131602,0,0,80,1,,,,
201131701,113,17,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131701,201131702,0,0,85,1,,,,
201131801,113,18,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131801,201131802,0,0,90,1,,,,
201131901,113,19,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201131901,201131902,0,0,95,1,,,,
201132001,113,20,Locale_SurfaceSkill:113_skill_name,Locale_SurfaceSkill:20113_skill_desc,icn_skill_attention_01,201132001,201132002,0,0,100,1,,,,
201140101,114,1,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140101,0,0,0,5,,,,,
201140201,114,2,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140201,0,0,0,10,,,,,
201140301,114,3,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140301,0,0,0,15,,,,,
201140401,114,4,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140401,0,0,0,20,,,,,
201140501,114,5,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140501,0,0,0,25,,,,,
201140601,114,6,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140601,0,0,0,30,,,,,
201140701,114,7,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140701,0,0,0,35,,,,,
201140801,114,8,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140801,0,0,0,40,,,,,
201140901,114,9,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201140901,0,0,0,45,,,,,
201141001,114,10,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141001,0,0,0,50,,,,,
201141101,114,11,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141101,0,0,0,55,,,,,
201141201,114,12,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141201,0,0,0,60,,,,,
201141301,114,13,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141301,0,0,0,65,,,,,
201141401,114,14,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141401,0,0,0,70,,,,,
201141501,114,15,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141501,0,0,0,75,,,,,
201141601,114,16,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141601,0,0,0,80,,,,,
201141701,114,17,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141701,0,0,0,85,,,,,
201141801,114,18,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141801,0,0,0,90,,,,,
201141901,114,19,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201141901,0,0,0,95,,,,,
201142001,114,20,Locale_SurfaceSkill:114_skill_name,Locale_SurfaceSkill:20114_skill_desc,icn_surface_callingsignaldmg_01,201142001,0,0,0,100,,,,,
201150101,115,1,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150101,0,0,0,5,4,,,,
201150201,115,2,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150201,0,0,0,10,4,,,,
201150301,115,3,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150301,0,0,0,15,4,,,,
201150401,115,4,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150401,0,0,0,20,4,,,,
201150501,115,5,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150501,0,0,0,25,4,,,,
201150601,115,6,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150601,0,0,0,30,4,,,,
201150701,115,7,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150701,0,0,0,35,4,,,,
201150801,115,8,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150801,0,0,0,40,4,,,,
201150901,115,9,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201150901,0,0,0,45,4,,,,
201151001,115,10,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151001,0,0,0,50,4,,,,
201151101,115,11,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151101,0,0,0,55,4,,,,
201151201,115,12,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151201,0,0,0,60,4,,,,
201151301,115,13,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151301,0,0,0,65,4,,,,
201151401,115,14,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151401,0,0,0,70,4,,,,
201151501,115,15,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151501,0,0,0,75,4,,,,
201151601,115,16,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151601,0,0,0,80,4,,,,
201151701,115,17,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151701,0,0,0,85,4,,,,
201151801,115,18,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151801,0,0,0,90,4,,,,
201151901,115,19,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201151901,0,0,0,95,4,,,,
201152001,115,20,Locale_SurfaceSkill:115_skill_name,Locale_SurfaceSkill:20115_skill_desc,icn_skill_damage_01,201152001,0,0,0,100,4,,,,
201110101,111,1,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110101,0,0,0,0,,,,,
201110201,111,2,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110201,0,0,0,0,,,,,
201110301,111,3,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110301,0,0,0,0,,,,,
201110401,111,4,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110401,0,0,0,0,,,,,
201110501,111,5,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110501,0,0,0,0,,,,,
201110601,111,6,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110601,0,0,0,0,,,,,
201110701,111,7,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110701,0,0,0,0,,,,,
201110801,111,8,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110801,0,0,0,0,,,,,
201110901,111,9,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201110901,0,0,0,0,,,,,
201111001,111,10,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111001,0,0,0,0,,,,,
201111101,111,11,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111101,0,0,0,0,,,,,
201111201,111,12,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111201,0,0,0,0,,,,,
201111301,111,13,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111301,0,0,0,0,,,,,
201111401,111,14,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111401,0,0,0,0,,,,,
201111501,111,15,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111501,0,0,0,0,,,,,
201111601,111,16,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111601,0,0,0,0,,,,,
201111701,111,17,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111701,0,0,0,0,,,,,
201111801,111,18,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111801,0,0,0,0,,,,,
201111901,111,19,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201111901,0,0,0,0,,,,,
201112001,111,20,Locale_SurfaceSkill:111_skill_name,Locale_SurfaceSkill:20111_skill_desc,icn_surface_immortal_01,201112001,0,0,0,0,,,,,
201160101,116,1,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160101,0,0,0,0,,,,,
201160201,116,2,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160201,0,0,0,0,,,,,
201160301,116,3,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160301,0,0,0,0,,,,,
201160401,116,4,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160401,0,0,0,0,,,,,
201160501,116,5,Locale_SurfaceSkill:116_skill_name,Locale_SurfaceSkill:20116_skill_desc,icn_surface_hide_01,201160501,0,0,0,0,,,,,
