id,event_id,message_type,tid,resource_id,name_localkey,enter_scenario_id,exit_scenario_id,stamina_value,reward_id,trigger_list/0/trigger,trigger_list/0/condition_id,trigger_list/0/condition_value,trigger_list/1/trigger,trigger_list/1/condition_id,trigger_list/1/condition_value,trigger_list/2/trigger,trigger_list/2/condition_id,trigger_list/2/condition_value,trigger_list/3/trigger,trigger_list/3/condition_id,trigger_list/3/condition_value,trigger_list/4/trigger,trigger_list/4/condition_id,trigger_list/4/condition_value,trigger_list/5/trigger,trigger_list/5/condition_id,trigger_list/5/condition_value
3000702,0,RandomMessage,m_ex_infinityrail_02,0,,,,0,0,ObtainCharacter,5020,1,ObtainCharacter,5018,1,ObtainCharacter,5019,1,MainQuestClear,25,1,None,0,0,None,0,0
3000801,0,RandomMessage,m_ex_inherit_01,0,,,,0,0,ObtainCharacter,5042,1,ObtainCharacter,5043,1,ObtainCharacter,5013,1,MainQuestClear,25,1,None,0,0,None,0,0
3000802,0,RandomMessage,m_ex_inherit_02,0,,,,0,0,ObtainCharacter,5042,1,ObtainCharacter,5043,1,ObtainCharacter,5013,1,MainQuestClear,25,1,None,0,0,None,0,0
3000901,0,RandomMessage,m_ex_lifetonic_01,0,,,,0,0,ObtainCharacter,5038,1,ObtainCharacter,5039,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3000902,0,RandomMessage,m_ex_lifetonic_02,0,,,,0,0,ObtainCharacter,5038,1,ObtainCharacter,5039,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001001,0,RandomMessage,m_ex_littlecannon_01,0,,,,0,0,ObtainCharacter,3007,1,ObtainCharacter,3008,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001002,0,RandomMessage,m_ex_littlecannon_02,0,,,,0,0,ObtainCharacter,3007,1,ObtainCharacter,3008,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001201,0,RandomMessage,m_ex_mightytools_01,0,,,,0,0,ObtainCharacter,5011,1,ObtainCharacter,5021,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001202,0,RandomMessage,m_ex_mightytools_02,0,,,,0,0,ObtainCharacter,5011,1,ObtainCharacter,5021,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001301,0,RandomMessage,m_ex_mmr_01,0,,,,0,0,ObtainCharacter,3010,1,None,0,0,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001302,0,RandomMessage,m_ex_mmr_02,0,,,,0,0,ObtainCharacter,3010,1,None,0,0,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001401,0,RandomMessage,m_ex_pioneer_01,0,,,,0,0,ObtainCharacter,5012,1,ObtainCharacter,5040,1,ObtainCharacter,5041,1,MainQuestClear,80,1,None,0,0,None,0,0
3001402,0,RandomMessage,m_ex_pioneer_02,0,,,,0,0,ObtainCharacter,5012,1,ObtainCharacter,5040,1,ObtainCharacter,5041,1,MainQuestClear,80,1,None,0,0,None,0,0
3001501,0,RandomMessage,m_ex_protocol_01,0,,,,0,0,ObtainCharacter,5003,1,ObtainCharacter,5037,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001502,0,RandomMessage,m_ex_protocol_02,0,,,,0,0,ObtainCharacter,5003,1,ObtainCharacter,5037,1,None,0,0,MainQuestClear,25,1,MessageClear,3001501,1,None,0,0
3001601,0,RandomMessage,m_ex_scouting_01,0,,,,0,0,ObtainCharacter,3003,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001602,0,RandomMessage,m_ex_scouting_02,0,,,,0,0,ObtainCharacter,3003,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001701,0,RandomMessage,m_ex_seraphim_01,0,,,,0,0,ObtainCharacter,5026,1,ObtainCharacter,5027,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001702,0,RandomMessage,m_ex_seraphim_02,0,,,,0,0,ObtainCharacter,5026,1,ObtainCharacter,5027,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001703,0,DailyMessage,m_ex_seraphim_03,0,,,,0,0,ObtainCharacter,5026,1,ObtainCharacter,5027,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001704,0,DailyMessage,m_ex_seraphim_04,0,,,,0,0,ObtainCharacter,5026,1,ObtainCharacter,5027,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001705,0,DailyMessage,m_ex_seraphim_05,0,,,,0,0,ObtainCharacter,5026,1,ObtainCharacter,5027,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001801,0,RandomMessage,m_ex_talentum_01,0,,,,0,0,ObtainCharacter,5036,1,ObtainCharacter,5034,1,ObtainCharacter,5035,1,MainQuestClear,25,1,MessageClear,9001404,1,None,0,0
3001802,0,RandomMessage,m_ex_talentum_02,0,,,,0,0,ObtainCharacter,5036,1,ObtainCharacter,5034,1,ObtainCharacter,5035,1,MainQuestClear,25,1,MessageClear,9001404,1,None,0,0
3001901,0,RandomMessage,m_ex_triangle_01,0,,,,0,0,ObtainCharacter,5007,1,ObtainCharacter,5030,1,ObtainCharacter,5029,1,MainQuestClear,25,1,None,0,0,None,0,0
3001902,0,RandomMessage,m_ex_triangle_02,0,,,,0,0,ObtainCharacter,5007,1,ObtainCharacter,5030,1,ObtainCharacter,5029,1,MainQuestClear,25,1,None,0,0,None,0,0
3002001,0,RandomMessage,m_ex_unlimited_01,0,,,,0,0,ObtainCharacter,5033,1,ObtainCharacter,5004,1,None,0,0,MessageClear,9000702,1,None,0,0,None,0,0
3002002,0,RandomMessage,m_ex_unlimited_02,0,,,,0,0,ObtainCharacter,5033,1,ObtainCharacter,5004,1,None,0,0,MessageClear,9000702,1,None,0,0,None,0,0
3002101,0,RandomMessage,m_ex_wardress_01,0,,,,0,0,ObtainCharacter,3006,1,ObtainCharacter,5006,1,None,0,0,MainQuestClear,51,1,None,0,0,None,0,0
3002102,0,RandomMessage,m_ex_wardress_02,0,,,,0,0,ObtainCharacter,3006,1,ObtainCharacter,5006,1,None,0,0,MainQuestClear,51,1,None,0,0,None,0,0
3002201,0,RandomMessage,m_ex_primadonna_01,0,,,,0,0,ObtainCharacter,5074,1,ObtainCharacter,5075,1,ObtainCharacter,5070,1,MainQuestClear,25,1,None,0,0,None,0,0
3002202,0,RandomMessage,m_ex_primadonna_02,0,,,,0,0,ObtainCharacter,5074,1,ObtainCharacter,5075,1,ObtainCharacter,5070,1,MainQuestClear,25,1,None,0,0,None,0,0
3001101,0,RandomMessage,m_ex_matis_01,0,,,,0,0,ObtainCharacter,5024,1,ObtainCharacter,5001,1,ObtainCharacter,1010,1,MainQuestClear,25,1,None,0,0,None,0,0
3001102,0,RandomMessage,m_ex_matis_02,0,,,,0,0,ObtainCharacter,5024,1,ObtainCharacter,5001,1,ObtainCharacter,1010,1,MainQuestClear,25,1,None,0,0,None,0,0
3001103,0,RandomMessage,m_ex_matis_03,0,,,,0,0,ObtainCharacter,5024,1,ObtainCharacter,5001,1,ObtainCharacter,1010,1,MainQuestClear,25,1,None,0,0,None,0,0
3001104,0,DailyMessage,m_ex_matis_04,0,,,,0,0,ObtainCharacter,5024,1,ObtainCharacter,5001,1,ObtainCharacter,1010,1,MainQuestClear,25,1,None,0,0,None,0,0
3001105,0,DailyMessage,m_ex_matis_05,0,,,,0,0,ObtainCharacter,5024,1,ObtainCharacter,5001,1,ObtainCharacter,1010,1,MainQuestClear,25,1,None,0,0,None,0,0
3001106,0,DailyMessage,m_ex_matis_06,0,,,,0,0,ObtainCharacter,5024,1,ObtainCharacter,5001,1,ObtainCharacter,1010,1,MainQuestClear,25,1,None,0,0,None,0,0
3001803,0,RandomMessage,m_ex_talentum_03,0,,,,0,0,ObtainCharacter,5036,1,ObtainCharacter,5087,1,ObtainCharacter,5035,1,MainQuestClear,25,1,MessageClear,9001404,1,None,0,0
3001804,0,RandomMessage,m_ex_talentum_04,0,,,,0,0,ObtainCharacter,5036,1,ObtainCharacter,5087,1,ObtainCharacter,5035,1,MainQuestClear,25,1,MessageClear,9001404,1,None,0,0
3002003,0,RandomMessage,m_ex_unlimited_03,0,,,,0,0,ObtainCharacter,3011,1,ObtainCharacter,5033,1,ObtainCharacter,5004,1,MessageClear,9000702,1,None,0,0,None,0,0
3002004,0,RandomMessage,m_ex_unlimited_04,0,,,,0,0,ObtainCharacter,3011,1,ObtainCharacter,5033,1,ObtainCharacter,5004,1,MessageClear,9000702,1,None,0,0,None,0,0
3002301,0,RandomMessage,m_ex_realkindness_01,0,,,,0,0,ObtainCharacter,5055,1,ObtainCharacter,5059,1,ObtainCharacter,5078,1,MainQuestClear,25,1,None,0,0,None,0,0
3002302,0,RandomMessage,m_ex_realkindness_02,0,,,,0,0,ObtainCharacter,5055,1,ObtainCharacter,5059,1,ObtainCharacter,5078,1,MainQuestClear,25,1,MessageClear,3002301,1,None,0,0
3002401,0,RandomMessage,m_ex_exotic_01,0,,,,0,0,ObtainCharacter,5025,1,ObtainCharacter,1020,1,ObtainCharacter,1022,1,MainQuestClear,25,1,None,0,0,None,0,0
3002402,0,RandomMessage,m_ex_exotic_02,0,,,,0,0,ObtainCharacter,5025,1,ObtainCharacter,1020,1,ObtainCharacter,1022,1,MainQuestClear,25,1,None,0,0,None,0,0
3002501,0,RandomMessage,m_ex_maidforyou_01,0,,,,0,0,ObtainCharacter,5050,1,ObtainCharacter,5051,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002502,0,RandomMessage,m_ex_maidforyou_02,0,,,,0,0,ObtainCharacter,5050,1,ObtainCharacter,5051,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002601,0,RandomMessage,m_ex_777_01,0,,,,0,0,ObtainCharacter,5008,1,ObtainCharacter,5009,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002602,0,RandomMessage,m_ex_777_02,0,,,,0,0,ObtainCharacter,5008,1,ObtainCharacter,5009,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002701,0,RandomMessage,m_ex_underworldqueen_01,0,,,,0,0,ObtainCharacter,5045,1,ObtainCharacter,1012,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002702,0,RandomMessage,m_ex_underworldqueen_02,0,,,,0,0,ObtainCharacter,5045,1,ObtainCharacter,1012,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002801,0,RandomMessage,m_ex_happyzoo_01,0,,,,0,0,ObtainCharacter,5068,1,ObtainCharacter,5054,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002802,0,RandomMessage,m_ex_happyzoo_02,0,,,,0,0,ObtainCharacter,5068,1,ObtainCharacter,5054,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3009901,0,DailyMessage,m_ex_all_01,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3009902,0,DailyMessage,m_ex_all_02,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,MessageClear,3009901,1,None,0,0
3009903,0,DailyMessage,m_ex_all_03,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,MessageClear,3009901,1,None,0,0
3009904,0,DailyMessage,m_ex_all_04,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,MessageClear,3009901,1,None,0,0
3009905,0,DailyMessage,m_ex_all_05,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,MessageClear,3009901,1,None,0,0
3009906,0,DailyMessage,m_ex_all_06,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,MessageClear,3009901,1,None,0,0
3009907,0,DailyMessage,m_ex_all_07,0,,,,0,0,None,0,0,None,0,0,None,0,0,MainQuestClear,25,1,MessageClear,3009901,1,None,0,0
3002103,0,DailyMessage,m_ex_wardress_03,0,,,,0,0,ObtainCharacter,3006,1,ObtainCharacter,5006,1,None,0,0,MainQuestClear,51,1,None,0,0,None,0,0
3001603,0,DailyMessage,m_ex_scouting_03,0,,,,0,0,ObtainCharacter,3003,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001604,0,DailyMessage,m_ex_scouting_04,0,,,,0,0,ObtainCharacter,3003,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,MessageClear,3001603,1,None,0,0
3001605,0,DailyMessage,m_ex_scouting_05,0,,,,0,0,ObtainCharacter,3003,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001003,0,DailyMessage,m_ex_littlecannon_03,0,,,,0,0,ObtainCharacter,3007,1,ObtainCharacter,3008,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001004,0,DailyMessage,m_ex_littlecannon_04,0,,,,0,0,ObtainCharacter,3007,1,ObtainCharacter,3008,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001005,0,DailyMessage,m_ex_littlecannon_05,0,,,,0,0,ObtainCharacter,3007,1,ObtainCharacter,3008,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002901,0,RandomMessage,m_ex_aegis_01,0,,,,0,0,ObtainCharacter,5066,1,ObtainCharacter,5079,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002902,0,RandomMessage,m_ex_aegis_02,0,,,,0,0,ObtainCharacter,5066,1,ObtainCharacter,5079,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002903,0,RandomMessage,m_ex_aegis_03,0,,,,0,0,ObtainCharacter,5098,1,ObtainCharacter,5079,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002904,0,RandomMessage,m_ex_aegis_04,0,,,,0,0,ObtainCharacter,5098,1,ObtainCharacter,5079,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3000106,0,RandomMessage,m_ex_counters_06,0,,,,0,0,ObtainCharacter,5097,1,ObtainCharacter,3001,1,ObtainCharacter,3002,1,MainQuestClear,25,1,MessageClear,9000201,1,None,0,0
3000107,0,RandomMessage,m_ex_counters_07,0,,,,0,0,ObtainCharacter,5097,1,ObtainCharacter,3001,1,ObtainCharacter,3002,1,MainQuestClear,25,1,MessageClear,9000201,1,MessageClear,3000106,1
3003001,0,RandomMessage,m_ex_dazzlingpearl_01,0,,,,0,0,ObtainCharacter,5099,1,ObtainCharacter,5100,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003002,0,RandomMessage,m_ex_dazzlingpearl_02,0,,,,0,0,ObtainCharacter,5099,1,ObtainCharacter,5100,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003003,0,RandomMessage,m_ex_dazzlingpearl_03,0,,,,0,0,ObtainCharacter,5099,1,ObtainCharacter,5100,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002803,0,RandomMessage,m_ex_happyzoo_03,0,,,,0,0,ObtainCharacter,5054,1,ObtainCharacter,5068,1,ObtainCharacter,5092,1,MainQuestClear,25,1,None,0,0,None,0,0
3002804,0,RandomMessage,m_ex_happyzoo_04,0,,,,0,0,ObtainCharacter,5054,1,ObtainCharacter,5068,1,ObtainCharacter,5092,1,MessageClear,3002803,1,None,0,0,None,0,0
3002703,0,RandomMessage,m_ex_underworldqueen_03,0,,,,0,0,ObtainCharacter,1021,1,ObtainCharacter,1012,1,ObtainCharacter,5045,1,MainQuestClear,25,1,None,0,0,None,0,0
3002704,0,RandomMessage,m_ex_underworldqueen_04,0,,,,0,0,ObtainCharacter,1021,1,ObtainCharacter,1012,1,ObtainCharacter,5045,1,MainQuestClear,25,1,None,0,0,None,0,0
3000203,0,DailyMessage,m_ex_absolut_03,0,,,,0,0,ObtainCharacter,5023,1,ObtainCharacter,5022,1,ObtainCharacter,5005,1,MainQuestClear,49,1,MessageClear,9000402,1,None,0,0
3000204,0,DailyMessage,m_ex_absolut_04,0,,,,0,0,ObtainCharacter,5023,1,ObtainCharacter,5022,1,ObtainCharacter,5005,1,MainQuestClear,49,1,MessageClear,9000402,1,None,0,0
3000205,0,DailyMessage,m_ex_absolut_05,0,,,,0,0,ObtainCharacter,5023,1,ObtainCharacter,5022,1,ObtainCharacter,5005,1,MainQuestClear,49,1,MessageClear,9000402,1,None,0,0
3000603,0,DailyMessage,m_ex_external_03,0,,,,0,0,ObtainCharacter,5031,1,ObtainCharacter,5032,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3000604,0,DailyMessage,m_ex_external_04,0,,,,0,0,ObtainCharacter,5031,1,ObtainCharacter,5032,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3000605,0,DailyMessage,m_ex_external_05,0,,,,0,0,ObtainCharacter,5031,1,ObtainCharacter,5032,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002203,0,DailyMessage,m_ex_primadonna_03,0,,,,0,0,ObtainCharacter,5074,1,ObtainCharacter,5075,1,ObtainCharacter,5070,1,MainQuestClear,25,1,None,0,0,None,0,0
3002204,0,DailyMessage,m_ex_primadonna_04,0,,,,0,0,ObtainCharacter,5074,1,ObtainCharacter,5075,1,ObtainCharacter,5070,1,MainQuestClear,25,1,None,0,0,None,0,0
3002205,0,DailyMessage,m_ex_primadonna_05,0,,,,0,0,ObtainCharacter,5074,1,ObtainCharacter,5075,1,ObtainCharacter,5070,1,MainQuestClear,25,1,None,0,0,None,0,0
3003101,0,RandomMessage,m_ex_electricshock_01,0,,,,0,0,ObtainCharacter,5107,1,ObtainCharacter,5112,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003102,0,RandomMessage,m_ex_electricshock_02,0,,,,0,0,ObtainCharacter,5107,1,ObtainCharacter,5112,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003201,0,RandomMessage,m_ex_rewind_01,0,,,,0,0,ObtainCharacter,5111,1,ObtainCharacter,5115,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003202,0,RandomMessage,m_ex_rewind_02,0,,,,0,0,ObtainCharacter,5111,1,ObtainCharacter,5115,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002705,0,RandomMessage,m_ex_underworldqueen_05,0,,,,0,0,ObtainCharacter,5116,1,ObtainCharacter,5117,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002706,0,RandomMessage,m_ex_underworldqueen_06,0,,,,0,0,ObtainCharacter,5116,1,ObtainCharacter,5117,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003301,0,RandomMessage,m_ex_schoolcircle_01,0,,,,0,0,ObtainCharacter,5077,1,ObtainCharacter,5088,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003302,0,RandomMessage,m_ex_schoolcircle_02,0,,,,0,0,ObtainCharacter,5077,1,ObtainCharacter,5088,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003401,0,RandomMessage,m_ex_oldtales_01,0,,,,0,0,ObtainCharacter,5124,1,ObtainCharacter,5125,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003402,0,RandomMessage,m_ex_oldtales_02,0,,,,0,0,ObtainCharacter,5124,1,ObtainCharacter,5125,1,None,0,0,MainQuestClear,25,1,MessageClear,3003401,1,None,0,0
3001303,0,RandomMessage,m_ex_mmr_03,0,,,,0,0,ObtainCharacter,1019,1,ObtainCharacter,3010,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001304,0,RandomMessage,m_ex_mmr_04,0,,,,0,0,ObtainCharacter,1019,1,ObtainCharacter,3010,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3002905,0,RandomMessage,m_ex_aegis_05,0,,,,0,0,ObtainCharacter,5066,1,ObtainCharacter,5130,1,ObtainCharacter,5131,1,MainQuestClear,25,1,None,0,0,None,0,0
3002906,0,RandomMessage,m_ex_aegis_06,0,,,,0,0,ObtainCharacter,5066,1,ObtainCharacter,5130,1,ObtainCharacter,5131,1,MainQuestClear,25,1,None,0,0,None,0,0
3003501,0,RandomMessage,m_ex_botanikgarden_01,0,,,,0,0,ObtainCharacter,5134,1,ObtainCharacter,5126,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003502,0,RandomMessage,m_ex_botanikgarden_02,0,,,,0,0,ObtainCharacter,5134,1,ObtainCharacter,5126,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003601,0,RandomMessage,m_ex_cookingoil_01,0,,,,0,0,ObtainCharacter,5135,1,ObtainCharacter,5136,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003602,0,RandomMessage,m_ex_cookingoil_02,0,,,,0,0,ObtainCharacter,5135,1,ObtainCharacter,5136,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003701,0,RandomMessage,m_ex_bestseller_01,0,,,,0,0,ObtainCharacter,5140,1,ObtainCharacter,5122,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003702,0,RandomMessage,m_ex_bestseller_02,0,,,,0,0,ObtainCharacter,5140,1,ObtainCharacter,5122,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003801,0,RandomMessage,m_ex_siegeperilous_01,0,,,,0,0,ObtainCharacter,5141,1,ObtainCharacter,1007,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3003802,0,RandomMessage,m_ex_siegeperilous_02,0,,,,0,0,ObtainCharacter,5141,1,ObtainCharacter,1007,1,ObtainCharacter,5110,1,MainQuestClear,25,1,MessageClear,3003801,1,None,0,0
3003901,0,RandomMessage,m_ex_absolut_06,0,,,,0,0,ObtainCharacter,5149,1,ObtainCharacter,5147,1,ObtainCharacter,5148,1,MainQuestClear,25,1,None,0,0,None,0,0
3003902,0,RandomMessage,m_ex_absolut_07,0,,,,0,0,ObtainCharacter,5149,1,ObtainCharacter,5147,1,ObtainCharacter,5148,1,MainQuestClear,25,1,None,0,0,None,0,0
3001606,0,RandomMessage,m_ex_scouting_06,0,,,,0,0,ObtainCharacter,5154,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,None,0,0,None,0,0
3001607,0,RandomMessage,m_ex_scouting_07,0,,,,0,0,ObtainCharacter,5154,1,ObtainCharacter,5015,1,None,0,0,MainQuestClear,25,1,MessageClear,3001606,1,None,0,0
9000101,0,Message,m_mainafter_01_01,0,,,,0,0,MainQuestClear,11,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000201,0,Message,m_mainafter_02_01,0,,,,0,0,MainQuestClear,20,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000202,0,Message,m_mainafter_02_02,0,,,,0,0,MainQuestClear,25,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000401,0,Message,m_mainafter_04_01,0,,,,0,0,MainQuestClear,48,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000402,0,Message,m_ex_absolut_01,0,,,,0,0,MainQuestClear,48,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000701,0,Message,m_mainafter_07_01,0,,,,0,0,MainQuestClear,75,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000702,0,Message,m_mainafter_07_02,0,,,,0,0,MainQuestClear,76,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000901,0,Message,m_mainafter_09_01,0,,,,0,0,MainQuestClear,93,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9000902,0,Message,m_mainafter_09_02,0,,,,0,0,MainQuestClear,98,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001201,0,Message,m_mainafter_12_01,0,,,,0,0,MainQuestClear,118,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001301,0,Message,m_mainafter_13_01,0,,,,0,0,MainQuestClear,137,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001302,0,Message,m_mainafter_13_02,0,,,,0,0,MainQuestClear,137,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001303,0,Message,m_mainafter_13_03,0,,,,0,0,MainQuestClear,137,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001304,0,Message,m_mainafter_13_04,0,,,,0,0,MainQuestClear,137,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001401,0,Message,m_mainafter_14_01,0,,,,0,0,MainQuestClear,138,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001402,0,Message,m_mainafter_14_02,0,,,,0,0,MainQuestClear,139,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001403,0,Message,m_mainafter_14_03,0,,,,0,0,MainQuestClear,151,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001404,0,Message,m_mainafter_14_04,0,,,,0,0,MainQuestClear,155,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001501,0,Message,m_mainafter_15_01,0,,,,0,0,MainQuestClear,168,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001701,0,Message,m_mainafter_17_01,0,,,,0,0,MainQuestClear,200,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001702,0,Message,m_mainafter_17_02,0,,,,0,0,MainQuestClear,200,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9001801,0,Message,m_mainafter_18_01,0,,,,0,0,MainQuestClear,214,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9002601,0,Message,m_mainafter_26_01,0,,,,0,0,MainQuestClear,321,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9002701,0,Message,m_mainafter_27_01,0,,,,0,0,MainQuestClear,324,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9002702,0,Message,m_mainafter_27_02,0,,,,0,0,MainQuestClear,327,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9002703,0,Message,m_mainafter_27_03,0,,,,0,0,MainQuestClear,328,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
9002801,0,Message,m_mainafter_28_01,0,,,,0,0,MainQuestClear,333,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000101,130001,Message,m_event_fullfoolday_01,0,,,,0,0,CampaignClear,6600105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000102,130001,Message,m_event_fullfoolday_02,0,,,,0,0,CampaignClear,6600105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000103,130001,Message,m_event_fullfoolday_03,0,,,,0,0,CampaignClear,6600105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000104,130001,Message,m_event_fullfoolday_04,0,,,,0,0,CampaignClear,6600105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000105,130001,Message,m_event_fullfoolday_05,0,,,,0,0,CampaignClear,6600105,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000201,0,Message,m_ex_bunnyx777_01,0,,,,0,0,EventStageClear,101610101,1,None,0,0,None,0,0,None,0,0,None,0,0,None,0,0
7000202,0,Message,m_ex_bunnyx777_02,0,,,,0,0,EventStageClear,101610103,1,MessageClear,7000201,1,None,0,0,None,0,0,None,0,0,None,0,0
7000203,0,Message,m_ex_bunnyx777_03,0,,,,0,0,EventStageClear,101610107,1,MessageClear,7000202,1,None,0,0,None,0,0,None,0,0,None,0,0
7000204,0,RandomMessage,m_ex_bunnyx777_04,0,,,,0,0,EventStageClear,101610112,1,MessageClear,7000203,1,None,0,0,None,0,0,None,0,0,None,0,0
7000205,0,RandomMessage,m_ex_bunnyx777_05,0,,,,0,0,EventStageClear,101610112,1,MessageClear,7000204,1,None,0,0,None,0,0,None,0,0,None,0,0
