id,type,floor,monster_stage_lv,dynamic_object_stage_lv,standard_battle_power,stage_stat_increase_group_id,is_use_quick_battle,spot_autocontrol,field_monster_id,bg,spot_id,reward_id
50301,OVERSPEC,301,405,375,591600,40000,False,True,132004,sbg_tower_001_day,6250301,1250301
50302,OVERSPEC,302,405,375,593100,40000,False,True,232005,sbg_tower_001_day,6250302,1250302
50303,OVERSPEC,303,406,376,594600,40000,False,True,131002,sbg_tower_001_day,6250303,1250303
50304,OVERSPEC,304,406,376,596100,40000,False,True,232003,sbg_tower_001_day,6250304,1250304
50305,OVERSPEC,305,407,377,600580,40000,False,True,132003,sbg_tower_001_day,6250305,1250305
50306,OVERSPEC,306,407,377,602450,40000,False,True,332007,sbg_tower_001_day,6250306,1250306
50307,OVERSPEC,307,408,378,604320,40000,False,True,232003,sbg_tower_001_day,6250307,1250307
50308,OVERSPEC,308,408,378,606190,40000,False,True,231004,sbg_tower_001_day,6250308,1250308
50309,OVERSPEC,309,409,379,609100,40000,False,True,232003,sbg_tower_001_day,6250309,1250309
50310,OVERSPEC,310,409,379,616100,40000,False,True,341003,sbg_tower_001_day,6250310,1250310
50311,OVERSPEC,311,410,380,617600,40000,False,True,232006,sbg_tower_001_day,6250311,1250311
50312,OVERSPEC,312,410,380,619100,40000,False,True,231001,sbg_tower_001_day,6250312,1250312
50313,OVERSPEC,313,411,381,620600,40000,False,True,132002,sbg_tower_001_day,6250313,1250313
50314,OVERSPEC,314,411,381,622100,40000,False,True,131002,sbg_tower_001_day,6250314,1250314
50315,OVERSPEC,315,412,382,626670,40000,False,True,132006,sbg_tower_001_day,6250315,1250315
50316,OVERSPEC,316,412,382,628540,40000,False,True,332002,sbg_tower_001_day,6250316,1250316
50317,OVERSPEC,317,413,383,630410,40000,False,True,332003,sbg_tower_001_day,6250317,1250317
50318,OVERSPEC,318,413,383,632280,40000,False,True,232002,sbg_tower_001_day,6250318,1250318
50319,OVERSPEC,319,414,384,635100,40000,False,True,332008,sbg_tower_001_day,6250319,1250319
50320,OVERSPEC,320,414,384,642100,40000,False,True,152006,sbg_tower_001_day,6250320,1250320
50321,OVERSPEC,321,415,385,643600,40000,False,True,331005,sbg_tower_001_day,6250321,1250321
50322,OVERSPEC,322,415,385,645100,40000,False,True,231004,sbg_tower_001_day,6250322,1250322
50323,OVERSPEC,323,416,386,646600,40000,False,True,131002,sbg_tower_001_day,6250323,1250323
50324,OVERSPEC,324,416,386,648100,40000,False,True,231004,sbg_tower_001_day,6250324,1250324
50325,OVERSPEC,325,417,387,655100,40000,False,True,232006,sbg_tower_001_day,6250325,1250325
50326,OVERSPEC,326,417,387,656600,40000,False,True,332007,sbg_tower_001_day,6250326,1250326
50327,OVERSPEC,327,418,388,658100,40000,False,True,232003,sbg_tower_001_day,6250327,1250327
50328,OVERSPEC,328,418,388,659600,40000,False,True,231004,sbg_tower_001_day,6250328,1250328
50329,OVERSPEC,329,419,389,661100,40000,False,True,232003,sbg_tower_001_day,6250329,1250329
50330,OVERSPEC,330,419,389,670860,40000,False,True,242104,sbg_tower_001_day,6250330,1250330
50331,OVERSPEC,331,420,390,672360,40000,False,True,332001,sbg_tower_001_day,6250331,1250331
50332,OVERSPEC,332,420,390,673860,40000,False,True,332008,sbg_tower_001_day,6250332,1250332
50333,OVERSPEC,333,421,391,675360,40000,False,True,231006,sbg_tower_001_day,6250333,1250333
50334,OVERSPEC,334,421,391,676860,40000,False,True,132001,sbg_tower_001_day,6250334,1250334
50335,OVERSPEC,335,422,392,681850,40000,False,True,132003,sbg_tower_001_day,6250335,1250335
50336,OVERSPEC,336,423,393,683720,40000,False,True,132004,sbg_tower_001_day,6250336,1250336
50337,OVERSPEC,337,424,394,685590,40000,False,True,231002,sbg_tower_001_day,6250337,1250337
50338,OVERSPEC,338,425,395,687460,40000,False,True,231004,sbg_tower_001_day,6250338,1250338
50339,OVERSPEC,339,426,396,691460,40000,False,True,332002,sbg_tower_001_day,6250339,1250339
50340,OVERSPEC,340,427,397,700460,40000,False,True,352001,sbg_tower_001_day,6250340,1250340
50341,OVERSPEC,341,428,398,702330,40000,False,True,331001,sbg_tower_001_day,6250341,1250341
50342,OVERSPEC,342,429,399,704200,40000,False,True,231002,sbg_tower_001_day,6250342,1250342
50343,OVERSPEC,343,430,400,706070,40000,False,True,132001,sbg_tower_001_day,6250343,1250343
50344,OVERSPEC,344,431,401,707940,40000,False,True,231005,sbg_tower_001_day,6250344,1250344
50345,OVERSPEC,345,432,402,710940,40000,False,True,132006,sbg_tower_001_day,6250345,1250345
50346,OVERSPEC,346,433,403,712810,40000,False,True,331005,sbg_tower_001_day,6250346,1250346
50347,OVERSPEC,347,434,404,714680,40000,False,True,132006,sbg_tower_001_day,6250347,1250347
50348,OVERSPEC,348,435,405,716550,40000,False,True,231006,sbg_tower_001_day,6250348,1250348
50349,OVERSPEC,349,436,406,720550,40000,False,True,332008,sbg_tower_001_day,6250349,1250349
50350,OVERSPEC,350,437,407,726550,40000,False,True,342101,sbg_tower_001_day,6250350,1250350
50351,OVERSPEC,351,438,408,720970,40000,False,True,232006,sbg_tower_001_day,6250351,1250351
50352,OVERSPEC,352,439,409,722470,40000,False,True,231001,sbg_tower_001_day,6250352,1250352
50353,OVERSPEC,353,440,410,723970,40000,False,True,132002,sbg_tower_001_day,6250353,1250353
50354,OVERSPEC,354,441,411,725470,40000,False,True,131002,sbg_tower_001_day,6250354,1250354
50355,OVERSPEC,355,442,412,728344,40000,False,True,132006,sbg_tower_001_day,6250355,1250355
50356,OVERSPEC,356,443,413,729844,40000,False,True,332002,sbg_tower_001_day,6250356,1250356
50357,OVERSPEC,357,444,414,731344,40000,False,True,332003,sbg_tower_001_day,6250357,1250357
50358,OVERSPEC,358,445,415,732844,40000,False,True,232002,sbg_tower_001_day,6250358,1250358
50359,OVERSPEC,359,446,416,736844,40000,False,True,332008,sbg_tower_001_day,6250359,1250359
50360,OVERSPEC,360,447,417,742844,40000,False,True,151001,sbg_tower_001_day,6250360,1250360
50361,OVERSPEC,361,448,418,744344,40000,False,True,331005,sbg_tower_001_day,6250361,1250361
50362,OVERSPEC,362,449,419,745844,40000,False,True,231004,sbg_tower_001_day,6250362,1250362
50363,OVERSPEC,363,450,420,747344,40000,False,True,131002,sbg_tower_001_day,6250363,1250363
50364,OVERSPEC,364,451,421,748844,40000,False,True,231004,sbg_tower_001_day,6250364,1250364
50365,OVERSPEC,365,452,422,751718,40000,False,True,132003,sbg_tower_001_day,6250365,1250365
50366,OVERSPEC,366,453,423,753218,40000,False,True,332007,sbg_tower_001_day,6250366,1250366
50367,OVERSPEC,367,454,424,754718,40000,False,True,232003,sbg_tower_001_day,6250367,1250367
50368,OVERSPEC,368,455,425,756218,40000,False,True,231004,sbg_tower_001_day,6250368,1250368
50369,OVERSPEC,369,456,426,760218,40000,False,True,232003,sbg_tower_001_day,6250369,1250369
50370,OVERSPEC,370,457,427,769218,40000,False,True,142101,sbg_tower_001_day,6250370,1250370
50371,OVERSPEC,371,458,428,770718,40000,False,True,332001,sbg_tower_001_day,6250371,1250371
50372,OVERSPEC,372,458,428,772218,40000,False,True,332008,sbg_tower_001_day,6250372,1250372
50373,OVERSPEC,373,459,429,773718,40000,False,True,231006,sbg_tower_001_day,6250373,1250373
50374,OVERSPEC,374,459,429,775218,40000,False,True,132001,sbg_tower_001_day,6250374,1250374
50375,OVERSPEC,375,460,430,778092,40000,False,True,232006,sbg_tower_001_day,6250375,1250375
50376,OVERSPEC,376,460,430,779592,40000,False,True,132004,sbg_tower_001_day,6250376,1250376
50377,OVERSPEC,377,461,431,781092,40000,False,True,231002,sbg_tower_001_day,6250377,1250377
50378,OVERSPEC,378,461,431,782592,40000,False,True,231004,sbg_tower_001_day,6250378,1250378
50379,OVERSPEC,379,462,432,786592,40000,False,True,332002,sbg_tower_001_day,6250379,1250379
50380,OVERSPEC,380,462,432,792592,40000,False,True,352004,sbg_tower_001_day,6250380,1250380
50381,OVERSPEC,381,463,433,794092,40000,False,True,331001,sbg_tower_001_day,6250381,1250381
50382,OVERSPEC,382,463,433,795592,40000,False,True,232003,sbg_tower_001_day,6250382,1250382
50383,OVERSPEC,383,464,434,797092,40000,False,True,132001,sbg_tower_001_day,6250383,1250383
50384,OVERSPEC,384,464,434,798592,40000,False,True,231005,sbg_tower_001_day,6250384,1250384
50385,OVERSPEC,385,465,435,801466,40000,False,True,231005,sbg_tower_001_day,6250385,1250385
50386,OVERSPEC,386,465,435,802966,40000,False,True,331005,sbg_tower_001_day,6250386,1250386
50387,OVERSPEC,387,466,436,804466,40000,False,True,132006,sbg_tower_001_day,6250387,1250387
50388,OVERSPEC,388,466,436,805966,40000,False,True,231006,sbg_tower_001_day,6250388,1250388
50389,OVERSPEC,389,467,437,809966,40000,False,True,332008,sbg_tower_001_day,6250389,1250389
50390,OVERSPEC,390,467,437,818966,40000,False,True,341003,sbg_tower_001_day,6250390,1250390
50391,OVERSPEC,391,468,438,820466,40000,False,True,131003,sbg_tower_001_day,6250391,1250391
50392,OVERSPEC,392,468,438,821966,40000,False,True,332001,sbg_tower_001_day,6250392,1250392
50393,OVERSPEC,393,469,439,823466,40000,False,True,231006,sbg_tower_001_day,6250393,1250393
50394,OVERSPEC,394,469,439,824966,40000,False,True,332002,sbg_tower_001_day,6250394,1250394
50395,OVERSPEC,395,470,440,827840,40000,False,True,231005,sbg_tower_001_day,6250395,1250395
50396,OVERSPEC,396,470,440,829340,40000,False,True,231005,sbg_tower_001_day,6250396,1250396
50397,OVERSPEC,397,471,441,830840,40000,False,True,231001,sbg_tower_001_day,6250397,1250397
50398,OVERSPEC,398,471,441,832340,40000,False,True,131002,sbg_tower_001_day,6250398,1250398
50399,OVERSPEC,399,472,442,836340,40000,False,True,232007,sbg_tower_001_day,6250399,1250399
50400,OVERSPEC,400,472,442,842340,40000,False,True,152006,sbg_tower_001_day,6250400,1250400
50401,OVERSPEC,401,473,443,843840,40000,False,True,332002,sbg_tower_001_day,6250401,1250401
50402,OVERSPEC,402,474,444,845340,40000,False,True,232005,sbg_tower_001_day,6250402,1250402
50403,OVERSPEC,403,475,445,846840,40000,False,True,132006,sbg_tower_001_day,6250403,1250403
50404,OVERSPEC,404,476,446,848340,40000,False,True,131001,sbg_tower_001_day,6250404,1250404
50405,OVERSPEC,405,477,447,851214,40000,False,True,132006,sbg_tower_001_day,6250405,1250405
50406,OVERSPEC,406,478,448,852714,40000,False,True,231005,sbg_tower_001_day,6250406,1250406
50407,OVERSPEC,407,479,449,854214,40000,False,True,331004,sbg_tower_001_day,6250407,1250407
50408,OVERSPEC,408,480,450,855714,40000,False,True,131001,sbg_tower_001_day,6250408,1250408
50409,OVERSPEC,409,481,451,859714,40000,False,True,131002,sbg_tower_001_day,6250409,1250409
50410,OVERSPEC,410,482,452,868714,40000,False,True,152006,sbg_tower_001_day,6250410,1250410
50411,OVERSPEC,411,483,453,870214,40000,False,True,232006,sbg_tower_001_day,6250411,1250411
50412,OVERSPEC,412,484,454,871714,40000,False,True,231001,sbg_tower_001_day,6250412,1250412
50413,OVERSPEC,413,485,455,873214,40000,False,True,132002,sbg_tower_001_day,6250413,1250413
50414,OVERSPEC,414,486,456,874714,40000,False,True,131002,sbg_tower_001_day,6250414,1250414
50415,OVERSPEC,415,487,457,877588,40000,False,True,132006,sbg_tower_001_day,6250415,1250415
50416,OVERSPEC,416,488,458,879088,40000,False,True,332002,sbg_tower_001_day,6250416,1250416
50417,OVERSPEC,417,489,459,880588,40000,False,True,332003,sbg_tower_001_day,6250417,1250417
50418,OVERSPEC,418,490,460,882088,40000,False,True,232002,sbg_tower_001_day,6250418,1250418
50419,OVERSPEC,419,491,461,886088,40000,False,True,332008,sbg_tower_001_day,6250419,1250419
50420,OVERSPEC,420,492,462,892088,40000,False,True,342104,sbg_tower_001_day,6250420,1250420
50421,OVERSPEC,421,493,463,893588,40000,False,True,331005,sbg_tower_001_day,6250421,1250421
50422,OVERSPEC,422,494,464,895088,40000,False,True,231004,sbg_tower_001_day,6250422,1250422
50423,OVERSPEC,423,495,465,896588,40000,False,True,131002,sbg_tower_001_day,6250423,1250423
50424,OVERSPEC,424,496,466,898088,40000,False,True,231004,sbg_tower_001_day,6250424,1250424
50425,OVERSPEC,425,497,467,900962,40000,False,True,232006,sbg_tower_001_day,6250425,1250425
50426,OVERSPEC,426,498,468,902462,40000,False,True,332007,sbg_tower_001_day,6250426,1250426
50427,OVERSPEC,427,499,469,903962,40000,False,True,232003,sbg_tower_001_day,6250427,1250427
50428,OVERSPEC,428,500,470,905462,40000,False,True,231004,sbg_tower_001_day,6250428,1250428
50429,OVERSPEC,429,501,471,909462,40000,False,True,232003,sbg_tower_001_day,6250429,1250429
50430,OVERSPEC,430,502,472,918462,40000,False,True,242105,sbg_tower_001_day,6250430,1250430
50431,OVERSPEC,431,503,473,919962,40000,False,True,131002,sbg_tower_001_day,6250431,1250431
50432,OVERSPEC,432,504,474,921462,40000,False,True,231001,sbg_tower_001_day,6250432,1250432
50433,OVERSPEC,433,505,475,922962,40000,False,True,131002,sbg_tower_001_day,6250433,1250433
50434,OVERSPEC,434,506,476,924462,40000,False,True,332005,sbg_tower_001_day,6250434,1250434
50435,OVERSPEC,435,507,477,927336,40000,False,True,232003,sbg_tower_001_day,6250435,1250435
50436,OVERSPEC,436,508,478,928836,40000,False,True,131003,sbg_tower_001_day,6250436,1250436
50437,OVERSPEC,437,509,479,930336,40000,False,True,331005,sbg_tower_001_day,6250437,1250437
50438,OVERSPEC,438,510,480,931836,40000,False,True,131001,sbg_tower_001_day,6250438,1250438
50439,OVERSPEC,439,511,481,935836,40000,False,True,231005,sbg_tower_001_day,6250439,1250439
50440,OVERSPEC,440,512,482,941836,40000,False,True,452001,sbg_tower_001_day,6250440,1250440
50441,OVERSPEC,441,513,483,943336,40000,False,True,132004,sbg_tower_001_day,6250441,1250441
50442,OVERSPEC,442,514,484,944836,40000,False,True,231004,sbg_tower_001_day,6250442,1250442
50443,OVERSPEC,443,515,485,946336,40000,False,True,232007,sbg_tower_001_day,6250443,1250443
50444,OVERSPEC,444,516,486,947836,40000,False,True,132001,sbg_tower_001_day,6250444,1250444
50445,OVERSPEC,445,517,487,950710,40000,False,True,132003,sbg_tower_001_day,6250445,1250445
50446,OVERSPEC,446,518,488,952210,40000,False,True,232005,sbg_tower_001_day,6250446,1250446
50447,OVERSPEC,447,519,489,953710,40000,False,True,332008,sbg_tower_001_day,6250447,1250447
50448,OVERSPEC,448,520,490,955210,40000,False,True,232003,sbg_tower_001_day,6250448,1250448
50449,OVERSPEC,449,521,491,959210,40000,False,True,132003,sbg_tower_001_day,6250449,1250449
50450,OVERSPEC,450,522,492,968210,40000,False,True,152003,sbg_tower_001_day,6250450,1250450
50451,OVERSPEC,451,522,492,969721,40000,False,True,231006,sbg_tower_001_day,6250451,1250451
50452,OVERSPEC,452,522,492,971232,40000,False,True,331005,sbg_tower_001_day,6250452,1250452
50453,OVERSPEC,453,523,493,972743,40000,False,True,331005,sbg_tower_001_day,6250453,1250453
50454,OVERSPEC,454,523,493,974254,40000,False,True,131001,sbg_tower_001_day,6250454,1250454
50455,OVERSPEC,455,523,493,976855,40000,False,True,231001,sbg_tower_001_day,6250455,1250455
50456,OVERSPEC,456,524,494,978366,40000,False,True,231006,sbg_tower_001_day,6250456,1250456
50457,OVERSPEC,457,524,494,979877,40000,False,True,231004,sbg_tower_001_day,6250457,1250457
50458,OVERSPEC,458,524,494,981388,40000,False,True,231006,sbg_tower_001_day,6250458,1250458
50459,OVERSPEC,459,525,495,983989,40000,False,True,332004,sbg_tower_001_day,6250459,1250459
50460,OVERSPEC,460,525,495,989989,40000,False,True,242105,sbg_tower_001_day,6250460,1250460
50461,OVERSPEC,461,525,495,991500,40000,False,True,231006,sbg_tower_001_day,6250461,1250461
50462,OVERSPEC,462,526,496,993011,40000,False,True,331005,sbg_tower_001_day,6250462,1250462
50463,OVERSPEC,463,526,496,994522,40000,False,True,231006,sbg_tower_001_day,6250463,1250463
50464,OVERSPEC,464,526,496,996033,40000,False,True,331005,sbg_tower_001_day,6250464,1250464
50465,OVERSPEC,465,527,497,998634,40000,False,True,331005,sbg_tower_001_day,6250465,1250465
50466,OVERSPEC,466,527,497,1000145,40000,False,True,332001,sbg_tower_001_day,6250466,1250466
50467,OVERSPEC,467,527,497,1001656,40000,False,True,231002,sbg_tower_001_day,6250467,1250467
50468,OVERSPEC,468,528,498,1003167,40000,False,True,332007,sbg_tower_001_day,6250468,1250468
50469,OVERSPEC,469,528,498,1005768,40000,False,True,232003,sbg_tower_001_day,6250469,1250469
50470,OVERSPEC,470,528,498,1014768,40000,False,True,352002,sbg_tower_001_day,6250470,1250470
50471,OVERSPEC,471,529,499,1016279,40000,False,True,231002,sbg_tower_001_day,6250471,1250471
50472,OVERSPEC,472,529,499,1017790,40000,False,True,332003,sbg_tower_001_day,6250472,1250472
50473,OVERSPEC,473,530,500,1019301,40000,False,True,231006,sbg_tower_001_day,6250473,1250473
50474,OVERSPEC,474,530,500,1020812,40000,False,True,132002,sbg_tower_001_day,6250474,1250474
50475,OVERSPEC,475,531,501,1023413,40000,False,True,231001,sbg_tower_001_day,6250475,1250475
50476,OVERSPEC,476,531,501,1024924,40000,False,True,331001,sbg_tower_001_day,6250476,1250476
50477,OVERSPEC,477,532,502,1026435,40000,False,True,231001,sbg_tower_001_day,6250477,1250477
50478,OVERSPEC,478,532,502,1027946,40000,False,True,332008,sbg_tower_001_day,6250478,1250478
50479,OVERSPEC,479,533,503,1030547,40000,False,True,131001,sbg_tower_001_day,6250479,1250479
50480,OVERSPEC,480,533,503,1036547,40000,False,True,442001,sbg_tower_001_day,6250480,1250480
50481,OVERSPEC,481,534,504,1038058,40000,False,True,332001,sbg_tower_001_day,6250481,1250481
50482,OVERSPEC,482,534,504,1039569,40000,False,True,332008,sbg_tower_001_day,6250482,1250482
50483,OVERSPEC,483,535,505,1041080,40000,False,True,231006,sbg_tower_001_day,6250483,1250483
50484,OVERSPEC,484,535,505,1042591,40000,False,True,132001,sbg_tower_001_day,6250484,1250484
50485,OVERSPEC,485,536,506,1045192,40000,False,True,132003,sbg_tower_001_day,6250485,1250485
50486,OVERSPEC,486,536,506,1046703,40000,False,True,132004,sbg_tower_001_day,6250486,1250486
50487,OVERSPEC,487,537,507,1048214,40000,False,True,231002,sbg_tower_001_day,6250487,1250487
50488,OVERSPEC,488,537,507,1049725,40000,False,True,231004,sbg_tower_001_day,6250488,1250488
50489,OVERSPEC,489,538,508,1052326,40000,False,True,332002,sbg_tower_001_day,6250489,1250489
50490,OVERSPEC,490,538,508,1061326,40000,False,True,342101,sbg_tower_001_day,6250490,1250490
50491,OVERSPEC,491,539,509,1062837,40000,False,True,331001,sbg_tower_001_day,6250491,1250491
50492,OVERSPEC,492,539,509,1064348,40000,False,True,332008,sbg_tower_001_day,6250492,1250492
50493,OVERSPEC,493,540,510,1065859,40000,False,True,132001,sbg_tower_001_day,6250493,1250493
50494,OVERSPEC,494,540,510,1067370,40000,False,True,231005,sbg_tower_001_day,6250494,1250494
50495,OVERSPEC,495,541,511,1069971,40000,False,True,132006,sbg_tower_001_day,6250495,1250495
50496,OVERSPEC,496,541,511,1071482,40000,False,True,331005,sbg_tower_001_day,6250496,1250496
50497,OVERSPEC,497,542,512,1072993,40000,False,True,132006,sbg_tower_001_day,6250497,1250497
50498,OVERSPEC,498,542,512,1074504,40000,False,True,231006,sbg_tower_001_day,6250498,1250498
50499,OVERSPEC,499,543,513,1077105,40000,False,True,332008,sbg_tower_001_day,6250499,1250499
50500,OVERSPEC,500,543,513,1083105,40000,False,True,452001,sbg_tower_001_day,6250500,1250500
50501,OVERSPEC,501,544,514,1084616,40000,False,True,331004,sbg_tower_001_day,6250501,1250501
50502,OVERSPEC,502,544,514,1086127,40000,False,True,231004,sbg_tower_001_day,6250502,1250502
50503,OVERSPEC,503,545,515,1087638,40000,False,True,332008,sbg_tower_001_day,6250503,1250503
50504,OVERSPEC,504,545,515,1089149,40000,False,True,232002,sbg_tower_001_day,6250504,1250504
50505,OVERSPEC,505,546,516,1091750,40000,False,True,132003,sbg_tower_001_day,6250505,1250505
50506,OVERSPEC,506,546,516,1093261,40000,False,True,332004,sbg_tower_001_day,6250506,1250506
50507,OVERSPEC,507,547,517,1094772,40000,False,True,132001,sbg_tower_001_day,6250507,1250507
50508,OVERSPEC,508,547,517,1096283,40000,False,True,332002,sbg_tower_001_day,6250508,1250508
50509,OVERSPEC,509,548,518,1098884,40000,False,True,132006,sbg_tower_001_day,6250509,1250509
50510,OVERSPEC,510,548,518,1105884,40000,False,True,241003,sbg_tower_001_day,6250510,1250510
50511,OVERSPEC,511,549,519,1107395,40000,False,True,331005,sbg_tower_001_day,6250511,1250511
50512,OVERSPEC,512,549,519,1108906,40000,False,True,232001,sbg_tower_001_day,6250512,1250512
50513,OVERSPEC,513,550,520,1110417,40000,False,True,231004,sbg_tower_001_day,6250513,1250513
50514,OVERSPEC,514,550,520,1111928,40000,False,True,331004,sbg_tower_001_day,6250514,1250514
50515,OVERSPEC,515,551,521,1114529,40000,False,True,132003,sbg_tower_001_day,6250515,1250515
50516,OVERSPEC,516,551,521,1116040,40000,False,True,132001,sbg_tower_001_day,6250516,1250516
50517,OVERSPEC,517,552,522,1117551,40000,False,True,132006,sbg_tower_001_day,6250517,1250517
50518,OVERSPEC,518,552,522,1119062,40000,False,True,232001,sbg_tower_001_day,6250518,1250518
50519,OVERSPEC,519,553,523,1121663,40000,False,True,332004,sbg_tower_001_day,6250519,1250519
50520,OVERSPEC,520,553,523,1128663,40000,False,True,341003,sbg_tower_001_day,6250520,1250520
50521,OVERSPEC,521,554,524,1130174,40000,False,True,231004,sbg_tower_001_day,6250521,1250521
50522,OVERSPEC,522,554,524,1131685,40000,False,True,131003,sbg_tower_001_day,6250522,1250522
50523,OVERSPEC,523,555,525,1133196,40000,False,True,131001,sbg_tower_001_day,6250523,1250523
50524,OVERSPEC,524,555,525,1134707,40000,False,True,331002,sbg_tower_001_day,6250524,1250524
50525,OVERSPEC,525,556,526,1137308,40000,False,True,132004,sbg_tower_001_day,6250525,1250525
50526,OVERSPEC,526,556,526,1138819,40000,False,True,231006,sbg_tower_001_day,6250526,1250526
50527,OVERSPEC,527,557,527,1140330,40000,False,True,332006,sbg_tower_001_day,6250527,1250527
50528,OVERSPEC,528,557,527,1141841,40000,False,True,132001,sbg_tower_001_day,6250528,1250528
50529,OVERSPEC,529,558,528,1144442,40000,False,True,332002,sbg_tower_001_day,6250529,1250529
50530,OVERSPEC,530,558,528,1151442,40000,False,True,242105,sbg_tower_001_day,6250530,1250530
50531,OVERSPEC,531,559,529,1152953,40000,False,True,232002,sbg_tower_001_day,6250531,1250531
50532,OVERSPEC,532,559,529,1154464,40000,False,True,332007,sbg_tower_001_day,6250532,1250532
50533,OVERSPEC,533,560,530,1155975,40000,False,True,231004,sbg_tower_001_day,6250533,1250533
50534,OVERSPEC,534,560,530,1157486,40000,False,True,232006,sbg_tower_001_day,6250534,1250534
50535,OVERSPEC,535,561,531,1160087,40000,False,True,232006,sbg_tower_001_day,6250535,1250535
50536,OVERSPEC,536,561,531,1161598,40000,False,True,132004,sbg_tower_001_day,6250536,1250536
50537,OVERSPEC,537,562,532,1163109,40000,False,True,332001,sbg_tower_001_day,6250537,1250537
50538,OVERSPEC,538,562,532,1164620,40000,False,True,331004,sbg_tower_001_day,6250538,1250538
50539,OVERSPEC,539,563,533,1167221,40000,False,True,231005,sbg_tower_001_day,6250539,1250539
50540,OVERSPEC,540,563,533,1174221,40000,False,True,341003,sbg_tower_001_day,6250540,1250540
50541,OVERSPEC,541,564,534,1175732,40000,False,True,232006,sbg_tower_001_day,6250541,1250541
50542,OVERSPEC,542,564,534,1177243,40000,False,True,232005,sbg_tower_001_day,6250542,1250542
50543,OVERSPEC,543,565,535,1178754,40000,False,True,232001,sbg_tower_001_day,6250543,1250543
50544,OVERSPEC,544,566,536,1180265,40000,False,True,331005,sbg_tower_001_day,6250544,1250544
50545,OVERSPEC,545,567,537,1182866,40000,False,True,132006,sbg_tower_001_day,6250545,1250545
50546,OVERSPEC,546,568,538,1184377,40000,False,True,232002,sbg_tower_001_day,6250546,1250546
50547,OVERSPEC,547,569,539,1185888,40000,False,True,231004,sbg_tower_001_day,6250547,1250547
50548,OVERSPEC,548,570,540,1187399,40000,False,True,332002,sbg_tower_001_day,6250548,1250548
50549,OVERSPEC,549,571,541,1190000,40000,False,True,132003,sbg_tower_001_day,6250549,1250549
50550,OVERSPEC,550,572,542,1201000,40000,False,True,352004,sbg_tower_001_day,6250550,1250550
50551,OVERSPEC,551,573,543,1202519,40000,False,True,231006,sbg_tower_001_day,6250551,1250551
50552,OVERSPEC,552,573,543,1204038,40000,False,True,331005,sbg_tower_001_day,6250552,1250552
50553,OVERSPEC,553,573,543,1205556,40000,False,True,332004,sbg_tower_001_day,6250553,1250553
50554,OVERSPEC,554,573,543,1207075,40000,False,True,331005,sbg_tower_001_day,6250554,1250554
50555,OVERSPEC,555,574,544,1209680,40000,False,True,132001,sbg_tower_001_day,6250555,1250555
50556,OVERSPEC,556,574,544,1211198,40000,False,True,232001,sbg_tower_001_day,6250556,1250556
50557,OVERSPEC,557,574,544,1212717,40000,False,True,332008,sbg_tower_001_day,6250557,1250557
50558,OVERSPEC,558,574,544,1214235,40000,False,True,232002,sbg_tower_001_day,6250558,1250558
50559,OVERSPEC,559,575,545,1216840,40000,False,True,232002,sbg_tower_001_day,6250559,1250559
50560,OVERSPEC,560,576,546,1220674,40000,False,True,142101,sbg_tower_001_day,6250560,1250560
50561,OVERSPEC,561,576,546,1222192,40000,False,True,332002,sbg_tower_001_day,6250561,1250561
50562,OVERSPEC,562,576,546,1223711,40000,False,True,332007,sbg_tower_001_day,6250562,1250562
50563,OVERSPEC,563,576,546,1225230,40000,False,True,232002,sbg_tower_001_day,6250563,1250563
50564,OVERSPEC,564,576,546,1226748,40000,False,True,231002,sbg_tower_001_day,6250564,1250564
50565,OVERSPEC,565,577,547,1229353,40000,False,True,131001,sbg_tower_001_day,6250565,1250565
50566,OVERSPEC,566,577,547,1230872,40000,False,True,132006,sbg_tower_001_day,6250566,1250566
50567,OVERSPEC,567,577,547,1232390,40000,False,True,132004,sbg_tower_001_day,6250567,1250567
50568,OVERSPEC,568,577,547,1233909,40000,False,True,232002,sbg_tower_001_day,6250568,1250568
50569,OVERSPEC,569,578,548,1236514,40000,False,True,332006,sbg_tower_001_day,6250569,1250569
50570,OVERSPEC,570,580,550,1240347,40000,False,True,142103,sbg_tower_001_day,6250570,1250570
50571,OVERSPEC,571,580,550,1241866,40000,False,True,231004,sbg_tower_001_day,6250571,1250571
50572,OVERSPEC,572,580,550,1243384,40000,False,True,232002,sbg_tower_001_day,6250572,1250572
50573,OVERSPEC,573,580,550,1244903,40000,False,True,232006,sbg_tower_001_day,6250573,1250573
50574,OVERSPEC,574,580,550,1246421,40000,False,True,132004,sbg_tower_001_day,6250574,1250574
50575,OVERSPEC,575,581,551,1249026,40000,False,True,132003,sbg_tower_001_day,6250575,1250575
50576,OVERSPEC,576,581,551,1250545,40000,False,True,132001,sbg_tower_001_day,6250576,1250576
50577,OVERSPEC,577,581,551,1252064,40000,False,True,132001,sbg_tower_001_day,6250577,1250577
50578,OVERSPEC,578,581,551,1253582,40000,False,True,332002,sbg_tower_001_day,6250578,1250578
50579,OVERSPEC,579,582,552,1256187,40000,False,True,331004,sbg_tower_001_day,6250579,1250579
50580,OVERSPEC,580,584,554,1264962,40000,False,True,151001,sbg_tower_001_day,6250580,1250580
50581,OVERSPEC,581,584,554,1266481,40000,False,True,331004,sbg_tower_001_day,6250581,1250581
