id,group_id,lv,level_hp,level_attack,level_defence,level_statdamageratio,level_energy_resist,level_metal_resist,level_bio_resist,level_projectile_hp,level_broken_hp
130001019,13000,1019,1619591,1102236,318281,12500,0,0,0,3680887,1619591
130001020,13000,1020,1620714,1102993,318500,12500,0,0,0,3683440,1620714
130001021,13000,1021,1621837,1103751,324031,12500,0,0,0,3685992,1621837
130001022,13000,1022,1622960,1104509,324251,12500,0,0,0,3688545,1622960
130001023,13000,1023,1700034,1156792,334032,12500,0,0,0,3863712,1700034
130001024,13000,1024,1701157,1157564,334252,12500,0,0,0,3866265,1701157
130001025,13000,1025,1702280,1158322,334472,12500,0,0,0,3868817,1702280
130001026,13000,1026,1703403,1159079,334691,12500,0,0,0,3871370,1703403
130001027,13000,1027,1704526,1159837,334911,12500,0,0,0,3873922,1704526
130001028,13000,1028,1705649,1160611,335132,12500,0,0,0,3876475,1705649
130001029,13000,1029,1706773,1161369,335352,12500,0,0,0,3879030,1706773
130001030,13000,1030,1707896,1162127,335572,12500,0,0,0,3881582,1707896
130001031,13000,1031,1709019,1162884,335792,12500,0,0,0,3884135,1709019
130001032,13000,1032,1710143,1163656,336011,12500,0,0,0,3886687,1710143
130001033,13000,1033,1711266,1164414,336231,12500,0,0,0,3889240,1711266
130001034,13000,1034,1712389,1165172,336451,12500,0,0,0,3891792,1712389
130001035,13000,1035,1713512,1165944,336671,12500,0,0,0,3894345,1713512
130001036,13000,1036,1714635,1166701,336891,12500,0,0,0,3896897,1714635
130001037,13000,1037,1715758,1167459,337111,12500,0,0,0,3899450,1715758
130001038,13000,1038,1716881,1168217,337330,12500,0,0,0,3902002,1716881
130001039,13000,1039,1718005,1168990,337551,12500,0,0,0,3904557,1718005
130001040,13000,1040,1719128,1169748,337771,12500,0,0,0,3907110,1719128
130001041,13000,1041,1720252,1170506,343646,12500,0,0,0,3909662,1720252
130001042,13000,1042,1721375,1171278,343869,12500,0,0,0,3912215,1721375
130001043,13000,1043,1803369,1226892,354273,12500,0,0,0,4098565,1803369
130001044,13000,1044,1804535,1227685,354501,12500,0,0,0,4101215,1804535
130001045,13000,1045,1805702,1228479,354729,12500,0,0,0,4103867,1805702
130001046,13000,1046,1806868,1229258,354958,12500,0,0,0,4106517,1806868
130001047,13000,1047,1808034,1230051,355186,12500,0,0,0,4109167,1808034
130001048,13000,1048,1809201,1230845,355414,12500,0,0,0,4111820,1809201
130001049,13000,1049,1810367,1231639,355643,12500,0,0,0,4114470,1810367
130001050,13000,1050,1811534,1232433,355872,12500,0,0,0,4117122,1811534
130001051,13000,1051,1812700,1233226,356100,12500,0,0,0,4119772,1812700
130001052,13000,1052,1813866,1234005,356328,12500,0,0,0,4122422,1813866
130001053,13000,1053,1815033,1234799,356556,12500,0,0,0,4125075,1815033
130001054,13000,1054,1816199,1235593,356785,12500,0,0,0,4127725,1816199
130001055,13000,1055,1817365,1236386,357013,12500,0,0,0,4130375,1817365
130001056,13000,1056,1818532,1237179,357241,12500,0,0,0,4133027,1818532
130001057,13000,1057,1819698,1237974,357470,12500,0,0,0,4135677,1819698
130001058,13000,1058,1820865,1238753,357699,12500,0,0,0,4138330,1820865
130001059,13000,1059,1822031,1239547,357927,12500,0,0,0,4140980,1822031
130001060,13000,1060,1823197,1240341,358155,12500,0,0,0,4143630,1823197
130001061,13000,1061,1824364,1241134,364400,12500,0,0,0,4146282,1824364
130001062,13000,1062,1825530,1241927,364628,12500,0,0,0,4148932,1825530
130001063,13000,1063,1912734,1301070,375687,12500,0,0,0,4347122,1912734
130001064,13000,1064,1913901,1301863,375916,12500,0,0,0,4349775,1913901
130001065,13000,1065,1915067,1302657,376144,12500,0,0,0,4352425,1915067
130001066,13000,1066,1916234,1303451,376372,12500,0,0,0,4355077,1916234
130001067,13000,1067,1917400,1304244,376600,12500,0,0,0,4357727,1917400
130001068,13000,1068,1918566,1305037,376829,12500,0,0,0,4360377,1918566
130001069,13000,1069,1919733,1305817,377057,12500,0,0,0,4363030,1919733
130001070,13000,1070,1920899,1306611,377286,12500,0,0,0,4365680,1920899
130001071,13000,1071,1922065,1307405,377514,12500,0,0,0,4368330,1922065
130001072,13000,1072,1923232,1308199,377743,12500,0,0,0,4370982,1923232
130001073,13000,1073,1924398,1308992,377971,12500,0,0,0,4373632,1924398
130001074,13000,1074,1925565,1309785,378199,12500,0,0,0,4376285,1925565
130001075,13000,1075,1926731,1310565,378427,12500,0,0,0,4378935,1926731
130001076,13000,1076,1927897,1311358,378656,12500,0,0,0,4381585,1927897
130001077,13000,1077,1929065,1312153,378885,12500,0,0,0,4384237,1929065
130001078,13000,1078,1930231,1312946,379113,12500,0,0,0,4386887,1930231
130001079,13000,1079,1931397,1313739,379341,12500,0,0,0,4389537,1931397
130001080,13000,1080,1932564,1314519,379570,12500,0,0,0,4392190,1932564
130001081,13000,1081,1933730,1315312,386197,12500,0,0,0,4394840,1933730
130001082,13000,1082,1934896,1316106,386428,12500,0,0,0,4397490,1934896
130001083,13000,1083,2027567,1378965,398178,12500,0,0,0,4608107,2027567
130001084,13000,1084,2028777,1379795,398415,12500,0,0,0,4610857,2028777
130001085,13000,1085,2029986,1380609,398652,12500,0,0,0,4613605,2029986
130001086,13000,1086,2031196,1381425,398889,12500,0,0,0,4616355,2031196
130001087,13000,1087,2032406,1382253,399125,12500,0,0,0,4619105,2032406
130001088,13000,1088,2033615,1383069,399362,12500,0,0,0,4621852,2033615
130001089,13000,1089,2034825,1383898,399600,12500,0,0,0,4624602,2034825
130001090,13000,1090,2036034,1384714,399836,12500,0,0,0,4627350,2036034
130001091,13000,1091,2037244,1385529,400073,12500,0,0,0,4630100,2037244
130001092,13000,1092,2038454,1386358,400310,12500,0,0,0,4632850,2038454
130001093,13000,1093,2039663,1387173,400546,12500,0,0,0,4635597,2039663
130001094,13000,1094,2040873,1387987,400783,12500,0,0,0,4638347,2040873
130001095,13000,1095,2042083,1388817,401021,12500,0,0,0,4641097,2042083
130001096,13000,1096,2043292,1389632,401257,12500,0,0,0,4643845,2043292
130001097,13000,1097,2044502,1390461,401494,12500,0,0,0,4646595,2044502
130001098,13000,1098,2045712,1391276,401731,12500,0,0,0,4649345,2045712
130001099,13000,1099,2046921,1392092,401967,12500,0,0,0,4652092,2046921
130001100,13000,1100,2048131,1392921,402205,12500,0,0,0,4654842,2048131
130001101,13000,1101,2049341,1393737,409242,12500,0,0,0,4657592,2049341
130001102,13000,1102,2050550,1394551,409479,12500,0,0,0,4660340,2050550
130001103,13000,1103,2149003,1461340,421957,12500,0,0,0,4884097,2149003
130001104,13000,1104,2150213,1462169,422194,12500,0,0,0,4886847,2150213
130001105,13000,1105,2151423,1462984,422431,12500,0,0,0,4889597,2151423
130001106,13000,1106,2152632,1463800,422667,12500,0,0,0,4892345,2152632
130001107,13000,1107,2153842,1464629,422904,12500,0,0,0,4895095,2153842
130001108,13000,1108,2155052,1465445,423141,12500,0,0,0,4897845,2155052
130001109,13000,1109,2156261,1466259,423378,12500,0,0,0,4900592,2156261
130001110,13000,1110,2157471,1467089,423615,12500,0,0,0,4903342,2157471
130001111,13000,1111,2158680,1467903,423852,12500,0,0,0,4906090,2158680
130001112,13000,1112,2159890,1468733,424088,12500,0,0,0,4908840,2159890
130001113,13000,1113,2161100,1469549,424326,12500,0,0,0,4911590,2161100
130001114,13000,1114,2162309,1470363,424563,12500,0,0,0,4914337,2162309
130001115,13000,1115,2163519,1471193,424799,12500,0,0,0,4917087,2163519
130001116,13000,1116,2164729,1472007,425036,12500,0,0,0,4919837,2164729
130001117,13000,1117,2165937,1472823,425273,12500,0,0,0,4922585,2165937
130001118,13000,1118,2167147,1473651,425509,12500,0,0,0,4925335,2167147
130001119,13000,1119,2168357,1474468,425747,12500,0,0,0,4928085,2168357
130001120,13000,1120,2169566,1475297,425984,12500,0,0,0,4930832,2169566
130001121,13000,1121,2170776,1476112,433445,12500,0,0,0,4933582,2170776
130001122,13000,1122,2171986,1476927,433685,12500,0,0,0,4936332,2171986
130001123,13000,1123,2276512,1547830,446930,12500,0,0,0,5173890,2276512
130001124,13000,1124,2277763,1548682,447176,12500,0,0,0,5176735,2277763
130001125,13000,1125,2279016,1549533,447421,12500,0,0,0,5179582,2279016
130001126,13000,1126,2280269,1550383,447666,12500,0,0,0,5182430,2280269
130001127,13000,1127,2281522,1551234,447911,12500,0,0,0,5185277,2281522
130001128,13000,1128,2282775,1552084,448156,12500,0,0,0,5188125,2282775
130001129,13000,1129,2284028,1552936,448402,12500,0,0,0,5190972,2284028
130001130,13000,1130,2285281,1553787,448647,12500,0,0,0,5193820,2285281
130001131,13000,1131,2286534,1554637,448892,12500,0,0,0,5196667,2286534
130001132,13000,1132,2287787,1555488,449137,12500,0,0,0,5199515,2287787
130001133,13000,1133,2289040,1556325,449383,12500,0,0,0,5202362,2289040
130001134,13000,1134,2290292,1557176,449628,12500,0,0,0,5205210,2290292
130001135,13000,1135,2291545,1558027,449874,12500,0,0,0,5208057,2291545
130001136,13000,1136,2292797,1558877,450119,12500,0,0,0,5210902,2292797
130001137,13000,1137,2294050,1559727,450364,12500,0,0,0,5213750,2294050
130001138,13000,1138,2295303,1560579,450610,12500,0,0,0,5216597,2295303
130001139,13000,1139,2296556,1561430,450855,12500,0,0,0,5219445,2296556
130001140,13000,1140,2297809,1562281,451100,12500,0,0,0,5222292,2297809
130001141,13000,1141,2299062,1563131,459016,12500,0,0,0,5225140,2299062
130001142,13000,1142,2300315,1563981,459261,12500,0,0,0,5227987,2300315
130001143,13000,1143,2411257,1639231,473315,12500,0,0,0,5480130,2411257
130001144,13000,1144,2412510,1640081,473560,12500,0,0,0,5482977,2412510
130001145,13000,1145,2413763,1640932,473805,12500,0,0,0,5485825,2413763
130001146,13000,1146,2415016,1641783,474050,12500,0,0,0,5488672,2415016
130001147,13000,1147,2416269,1642633,474295,12500,0,0,0,5491520,2416269
130001148,13000,1148,2417521,1643485,474541,12500,0,0,0,5494365,2417521
130001149,13000,1149,2418774,1644335,474786,12500,0,0,0,5497212,2418774
130001150,13000,1150,2420026,1645186,475031,12500,0,0,0,5500060,2420026
130001151,13000,1151,2421279,1646037,475276,12500,0,0,0,5502907,2421279
130001152,13000,1152,2422532,1646889,475522,12500,0,0,0,5505755,2422532
130001153,13000,1153,2423785,1647739,475768,12500,0,0,0,5508602,2423785
130001154,13000,1154,2425038,1648575,476013,12500,0,0,0,5511450,2425038
130001155,13000,1155,2426291,1649426,476258,12500,0,0,0,5514297,2426291
130001156,13000,1156,2427544,1650277,476503,12500,0,0,0,5517145,2427544
130001157,13000,1157,2428797,1651129,476749,12500,0,0,0,5519992,2428797
130001158,13000,1158,2430050,1651979,476994,12500,0,0,0,5522840,2430050
130001159,13000,1159,2431303,1652829,477239,12500,0,0,0,5525687,2431303
130001160,13000,1160,2432554,1653680,477484,12500,0,0,0,5528532,2432554
130001161,13000,1161,2433807,1654531,485871,12500,0,0,0,5531380,2433807
130001162,13000,1162,2435060,1655383,486120,12500,0,0,0,5534227,2435060
130001163,13000,1163,2552738,1735205,501024,12500,0,0,0,5801677,2552738
130001164,13000,1164,2554034,1736079,501278,12500,0,0,0,5804622,2554034
130001165,13000,1165,2555330,1736965,501532,12500,0,0,0,5807567,2555330
130001166,13000,1166,2556626,1737837,501785,12500,0,0,0,5810512,2556626
130001167,13000,1167,2557922,1738723,502039,12500,0,0,0,5813460,2557922
130001168,13000,1168,2559218,1739596,502293,12500,0,0,0,5816405,2559218
130001169,13000,1169,2560514,1740483,502547,12500,0,0,0,5819350,2560514
130001170,13000,1170,2561810,1741355,502800,12500,0,0,0,5822295,2561810
130001171,13000,1171,2563106,1742241,503054,12500,0,0,0,5825240,2563106
130001172,13000,1172,2564403,1743114,503308,12500,0,0,0,5828187,2564403
130001173,13000,1173,2565698,1744000,503562,12500,0,0,0,5831132,2565698
130001174,13000,1174,2566994,1744872,503815,12500,0,0,0,5834077,2566994
130001175,13000,1175,2568290,1745758,504069,12500,0,0,0,5837022,2568290
130001176,13000,1176,2569586,1746631,504323,12500,0,0,0,5839967,2569586
130001177,13000,1177,2570883,1747517,504577,12500,0,0,0,5842915,2570883
130001178,13000,1178,2572178,1748389,504830,12500,0,0,0,5845860,2572178
130001179,13000,1179,2573474,1749276,505084,12500,0,0,0,5848805,2573474
130001180,13000,1180,2574770,1750149,505338,12500,0,0,0,5851750,2574770
130001181,13000,1181,2576066,1751035,514228,12500,0,0,0,5854695,2576066
130001182,13000,1182,2577363,1751908,514482,12500,0,0,0,5857642,2577363
130001183,13000,1183,2702157,1836564,530281,12500,0,0,0,6141265,2702157
130001184,13000,1184,2703454,1837437,530535,12500,0,0,0,6144212,2703454
130001185,13000,1185,2704749,1838324,530789,12500,0,0,0,6147157,2704749
130001186,13000,1186,2706045,1839196,531042,12500,0,0,0,6150102,2706045
130001187,13000,1187,2707341,1840082,531296,12500,0,0,0,6153047,2707341
130001188,13000,1188,2708637,1840955,531550,12500,0,0,0,6155992,2708637
130001189,13000,1189,2709934,1841827,531804,12500,0,0,0,6158940,2709934
130001190,13000,1190,2711229,1842713,532057,12500,0,0,0,6161885,2711229
130001191,13000,1191,2712525,1843585,532311,12500,0,0,0,6164830,2712525
130001192,13000,1192,2713821,1844473,532565,12500,0,0,0,6167775,2713821
130001193,13000,1193,2715117,1845345,532819,12500,0,0,0,6170720,2715117
130001194,13000,1194,2716413,1846231,533072,12500,0,0,0,6173665,2716413
130001195,13000,1195,2717710,1847104,533327,12500,0,0,0,6176612,2717710
130001196,13000,1196,2719005,1847990,533580,12500,0,0,0,6179557,2719005
130001197,13000,1197,2720301,1848863,533834,12500,0,0,0,6182502,2720301
130001198,13000,1198,2721597,1849749,534088,12500,0,0,0,6185447,2721597
130001199,13000,1199,2722893,1850622,534342,12500,0,0,0,6188392,2722893
130001200,13000,1200,2724190,1851509,534595,12500,0,0,0,6191340,2724190
230001001,23000,1001,10208058,1067290,305356,67917,0,0,0,3473075,10208058
230001002,23000,1002,10215273,1068051,305570,67917,0,0,0,3475527,10215273
230001003,23000,1003,10698815,1117826,314761,68500,0,0,0,3640042,10698815
230001004,23000,1004,10706318,1118603,314981,68500,0,0,0,3642595,10706318
230001005,23000,1005,10713820,1119397,315201,68500,0,0,0,3645147,10713820
230001006,23000,1006,10721323,1120173,315421,68500,0,0,0,3647700,10721323
230001007,23000,1007,10728826,1120950,315641,68500,0,0,0,3650255,10728826
230001008,23000,1008,10736329,1121727,315861,68500,0,0,0,3652807,10736329
230001009,23000,1009,10743832,1122521,316081,68500,0,0,0,3655360,10743832
230001010,23000,1010,10751335,1123298,316301,68500,0,0,0,3657912,10751335
230001011,23000,1011,10758838,1124074,316521,68500,0,0,0,3660465,10758838
230001012,23000,1012,10766341,1124868,316741,68500,0,0,0,3663017,10766341
230001013,23000,1013,10773844,1125645,316961,68500,0,0,0,3665570,10773844
230001014,23000,1014,10781348,1126421,317180,68500,0,0,0,3668122,10781348
230001015,23000,1015,10788851,1127198,317400,68500,0,0,0,3670675,10788851
230001016,23000,1016,10796354,1127992,317620,68500,0,0,0,3673227,10796354
230001017,23000,1017,10803857,1128769,317840,68500,0,0,0,3675782,10803857
230001018,23000,1018,10811360,1129545,318061,68500,0,0,0,3678335,10811360
230001019,23000,1019,10818862,1130340,318281,68500,0,0,0,3680887,10818862
230001020,23000,1020,10826365,1131116,318500,68500,0,0,0,3683440,10826365
230001021,23000,1021,10833868,1131893,324031,68500,0,0,0,3685992,10833868
230001022,23000,1022,10841371,1132669,324251,68500,0,0,0,3688545,10841371
230001023,23000,1023,11356223,1186298,334032,68500,0,0,0,3863712,11356223
230001024,23000,1024,11363726,1187092,334252,68500,0,0,0,3866265,11363726
230001025,23000,1025,11371229,1187869,334472,68500,0,0,0,3868817,11371229
230001026,23000,1026,11378732,1188645,334691,68500,0,0,0,3871370,11378732
230001027,23000,1027,11386235,1189422,334911,68500,0,0,0,3873922,11386235
230001028,23000,1028,11393738,1190216,335132,68500,0,0,0,3876475,11393738
230001029,23000,1029,11401242,1190993,335352,68500,0,0,0,3879030,11401242
230001030,23000,1030,11408745,1191769,335572,68500,0,0,0,3881582,11408745
230001031,23000,1031,11416248,1192546,335792,68500,0,0,0,3884135,11416248
230001032,23000,1032,11423751,1193340,336011,68500,0,0,0,3886687,11423751
230001033,23000,1033,11431254,1194117,336231,68500,0,0,0,3889240,11431254
230001034,23000,1034,11438757,1194893,336451,68500,0,0,0,3891792,11438757
230001035,23000,1035,11446260,1195687,336671,68500,0,0,0,3894345,11446260
230001036,23000,1036,11453763,1196464,336891,68500,0,0,0,3896897,11453763
230001037,23000,1037,11461266,1197241,337111,68500,0,0,0,3899450,11461266
230001038,23000,1038,11468768,1198017,337330,68500,0,0,0,3902002,11468768
230001039,23000,1039,11476271,1198811,337551,68500,0,0,0,3904557,11476271
230001040,23000,1040,11483775,1199588,337771,68500,0,0,0,3907110,11483775
230001041,23000,1041,11491278,1200365,343646,68500,0,0,0,3909662,11491278
230001042,23000,1042,11498781,1201159,343869,68500,0,0,0,3912215,11498781
230001043,23000,1043,12046502,1258202,354273,68500,0,0,0,4098565,12046502
230001044,23000,1044,12054294,1259016,354501,68500,0,0,0,4101215,12054294
230001045,23000,1045,12062085,1259831,354729,68500,0,0,0,4103867,12062085
230001046,23000,1046,12069877,1260628,354958,68500,0,0,0,4106517,12069877
230001047,23000,1047,12077668,1261442,355186,68500,0,0,0,4109167,12077668
230001048,23000,1048,12085460,1262257,355414,68500,0,0,0,4111820,12085460
230001049,23000,1049,12093252,1263072,355643,68500,0,0,0,4114470,12093252
230001050,23000,1050,12101043,1263886,355872,68500,0,0,0,4117122,12101043
230001051,23000,1051,12108834,1264701,356100,68500,0,0,0,4119772,12108834
230001052,23000,1052,12116627,1265498,356328,68500,0,0,0,4122422,12116627
230001053,23000,1053,12124418,1266312,356556,68500,0,0,0,4125075,12124418
230001054,23000,1054,12132209,1267127,356785,68500,0,0,0,4127725,12132209
230001055,23000,1055,12140002,1267941,357013,68500,0,0,0,4130375,12140002
230001056,23000,1056,12147793,1268756,357241,68500,0,0,0,4133027,12147793
230001057,23000,1057,12155584,1269571,357470,68500,0,0,0,4135677,12155584
230001058,23000,1058,12163375,1270368,357699,68500,0,0,0,4138330,12163375
230001059,23000,1059,12171168,1271182,357927,68500,0,0,0,4140980,12171168
230001060,23000,1060,12178959,1271997,358155,68500,0,0,0,4143630,12178959
230001061,23000,1061,12186750,1272811,364400,68500,0,0,0,4146282,12186750
230001062,23000,1062,12194543,1273626,364628,68500,0,0,0,4148932,12194543
230001063,23000,1063,12777065,1334288,375687,68500,0,0,0,4347122,12777065
230001064,23000,1064,12784858,1335103,375916,68500,0,0,0,4349775,12784858
230001065,23000,1065,12792649,1335917,376144,68500,0,0,0,4352425,12792649
230001066,23000,1066,12800440,1336732,376372,68500,0,0,0,4355077,12800440
230001067,23000,1067,12808232,1337546,376600,68500,0,0,0,4357727,12808232
230001068,23000,1068,12816024,1338361,376829,68500,0,0,0,4360377,12816024
230001069,23000,1069,12823815,1339158,377057,68500,0,0,0,4363030,12823815
230001070,23000,1070,12831607,1339973,377286,68500,0,0,0,4365680,12831607
230001071,23000,1071,12839398,1340787,377514,68500,0,0,0,4368330,12839398
230001072,23000,1072,12847190,1341602,377743,68500,0,0,0,4370982,12847190
230001073,23000,1073,12854982,1342416,377971,68500,0,0,0,4373632,12854982
230001074,23000,1074,12862773,1343231,378199,68500,0,0,0,4376285,12862773
230001075,23000,1075,12870565,1344028,378427,68500,0,0,0,4378935,12870565
230001076,23000,1076,12878357,1344842,378656,68500,0,0,0,4381585,12878357
230001077,23000,1077,12886148,1345657,378885,68500,0,0,0,4384237,12886148
230001078,23000,1078,12893939,1346472,379113,68500,0,0,0,4386887,12893939
230001079,23000,1079,12901732,1347286,379341,68500,0,0,0,4389537,12901732
230001080,23000,1080,12909523,1348083,379570,68500,0,0,0,4392190,12909523
230001081,23000,1081,12917314,1348898,386197,68500,0,0,0,4394840,12917314
230001082,23000,1082,12925107,1349712,386428,68500,0,0,0,4397490,12925107
230001083,23000,1083,13544149,1414188,398178,68500,0,0,0,4608107,13544149
230001084,23000,1084,13552229,1415041,398415,68500,0,0,0,4610857,13552229
230001085,23000,1085,13560309,1415876,398652,68500,0,0,0,4613605,13560309
230001086,23000,1086,13568390,1416711,398889,68500,0,0,0,4616355,13568390
230001087,23000,1087,13576470,1417563,399125,68500,0,0,0,4619105,13576470
230001088,23000,1088,13584550,1418398,399362,68500,0,0,0,4621852,13584550
230001089,23000,1089,13592631,1419251,399600,68500,0,0,0,4624602,13592631
230001090,23000,1090,13600710,1420086,399836,68500,0,0,0,4627350,13600710
230001091,23000,1091,13608791,1420921,400073,68500,0,0,0,4630100,13608791
230001092,23000,1092,13616870,1421773,400310,68500,0,0,0,4632850,13616870
230001093,23000,1093,13624951,1422608,400546,68500,0,0,0,4635597,13624951
230001094,23000,1094,13633032,1423443,400783,68500,0,0,0,4638347,13633032
230001095,23000,1095,13641111,1424296,401021,68500,0,0,0,4641097,13641111
230001096,23000,1096,13649192,1425131,401257,68500,0,0,0,4643845,13649192
230001097,23000,1097,13657272,1425983,401494,68500,0,0,0,4646595,13657272
230001098,23000,1098,13665352,1426818,401731,68500,0,0,0,4649345,13665352
230001099,23000,1099,13673432,1427653,401967,68500,0,0,0,4652092,13673432
230001100,23000,1100,13681512,1428506,402205,68500,0,0,0,4654842,13681512
230001101,23000,1101,13689592,1429341,409242,68500,0,0,0,4657592,13689592
230001102,23000,1102,13697673,1430176,409479,68500,0,0,0,4660340,13697673
230001103,23000,1103,14355342,1498683,421957,68500,0,0,0,4884097,14355342
230001104,23000,1104,14363422,1499536,422194,68500,0,0,0,4886847,14363422
230001105,23000,1105,14371502,1500371,422431,68500,0,0,0,4889597,14371502
230001106,23000,1106,14379582,1501206,422667,68500,0,0,0,4892345,14379582
230001107,23000,1107,14387662,1502058,422904,68500,0,0,0,4895095,14387662
230001108,23000,1108,14395743,1502893,423141,68500,0,0,0,4897845,14395743
230001109,23000,1109,14403822,1503728,423378,68500,0,0,0,4900592,14403822
230001110,23000,1110,14411903,1504581,423615,68500,0,0,0,4903342,14411903
230001111,23000,1111,14419984,1505416,423852,68500,0,0,0,4906090,14419984
230001112,23000,1112,14428063,1506268,424088,68500,0,0,0,4908840,14428063
230001113,23000,1113,14436144,1507104,424326,68500,0,0,0,4911590,14436144
230001114,23000,1114,14444223,1507938,424563,68500,0,0,0,4914337,14444223
230001115,23000,1115,14452304,1508791,424799,68500,0,0,0,4917087,14452304
230001116,23000,1116,14460384,1509626,425036,68500,0,0,0,4919837,14460384
230001117,23000,1117,14468464,1510461,425273,68500,0,0,0,4922585,14468464
230001118,23000,1118,14476545,1511313,425509,68500,0,0,0,4925335,14476545
230001119,23000,1119,14484625,1512148,425747,68500,0,0,0,4928085,14484625
230001120,23000,1120,14492705,1513001,425984,68500,0,0,0,4930832,14492705
230001121,23000,1121,14500785,1513836,433445,68500,0,0,0,4933582,14500785
230001122,23000,1122,14508865,1514671,433685,68500,0,0,0,4936332,14508865
230001123,23000,1123,15207094,1587400,446930,68500,0,0,0,5173890,15207094
230001124,23000,1124,15215463,1588273,447176,68500,0,0,0,5176735,15215463
230001125,23000,1125,15223832,1589146,447421,68500,0,0,0,5179582,15223832
230001126,23000,1126,15232201,1590019,447666,68500,0,0,0,5182430,15232201
230001127,23000,1127,15240569,1590891,447911,68500,0,0,0,5185277,15240569
230001128,23000,1128,15248938,1591764,448156,68500,0,0,0,5188125,15248938
230001129,23000,1129,15257307,1592638,448402,68500,0,0,0,5190972,15257307
230001130,23000,1130,15265676,1593510,448647,68500,0,0,0,5193820,15265676
230001131,23000,1131,15274043,1594383,448892,68500,0,0,0,5196667,15274043
230001132,23000,1132,15282412,1595256,449137,68500,0,0,0,5199515,15282412
230001133,23000,1133,15290781,1596112,449383,68500,0,0,0,5202362,15290781
230001134,23000,1134,15299150,1596985,449628,68500,0,0,0,5205210,15299150
230001135,23000,1135,15307519,1597858,449874,68500,0,0,0,5208057,15307519
230001136,23000,1136,15315887,1598731,450119,68500,0,0,0,5210902,15315887
230001137,23000,1137,15324256,1599603,450364,68500,0,0,0,5213750,15324256
230001138,23000,1138,15332625,1600477,450610,68500,0,0,0,5216597,15332625
230001139,23000,1139,15340994,1601349,450855,68500,0,0,0,5219445,15340994
230001140,23000,1140,15349363,1602222,451100,68500,0,0,0,5222292,15349363
230001141,23000,1141,15357731,1603095,459016,68500,0,0,0,5225140,15357731
230001142,23000,1142,15366100,1603968,459261,68500,0,0,0,5227987,15366100
230001143,23000,1143,16107198,1681152,473315,68500,0,0,0,5480130,16107198
230001144,23000,1144,16115567,1682025,473560,68500,0,0,0,5482977,16115567
230001145,23000,1145,16123935,1682897,473805,68500,0,0,0,5485825,16123935
230001146,23000,1146,16132303,1683770,474050,68500,0,0,0,5488672,16132303
230001147,23000,1147,16140672,1684643,474295,68500,0,0,0,5491520,16140672
230001148,23000,1148,16149041,1685516,474541,68500,0,0,0,5494365,16149041
230001149,23000,1149,16157409,1686389,474786,68500,0,0,0,5497212,16157409
230001150,23000,1150,16165778,1687262,475031,68500,0,0,0,5500060,16165778
230001151,23000,1151,16174147,1688135,475276,68500,0,0,0,5502907,16174147
230001152,23000,1152,16182516,1689008,475522,68500,0,0,0,5505755,16182516
230001153,23000,1153,16190885,1689881,475768,68500,0,0,0,5508602,16190885
230001154,23000,1154,16199253,1690736,476013,68500,0,0,0,5511450,16199253
230001155,23000,1155,16207622,1691609,476258,68500,0,0,0,5514297,16207622
230001156,23000,1156,16215991,1692482,476503,68500,0,0,0,5517145,16215991
230001157,23000,1157,16224360,1693355,476749,68500,0,0,0,5519992,16224360
230001158,23000,1158,16232729,1694228,476994,68500,0,0,0,5522840,16232729
230001159,23000,1159,16241097,1695101,477239,68500,0,0,0,5525687,16241097
230001160,23000,1160,16249466,1695974,477484,68500,0,0,0,5528532,16249466
230001161,23000,1161,16257835,1696847,485871,68500,0,0,0,5531380,16257835
230001162,23000,1162,16266204,1697720,486120,68500,0,0,0,5534227,16266204
230001163,23000,1163,17052290,1779597,501024,68500,0,0,0,5801677,17052290
230001164,23000,1164,17060947,1780491,501278,68500,0,0,0,5804622,17060947
230001165,23000,1165,17069604,1781402,501532,68500,0,0,0,5807567,17069604
230001166,23000,1166,17078262,1782295,501785,68500,0,0,0,5810512,17078262
230001167,23000,1167,17086919,1783206,502039,68500,0,0,0,5813460,17086919
230001168,23000,1168,17095576,1784099,502293,68500,0,0,0,5816405,17095576
230001169,23000,1169,17104234,1785010,502547,68500,0,0,0,5819350,17104234
230001170,23000,1170,17112891,1785903,502800,68500,0,0,0,5822295,17112891
230001171,23000,1171,17121548,1786814,503054,68500,0,0,0,5825240,17121548
230001172,23000,1172,17130207,1787708,503308,68500,0,0,0,5828187,17130207
230001173,23000,1173,17138864,1788619,503562,68500,0,0,0,5831132,17138864
230001174,23000,1174,17147521,1789512,503815,68500,0,0,0,5834077,17147521
230001175,23000,1175,17156178,1790423,504069,68500,0,0,0,5837022,17156178
230001176,23000,1176,17164836,1791316,504323,68500,0,0,0,5839967,17164836
230001177,23000,1177,17173493,1792227,504577,68500,0,0,0,5842915,17173493
230001178,23000,1178,17182150,1793120,504830,68500,0,0,0,5845860,17182150
230001179,23000,1179,17190808,1794031,505084,68500,0,0,0,5848805,17190808
230001180,23000,1180,17199465,1794925,505338,68500,0,0,0,5851750,17199465
230001181,23000,1181,17208122,1795836,514228,68500,0,0,0,5854695,17208122
230001182,23000,1182,17216780,1796729,514482,68500,0,0,0,5857642,17216780
230001183,23000,1183,18050409,1883566,530281,68500,0,0,0,6141265,18050409
230001184,23000,1184,18059066,1884460,530535,68500,0,0,0,6144212,18059066
