id,package_shop_id,package_order,product_id,name_localkey,description_localkey,product_resource_id,buy_limit_type,is_limit,buy_limit_count,is_active
212610,2126,10,2201012,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_02,Account,True,1,True
212611,2126,11,2201022,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_02,Account,True,1,True
212801,2128,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
212802,2128,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
212803,2128,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
212804,2128,4,2201030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_23_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_03,Account,True,1,True
212805,2128,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
212806,2128,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
212807,2128,7,2201093,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_03,Account,True,1,True
212808,2128,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_11,Account,True,1,True
212809,2128,9,2201053,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_03,Account,True,1,True
212810,2128,10,2201012,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_21_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_01_02,Account,True,1,True
212811,2128,11,2201022,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_22_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_02_02,Account,True,1,True
212901,2129,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_anniv_2.5_01,Account,True,1,True
212902,2129,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_anniv_2.5_02,Account,True,1,True
212903,2129,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_anniv_2.5_03,Account,True,1,True
212904,2129,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_14,Account,True,1,True
212905,2129,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_10,Account,True,1,True
212906,2129,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_08_03,Account,True,1,True
212907,2129,7,2201094,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_09_04,Account,True,1,True
212908,2129,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_11,Account,True,1,True
212909,2129,9,2201054,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_05_04,Account,True,1,True
212910,2129,10,2201120,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_62_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_12,Account,True,1,True
212911,2129,11,2201130,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_63_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_13,Account,True,1,True
213001,2130,1,2311010,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_11_PRODUCT_01_NAME,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_11_PRODUCT_DESC,icn_inappshop_package_special_anniv_2.5_01,Account,True,1,True
213002,2130,2,2311020,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_11_PRODUCT_02_NAME,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_11_PRODUCT_DESC,icn_inappshop_package_special_anniv_2.5_02,Account,True,1,True
213003,2130,3,2311030,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_11_PRODUCT_03_NAME,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_11_PRODUCT_DESC,icn_inappshop_package_special_anniv_2.5_03,Account,True,1,True
213004,2130,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_14,Account,True,1,True
213005,2130,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_10,Account,True,1,True
213006,2130,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_08_01,Account,True,1,True
213007,2130,7,2201092,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_09_02,Account,True,1,True
213008,2130,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_11,Account,True,1,True
213009,2130,9,2201052,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_05_02,Account,True,1,True
213010,2130,10,2201120,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_62_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_12,Account,True,1,True
213011,2130,11,2201130,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_63_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_anniv_2.5_13,Account,True,1,True
213301,2133,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
213302,2133,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
213303,2133,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
213304,2133,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_14,Account,True,1,True
213305,2133,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
213306,2133,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
213307,2133,7,2201091,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_01,Account,True,1,True
213308,2133,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_11,Account,True,1,True
213309,2133,9,2201051,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_01,Account,True,1,True
213310,2133,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_15,Account,True,1,True
213311,2133,11,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_16,Account,True,1,True
213401,2134,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
213402,2134,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
213403,2134,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
213404,2134,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_14,Account,True,1,True
213405,2134,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
213406,2134,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
213407,2134,7,2201091,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_01,Account,True,1,True
213408,2134,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_11,Account,True,1,True
213409,2134,9,2201051,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_01,Account,True,1,True
213410,2134,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_15,Account,True,1,True
213411,2134,11,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_16,Account,True,1,True
213501,2135,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce006_01,Account,True,1,True
213502,2135,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce006_02,Account,True,1,True
213503,2135,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce006_03,Account,True,1,True
213504,2135,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_14,Account,True,1,True
213505,2135,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_10,Account,True,1,True
213506,2135,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_08_01,Account,True,1,True
213507,2135,7,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_09_05,Account,True,1,True
213508,2135,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_11,Account,True,1,True
213509,2135,9,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_05_05,Account,True,1,True
213510,2135,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_15,Account,True,1,True
213511,2135,11,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_16,Account,True,1,True
213601,2136,1,2312010,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_12_PRODUCT_01,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_DESC,icn_inappshop_package_special_ce006_01,Account,True,1,True
213602,2136,2,2312020,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_12_PRODUCT_02,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_DESC,icn_inappshop_package_special_ce006_02,Account,True,1,True
213603,2136,3,2312030,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_12_PRODUCT_03,Locale_InAppShopProduct:PACKAGESHOP_SPECIAL_06_PRODUCT_DESC,icn_inappshop_package_special_ce006_03,Account,True,1,True
213604,2136,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_14,Account,True,1,True
213605,2136,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_10,Account,True,1,True
213606,2136,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_08_01,Account,True,1,True
213607,2136,7,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_09_05,Account,True,1,True
213608,2136,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_11,Account,True,1,True
213609,2136,9,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_05_05,Account,True,1,True
213610,2136,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_15,Account,True,1,True
213611,2136,11,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_ce006_16,Account,True,1,True
213901,2139,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
213902,2139,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
213903,2139,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
213904,2139,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_14,Account,True,1,True
213905,2139,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
213906,2139,6,2201083,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_03,Account,True,1,True
213907,2139,7,2201091,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_01,Account,True,1,True
213908,2139,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_11,Account,True,1,True
213909,2139,9,2201051,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_01,Account,True,1,True
213910,2139,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_15,Account,True,1,True
213911,2139,11,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_16,Account,True,1,True
214001,2140,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce002_01,Account,True,1,True
214002,2140,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce002_02,Account,True,1,True
214003,2140,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_ce002_03,Account,True,1,True
214004,2140,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_14,Account,True,1,True
214005,2140,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_10,Account,True,1,True
214006,2140,6,2201082,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_08_02,Account,True,1,True
214007,2140,7,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_09_05,Account,True,1,True
214008,2140,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_11,Account,True,1,True
214009,2140,9,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_05_05,Account,True,1,True
214010,2140,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_15,Account,True,1,True
214011,2140,11,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_16,Account,True,1,True
214101,2141,1,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_14,Account,True,1,True
214102,2141,2,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_10,Account,True,1,True
214103,2141,3,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_08_01,Account,True,1,True
214104,2141,4,2201095,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_09_05,Account,True,1,True
214105,2141,5,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_11,Account,True,1,True
214106,2141,6,2201055,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_05_05,Account,True,1,True
214107,2141,7,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_15,Account,True,1,True
214108,2141,8,2201160,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_66_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_rece002_16,Account,True,1,True
214201,2142,1,2101010,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_54_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_01,Account,True,1,True
214202,2142,2,2101020,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_55_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_02,Account,True,1,True
214203,2142,3,2101030,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_56_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_event_normal_03,Account,True,1,True
214204,2142,4,2201140,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_64_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_14,Account,True,1,True
214205,2142,5,2201100,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_60_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_10,Account,True,1,True
214206,2142,6,2201081,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_59_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_08_01,Account,True,1,True
214207,2142,7,2201094,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_58_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_09_04,Account,True,1,True
214208,2142,8,2201110,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_61_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_11,Account,True,1,True
214209,2142,9,2201054,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_25_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_05_04,Account,True,1,True
214210,2142,10,2201150,Locale_InAppShopProduct:PACKAGESHOP_PICKUP_PRODUCT_65_NAME,Locale_InAppShopProduct:PACKAGESHOP_PRODUCT_DESC,icn_inappshop_package_character_normal_15,Account,True,1,True
